"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"451","2020-12-21 16:34:32-03","MBM","MBM","274587","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinamomifolia","Miconia cinamomifolia","(DC.) Triana","Goldenberg, R.",NA,NA,NA,"Gomes, J.V.","1023","2001","11",NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"MBM274587","MBM274587",NA,NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"452","2020-12-21 16:34:34-03","MBM","MBM","424315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Stolfo, R.","s.n.","2011","08","25","Brazil","Paraná","Capitão Leonidas Marques","Jusante, Margem direita","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"Arbusto 5m, flores, tronco reto e áspero.","MBM424315",NA,NA,NA,"Southern America",NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA
"453","2020-12-21 16:34:34-03","MBM","MBM","148014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","56134",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba, arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM148014","MBM148014",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:34:34-03","MBM","MBM","225464","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Ribas, O.S.",NA,NA,NA,"Pereira, W.","1771",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM225464","MBM225464",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:34:34-03","MBM","MBM","225460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,"Hatschbach, G.","4295",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"=40678","MBM225460","MBM225460",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:34:32-03","MBM","MBM","127844","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinamomifolia","Miconia cinamomifolia","(DC.) Triana","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1119",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM127844","MBM127844",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:34:34-03","MBM","MBM","225465","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1831",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM225465","MBM225465",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:34:34-03","MBM","MBM","225466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Silva, J.M.",NA,NA,NA,"Britez, R.M.","1119",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM225466","MBM225466",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"459","2020-12-21 16:34:32-03","MBM","MBM","270096","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinamomifolia","Miconia cinamomifolia","(DC.) Triana","Goldenberg, R.",NA,NA,NA,"Silva, J.B.; et al.; et al.","s.n.","1993","11","27","Brazil","Paraná","Paranaguá","Morro do Forte, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM270096","MBM270096",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"460","2020-12-21 16:34:34-03","MBM","MBM","40680","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,"Hatschbach, G.","4039",NA,NA,NA,"Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM040680","MBM040680",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"461","2020-12-21 16:34:34-03","MBM","MBM","409977","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Souza, M.L.; Baumgratz, J.F.A.","2007","10",NA,"Farney, C.; Gonçalves, D.B.; Gonçalves, D.B.","3535","1995","12","14","Brazil","Rio de Janeiro","Macaé","A aproximadamente 3 km da Lagoa de Cabrúnas, braço da Lagoa Comprida","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Arbusto; 2 m; folhas verdes discolores; frutos imaturos verdes; preto maduros nigrescentes, crescendo próximo a área inundável; Mata baixa de restinga","MBM409977","MBM409977",NA,NA,"Southern America",NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA
"462","2020-12-21 16:34:34-03","MBM","MBM","228526","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Maquete, R.","1429",NA,NA,NA,"Brazil","Rio de Janeiro","Parati","Morro da Fazenda Olaria","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"MBM228526","MBM228526",NA,NA,"Southern America",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"463","2020-12-21 16:34:34-03","MBM","MBM","318192","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Silva Neto, S.J.",NA,NA,NA,"Silva, W. da","14",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Reserva Biológica do Tinguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM318192","MBM318192",NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"464","2020-12-21 16:34:34-03","MBM","MBM","97395","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Leila Amaral",NA,NA,NA,"Leila Amaral","209",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro da Lagoa da Conceição","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM097395","MBM097395",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"465","2020-12-21 16:34:34-03","MBM","MBM","139808","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Wurdack, J.J.",NA,NA,NA,"Klein, R.; et al.; et al.","8520",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Sertão de Dentro, Pântano do Sul, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM139808","MBM139808",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"466","2020-12-21 16:34:34-03","MBM","MBM","340236","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Melo Junior, J.C.F.; J.C.F.","730","2007","12","21","Brazil","Santa Catarina","Guaramirim","Corticeira, BR 280","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,"Floresta Ombrófila Densa Terras Baixas, Estágio médio de regeneração","MBM340236","MBM340236",NA,NA,"Southern America",NA,"15937","auto",NA,NA,NA,NA,NA,NA,NA
"467","2020-12-21 16:34:34-03","MBM","MBM","40681","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,"Klein, R.","1846",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Ressaca","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM040681","MBM040681",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"468","2020-12-21 16:34:34-03","MBM","MBM","226016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,"Hoffmann, J.R.R.; et al.; et al.","5",NA,NA,NA,"Brazil","São Paulo","Cananéia","Ilha Comprida","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"MBM226016","MBM226016",NA,NA,"Southern America",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"469","2020-12-21 16:34:34-03","MBM","MBM","235449","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,"Leitão Filho, H.F.","34809",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Praia Vermelha do Meio","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM235449","MBM235449",NA,NA,"Southern America",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:28:25-03","PUC-RIO","FCAB","1887","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candoleana","Miconia candoleana","Triana","P. Capell S.J.",NA,NA,NA,"P.E. Leite S.J.","s.n.","1945","12",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"001887",NA,NA,"Angiospermae",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7323","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","A.G. Christo","2006","05","30","A.G. Christo; A. Pintor; A.T. Oliveira","426","2006","01","09","Brasil","Rio de Janeiro","Silva Jardim","Distrito de Peclas, Fazenda Santa Helena.","-42.346111","-22.532222","-42.346111","-22.532222",NA,NA,"Árvore, ca. 5,5 m de altura, folhas discolores.; Coletada no interior da mata. Floresta.","007323",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7781","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J.M.A Braga",NA,NA,NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","611","2010","04","23","Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 8.7","-75.020306","-66.383889","-75.020306","-66.383889","420","420","Árvore com 8 m de altura, com 22 cm de CAP.","FCAB007781",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:28:25-03","PUC-RIO","FCAB","6122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","M.F.O. Silva","2008","11","05","A. Solórzano","01","2002","08","24","Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore com 13m de altura e 56cm de PAP.","006122",NA,NA,"Angiospermae",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7326","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J.F. Baumgratz","2006","05","30","A.G. Christo; A. Pintor; A.T. Oliveira","425","2006","01","10","Brasil","Rio de Janeiro","Silva Jardim","Distrito de Peclas, Fazenda Santa Helena.","-42.346111","-22.532222","-42.346111","-22.532222",NA,NA,"Árvore, ca. 8 m de altura, folhas discolores, fruto maduros.; Coletada no interior da mata. Floresta.","007326",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2015-09-04 21:05:37-03","MNHN","RECOLNAT_MNHN_P","P05314054","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1872","1","10","Brasil","Rio de Janeiro",NA,"Barriére des Organs.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314054' target='other'> <mi>dwc_moreinfo</mi></a>","P05314054","P05314054_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5863",NA,NA,NA
"476","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314056","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","11","5","Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314056' target='other'> <mi>dwc_moreinfo</mi></a>","P05314056","P05314056_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"17560",NA,NA,NA
"477","2015-09-04 21:05:37-03","MNHN","RECOLNAT_MNHN_P","P05314057","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314057' target='other'> <mi>dwc_moreinfo</mi></a>","P05314057","P05314057_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"600",NA,NA,NA
"478","2015-09-04 21:05:37-03","MNHN","RECOLNAT_MNHN_P","P05314058","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Binot",NA,"1880","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314058' target='other'> <mi>dwc_moreinfo</mi></a>","P05314058","P05314058_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"107",NA,NA,NA
"479","2015-09-04 20:57:39-03","MNHN","RECOLNAT_MNHN_P","P05314109","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Mosén",NA,"1875","3","1","Brasil","São Paulo",NA,"Santos Sorocaba.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314109' target='other'> <mi>dwc_moreinfo</mi></a>","P05314109","P05314109_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3399",NA,NA,NA
"480","2016-08-12 09:45:02-03","MNHN","RECOLNAT_MNHN_P","P01903898","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Martius",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903898' target='other'> <mi>dwc_moreinfo</mi></a>","P01903898","P01903898_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"13","type",NA,NA
"481","2016-08-12 09:45:54-03","MNHN","RECOLNAT_MNHN_P","P01903899","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.|Escragnolle",NA,"1874","12","21","Brésil",NA,NA,"Province de Rio de Janeiro (Environs). Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903899' target='other'> <mi>dwc_moreinfo</mi></a>","P01903899","P01903899_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7615",NA,NA,NA
"482","2016-08-12 09:46:00-03","MNHN","RECOLNAT_MNHN_P","P01903900","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.|Escragnolle",NA,"1874","12","21","Brésil",NA,NA,"Province de Rio de Janeiro (Environs). Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903900' target='other'> <mi>dwc_moreinfo</mi></a>","P01903900","P01903900_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7615",NA,NA,NA
"483","2016-08-12 09:44:31-03","MNHN","RECOLNAT_MNHN_P","P01903901","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","11","12","Brésil",NA,NA,"Tijuca, Province de Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903901' target='other'> <mi>dwc_moreinfo</mi></a>","P01903901","P01903901_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2136",NA,NA,NA
"484","2016-08-11 15:14:30-03","MNHN","RECOLNAT_MNHN_P","P01903902","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","11","12","Brésil",NA,NA,"Tijuca, Province de Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903902' target='other'> <mi>dwc_moreinfo</mi></a>","P01903902","P01903902_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2136",NA,NA,NA
"485","2015-09-05 07:19:34-03","MNHN","RECOLNAT_MNHN_P","P04826171","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Tomasulo, P.L.B.",NA,"1993","5","17","Brasil","São Paulo",NA,"Parque Municipal da Serra do Itapety.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04826171' target='other'> <mi>dwc_moreinfo</mi></a>","P04826171","P04826171_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2015-09-04 21:05:38-03","MNHN","RECOLNAT_MNHN_P","P05314059","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Burchell",NA,"1827","2","10","[Brésil]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314059' target='other'> <mi>dwc_moreinfo</mi></a>","P05314059","P05314059_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4135",NA,NA,NA
"487","2015-09-04 21:05:38-03","MNHN","RECOLNAT_MNHN_P","P05314060","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1887","9","18","Brasil","Rio de Janeiro",NA,"Cabo Frio.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314060' target='other'> <mi>dwc_moreinfo</mi></a>","P05314060","P05314060_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"12687",NA,NA,NA
"488","2015-09-04 21:05:38-03","MNHN","RECOLNAT_MNHN_P","P05314061","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou",NA,"1878","1","27","Brasil","Rio de Janeiro",NA,"Serra da Estrela.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314061' target='other'> <mi>dwc_moreinfo</mi></a>","P05314061","P05314061_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7614",NA,NA,NA
"489","2015-09-04 21:07:30-03","MNHN","RECOLNAT_MNHN_P","P05314099","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Ule, E.",NA,"1890","1","1","Brasil","Santa Catarina",NA,"Perto de Tubarão.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314099' target='other'> <mi>dwc_moreinfo</mi></a>","P05314099","P05314099_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1459",NA,NA,NA
"490","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314100","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Saldanha",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314100' target='other'> <mi>dwc_moreinfo</mi></a>","P05314100","P05314100_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8425",NA,NA,NA
"491","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05314101","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Saldanha",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314101' target='other'> <mi>dwc_moreinfo</mi></a>","P05314101","P05314101_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8561",NA,NA,NA
"492","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05314102","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,NA,NA,"1843","1","1","Brasil",NA,NA,"Environs de Rio Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314102' target='other'> <mi>dwc_moreinfo</mi></a>","P05314102","P05314102_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"530",NA,NA,NA
"493","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05314103","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314103' target='other'> <mi>dwc_moreinfo</mi></a>","P05314103","P05314103_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5863",NA,NA,NA
"494","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05314104","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1872","1","10","Brasil","Rio de Janeiro",NA,"Barriére dos Organs.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314104' target='other'> <mi>dwc_moreinfo</mi></a>","P05314104","P05314104_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5863",NA,NA,NA
"495","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05314107","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,"Sacuarema.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314107' target='other'> <mi>dwc_moreinfo</mi></a>","P05314107","P05314107_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"B2 44",NA,NA,NA
"496","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05314108","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Reitz|Klein",NA,"1954","3","2","Brasil","Santa Catarina",NA,"Horto Florestal I.N.P, Ibirama.",NA,NA,NA,NA,"300",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314108' target='other'> <mi>dwc_moreinfo</mi></a>","P05314108","P05314108_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1663",NA,NA,NA
"497","2015-09-04 21:05:38-03","MNHN","RECOLNAT_MNHN_P","P05314062","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Glaziou, A.",NA,"1881","9","18","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314062' target='other'> <mi>dwc_moreinfo</mi></a>","P05314062","P05314062_01",NA,NA,NA,"hb","40069","auto",NA,NA,NA,"12687",NA,NA,NA
"498","2015-09-04 20:57:39-03","MNHN","RECOLNAT_MNHN_P","P05314111","PreservedSpecimen",NA,"Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,NA,NA,"1832","1","1","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314111' target='other'> <mi>dwc_moreinfo</mi></a>","P05314111","P05314111_01",NA,NA,NA,"hb","47209","auto",NA,NA,NA,"419",NA,NA,NA
