"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"328","2013-07-29 16:24:00-03","MO","MOBOT","86515","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Elsa M. Zardini|Rosa Degen","1987","10","28","South America","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,"Zardini 3686",NA,"Cerro Tobati. En bosque.","-57.06666","-25.25",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","L. Torres-Colín (MEXU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-76",NA,"2",NA
"329","2013-07-29 16:28:00-03","MO","MOBOT","89865","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","William J. Hahn|et al.","1983","1","13","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,"Hahn 1023",NA,"Parque Nacional Ybycui. Medium tall deciduous forest. Tabebuia, Astronium, Peltophorum, and Eugenia as dominants. Soil sandy, pale reddish.","-56.8333333","-26",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","L. Torres-Colín (MEXU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-1",NA,"3",NA
"330","2013-07-29 16:25:00-03","MO","MOBOT","92903","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Elsa M. Zardini|E. Velázquez","1990","2","10","South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,"Zardini 19068",NA,"Paraguay River around San Antonio. Inundated savanna.","-57.5","-25.25",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","L. Torres-Colín (MEXU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"290",NA,"4",NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","969448","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","H.J. Kaplan","1993","2","27","South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,"Kaplan 571",NA,"Vicinity of Caaucpé Mi, watershed for Lago Ypacarai, considerable development, with islands of broadleaf evergreen trees, scattered palms (Acrocomia totai Mart.) in open areas.","-57.41666","-25.28333",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","R. Fortunato (BAB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"5",NA
"332","2013-07-29 16:34:00-03","MO","MOBOT","81624","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Elsa M. Zardini","1988","9","8","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,"Zardini 7148",NA,"Cerro Palacios. Forest on western slopes.","-57.1666667","-25.4166667","250.00000000",NA,NA,"(Nees & Mart.) Maréchal & Baudet","L. Torres-Colín (MEXU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-91",NA,"2",NA
"333","2013-07-29 16:26:00-03","MO","MOBOT","81946","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Elsa M. Zardini","1988","9","8","South America","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,"Zardini 7186",NA,"Cerro Palacios. Forest on western slopes.","-57.1666667","-25.4166667","250.00000000",NA,NA,"(Nees & Mart.) Maréchal & Baudet","L. Torres-Colín (MEXU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-91",NA,"2",NA
"334","2015-04-22 18:32:00-03","MO","MOBOT","78431","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Abundio Sagástegui A.|José Mostacero L.","1983","2","20","South America","Peru","La Libertad",NA,NA,NA,NA,NA,NA,"Sagástegui Alva 10440","Trujillo","Cerro Cabezón.","-81.004444","-5.221667","700.00000000",NA,NA,"(Nees & Mart.) Maréchal & Baudet","L. Torres-Colin (MEXU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"209",NA,"3",NA
"335","2020-12-07 11:53:00-03","MO","MOBOT","1797761","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Teodoro Rojas","1917","3","17","South America","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,"Rojas 2927",NA,NA,"-56.4666667","-25.9333333",NA,NA,NA,"Nees & Mart.","N. Soria (FCQ) & E. Zardini (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"336","2011-12-22 05:01:00-02","MO","MOBOT","2212396","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Teodoro Rojas","1939","3",NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,"Rojas 8554",NA,"Jardin Botanico. Praderas.",NA,NA,NA,NA,NA,"Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2011-12-22 05:01:00-02","MO","MOBOT","2212397","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Teodoro Rojas","1935","3",NA,"South America","Paraguay","Nueva Asuncion",NA,NA,NA,NA,NA,NA,"Rojas 7307",NA,"Loma Vistosa (Fortin Mr. Long)",NA,NA,NA,NA,NA,"Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2009-05-15 13:24:00-03","MO","MOBOT","2212398","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Pedro Jörgensen",NA,NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,"Jörgensen s.n.",NA,"Trinidad",NA,NA,NA,NA,NA,"Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2011-12-22 05:01:00-02","MO","MOBOT","2216434","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Teodoro Rojas","1917","1","10","South America","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,"Rojas 2887",NA,"Puerto Casado",NA,NA,NA,NA,NA,"Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2011-12-22 05:01:00-02","MO","MOBOT","1122508","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteatus","Phaseolus bracteatus","Teodoro Rojas","1946","4","24","South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,"Rojas 13520",NA,"Vivero Nacional Caacupe.","-57.15","-25.38333",NA,NA,NA,"Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"341","2010-03-02 15:36:00-03","MO","MOBOT","100257317","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteolatus","Phaseolus bracteolatus","T. Herzog","1911","1",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Herzog 1343",NA,"west of Rio Pirai at Sta. Cruz",NA,NA,NA,NA,NA,"DC.","Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"342","2013-07-03 11:27:00-03","MO","MOBOT","100608710","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","bracteolatus","Phaseolus bracteolatus","Santiago Venturi","1922","3","12","South America","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,"Venturi 1784","Tafí","La [Boyada].",NA,NA,"1600.00000000",NA,NA,"DC.","R.L. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"343","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","13450","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Andréia Alves Rezende",NA,NA,NA,"América do Sul","Brasil","São Paulo",NA,NA,"Liana herbácea, até 6 m, flores salmão.;",NA,"Tracheophyta","Fabales",NA,"São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.38055556","-20.81",NA,NA,NA,"(Ness & Mart.) Maréchal",NA,NA,NA,"-49,38055556","-20,81000000","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","01732","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R Barros",NA,NA,NA,"América do Sul","Brasil","São Paulo",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"São José do Rio Preto","rodovia washington luiz","-49.3699989318848","-20.8199996948242",NA,NA,NA,"(Ness & Mart.) Maréchal","A.A. Rezende","20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2015-05-20 10:35:42-03","UFERSA","MOSS","8170","S","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Silva, M.L.","2006","03","30","América do Sul","Brasil","Rio Grande do Norte",NA,NA,"flor vermelho-escura.",NA,NA,NA,"20","Mossoró","Campus da UFERSA, em frente ao Departamento de Ciências Animais.","-37.3442","-5.1875",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet","Silva, M.L.","38979","auto",NA,NA,NA,"2006","07",NA,"20",NA,NA,NA,NA,NA
"346","2015-05-20 10:35:42-03","UFERSA","MOSS","12661","S","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Araújo, A.M.S.","2009","07","16","América do Sul","Brasil","Rio Grande do Norte",NA,NA,"erva; coletada em floresta subcaducifólia, caatinga, relevo plano; muito frequente; flor vermelha.",NA,NA,NA,"100","Florânia","Sítio Cajueiro, Serra de Santana, alto de Dedé Candio.","-36.833333","-6.116667",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet","Fortuna-Perez, A.N.",NA,NA,"36W50'00","6S07'00",NA,"2010","03",NA,"25",NA,NA,NA,NA,NA
"347","2015-05-20 10:35:42-03","UFERSA","MOSS","8415","S","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Ferreira, C.G.T.","2006","06","23","América do Sul","Brasil","Rio Grande do Norte",NA,NA,"erva; coletada na caatinga aberta, serra, estrada que dá acesso ao mirante; ocasional; flor vermelha.",NA,NA,NA,"198","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.266389","-6.568611","326","326",NA,"(Nees & C. Mart.) Maréchal & Baudet","Silva, M.L.",NA,NA,"37W15'59","6S34'07",NA,"2006","08",NA,"10",NA,NA,NA,NA,NA
"348","2021-03-04 11:06:40-03","UFRB","HURB","662","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Melo, P.A. de","2006","06","16",NA,"Brasil","Bahia",NA,NA,NA,"HURB000000662","Anthophyta",NA,"70","Mundo Novo","Jequitibá;","-40.495278","-12.049722","604","604",NA,"(Nees & Mart.) Maréchal & Baudet","L.P. de Queiroz",NA,NA,"40°29'43 W","12°02'59 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-04 11:06:40-03","UFRB","HURB","190","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Nascimento, A.S. do","2006","03","18",NA,"Brasil","Bahia",NA,NA,NA,"HURB000000190","Anthophyta",NA,"40","Cruz das Almas",NA,"-39.1018981933594","-12.6700000762939",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-04 11:05:24-03","UFRB","HURB","22906","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Jesus, R.J.A.; Oliveira, A.N. & Oliveira, A.C.","2018","03","27",NA,"Brasil","Bahia",NA,NA,NA,"HURB000022906",NA,NA,"58","Cruz das Almas","Fazenda Experimental;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"(Nees & Mart.) Marechal & Baudet",NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-04 11:05:24-03","UFRB","HURB","8864","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Cunha, D.S.; Silva, P.","2014","01","16",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Siratum","HURB000008864",NA,NA,"13","Cruz das Almas","UFRB; Setor Olericultura","-39.1018981933594","-12.6700000762939",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.L.Ribeiro","14660","auto",NA,NA,NA,"2017","04",NA,"12",NA,NA,NA,NA,NA
"352","2021-03-04 11:06:40-03","UFRB","HURB","503","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Barcellos, A.D.; Silva, J.C.; Oliveira, R.S.","2008","05","08",NA,"Brasil","Bahia",NA,NA,NA,"HURB000000503","Anthophyta",NA,NA,"Cruz das Almas","Universidade Federal do Recôncavo da Bahia;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-06-17 15:25:08-03","UNESP-RC","HRCB","10394","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","F. C. P. Garcia","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-06-17 15:25:08-03","UNESP-RC","HRCB","11086","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","F. C. P. Garcia","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-11-24 14:10:54-02","UFLA","ESAL","27854","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","D'Angelo Neto, S",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; ; púrpura;",NA,NA,NA,"s.n.","Municipio de Francisco de Sá",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","João Luiz de Arruda Moreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2018-10-09 16:31:26-03","UFLA","ESAL","5172","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Vieira, ELM",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"liana; ; ;",NA,NA,NA,"s.n.","Lavras","ESAL","-44.999444","-21.245278",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-06-10 10:10:49-03","FZB-BH","BHZB","7727","S","Plantae","Fabaceae - Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","Rezende, S.G.","2007","04","20",NA,"Brasil","MG",NA,NA,"BHCB 123966. Doada pela SETE Soluções Consultoria. Lat. 17° 57' 0'' S; Long. 46° 51' 0'' O; 674m. Campo Limpo de cerrado de solo raso com alta concentração de zinco. Anteriormente identificada como Desmodium sp.",NA,NA,NA,"2712","Vazante","Área da Votorantin Metais; Morro da Usina","-46.85","-17.95","674","674",NA,NA,"L.C.P, Lima",NA,NA,"46W 51' 0''","17S 57' 0''",NA,"2014","07",NA,"31",NA,NA,NA,NA,NA
"358","2021-01-26 13:54:52-03","IMA","MAC","37445","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Chagas-Mota","2009","03","01",NA,"Brasil","Alagoas",NA,NA,"Trepadeira. Flores roxas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037445",NA,NA,"2294","Viçosa","Fazenda Aniceto.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","E.C.O.Chagas","18701","auto",NA,NA,NA,"2009","03",NA,"01",NA,NA,NA,NA,NA
"359","2021-01-26 13:54:52-03","IMA","MAC","33567","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Chagas-Mota","2008","09","11",NA,"Brasil","Bahia",NA,NA,"Erva rasteira. Flores vermelhas. Frutos verdes.; Caatinga.","MAC0033567",NA,NA,"1189","Senhor do Bonfim","Centro.","-40.1893997192383","-10.4614000320435",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","E.C.O.Chagas","27716","auto",NA,NA,NA,"2009","09",NA,"11",NA,NA,NA,NA,NA
"360","2016-06-27 16:09:45-03","UFPB","EAN","2945","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum",NA,"1979","09","05",NA,"Brasil","Paraíba",NA,NA,"Planta prostrada, flores alvas com verticilo esverdeados, folhas verdes.",NA,NA,NA,"645","Areia","CCA - Campus II, UFPB","-35.6917","-6.96333",NA,NA,NA,"(Neest & Mart.)","V. P. B. Fevereiro","15425","auto",NA,NA,NA,"1979","09",NA,"05",NA,NA,NA,NA,NA
"361","2016-06-27 16:09:45-03","UFPB","EAN","56","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum",NA,"1944","10","15",NA,"Brasil","Paraíba",NA,NA,"Flores esverdeadas.",NA,NA,NA,NA,"Areia","Em lugares altos, capoeiras","-35.6917","-6.96333",NA,NA,NA,"(Neest & Mart.)","V. P. B. Fevereiro","15425","auto",NA,NA,NA,"1979","09",NA,"11",NA,NA,NA,NA,NA
"362","2016-06-27 16:09:45-03","UFPB","EAN","350","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum",NA,"1944","10","30",NA,"Brasil","Paraíba",NA,NA,"Flores esverdeadas.",NA,NA,NA,NA,"Areia","Orla de capoeira, lugares altos e frescos","-35.6917","-6.96333",NA,NA,NA,"(Neest & Mart.)","V. P. B. Fevereiro","15425","auto",NA,NA,NA,"1979","09",NA,"11",NA,NA,NA,NA,NA
"363","2021-02-04 10:28:57-03","UFRPE","HST","11301","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","T.S.Nunes; J.Costa, M.T.Stradmann, & Comunidade da lagoa Funda","2002","04","08",NA,"Brasil","Bahia",NA,NA,"Erva ca. 1-2m alt. Folhas membranáceas verdes, discolores. Flores roxas. Frutos imaturos verdes.","HST011301",NA,NA,"908","Barro Alto","Comunidade de Lagoa Funda","-41.835556","-11.753333","546","546",NA,"(Nees & Mart.) Maréchal & Baudet","L.P.de Queiroz",NA,NA,"41W50'08''","11S45'12''",NA,"2002","05",NA,NA,NA,NA,NA,NA,NA
"364","2021-02-04 10:28:57-03","UFRPE","HST","11292","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","L.P. de Queiroz; C.Correia, J.Costa & J.G.Nascimento","2002","08","16",NA,"Brasil","Bahia",NA,NA,"Suarbusto prostado a volúvel. Folíolos papiráceos. Flores com cálice verde, estandarte e carena castanhos, alas atrovináceas. Foto.","HST011292",NA,NA,"7319","Itiuba",NA,"-40.028333","-10.731111",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,"40W01'42''","10S43'52''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-04 10:28:57-03","UFRPE","HST","18321","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Macroptilium","bracteatum","Macroptilium bracteatum","G.Fotius","1982","12","15",NA,"Brasil","Pernambuco",NA,NA,"Trepadeira. Planta mais ou menos rasteira. Folha verde acima e verde acinzentada na face inferior. Flor roxo escura, cálice verde.","HST018321",NA,NA,"3234","Petrolina","Área da CODEVASF","-40.490667","-9.152833",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","M.B. Costa e Silva",NA,NA,"40°29.44'W","9°9.17'S",NA,"2004","05",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 11:54:12-03","UFPE","UFP","75950","PreservedSpecimen","Plantae","Fabaceae-Papi.","Macroptilium","bracteatum","Macroptilium bracteatum","Delgado-Junior, GC; Alves, M; Brandão, GS","2013","08","31",NA,"Brasil","Pernambuco",NA,NA,"Trepadeira herbácea, cálice esverdeado a castanho; estandarte vináceo escuro, quilha mesclado de alvo com castanho.","UFP075950",NA,"Fabales","694","Buíque",NA,"-37.147222","-8","754","754",NA,"(Nees & Mart.) Maréchal & Baudet","Delgado-Junior, GC",NA,NA,"-37.147222","-8",NA,"2014","06",NA,"06",NA,NA,NA,NA,NA
"367","2021-03-01 11:54:12-03","UFPE","UFP","41515","PreservedSpecimen","Plantae","Fabaceae-Papi.","Macroptilium","bracteatum","Macroptilium bracteatum","Pinheiro, PM","2001","09","29",NA,"Brasil","Pernambuco",NA,NA,NA,"UFP041515",NA,"Fabales","91","Chã Grande",NA,"-35.466667","-8.183333","600","600",NA,"(Nees & Mart.) Maréchal & Baudet","Córdula, E",NA,NA,"-35.466667","-8.183333",NA,"2007","08",NA,"06",NA,NA,NA,NA,NA
"368","2021-03-01 11:54:12-03","UFPE","UFP","41516","PreservedSpecimen","Plantae","Fabaceae-Papi.","Macroptilium","bracteatum","Macroptilium bracteatum","Pinheiro, PM","2001","11","03",NA,"Brasil","Pernambuco",NA,NA,NA,"UFP041516",NA,"Fabales","36","Chã Grande",NA,"-35.466667","-8.183333","600","600",NA,"(Nees & Mart.) Maréchal & Baudet","Córdula, E",NA,NA,"-35.466667","-8.183333",NA,"2007","08",NA,"06",NA,NA,NA,NA,NA
"369","2021-03-01 11:54:12-03","UFPE","UFP","47254","PreservedSpecimen","Plantae","Fabaceae-Papi.","Macroptilium","bracteatum","Macroptilium bracteatum","Córdula, E; Lucena, MFA; Maciel, JR; Pinheiro, K","2006","05","30",NA,"Brasil","Pernambuco",NA,NA,"Trepadeira, folha veludosa, roseta de brácteas na base da inflorescência, flores vinho.; Trepadeira, folha veludosa, roseta de brácteas na base da inflorescência, flores vinho.; Caatinga arbórea densa, solo derivado de cristalino.","UFP047254",NA,"Fabales","68","Mirandiba",NA,"-38.722222","-8.068056","500","500",NA,"(Nees & Mart.) Maréchal & Baudet","Córdula, E",NA,NA,"-38.722222","-8.068056",NA,"2006","11",NA,"12",NA,NA,NA,NA,NA
"370","2021-03-01 11:54:12-03","UFPE","UFP","38387","PreservedSpecimen","Plantae","Fabaceae-Papi.","Macroptilium","bracteatum","Macroptilium bracteatum","Rocha, SK da","2003","05","31",NA,"Brasil","Pernambuco",NA,NA,"Semiarbusto, flor em forma de taça, amarela, perene, caule com pêlos glandulosos, folhas membranáceas, ramificadas desde a base.; Semiarbusto, flor em forma de taça, amarela, perene, caule com pêlos glandulosos, folhas membranáceas, ra","UFP038387",NA,"Fabales","UFP38387","Ouricuri",NA,"-40.0816993713379","-7.88250017166138",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","Córdula, E","56078","auto",NA,NA,NA,"2006","09",NA,"14",NA,NA,NA,NA,NA
"371","2021-03-01 11:54:12-03","UFPE","UFP","33775","PreservedSpecimen","Plantae","Fabaceae-Papi.","Phaseolus","bracteatus","Phaseolus bracteatus","Alves, JLH de","2002","10","19",NA,"Brasil","Pernambuco",NA,NA,NA,"UFP033775",NA,"Fabales","UFP33775","Pombos",NA,"-35.3958015441895","-8.14138984680176",NA,NA,NA,"Nees & Mart.","Silva, MB; Costa","16427","auto",NA,NA,NA,"2002","12",NA,"05",NA,NA,NA,NA,NA
"372","2019-08-02 10:21:26-03","CPATSA","HTSA","501","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Fotius, G.","1982","12","15",NA,"Brasil","Pernambuco",NA,NA,"Trepadeira. Planta mais ou menos rasteira. Folha verde acima e verde acinzentada na face inferior. Flor roxo escura, cálice verde.; Bordadura de pastagem úmida.",NA,NA,NA,"3234","Petrolina","Área da CODEVASF.","-40.495556","-9.154722",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet",NA,NA,NA,"-40.495556","-9.154722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","E. Palmer","1853",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Rosales","s.n.",NA,"River La Plata",NA,NA,NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","2999438","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","1980","4","24","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US02352665",NA,"Rosales","21713",NA,"Chapadao Ocidental da Bahia, valley of the Rio Formoso, ca. 40 km S.E. of Correntina, F3","-44.42","-13.67","600",NA,"US02352665_01","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
