"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","infraspecificEpithet","fieldNumber","typeStatus","sex"
"142","2015-09-23 05:29:29-03","MNHN","RECOLNAT_MNHN_P","P00633415","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Vauthier, M.","1833","1","1","Brésil",NA,NA,"Province de Rio de Janeiro, Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00633415' target='other'> <mi>dwc_moreinfo</mi></a>","P00633415","P00633415_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","isotype",NA
"143","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565752","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565752' target='other'> <mi>dwc_moreinfo</mi></a>","P05565752","P05565752_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"144","2015-09-05 09:06:32-03","MNHN","RECOLNAT_MNHN_P","P05565761","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Glaziou, A.","1882","1","15","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565761' target='other'> <mi>dwc_moreinfo</mi></a>","P05565761","P05565761_01",NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA,NA,NA,"14267",NA,NA
"145","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565757","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Glaziou, A.","1882","1","15","Brasil","Rio de Janeiro","Nova Friburgo","Brésil. Province de Rio-Janeiro.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565757' target='other'> <mi>dwc_moreinfo</mi></a>","P05565757","P05565757_01",NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA,NA,NA,"14267",NA,NA
"146","2015-09-05 09:06:32-03","MNHN","RECOLNAT_MNHN_P","P05565762","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Glaziou, A.","1882","1","15","Brasil","Rio de Janeiro","Nova Friburgo","Brésil (Rio Janeiro) Nova Friburgo.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565762' target='other'> <mi>dwc_moreinfo</mi></a>","P05565762","P05565762_01",NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA,NA,NA,"14267",NA,NA
"147","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565756","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"de Saldanha, J.","1883","11","11","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"30",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565756' target='other'> <mi>dwc_moreinfo</mi></a>","P05565756","P05565756_01",NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,NA,NA,"8427",NA,NA
"148","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565755","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Schwacke|Saldanha","1883","11","11","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565755' target='other'> <mi>dwc_moreinfo</mi></a>","P05565755","P05565755_01",NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,NA,NA,"4737",NA,NA
"149","2015-09-05 09:06:32-03","MNHN","RECOLNAT_MNHN_P","P05565760","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Glaziou, A.","1883","11","25","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565760' target='other'> <mi>dwc_moreinfo</mi></a>","P05565760","P05565760_01",NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,NA,NA,"15395",NA,NA
"150","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565758","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Glaziou, A.","1883","11","25","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado, prés de Paineiras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565758' target='other'> <mi>dwc_moreinfo</mi></a>","P05565758","P05565758_01",NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,NA,NA,"15395",NA,NA
"151","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565759","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Glaziou, A.","1883","3","25","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado, prés de Paineiras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565759' target='other'> <mi>dwc_moreinfo</mi></a>","P05565759","P05565759_01",NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,NA,NA,"15395",NA,NA
"152","2020-10-01 14:22:19-03","JBB","HEPH","17942","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G","1999","12","03","Brasil",NA,NA,"Sete Quedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Malpighiales","69829","Southern America",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:22:19-03","JBB","HEPH","29031","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Delboni, VS","Pucci, B","2010","12","28","Brasil","São Paulo","São Paulo","São Paulo - SP - Parque Brasilandia. ( Área A. )","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Malpighiales","2","Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:35:20-03","UFMG","BHCB","76516","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Barbosa, E","1999","11","17","Brasil","Paraná","Adrianópolis",NA,"-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"400","Southern America",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:35:20-03","UFMG","BHCB","76296","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Hatschbach, G","1994","12","07","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"61464","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:35:20-03","UFMG","BHCB","70867","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Silva, JM",NA,NA,NA,"Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"3116","Southern America",NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:35:20-03","UFMG","BHCB","61527","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:35:20-03","UFMG","BHCB","84120","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Hatschbach, G; Silva, JM","1994","01","15","Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arvore, 12m, mata pluvial da encosta do morro.","BHCB010163",NA,"Dicotyledon",NA,"59816","Southern America",NA,"41937","auto","2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:18:51-03","UFPR","UPCB","44608","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Hatschbach, G.","Hatschbach, G.","2000","12","07","Brasil","Santa Catarina","Rancho Queimado","Rod. BR-282","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"Árvore 8m alt., flores creme, em floresta degradada..",NA,NA,NA,NA,"71575",NA,NA,"17361","auto","2001","01","01",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:18:51-03","UFPR","UPCB","48711","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore 5m, flor creme. Mata pluvial..",NA,NA,NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:18:51-03","UFPR","UPCB","43000","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I.","Xavier, R.D.C.","1982","10","26","Brasil","São Paulo","Cananéia","Reserva Biológica da Ilha do Cardoso, no caminho para o Rio Pereque","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Planta rastejante, com folhas alternas. Nome vulgar: tapairava-brasileiro..",NA,NA,NA,NA,"16",NA,NA,"37574","auto","1989","07",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:18:51-03","UFPR","UPCB","47281","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Guimarães, O.A.","Cervi, A.C.","1998","12","03","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore ca. 18-20m, flores creme, caule com resina vermelha..",NA,NA,NA,NA,"6551",NA,NA,"37295","auto","2003","11","12",NA,NA,NA,NA,NA,NA,NA
"163","2014-12-18 10:48:00-02","MO","MOBOT","100766664","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","Scott A. Mori|Talmon S. dos Santos|A. Euponino","1979","5","17","Brazil","Bahia","Santa Cruz Cabrália","Estrada velha para Sta. Cruz de Cabrália, entre a Estação Ecológica Pau-brasil e Sta. Cruz de Cabrália. Cerca de 15 km a NW de Porto Seguro. Mata Higrófila.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mori 11872","South America",NA,"49584","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"164","2018-08-15 04:31:00-03","MO","MOBOT","100425057","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","Pedro Fiaschi|J. Lima da Paixão|L.C. da J. Gomes|A.B. Rodrigues","2005","3","18","Brazil","Bahia",NA,"RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. 6 km da entrada.","-39.5652778","-15.3916666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,"Fiaschi 2862","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"165","2014-12-18 10:49:00-02","MO","MOBOT","100766663","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","W. Wayt Thomas|et al.","1996","11","11","Brazil","Bahia","Una","N edge of Una Biological Reserve, ca. 500 m N of Rio Maruim.","-39.0855555","-15.1508333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas 11197","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"166","2014-12-17 12:57:00-02","MO","MOBOT","100766678","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","* VANTHIER",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaós.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VANTHIER 18337","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"167","2014-12-18 10:42:00-02","MO","MOBOT","100766679","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","Auguste F.M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 14267","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"168","2014-12-17 12:59:00-02","MO","MOBOT","100766680","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"A.-C. Vauthier",NA,NA,NA,"Brazil",NA,NA,"Serra dos Orgaós.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vauthier 92","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"169","2018-06-26 05:23:00-03","MO","MOBOT","100810350","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","P.E. Berry","Sérgio C. de Sant'Ana|J. Lima da Paixão|Paul E. Berry|et al.","2004","2","19","Brazil","Bahia","Una","3 km de Uma na estrada para canavieiras.","-39.0622222","-15.3213889",NA,NA,"95.00000000",NA,NA,NA,NA,NA,NA,"Sant'Ana 1128","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"170","2012-04-13 08:57:00-03","MO","MOBOT","2453336","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Roberto M. Klein|A. Bresolin","1972","12","14","Brazil","Santa Catarina",NA,"Imaruí. Rio Novo",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"Klein 10539","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-12-04 16:24:00-02","MO","MOBOT","3150150","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","M.B. Caruzo","Gert G. Hatschbach|J.M. Silva","1993",NA,NA,"Brazil","Paraná",NA,"Salto Morato (Mun. Guaraquecaba).",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 59776","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3270599","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","Pedro Fiaschi","2004","4","5","Brazil","Bahia",NA,"Uruçuca: Estrada de Itacaré para Serra Grande, pouco apos km 43, ramal a direita apos acesso para a cachoeira do Tijuipe. Capoeira do plano de manejo. Capoeira.","-39.07916","-14.38666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fiaschi 2268","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-12-18 11:01:00-02","MO","MOBOT","100765575","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","A. Euponino","1978","11","3","Brazil","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-brasil, cerca de 16 km a W de Porto Seguro. Região de Mata Higrófla Sul Baiana. Folha SE-24 (16-39c).","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euponino 357","South America",NA,"49584","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"174","2014-12-18 10:59:00-02","MO","MOBOT","100765582","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","Sérgio C. de Sant'Ana|A.M. de Carvalho|André M. Amorim|A. Mayer","1991","12","11","Brazil","Bahia","Santa Cruz Cabrália","Km 5 da estr. antiga que liga a Estação Ecológica do Pau-Brasil/Sta. Cruz de Cabrália, com entroncamento no km 17 da Rod. Porto Seguro/Eunapólis. Capoeira.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sant'Ana 46","South America",NA,"49584","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"175","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","44254",NA,"Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","G.M. Carvalho/Maio-2010","G.M. Carvalho; J.L. Paixão","2010","04","16","Brasil","Bahia","Porto Seguro","RPPN Estação Veracel. Floresta de Tabuleiros. Floresta Alta","-39.25","-16.5","39W15'","16S30'","100","100","Árvore ca 8m alt., folhas discolores. Flores alvas. Borda de Floresta Alta. Platô. Látex vermelho","MBML044254",NA,NA,NA,"366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-01-09 21:48:28-03","UNICENTRO","HUCO","2273","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Pastore, J.A.","Pastore, J.A.","1988","11","21","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Permuta SPSF, 12585; Arbóreo, 18 m, botões florais esverdeados, o tronco exsuda seiva vermelha e abundante; DESC: Arbóreo, 18 m, botões florais esverdeados, o tronco exsuda seiva vermelha e abundante","HUCO002273",NA,NA,NA,"226",NA,NA,"53584","auto","2002","09","17",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-04 11:05:12-03","UFRB","HURB","6255","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","J.Jardim","Rigueira, D.","2013","03","10","Brasil","Bahia","Wenceslau Guimarães",NA,"-39.724333","-13.583333","39°43'27,6 W","13°35'S",NA,NA,NA,"HURB000006255",NA,NA,NA,"RT36",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-04 11:05:12-03","UFRB","HURB","6358","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","J.Jardim","Rigueira, D.","2013","05","31","Brasil","Bahia","Wenceslau Guimarães",NA,"-39.773833","-13.606806","39°46'25,8 W","13°36'24,5 S",NA,NA,"exudato.","HURB000006358",NA,NA,NA,"RT428",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-04 11:05:12-03","UFRB","HURB","6500","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","J.Jardim","Rigueira, D.","2013","05","28","Brasil","Bahia","Wenceslau Guimarães",NA,"-39.701694","-13.583722","39°42'06,1 W","13°35'01,4S",NA,NA,NA,"HURB000006500",NA,NA,NA,"RT282",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-06-15 15:30:25-03","UNESP-RC","HRCB","48656","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Biral, L.","Lombardi","2007","10","23","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","borda da trilha. Árvore ca. 12 m, folhas herbáceas, flores femininas verdes, botões verdes",NA,NA,NA,NA,"6971",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-06-15 15:30:25-03","UNESP-RC","HRCB","54107","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill","Pereira, A.P.N.","Lombardi","2010","12","07","Brasil","São Paulo","São Lourenço da Serra","RPPN Paiol Maria","-46.933333","-23.816667","46º56'W","23º49'S","762","762","Ramo caído de árvore ca. 20 m, folhas papiráceas, flores verdes, frutos imaturos verdes",NA,NA,NA,NA,"7941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-06-15 15:30:25-03","UNESP-RC","HRCB","43951","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore, 5m, flor creme",NA,NA,NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-06-15 15:30:25-03","UNESP-RC","HRCB","46081","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore, 5m, flor creme",NA,NA,NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-06-15 15:30:25-03","UNESP-RC","HRCB","38705","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Aguiar, O.T.","Arzolla, F.A.R.D.P.","2000","12","07","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore 25m altura, frutos imaturos",NA,NA,NA,NA,"197",NA,NA,"15840","auto","2000","12","15",NA,NA,NA,NA,NA,NA,NA
"185","2020-06-15 15:30:25-03","UNESP-RC","HRCB","68794","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp.septentrionalis","Caruzo & R.F. Santos","Pereira, A.P.N.","Moraes, P.L.R.",NA,NA,NA,"Brasil","Bahia","Porto Seguro","RPPN Estação Veracel","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,"subsp.septentrionalis",NA,NA,NA
"186","2020-06-15 15:30:25-03","UNESP-RC","HRCB","68348","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys subsp.septentrionalis","Caruzo & R.F. Santos","Pereira, A.P.N.","Moraes, P.L.R.",NA,NA,NA,"Brasil","Bahia","Una","Estrada da Estação Lemos Maia em direção a Piedade (REBIO)","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"subsp.septentrionalis",NA,NA,NA
"187","2017-11-24 14:10:39-02","UFLA","ESAL","17379","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","São Paulo","São Jose do Rio Pardo",NA,"-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,"árvore; 6,0; ;",NA,NA,NA,NA,"s.n.",NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-12-19 11:18:41-03","UFG","UFG","62564","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Siqueira, F.S.","Honda, S.; et al.","2008","10","31","Brasil","São Paulo","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 15 metros de altura, 35cm DAP; flores esverdeadas com fedor forte; folhas senescentes alaranjadas; látex esbranquiçado.","UFG0062564",NA,NA,NA,"837",NA,NA,"53584","auto","2009","01","30",NA,NA,NA,NA,NA,NA,NA
"189","2021-01-26 13:54:09-03","IMA","MAC","57680","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis","Caruzo & R.F.Santos","R.F.Santos","L.Nusbaumer; A.Cailliau","2014","12","07","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila, pântano em aberto.","-36.686675","-9.377989","-36.686675","-9.377989",NA,NA,"Árvore ca. 17 m. Flores com 5 pétalas verdes e brilhantes; 3 estigmas bifídos. Frutos velhos laranjas; resina translúcida.; Mata Atlântica.","MAC0057680","MAC0057680",NA,NA,"4530",NA,NA,NA,NA,"2019","10",NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"190","2021-02-04 10:27:30-03","UFRPE","HST","3957","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R.Rina","M.T.Monteiro","1972","04","28","Brasil","Bahia","Belmonte","Fazenda Pancadinha","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Flores amarela muito perfumadas; tem resina vermelha.","HST003957",NA,NA,NA,"23668",NA,NA,"71281","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-04 10:27:30-03","UFRPE","HST","3779","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R.Rina","D.P.Lima","1971","11","19","Brasil","Bahia","Una","Mata da Queimada","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Árvore ca. 6 m alt. e 15 cm de diâmetro; tem látex de cor vermelha; flores esverdeadas com perfume enjoativo.","HST003779",NA,NA,NA,"12737",NA,NA,"36070","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
