"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","622570","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","M. Barros",NA,NA,NA,"R. Reitz","5807","1957","12","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"10","10","NY00622570","NY00622570_01","Três Barras, Garuva, S. Francisco do Sul.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709922' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01177911","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"M. A. S. da Costa","303","1995","06","08","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"NY01177911","NY01177911_01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418757' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01177915","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"G. T. Prance","3638","1966","12","14","Brazil","Amazonas","Manaus","-59.9281883","-2.9548699",NA,NA,NA,NA,"NY01177915","NY01177915_01","Itacoatiara Highway, km 26, Reserva Florestal Ducke.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418769' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","637081","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"J. A. Steyermark","123468","1980","06","06","Venezuela","Zulia","Mara","-72.33","10.775",NA,NA,"150","150","NY00637081",NA,"Gravel and sand bars along Río Cachirí, bordered by riverine forest, just north of Hacienda Salamanca, 10 km (by air) southwest of El Paraíso.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=364303' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00998230","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"J. C. Gomes","2235","1964","09","22","Brazil","Mato Grosso do Sul","Três Lagoas","-40.48","-12.5",NA,NA,NA,NA,"NY00998230","NY00998230_01","Margem direita do Rio Paraná. Planta do leito do rio Paraná.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1203307' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 17:42:00-03","NY","NYBG","668379","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius",NA,"J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","4164","1953","06","22","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"NY00668379",NA,"Suriname R. near Paranam, along path to landing Acaribo in brought-up shell sand.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709927' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","622902","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"G. Eiten","1824","1960","04","06","Brazil","São Paulo","Sao Paulo","-46.63","-23.6",NA,NA,"770","770","NY00622902","NY00622902_01","Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. 9.8 km. south and 0.8 km. east of center of Sao Paulo (Praça da Sé).","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=364307' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","25256","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Alves, M.",NA,NA,NA,"Martins, S.","81","2005","03","21","Brasil","Pernambuco","Agrestina",NA,NA,"9999","9999",NA,NA,"BOTU025256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-06 11:42:07-03","UFPI-MRV","HDELTA","873","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,"2013","06","07","Lima, A.A.","143","2013","04","26","Brasil","Piauí","Parnaíba","-41.763833","-2.931917","41°45'49,80''W","02°55'54,90''S",NA,NA,"HDELTA000873",NA,"Lagoa do Bebedouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-06 11:42:07-03","UFPI-MRV","HDELTA","152","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Silva, M. S.","2017","01","25","Costa, M. C. A.","320","2011","03","13","Brasil","Piauí","Parnaíba","-41.6765","-2.930306","41°40'35,40''W","02°55'49,10''S",NA,NA,"HDELTA000152",NA,"Lagoa do Portinho","Erva de 0,2 a 0,3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-06 11:42:07-03","UFPI-MRV","HDELTA","1412","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Andrade, I. M. e Mayo, S. J.",NA,NA,NA,"Santos, A. S.","23","2014","03","17","Brasil","Ceará","Pacujá","-40.683417","-4.048778","40°41'00,30W","04°02'55,60''S",NA,NA,"HDELTA001412",NA,NA,"Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-06 11:42:07-03","UFPI-MRV","HDELTA","1397","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Andrade, I. M. e Mayo, S. J.",NA,NA,NA,"Fontinele, K. M.","46","2014","04","29","Brasil","Piauí","Ilha Grande","-41.7735","-2.85125","41°46'24,60W","02°51'04,50S",NA,NA,"HDELTA001397",NA,"Labino","Erva; alt.0,20 a 0,50cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:42:07-03","UFPI-MRV","HDELTA","791","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Costa, M. C. A.","2012","04","04","Silva, A. P. M.","23","2012","03","09","Brasil","Maranhão","Canabrava",NA,NA,NA,NA,NA,NA,"HDELTA000791",NA,NA,"Erva <ll>dwc_commonname:</ll> Três quinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:42:07-03","UFPI-MRV","HDELTA","870","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Lima, A.A.","2012","11","30","Lima, A.A.","73","2012","11","26","Brasil","Piauí","Parnaíba","-41.766878","-2.929444","41°46'00,76''W","02°55'46,00''S",NA,NA,"HDELTA000870",NA,"Lagoa do Bebedouro","Colmo triangular, nervura paralelinervia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:30:00-03","UFRJ","RFA","24529","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Miyoshi Furuse","28315","1954","09","18","Japão",NA,"Japão",NA,NA,NA,NA,NA,NA,"RFA51653",NA,"Fukkoshi Yokohama-mura; Kami-kita-gun, Prov. Mutsu, Hondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:36-03","UTFPR","DVPR","1153","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Moraes, PVDde","2013","06","04","Duarte, E","25","2011","11","17","Brasil","Paraná","São Jorge d' Oeste","-53.041","-25.3683","-53.041","-25.3683",NA,NA,"DVPR001153","DVPR001153","Salto do Chopim.","Plântula.; Banco de sementes. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-15 11:14:36-03","FUNED","FUNED-POL","1055","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius",NA,NA,NA,NA,NA,NA,NA,"1990","02","13","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,"POL001055",NA,"PAMG/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-15 11:14:36-03","FUNED","FUNED-POL","1056","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius",NA,NA,NA,NA,NA,NA,NA,"1990","02","13","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,"POL001056",NA,"PAMG/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-08-28 10:12:53-03","UNEMAT","TANG","217","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Perura, PXS; Costa, M S L","2","2009","05","15","Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"TANG000000217",NA,"campus da Unemat","planta perene, rizomatosa, herbáceo",NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-19 15:45:20-03","UNEB","HUNEB","9880","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Guedes, M.L.","10194ALCB 61737","2003","02","16","Brasil","Bahia","Belmonte","-38.866667","-15.85","38W52'0''","15S51'0''",NA,NA,"HUNEB0009880",NA,"Extremo Sul, caminho para a praia.",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:51:55-03","EAO","IAN","100200","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Camp, WH","3087","1945","05","07","Equador",NA,NA,NA,NA,NA,NA,"4500","4500","IAN100200",NA,"Prov. Chimborazo: Cañon of the río Chanchan near Huigra. (Mostly scrub-chaparral, with a few seepages and small swamps along the river). In wet area.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:51:55-03","EAO","IAN","83526","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Tucker, J","850","1942","01","28","El Salvador",NA,NA,"-88.066667","13.283333","-88.066667","13.283333","60","60","IAN083526",NA,"Partial shade under Salix and Mimosa. Low swampy ground. South side of Lake Olomega. Department of San Miguel.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:55-03","EAO","IAN","184502","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Conde, MLG","2016","11","25","Rodrigues, LKM","39","2008","05","23","Brasil","Pará","Maracanã","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"IAN184502",NA,"Ilha de Algodoal. Encontrada em solo arenoso, próximo a curso d'água. Restinga.","Planta herbácea com cerca de 15 cm de altura.","Southern America",NA,NA,"Monocotiledônea",NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:52:04-03","EAO","IAN","160772","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Marinho, LR; Camarão, A","1280","1986","05","28","Brasil","Amapá",NA,"-52.916667","-0.916667","-52.916667","-0.916667",NA,NA,"IAN160772",NA,"Cacaual Grande; Limpo dos Alemães; campo aberto.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:52:04-03","EAO","IAN","119474","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Alves, MV de","1999","11",NA,"Belém, RP; Magalhães, MG","1026","1965","05","19","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"IAN119474",NA,"Una-Marfim do Rio Una.","Planta de 20 cm; inflorescência esverdeada.","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:52:04-03","EAO","IAN","153845","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Maciel, UN; Bouças, PRP","26","1977","02","22","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN153845",NA,"12 km de Bragança. Campos de Baixo. Campo limpo, semi-inundável. Solo argiloso. Estacional.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:52:04-03","EAO","IAN","33115","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Black, GA","2378","1948","03","29","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN033115","IAN033115 IAN033115_e IAN033115_e1","Rio Capim, Aproaga, campo de pasto.","Cespitosa.","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:52:04-03","EAO","IAN","70953","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Prata, AP","2001","07",NA,"Black, GA","13204","1951","09","01","Brasil","Roraima","Rio Branco",NA,NA,NA,NA,NA,NA,"IAN070953",NA,"Campo da Fazenda Capela.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:52:04-03","EAO","IAN","77468","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Black, GA","15552","1952","07","08","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN077468",NA,"Cacaual Grande; Limpo dos Alemães. Campo inundado.","Capítulo verde ou branco.","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:52:04-03","EAO","IAN","31968","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Baldwin Jr., JT","3335","1944","02","09","Brasil","Amazonas","Barcelos","-62.9241981506348","-0.974722027778625",NA,NA,NA,NA,"IAN031968","IAN031968 IAN031968_e IAN031968_e1","Rio Negro.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:52:04-03","EAO","IAN","29851","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Black, GA","1627","1947","10","03","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"IAN029851","IAN029851 IAN029851_e IAN029851_e1","Beira do lago.","Capítulo pouco glauco.","Southern America",NA,NA,"Monocotiledônea",NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:52:04-03","EAO","IAN","187863","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Oliveira, JCL de","2012","05","04","Marinho, G","31","2012","02","03","Brasil","Maranhão","Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"IAN187863",NA,"Base Geraldina.","Subarbusto, com uma pequena inflorescência do tipo espiga branca.","Southern America",NA,NA,"Monocotiledônea",NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:52:04-03","EAO","IAN","17294","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Pires, JM; Black, GA","280","1945","09","25","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017294","IAN017294 IAN017294_e IAN017294_e1 IAN017294_e2",NA,NA,"Southern America",NA,NA,"Monocotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:52:04-03","EAO","IAN","170745","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Silva, JF da","22","1996","08","12","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN170745",NA,"Embrapa-CPATU, ensaio de Curauá.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:52:04-03","EAO","IAN","170745","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Silva, JF da","22","1996","08","12","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN170745",NA,"Embrapa-CPATU, ensaio de Curauá.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:52:04-03","EAO","IAN","17601","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Pires, JM; Black, GA","618","1945","11","13","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017601","IAN017601 IAN017601_e IAN017601_e1","Marco.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:52:04-03","EAO","IAN","196096","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Boelter, CR","571","2017","05","16","Brasil","Pará","Maracanã","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"IAN196096",NA,"Ilha de Algodoal - trilha do lago da Princesa.",NA,"Southern America",NA,NA,"Monocotiledônea",NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:52:04-03","EAO","IAN","73744","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Nascimento, EAP","2015","05","27","Magalhães, D","21","1952",NA,NA,"Brasil","Roraima","Boa Vista","-60.6733016967773","2.81972002983093",NA,NA,NA,NA,"IAN073744",NA,NA,NA,"Southern America",NA,NA,"Monocotiledônea",NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-02-19 11:27:03-03","UEMA","HABIT","3711","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","P.R.Martins",NA,NA,NA,"D.H.S.Sousa","52","2018","10","30","Brasil","Maranhão","Caxias","-43.400445","-4.883513","-43.400445","-4.883513",NA,NA,NA,NA,"APA do Inhamum","Ambiente: Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:26:28-03","PUCPR","HUCP","14216","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Batista, CM","018","1983","10","02","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"HUCP00003954","HUCP00003954",NA,NA,NA,NA,NA,"Monocotiledonea",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:26:28-03","PUCPR","HUCP","14172","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Jaszczerski, JC",NA,NA,NA,"Jacobsen, TJ","010","1982","10","15","Brasil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"HUCP00003926","HUCP00003926","Fazenda São Dimas",NA,NA,NA,NA,"Monocotiledonea",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-12-04 15:26:28-03","PUCPR","HUCP","14151","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Wunderlich, GC",NA,NA,NA,"Passos, AF","001","1991","04","14","Brasil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"HUCP00003978","HUCP00003978","Granja Paumar",NA,NA,NA,NA,"Monocotiledonea",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-12-04 15:26:28-03","PUCPR","HUCP","14175","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Jaszczerski, JC",NA,NA,NA,"Schettini, JR","004","1986","09","14","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00003942","HUCP00003942",NA,NA,NA,NA,NA,"Monocotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"88","2019-12-04 15:26:28-03","PUCPR","HUCP","14215","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Ader, CR","010","1982","10","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00003950","HUCP00003950",NA,NA,NA,NA,NA,"Monocotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"89","2019-12-04 15:26:28-03","PUCPR","HUCP","14174","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Jaszczerski, JC",NA,NA,NA,"Malkowski, SR","010","1982","11","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00003838","HUCP00003838","Capão da Imbuia",NA,NA,NA,NA,"Monocotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"90","2019-12-04 15:26:28-03","PUCPR","HUCP","14177","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Jaszczerski, JC",NA,NA,NA,"Malkowski, SR","010","1982","11","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00003974","HUCP00003974","Capão da Imbuia",NA,NA,NA,NA,"Monocotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"91","2019-12-04 15:26:28-03","PUCPR","HUCP","11406","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Cristo, I",NA,NA,NA,"Cristo, I","008","1998","04","18","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00003914","HUCP00003914","Parque Estadual Pico do Marumbi",NA,NA,NA,NA,"Monocotiledonea",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"92","2019-12-04 15:26:28-03","PUCPR","HUCP","14176","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Jaszczerski, JC",NA,NA,NA,"Beger, I","011","1986","10","12","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00003907","HUCP00003907","Rio Pequeno",NA,NA,NA,NA,"Monocotiledonea",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
