"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"135","2008-05-27 22:02:00-03","MO","MOBOT","633454","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Calaway H. Dodson","Dodson 15809","1985","3","23","South America","Ecuador","Pastaza",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","634062","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","D. D'Alessandro","D'Alessandro 466",NA,NA,NA,"South America","Ecuador","Zamora-Chinchipe","Loja-Zamora.","1600.00000000",NA,NA,NA,"-78.98333","-4.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2014-09-11 11:00:00-03","MO","MOBOT","637346","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Gerrit Davidse|Otto Huber","Davidse 22760","1982","11","25","South America","Venezuela","Bolívar","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.","950.00000000",NA,NA,NA,"-62.5333333","5.7333333",NA,NA,"German & Ivon Carnevali","Piar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-8","2",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","637962","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Alexander Hirtz|et al.","Hirtz 5372","1991","3","12","South America","Ecuador","Napo",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","640444","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Carlos E. Cerón|Ayala, Judith|G. Mosquera","Cerón Martínez 9108","1990","3","23","South America","Ecuador","Sucumbíos","Campo Bermejo 6 Norte. 30 km al noroeste de Lago Agrio. Bosque ligeramente alterado Bosque húmedo Premontano. Suelo rojo colinado. Transectos.","1050.00000000",NA,NA,NA,"-77.21666","0.23333",NA,NA,"C. Dodson (MO)","Gonzalo Pizarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-14","6",NA
"140","2011-06-08 17:18:00-03","MO","MOBOT","640740","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","L.B. Holm-Nielsen|et al.","Holm-Nielsen 4518","1973","4","26","South America","Ecuador","Morona-Santiago","Pachicutza, at Escuela Fiscomisional Cardinal Döpfner, km 140 on road Loja-Gualaquiza. Tropical rain forest with cleared areas along Rio Zamora and along the road.","900.00000000",NA,NA,NA,"-78.56666","-3.61666","1000.00000000",NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-10-13 05:57:00-03","MO","MOBOT","644829","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Carlos E. Cerón|David A. Neill","Cerón Martínez 464","1986","11","5","South America","Ecuador","Morona-Santiago","Parroquia Bomboiza, Misión Salesiana Shuar Bosque Húmedo Premontano Alrededor de la Misión y camino al Monte shuiñamen","800.00000000",NA,NA,NA,"-78.58333","-3.41666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","3",NA
"142","2016-10-13 05:57:00-03","MO","MOBOT","648149","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","David A. Neill","Neill 464",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-12 15:50:00-03","MO","MOBOT","651668","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Grady L. Webster|et al.","Webster 27531","1989","9","11","South America","Ecuador","Pichincha",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2016-10-21 11:50:00-02","MO","MOBOT","658930","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","James C. Solomon","Solomon 9529","1983","2","12","South America","Bolivia","La Paz","13.7 km NW of San Pedro on road through Incahuara-Mejillones, and along trail to 12 de Octubre.","1500.00000000",NA,NA,NA,"-67.6166667","-15.9666667",NA,NA,"I. Jimenez (LPB)","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-26","4",NA
"145","2020-06-13 08:08:00-03","MO","MOBOT","659225","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Grady L. Webster|et al.","Webster 28966","1991","7","10","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2012-11-04 07:26:00-02","MO","MOBOT","660063","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 2073","1985","4","2","South America","Venezuela","Bolívar","La Escalera, 107-118 kms al S de El Dorado; 61º30'W, 5º50'N. Alt. 500 m. Bosque montano.","500.00000000",NA,NA,NA,"-61.5","5.83333",NA,NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-36","2",NA
"147","2018-03-22 11:55:00-03","MO","MOBOT","660251","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Bruce K. Holst|Ronald L. Liesner","Holst 3345","1987","3","6","South America","Venezuela","Amazonas","Valley of Río Coro-Coro, W of Serrania de Yutaje. Sandstone plateau W of river valley.","1250.00000000",NA,NA,NA,"-66.1583333","5.7","1300.00000000",NA,"G. Carnevali","Atures",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39","2",NA
"148","2019-11-14 04:36:00-03","MO","MOBOT","660834","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","W. Scott Hoover|Ruth Ann Lorentzen|P. Gelpi","Hoover 3879","1988","2","10","South America","Ecuador","Esmeraldas","Trail from Awá encampment on Río Palaví to Río Matajé Awá encampø ment, begining about 1.5 km from Río Palaví.","200.00000000",NA,NA,NA,"-78.61666","1.11666",NA,NA,"C.H. Dodson, 1990 (MO)","San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2",NA
"149","2015-07-02 10:50:00-03","MO","MOBOT","661277","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Timothy J. Killeen","Killeen 3853","1992","4","3","South America","Bolivia","La Paz","Serranía de Chepite, Campamento Scismico de Texaco, 15 km O del Río Tuichi. Muestras preservadas en alcohol.","700.00000000",NA,NA,NA,"-68.0666667","-14.3333333",NA,NA,"J.T. Atwood (SEL)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","4",NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","661909","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Benkt Sparre","Sparre 19144","1967","9","27","South America","Ecuador","Morona-Santiago","Mision Bomboiza.","800.00000000",NA,NA,NA,"-78.51666","-3.4333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-13 09:20:00-03","MO","MOBOT","663964","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Grady L. Webster|et al.","Webster 27531","1989","9","11","South America","Ecuador","Pichincha",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2017-12-05 10:31:00-02","MO","MOBOT","664737","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner","Liesner 17649","1985","2","17","South America","Venezuela","Amazonas","Slope of Cerro de Marahuaca. Río Yameduaka arriba.","1225.00000000",NA,NA,NA,"-65.4666667","3.6333333",NA,NA,"German & Ivon Carnevali","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-4","2",NA
"153","2020-06-11 16:43:00-03","MO","MOBOT","665189","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Walter A. Palacios|et al.","Palacios Cuenca 220","1985","3","21","South America","Ecuador","Pastaza",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","666163","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner","Liesner 19393","1985","11","3","South America","Venezuela","Bolívar","Near El Puaji, Río Cabass and salto. Forest, scrub forest, savannah, waterfall and river edge. Elev. 800 to 900 m, 4º30'N, 61º35'W.","800.00000000",NA,NA,NA,"-61.58333","4.5","900.00000000",NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-47","3",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","667576","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner|Bruce K. Holst","Liesner 20761","1986","5","10","South America","Venezuela","Bolívar","Piar, summit of Amaruay-tepui. SSE corner to .5 km W along S side. Dwarf forest 4 to 6 m tall, open spaces between trees. Alt. 950 to 1050 m. 5º55'N, 62º13'W.","950.00000000",NA,NA,NA,"-62.21666","5.91666","1050.00000000",NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-24","2",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","668749","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner|Bruce K. Holst","Liesner 21316","1987","2","22","South America","Venezuela","Amazonas","ATURES Río Coro-Coro, stream and slope east of river, W of Serranía de Yutaje, 6 km N of settlement of Yutaje.","320.00000000",NA,NA,NA,"-66.125","5.73333",NA,NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-6","2",NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","669449","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","D. D'Alessandro","D'Alessandro 593","1986","4","16","South America","Ecuador","Zamora-Chinchipe","Valladolid.","1600.00000000",NA,NA,NA,"-79.133333","-4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","670767","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner|Germán Carnevali","Liesner 22562","1987","10","28","South America","Venezuela","Amazonas","RIO NEGRO: Cerro Aracamuni, summit. Proa camp. Medium height, semi-open forest.","1400.00000000",NA,NA,NA,"-65.81666","1.53333",NA,NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-50","3",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","670794","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Calaway H. Dodson|et al.","Dodson 6671","1977","3","5","South America","Ecuador","Los Ríos","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","150.00000000",NA,NA,NA,"-79.36666","-0.58333","220.00000000",NA,NA,"Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-06-14 16:32:00-03","MO","MOBOT","673246","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Carlos E. Cerón","Cerón Martínez 14228",NA,NA,NA,"South America","Ecuador","Morona-Santiago",NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","673329","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","M. Acosta-Solis","Acosta-Solís 12324","1949","4","28","South America","Ecuador","Imbabura",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","673477","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Benkt Sparre","Sparre 16434","1967","5","17","South America","Ecuador","Zamora-Chinchipe","Yacuambi-Suapaca.","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","673776","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner","Liesner 25055","1988","10","18","South America","Venezuela","Amazonas","ATABAPO Cerro Marahuaca. Slopes. Sima area. Medium height forest.","1200.00000000",NA,NA,NA,"-65.5","3.71666",NA,NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-52","3",NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","674491","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner","Liesner 25382","1988","10","25","South America","Venezuela","Amazonas","ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","1000.00000000",NA,NA,NA,"-65.53333","3.56666",NA,NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-60","2",NA
"165","2014-04-24 11:25:00-03","MO","MOBOT","674814","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner","Liesner 25649","1988","11","2","South America","Venezuela","Amazonas","Cerro Huachamacarí, E slope.","600.00000000",NA,NA,NA,"-65.7","3.8166667","700.00000000",NA,"Germán Carnevali (MO)","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-67","4",NA
"166","2014-09-16 12:31:00-03","MO","MOBOT","674903","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner","Liesner 25724","1988","11","3","South America","Venezuela","Amazonas","Cerro Huachamacarí, E slope.","600.00000000",NA,NA,NA,"-65.7","3.8166667","700.00000000",NA,"G. Carnevali","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-68","2",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","675245","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 431","1968","6","7","South America","Ecuador","Pastaza","Shell Mera, rain forest.","1050.00000000",NA,NA,NA,"-78.05","-1.48333",NA,NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","675391","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 520","1968","6","9","South America","Ecuador","Pastaza","Puento Santana.","900.00000000",NA,NA,NA,"-78.03333","-1.65",NA,NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-11 11:01:00-03","MO","MOBOT","676202","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ynés Mexia","Mexia 7103","1935","3","25","South America","Ecuador","Napo",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","678764","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Calaway H. Dodson|Bermeo, L. M.","Dodson 15725","1985","3","14","South America","Ecuador","Pastaza",NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","679641","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 4193","1973","4","23","South America","Ecuador","Morona-Santiago","Misión Bomboiza, rain forest.","800.00000000",NA,NA,NA,"-78.56666","-3.48333",NA,NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","991666","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Julian A. Steyermark|Bruce K. Holst","Steyermark 130562","1985","2","22","South America","Venezuela","Amazonas","Dpto. Atabapo. Cerro Marahuaca: Riverine forest upstream from Sima Camp, along branch of Caño Negro, south-central portion of meseta.","1140.00000000",NA,NA,NA,"-65.51666","3.71666",NA,NA,"G. Carnevali (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"173","2012-04-13 10:51:00-03","MO","MOBOT","673174","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Dennis H. Knight","Knight 990","1966","4","1","South America","Ecuador","Zamora-Chinchipe","Near Zamora. Eastern slopes of the Andes in Southern Ecuador","950.00000000",NA,NA,NA,"-78.1888889","-4.0055556",NA,NA,"L.A. Garay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","645440","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Alwyn H. Gentry|S. Cruz C.|Douglas C. Daly","Gentry 18889","1977","3","29","South America","Peru","Huánuco","La Divisora, near top of divide between Huallaga and Aguaytia drainages, border with Loreto.","1630.00000000",NA,NA,NA,"-75.79222","-9.16638",NA,NA,"C.D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1046","1",NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","651872","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","David N. Smith","Smith 4369","1983","7","27","South America","Peru","San Martín","Pedro Ruíz-Moyobamba road, Km 390, Venceremos. In crown of recently felled Ficus, 15-25m from ground. Habitat analysis for Yellow-tailed Woolly Monkey study.","1750.00000000",NA,NA,NA,"-77.75","-5.83333",NA,NA,"K. Barringer (BKL)","Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-120","4",NA
"176","2013-06-02 05:37:00-03","MO","MOBOT","1064479","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Efraín Freire|J. Cerda","Freire Mayorga 168","1996","3","21","South America","Ecuador","Napo","Loreto. Faldas del volcán Sumaco. A 2 km al oeste del río Huataraco. Bloque 19, línea sísmica 16. Helipuerto 1. Compañía Triton. Bosque pluvial Premontano. Bosque primario. Suelo en roca sedimentaria.","870.00000000",NA,NA,NA,"-77.5","-0.7",NA,NA,"N.F. Alzate-Q. (FAUC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"177","2009-04-16 03:33:00-03","MO","MOBOT","1141050","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Miryam Monsalve B.","Monsalve Benavides 3039","1989","5","18","South America","Colombia","Valle del Cauca","Bajo Calima; Concesión Pulpapel/Buenaventura. Bosque Pluvial Tropica. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturación de Al. Carretera Hans.","100.00000000",NA,NA,NA,"-77","3.91666",NA,NA,"N. F. Alzate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-03-12 11:20:00-03","MO","MOBOT","1280582","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Randall J. Evans|Heather Peckham|Lúcia G. Lohmann","Evans 3063","1998","7","5","South America","Suriname","Sipaliwini","Summit of Tafelberg. Along upper Augustus Creek above (SW of) Arrowhead Basin, ca. 3 km from Lisa Creek waterfall over W rim of the tepui.","700.00000000",NA,NA,NA,"-56.1819445","3.9055556",NA,NA,"N.F. Alzate-Q (FAUC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"449","2",NA
"179","2009-03-12 11:22:00-03","MO","MOBOT","1280599","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Randall J. Evans|Heather Peckham|Lúcia G. Lohmann","Evans 3075","1998","7","5","South America","Suriname","Sipaliwini","Summit of Tafelberg. SW rim of Arrowhead Basin, ca. 4 km from Lisa Creek waterfall over W rim of the tepui.","725.00000000",NA,NA,NA,"-56.175","3.9055556",NA,NA,"N.F. Alzate-Q (FAUC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450","2",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1291711","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Thomas Hawkins","Hawkins 1825","1998","6","27","South America","Suriname","Sipaliwini","Lisa Kreek Savanah, Tafelberg Mountain. Along both sides of trail to the southeast of Lisa Kreek camp. Mixed hardwood forest approximately 20-30 m tall.","600.00000000",NA,NA,NA,"-56.21222","3.90888","700.00000000",NA,"J.T. Atwood, 1999 (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","4",NA
