"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"141","2011-09-08 13:47:00-03","MO","MOBOT","100409162","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Roberto Gómez Cadret|A. Leguizamón|A. Martínez","1972","11","23","Argentina","Buenos Aires","Saavedra","Sierra de Puan, Ea. Graciette.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gómez Cadret s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"142","2012-01-24 12:04:00-02","MO","MOBOT","100444038","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","G. A. Parada (USZ) 2011","G.A. Parada|Y. Inturias|M. Betancur","2011","12","3","Bolivia","Santa Cruz","Vallegrande","Ladera pedregosa.","-64.2216667","-18.7233334",NA,NA,"2385.00000000",NA,NA,NA,NA,"Parada-Gutierrez 3996","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-87","1"
"143","2012-06-25 16:35:00-03","MO","MOBOT","100482577","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|M.T. Martinez|C. Roth|H. Fernandez","2012","3","25","Bolivia","Santa Cruz","Vallegrande","Aproximadamente 2 km del centro de Vallegrande camino hacia Kjallana, subiendo por el mirador.","-64.1238889","-18.5047222",NA,NA,"2360.00000000",NA,NA,NA,NA,"Arroyo Padilla 6273","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-1","1"
"144","2015-12-01 07:44:00-02","MO","MOBOT","100483088","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|H. Fernandez|C. Roth|M.T. Martinez","2012","3","26","Bolivia","Santa Cruz","Vallegrande","Camino entre la comunidad de Santa Ana a Mullaguada.","-64.1630556","-18.5952777",NA,NA,"2526.00000000",NA,NA,NA,NA,"Arroyo Padilla 6314","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-3","1"
"145","2014-05-06 10:11:00-03","MO","MOBOT","100525277","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M. Nee (NY)","E. Portal|E. Cervantes|Jeaneth Villalobos","2008","1","15","Bolivia","Tarija","O'Connor","Municipio de Entre Río. Borde del Río Narvaez.","-64.2877777","-21.4141667",NA,NA,"1934.00000000",NA,NA,NA,NA,"Portal 383","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"narvaez","1"
"146","2014-05-02 22:39:00-03","MO","MOBOT","100528552","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"J. Alberto Peñaranda|J.G. Tudela","2008","5","11","Bolivia","Santa Cruz","Vallegrande","Municipio Valle Grande, zona SW del centro poblado.","-64.1122222","-18.4886111",NA,NA,"2048.00000000",NA,NA,NA,NA,"Peñaranda 841","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"147","2020-11-18 17:52:00-03","MO","MOBOT","100541105","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Michael H. Nee|Moises Mendoza","2011","1","4","Bolivia","Santa Cruz","Vallegrande","Prov. Vallegrande, 4 km (by road) SE of turnoff at Guadalupe on the road to Masicurí, on slope beginning to climb eastward out of the valley of Vallegrande.","-64.0733334","-18.5713889",NA,NA,"2100.00000000",NA,NA,NA,NA,"Nee 57606","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2013-10-16 15:41:00-03","MO","MOBOT","100547058","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M. Nee (NY)","E. Portal|E. Cervantes|J. Orias","2010","10","8","Bolivia","Chuquisaca","Oropeza","Municipio de Sucre, Comunidad Aritumayu.","-65.3644472","-18.9840916",NA,NA,"3098.00000000",NA,NA,NA,NA,"Portal 969","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2019-02-14 14:29:00-02","MO","MOBOT","101101666","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M. Nee","Michael H. Nee","2011","12","21","Bolivia","Santa Cruz","Vallegrande","9.2 km (by air) SE of plaza central of Vallegrande.","-64.0408333","-18.5419444",NA,NA,"2420.00000000",NA,NA,NA,NA,"Nee 58685","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"150","2008-05-27 22:02:00-03","MO","MOBOT","1060615","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","S. Laegaard (AAU)","E. Kohn","1991","11",NA,"Ecuador","Cañar",NA,"Ingapirca Parish. Ingapirca. Highly disturbed Montane Humid Forest life zone.","-78.88333","-2.5",NA,NA,"3200.00000000",NA,NA,NA,NA,"Kohn 1404","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2012-05-15 05:10:00-03","MO","MOBOT","1063093","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","S. Laegaard (AAU)","John L. Clark|Harris, Tom|Lund, Kurt|Claire Watt","1995","7","24","Ecuador","Pichincha","Rumiñahui","Antisana Ecological Reserve. Plants collected between base of glacier and main access road from Pintag. Mostly Paramo dominated by grasses.","-78.25","-0.5",NA,NA,"3000.00000000","4600.00000000",NA,NA,NA,"Clark 1439","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-09-03 04:36:00-03","MO","MOBOT","1064650","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","S. Laegaard (AAU)","Homero Vargas|Tamara Núñez|Efraín Freire","1994","9","3","Ecuador","Pichincha","Quito","Hacienda Tanlahua. A 10 Km al norte de San Antonio de Pichincha. Loma Monte Redondo. Bosque húmedo Montano Bajo. Bosque primario.","-78.48333","0.1",NA,NA,"2850.00000000",NA,NA,NA,NA,"Vargas López 244","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-09-03 04:36:00-03","MO","MOBOT","1082553","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","S. Laegaard (AAU)","Homero Vargas|M. Villacís","1992","3","20","Ecuador","Cotopaxi","Latacunga","Parque Nacional Cotopaxi. El Caspi. Bosque húmedo Subalpino. Zona arbustiva pajonal y bosque de pinos. Suelo arenoso.","-78.53333","-0.66666",NA,NA,"3400.00000000","3600.00000000",NA,NA,NA,"Vargas López 132","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-08-09 14:55:00-03","MO","MOBOT","1195391","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","R. Liesner (MO)","Stephan G. Beck","1980","12","19","Bolivia","La Paz","Camacho","Cantón Ambana 2 Kms SE de Ambana.",NA,NA,NA,NA,"3580.00000000",NA,NA,NA,NA,"Beck 4189","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"155","2011-08-09 15:33:00-03","MO","MOBOT","1195456","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","R. Liesner (MO)","Stephan G. Beck","1980","1","12","Bolivia","La Paz","Murillo","Calacoto ca. 5 km hacia Palca; Ovejuyo.",NA,NA,NA,NA,"3800.00000000",NA,NA,NA,NA,"Beck 2443","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"156","2008-05-27 22:02:00-03","MO","MOBOT","1413020","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"P.M. Jørgensen|Carmen Ulloa|Edwin Narváez","2000","1","13","Ecuador","Azuay",NA,"Road Gualaceo-Limón (General Plaza Gutiérrez), km 21.9. Disturbed grass páramo.","-78.67611","-2.97361",NA,NA,"3110.00000000",NA,NA,NA,NA,"Jørgensen 1931","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","4"
"157","2008-05-27 22:02:00-03","MO","MOBOT","1485817","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"S. Bibiana Cuamacás|Edgar Gudiño","2000","7","9","Ecuador","Pichincha",NA,"Tabacundo. Quebrada Verdetola, km 2.8.","-78.38333","0.2",NA,NA,"3000.00000000",NA,NA,NA,NA,"Cuamacás 632","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1485988","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","B. Cuamacás","S. Bibiana Cuamacás|Edgar Gudiño","1996","8","28","Ecuador","Pichincha","Quito","Parque Metropolitano de Quito. Quebrada Ashintaco.","-78.47","-0.167",NA,NA,"2850.00000000",NA,NA,NA,NA,"Cuamacás 301","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","1530572","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M. Nee","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"2000.00000000","2100.00000000",NA,NA,NA,"Nee 43463","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2012-07-09 07:20:00-03","MO","MOBOT","1532692","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M. Nee","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.106944","-18.489722",NA,NA,"2675.00000000",NA,NA,NA,NA,"Nee 40333","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"161","2012-03-27 17:59:00-03","MO","MOBOT","1540204","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"P. Saravia",NA,NA,NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saravia 871","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2016-11-01 11:43:00-02","MO","MOBOT","1601380","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Carlos E. Cerón","1991","5","8","Ecuador","Chimborazo","Chambo","Informantes: M. Caiza, S. A. Cuje, P.con M. Guamán, V. Guallo, J. Caiza, N. Jatsatsa, A. Freire, J. Yépez, G. Miranda, S. López, M. Quevaro, A. Chicaiza, M. Ortiz, J. Toapanta, C. Jatsatsa & M. Guerra.","-78.5933333","-1.7277778",NA,NA,"2760.00000000",NA,NA,NA,NA,"Cerón Martínez 14659","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4"
"163","2011-06-10 05:37:00-03","MO","MOBOT","1601423","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Carlos E. Cerón","1991","5","11","Ecuador","Chimborazo","Colta","Parroquia Columbe. Bosque seco Montano Bajo. Informante: C. Morocho.","-78.71666","-1.88333",NA,NA,"3160.00000000",NA,NA,NA,NA,"Cerón Martínez 14701","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2"
"164","2008-05-27 22:02:00-03","MO","MOBOT","1696739","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Carlos E. Cerón|S. Albán","1991","5","21","Ecuador","Pichincha","Quito","Reserva Geobotánica del Pululhua. Parroquia Calacali. Bosque seco Montano Bajo. Transecto de 50 x 2 m. Sector el Hospital. Suelo blanqui con piedro pónaz, topografie colinada, flanco interio oriental de la Caldera.","-78.5","0.08333",NA,NA,"2900.00000000",NA,NA,NA,NA,"Cerón Martínez 14901","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1"
"165","2011-06-10 05:37:00-03","MO","MOBOT","1698374","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Carlos E. Cerón","1991","5","29","Ecuador","Chimborazo","Guano","Parroquia Puela. Bosque seco Montano Bajo. Informante: V. Casco.","-78.505","-1.51166",NA,NA,"2315.00000000",NA,NA,NA,NA,"Cerón Martínez 15097","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","4"
"166","2011-06-10 05:37:00-03","MO","MOBOT","1698595","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Carlos E. Cerón","1991","6","1","Ecuador","Bolívar","San Miguel","Parroquia Santiago. Bosque húmedo Montano Bajo. Informante: E.Z. Changoluisa.","-79","-1.73333",NA,NA,"2548.00000000",NA,NA,NA,NA,"Cerón Martínez 15168","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","4"
"167","2011-06-09 16:55:00-03","MO","MOBOT","1712845","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C.E. Cerón","Carlos E. Cerón","1991","7","18","Ecuador","Chimborazo","Penipe","Parroquia El Altar. Bosque Seco Montano Bajo. Informante: L. Vallejo.","-78.5","-1.51666",NA,NA,"2425.00000000",NA,NA,NA,NA,"Cerón Martínez 15702","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","3"
"168","2011-04-10 06:08:00-03","MO","MOBOT","1714732","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C.E. Cerón","Carlos E. Cerón|Zaida Páez","1991","8","6","Ecuador","Pichincha","Quito","Parroquia Calacali. Reserva Geobotanica del Pululahuá. Bosque húmedo Premontano. Transecto de 50 x 2 m. Limite entire la Caldera del volcan. Base del Pondoña. Topografia colinado. Sucecion vegetal de hace 4 años.","-78.5","0.08333",NA,NA,"2550.00000000","2600.00000000",NA,NA,NA,"Cerón Martínez 15940","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","2"
"169","2011-06-09 16:53:00-03","MO","MOBOT","1723606","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C.E. Cerón","Carlos E. Cerón","1991","8","9","Ecuador","Cañar","Azogues","Parroquia Cojitambo. Bosque Seco Montano Bajo. Informantes: R.E. Reinoso.","-78.895","-2.74888",NA,NA,"2840.00000000",NA,NA,NA,NA,"Cerón Martínez 16073","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","3"
"170","2011-06-09 16:53:00-03","MO","MOBOT","1734170","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1991","9","1","Ecuador","Chimborazo","Penipe","Parroquia Matus. Bosque Húmedo Montano. Informantes: C. Cazco & J. Guamán.","-78.50222","-1.51916",NA,NA,"2690.00000000",NA,NA,NA,NA,"Cerón Martínez 16282","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","4"
"171","2011-06-09 16:53:00-03","MO","MOBOT","1734354","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Ceron (QAP)","Carlos E. Cerón","1991","9","1","Ecuador","Azuay","Gualaceo","Parroquia Remigío Crespe Toral. Bosque Seco Montano Bajo. Informantes: A. Marin, B. López & S. Ruiz.","-79.08444","-2.91388",NA,NA,"2920.00000000",NA,NA,NA,NA,"Cerón Martínez 16307","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","5"
"172","2013-03-08 10:39:00-03","MO","MOBOT","1735734","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón|Nelson Gallo","1992","7","19","Ecuador","Chimborazo","Riobamba","Mercado San Alfonso (feria de sábados). Estepa espinosa Montano Bajo. Informantes: M. Obando C., E. Obando, E. Obando y J. Obando. Las plantas se traen de Ambato (alrededores), de Chambo, Cubijíes, Quimia y San Luis. Las que mas se vende son: Cedron, Hierbaluisa, Romero, Matico, Llantén, Taraxaco y Torongil.","-78.65","-1.6666667",NA,NA,"2900.00000000",NA,NA,NA,NA,"Cerón Martínez 19519","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","4"
"173","2011-06-09 16:53:00-03","MO","MOBOT","1736231","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1991","9","23","Ecuador","Chimborazo","Guamote","Parroquia Palmira. Bosque Seco Montano Bajo. Informantes: F. Celso, S. Mariano M. Manuel, P. Manuel, D. José, B. Ivonne & L. Josefa.","-78.72861","-2.07861",NA,NA,"3247.00000000",NA,NA,NA,NA,"Cerón Martínez 16468","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","3"
"174","2008-05-27 22:02:00-03","MO","MOBOT","1746946","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón|Myriam Reyna","1992","8","6","Ecuador","Imbabura","Ibarra","Mercado Amazonas. Plantas Medicinales. Bosque seco Montano Bajo. Informante: Consuelo Carvajal.","-78.11666","0.35",NA,NA,"2600.00000000",NA,NA,NA,NA,"Cerón Martínez 19872","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","3"
"175","2016-11-01 10:45:00-02","MO","MOBOT","1753161","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1991","11","8","Ecuador","Chimborazo","Guano","Parroquia San Gerardo de Pacaicaguan. Estepa Espinosa Montano bajo. Informantes: J. Flores, R. Tenomasa, S. Guilca, B. Cuasperan, F. Carrillo.","-78.5833333","-1.65",NA,NA,"2200.00000000",NA,NA,NA,NA,"Cerón Martínez 17420","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"145","3"
"176","2011-06-09 16:53:00-03","MO","MOBOT","1753842","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1991","11","11","Ecuador","Chimborazo","Guano","Parroquia Val Paraiso. Estepa Montano. Informantes: R. Horozco, J. Horozco, T. de Horozco.","-78.63333","-1.5675",NA,NA,"3080.00000000",NA,NA,NA,NA,"Cerón Martínez 17464","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146","4"
"177","2013-03-08 10:40:00-03","MO","MOBOT","1761890","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1992","5","3","Ecuador","Pichincha","Quito","Reserva Geobotánica del Pululahua. Colecciones entre la Caldera del Volcán y la Base del Cerro Mauca Quito.","-78.5","0.0833333",NA,NA,"2650.00000000",NA,NA,NA,NA,"Cerón Martínez 18841","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"190","4"
"178","2013-03-08 09:48:00-03","MO","MOBOT","1881597","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","D. Morales (QCA)","Thomas B. Croat|Mark Menke","2003","5","19","Ecuador","Cañar",NA,"Along road between Zhud and Azojes, 2.5 Km S of Zhud, 23.5 Km N of Cañar; 60.8 Km NW of Azojes.","-79.0502778","-2.5236111",NA,NA,"3000.00000000",NA,NA,NA,NA,"Croat 89042","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1176","4"
"179","2009-07-15 23:35:00-03","MO","MOBOT","1962836","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","D.N. Smith","Bernie Peyton|S.Tilney Peyton","1982","4","21","Peru","Cusco","Urubamba","Ollantaytambo, slightly below the ridgeline on which the ruin of Ollanta sits.",NA,NA,NA,NA,"3435.00000000",NA,NA,NA,NA,"Peyton 11","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","2294777","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Ariza Espinar, L.","Luis Ariza Espinar","1997","4","19","Argentina","Córdoba","San Alberto","Pampa de Achala: inmediaciones del hotel La Posta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 3358","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-03-25 20:35:00-03","MO","MOBOT","2294807","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Cocucci, A. A.","Andrea A. Cocucci|A.N. Sérsic|J. Nattero","2004","2","19","Argentina","Jujuy","Tumbaya","Entre Purmamarca y Susques","-65.60333","-23.67361",NA,NA,"3386.00000000",NA,NA,NA,NA,"Cocucci 3263","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-03-18 17:38:00-03","MO","MOBOT","2343286","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Binaschi, L.","Renée H. Fortunato|Miguel Elechosa|V. Mavrek","1994","12","17","Argentina","Chubut","Rawson","Ruta Prov. 5, 7 km al E del cruce con Ruta Prov. 1, en direcc. a Pta. Ninfas.","-64.95","-42.88333",NA,NA,"40.00000000",NA,NA,NA,NA,"Fortunato 4789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","2343296","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Ariza Espinar, L.","Luis Ariza Espinar","1959","10","31","Argentina","Córdoba","Punilla","Cosquin: en la cima del Pan de Azúcar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 460","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2009-06-25 14:16:00-03","MO","MOBOT","2343308","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Ariza Espinar, L.","Armando T. Hunziker",NA,NA,NA,"Argentina","Buenos Aires","Balcarce","Balcarce","-58.25","-37.86666",NA,NA,NA,NA,NA,NA,NA,"Hunziker 4549","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2012-01-03 17:23:00-02","MO","MOBOT","2381600","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"S. Bibiana Cuamacás","2001","7","1","Ecuador","Chimborazo","Riobamba","Riobamba. Parroquia Calpi. Panamericana km 14 de la vía Riobamba-Cuenca. Planta procesadora de Cemento Chimborazo.","-78.73333","-1.63333",NA,NA,"3050.00000000",NA,NA,NA,NA,"Cuamacás 710","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"186","2015-12-12 15:07:00-02","MO","MOBOT","2476480","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Bonotto, A. L.","N.J.S. Silveira","1989","10","3","Brazil","Rio Grande do Sul",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silveira 6877","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2010-02-17 19:39:00-02","MO","MOBOT","2482883","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Mary T. Kalin Arroyo|et al.",NA,NA,NA,"Chile","Maule",NA,"Reserva Natural Bellotos del Melado","-71.1","-35.85",NA,NA,NA,NA,NA,NA,NA,"Arroyo Kalin 996191","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-02-07 12:28:00-02","MO","MOBOT","2566182","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","D. Morales (QCA)","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","2005","2","20","Ecuador","Carchi",NA,"Along road from Mira to El Angel, 1.5 km NE of San Isidro.","-77.9752778","0.5977777",NA,NA,"3038.00000000",NA,NA,NA,NA,"Croat 95068","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1867","4"
"189","2014-02-28 20:46:00-03","MO","MOBOT","2776716","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Susana León","1991","11","23","Ecuador","Pichincha","Quito","Pa!4ramo de Guamani!4. Carretera Pifo - Papallacta, Km 27.Pa!4ramo hu!4medo.","-78.2","-0.31666",NA,NA,"3500.00000000",NA,NA,NA,NA,"León Yánez 1237","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
