"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","day","coordinatePrecision","geoFlag","class","identifiedBy","yearIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"90","2021-03-01 11:56:46-03","UFPE","UFP","4228","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Foum",NA,"Santos, JF","s.n.","1984",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Sobre tronco ou casca de arvore.","UFP004228",NA,"09","Pernambuco","Cabo de Santo Agostinho",NA,NA,"14","25282","auto",NA,"Nonato, FR","2007",NA,NA,NA,"04",NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","2682405","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"J. A. Steyermark & Cora Steyermark","95191","1966","South America - Neotropics","Venezuela","Selva siempre verde a lo largo de las cabeceras del Rio San Gian, arriba de La Toma, al sur de Borburata.",NA,NA,NA,NA,"US01411218",NA,"3","Carabobo",NA,"750",NA,"28",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","2682452","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"J. A. Steyermark & Cora Steyermark","95362","1966","South America - Neotropics","Venezuela","Selva siempre verde a lo largo de las cabeceras del Rio San Gian, arriba de La Toma, al sur de Borburata.",NA,NA,NA,NA,"US01411219",NA,"3","Carabobo",NA,"750","850","30",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2020-09-12 05:00:02-03","US","US","1342289","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"I. Fuergens","278","1905","South America","Brazil","Munic. S. Cruz. Serra de Leso. [interpreted]",NA,NA,NA,NA,"US01411222","US01411222_01",NA,"Rio Grande do Sul",NA,"120",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","3112093","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"C. A. Cid Ferreira, W. R. Buck, B. W. Nelson, F. Almeida & et al.","464","1979","South America - Neotropics","Brazil","Brasilian Amazonia. Vicinity of Rio Uatuma. Municpio de Itapiranga, margem direita, em frenta ao igarape Sta. Luzia, 1 km da margem do rio; mata de terra firme; solo argiloso.",NA,NA,NA,NA,"US01411221","US01411221_01","8","Amazonas",NA,NA,NA,"17",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","1834181","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"E. Dryander","2553",NA,"South America - Neotropics","Colombia","Isla El Morrograuda Pacifico. [interpreted]",NA,NA,NA,NA,"US01411220",NA,NA,NA,NA,"50",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","600201","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"I. Fuergens","278","1906","South America","Brazil","Mnn. S. Cruz, Serra de Leao. [interpreted]",NA,NA,NA,NA,"US01411224","US01411224_01",NA,"Rio Grande do Sul",NA,"120",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","3069211","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"J. A. Steyermark & Cora Steyermark","95449","1966","South America - Neotropics","Venezuela","Selva siempre verde a lo largo del Rio San Gian, entre arriba de la Planta Electrica y 2 Kms. debajo de la Planta Electrica, al sur de Borburata.",NA,NA,NA,NA,"US01411217","US01411217_01","4","Carabobo",NA,"350","550","2",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-09-12 05:00:02-03","US","US","1343221","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"I. Fuergens","279","1906","South America","Brazil","Mun. S. Cruz, Prec N. Pomera. [interpreted]",NA,NA,NA,NA,"US01411227","US01411227_01",NA,"Rio Grande do Sul",NA,"200",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2020-09-12 05:00:02-03","US","US","1067088","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"H. Mosén","2719 1/2","1874","South America - Neotropics","Brazil","Corcovado, ad arbones.",NA,NA,NA,NA,"US01411226","US01411226_01","9","Rio de Janeiro",NA,NA,NA,"20",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2358105","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"-. Mosen","2719 1/2","1874","South America - Neotropics","Brazil","Corcovado.",NA,NA,NA,NA,"US01411223","US01411223_01","10","Rio de Janeiro",NA,NA,NA,"18",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","600498","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"I. Fuergens","279","1906","South America","Brazil","Mun. S. Cruz, Prex N. Pomera. [interpreted]",NA,NA,NA,NA,"US01411225","US01411225_01",NA,"Rio Grande do Sul",NA,"200",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","3220127","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"P. G. Windisch & W. Oliveira","6452","1991","South America - Neotropics","Brazil","Estado de Mato Grosso, municipio de Marcelandia, Vila Atlantica, ca 18km da vila, bacia rio Araguaia.","-54.75","-11.17",NA,NA,"US01411228","US01411228_01","7","Mato Grosso",NA,"300","350","16",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","532462","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","fontanum","Trichomanes fontanum","Lindm.","Isotype","C. A. M. Lindman","A1043","1893","South America","Brazil","Sto. Angelo.",NA,NA,NA,NA,"US00065626","US00065626_01","4","Rio Grande do Sul",NA,NA,NA,"2",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2019-11-13 11:20:26-03","USP","SPF","228949","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Peralta, DF","s.n.","2005",NA,"Brasil","Morro do Pinto","-46.25","-23.9899997711182",NA,NA,"SPF00228949",NA,"03","São Paulo","Guarujá",NA,NA,"13","18989","auto",NA,"Boldrin, AHL","2005",NA,NA,NA,"03",NA,NA,NA,NA,NA
"105","2020-07-23 12:08:56-03","CEPLAC","CEPEC","105212","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale",NA,NA,"Matos, F. B.","688","2005",NA,"Brasil","RPPN Salto Apepique, Rodovia Ilhéus-Itacaré, na altura do Km 20 (Ponta da Tulha), entrada à esq., rumo ao Retiro. Estrada de acesso à RPPN.","-39.117222","-14.586111",NA,NA,NA,NA,"07","Bahia","ILHÉUS","140","140","16",NA,NA,NA,"Gonzatti, F.",NA,NA,"39W7'2","14S35'10",NA,NA,NA,NA,NA,NA
"106","2019-11-13 16:03:59-03","UNISANTA","HUSC","2859","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"Mello, Z.R.","639","2000",NA,"Brasil","Praia Itaguaré","-46.138889","-23.855",NA,"Sobre raiz, na beira da trilha.; Restinga",NA,NA,"02","São Paulo","Bertioga",NA,NA,"24",NA,NA,NA,"Hirai, R.Y.",NA,NA,"-46.138889","-23.855",NA,NA,NA,NA,NA,NA
"107","2019-11-07 11:17:18-03","UFMG","BHCB-SL","122820","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Salino, A; Heringer, G; Dittrich, VAO","13662","2008","América","Brasil","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.087611","-20.518944",NA,"Rupícola no interior de floresta",NA,NA,"06","Espírito Santo","Castelo","1250","1250","26",NA,NA,NA,"Teixeira, G","2012",NA,"-41.087611","-20.518944","08","31",NA,NA,NA,NA
"108","2019-11-07 11:17:18-03","UFMG","BHCB-SL","141232","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Almeida, TE; Marino, F; Megale, ME; Arruda, AJ","2466","2010","América","Brasil","Floresta Nacional de Carajás, Serra Sul, Corpo D","-50.311389","-6.41",NA,"Erva rupícola; Em matacão de rocha no interior de Floresta Ombrófila Densa",NA,NA,"07","Pará","Canaã dos Carajás","603","603","01",NA,NA,NA,"Almeida, TE","2011",NA,"-50.311389","-6.41","08","04",NA,NA,NA,NA
"109","2016-08-23 10:59:31-03","NHMLondon","NHM-LONDON-BOT","BM000936828","S","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(Wess.Boer) E.Fourn.","Type","Jacques","207",NA,NA,"Brasil",NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/efb13cb57a5384ff668c590d135978da5796cfe8/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:459241",NA
"110","2016-08-23 10:59:31-03","NHMLondon","NHM-LONDON-BOT","BM000936829","S","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(Wess.Boer) E.Fourn.","Type","Carl Axel Magnus Lindman; b.1856; d.1928; Lindm.","1043","1893",NA,"Brasil",NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/d2a8f0e990b891a10db52173ea0ff297a40ce9c3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"02",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:459245",NA
"111","2016-08-23 10:59:31-03","NHMLondon","NHM-LONDON-BOT","BM000936830","S","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(Wess.Boer) E.Fourn.","Type","Carl Axel Magnus Lindman; b.1856; d.1928; Lindm.","1043","1893",NA,"Brasil",NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/d0ffee52730f43431bd9ab883fadade55d58187b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"02",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:459247",NA
"112","2021-02-08 12:46:38-03","UFRGS","ICN","114024","S","Plantae","Fern",NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) de Boer",NA,"Bueno, RM; da Silva, EM; Kazmirczak, C","3710","1992","América do Sul","Brasil","Mato Fino",NA,NA,NA,"Interior do mato; epífita",NA,NA,"04","RS","Morungava",NA,NA,"10",NA,NA,NA,"Windisch, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:46:38-03","UFRGS","ICN","018304","S","Plantae","Fern",NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) de Boer",NA,"Augusto, I","s.n.","1940","América do Sul","Brasil",NA,"-52.378101348877","-29.9897003173828",NA,NA,NA,NA,NA,"RS","Rio Pardo","12","12",NA,"46320","auto",NA,"Windisch, PG","1997",NA,NA,NA,"05",NA,NA,NA,NA,NA
"114","2021-02-08 12:46:38-03","UFRGS","ICN","018301","S","Plantae","Fern",NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) de Boer",NA,"Augusto, I","s.n.","1904","América do Sul","Brasil","Serra do Capão da Cruz","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"07","RS","Santa Cruz do Sul","10","10","19","38612","auto",NA,"Windisch, PG","1997",NA,NA,NA,"05",NA,NA,NA,NA,NA
"115","2021-02-08 12:46:38-03","UFRGS","ICN","114348","S","Plantae","Fern",NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) de Boer",NA,"Windisch, PG","158","1972","América do Sul","Brasil","Mata da encosta, praia de Santiago","-45.4099998474121","-23.7600002288818",NA,"sobre parte lateral de uma rocha na beira do regato, misturando-se com briófitas. rara",NA,NA,"01","SP","São Sebastião",NA,NA,"09","41977","auto",NA,"Windisch, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2010-08-16 16:42:56-03","GH","HU-HERB","GH 00020981","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fournier","Syntype","A. Fendler","25",NA,"South America","Venezuela","Prope coloniam Tovar",NA,NA,"Sheet",NA,NA,NA,NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,"undetermined"
"117","2020-08-07 17:12:17-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Trichomanaceae","Trichomanes","ovale","Trichomanes ovale",NA,NA,"Lobão, A","862",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
