"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","1183602","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","J. M. Mendoza F.",NA,NA,NA,"J. A. Ratter","1976","05","16","Brazil","Distrito Federal","Brasília","In the area of the Córrego Cabeça de Veado, c. 9.5 km SSE of Brasília TV Tower.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450993' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183602","NY01183602_01","R3036","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","617711","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","M. Sobral",NA,NA,NA,"M. Sobral","1985","01","13","Brazil","Rio Grande do Sul","Viamao","Itapua, Viamao","-51.0231","-30.0811",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334987' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617711","NY00617711_01","3698","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","617687","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","M. E. Mathias",NA,NA,NA,"W. G. F. Herter","1926","12",NA,"Uruguay","Montevideo",NA,"Malvin",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=335000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617687",NA,"71A","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","617705","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","M. E. Mathias; L. Constance",NA,NA,NA,"R. M. Klein","1953","03","05","Brazil","Santa Catarina","Itajaí","Praia Braba, Itajaí","-48.644872","-26.946812",NA,NA,"1","1","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334991' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617705","NY00617705_01","392","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02332238","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.",NA,NA,NA,NA,"C. Gaudichaud-Beaupré","1836","04",NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2511836' target='other'> <mi>dwc_moreinfo</mi></a>","NY02332238","NY02332238_01","5","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1183603","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","J. Mendoza F.",NA,NA,NA,"P. E. Gibbs","1976","11","09","Brazil","São Paulo","Ubatuba","Ubatuba. Dunas ou Restinga na Praia de Itamambucá","-45.0697","-23.4303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450995' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183603","NY01183603_01","3464","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","617696","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","M. E. Mathias; L. Constance",NA,NA,NA,"R. M. Klein","1953","03","05","Brazil","Santa Catarina","Itajaí","Praia Braba, Itajaí","-48.644872","-26.946812",NA,NA,"1","1","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334990' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617696","NY00617696_01","392","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1009397","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","W. Hoehne",NA,NA,NA,"W. Hoehne","1949","11","25","Brazil","São Paulo","São Paulo","Horto da facultdade de Farmácia (USP).","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1746194' target='other'> <mi>dwc_moreinfo</mi></a>","NY01009397","NY01009397_01","s.n.","South America","sheet",NA,"Magnoliophyta","Apiales","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","617698","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","L. Constance",NA,NA,NA,"G. G. Hatschbach","1967","04","23","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.365093","-25.575152",NA,NA,"3","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334978' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617698","NY00617698_01","16384","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01081420","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","J. Mendoza F.",NA,NA,NA,"E. P. Heringer","1980","01","26","Brazil","Bahia",NA,"Rodovia Ilhéus - Olivença",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226839' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081420","NY01081420_01","3323","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","617700","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","L. Constance",NA,NA,NA,"R. M. Harley","1974","03","30","Brazil","Bahia",NA,"Ca. 6 km SW of Itacaré, on side road, by small dam and hydroelectric generator by river. South of the mouth of the Rion de Contas","-39.05","-14.32",NA,NA,NA,"100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617700","NY00617700_01","17535","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01081427","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","J. Mendoza F.",NA,NA,NA,"P. E. Gibbs","1976","11","09","Brazil","São Paulo","Ubatuba","Ubatuba. Dunas ou Restinga na Praia de Itamambucá","-45.0697","-23.4303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227299' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081427","NY01081427_01","3464","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","617703","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","S. F. Smith",NA,NA,NA,"G. Grazziotin","1991","01","09","Brazil","Rio Grande do Sul",NA,"Capao da Canoa","-50.004623","-29.688273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617703","NY00617703_01","7466","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","617689","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","M. E. Mathias",NA,NA,NA,"R. S. Shepard","1922","04","20","Chile",NA,NA,"From Tacna-Arica region",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=335001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617689",NA,"272","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01081430","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","J. Mendoza F.",NA,NA,NA,"S. Tsugaru","1987","12","12","Brazil","Rio Grande do Sul","Pinhal","Vicinity of Pinhal","-53.213092","-27.51028",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227304' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081430","NY01081430_01","B-2427","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","617692","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","L. Constance",NA,NA,NA,"R. M. Harley","1977","01","18","Brazil","Bahia",NA,"Cumuruxatiba, 47 km N of Prado on the coast","-39.18","-17.1",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617692","NY00617692_01","18066","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01081423","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","J. Mendoza F.",NA,NA,NA,"K. Mizoguchi","1979","01",NA,"Brazil","São Paulo","Sao Sebastiao","Along sea coast","-45.4097","-23.7603",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1227225' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081423","NY01081423_01","973","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","617712","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.","M. E. Mathias",NA,NA,NA,"J. N. Rose","1915","09","20","Brazil",NA,NA,"Near Santos",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=335005' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617712","NY00617712_01","21143","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","617695","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. ex Lam.",NA,NA,NA,NA,"J. E. Leite","1941","01",NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=335010' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617695","NY00617695_01","214","South America","sheet",NA,"Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 11:07:05-03","UNESP-IBB","BOTU","11399","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Amaral Jr., A.","2000","08",NA,"Guimarães, M.I.T.M.","1983","04","24","Brasil","São Paulo","Bertioga",NA,"-46.116667","-23.75","46°7'w","23°45's",NA,NA,NA,"BOTU011399","BOTU011399","79-24483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:07:05-03","UNESP-IBB","BOTU","16520","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Amaral Jr., A.","2000","08",NA,"Carmello, S.M.","1987","10","03","Brasil","São Paulo","Itanhaém",NA,"-46.783333","-24.166667","46°47'w","24°10's",NA,NA,NA,"BOTU016520","BOTU016520","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","188","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, I.P.","1997","11","24","Pinhão, M.L.C.","1973","09","02","Brasil","São Paulo","Peruíbe",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU000188","BOTU000188","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:07:05-03","UNESP-IBB","BOTU","13248","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Amaral Jr., A.","2000","08",NA,"Amaral Jr., A.","1985","04","27","Brasil","São Paulo","Mongaguá",NA,"-46.616667","-24.083333","46°37'w","24°05's",NA,NA,NA,"BOTU013248","BOTU013248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:29:02-03","UFRJ","RFA","33321","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Arraial do Cabo","Praia dos Anjos. Próximo á Marinha.","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"Erva rasteira, folhas peltadas verdes.","RFA21818",NA,"27",NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:29:02-03","UFRJ","RFA","29035","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ana Claudia G.Ramos","2004","09","22","Paloma S. Toneli","2004","09","22","Brasil","Rio de Janeiro","Mangaratiba","Praia do Sahi","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"Planta herbácea com inflorescência em umbela de cor amarela","RFA19971",NA,"2",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:18:55-03","UFRJ","RFA","21401","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.C.G. Ramos","2004","08","19","Paulo Nunes","1979","00","00","Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Próximo à praia.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA17698",NA,"s.n.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:18:55-03","UFRJ","RFA","20756","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.C.G. Ramos","2004","08","19","Solange R.","1969","11","15","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA17258",NA,"s.n.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:18:55-03","UFRJ","RFA","20879","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.C.G. Ramos","2004","08","19","Maria Luiza P.","1969","11","15","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA17314",NA,"s.n.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:29:02-03","UFRJ","RFA","24427","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ana Claudia G. Ramos","2008","09","23","M. M. Moreira; R. S. Candido, R. C. Lopes, R. S. Couto","2008","08","14","Brasil","Rio de Janeiro","Saquarema","Distrito de Jaconé, na beira da estrada que liga Jaconé a Saquarema, próximo a restinga.","-42.666667","-22.946389","42º40'0''W","22º56'47''S",NA,NA,"Erva terrestre, com flores verdes","RFA19457",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:29:02-03","UFRJ","RFA","33322","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Arraial do Cabo","Praia das Dunas, na estrada para Arraial do Cabo.","-42.033333","-22.9","42º2'W","22º54'S",NA,NA,"Erva rasteira; folhas peltadas verdes. Flores creme-amareladas em umbela prolífera e frutos verdes.","RFA28725",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:29:02-03","UFRJ","RFA","33329","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Araruama","Rua do Hospício, em frente a casa de repouso.","-42.833333","-22.883333","42º50'W","22º53'S",NA,NA,"Erva rasteira; folhas peltadas verdes; flores creme-amareladas em umbela prolífera","RFA21823",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:29:02-03","UFRJ","RFA","33319","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.C.G. Ramos","2007","05","17","A.C.G. Ramos; R. C. Lopes","2007","05","17","Brasil","Rio de Janeiro","Maricá","Ponta Negra, próximo ao canal, a 100 m da água do mar","-42.683333","-22.95","42º41'W","22º57'S",NA,NA,"Erva rasteira, folhas peltadas verdes, flores creme-amareladas em umbela prolífera e frutos verdes.","RFA36177",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:29:02-03","UFRJ","RFA","33320","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Arraial do Cabo","Praia do Pontal","-42.033333","-22.95","42º2'W","22º57'S",NA,NA,"Erva rasteira; folhas peltadas verdes. Flores creme-amareladas em umbela prolífera e frutos verdes","RFA21817",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:29:02-03","UFRJ","RFA","33323","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Cabo Frio","Praia das Conchas, ao lado do quiosque 04 (Cactus).","-41.966667","-22.866667","41º58'W","22º52'S",NA,NA,"Erva rasteira, folhas peltadas verdes; flores creme-amareladas em umbela prolífera e frutos verdes","RFA21819",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:29:02-03","UFRJ","RFA","33324","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Cabo Frio","Peró","-41.983333","-22.833333","41º59'W","22º50'S",NA,NA,"Erva rasteira; folhas peltadas verdes; flores creme-amareladas em umbela prolífera e frutos verdes","RFA21820",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:29:02-03","UFRJ","RFA","33325","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Cabo Frio","Peró","-41.983333","-22.833333","41º59'W","22º50'S",NA,NA,"Erva rasteira; folhas peltadas verdes Habitat: Brejo","RFA21821",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:29:02-03","UFRJ","RFA","33326","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Cabo Frio","No caminho à praia do Peró","-41.983333","-22.833333","41º59'W","22º50'S",NA,NA,"Erva rasteira; folhas peltadas verdes; flores creme-amareladas em umbela prolífera e frutos verdes","RFA21728",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-06-29 11:29:02-03","UFRJ","RFA","33327","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","18","A. C. G. Ramos; R. C. Lopes","2007","05","18","Brasil","Rio de Janeiro","Cabo Frio","Praia do Forte","-42.016667","-22.883333","42º1'W","22º53'S",NA,NA,"Erva rasteira; folhas peltadas verdes; flores creme-amareladas em umbela prolífera e frutos verdes","RFA21763",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-06-29 11:29:02-03","UFRJ","RFA","33328","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","17","A. C. G. Ramos; R. C. Lopes","2007","05","17","Brasil","Rio de Janeiro","Iguaba Grande","Próximo a Lagoa","-42.2","-22.833333","42º12'W","22º50'S",NA,NA,"Erva rasteira. Folhas peltadas verdes; flores creme-amareladas em umbela prolífera e frutos verdes.","RFA21822",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-06-29 11:29:02-03","UFRJ","RFA","33330","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A.C.G. Ramos","2007","05","17","A.C.G. Ramos; R. C. Lopes","2007","05","17","Brasil","Rio de Janeiro","Saquarema","Jaconé a 35 m da água do mar","-42.583333","-22.916667","42º35'W","22º55'S",NA,NA,"Erva rasteira, grandes folhas peltadas verdes, estéril. Na areia com Blutaparon portulacoides, Amaranthaceae, Ipomoea pescaprae e Leguminosae","RFA36175",NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-06-29 11:29:02-03","UFRJ","RFA","33334","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. C. G. Ramos","2007","05","31","A. C. G. Ramos; R. C. Lopes","2007","05","31","Brasil","Rio de Janeiro","Maricá","Itaipuaçú, Rua 1. Em terreno baldio, perto de orelhão. Caminho para praia de Itaipuaçu.","-42.95","-22.95","42º57'W","22º57'S",NA,NA,"Erva rasteira, folhas peltadas verdes. Flores creme-amareladas em umbela prolífera","RFA21825",NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
