"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"796","2020-05-25 15:13:54-03","FSU","FSU","000067108","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Manuel Rimachi Y.","4073",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2016-10-27 11:56:00-02","MO","MOBOT","100935278","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis guianensis","Boris A. Krukoff","Krukoff 6919","1934","10","12","South America","Brazil",NA,NA,NA,NA,NA,"Near Livramento, on rio Livramento.",NA,NA,NA,"T.D. Pennington (K)","Amazonas","Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,"guianensis","202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"798","2019-04-01 11:31:00-03","MO","MOBOT","101122823","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Ludwig Riedel","Riedel 194","1821",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Lectotype","Una",NA,NA,"(Aubl.) Benth.","fide Sampaio & Souza","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"799","2014-12-16 16:47:00-02","MO","MOBOT","3030810","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Mónica Moraes","Moraes R. 1033","1988","1","1","South America","Bolivia",NA,NA,NA,NA,NA,"Provincia Yacuma, Estacion Biologica Beni , bosque alto, La Pascana.",NA,NA,"(Aubl.) Benth.","Palacios-Duque & Baeza","Beni",NA,"-66.3666667","-14.65",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"800","2009-12-18 09:45:00-02","MO","MOBOT","3032264","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","D. Sabatier|M. F. Prévost","Sabatier 3174","1990",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"Riviere Grand Inini-Bassin du Maroni.",NA,NA,"(Aubl.) Benth.",NA,"Cayenne",NA,"-53.83333","3.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2016-11-03 12:49:00-02","MO","MOBOT","3031212","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis stipitata","Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","Palacios Cuenca 309","1985","4","9","South America","Ecuador",NA,NA,NA,NA,NA,"Canon de los Monoa, 15 km N de Coca al lado del Rio Cocs, Hacienda de Hector Noboa. Bosque Humedo Tropical. Suelo fertil aluvial.",NA,NA,"(Spruce ex Benth.) T.D. Penn.","T.D. Pennington (K).","Napo",NA,"-77.01666","0.33333",NA,"250.00000000",NA,"stipitata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2011-06-18 05:22:00-03","MO","MOBOT","179905","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 30592","1980","8","5","South America","Ecuador",NA,NA,NA,NA,NA,"Río Güepi. Disturbed upland primary forest.",NA,NA,"(Aubl.) Benth.",NA,"Napo",NA,"-75.65","-0.13333",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2011-04-22 17:39:00-03","MO","MOBOT","1522810","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Manuel J. Macía|H. Romero|Comunidad Huaorani de Tiputini","Macía 3075","1998","3","26","South America","Ecuador",NA,NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 41. Plot # 1.",NA,NA,"(Aubl.) Benth.","M. J. Macía","Orellana",NA,"-76.4280556","-0.6641667",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"804","2016-11-03 12:49:00-02","MO","MOBOT","1518326","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis stipitata","Lider Miranda|Grupo Post-Grado MO-QCNE","Miranda 167","2000","12","16","South America","Ecuador",NA,NA,NA,NA,NA,"Cordillera del Cóndor. Bosque montano, cerca a la cresta de la cordillera, Observatorio 1, a 2 km del destacamento militar Cóndor Mirador. Cuenca alta del río Tundayme.",NA,NA,"(Spruce ex Benth.) T.D. Penn.","T.D. Pennington (K).","Zamora-Chinchipe",NA,"-78.38944","-3.63555",NA,"1800.00000000",NA,"stipitata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2008-05-27 22:02:00-03","MO","MOBOT","1323427","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Sarah DeWalt|Valentín García|Alcides Serato","DeWalt 158","1995","4","17","South America","Bolivia",NA,NA,NA,NA,NA,"Comunidad de Buena Vista. Parcelas Permanente de estudio Etnotbotanico. 3 km al NE de la comunidad, Transectos de 2 m, Bosque húmedo de llanura.",NA,NA,"(Aubl.) Benth.","S. DeWalt","La Paz","Abel Iturralde","-67.55","-14.36666",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2008-05-27 22:02:00-03","MO","MOBOT","1323317","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Sarah DeWalt|Timothy J. Killeen|Valentín García|Alcides Serato","DeWalt 81","1995","4","13","South America","Bolivia",NA,NA,NA,NA,NA,"Comunidad de Buena Vista. Parcelas permanente de estudios Etnobotánico, 3 km al NE de Buena Vista.",NA,NA,"(Aubl.) Benth.","R. de Michel","La Paz","Abel Iturralde","-67.55","-14.36666",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2008-10-23 03:32:00-02","MO","MOBOT","3286702","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Saúl Altamirano","Altamirano Azurduy 3126","2006","6","10","South America","Bolivia",NA,NA,NA,NA,NA,"Terrazas bien drenadas en bosques de pie de monte.",NA,NA,"(Aubl.) Benth.","S. Altamirano (BOLV)","Cochabamba","Chapare","-65.88888","-16.43527",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2014-12-16 16:17:00-02","MO","MOBOT","179186","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Timothy J. Killeen|Valentín García|Miguel Del Águila","Killeen 2939","1991","6","28","South America","Bolivia",NA,NA,NA,NA,NA,"Escuela Técnica Agricola Río Colorado; 35 km Norte de Yucumo por La Carretera Yucumo-Rurrenebaque. Bosque alto; húmedo, intervenido. Localidad De Parcela permenente. Muestras preservadas en alcohol.",NA,NA,"(Aubl.) Benth.","R. Guillén (USZ)","Beni","Gral. Ballivian","-67.0833333","-14.9166667",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","8",NA
"809","2014-12-16 16:19:00-02","MO","MOBOT","179166","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Timothy J. Killeen|Valentín García|Emilia García|Renate Seidel|M. Umaday","Killeen 3091","1991","5","3","South America","Bolivia",NA,NA,NA,NA,NA,"Serrania Pilon LaJas, 24 km suroeste del Yucumo por la carretera Yucumo- Quiquibey. Bosque alto, humido, siempre-verde; topografía muy pendiente que varía de 30% hasta 60%. Arboles con muchas epífitas, helechos arboreas presente pero raros. Suelos derivadas de rocas areniscas pero son arcillosas rojos. Muestras preservadas en alcohol.",NA,NA,"(Aubl.) Benth.","fide Palacios-Duque & Baeza","Beni","Gral. Ballivian","-67","-15.25",NA,"850.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","8",NA
"810","2008-05-27 22:02:00-03","MO","MOBOT","179625","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","David N. Smith|Edgar García","Smith 14156","1990","7","25","South America","Bolivia",NA,NA,NA,NA,NA,"Bosque de Producción Permanente Chimanes, Concession de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad y 19 km de aquella carretera en carretera de extracción. Bosque tropical húmedo intervenido muchas veces en los ultimos 20 años. Emergentes principales Swietenia, Ceiba, Ficus y Spondias.",NA,NA,"(Aubl.) Benth.",NA,"Beni","Moxos","-66.61666","-15.16666",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","4",NA
"811","2014-12-16 16:45:00-02","MO","MOBOT","100766555","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Alexandre Bergeron","Bergeron 931","1993","10",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Alto Ivón",NA,NA,"(Aubl.) Benth.","Palacios-Duque & Baeza","Beni","Vaca Diez","-66.0333333","-11.75",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"812","2014-12-17 09:12:00-02","MO","MOBOT","3151289","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Oscar Llanque|Luis Medina|Fernando López|Edgardo Ribert","Llanque 900","1991","12","1","South America","Bolivia",NA,NA,NA,NA,NA,"A 6 Km de S. Juan del Cuverene. Bosque alto, tropical periodicamente inundado, con abundancia de Astrocaryum, Scheelea, Hura, Spondias, ausencia de Mara.",NA,NA,"(Aubl.) Benth.","St. G. Beck","Beni","Yacuma","-65.9666667","-15.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"813","2008-05-27 22:02:00-03","MO","MOBOT","3028537","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Boris A. Krukoff","Krukoff 5664","1933","8","26","South America","Brazil",NA,NA,NA,NA,NA,"Mouth of Rio Macauhan (tributary of Rio yaco), on terra firme.",NA,NA,"(Aubl.) Benth.","D. Alfaro Castañeda","Acre",NA,"-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2016-10-14 14:08:00-03","MO","MOBOT","3278051","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis guianensis","P. A. Costa Lima Assunção","Assunção 612","1997","8","13","South America","Brazil",NA,NA,NA,NA,NA,"Floresta de Plato. Solo argiloso, dossel. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",NA,NA,NA,"T.D.Pennington (K)","Amazonas",NA,"-59.9666667","-2.8833333",NA,NA,NA,"guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"815","2018-11-03 22:53:00-03","MO","MOBOT","2629576","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis guianensis","H. Balslev|Cornelis C. Berg|Mauricio Gavilanes|A. Thygesen|D.E. Christensen|L. Ellemann|R. Brucculeri","Balslev 97394","1990","3","11","South America","Ecuador",NA,NA,NA,NA,NA,"Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.",NA,NA,NA,"T.D. Pennington (K)","Sucumbíos",NA,"-76.16666",NA,NA,"265.00000000",NA,"guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2014-12-16 16:32:00-02","MO","MOBOT","100766550","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Elias Meneces|Waldo Terceros","Meneces 207","1976","8","29","South America","Bolivia",NA,NA,NA,NA,NA,"Triunfo",NA,NA,"(Aubl.) Benth.",NA,"Beni","Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"817","2014-12-16 16:33:00-02","MO","MOBOT","100766551","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Elias Meneces|Waldo Terceros","Meneces 342","1976","9","25","South America","Bolivia",NA,NA,NA,NA,NA,"San Borja a Trinidad",NA,NA,"(Aubl.) Benth.",NA,"Beni","Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"818","2008-05-27 22:02:00-03","MO","MOBOT","1721161","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Andrés Cruz","Cruz 10","1980","7","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Benth.","E.Meneces","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2008-10-15 14:15:00-03","MO","MOBOT","100152825","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Nidia Cuello","Cuello A. 1624","1999","5","13","South America","Venezuela",NA,NA,NA,NA,NA,"Dtto. Sucre. Parque Nacional Guaramacal. Sector Paramito - La Aguadita. Parcela de estudio fitosociógico No. 11. Camino Real La Aguadita - Batatal. Bosques Nublados.",NA,NA,"(Aubl.) Benth.",NA,"Portuguesa",NA,"-70.0666667","9.3166667",NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"820","2008-10-15 14:20:00-03","MO","MOBOT","100152828","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Nidia Cuello","Cuello A. 1573","1999","4","26","South America","Venezuela",NA,NA,NA,NA,NA,"Dtto. Sucre. Parque Nacional Guaramacal. Sector Paramito - La Aguadita. Parcela de estudio fitosociógico No. 11. Camino Real Paramito - Batatal. Bosques Nublados.",NA,NA,"(Aubl.) Benth.",NA,"Portuguesa",NA,"-70.0666667","9.3166667",NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"821","2008-10-16 08:39:00-03","MO","MOBOT","100152914","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Nidia Cuello","Cuello A. 1775","1999","12","21","South America","Venezuela",NA,NA,NA,NA,NA,"Mpio. Sucre. Límite con el estado Trujillo. Sector El Mogote: Bosques húmedos de la vertiente norte del ramal de Guaramacal (Límite del Parque Nacional Guaramacal. Parcela de estudio fitosociologíco Na 14.",NA,NA,"(Aubl.) Benth.",NA,"Portuguesa",NA,NA,NA,NA,"1650.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"822","2008-10-16 09:43:00-03","MO","MOBOT","100152935","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Nidia Cuello","Cuello A. 1995","2000","2","18","South America","Venezuela",NA,NA,NA,NA,NA,"Mpio. Boconó. Parque Nacional Guaramacal. Bosques Húmedos de la vertiente Norte. Parcela de estudio fitosociologíco No. 19.",NA,NA,"(Aubl.) Benth.",NA,"Trujillo",NA,NA,NA,NA,"2070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"823","2009-02-19 10:23:00-03","MO","MOBOT","100169758","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Saúl Altamirano","Altamirano Azurduy 3376","2006","6","18","South America","Bolivia",NA,NA,NA,NA,NA,"Rio Abuna-Montevideo: Bosque en terraza baja estacionalmente inundada por aguas fluyentes.",NA,NA,"(Aubl.) Benth.","S. Altamirano","Pando",NA,"-67.1249607","-10.2897873",NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"824","2009-05-21 14:11:00-03","MO","MOBOT","100189367","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Michael J.G. Hopkins|K.F. Rodrigues|E.S. Silva|R. Pereira de Lima|J. Guedes de Oliveira|B. Lowy","Hopkins 522","1986","6","6","South America","Brazil",NA,NA,NA,NA,NA,"Ilha de Maracá, Mun. Alto Alegre. SEMA Estação. Forest trails close to Estação.",NA,NA,"(Aubl.) Benth.","M.J.E. Code","Roraima",NA,"-61.3333333","3.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"825","2018-06-26 05:23:00-03","MO","MOBOT","100189369","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana|A.B. Rodrigues","Fiaschi 2637","2004","11","11","South America","Brazil",NA,NA,NA,NA,NA,"Barro Preto: Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada de acesso à serra. Floresta Ombrófila. Vegetação montana.",NA,NA,"(Aubl.) Benth.","P. Fiaschi","Bahia",NA,"-39.5361111","-14.7702778",NA,"600.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"826","2010-01-22 11:59:00-02","MO","MOBOT","100243492","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Douglas C. Daly","Daly 7951","1993","10","28","South America","Brazil",NA,NA,NA,NA,NA,"Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarape Santo Antonio and Ig. Boa Esperanca. Near high-water mark. Vegetation dominated by Heliconia.",NA,NA,"(Aubl.) Benth.","at Kew","Acre","Sena Madureira","-69.2166667","-10.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"827","2010-09-29 11:49:00-03","MO","MOBOT","100307836","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Isau Huamantupa|Antonio Peña|J.L. Mateo|A. Sebastián|N.Mariño","Huamantupa Chuquimaco 11002","2008","4","14","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazú. Parque Nacional Yanachaga-Chemillén, sector Paujil-Quebrada Venado. RAINFOR 3.",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.2597222","-10.3466666",NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"828","2010-10-18 09:51:00-02","MO","MOBOT","100313107","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Isau Huamantupa|Antonio Peña|J.L. Mateo|A. Sebastián|L. Rios|N.Mariño","Huamantupa Chuquimaco 11065","2008","4","16","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazú. Parque Nacional Yanachaga-Chemillén, sector Paujil-Quebrada Venado. Parcela RAINFOR 3.",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.2591667","-10.3463889",NA,"418.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"829","2010-10-26 16:30:00-02","MO","MOBOT","100316283","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Isau Huamantupa|Antonio Peña|J.L. Mateo|N.Mariño","Huamantupa Chuquimaco 11500","2008","5","17","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazú. Parque Nacional Yanachaga-Chemillén, sector Paujil-Trocha Venado. Parcela RAINFOR 2.",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.2533333","-10.3558333",NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"830","2020-07-31 11:41:00-03","MO","MOBOT","100357557","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Ynés Mexia","Mexia 6137","1931","11","21","South America","Peru",NA,NA,NA,NA,NA,"Above Pongo de Manseriche. Left bank of Rio Maranon;",NA,NA,"(Aubl.) Benth.","C. Earle Smith, Jr.","Loreto",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"831","2014-11-24 18:47:00-02","MO","MOBOT","100431247","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Rocío Rojas|G. Ortiz","Rojas Gonzáles 7675","2011","2","9","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazu. Comunidad Nativa Alto Lagarto (Reserva Comunal Yanesha).",NA,NA,"(Aubl.) Benth.","R. Vásquez & R. Rojas (HOXA)","Pasco","Oxapampa","-75.3683334","-10.1344444",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","5",NA
"832","2012-04-10 12:50:00-03","MO","MOBOT","100464713","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Calaway H. Dodson","Dodson 5841","1975","3","7","South America","Ecuador",NA,NA,NA,NA,NA,"Río Palenque Biological Station Km 56 Quevedo-Santo Domingo.",NA,NA,"(Aubl.) Benth.","Jaime L. Jaramillo (QCA)","Santo Domingo de los Tsáchilas",NA,NA,NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"833","2019-01-25 04:36:00-02","MO","MOBOT","100644867","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Luis Valenzuela G.|J.L. Mateo|R. Rivera|C. Mateo|Edison Ballesteros","Valenzuela Gamarra 20554","2011","10","18","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazú. Izcozacín. Parque Nacional Yanachaga Chemillén. Parcela permanente TEAM 06 (VGYANCh 06).",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.3155556","-10.4219445",NA,"1188.00000000","1207.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","1",NA
"834","2020-01-17 04:33:00-03","MO","MOBOT","100653540","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Luis Valenzuela G.|M. Villalba|Gerry Shareva M.|Vidder Crispin|J. Flores|Edison Ballesteros","Valenzuela Gamarra 22011","2012","8","18","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Parcela permanente TEAM 3 - Cavernas.",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.285","-10.3541667",NA,"986.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","1",NA
"835","2020-01-17 04:33:00-03","MO","MOBOT","100654337","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Luis Valenzuela G.|M. Villalba|Gerry Shareva M.|Vidder Crispin|J. Flores|Edison Ballesteros","Valenzuela Gamarra 22118","2012","8","18","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Parcela permanente TEAM 3 - Cavernas.",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.285","-10.3541667",NA,"986.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","1",NA
"836","2019-01-25 04:36:00-02","MO","MOBOT","100654882","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Luis Valenzuela G.|M. Villalba|J. Flores|E. Cruz|A. Bautista","Valenzuela Gamarra 22224","2012","8","27","South America","Peru",NA,NA,NA,NA,NA,"Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Parcela permanente TEAM 3, cavernas.",NA,NA,"(Aubl.) Benth.",NA,"Pasco","Oxapampa","-75.285","-10.3541667",NA,"986.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","1",NA
"837","2017-06-05 14:04:00-03","MO","MOBOT","100740205","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando|Ibahuari, Basilio","Nieto Ariza 69","2014","5","12","South America","Bolivia",NA,NA,NA,NA,NA,"Tumupasa, Infierno, Río Siriuna",NA,NA,"(Aubl.) Benth.","A. Fuentes (LPB)","La Paz","Abel Iturralde","-67.8130833","-14.0843611",NA,"215.00000000","217.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-01","2",NA
"838","2014-09-04 12:22:00-03","MO","MOBOT","100740243","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando|Ibahuari, Basilio","Nieto Ariza 100","2014","5","14","South America","Bolivia",NA,NA,NA,NA,NA,"Tumupasa, Infierno, Río Siriuna",NA,NA,"(Aubl.) Benth.","A. Fuentes (LPB)","La Paz","Abel Iturralde","-67.8010556","-14.0823334",NA,"213.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-02","3",NA
"839","2017-06-05 14:04:00-03","MO","MOBOT","100740290","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando|Ibahuari, Basilio","Nieto Ariza 135","2014","5","16","South America","Bolivia",NA,NA,NA,NA,NA,"Tumupasa, Infierno, Río Siriuna",NA,NA,"(Aubl.) Benth.","A. Fuentes (LPB)","La Paz","Abel Iturralde","-67.7945833","-14.0836389",NA,"229.00000000","224.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3",NA
"840","2017-06-05 14:03:00-03","MO","MOBOT","100740493","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando|Ibahuari, Basilio","Nieto Ariza 300","2014","5","28","South America","Bolivia",NA,NA,NA,NA,NA,"Tumupasa, Infierno, Río Siriuna",NA,NA,"(Aubl.) Benth.","A. Fuentes (LPB)","La Paz","Abel Iturralde","-67.8240556","-14.0934166",NA,"238.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-07","3",NA
