"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"93","2021-01-17 13:47:25-03","MN","R","210331","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 534; Lacerda, R.W.","2008","10","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro",NA,NA,"Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"47209","auto","2008","10","31",NA,NA,NA,NA,NA,NA,NA
"94","2021-01-17 13:47:25-03","MN","R","210333","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 548; Lacerda, R.W.","2008","11","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"31235","auto","2008","11","02",NA,NA,NA,NA,NA,NA,NA
"95","2021-01-17 13:47:25-03","MN","R","215603","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 543; Lacerda, R.W.","2008","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"31235","auto","2008","11","01",NA,NA,NA,NA,NA,NA,NA
"96","2021-01-17 13:47:25-03","MN","R","215604","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 542; Lacerda, R.W.","2008","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"31235","auto","2008","11","01",NA,NA,NA,NA,NA,NA,NA
"97","2021-01-17 13:47:25-03","MN","R","215605","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 541; Lacerda, R.W.","2008","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"31235","auto","2008","11","01",NA,NA,NA,NA,NA,NA,NA
"98","2021-01-17 13:47:25-03","MN","R","215607","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 540; Lacerda, R.W.","2008","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,"31235","auto","2008","11","01",NA,NA,NA,NA,NA,NA,NA
"99","2021-01-14 15:32:01-03","MN","R","201457","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Fontella, J.P.; Martins, V.L.C. 819 & Oliveira, M.C. 1032","2002","06","13",NA,"Brasil",NA,NA,NA,NA,"3632",NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro","Imbiú",NA,"Quissamã",NA,"-22.16635","43","43",NA,NA,"2006","06","29","41°32'813'W","22°09'981S",NA,NA,NA,NA,NA
"100","2021-01-14 15:32:01-03","MN","R","201459","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Fontella, J.P.; Martins, V.L.C. 794 & Oliveira, M.C. 1007","2002","06","12",NA,"Brasil",NA,NA,NA,NA,"3607",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro",NA,NA,"Quissamã","-41.395533","-22.180983",NA,NA,NA,NA,NA,NA,NA,"41°23'732W","22°10'859S",NA,NA,NA,NA,NA
"101","2021-01-17 13:47:26-03","MN","R","215967","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 356; Machado, A.F.P.","2008","01","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Machado, A.F.P.","Rio de Janeiro",NA,NA,"Saquarema","-42.439722","-22.928889",NA,NA,NA,NA,"2008","01","17","42°26'23W","22°55'44S",NA,NA,NA,NA,NA
"102","2021-01-17 13:47:26-03","MN","R","215968","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 363; Lacerda, R.W.","2008","01","22",NA,"Brasil",NA,NA,NA,NA,"363",NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.046333","-21.754194",NA,NA,NA,NA,"2008","01","22","41°02'46,8W","21°45'15,1S",NA,NA,NA,NA,NA
"103","2021-01-17 13:47:26-03","MN","R","215969","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 362; Lacerda, R.W.","2008","01","22",NA,"Brasil",NA,NA,NA,NA,"362",NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.046278","-21.754528",NA,NA,NA,NA,"2008","01","22","41°02'46,6W","21°45'16,3S",NA,NA,NA,NA,NA
"104","2021-01-17 13:47:26-03","MN","R","215970","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 381; Faria, M.S.; Silva, R.B.A. & Moreira, P.L.","2008","03","04",NA,"Brasil",NA,NA,NA,NA,"381",NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro",NA,NA,"Arraial do Cabo","-42.271667","-22.926389",NA,NA,NA,NA,"2008","03","04","42°16'18W","22°55'35S",NA,NA,NA,NA,NA
"105","2021-01-17 13:47:26-03","MN","R","215971","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 382; Faria, M.S.; Silva, R.B.A. & Moreira, P.L.","2008","03","04",NA,"Brasil",NA,NA,NA,NA,"382",NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro",NA,NA,"Arraial do Cabo","-42.222222","-22.936389",NA,NA,NA,NA,"2008","03","04","42°13'20W","22°56'11S",NA,NA,NA,NA,NA
"106","2021-01-17 13:47:26-03","MN","R","215972","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 368; Lacerda, R.W.","2008","01","22",NA,"Brasil",NA,NA,NA,NA,"368",NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.052028","-21.753889",NA,NA,NA,NA,"2008","01","22","41°03'07,3W","21°45'14,0S",NA,NA,NA,NA,NA
"107","2021-01-17 13:47:26-03","MN","R","215973","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 370; Lacerda, R.W.","2008","01","22",NA,"Brasil",NA,NA,NA,NA,"370",NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Grussaí",NA,"São João da Barra","-41.057361","-21.755111",NA,NA,NA,NA,"2008","01","22","41°03'26,5W","21°45'18,4S",NA,NA,NA,NA,NA
"108","2021-01-14 15:32:01-03","MN","R","139536","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Mello Filho, L.E.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"4411",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Minas Gerais",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-01-17 13:47:26-03","MN","R","215976","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 512; Lacerda, R.W.","2008","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro",NA,NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","2008","10","30",NA,NA,NA,NA,NA,NA,NA
"110","2021-01-14 15:32:01-03","MN","R","39305","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Glaziou, A.F.M.; Netto, L.S.M. & Schwacke, C.A.W.","1881","09",NA,NA,"Brasil",NA,NA,NA,"R000039305",NA,NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro",NA,"R000039305_001","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","1990","11","14",NA,NA,NA,NA,NA,NA,NA
"111","2021-01-14 15:32:01-03","MN","R","215974","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C.","2008","09","02",NA,"Brasil",NA,NA,NA,NA,"473",NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro",NA,NA,"Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"20726","auto","2008","09","02",NA,NA,NA,NA,NA,NA,NA
"112","2021-01-17 13:47:25-03","MN","R","199306","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Silva, I.M. 797; Souza, P.C.T.; Souza, P.T. & Vicente, O.T.","2001","05","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro",NA,NA,"Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"33509","auto","2006","06","29",NA,NA,NA,NA,NA,NA,NA
"113","2021-01-17 13:47:25-03","MN","R","198999","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Silva, I.M. 735; Oliveira, M.C. 736; Moreira, F.F. 92; Accardo Filho, M.A.P. 111; Souza, A.T. & Souza, P.T.","2000","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro",NA,NA,"Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"33509","auto","2006","06","29",NA,NA,NA,NA,NA,NA,NA
"114","2021-01-14 15:32:01-03","MN","R","215978","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C.","2005","07","17",NA,"Brasil",NA,NA,NA,NA,"185",NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro",NA,NA,"Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"33509","auto","2005","07","17",NA,NA,NA,NA,NA,NA,NA
"115","2021-01-14 15:32:01-03","MN","R","207224","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Senna, P.","2003","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","Barra da Tijuca",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-17 13:47:26-03","MN","R","215975","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 500; Lacerda, R.W.","2008","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Campos Novos",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","2008","10","29",NA,NA,NA,NA,NA,NA,NA
"117","2021-01-17 13:47:26-03","MN","R","215977","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C. 491; Lacerda, R.W.","2008","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro","Campos Novos",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","2008","10","29",NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 19:35:00-03","MN","R","212102","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Ule, E.H.G.","1897","06",NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","Copacabana",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","2013","08","21",NA,NA,NA,NA,NA,NA,NA
"119","2021-01-17 13:47:25-03","MN","R","205261","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Oliveira, M.C. 1187; Machado, A.F.P. 548; Pederneiras, L.C. 181 & Barros, R.R. 57","2005","05","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","Imbiú",NA,"Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-14 15:32:01-03","MN","R","153244","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Carauta, J.P.P.","1974","12","30",NA,"Brasil",NA,NA,NA,NA,"1770",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","Jardim Botânico",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1979","12","03",NA,NA,NA,NA,NA,NA,NA
"121","2021-01-14 15:32:01-03","MN","R","153246","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Rente, J.A.","1963","06","19",NA,"Brasil",NA,NA,NA,NA,"316",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-01-14 15:32:01-03","MN","R","206083","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C.","2006","04","18",NA,"Brasil",NA,NA,NA,NA,"231",NA,NA,"(Miq.) Miq.","Pederneiras, L.C.","Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","2006","04","18",NA,NA,NA,NA,NA,NA,NA
"123","2021-01-14 15:32:01-03","MN","R","203844","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Carauta, J.P.P.","2003","11","26",NA,"Brasil",NA,NA,NA,NA,"7368",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-17 13:47:25-03","MN","R","202849","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Carauta, J.P.P. 7193; Souza, M.A. 1; Vianna, J.R.S. 1; Cavalcanti, K. 1 & Vianna J.R.","2002","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-01-14 15:32:01-03","MN","R","171480","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Rente, J.A.","1957","07","01",NA,"Brasil",NA,NA,NA,NA,"230",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-01-14 15:32:01-03","MN","R","171401","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Mello Filho, L.E.","1963","09","17",NA,"Brasil",NA,NA,NA,NA,"2027",NA,NA,"(Miq.) Miq.","Mello Filho, L.E.","Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-01-14 15:32:01-03","MN","R","171397","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Rente, J.A.","1957","09","22",NA,"Brasil",NA,NA,NA,NA,"233",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-01-14 15:32:01-03","MN","R","171394","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Rente, J.A.","1958","08","18",NA,"Brasil",NA,NA,NA,NA,"224",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristovão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-14 15:32:01-03","MN","R","141519","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Neves, L.J.","1981","12","10",NA,"Brasil",NA,NA,NA,NA,"100",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristóvão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-14 15:32:01-03","MN","R","207238","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Carauta, J.P.P.","2005","03","17",NA,"Brasil",NA,NA,NA,NA,"7520",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","São Cristóvão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-01-14 15:32:01-03","MN","R","206345","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pederneiras, L.C.","2004","03","26",NA,"Brasil",NA,NA,NA,NA,"23",NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","São Cristóvão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-01-14 15:32:01-03","MN","R","15884","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Freire, C.V.","1926","10","19",NA,"Brasil",NA,NA,NA,NA,"195",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristóvão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11","14",NA,NA,NA,NA,NA,NA,NA
"133","2021-01-14 15:32:01-03","MN","R","152152","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Neves, L.J.","1982","08","27",NA,"Brasil",NA,NA,NA,NA,"101",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristóvão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-01-14 15:32:01-03","MN","R","152151","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Neves, L.J.","1982","12","01",NA,"Brasil",NA,NA,NA,NA,"103",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","São Cristóvão",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-17 13:47:26-03","MN","R","207209","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Farney, C. 4299; Gomes, J.C.","2000","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Rio de Janeiro","Tamoios",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-20 21:18:32-03","UFV","VIC","40875","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Souza, P.P.","2013","07","14",NA,"Brasil",NA,NA,"Árvore de 4 m, tronco de cor vinácea a levemente esverdeada, látex de cor branca, tornando-se avermelhado após o corte, sabor amargo, sicônios externamnete verde claros, recorbertos de máculas brancas, epibrácteas marrons, estipula ter","VIC040875","334",NA,NA,"(Miq.) Miq","Souza, P.P. de","Rio de Janeiro","Avenida Amaral Peixoto","VIC040875","São Pedro de Aldeia",NA,NA,NA,NA,NA,NA,"2013","08","20",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-24 17:09:28-03","UFES","SAMES","3574","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Monteiro,M.M.; Giaretta,A.O.","2008","12","13",NA,"Brasil",NA,NA,"Planta de 8m, frutos verdes.","SAMES03574","111",NA,NA,"(Miq.) Miq.","Siqueira,G.S.","Espírito Santo","Itaúnas. Mata de restinga seca sobre cordão arenoso, próximo de uma área entre cordões alagada, dominada por Montrichardia, área atrás da fazenda Jequitaia.",NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","2009","09","02","-397191667.0","-184205556.0",NA,NA,NA,NA,NA
"138","2021-03-24 17:09:28-03","UFES","SAMES","3572","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Lopes,L.C.M.; Lobão,A.Q.","2009","12","07",NA,"Brasil",NA,NA,"Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","SAMES03572","75",NA,NA,"(Miq.) Miq.","Giaretta,A.","Espírito Santo","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.",NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","2010","01","26","-397191667.0","-184205556.0",NA,NA,NA,NA,NA
"139","2021-04-07 11:46:21-03","UFMS","CGMS","23970","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","P.A.A. Cara","2008","09","25",NA,"Brasil",NA,NA,NA,"CGMS1053384",NA,NA,NA,"(Miq.) Miq.","P.A.A. Cara","Mato Grosso do Sul","Fazenda São Bento.",NA,"Corumbá","-57.0188889","-19.5766667",NA,NA,NA,NA,"2008","09","25","-57,0188889","-19,5766667",NA,NA,NA,NA,NA
"140","2021-04-07 11:46:21-03","UFMS","CGMS","21622","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","W.M. Ramos; M.L. Bueno","2007","11","30",NA,"Brasil",NA,NA,NA,"CGMS1051031","255",NA,NA,"(Miq.) Miq.","R. Munin","Mato Grosso do Sul","Estrada Parque de Piraputanga.",NA,"Aquidauana","-55.4902777","-20.4616667",NA,NA,NA,NA,"2009","08","31","-55,4902777","-20,4616667",NA,NA,NA,NA,NA
"141","2021-04-07 11:46:21-03","UFMS","CGMS","24252","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","P.A.A. Cara","2008","10","28",NA,"Brasil",NA,NA,"Inflorescência sicônio verde. Habitat: Pantanal. Capão. Habito: Árvore.","CGMS1053668",NA,NA,NA,"(Miq.) Miq.","R.A.S. Pereira","Mato Grosso do Sul","Fazenda São Bento.",NA,"Corumbá","-57.0188889","-19.5766667",NA,NA,NA,NA,NA,NA,NA,"-57,0188889","-19,5766667",NA,NA,NA,NA,NA
"142","2021-04-07 11:46:21-03","UFMS","CGMS","24253","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","P.A.A. Cara","2008","10","29",NA,"Brasil",NA,NA,"Infrutescência sicônio verde. Fase D. Habitat: Pantanal. Capão. Habito: Árvore.","CGMS1053669",NA,NA,NA,"(Miq.) Miq.","R.A.S. Pereira","Mato Grosso do Sul","Fazenda São Bento.",NA,"Corumbá","-57.0188889","-19.5766667",NA,NA,NA,NA,NA,NA,NA,"-57,0188889","-19,5766667",NA,NA,NA,NA,NA
"143","2021-04-07 11:46:21-03","UFMS","CGMS","25843","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","A. Pott; C.N. Cunha; V.J. Pott; C.C. de F. Tavares","1986","11","19",NA,"Brasil",NA,NA,"Flor não vista. Fruto verde. Habitat: Capão (ilha de mata) semidecíduo. Solo calcimórfico. Relevo borda inclinada de capão. Frequente. Habito: Árvore ereta com ramos retilíneos sub-dicotômicos.","CGMS1055267","2316",NA,NA,"(Miq.) Miq.","A. Pott","Mato Grosso do Sul","Fazenda Sagrado, Abobral, Pantanal.",NA,"Corumbá","-57","-19.5","90","90",NA,NA,NA,NA,NA,"-57","-19,5",NA,NA,NA,NA,NA
"144","2021-04-07 11:46:21-03","UFMS","CGMS","24251","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","P.A.A. Cara","2009","02","12",NA,"Brasil",NA,NA,"Inflorescência sicônio verde. Fase B. Habitat: Pantanal. Capão. Habito: Árvore.","CGMS1053667",NA,NA,NA,"(Miq.) Miq.","P.A.A. Cara","Mato Grosso do Sul","Fazenda São Bento.",NA,"Corumbá","-57.0188889","-19.5766667",NA,NA,NA,NA,"2009","02","12","-57,0188889","-19,5766667",NA,NA,NA,NA,NA
"145","2021-04-07 11:46:21-03","UFMS","CGMS","17862","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","G.A. Damasceno-Junior; I.M. Bortolotto; I.H. Ishii; J.N. Nakajima; A. Sciamarelli; E.L.M. Assis; J.S. Velasques; P.V. Gonçalves; H.D. Cruz; G.E.O. Porfírio; D.P. Rodriguez; V.L. Nascimento; F.M. Alves; J.L. Sales","2002","10","23",NA,"Brasil",NA,NA,"Fruto verde. Habitat: Mata decídua. Solo litólico. Relevo morro. Habito: Árvore. 10,00m de altura.","CGMS1047158","2682",NA,NA,"(Miq.) Miq.","F. Kjellberg, R.A.S. Pereira","Mato Grosso do Sul","Porto Mangueira - entrada do Corixo Bonfim.",NA,"Corumbá","-57.4358333","-18.2636111","100","100",NA,NA,"2012","03","12","-57,4358333","-18,2636111",NA,NA,NA,NA,NA
