"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"291","2008-05-27 22:02:00-03","MO","MOBOT","1241046","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","J. Fontella P.","Apparicio P. Duarte","1946","2","28","Brazil","Minas Gerais",NA,"Carandaí",NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 686",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2009-07-09 17:05:00-03","MO","MOBOT","1241048","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","J. Fontella P.","Gert G. Hatschbach","1966","12","14","Brazil","Paraná",NA,"Mpio. de Palmas, Estr. Palmas-Mangueirinha",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 15450",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2009-07-09 17:05:00-03","MO","MOBOT","1241049","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","J. Fontella P.","Gert G. Hatschbach","1978","2","19","Brazil","Paraná",NA,"Mpio. da Lapa, Rio Passa Dois",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 41039",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2009-07-09 17:05:00-03","MO","MOBOT","1241050","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Gert G. Hatschbach","1971","10","7","Brazil","Paraná",NA,"Mpio. de Sengés, Rio Itararé",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 27125",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2011-06-07 17:11:00-03","MO","MOBOT","1245905","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","Julian A. Steyermark","1944","8","2","Venezuela","Bolívar",NA,"Between Upata and Río Caroní",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 57612",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"296","2011-06-07 17:11:00-03","MO","MOBOT","1245911","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","Julian A. Steyermark","1964","6","26","Venezuela","Bolívar",NA,"Savanna Chaparral, frente fábrica de Alfarería, entre San Félix y Puerto Ordaz",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 94287",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"297","2008-05-27 22:02:00-03","MO","MOBOT","1245915","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","Gilberto N. Morillo|Germán Carnevali",NA,NA,NA,"Venezuela","Bolívar",NA,"Aprox. 70 km S de Ciudad Bolívar, entre la Yeguera y Ciudad Piar",NA,NA,NA,NA,NA,NA,NA,NA,"Morillo 8242",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","1245920","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","Germán Carnevali|Gilberto N. Morillo",NA,NA,NA,"Venezuela","Bolívar",NA,"Aprox. 70 km S de Ciudad Bolívar, entre la Yeguera y Ciudad Pilar",NA,NA,NA,NA,NA,NA,NA,NA,"Carnevali 382",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2014-04-24 11:04:00-03","MO","MOBOT","1245924","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","FVG (G.Morillo)","Ronald L. Liesner|Ángel C. González","1978","7","24","Venezuela","Bolívar","Piar","Junction of Río Paragua and Caroni. San Pedro de las Dos Bocas, W bank of river.","-62.9833333","6.9833333",NA,NA,"200.00000000",NA,NA,NA,"Liesner 5548",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"484","1"
"300","2008-05-27 22:02:00-03","MO","MOBOT","1246796","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Malme","Émile Hassler","1898","9",NA,"Paraguay",NA,NA,"In dumeto prope Caruguaty",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 4654",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2010-08-10 18:03:00-03","MO","MOBOT","1246810","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Émile Hassler","1899","1",NA,"Paraguay",NA,NA,"In campo prope San Estanislao",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 6017","Type","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"302","2011-05-25 10:59:00-03","MO","MOBOT","1255886","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","J. van Donselaar",NA,NA,NA,"Suriname",NA,NA,"Lobin savanna inter Zanderij et Hannover",NA,NA,NA,NA,NA,NA,NA,NA,"Donselaar 460",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2011-05-25 10:59:00-03","MO","MOBOT","1255887","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","J. van Donselaar",NA,NA,NA,"Suriname",NA,NA,"Lobin savanna inter Zanderij et Hannover",NA,NA,NA,NA,NA,NA,NA,NA,"Donselaar 433",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2013-02-01 05:19:00-02","MO","MOBOT","1255888","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","Pieter A. Teunissen",NA,NA,NA,"Suriname",NA,NA,"Lobin savanna, Coesewijne",NA,NA,NA,NA,NA,NA,NA,NA,"Teunissen 14635",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2011-02-22 15:45:00-03","MO","MOBOT","1255889","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","G. Morillo","J. Lanjouw|Jan C. Lindeman",NA,NA,NA,"Suriname",NA,NA,"Tibiti savanna",NA,NA,NA,NA,NA,NA,NA,NA,"Lanjouw 1593",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","1264527","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|A. Benítez","1997","11","25","Paraguay","Caazapá",NA,"7 km W of Tavai. Swamp and cerrado scrub.","-55.57972","-26.17777",NA,NA,NA,NA,NA,NA,"Zardini 47607",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1122","2"
"307","2008-05-27 22:02:00-03","MO","MOBOT","1307271","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|Isabelino Chaparro","1998","10","29","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.","-55.43805","-24.13027",NA,NA,NA,NA,NA,NA,"Zardini 49245",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1157","2"
"308","2008-05-27 22:02:00-03","MO","MOBOT","1418908","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Elsa M. Zardini|Pedro Báez","1999","11","11","Paraguay","Amambay",NA,"National Park Cerro Corá. Cerrado scrub around Lorito Picada on red sandy soil.","-56.00694","-22.68861",NA,NA,NA,NA,NA,NA,"Zardini 52423",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1188","1"
"309","2019-05-03 06:41:00-03","MO","MOBOT","1420630","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|R. Brítez","1999","12","14","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Limited.","-55.7630556","-26.2738889",NA,NA,"150.00000000",NA,NA,NA,"Zardini 52829",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1192","1"
"310","2008-05-27 22:02:00-03","MO","MOBOT","1421418","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|Leongino Guerrero","2000","1","11","Paraguay","Amambay",NA,"Around Bella Vista Norte. Cerrado scrub on red sandy soil.","-56.51416","-22.13305",NA,NA,"200.00000000",NA,NA,NA,"Zardini 53301",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1196","1"
"311","2015-09-08 09:58:00-03","MO","MOBOT","1541084","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|Leongino Guerrero","2000","11","30","Paraguay","Misiones",NA,"Around San Miguel.","-57.0694445","-26.4830556",NA,NA,NA,NA,NA,NA,"Zardini 55182",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1219","1"
"312","2015-09-08 09:59:00-03","MO","MOBOT","1541443","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|Leongino Guerrero","2000","11","30","Paraguay","Misiones",NA,"Around San Miguel.","-57.0694445","-26.4830556",NA,NA,NA,NA,NA,NA,"Zardini 55389",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1219","4"
"313","2013-08-20 13:13:00-03","MO","MOBOT","1710538","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|M. Vera","2001","11","6","Paraguay","Concepción",NA,"Estancia Primavera-Arroyo Tagatiyá Mí.","-57.5702778","-22.5013889",NA,NA,NA,NA,NA,NA,"Zardini 57588",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1246","4"
"314","2013-08-20 12:47:00-03","MO","MOBOT","1710599","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Elsa M. Zardini|Leongino Guerrero","2001","11","7","Paraguay","Concepción",NA,"Estancia San Fernando.","-57.3686111","-22.915",NA,NA,NA,NA,NA,NA,"Zardini 57633",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1247","2"
"315","2019-07-18 15:16:00-03","MO","MOBOT","1862754","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Tatiana B. Miranda|Carla Maldonado|F. Canqui","2002","11","29","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San Jose de Uchupiamonas, a una hora del Naranjal hacia la izquierda de camino. [original label elevation 1780 m]","-68.3755556","-14.5908333",NA,NA,"1835.00000000",NA,NA,NA,"Miranda Gonzáles 248",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-14","1"
"316","2008-05-27 22:02:00-03","MO","MOBOT","1939364","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Nélida Soria","1989","12","8","Paraguay","Caazapá",NA,"San Carlos camino a Enramadita",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4033",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2010-08-10 15:48:00-03","MO","MOBOT","2194508","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","José E. Montes","1945","10","19","Argentina","Misiones","Candelaria","Loreto","-55.5333333","-27.3166667",NA,NA,"220.00000000",NA,NA,NA,"Montes 1361",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2010-08-10 15:58:00-03","MO","MOBOT","2194536","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","F. M. Rodríguez","1909","11","17","Argentina","Misiones","Candelaria","Santa Ana","-55.5833333","-27.3833333",NA,NA,NA,NA,NA,NA,"Rodríguez 143",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"319","2009-07-17 06:52:00-03","MO","MOBOT","2194565","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","Arturo E. Burkart","1945","2","9","Argentina","Misiones","Candelaria","Loreto, sabana","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,"Burkart 15230",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2009-07-17 06:52:00-03","MO","MOBOT","2194587","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","Arturo E. Burkart","1945","2","11","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,"Burkart 15494",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2009-07-17 06:52:00-03","MO","MOBOT","2194611","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","Arturo E. Burkart","1945","2","11","Argentina","Misiones","Candelaria","Loreto, sabana","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,"Burkart 15269",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-07-17 06:52:00-03","MO","MOBOT","2194642","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","Arturo E. Burkart","1943","12","5","Argentina","Misiones","Capital","Garupá, sabana","-55.83333","-27.48333",NA,NA,NA,NA,NA,NA,"Burkart 14512",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-07-17 06:52:00-03","MO","MOBOT","2194665","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","Arturo E. Burkart","1943","11","26","Argentina","Misiones","Capital","Posadas, vías","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,"Burkart 14117",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2010-08-11 16:12:00-03","MO","MOBOT","2194694","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Ezcurra, C.","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","1996","10","19","Argentina","Misiones","San Ignacio","6 km de S. Ignacio camino al paraje Payal","-55.55","-27.2666667",NA,NA,"90.00000000",NA,NA,NA,"Morrone 1607",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2009-07-17 06:52:00-03","MO","MOBOT","2194724","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Ezcurra, C., 3-","Arturo E. Burkart","1945","2","13","Argentina","Misiones","San Ignacio","Teyucauré","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,"Burkart 15370",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2009-07-31 05:57:00-03","MO","MOBOT","2295261","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","José E. Montes","1948","11","3","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,"220.00000000",NA,NA,NA,"Montes 3480",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2009-07-31 05:57:00-03","MO","MOBOT","2342731","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"José E. Montes","1944","10","30","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,"216.00000000",NA,NA,NA,"Montes 422",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2009-07-31 05:57:00-03","MO","MOBOT","2402381","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Belgrano, M. J.","José E. Montes","1945","3","2","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,"218.00000000",NA,NA,NA,"Montes 638",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2010-08-10 15:46:00-03","MO","MOBOT","2403148","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Meyer, T., 03/","Santiago Venturi","1927","11","23","Argentina","Salta","Orán","Campo Grande",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Venturi 5558",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"330","2014-04-21 14:06:00-03","MO","MOBOT","2412295","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"J.L. Fontana","1989","2","22","Argentina","Misiones","Candelaria","Campo San Juan, Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,"Fontana 621",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2014-04-21 14:06:00-03","MO","MOBOT","2412307","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"J.L. Fontana","1989","2","22","Argentina","Misiones","Candelaria","Campo San Juan, Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,"Fontana 620",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2010-08-11 10:18:00-03","MO","MOBOT","2425742","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Fernando O. Zuloaga|Osvaldo Morrone","2000","10","17","Argentina","Misiones","Candelaria","Ruta Prov. 4, de Santa Ana a Mártires, 6 km de Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 7197",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"333","2015-01-31 23:23:00-02","MO","MOBOT","2455767","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"A. de Llamas","1901",NA,NA,"Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,"Llamas s.n.26",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2009-05-15 11:31:00-03","MO","MOBOT","2455783","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Pedro Jörgensen","1909","11","27","Argentina","Misiones","Candelaria","Bonpland","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,"Jörgensen s.n.18",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2010-04-30 10:27:00-03","MO","MOBOT","2455799","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"C.L. Spegazzini","1907","1","13","Argentina","Misiones","Capital","Posadas","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,"Spegazzini s.n.107",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-08-02 09:26:00-03","MO","MOBOT","2455815","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"L.L. Hauman","1918","1",NA,"Argentina","Misiones","San Ignacio","Entre Corpus y el Río Ñacan Guazú",NA,NA,NA,NA,NA,NA,NA,NA,"Hauman s.n.69",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"337","2011-03-09 12:31:00-03","MO","MOBOT","2566967","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Émile Hassler","1915",NA,NA,"Paraguay",NA,NA,"In campo p. Sapucay, fl. Dec.",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 253","Holotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"338","2009-08-21 07:03:00-03","MO","MOBOT","2567061","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Émile Hassler","1913",NA,NA,"Paraguay","Central",NA,"Prope Sapucay",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 11130a",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-05-15 13:24:00-03","MO","MOBOT","2567062","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Pedro Jörgensen","1931","2",NA,"Paraguay",NA,NA,"Villarrica",NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3816",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2009-12-04 16:48:00-02","MO","MOBOT","2610999","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Gert G. Hatschbach|C. Koczicki","1973","11","13","Brazil","Mato Grosso",NA,"Mun. Coxim, Taquari",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 33185",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-12-04 16:48:00-02","MO","MOBOT","2611000","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Gert G. Hatschbach|C. Koczicki","1973","11","16","Brazil","Goiás",NA,"Sta. Rita do Araguaia, arredores",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 33291",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2009-07-09 17:05:00-03","MO","MOBOT","2611024","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Gert G. Hatschbach","1971","12","22","Brazil","Paraná",NA,"Mun. Curitiba, Vila Higienópolis",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 28550",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2009-07-09 17:05:00-03","MO","MOBOT","2611039","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Gert G. Hatschbach","1970","10","23","Brazil","Mato Grosso",NA,"Mun. Rio Brilhante, Rio Anhandui",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 25152",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2009-08-21 07:03:00-03","MO","MOBOT","2611310","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.A. Farinaccio","Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 7922",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","2827123","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A. Rapini","Santiago Venturi","1929","11","5","Argentina","Chaco",NA,"Las Breñas.",NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Venturi 9760",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2010-08-10 15:48:00-03","MO","MOBOT","2827215","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Maria Ana Farinaccio, (SPF)","Troels M. Pedersen","1986","12","12","Argentina","Corrientes","Concepción","Carambola. (ca. El Transito). Rough, disturbed grassland on medium high ground, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 14815",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"347","2010-08-10 15:47:00-03","MO","MOBOT","2827229","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Maria Ana Farinaccio, (SPF)","Pedro Jörgensen","1918","12",NA,"Argentina","Formosa",NA,"Guayenlee.",NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3196",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
