"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"585","2008-05-27 22:02:00-03","MO","MOBOT","1080185","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","A. Prieto (COL)",NA,NA,NA,"Moises Sepulveda","Sepulveda 102","1991","11","7","Colombia","Amazonas","Leticia","Río Amazonas Isla de Mocagua. Zona Noroccidental.","-70.25","-3.85",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"110.00000000","120.00000000",NA,NA,NA,NA,"1","6",NA,NA
"586","2012-08-14 16:36:00-03","MO","MOBOT","1091615","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Alfredo F. Fuentes","Fuentes Claros 1544","1995","1","3","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km al NE de la ciudad de Santa Cruz; puesto San Lorenzo. Bosques higrófilos chaqueños con manchas de bosque semideciduos de llanura aluvial. 1 km al NO del puesto, camino al puesto San Miguelito.","-61.7166667","-17.15",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,"3",NA,NA,NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","1148875","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Bonifacio Mostacedo C.|J. Richard Abbott","Mostacedo C. 2706","1995","1","30","Bolivia","Santa Cruz","Chiquitos","Valle de Tucavaca; 7-8 km NE de Santiago. Bosque seco semideciduo, con árboles hasta 20-25 m.","-59.44138","-18.17388",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","1155167","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"A.M. Carrión|L. Saucedo|E. Banegas","Carrión Cuellar 480","1997","1","4","Bolivia","Santa Cruz","Velasco","San Ignacio. Bosque semideciduo, inundado temporalmente, faja de monte, orilla del camino; 500 m de la represa, dominado por Leguminosae.","-61.98333","-16.28333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,"3",NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","1186708","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"José Campos de la Cruz|O. Díaz","Campos de la Cruz 2078","1996","1","20","Peru","Cajamarca","San Ignacio","Zapotal-Huarango.","-78.71666","-5.35",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,"6","69",NA,NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","1197408","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Luis A. Mille","Mille 1986","1947","3",NA,"Ecuador","Manabí",NA,"Crescit passim in regione tropica. Legit ad Bahia.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2008-05-27 22:02:00-03","MO","MOBOT","1197409","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Erik Asplund","Asplund 5176","1939","3","2","Ecuador","Guayas",NA,"Hacienda Santa Lucia, between Guayaquil and Chongón",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2015-08-13 05:51:00-03","MO","MOBOT","1197410","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"A.S. Hitchcock","Hitchcock 20166","1923","6","30","Ecuador","Guayas",NA,"Milagro","-79.533333","-2.066667",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2011-02-22 17:42:00-03","MO","MOBOT","1197411","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Robert I. Bowman","Bowman 128","1953","4","20","Ecuador","Galapagos","Santa Cruz","Indefatigable Island (Santa Cruz), in sandy soil along shore",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","1198665","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"José Campos de la Cruz|Pacifico Díaz","Campos de la Cruz 2699","1996","4","27","Peru","Cajamarca","San Ignacio","Distrito: San José de Lourdes: Puerto Chinchipe-Lambacasa.","-78.88333","-5.18333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,"6","44",NA,NA
"595","2008-05-27 22:02:00-03","MO","MOBOT","1199982","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Bruce MacBryde","MacBryde 1064","1972","2","18","Ecuador","Manabí",NA,"12 km N of Portoviejo, INIAP Estación Experimental Portoviejo; S side of pastures near ditch with standing water, cultivated fields and edges",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","1199983","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Bruce MacBryde","MacBryde 1039","1972","2","17","Ecuador","Guayas",NA,"26 km E of Guayaquil on road to Montero, INIAP Estación Experimental Boliche",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2008-05-27 22:02:00-03","MO","MOBOT","1200092","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Boyce A. Drummond III","Drummond III 7343","1974","10","15","Ecuador","Napo",NA,"Limoncocha on Río Napo","-76.615","-0.407",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","1200112","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Alwyn H. Gentry","Gentry 12535","1974","11","6","Ecuador","Napo",NA,"31 km S of Coca, ca. 9 km N of Auca base camp.","-76.96055","-0.79166",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"3714",NA,NA
"599","2015-12-08 04:13:00-02","MO","MOBOT","1200116","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"H.V. Pinkley","Pinkley 548","1966","10","24","Ecuador","Sucumbíos",NA,"Dureno on Río Aguarico, in village",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2008-05-27 22:02:00-03","MO","MOBOT","1200118","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Erik Asplund","Asplund 5090","1939","2","20","Ecuador","Guayas",NA,"Playas, among shrubs",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2008-05-27 22:02:00-03","MO","MOBOT","1200119","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"I. Holmgren","Holmgren 103","1919","12","3","Ecuador","Guayas",NA,"Tenguel, Río Grande at the shore",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2013-07-28 05:59:00-03","MO","MOBOT","1200121","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Gunnar Wilhelm Harling","Harling 212","1947","1","28","Ecuador","Los Ríos",NA,"Hacienda Clementina, roadside","-79.45","-1.7833333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2013-07-28 05:59:00-03","MO","MOBOT","1200122","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Gunnar Wilhelm Harling","Harling 358","1947","2","26","Ecuador","Los Ríos",NA,"Hacienda Clementina, pasture","-79.33333","-1.65",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2008-05-27 22:02:00-03","MO","MOBOT","1200123","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Folke Fagerlind|Per-Göran Wibom","Fagerlind 2276","1953","1","20","Ecuador","Napo",NA,"Tiputini-Lagartococha",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2008-05-27 22:02:00-03","MO","MOBOT","1200125","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Benkt Sparre","Sparre 15379","1967","8","10","Ecuador","Pichincha",NA,"Road Aloag--Santo Domingo, Tandápi (M. Cornejo Astorga), at the confluence between Río Tandápi with Río Pilatón",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2008-05-27 22:02:00-03","MO","MOBOT","1200127","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Benkt Sparre","Sparre 13175","1966","11","21","Ecuador","Sucumbíos",NA,"Rio Aguarico, Santa Cecilia","-76.96666","0.06666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2013-07-28 05:59:00-03","MO","MOBOT","1200129","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Gunnar Wilhelm Harling","Harling 4850","1959","4","29","Ecuador","Guayas",NA,"Guayaquil, roadside",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2008-05-27 22:02:00-03","MO","MOBOT","1200130","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Erik Asplund","Asplund 5106","1939","2","22","Ecuador","Guayas",NA,"Guayaquil, weed in park",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2008-05-27 22:02:00-03","MO","MOBOT","1200132","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Erik Asplund","Asplund 15338","1955","2","6","Ecuador","Guayas",NA,"Guayaquil, savanna near Estero Salado",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","1200510","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"B. Løjtnant|Ulf Molau","Løjtnant 13330","1979","5","17","Ecuador","Pastaza",NA,"Montalvo, within the military camp. Fields, hedgerows, and lawns with small ditches.","-76.96666","-2.08333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","1201006","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","W.G. D'Arcy (MO)",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","Dodson 13576","1983","1","16","Ecuador","Guayas",NA,"Capeira, km 21 Guayaquil to Daule","-79.963","-2.0195",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","1204663","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"J.E. Simonis|et al.","Simonis 212","1983","3","26","Paraguay","Amambay",NA,"Chiriguelo, 13km E of PN Cerro Cora, Weaver's ranch; exploided forest.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-04-24 10:00:00-03","MO","MOBOT","1236016","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Joaquina Albán C.|et al.","Albán Castillo 9616","1997","3","17","Peru","Amazonas","Bagua","Imazita; Alto Shimutas, trail to Quebrada Espesora. Purma","-78.4127778","-5.0558333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"474.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"614","2012-09-07 05:07:00-03","MO","MOBOT","1239027","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Sánchez","Sánchez 014","1997","10","14","Peru","Amazonas","Bagua","Dtto. Imaza, Comunidad de Duship. Orilla del Río Marañón.","-78.33833","-5.03083",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,"5",NA,NA,NA
"615","2014-04-04 05:49:00-03","MO","MOBOT","1239236","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 24748","1997","10","29","Peru","Amazonas","Bagua","Dtto. Imaza, Comunidad de Yamayakat. Area de cultivo, en Terraza inundable.","-78.33805","-5.05666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,"7",NA,NA,NA
"616","2008-05-27 22:02:00-03","MO","MOBOT","1522544","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 31540",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2014-04-04 05:49:00-03","MO","MOBOT","1239354","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 24866","1997","11","13","Peru","Amazonas","Bagua","Dtto. Imaza, Pumpu Entsa. Bosque de rivera del Río Marañón.","-78.31694","-4.86666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,"8",NA,NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","1247851","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Calaway H. Dodson|et al.","Dodson 14594","1984","7","28","Ecuador","Esmeraldas",NA,"Km 8 entre el y en la carretera en el km 100, Esmeraldas- La Tola y Borbon. A lado de la carretera.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","1263394","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 47154","1997","7","29","Paraguay","Presidente Hayes",NA,"Cruce Loma Plata-Estancia Zalazar. Dry forest.","-59.66666","-22.83333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1112",NA,NA
"620","2008-05-27 22:02:00-03","MO","MOBOT","1263583","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 47269","1997","7","30","Paraguay","Presidente Hayes",NA,"Pozo Colorado-Monte Lindo. Dry forest and swamps.","-58.77055","-23.53777",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1114",NA,NA
"621","2008-05-27 22:02:00-03","MO","MOBOT","1263597","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 47283","1997","7","30","Paraguay","Presidente Hayes",NA,"Pozo Colorado-Monte Lindo. Dry forest and swamps.","-58.77055","-23.53777",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1114",NA,NA
"622","2012-05-04 05:16:00-03","MO","MOBOT","1269244","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Cyril Allen","Allen 506","1924","8","25","Colombia","Cesar",NA,"Savanna, exposed, Rincon Hondo, Magdalena Valley.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2013-10-05 06:32:00-03","MO","MOBOT","1307346","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","D'Arcy",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 11975","1981","5","18","Venezuela","Sucre",NA,"Peninsula de Araya, 21 km northwest of Cariaco by air; 6 km west of corner where road from Cariaco to Chacopata meets ocean.","-63.68333","10.63333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,"69",NA,NA
"624","2013-10-05 06:32:00-03","MO","MOBOT","1311158","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","W.D'Arcy",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 13358","1982","3","29","Venezuela","Zulia",NA,"6 km W of main road and 2 km S of Río de Catatumbo.","-72.7","9.1",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"20.00000000","100.00000000",NA,NA,NA,NA,NA,"34",NA,NA
"625","2013-03-12 05:31:00-03","MO","MOBOT","1395748","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","N. De la Barra",NA,NA,NA,"N. de la Barra","De la Barra 689","1996","3","13","Bolivia","Cochabamba","Cercado","Río Rocha y Serranía San Pedro. Se desarrolla sobre suelos de bordes de rios, rocosos, con muy bajos porcen tajes de areniscas y arcillas, muy removidos y eutrofizados e intervenidos por actividades antropogenicas. Especie compañera en el estrato herbáceo de las comunidades que forman las etapas seriales en zonas con restos del bos que ripario de Sauce. Se distribuye por toda la America de climas calidos y templado-calidos.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2013-08-20 12:44:00-03","MO","MOBOT","1413339","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","Zardini 51749","1999","10","23","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.","-56.6522222","-27.3958333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1182",NA,NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","1428751","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 53607","2000","1","13","Paraguay","Concepción",NA,"Apa River around San Carlos. Tall forest on white sands.","-57.30055","-22.22777",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,"4","1198",NA,NA
"628","2017-10-25 05:24:00-02","MO","MOBOT","1433049","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Eric F. Rodríguez Rodríguez|J. Rodríguez L.","Rodríguez Rodríguez 921","1996","6","8","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Yamayakat. Bosque inundable, cañabravales. Borde del rio Marañón.","-78.31666","-4.91666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,"10",NA,NA,NA
"629","2008-05-27 22:02:00-03","MO","MOBOT","1459038","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","W.G. D'Arcy (MO)",NA,NA,NA,"Alwyn H. Gentry|et al.","Gentry 27997","1979","11","14","Peru","Loreto","Maynas","Quebrada Yanomono, Río Amazonas above mouth of Río Napo, seasonally inundated tahuampa forest.","-72.8","-3.46666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,"6","1886",NA,NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","1477506","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 54622","2000","5","13","Paraguay","Concepción",NA,"Estancia San Luis. Cerrado forest.","-57.49666","-22.41694",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"4","1209",NA,NA
"631","2008-05-27 22:02:00-03","MO","MOBOT","1521622","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 33690",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2008-05-27 22:02:00-03","MO","MOBOT","1521651","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 31486","1985","8","21","Bolivia","Pando","Manuripi","Along Rio Madre de Dios between Trinidacito and San Miguel, 50 km (by air) WSW of Riberalta. Sandbar, with some silt, now the dry season and lowest water levels. Annual herbs: Gramineae, Cyperaceae, Glinus radiatus, Physalis angulata, P. pubescens, Solanum americanum, and the woody pioneers Salix humboldtiana, Tessaria integrifolia.","-66.51666","-11.1",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","1522678","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 46376","1995",NA,NA,"Bolivia","Santa Cruz","Sara","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east ** 15,5 km N Portachuelo","-63.41666","-17.41666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2008-05-27 22:02:00-03","MO","MOBOT","1523073","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 31571",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","1523830","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 39776","1990",NA,NA,"Bolivia","Santa Cruz","Ichilo","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro ** 1,5 km SSE Espejitos","-63.56666","-17.66666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2008-05-27 22:02:00-03","MO","MOBOT","1524198","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 33843",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2008-05-27 22:02:00-03","MO","MOBOT","1525081","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 37762","1989","1","28","Bolivia","Santa Cruz","Andrés Ibáñez","Ca. 15 km NE of Cotoca along highway to Puerto Pailas. Semi-deciduous, subtropical forest with chaco elements, flat, the soil very fine sandy and silt. Reichenbachia hirsuta, Diplokeleba floribunda, Capparis tweediana, Prosopis alba, Acacia albocorticata, Ruprechtia triflora, very rare Copernicia alba.","-62.88333","-17.7",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
