"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"1462","2019-11-01 15:04:11-03","UnB","UB","100813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Irwin, HS","5208","1964","08","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal",NA,"20km ao E de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2019-11-01 15:04:11-03","UnB","UB","100814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Irwin, HS","5359","1964","08","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal",NA,"50km ao E de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","2019-11-01 15:04:11-03","UnB","UB","100815","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Irwin, HS","8127","1965","09","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal","Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","2019-11-01 15:04:11-03","UnB","UB","100827","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Rezende, JM","526","1996","06","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Walter, BMT","Distrito Federal","Samambaia",NA,"-48.05","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.05","-15.866667",NA,NA,NA,NA,NA
"1466","2019-11-01 15:04:11-03","UnB","UB","100820","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Kirkbride Junior, JH","4902","1982","09","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal","Brasília","Córrego Cabeça de Veado","-47.85","-15.874444",NA,NA,NA,NA,NA,NA,NA,NA,"-47.85","-15.874444",NA,NA,NA,NA,NA
"1467","2019-11-01 15:04:11-03","UnB","UB","100823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Wong","2","1980","06","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal","Brasília","Escola Fazendária","-47.816667","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.816667","-15.866667",NA,NA,NA,NA,NA
"1468","2019-11-01 15:04:11-03","UnB","UB","100824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Taxonomy Class of Universidade de Brasília","246","1975","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2019-11-01 15:04:11-03","UnB","UB","10177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Barboza, MA; Proença, CEB; Mores, JLG; Caires, CS","73","2001","06","03","Southern America","Brasil",NA,NA,"Cálice verde claro, corola com androceu e gineceu brancos.; Arbusto 1,8m. Flor branca; Beira brejosa de mata.",NA,"Dicotyledoneae",NA,"Naudin","Cardoso, CFR","Distrito Federal",NA,"Alphaville, próximo a divisa Distrito Federal - Minas Gerais","-47.6","-16","1004","1004",NA,NA,NA,NA,NA,NA,"-47.6","-16",NA,NA,NA,NA,NA
"1470","2019-11-01 15:04:11-03","UnB","UB","101958","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Silva, SPC","473",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Incógnito","Goiás","Niquelândia","Niquelândia","-48.457222","-14.083889",NA,NA,NA,NA,NA,NA,NA,NA,"-48.457222","-14.083889",NA,NA,NA,NA,NA
"1471","2019-11-01 15:04:11-03","UnB","UB","10303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Soares-Silva, LH","1099","2001","06","15","Southern America","Brasil",NA,NA,"Botões florais brancos, cálice verde -arroxeado, anteras brancas, odorífera.; Arbusto 2,0m. Flor branca; Mata ciliar.",NA,"Dicotyledoneae",NA,"Naudin","Santiago, AG","Goiás","Alto Paraíso de Goiás","Camping Pesqueiro","-47.610278","-14.174444","1164","1164",NA,NA,NA,NA,NA,NA,"-47.610278","-14.174444",NA,NA,NA,NA,NA
"1472","2019-11-01 15:04:11-03","UnB","UB","105943","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Souza, R; Grear Junior, JW","17798","1966","06","26","Southern America","Brasil",NA,NA,"Corolla and anthers white.; Shrub 2m. Fruto green.; Wet slope.",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Goiás",NA,"Ca. 40km S of Caiapônia, road to Jataí",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2019-11-01 15:04:11-03","UnB","UB","107082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Nóbrega, MG; Oliveira, M; Jesus, FPR; Gonçalves, LR","1843","2003",NA,NA,"Southern America","Brasil",NA,NA,"Botões florais brancos. Frutos imaturos verdes com manchas vinho.; Arbusto 1,5m; Mata de galeria alterada.",NA,"Dicotyledoneae",NA,"Naudin","Nóbrega, MG","Distrito Federal","Brazlândia","Parque Ecológico Veredinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2019-11-01 15:04:11-03","UnB","UB","107108","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Cordovil, SP; et al.","390","1995","09","11","Southern America","Brasil",NA,NA,"Botões florais brancos; cálice verde; corola branca.; Arvoreta 4m. Fruto verde imaturo.; Mata de galeria. Topologia: Acidentado. Solo: Solo arenoso com afloramento rochoso.",NA,"Dicotyledoneae",NA,"Naudin","Cardoso, CFR","Goiás","Ipameri","Próximo a antiga sede da Fazenda Fundão","-48.15","-17.716667","760","760",NA,NA,NA,NA,NA,NA,"-48.15","-17.716667",NA,NA,NA,NA,NA
"1475","2019-11-01 15:04:11-03","UnB","UB","107309","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Amaral, AG; Eugênio, CUO","1511","2007","05","19","Southern America","Brasil",NA,NA,"Folhas maduras. Flores abertas e botões. Sépalas verdes. Pétalas brancas. Estames brancos. Frutos novos. Dispersão autocórica.; Arbusto 1,6m; Campo limpo.",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Distrito Federal","Brasília","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","1050","1050",NA,NA,NA,NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA
"1476","2019-11-01 15:04:11-03","UnB","UB","108829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Campos, MBS; Mendes, VC","14","2007","05","31","Southern America","Brasil",NA,NA,"Árvore 10 m x 30 cm; Mata de Galeria.",NA,"Dicotyledoneae",NA,"Naudin","Dias, ACE","Distrito Federal","Brasília","Parque Nacional de Brasília. Mata de galeria, trilha Cristal Água, Parada do Cristal.","-47.94","-15.725",NA,NA,NA,NA,NA,NA,NA,NA,"-47.94","-15.725",NA,NA,NA,NA,NA
"1477","2019-11-01 15:04:11-03","UnB","UB","110495","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Pott, A; Pott, VJ; Bueno, NC","6283","1992","08","08","Southern America","Brasil",NA,NA,"Arbusto 0,7-1,5m. Flor branca. Fruto preto.; Beira de brejo. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Mato Grosso do Sul","Jaraguari","Entre Km 467 e 468, BR-163, 11km Norte de Jaraguari","-54.416667","-20.116667","660","660",NA,NA,NA,NA,NA,NA,"-54.416667","-20.116667",NA,NA,NA,NA,NA
"1478","2019-11-01 15:04:11-03","UnB","UB","110753","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Maroccolo, JF; Acera, V; Fontes, CG; Pádua, R; Ramidorff, TA","5","2008","03","22","Southern America","Brasil",NA,NA,"O diâmetro está como circunferência à altura da base (30 cm do solo); Arbustivo 1,8m x 12+3+8+4; Vereda, ambiente paludoso. Solo: Solo hidromórfico.",NA,"Dicotyledoneae",NA,"Naudin","Proença, CEB","Bahia","Cocos","Nascente do Rio Formoso","-45.963611","-15.060278","860","860",NA,NA,NA,NA,NA,NA,"-45.963611","-15.060278",NA,NA,NA,NA,NA
"1479","2019-11-01 15:04:11-03","UnB","UB","113003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Delprete, PG; et al.","10363","2007","11","15","Southern America","Brasil",NA,NA,"Raque verde. Corolas brancas. Anteras amarelas.; Arbusto 2,5-3m; Campo limpo.",NA,"Dicotyledoneae",NA,"Naudin","Versiane, AFA","Goiás","Pirenópolis","Parque Estadual dos Pireneus","-48.816667","-15.8","1150","1150",NA,NA,NA,"2012","06","11","-48.816667","-15.8",NA,NA,NA,NA,NA
"1480","2019-11-01 15:04:11-03","UnB","UB","121108","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Kuhlmann, MP","6","2007","09","25","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arvoreto 3,5m. Flor branca. Fruto roxo. Zoocórico; Cerrado antropizado",NA,"Dicotyledoneae",NA,"Naudin","Proença, CEB","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília. Beira do Lago Paranoá","-47.853219","-15.763161",NA,NA,NA,NA,NA,"2007",NA,NA,"-47.853219","-15.763161",NA,NA,NA,NA,NA
"1481","2019-11-01 15:04:11-03","UnB","UB","133864","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonseca, ML","5662","2004","07","31","Southern America","Brasil",NA,NA,"Flores brancas; frutos imaturos arroxeados.; Arbusto 1,6m.; Orla da mata de galeria",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Bahia","Correntina","Fazenda Jatobá-Alojamento do Centro de Gaia","-46.005833","-13.931111",NA,NA,NA,NA,NA,"2004",NA,NA,"-46.005833","-13.931111",NA,NA,NA,NA,NA
"1482","2019-11-01 15:04:11-03","UnB","UB","133865","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonseca, ML","5453","2004","05","26","Southern America","Brasil",NA,NA,"Botões florais cor verde.; Subarbusto 1,5m.; Mata de galeria",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Minas Gerais","Arinos","RPPN Arara Vermelha","-45.82","-15.440556",NA,NA,NA,NA,NA,"2004",NA,NA,"-45.82","-15.440556",NA,NA,NA,NA,NA
"1483","2019-11-01 15:04:11-03","UnB","UB","133869","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hoehne, W","SPF11845","1948","08","12","Southern America","Brasil",NA,NA,"Arbusto.",NA,"Dicotyledoneae",NA,"Naudin",NA,"São Paulo",NA,"Próximo a Limeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2019-11-01 15:04:11-03","UnB","UB","133872","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonseca, ML","492","1995","08","25","Southern America","Brasil",NA,NA,"Flores brancas.; Arbusto 1,2m.; Vereda",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Bahia","Correntina","Velha da Galinha-entre parcelas 8 e 9","-45.373333","-13.523333",NA,NA,NA,NA,NA,"1996",NA,NA,"-45.373333","-13.523333",NA,NA,NA,NA,NA
"1485","2019-11-01 15:04:11-03","UnB","UB","133873","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Eiten, G; Eiten, LT; Felippe, GM; Campos, JMF","3016","1961","06","19","Southern America","Brasil",NA,NA,"Flowers and fruits.; Shrub 8 dm tall. Corolla 6 mm diam., white; filaments and anthers white. Fruit oblate-spheroidal, 9 mm tall, 11 mm diam., wine-red.; In natural marsh just outside of head of gallery forest.",NA,"Dicotyledoneae",NA,"Naudin",NA,"São Paulo","São Carlos","5km NNW of center of São Carlos. At head of east forklet of tributary brook to Rib. Monjolinho.","-47.916667","-21.966667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.916667","-21.966667",NA,NA,NA,NA,NA
"1486","2019-11-01 15:04:11-03","UnB","UB","133874","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Prance, GT","58600","1964","08","08","Southern America","Brasil",NA,NA,"Flowers white.; Shrub 3m.",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Maranhão",NA,"Road Carolina to Estreito, Km 50",NA,NA,NA,NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2019-11-01 15:04:11-03","UnB","UB","133876","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Eiten, G","3040","1961","06","19","Southern America","Brasil",NA,NA,"Flowers white.",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","São Paulo","São Carlos","5km NNW of center of São Carlos","-47.916667","-21.966667",NA,NA,NA,NA,NA,"1966",NA,NA,"-47.916667","-21.966667",NA,NA,NA,NA,NA
"1488","2019-11-01 15:04:11-03","UnB","UB","133880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Felfili, JM","579","2004","04","21","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Tocantins","Almas","RPPN-Fazenda Minehaha","-47.126667","-11.141944",NA,NA,NA,NA,NA,"2004",NA,NA,"-47.126667","-11.141944",NA,NA,NA,NA,NA
"1489","2019-11-01 15:04:11-03","UnB","UB","134266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Farias, R","136","1998","09","07","Southern America","Brasil",NA,NA,"Arbusto 1,5m.; Brejo",NA,"Dicotyledoneae",NA,"Naudin","Goldenberg, R","Minas Gerais","Canápolis","Próximo ao Córrego","-49.203611","-18.732778",NA,NA,NA,NA,NA,"2011","03",NA,"-49.203611","-18.732778",NA,NA,NA,NA,NA
"1490","2019-11-01 15:04:11-03","UnB","UB","13756","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Pinagé, ER","s.n.","2003","06","26","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Guimarães, PJF","Distrito Federal","Brasília","Fazenda Água Limpa, ao lado do Córrego Taquara","-47.9","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.6",NA,NA,NA,NA,NA
"1491","2019-11-01 15:04:11-03","UnB","UB","142546","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonseca, ML; Oliveira, FCA; Azevedo, MLM; Magalhães, AT","1025","1996","06","28","Southern America","Brasil",NA,NA,"Folhas verdes, glabras; cálice vináceo; botões e flores brancos. Flores com odor agradável.; Arbusto heliófito 2m.; Brejo",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Niquelândia","Km 20 da GO-532","-48.333889","-14.283889",NA,NA,NA,NA,NA,NA,NA,NA,"-48.333889","-14.283889",NA,NA,NA,NA,NA
"1492","2019-11-01 15:04:11-03","UnB","UB","142995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Somavilla, NSD; Ribeiro, DG","47","2007","05","22","Southern America","Brasil",NA,NA,"Subarbusto 1m. Flor parda.; Vereda. Solo encharcado",NA,"Dicotyledoneae",NA,"Naudin","Somavilla, NSD","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Área do Córrego Taquara","-47.901944","-15.930833","1050","1050",NA,NA,NA,"2007","05",NA,"-47.901944","-15.930833",NA,NA,NA,NA,NA
"1493","2019-11-01 15:04:11-03","UnB","UB","77175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Irwin, HS","17425","1966","06",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Naudin","Wurdack, JJ","Mato Grosso",NA,"Ca. 70 km S of Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2019-11-01 15:04:11-03","UnB","UB","144482","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Walter, BMT; et al.","3429","1996","08","29","Southern America","Brasil",NA,NA,"Árvore 3,5m. Frutos imaturos verdes, maduros enegrecidos.; Mata de galeria. Solo argiloso, escuro, com muita serrapilheira. Relevo plano com locais acidentados",NA,"Dicotyledoneae",NA,"Naudin","Walter, BMT","Distrito Federal","Brasília","Fazenda Sucupira (Embrapa-Cenargen). Região entre o Recanto das Emas e o Riacho Fundo","-48.016667","-15.916667","1080","1080",NA,NA,NA,"1996","08","27","-48.016667","-15.916667",NA,NA,NA,NA,NA
"1495","2019-11-01 15:04:11-03","UnB","UB","96129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Todzia, CA","2356","1983",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Naudin","Chaves, BE","Goiás","Luziânia","Luziânia, 5.8km de Luziânia","-47.866667","-16.283333",NA,NA,NA,NA,NA,NA,NA,NA,"-47.866667","-16.283333",NA,NA,NA,NA,NA
"1496","2019-11-01 15:04:11-03","UnB","UB","160695","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Oliveira, VC","1586","2009","07","07","Southern America","Brasil",NA,NA,"Arbusto heliófito ca. 1,7m altura. Folhas cartáceas, discolores. Botões florais marrons. Frutos maduros pretos.; Solo argilo-arenoso cor cinza, úmido. Relevo: plano. Vegetação: savana parque (cerrado inundável).",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Tocantins","Santa Rosa do Tocantins","Bacia do Tocantins. Sub-bacia: rio Tocantins.","-47.5652","-11.1914","296","296",NA,NA,NA,"2009","07",NA,"-47.5652","-11.1914",NA,NA,NA,NA,NA
"1497","2019-11-01 15:04:11-03","UnB","UB","145470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Oliveira, VC","6233","2009","07","11","Southern America","Brasil",NA,NA,"Arbusto heliófito 1,5m altura. Folhas cartáceas, discolores. Botões florais ferrugíneos.; Solo argiloso escuro. Relevo plano. Vegetação: Savana parque (cerrado inundável).",NA,"Dicotyledoneae",NA,"Naudin","Fonseca, ML","Tocantins","Formoso do Araguaia","Bacia do Araguaia. sub-bacia: Formoso. Fazenda Lago da Taboca (A-4, 1900m da área 4, ponto 11b).","-49.725833","-12.051111","196","196",NA,NA,NA,"2009","07",NA,"-49.725833","-12.051111",NA,NA,NA,NA,NA
"1498","2019-11-01 15:04:11-03","UnB","UB","14914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gomes, BM; Martins, RC; Jesus, AV","340","2003","11","12","Southern America","Brasil",NA,NA,"Estéril.; Arbusto 0,6m; Mata de beira de lagoa.",NA,"Dicotyledoneae",NA,"Naudin","Gomes, BM","Minas Gerais","Chapada Gaúcha","Serra das Araras, Parque Estadual Serra das Araras - PESA; Lagoa do Triste.","-45.335833","-15.485278","650","650",NA,NA,NA,NA,NA,NA,"-45.335833","-15.485278",NA,NA,NA,NA,NA
"1499","2019-11-01 15:04:11-03","UnB","UB","164396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Zanatta, MRV","615","2011","05","22","Southern America","Brasil",NA,NA,"Arbusto, 1,5m. Botões brancos; Mata de galeria alterada",NA,"Dicotyledoneae",NA,"Naudin","Zanatta, MRV; Casella, FM","Distrito Federal",NA,"APA de Cafuringa. Região do Catingueiro II. Sítio Flor das Águas","-47.973611","-15.536667","840","890",NA,NA,NA,"2011","06","17","-47.973611","-15.536667",NA,NA,NA,NA,NA
"1500","2019-11-01 15:04:11-03","UnB","UB","183005","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Silva, MA; Eugênio, CUO; Corrêa, ACG; Emmert, P","3927","2008","05","09","Southern America","Brasil",NA,NA,"Subarbusto ca. 1,6m. Botões florais jovens; Vereda",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9","-15.930833",NA,NA,NA,NA,NA,"2008","07",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"1501","2019-11-01 15:04:11-03","UnB","UB","183072","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Corrêa, ACG; Emmert, P","4361","2008","07","03","Southern America","Brasil",NA,NA,"Arbusto ca. 1,6m. Flor com sépalas verdes, pétalas e estames brancos; Vereda",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9","-15.930833","1100","1100",NA,NA,NA,"2008","07",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"1502","2019-11-01 15:04:11-03","UnB","UB","183095","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Proença, CEB","757","1992","07","03","Southern America","Brasil",NA,NA,"Arbusto em candelabros c. 1,8m; folhas e inflorescências nas pontas dos ramos somente; pétalas e estames brancos; Interface Brejo/ Mata de Galeria do Córrego Roncador. Campo alagado entre arvoretas de Trembleya parviflora",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal",NA,"Reserva Ecológica do IBGE","-47.966667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.966667","-15.95",NA,NA,NA,NA,NA
"1503","2019-11-01 15:04:11-03","UnB","UB","184380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Eugênio, CUO; Nascimento, TR; Bodens, FWP","4080","2008","06","05","Southern America","Brasil",NA,NA,"Arbusto ca. 1,8m. Flor com sépalas marrons e pétalas e estames brancos; Vereda",NA,"Dicotyledoneae",NA,"Naudin","Munhoz, CBR","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9","-15.930833","1100","1100",NA,NA,NA,"2008","10",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"1504","2019-11-01 15:04:11-03","UnB","UB","18647","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Chaves, E; Mendes, VC","67","2004","10","23","Southern America","Brasil",NA,NA,"Eixo da infrutescência amarelo. Porção herbácea do caule, verde. Borda da mata.; SubArbusto 1,5m. Fruto vináceo ou preto.; Mata de galeria e fitofisionomias associadas.",NA,"Dicotyledoneae",NA,"Naudin","Milhomens, LC","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333","1155","1155",NA,NA,NA,NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA
"1505","2019-11-01 15:04:11-03","UnB","UB","187924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Zappi, DC; Pirani, JR; Mello-Silva, R","CFSC10323","1987","07","21","Southern America","Brasil",NA,NA,"Arbusto bastante ramificado 1m., heliófilo. Hipanto verde. Sápalas creme; pétalas, estames e estilete alvos. Frutos verde-vináceos.; Campo rupestre e mata ciliar",NA,"Dicotyledoneae",NA,"Naudin","Baumgratz, JFA","Minas Gerais","Santana do Riacho","Córrego 2 pontinhas","-43.566667","-19.316667","1220","1220",NA,NA,NA,"1990",NA,NA,"-43.566667","-19.316667",NA,NA,NA,NA,NA
"1506","2019-11-01 15:04:11-03","UnB","UB","193974","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fernandes, MH; Pereira, JB","102","2012","07","12","Southern America","Brasil",NA,NA,"Arbusto com cerca de 2m de altura. Flor branca. Brácteas e estames arroxeados.; Mata de galeria inundável. Relevo plano. Solo hidromórfico.",NA,"Dicotyledoneae",NA,"Naudin","Fernandes, MH","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II.","-47.637778","-15.765278","958","958",NA,NA,NA,"2012","11",NA,"-47.637778","-15.765278",NA,NA,NA,NA,NA
"1507","2021-03-16 09:43:34-03","UnB","UB","194801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Fernandes, MH; Teixeira, BR; Brant, HSC; Mello, JSG; Cavechia, LA","97","2012","07","04","Southern America","Brasil",NA,NA,"Árvore com cerca de 3m de altura. Botões florais verde; Mata de galeria inundável. Relevo plano. Substato: hidromórfico",NA,"Dicotyledoneae",NA,"Naudin","Proença, CEB","Distrito Federal","Brasília","Fazenda Malunga (produção de hortaliças e leite orgânicos). Núcleo Rural Lamarão","-47.487222","-15.970833","882","882",NA,NA,NA,"2021","01",NA,"-47.487222","-15.970833",NA,NA,NA,NA,NA
"1508","2019-11-01 15:04:11-03","UnB","UB","195089","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7983","2010","10","28","Southern America","Brasil",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Cavalcante","Reserva Particular do Patrimônio Natural Serra do Tombador","-47.801167","-13.666833",NA,NA,NA,NA,NA,NA,NA,NA,"-47.801167","-13.666833",NA,NA,NA,NA,NA
"1509","2019-11-01 15:04:11-03","UnB","UB","195243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7894","2010","05","24","Southern America","Brasil",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"Naudin",NA,"Goiás","Cristalina","Reserva Particular do Patrimônio Natural Linda Serra de Topázios","-47.699056","-16.738278",NA,NA,NA,NA,NA,NA,NA,NA,"-47.699056","-16.738278",NA,NA,NA,NA,NA
