"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"142","2019-11-13 11:23:19-03","USP","SPF","161188","PreservedSpecimen","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Souza, VC","8386","1995","03","12",NA,"Brasil",NA,NA,NA,"SPF00161188",NA,NA,"Vogel","Tozzi, AMGA","Minas Gerais","Santo Antônio do Itambé",NA,"-43.3067016601562","-18.465799331665","800","1200",NA,NA,NA,"19014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-02 09:07:17-03","UNITINS","HUTO","4179","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia parvipetala","Oliveira, F.C.A.","2480","2010","05","22",NA,"Brasil",NA,NA,"Árvore com cerca de 7 m de altura e 27 cm DAP. Casca escamosa. Folhas cartáceas, discolores. Botões florais cor verde. Flores brancas; Palmeiral na borda de estrada","HUTO004179",NA,NA,"(R.S. Cowan) Mansano",NA,"Tocantins","Araguatins","Bacia do Araguaia. Sub-bacia do rio Araguaia. Fazenda Refúgio. Rio Araguaia. Solo arenoso branco. Relevo branco","-48.285556","-5.508611","111","111","HUTO004179","parvipetala",NA,NA,NA,"-48.285556","-5.508611",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-02 09:07:17-03","UNITINS","HUTO","2937","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia parvipetala","Mendonça, R.C.","6276","2008","10","17",NA,"Brasil",NA,NA,"Árvore 10 m de altura e 20 cm DAP. Tronco com casca fissurada. Folhas cartáceas. Frutos imaturos cor verde-escuro, semente com arilo amarelo-escuro (semelhante a gordura); Floresta de galeria","HUTO002937",NA,NA,"(R.S. Cowan) Mansano","Ribeiro, R.D.","Tocantins","Almas","Bacia do Tocantins. Sub-bacia do Manuel Alves da Natividade. Solo arenoso. Relevo levemente inclinado","-47.118083","-11.450694","440","440","HUTO002937","parvipetala",NA,NA,NA,"-47.118083","-11.450694","2010","04",NA,NA,NA,NA,NA,NA
"145","2020-12-02 09:07:17-03","UNITINS","HUTO","3955","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia parvipetala","Oliveira, F.C.A.","2313","2010","05","19",NA,"Brasil",NA,NA,"Árvore com cerca de 7 m de altura e 20 cm DAP. Casca fissurada. Folhas cartáceas. Frutos imaturos cor verde; Floresta de galeria (beira de grota)","HUTO003955",NA,NA,"(R.S. Cowan) Mansano",NA,"Tocantins","Darcinópolis","Bacia do Araguaia. Sub-bacia do ribeirão Corda. Solo arenoso escuro. Relevo inclinado","-47.910833","-6.684167","309","309","HUTO003955","parvipetala",NA,NA,NA,"-47.910833","-6.684167",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-25 13:52:17-03","UNIVILLE","JOI","6742","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","E. Barbosa","2129","2007","03","20",NA,"Brasil",NA,NA,"; HABITAT: Floresta Atlântica; HABITO: Árvore","JOI006742",NA,NA,"Vogel","G. Hatschbach","Paraná","Guaraqueçaba","Fazenda Vale Verde.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto",NA,NA,"1905","06","29",NA,NA,NA,NA,NA
"147","2020-05-08 11:13:11-03","UEFS","HUEFS","118373","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Queiroz, L.P.de","12875","2007","04","12",NA,"Brasil",NA,NA,"Floresta estacional semi-decidual.","HUEFS0118373","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Vitória da Conquista","Ca. 5 Km N de Vitória da Conquista em um ramal para José Gonçalves a partir da BR 116.","-40.735833","-14.768889","970","970","HUEFS0118373",NA,NA,NA,NA,"40W44'9''","14S46'8''","2009","11",NA,"Rosanae",NA,NA,NA,NA
"148","2020-05-08 11:13:11-03","UEFS","HUEFS","122737","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Santos, R.M.","1800","2007","07","12",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0122737","Angiospermae","Fabales","Vogel","R.M.Santos & D.Cardoso","Bahia","Iraquara",NA,"-41.501667","-12.327222","711","711",NA,NA,NA,NA,NA,"41W30'6''","12S19'38''","2007","09",NA,"Rosanae",NA,NA,NA,NA
"149","2020-05-08 11:13:11-03","UEFS","HUEFS","126699","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Guedes, M.L.S.","13843","2007","09","22",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0126699","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Bom Jesus da Lapa","Oeste.","-44.263611","-13.534444",NA,NA,NA,NA,NA,NA,NA,"44W15'49''","13S32'4''","2009","11",NA,"Rosanae",NA,NA,NA,NA
"150","2020-05-08 11:13:11-03","UEFS","HUEFS","48930","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Silva, G.P.","3681","1996","09","25",NA,"Brasil",NA,NA,NA,"HUEFS0048930","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Nova Itarana","Rodovia Planaltino - Maracás Km 14.","-40.433333","-13.316667",NA,NA,NA,NA,NA,NA,NA,"40W26'","13S19'","2009","11",NA,"Rosanae",NA,NA,NA,NA
"151","2020-05-08 11:13:11-03","UEFS","HUEFS","207883","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Lima, H.C.de","7645","2013","04","14",NA,"Brasil",NA,NA,NA,"HUEFS0207883","Angiospermae","Fabales","Vogel",NA,"Espírito Santo","Pancas","Estrada Pedra da Colina, ca. 1 Km após o trevo.","-40.909722","-19.243333","329","329",NA,NA,NA,NA,NA,"40W54'35''","19S14'36''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"152","2020-05-08 11:13:11-03","UEFS","HUEFS","209954","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Nascimento, F.H.F.","1052","2013","03","15",NA,"Brasil",NA,NA,"Floresta Estacional Perenifólia.","HUEFS0209954","Angiospermae","Fabales","Vogel",NA,"Espírito Santo","Linhares","Reserva Natural Vale.","-40.05","-19.15","60","70",NA,NA,NA,NA,NA,"40W3'","19S9'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"153","2020-05-08 11:13:11-03","UEFS","HUEFS","211031","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Neves, D.M.","1810","2014","03","18",NA,"Brasil",NA,NA,NA,"HUEFS0211031","Angiospermae","Fabales","Vogel","V.F.Mansano","Espírito Santo","Linhares","Reserva Natural Vale.","-39.959167","-19.1875",NA,NA,NA,NA,NA,NA,NA,"39W57'33''","19S11'15''","2019","03",NA,"Rosanae",NA,NA,NA,NA
"154","2021-03-04 11:17:22-03","UEFS","HUEFS","238950","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Cardoso, D.","3567","2015","01","16",NA,"Brasil",NA,NA,NA,"HUEFS0238950","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Ruy Barbosa","Serra do Orobó. Entrando à esquerda logo depois da sede da ARIE, em fragmento de mata na trilha para o Pátio das Orquídeas.","-40.486944","-12.300556","520","520",NA,NA,NA,NA,NA,"40W29'13''","12S18'2''","2019","03",NA,"Rosanae",NA,NA,NA,NA
"155","2020-05-08 11:13:11-03","UEFS","HUEFS","239000","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Cardoso, D.","3622","2015","01","23",NA,"Brasil",NA,NA,NA,"HUEFS0239000","Angiospermae","Fabales","Vogel",NA,"Bahia","Macaúbas","Estrada de terra sentido Canatiba.","-42.858056","-13.084167","586","586",NA,NA,NA,NA,NA,"42W51'29''","13S5'3''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"156","2020-05-08 11:13:11-03","UEFS","HUEFS","84576","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Queiroz, L.P.de","9414","2004","07","28",NA,"Brasil",NA,NA,"Floresta Estacional.","HUEFS0084576","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Rui Barbosa","Serra do Orobó, trilha para o Pátio das Orquídeas.","-40.4875","-12.301944","518","518","HUEFS0084576",NA,NA,NA,NA,"40W29'15''","12S18'7''","2007","02",NA,"Rosanae",NA,NA,NA,NA
"157","2020-05-08 11:13:11-03","UEFS","HUEFS","91266","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Queiroz, L.P.de","9948","2004","12","19",NA,"Brasil",NA,NA,"Floresta estacional.","HUEFS0091266","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o pátio das orquídeas.","-40.4875","-12.3025","521","521",NA,NA,NA,NA,NA,"40W29'15''","12S18'9''","2007","02",NA,"Rosanae",NA,NA,NA,NA
"158","2020-05-08 11:13:11-03","UEFS","HUEFS","92154","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Harley, R.M.","55066","2004","03","08",NA,"Brasil",NA,NA,"Mata seca densa, chamada carrasco.","HUEFS0092154","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Rio de Contas","ca. 6 Km de Rio de Contas na estrada para Jussiape e 1,3 Km ao longo do entroncamento na estrada para Marion. Área do projeto Petrobrás.","-41.764167","-13.621944","925","925",NA,NA,NA,NA,NA,"41W45'51''","13S37'19''","2007","02",NA,"Rosanae",NA,NA,NA,NA
"159","2020-05-08 11:13:11-03","UEFS","HUEFS","41048","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Glaziou, A.","2548","1872","03",NA,NA,"Brasil",NA,NA,NA,"HUEFS0041048","Angiospermae","Fabales","Vogel",NA,"Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"160","2020-05-08 11:13:11-03","UEFS","HUEFS","161560","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","van den Berg, C.","1591","2004","03","06",NA,"Brasil",NA,NA,NA,"HUEFS0161560","Angiospermae","Fabales","Vogel","L.P.de Queiroz","Bahia","Rio de Contas","Fazenda Marion, parcela do estudo do de sequestro de carbono.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,"2011","12",NA,"Rosanae",NA,NA,NA,NA
"161","2020-05-08 11:13:11-03","UEFS","HUEFS","41047","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia var. acutifolia","Cowan, R.S.",NA,"1963",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0041047","Angiospermae","Fabales","Vogel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. acutifolia","Lectótipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"162","2020-05-08 11:13:11-03","UEFS","HUEFS","176342","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia","Monteiro, M.T.","23569","1971","11","08",NA,"Brasil",NA,NA,NA,"HUEFS0176342","Angiospermae","Fabales","Vogel","V.F.Mansano","Bahia","Itamaraju","Fazenda Várzea Alegre.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,"55932","auto",NA,NA,"2019","03",NA,"Rosanae",NA,NA,NA,NA
"163","2019-09-04 18:28:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"164","2020-05-09 11:45:44-03","F","FMNH-SEEDPLANTS","V0366077F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","G. Budowski","88","1950","12","5","South America","Venezuela",NA,NA,NA,"V0366077F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0366077F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"165","2016-04-15 10:49:34-03","F","FMNH-SEEDPLANTS","V0366589F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366589F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366589F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"166","2016-04-15 10:49:34-03","F","FMNH-SEEDPLANTS","V0366590F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366590F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366590F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"167","2016-04-15 10:49:35-03","F","FMNH-SEEDPLANTS","V0366591F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366591F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366591F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"168","2016-04-15 10:49:36-03","F","FMNH-SEEDPLANTS","V0366593F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366593F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366593F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"169","2016-04-15 10:49:38-03","F","FMNH-SEEDPLANTS","V0366594F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366594F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366594F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"170","2016-04-15 10:49:39-03","F","FMNH-SEEDPLANTS","V0366596F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366596F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366596F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"171","2016-04-15 10:49:40-03","F","FMNH-SEEDPLANTS","V0366597F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366597F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366597F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"172","2016-04-15 10:49:40-03","F","FMNH-SEEDPLANTS","V0366598F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366598F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366598F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"173","2016-04-15 10:49:38-03","F","FMNH-SEEDPLANTS","V0366595F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0366595F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0366595F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"174","2019-09-04 18:11:45-03","F","FMNH-SEEDPLANTS","V0059853F","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia ynesiana","Y. Mexía","4463","1930","3","15","South America","Brazil",NA,NA,NA,"V0059853F","Spermatophyta",NA,"R.S. Cowan",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0059853F_01","ynesiana","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"175","2020-10-14 16:35:23-03","UFVJM","HDJF","7460","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","516P3","2018","09","29","Southern America","Brasil",NA,NA,NA,"HDJF007460","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083","691","691","HDJF007460_01",NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 16:35:23-03","UFVJM","HDJF","7822","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","127P94","2019","07","18","Southern America","Brasil",NA,NA,NA,"HDJF007822","Dicotyledoneae",NA,"Vogel",NA,"Espírito Santo","Linhares","Rio Doce, Margem Esquerda","-40.092472","-19.4115","15","15","HDJF007822_01",NA,NA,NA,NA,"-40.092472","-19.4115",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 16:35:23-03","UFVJM","HDJF","7368","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","128P1","2018","09","25","Southern America","Brasil",NA,NA,NA,"HDJF007368","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Mariana","Bento Rodrigues, Afluente do Córrego Santarém, Margem Esquerda","-43.415111","-20.233528","737","737","HDJF007368_01",NA,NA,NA,NA,"-43.415111","-20.233528",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-04-29 16:29:53-03","UFVJM","HDJF","2810","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Oliveira, FCA; Marocollo, JF; Parente, HM; Fonseca, JS","2480","2010","05","22","Southern America","Brasil",NA,NA,NA,"HDJF002810","Dicotyledoneae",NA,"Vogel","Fonseca, ML","Tocantins","Araguatins","Bacia do Araguaia. Sub-bacia: rio Araguai. (A-1, área 6, pto 619). Fazenda Refúgio. Rio Araguaia.","-45.305556","-5.508611",NA,NA,"HDJF002810_01",NA,NA,NA,NA,"-45.305556","-5.508611","2010","08",NA,NA,NA,NA,NA,NA
"179","2020-10-14 16:35:23-03","UFVJM","HDJF","7791","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","272P82","2019","05","27","Southern America","Brasil",NA,NA,NA,"HDJF007791","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Barra Longa","Rio Gualaxo do Norte, Margem Direita","-43.171583","-20.270278","530","530","HDJF007791_01",NA,NA,NA,NA,"-43.171583","-20.270278",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 16:35:23-03","UFVJM","HDJF","7377","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","237P1","2018","09","25","Southern America","Brasil",NA,NA,NA,"HDJF007377","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Mariana","Bento Rodrigues, Afluente do Córrego Santarém, Margem Esquerda","-43.415111","-20.233528","737","737","HDJF007377_01",NA,NA,NA,NA,"-43.415111","-20.233528",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 16:35:23-03","UFVJM","HDJF","7411","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","58P3","2018","09","29","Southern America","Brasil",NA,NA,NA,"HDJF007411","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083","691","691","HDJF007411_01",NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 16:35:23-03","UFVJM","HDJF","7427","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","149P3","2018","09","29","Southern America","Brasil",NA,NA,NA,"HDJF007427","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083","691","691","HDJF007427_01",NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 16:35:23-03","UFVJM","HDJF","7481","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, FA","145P6","2018","10","06","Southern America","Brasil",NA,NA,NA,"HDJF007481","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Barra Longa","Rio do Carmo, Margem Direita","-42.989194","-20.258778","381","381","HDJF007481_01",NA,NA,NA,NA,"-42.989194","-20.258778",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-01-25 15:41:20-02","IAC","IAC","21483","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","W. Hoehne","6271","1969","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","W. Hoehne","Rio de Janeiro","Petrópolis","Vale Florido","-43.1786","-22.505",NA,NA,NA,NA,NA,NA,NA,"-43.1786","-22.5050","1969","12","28",NA,NA,NA,NA,NA
"185","2019-01-25 15:35:05-02","IAC","IAC","20746","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","H.M. Souza","s/nº","1969","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","H.M. Souza","São Paulo","Ubatuba","Caraguatatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"-45.0711","-23.4339","1969","06","20",NA,NA,NA,NA,NA
"186","2019-01-25 15:41:20-02","IAC","IAC","35378","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","N.M. Ivanauskas","82","1995","03","24",NA,"Brasil",NA,NA,"coordenadas originais: 24°36#?#30S, 47°53#?#37W",NA,NA,NA,"Vogel","N.M. Ivanauskas","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.608333","1995","03","24",NA,NA,NA,NA,NA
"187","2020-07-23 12:08:08-03","CEPLAC","CEPEC","111549","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Lopes, M. M. M.","615","2006","04","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-07-23 12:08:08-03","CEPLAC","CEPEC","150723","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Fernandes, M.H.","61","2014","11","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia","CÂNDIDO SALES","Conglomerado BA_1338","-41.219722","-15.480278",NA,NA,NA,NA,NA,NA,NA,"41W13'11","15S28'49",NA,NA,NA,NA,"18/1/2017",NA,NA,NA
"189","2020-07-23 12:02:21-03","CEPLAC","CEPEC","37922","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","acutifolia","Swartzia acutifolia","M. M. Santos","144","1984","08","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. C. P. Pinto","Bahia","ITAPETINGA","Próximo a BA-130.","-40.316667","-15.316667",NA,NA,NA,NA,NA,NA,NA,"40W19'0","15S19'0",NA,NA,NA,NA,"05/08/1985",NA,NA,NA
"190","2020-07-23 12:02:21-03","CEPLAC","CEPEC","87981","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","acutifolia","Swartzia acutifolia","J. G. Jardim","3155","2000","04","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. F. Mansano","Bahia","ITAMBÉ","Entrada para a sede municipal de Caatiba, ca. 11Km de Itapetinga, Rod. para Caatiba 20Km da BA-415. Margem da estrada.","-40.368333","-15.083056",NA,NA,NA,NA,NA,NA,NA,"40W22'6","15S4'59",NA,NA,NA,NA,"21/01/2008",NA,NA,NA
"191","2020-07-23 12:08:08-03","CEPLAC","CEPEC","98996","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","M. L. Guedes","8225","2001","04","29",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacarandá",NA,NA,NA,NA,"V. F. Mansano","Bahia","ANDARAÍ","Chapada Diamantina. Área de loteamento.","-41.166667","-12.866667",NA,NA,NA,NA,NA,NA,NA,"41W10'","12S52'",NA,NA,NA,NA,"21/01/2008",NA,NA,NA
"192","2020-07-23 12:02:21-03","CEPLAC","CEPEC","118530","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","acutifolia","Swartzia acutifolia","M. L. Guedes","12325","2006","02","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. F. Mansano","Bahia","ITABERABA","Chapada Diamantina. Caimnho para Lençóis.","-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA,"39W8'0","13S43'",NA,NA,NA,NA,"16/10/2014",NA,NA,NA
