"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"44","2020-11-26 18:08:58-03","CPAN-UFMS","COR","16460","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Quinet, A.; Martinelli, G.; Borges, R.; Bevacqua, A.; Serrano, T.; Pougy, N.; Moraes, M.","2226","2010","11","30",NA,"Brasil","Mato Grosso do Sul","Serra do Amolar, morro das cabras, próximo a comunidade do Amolar. Floresta estacional semidecidual.",NA,"3 m de altura; arbusto heliófilo; folhas discolores verdes, cartáceas; Com Flor: Flores com cálice verde, corola e estames alvos Habito: Arbusto",NA,NA,"O.Berg",NA,"Corumbá","-57.486111","-18.049722",NA,NA,NA,NA,"57º29'10''W","18º2'59''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442166","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Sucre Benjamin D",NA,"1972","01","04","Southern America","Brazil",NA,"Rio de Janeiro. Estado do Guanabara, Taquara da Tijuca.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442166","NL-U1442166","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442165","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel JGF",NA,"1829","12","01","Southern America","Brazil",NA,"Brazil. Brasilia.: Rio de Janeiro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442165","NL-U1442165","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2514273","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,"Teste Berg. Brasilia: Rio Janeiro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2514273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2514273","NL-L2514273","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2514274","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,"Teste Berg. Brasilia: Rio Janeiro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2514274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2514274","NL-L2514274","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2514275","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,"Teste Berg. Brasilia: Rio Janeiro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2514275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2514275","NL-L2514275","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2514277","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel L",NA,"1835","10","01","Southern America","Brazil",NA,"Brasilia: Rio Janeiro.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2514277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2514277","NL-L2514277","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442164","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Riedel JGF",NA,NA,NA,NA,"Southern America","Brazil",NA,"Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442164 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442164","NL-U1442164","Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:06:31-03","NBC","NL-BOTANY","L.2515728","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Legrand CMDE",NA,"1967","05","17","Southern America","Brazil",NA,"Sitio do Belisario (mun.Campina Gde.do Sul) Parana.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2515728","NL-L2515728","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:06:31-03","NBC","NL-BOTANY","L.2515729","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Sucre Benjamin D",NA,"1972","01","04","Southern America","Brazil",NA,"Proced. Brasil, Estado da Guanabara, Morro Taquara da Tijuca entre 680.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2515729","NL-L2515729","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:06:31-03","NBC","NL-BOTANY","L.2515730","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Kuhlmann JG",NA,"1939","11","27","Southern America","Brazil",NA,"Proced. Brasil, est. da Guanabara, Lagoa Rodrigo de Freita, Sacopan.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2515730","NL-L2515730","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442563","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Pessoal do Horto Florestal",NA,"1927","10","28","Southern America","Brazil",NA,"Rio de Janeiro. Estado do Guanabara - Mata dos Dois Irmaes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442563","NL-U1442563","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U 0285133","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala melanogyna","Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná","Serro do Mar Bela Vista",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285133",NA,"D.Legrand",NA,NA,NA,NA,NA,NA,"melanogyna",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12471",NA,NA,NA,NA
"57","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442564","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala melanogyna","Lindeman JC; Haas JH de",NA,"1966","01","08","Southern America","Brazil",NA,"Est Parana. Serra do Mar, altanic slope above Bella Vista on old road Curitiba - Morretes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442564","NL-U1442564","D.Legrand",NA,NA,NA,NA,NA,NA,"melanogyna",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442565","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala melanogyna","Lindeman JC; Haas JH de",NA,"1966","01","11","Southern America","Brazil",NA,"Est Parana. Serra do Mar, rainforest on altanic slope above Bella Vista, old road from Curitiba to Morretes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442565 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442565","NL-U1442565","D.Legrand",NA,NA,NA,NA,NA,NA,"melanogyna",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-11-04 10:56:24-03","ESALQ","ESA","140794","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Andrade, R.C.; Colletta, G.D.; Koch, I.; Rodrigues, R.R.; Souza, V.C; Brito, A.C.S.; Cardinelli; L.S.; Le Bourlegat, J.M.G.; Zaniratto, C.P.",NA,"2017","04","18",NA,"Brasil","Rio de Janeiro","Trilha da Base, Base dos Fuzileiros Navais, Ilha do Governador",NA,"Árvore, 7 metros","ESA140794",NA,"O.Berg","Valdemarin, K. S.","Rio de Janeiro","-43.1609","-22.7801",NA,NA,NA,NA,"-43.1609","-22.7801","2017",NA,NA,"05","25",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:35-03","ESALQ","ESA","20811","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Bastos, E.B. et al.","23.0","1994","09","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA020811","ESA020811","O. Berg","Kuntz, J.","Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:35-03","ESALQ","ESA","88270","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Hatschbach, G. ; Cordeiro, J.","51206.0","1987","04","09",NA,"Brasil","Paraná",NA,NA,NA,"ESA088270","ESA088270","O. Berg","Kuntz, J.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"2011","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:35-03","ESALQ","ESA","20551","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, P.L.R.","1194.0","1995","03","02",NA,"Brasil","São Paulo",NA,NA,NA,"ESA020551","ESA020551","O. Berg","Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:35-03","ESALQ","ESA","104086","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Ivanauskas, N.M.","6183.0","2006","08","31",NA,"Brasil","São Paulo",NA,NA,NA,"ESA104086","ESA104086",NA,"Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:35-03","ESALQ","ESA","17346","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, P.L.R.","735.0","1992","11","17",NA,"Brasil","São Paulo",NA,NA,NA,"ESA017346","ESA017346","O. Berg","Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:35-03","ESALQ","ESA","85318","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Zipparro, V.B.","825.0","1994","01","11",NA,"Brasil","São Paulo",NA,NA,NA,"ESA085318","ESA085318","O. Berg","Kuntz, J.","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2011","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:35-03","ESALQ","ESA","109428","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Duarte, A.R.","526.0",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA109428","ESA109428",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:35-03","ESALQ","ESA","75471","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","178.0","2001","04","16",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 24o02'51,7S; 46o49'05,7W. 30-100msm.",NA,"Arbusto, ca. 2m alt. Frutos imaturos verdes.","ESA075471","ESA075471","O. Berg","Kuntz, J.","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"2011","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:35-03","ESALQ","ESA","75189","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2209.0","2001","04","13",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu. 23o59'20,7S; 46o46'31,5W. 750msm.",NA,"Ca. 3m alt.; frutos verdes.","ESA075189","ESA075189","O. Berg","Mazine, F.F.","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:35-03","ESALQ","ESA","53922","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Lucas, E.J. et al.","922.0","2006","12","01",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA053922","ESA053922","O. Berg","Kuntz, J.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"-39,883,333","-19,151,333","2011","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:35-03","ESALQ","ESA","33536","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, V.C. et al.","12305.0","1991","01","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033536","ESA033536","O. Berg","Mazine, F.F.","IlhaBela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:35-03","ESALQ","ESA","17705","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Ivanauskas, N.M. ; Nascimento, R.C.","84.0","1995","03","24",NA,"Brasil","São Paulo",NA,NA,NA,"ESA017705","ESA017705","O. Berg","Kuntz, J.","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"2011","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:35-03","ESALQ","ESA","7851","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, P.L.R.","735.0","1992","11","17",NA,"Brasil","São Paulo",NA,NA,NA,"ESA007851","ESA007851","O. Berg","Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:35-03","ESALQ","ESA","104506","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Aguiar, O.T.","1146.0","2002","03","12",NA,"Brasil","São Paulo",NA,NA,NA,"ESA104506","ESA104506",NA,"Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:35-03","ESALQ","ESA","17342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, P.L.R.","1053.0","1994","09","06",NA,"Brasil","São Paulo",NA,NA,NA,"ESA017342","ESA017342","O. Berg","Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:35-03","ESALQ","ESA","25898","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, P.L.R.","1053.0","1994","09","06",NA,"Brasil","São Paulo",NA,NA,NA,"ESA025898","ESA025898","O. Berg","Kuntz, J.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2011","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:35-03","ESALQ","ESA","85316","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Zipparro, V.B.","1974.0","2000","08","18",NA,"Brasil","São Paulo",NA,NA,NA,"ESA085316","ESA085316","O. Berg","Kuntz, J.","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2011","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:35-03","ESALQ","ESA","85317","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Zipparro, V.B.","1983.0","2000","08","16",NA,"Brasil","São Paulo",NA,NA,NA,"ESA085317","ESA085317","O.Berg","Kuntz, J.","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2013","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:35-03","ESALQ","ESA","68817","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, P.L.R.","2337.0","2001","01","16",NA,"Brasil","São Paulo",NA,NA,NA,"ESA068817","ESA068817","O. Berg","Kuntz, J.","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2011","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:35-03","ESALQ","ESA","114818","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, M.C.R.","171.0","2006","03","28",NA,"Brasil","São Paulo",NA,NA,NA,"ESA114818","ESA114818",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:35-03","ESALQ","ESA","52024","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Lima, R.A.F.","455.0",NA,NA,NA,NA,"Brasil","São Paulo","Parcela permanente - Parque Estadual de Carlos Botelho",NA,"no sub-bosque","ESA052024","ESA052024","O. Berg","Kuntz, J.","Sete Barras","-47.9199981689453","-24.3799991607666","400","400",NA,NA,NA,NA,"2011","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:35-03","ESALQ","ESA","109824","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29352.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109824","ESA109824",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:35-03","ESALQ","ESA","75323","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","161.0","2001","04","16",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 24o02'51,7S; 46o49'05,7W. 30-100msm.",NA,"Árvore, ca. 4m alt. Frutos imaturos verdes.","ESA075323","ESA075323","O. Berg","Kuntz, J.","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"2011","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:41-03","ESALQ","ESA","26957","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Cardoso-Leite, E. ; Oliveira, A.","324.0","1994","01","18",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026957",NA,"Kiaersk.","Barroso, G.M.","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:41-03","ESALQ","ESA","132532","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Pereira, B.A.S. ; Alvarenga, D.","2863.0","1995","08","15",NA,"Brasil","Tocantins",NA,NA,NA,"ESA132532",NA,NA,"Smith, S.F.","Taguatinga","-46.4361000061035","-12.4039001464844",NA,NA,NA,NA,NA,NA,"1996","53768","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:41-03","ESALQ","ESA","45459","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Rozza, A.F.; Ivanauskas, N.M.; Silva, M.M.R.; Vanini, A.","335.0","1997","04","26",NA,"Brasil","Mato Grosso","Estrada de terra em direção ao Rio Arinos. Contato Floresta Estacional/Floresta Ombrófila Aberta. Área alterada por extrativismo seletivo de madeira. Relevo suave ondulado. Solo do tipo Latossolo Vermelho-Amarelo, textura média.",NA,"Arbusto de 2m. Flores violetas, em botão.","ESA045459",NA,NA,"Faria Jr., J.E.Q.","São José do Rio Claro","-56.434","-131.843",NA,NA,NA,NA,"-56,434","-131,843","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:41-03","ESALQ","ESA","72193","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.","27063.0","1971","09","29",NA,"Brasil","Paraná",NA,NA,NA,"ESA072193","ESA072193","Kiaersk.","Sobral, M.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:41-03","ESALQ","ESA","26956","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Cardoso-Leite, E. ; Oliveira, A.","275.0","1993","12","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026956",NA,"Kiaersk.","Barroso, G.M.","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 10:56:24-03","ESALQ","ESA","134081","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Rodrigues, R.R.","527.0","2009","04","19",NA,"Brasil","Paraná","Trilha da Ciclovia",NA,"árvore, 15 m, botão floral, froto verde","ESA134081",NA,NA,NA,"Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"50?35' 40,1''","24? 17' 10''",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
