"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","locality","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"877","2020-09-12 05:00:02-03","US","US","2646694","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6245","1968","South America - Neotropics","Bolivia","Pando",NA,NA,NA,NA,NA,"US02188098",NA,"7","22","Bolivian Amazonia. State of Pando. W. bank of Rio Madeira, 2km. above Abunã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"878","2020-09-12 05:00:02-03","US","US","2196869","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"A. Macedo","2538","1950","South America","Brazil",NA,NA,NA,NA,NA,NA,"US02188107","US02188107_01","8","27","S. Tergiulo, Municipio Ituitaba, Estado Mg. [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"879","2020-09-12 05:00:02-03","US","US","3258119","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"L. J. Gillespie, C. L. Kelloff & S. Tiwari","2416","1989","South America - Neotropics","Guyana","E. Berbice-Corentyne",NA,"-57.3667","6.08333",NA,NA,"US00629216",NA,"10","27","Canje River near Black Bush canal","Gillespie, L. J.",NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"880","2020-09-12 05:00:02-03","US","US","3263965","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"B. Hoffman & D. Gopaul","312","1991","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"-59.36","3.02472",NA,NA,"US00629215","US00629215_01","10","16","SE Kanuku Mts, 10 km S of Makawatta Mtn","Poncy, O.","136",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"881","2020-09-12 05:00:02-03","US","US","1801209","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ll. Williams","12935","1940","South America - Neotropics","Venezuela","Bolívar",NA,"-61.88","8.03",NA,NA,"US00889503",NA,"4","29","El Palmar","Elias, Thomas S.","120",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"882","2020-09-12 05:00:02-03","US","US","3192945","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. Hoff","5349","1988","South America - Neotropics","French Guiana",NA,NA,"-52.28","4.93",NA,NA,"US00628999",NA,"9","30","Mont Saint-Martin, Ile de Cayenne","Hoff, M.","10",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"883","2020-09-12 05:00:02-03","US","US","859533","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"R. J. Seibert","2136","1945","South America - Neotropics","Peru","Madre de Dios",NA,NA,NA,NA,NA,"US02188103",NA,"8","30","State or Dept. Madre de Dios. Iberia.",NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"884","2020-09-12 05:00:02-03","US","US","1442169","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"A. Ducke","20148","1926","South America - Neotropics","Brazil","Pará",NA,NA,NA,NA,NA,"US02188112","US02188112_01","8","23","In silvulis camporum perivdice, inundatorum prope Cumber Auajaz superino, insula Marajo civ. Pará. [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"885","2020-09-12 05:00:02-03","US","US","1541647","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"B. Pickel","2856","1931","South America - Neotropics","Brazil","Pernambuco",NA,NA,NA,NA,NA,"US02188111","US02188111_01","11","18","Tapéra (Pernambuco).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"886","2020-09-12 05:00:02-03","US","US","2556140","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. T. Prance & N. Silva","58491","1964","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,"US02188091","US02188091_01","7","31","Brazilian Highways. Northern Goiás. Belém-Brasilia, 5-10 km. north of Nova Colinas, Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"887","2020-09-12 05:00:02-03","US","US","1743319","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ll. Williams","10003","1938","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,"US02188072",NA,"4","22","Guamitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"888","2020-09-12 05:00:02-03","US","US","3008914","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6245","1968","South America - Neotropics","Bolivia","Pando",NA,NA,NA,NA,NA,"US02188099","US02188099_01","7","22","Bolivian Amazonia. State of Pando. W. bank of Rio Madeira, 2km. above Abunã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"889","2020-09-12 05:00:02-03","US","US","3263380","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"B. M. Boom & A. Eisenberg","6022","1985","South America - Neotropics","Venezuela","Bolívar","Cedeño","-66.61","6.75",NA,NA,"US00889510",NA,"4","5","Caño Colorado valley, Panare Indian village vic., ca 30 km SW of National Guard post at Maniapure","Pennington, T. D., (K)","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"890","2020-09-12 05:00:02-03","US","US","3451575","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","5977","1999","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"-58.53","3.13",NA,NA,"US00759362",NA,"9","18","Rewa River, at foot of Spider Mts., near camp 2, Upper Essequibo Region","Poncy, O.","220","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"891","2020-09-02 16:28:56-03","Cenargen","CEN","105001","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","cf. ingoides","Inga cf. ingoides","(Rich.) Willd.",NA,"Luiz Aquino Silva Santos","3357","2017",NA,"Brasil","TO","ARAGUACEMA","-49.32","-8.82","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Árvore com 7 m de altura e 11,3 cm de DAP. Base reta. Fuste de casca externa grossa, do tipo áspera, cor cinza, casca interna avermelhada.","CEN00105001","CEN00105001","06","20","Conglomerado: TO-173. Subunidade 2, subparcela 8, indivíduo 30.","J. B. Bringel",NA,NA,NA,NA,"2017","08",NA,"-49.32","-8.82",NA,NA,NA,"5",NA,NA
"892","2020-09-02 16:28:56-03","Cenargen","CEN","14332","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","cf. ingoides","Inga cf. ingoides","(Rich.) Willd.",NA,"Taciana Barbosa Cavalcanti","951","1991",NA,"Brasil","GO","CAMPINACU","48.3166666","-13.75","Exsicatas","Cálice verde, filetes brancos","CEN00014332","CEN00014332","10","10","Córrego Lagoinha, ao lado da escola - bacia de inundação. Área de influência direta da UHE - Serra da Mesa.","B. M. T. Walter","400","400",NA,NA,"1997","06",NA,"48.3166666","-13.75",NA,NA,NA,"1",NA,NA
"893","2020-09-02 16:28:56-03","Cenargen","CEN","93211","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Eduardo Gross","277","2016",NA,"Brasil","BA","SAO FELIX","-38.988055","-12.592222","Exsicatas","Folhas cartáceas, pilosas em ambas as faces. Presença de restos florais e botões. Presença de nódulos vegetais (MF02). Doação Universidade Estadual Santa Cruz HUESC nº 21275","CEN00093211","CEN00093211","02","13",NA,"M. Simon","9","9",NA,NA,"2016","05",NA,"-38.988055","-12.592222",NA,NA,NA,"1",NA,NA
"894","2020-09-02 16:28:56-03","Cenargen","CEN","23926","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Roberto Fontes Vieira","1750","1993",NA,"Brasil","GO","CALDAS NOVAS","48.5333333","-17.7","Exsicatas","CALICE VERDE-FERRUGINEO; COROLA CREME-FERRUGINEA; ANTERAS AMARELAS; FILETE ALVOS","CEN00023926","CEN00023926","10","27","Margem direita do rio Corumbá, próximo à alternativa 9.","P. C. Bueno","720","720",NA,NA,"1997","11",NA,"48.5333333","-17.7",NA,NA,NA,"5",NA,NA
"895","2020-09-02 16:28:56-03","Cenargen","CEN","43537","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","5245","2001",NA,"Brasil","GO","MINACU",NA,NA,"Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043537","CEN00043537","07","12","Minaçu - canteiro da obra km 8. Próximo ao rio Imbiraçu.","G. Pereira-Silva","350","350",NA,NA,"2001","07",NA,"-4821694.0","-1346694.0",NA,NA,NA,"4",NA,NA
"896","2020-09-02 16:28:56-03","Cenargen","CEN","67275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","10273","2005",NA,"Brasil","TO","AGUIARNÓPOLIS","-47.440555","-6.5886111","Exsicatas","Inga 2 fito mata.","CEN00067275","CEN00067275","10","22","Mata do Sr. Francisco do leite, canteiro de obras do AHE Estreito.",NA,"150","150",NA,NA,NA,NA,NA,"-47.440555","-6.5886111",NA,NA,NA,"4",NA,NA
"897","2020-09-02 16:28:56-03","Cenargen","CEN","17498","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","1757","1992",NA,"Brasil","GO","URUACU",NA,NA,"Exsicatas","Cálice verde, corola creme esverdeada, filetes branco e anteras amarela. Coletada em local mais seco, exatamente ao lado do brejo. Bacia de inundação UHE Serra da Mesa.","CEN00017498","CEN00017498","07","09","Fazenda Baião, sede à 26 km de Uruaçú, na margem esquerda do rio das Almas. Mata próxima ao rio.","B. M. T. Walter","430","430",NA,NA,"1997","06",NA,"-4903333.0","-1463333.0",NA,NA,NA,"4",NA,NA
"898","2020-09-02 16:28:56-03","Cenargen","CEN","22649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","2593","1995",NA,"Brasil","GO","MINACU","-48.161944","-13.657222","Exsicatas","Área de influência do AHE Serra da Mesa.","CEN00022649","CEN00022649","09","07","Estrada de acesso ao porto do Rubão (indo para área indígena). Sul de Minaçu, indo para o rio Tocantins. Perto da ponte, na estrada.","L. P. Queiroz","460","460",NA,NA,"1997","08",NA,"-48.161944","-13.657222",NA,NA,NA,"2",NA,NA
"899","2020-09-02 16:28:56-03","Cenargen","CEN","22697","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","2639","1995",NA,"Brasil","GO","CAMPINACU",NA,NA,"Exsicatas","Área de influência da UHE Serra da Mesa.","CEN00022697","CEN00022697","10","05","Estrada de terra da balsa entre Niquelândia/Campinaçu para a cidade de Campinaçu, cerca de 25 km.","T. D. Pennington","520","520",NA,NA,"1997","06",NA,"-4841667.0","-1588333.0",NA,NA,NA,"5",NA,NA
"900","2020-09-02 16:28:56-03","Cenargen","CEN","31510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","4219","1998",NA,"Brasil","GO","MINACU",NA,NA,"Exsicatas","Área de influência do AHE Serra da Mesa. Coletada em área de Mata de Galeria. Filetes creme, anteras amarelo-esverdeadas.","CEN00031510","CEN00031510","07","14","Próximo a saída da base de resgate de fauna; dentro do canteiro de obras do AHE Serra da Mesa.","L. P. Queiroz","465","465",NA,NA,"2000","12",NA,"-4832167.0","-1383611.0",NA,NA,NA,"5",NA,NA
"901","2020-09-02 16:28:56-03","Cenargen","CEN","32273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","4050","1998",NA,"Brasil","GO","MINACU",NA,NA,"Exsicatas","Apenas a copa fora d`água.","CEN00032273","CEN00032273","01","28","Córrego Batéias. Reservatório em formação do AHE Serra da Mesa. Segmento I - Grande Lago.","L. P. Queiroz","440","440",NA,NA,"2000","12",NA,"-4836667.0","-1378333.0",NA,NA,NA,"3",NA,NA
"902","2020-09-02 16:28:56-03","Cenargen","CEN","24585","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","2016","1992",NA,"Brasil","GO","URUACU","-49.1",NA,"Exsicatas","Filete verde-amarelado; anteras amarelas. Estiletes verde amarelados. Botões florais marrons-esverdeados. Cálice marrom ferrugínea e corola também. Bacia de inundação da UHE Serra da Mesa.","CEN00024585","CEN00024585","10","06","Fazenda Amarra Cachorro. 500 m abaixo da ponte sobre o Macaco, em pequeno afluente deste córrego.","L. P. Queiroz","440","440",NA,NA,"2000","12",NA,"-49.1","-1438333.0",NA,NA,NA,"4",NA,NA
"903","2020-09-02 16:28:56-03","Cenargen","CEN","39878","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Taciana Barbosa Cavalcanti","2609","2000",NA,"Brasil","GO","MINACU",NA,NA,"Exsicatas","Tubo do cálice, sépalas ferrugíneas, corola verde, filetes verdes, anteras creme. Ramos ferrugíneos.&nf;Área de influência da AHE Cana Brava, influência direta.","CEN00039878","CEN00039878","10","03","8 km do estádio de futebol de Minaçú, na estrada para o canteiro de obras da AHE Cana Brava.","S. Y. Freire","460","460",NA,NA,"2001","01",NA,"-4821472.0","-1345500.0",NA,NA,NA,"4",NA,NA
"904","2020-09-02 16:28:56-03","Cenargen","CEN","43868","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","5581","2001",NA,"Brasil","GO","MINACU",NA,NA,"Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00043868","CEN00043868","10","16","Margem direita do rio Bonito, fazenda do Sr. Zezinho do açougue.","B. M. T. Walter","320","320",NA,NA,"2009","02",NA,"-4819417.0","-1350944.0",NA,NA,NA,"4",NA,NA
"905","2020-09-02 16:28:56-03","Cenargen","CEN","48092","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Flávio França","924","1994",NA,"Brasil","BA","AURELINO LEAL","-39.7","-13.5","Exsicatas","Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (15064). Feira de Santana - Bahia.","CEN00048092","CEN00048092","01","16",NA,"F. C. P. Garcia",NA,NA,NA,NA,"1999","02",NA,"-39.7","-13.5",NA,NA,NA,"1",NA,NA
"906","2020-09-02 16:28:56-03","Cenargen","CEN","59219","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","8979","2004",NA,"Brasil","PA","SAO GERALDO DO ARAGUAIA","-48.428611","-6.2305555","Exsicatas","Mata em área com escarpa acentuada.","CEN00059219","CEN00059219","04","23","Margem esquerda do rio Araguaia, mata da Fundação. Fazenda Andorinhas, retiro Santa Cruz.","J. M. Fernandes","140","140",NA,NA,"2009","05",NA,"-48.428611","-6.2305555",NA,NA,NA,"4",NA,NA
"907","2020-09-02 16:28:56-03","Cenargen","CEN","59573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","9179","2004",NA,"Brasil","GO","LUZIANIA","-48.178333","-16.236388","Exsicatas","Área de influência direta.","CEN00059573","CEN00059573","09","23","Fazenda Alagado II, margem direita do Rio Alagado.","B. M. T. Walter","828","828",NA,NA,"2009","02",NA,"-48.178333","-16.236388",NA,NA,NA,"4",NA,NA
"908","2020-09-02 16:28:56-03","Cenargen","CEN","65646","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Aécio Amaral-Santos","354","1998",NA,"Brasil","GO","MINACU",NA,NA,"Exsicatas","Área de influência da UHE Serra da Mesa.","CEN00065646","CEN00065646","11","24","Ás margens do rio Boa Nova, á esquerda.","J. M. Fernandes",NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,"4",NA,NA
"909","2020-09-02 16:28:56-03","Cenargen","CEN","67897","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","12315","2007",NA,"Brasil","TO","PARANA","-48.133888","-13.011666","Exsicatas","Área de influência indireta.","CEN00067897","CEN00067897","11","23","Cerca de 500 m a leste da sede da fazenda do coronel Valente (ribeirão Funil).","J. M. Fernandes","290","290",NA,NA,"2009","05",NA,"-48.133888","-13.011666",NA,NA,NA,"4",NA,NA
"910","2020-09-02 16:28:56-03","Cenargen","CEN","67978","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","12399","2008",NA,"Brasil","MA","ESTREITO","-47.273055","-6.6330555","Exsicatas","Área de pastagem cultivada, área sujeita a inundação sazonal. Área de influência indireta.","CEN00067978","CEN00067978","01","08","Estrada Estreito - São Pedro dos Crentes, km 21.","J. M. Fernandes","200","200",NA,NA,"2009","05",NA,"-47.273055","-6.6330555",NA,NA,NA,"4",NA,NA
"911","2020-09-02 16:28:56-03","Cenargen","CEN","68041","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","12462","2008",NA,"Brasil","MA","SÃO PEDRO DOS CRENTES","-46.928611","-6.9047222","Exsicatas","Área de influência indireta.","CEN00068041","CEN00068041","01","09","Margem esquerda do ribeirão da Mata (estrada Estreito - São Pedro dos Crentes, km 75).","J. M. Fernandes","280","280",NA,NA,"2009","05",NA,"-46.928611","-6.9047222",NA,NA,NA,"4",NA,NA
"912","2020-09-02 16:28:56-03","Cenargen","CEN","71607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","11859","2007",NA,"Brasil","TO","PALMEIROPOLIS","-48.173888","-12.942777","Exsicatas","Área de influência direta (lago).","CEN00071607","CEN00071607","05","16","Fazenda Itumbiara, margem esquerda do rio Tocantins.","I. L. P. Lima","250","250",NA,NA,"2010","07",NA,"-48.173888","-12.942777",NA,NA,NA,"4",NA,NA
"913","2020-09-02 16:28:56-03","Cenargen","CEN","71682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","11935","2007",NA,"Brasil","TO","PALMEIROPOLIS","-48.217777","-13.167222","Exsicatas","Estames branco, tépala verde. Área de influência indireta.","CEN00071682","CEN00071682","07","11","Estrada de acesso à fazenda do Sr. José Elias. Margem direita do 1º córrego.","I. L. P. Lima","310","310",NA,NA,"2010","07",NA,"-48.217777","-13.167222",NA,NA,NA,"4",NA,NA
"914","2020-09-02 16:28:56-03","Cenargen","CEN","98681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Gustavo Martinelli","16840","2010",NA,"Brasil","MS","PORTO MURTINHO","-56.675833","-20.920833","Exsicatas","Folhas verdes discolores; flores c/ cálice verde, corola alvacenta, estames alvos; frutos imaturos verde-ferrugíneo. Doação Jardim Botânico do Rio de Janeiro - RB 450568.","CEN00098681","CEN00098681","12","03","Fazenda Alto Salobra, próximo aos limites do PARNA da Serra da Bodoquena, estrada p/ Fazenda Califórnia.","D. N. S. Machado",NA,NA,NA,NA,"2015","04",NA,"-56.675833","-20.920833",NA,NA,NA,"1",NA,NA
"915","2020-09-02 16:28:56-03","Cenargen","CEN","63657","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","4223","1999",NA,"Brasil","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","Exsicatas","Área de influência indireta.","CEN00063657","CEN00063657","07","28","Estrada Cia Níquel Tocantins - Rosariana km 9.","B. M. T. Walter","700","700","74171","auto","2009","02",NA,NA,NA,NA,NA,NA,"4",NA,NA
"916","2020-09-02 16:28:56-03","Cenargen","CEN","56801","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Anderson Cássio Sevilha","1842","1999",NA,"Brasil","GO","SAO DOMINGOS","-46.3182983398438","-13.3983001708984","Exsicatas","Casca áspera, lisa. Beira do rio São Domingos.","CEN00056801","CEN00056801","08","17","Fazenda São Domingos. Prop. Lincoln Pereira.","A. C. Servilha","400","400","73215","auto","1999","08",NA,"-4678472.0","-1357583.0",NA,NA,NA,"6",NA,NA
"917","2020-09-02 16:28:56-03","Cenargen","CEN","33815","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Sueli Maria Gomes","204","1996",NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","Exsicatas","Fruto estreito e piloso.","CEN00033815",NA,"10","24","Cerca de 12 km da CIPLAN, entrada para a Fazenda Centro-Oeste, APA da Cafuringa.","L. P. Queiroz","864","864","70570","auto","2001","12",NA,"-4785833.0","-1553861.0",NA,NA,NA,"3",NA,NA
"918","2020-09-02 16:28:56-03","Cenargen","CEN","42681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Aécio Amaral-Santos","167","1998",NA,"Brasil","GO","ALEXANIA","-48.5071983337402","-16.0821990966797","Exsicatas","Material coletado dentro do Clube da Semente do Brasil. Espécie introduzida pelo Sr. Antônio.","CEN00042681","CEN00042681","08","20","Olhos D#?#àgua.","B. M. T. Walter",NA,NA,"32626","auto","2009","02",NA,NA,NA,NA,NA,NA,"5",NA,NA
"919","2020-09-02 16:28:56-03","Cenargen","CEN","17431","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","1709","1992",NA,"Brasil","GO","BARRO ALTO","-48.9157981872559","-14.9708003997803","Exsicatas","Botões florais e ramos, verde ferrugíneo. Perianto branco. Planta coletada ao lado de uma pequena barragem de captação de água. Bacia de inundação da UHE Serra da Mesa.","CEN00017431","CEN00017431","07","06","Fazenda Buritizinho, cerca de 7 km da GO - 342, em local próximo ao córrego Pombal no rio das Almas, margem direita.","B. M. T. Walter","460","460","39532","auto","1997","06",NA,"-4905000.0","-1473333.0",NA,NA,NA,"3",NA,NA
"920","2020-09-02 16:28:56-03","Cenargen","CEN","43542","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","5251","2001",NA,"Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00043542","CEN00043542","08","20","Balsa do Rubão (rio Tocantins) Colinas do Sul km 7 (curso d`água próximo á sede da faz. Rubão).","G. Pereira-Silva","330","330","58154","auto","2001","10",NA,"-4813972.0","-1378889.0",NA,NA,NA,"4",NA,NA
"921","2020-09-02 16:28:56-03","Cenargen","CEN","17660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bruno Machado Teles Walter","1894","1992",NA,"Brasil","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","Exsicatas","Botões florais verde ferrugíneo. Planta ocorre próxima a pequeno córrego estacional. Bacia de inundação da UHE Serra da Mesa.","CEN00017660","CEN00017660","08","05","Fazenda Córrego (Corgo) d'Anta. Após escola Divino Pai Eterno, cerca de 4 km seguindo sempre à direita pelas estradinhas.","B. M. T. Walter","440","440","74171","auto","1997","06",NA,"-4896667.0","-1443333.0",NA,NA,NA,"3",NA,NA
"922","2020-09-02 16:28:56-03","Cenargen","CEN","72219","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Glocimar Pereira-Silva","6599","2002",NA,"Brasil","TO","PARANA","-47.8830986022949","-12.6153001785278","Exsicatas",NA,"CEN00072219","CEN00072219","07","08","Estrada São Salvador - canteiro da obra, cerca de 12 km (primeiro curso d`água) córrego Água Branca.",NA,"280","280","96675","auto",NA,NA,NA,"-4821333.0","-1276000.0",NA,NA,NA,"4",NA,NA
"923","2019-11-13 11:22:25-03","USP","SPF","177218","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Salkmann, M","s.n.","1834",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"SPF00177218",NA,NA,NA,NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
