"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"46","2020-02-08 08:50:25-03","NBC","NL-BOTANY","L.3653905","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Vincent D",NA,"1909","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3653905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3653905",NA,"Asterales",NA,NA,"Prov. de Céaro.","NL-L3653905","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 08:50:25-03","NBC","NL-BOTANY","U.1137177","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Renvoize SA; Wilmot-Dear CM; Saenz A",NA,"1978","10","23","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1137177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1137177",NA,"Asterales",NA,NA,"Misiones, Montecarlo, Puerto Piray. Riverbank.","NL-U1137177","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 08:50:25-03","NBC","NL-BOTANY","U.1137178","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Schwarz GJ",NA,"1950","09","06","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1137178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1137178",NA,"Asterales",NA,NA,"Gob. Misiones, Dep. Cai Nguás. Arroyo Cuña Pirú.","NL-U1137178","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 08:50:25-03","NBC","NL-BOTANY","U.1137179","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Meyer T",NA,"1944","01","24","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1137179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1137179",NA,"Asterales",NA,NA,"Prov. de Corrientes; Dep. Capital.","NL-U1137179","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 08:50:25-03","NBC","NL-BOTANY","U.1137180","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Meyer T",NA,"1944","01","26","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1137180 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1137180",NA,"Asterales",NA,NA,"Prov. de Corrientes; Dep. Capital.","NL-U1137180","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 08:50:25-03","NBC","NL-BOTANY","U.1137266","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Bierens de Haan JA",NA,"1909","04","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1137266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1137266",NA,"Asterales",NA,NA,"Bahia.","NL-U1137266","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 08:50:25-03","NBC","NL-BOTANY","U.1137267","PreservedSpecimen","Plantae","Compositae","Melanthera","latifolia","Melanthera latifolia","Lindeman JC; Haas JH de",NA,"1966","11","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1137267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1137267",NA,"Asterales",NA,NA,"Est. Paraná. Guaira, 7Quedas. Varzea vegetation by the Rio Paraná above the rapids.","NL-U1137267","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-11-04 11:01:56-03","ESALQ","ESA","124490","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","11078.0","2012","04","28",NA,"Brasil",NA,NA,"Erva, flores amarelas","ESA124490","Magnoliophyta",NA,NA,"Ceará","11,4km SW (em linha reta) da sede da Fazenda Itataia. Leito de rio seco em área de caatinga arbórea aberta.","ESA124490",NA,"Santa Quitéria","-40.1567001342773","-4.33194017410278","Paula-Souza, J.",NA,NA,"2012","05","01","62463","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:01:56-03","ESALQ","ESA","74961","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Souza, V.C.; Souza, J.P.; Oliveira, A.C.P.","26710.0","2001","07","29",NA,"Brasil",NA,NA,"Erva, ca. 40cm alt. Capítulos amarelos","ESA074961","Magnoliophyta",NA,NA,"Bahia","Próximo à BR 116, caatinga. 12o29'55,1S; 39o2053,5W","ESA074961",NA,"Santo Estevão","-39.2513999938965","-12.4302997589111","Hind, N.",NA,NA,"2007","02","24","17140","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:01:56-03","ESALQ","ESA","41697","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3634.0","1997","03","26",NA,"Brasil",NA,NA,"Erva ereta, 1.70m. Flores em capítulos amarelos.","ESA041697","Magnoliophyta",NA,NA,"Mato Grosso","Fazenda Brasil. Savana Gramíneo-Lenhosa (Campo Úmido). Relevo suave ondulado","ESA041697","(Gardner) Cabrera","Barra do Garças","-522.582","-150.535","Hind, N.",NA,NA,NA,NA,NA,NA,NA,"-522,582","-150,535",NA,NA,NA,NA,NA
"56","2020-11-04 11:01:56-03","ESALQ","ESA","60710","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ribas, O.S. ; Pereira L.B.S.","2588.0","1998","02","08",NA,"Brasil",NA,NA,NA,"ESA060710","Magnoliophyta",NA,NA,"Mato Grosso do Sul",NA,"ESA060710","(Gardner) Cabrera","Bodoquena","-56.7150001525879","-20.5386009216309","Robinson, H.",NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-26 15:10:23-03","UFPI","TEPB","21757","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","R. BARROS","2391","2005","05","26",NA,"Brasil",NA,NA,"Arbusto de 1,5m; flor amarela; muito frequente. Ambiente: Capoeira",NA,NA,NA,NA,"Piauí","Margem da estrada para Pedro II",NA,"(Gardn) Cabrera","Pedro II","-41.43205","-4.450067","G. A. R. Silva","99","99","2008","10","13",NA,NA,"41°25'923W","04°27'004S",NA,NA,NA,NA,NA
"58","2021-04-02 11:39:42-03","UFPI","TEPB","9368","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","F. G. Alcoforado Filho","491","1995","04","06",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,20m, folhas simples, flores amarelas, visitadas por abelhas, pastada por bovinos Ambiente: Caatinga <ll>dwc_commonname:</ll> Camará",NA,NA,NA,NA,"Piauí","Fazenda Experimental Guimarães Duque",NA,"(Gardner)Cabrebra","São João do Piauí","-42.246667","-8.358056","G. M. Barroso","125","125","1995","07","01",NA,NA,"42°14'48W","08°21'29S",NA,NA,NA,NA,NA
"59","2021-04-04 13:43:09-03","UFPI","TEPB","10016","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","M.S.Bona Nascimento","416","1994","03","02",NA,"Brasil",NA,NA,"Erva, ereta, folhas simples , flores amarelas, pastada por bovinos, caprinos, equinos e ovinos Ambiente: Caatinga",NA,NA,NA,NA,"Piauí","Fazenda Experimental Guimarães Duque",NA,"(Gardner)Cabrebra","São João do Piauí","-42.246667","-8.358056","G. M. Barroso","72","72","1995","07","01",NA,NA,"42°14'48W","08°21'29S",NA,NA,NA,NA,NA
"60","2020-06-12 12:03:03-03","UFPI","TEPB","23470","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Oliveira, F. C. S.","172","2007","05","28",NA,"Brasil",NA,NA,"Erva, flor amarela, fruto verde (imaturo), muito frequente, subarbusto argiloso. Uso: ornamental Ambiente: Transição Cerrado/Caatinga",NA,NA,NA,NA,"Piauí","Soares",NA,"(Gardn) Cabrera","Oeiras","-42.1310997009277","-7.0252799987793","G. A. R. Silva",NA,NA,"2008","04","24","54774","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-12 12:03:03-03","UFPI","TEPB","23984","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Oliveira, F. C. S.","396","2008","05","02",NA,"Brasil",NA,NA,"Subarbusto, flor amarela, uso ornamental, muito frequente, solo pedregoso. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Pau-preto",NA,NA,NA,NA,"Piauí","Sossego",NA,"(Gardn.) Cabrera","Oeiras","-42.1310997009277","-7.0252799987793","G. A. R. Silva",NA,NA,"2008","05","13","54774","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:22:52-03","CPAP","CPAP","2420","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Rego, S. C. A.","698","1986","07","30",NA,"Brasil",NA,NA,"FLOR: feminina amarela. Capítulos grandes. RELEVO: plano.",NA,NA,NA,NA,"MS","Rio Paraguai, antes do Tuiuiu",NA,"(Gardner) Cabrera","Corumbá","-57.6533012390137","-19.0091991424561","V. J. Pott",NA,NA,"1990","05",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-19 10:22:52-03","CPAP","CPAP","15767","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","7851","1996","08","15",NA,"Brasil",NA,NA,"Erva ereta 70cm de altura. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Baceiro (vegetação flutuante) em corixo. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,"MT","Foz do Riozinho na Baía Caracara; Parque Nacional do Pantanal; Pantanal",NA,"(Gardner) Cabrera","Poconé","-57.403056","-17.845556",NA,"90","90",NA,NA,NA,NA,NA,"57°24'11'' W","17°50'44'' S",NA,NA,NA,NA,NA
"64","2020-11-19 10:22:53-03","CPAP","CPAP","11503","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","6483","1994","11","16",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Campo de planície de inundação. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Agostinho",NA,NA,NA,NA,"MS","Porto da Manga; rio Paraguai; rodovia MS-228; Pantanal",NA,"(Gardner) Cabrera","Corumbá","-57.233333","-19.2",NA,"88","88",NA,NA,NA,NA,NA,"57°14' W","19°12' S",NA,NA,NA,NA,NA
"65","2020-11-19 10:22:52-03","CPAP","CPAP","6987","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","5143","1989","10","08",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Apícola; forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Campo alagável 0.5 - 1.0 m, pastado em excesso. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,"MT","Fazenda Porto Jofre, Sub-região de Poconé, Pantanal - retiro São Francisco",NA,"(Gardner) Cabrera","Poconé",NA,"-17.5","V. J. Pott","90","90","1990",NA,NA,NA,NA,"56°80' W","17°30' S",NA,NA,NA,NA,NA
"66","2020-11-19 10:22:52-03","CPAP","CPAP","16770","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Hatschbach, G.","60949","1994","06","12",NA,"Bolívia",NA,NA,"Erva ramosa, 50cm de altura. FLOR: capítulos amarelos. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens de lagoa. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,"Lagoa Cáceres",NA,"(Gardner) Cabrera","Depto. Porto Suarez",NA,NA,"J. Pruski",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:22:52-03","CPAP","CPAP","22694","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","8670","2001","03","22",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Vegetação ripária. SUBSTRATO: solo aluvial argiloso. RELEVO: plano convexo.",NA,NA,NA,NA,"MT","Baía dos Burros, Parque Nacional do Pantanal.",NA,"(Gardner) Cabrera","Poconé","-57.3825","-17.821944","A. Pott; V. J. Pott",NA,NA,"2001",NA,NA,NA,NA,"57°22'57'' W","17°49'19'' S",NA,NA,NA,NA,NA
"68","2020-11-19 10:22:52-03","CPAP","CPAP","4242","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","3756","1987","10","30",NA,"Brasil",NA,NA,"Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: Forrageira; apícola. FREQUÊNCIA: Frequente. AMBIENTE: Campo inundável. SUBSTRATO: solo arenoso. RELEVO: plano com mesorelevo.",NA,NA,NA,NA,"MS","Fazenda Leque (Embrapa), Sub-região do Abobral, Pantanal - invernada de búfalo - em caapão próximo a lagoa",NA,"(Gardner) Cabrera","Corumbá","-57.016667","-19.233333","V. J. Pott","90","90","1990","05",NA,NA,NA,"57°01' W","19°14' S",NA,NA,NA,NA,NA
"69","2020-11-19 10:22:53-03","CPAP","CPAP","5647","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","4428","1988","10","05",NA,"Brasil",NA,NA,"Erva ereta 1 m de altura. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Campo alagável com Copernicia austrlais. SUBSTRATO: solo argiloso. RELEVO: plano com murundu (murundu= montículo de 0.3 - 1.0 m de altura). __COMMON_NA",NA,NA,NA,NA,"MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - Secção Mutum - ponto 16",NA,"(Gardner) Cabrera","Miranda","-57","-19.683333",NA,"90","90",NA,NA,NA,NA,NA,"57°00' W","19°41' S",NA,NA,NA,NA,NA
"70","2020-11-19 10:22:52-03","CPAP","CPAP","7192","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, V. J.","1167","1989","12","06",NA,"Brasil",NA,NA,"Erva ereta 25cm de altura. Caule quadrangular. FLOR: amarelo. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Caapão de inga. SUBSTRATO: solo areno-argiloso. RELEVO: plano.",NA,NA,NA,NA,"MS","Fazenda Leque; Sub-região do Abobral; Pantanal - capão da baía do búfalo",NA,"(Gardner) Cabrera","Corumbá","-57.05","-19.233333","V. J. Pott","98","98","1990","05",NA,NA,NA,"57°03' W","19°14' S",NA,NA,NA,NA,NA
"71","2020-11-19 10:22:52-03","CPAP","CPAP","7217","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, V. J.","1192","1989","12","07",NA,"Brasil",NA,NA,"Erva ereta, 60cm de altura. Planta aspera. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Espinheiral, beira de baía e caapão. SUBSTRATO: solo arenoso-argiloso. RELEVO: plano.",NA,NA,NA,NA,"MS","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - área de exclusão, do espinheiral, baía do búfalo",NA,"(Gardner) Cabrera","Corumbá","-57.05","-19.233333","C. L. Cristobal","95","95","1990","12",NA,NA,NA,"57°03' W","19°14' S",NA,NA,NA,NA,NA
"72","2020-11-19 10:22:52-03","CPAP","CPAP","11839","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Schessl, M.","260992-18C","1992","09","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"MT","Transpantaneira, Pantanal; km 128",NA,"(Gardner) Cabrera","Poconé","-56.6227989196777","-16.2567005157471","G. M. Barroso",NA,NA,"1995","04",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:22:52-03","CPAP","CPAP","19250","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Pott, A.","12689","2005","03","11",NA,"Brasil",NA,NA,"Erva ereta 0,6-1,0m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Esparsa.. AMBIENTE: Vegetação secundária em aterro (estrada) não inundável, semisombreada.. SUBSTRATO: solo argiloso-cascalhento.. RELEVO: plano convexo. <ll>dwc_commonname:</ll> 0",NA,NA,NA,NA,"MS","base de Pesquisa do Pantanal da UFMS, Passo do Lontra, Sub-região de Miranda, Pantanal.",NA,"(Gardner) Cabrera","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:22:52-03","CPAP","CPAP","6319","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Bueno, N. C.","35","1989","06","08",NA,"Brasil",NA,NA,"Subarbusto. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Fundos da casa. SUBSTRATO: solo argilo-arenoso. RELEVO: plano.",NA,NA,NA,NA,"MS","Fazenda Leque (aterro do Murundu-alegre), Sub-região do Abobral, Pantanal",NA,"(Gardner) Cabrera","Corumbá","-51.05","-19.233333","M. G. López","95","95","1992","09",NA,NA,NA,"51°03' W","19°14' S",NA,NA,NA,NA,NA
"75","2020-11-19 10:22:52-03","CPAP","CPAP","2340","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Rego, S. C. A.","517","1986","07","22",NA,"Brasil",NA,NA,"AMBIENTE: Beira de baía. SUBSTRATO: solo seco a beira da baía. RELEVO: plano.",NA,NA,NA,NA,"MS","baía do Tamengo, próximo ao Posto Esdras",NA,"(Gardner) Cabrera","Corumbá","-57.6533012390137","-19.0091991424561","V. J. Pott",NA,NA,"1990","05",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:22:52-03","CPAP","CPAP","16768","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Hatschbach, G.","60864","1994","06","09",NA,"Brasil",NA,NA,"Erva, 50cm de altura. FLOR: capítulos amarelos. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens de lagoa do pantanal. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"MS","Rodovia MS-228, 5-10Km O da ponte do Areião",NA,"(Gardner) Cabrera","Corumbá","-57.6533012390137","-19.0091991424561","C. L. Cristobal",NA,NA,"1994",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:22:52-03","CPAP","CPAP","15133","PreserverdSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Hatschbach, G.","62385","1995","05","06",NA,"Brasil",NA,NA,". FLOR: capítulos amarelos. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens do rio. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"MT","Rodovia BR-174, ponte do rio Paraguai",NA,"(Gardner) Cabrera","Cáceres","-57.6789016723633","-16.0706005096436","H. Robinson",NA,NA,"1995",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:34:20-02","IPA","IPA","52527","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Agra, M.F.","752",NA,NA,NA,"Southern America","Brasil",NA,NA,"Arbusto. Flores amarelas.","IPA0052527","Plantae",NA,NA,"Paraíba","Fazenda Pedro da Costa Agra.",NA,"(Gardner) Cabrera","Campina Grande","-35.8810997009277","-7.23055982589722","Rita Pereira",NA,NA,"2006","02","15","41577","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:34:20-02","IPA","IPA","51447","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Rita Pereira","239","1988","07","28","Southern America","Brasil",NA,NA,"Erva com ca. 80cm, flores amarelas. Muito frequênte.; Solo argiloso. Caatinga.","IPA0051447","Plantae",NA,NA,"Pernambuco","Estrada de terra entre Bezerros e Riacho das Almas, próximo ao Sítio dos Remédios.",NA,"(Gardner) Cabrera","Bezerros","-35.7969017028809","-8.23332977294922","Rita Pereira",NA,NA,"1988",NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:34:20-02","IPA","IPA","13627","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Andrade-Lima","64-4265","1964","08","09","Southern America","Brasil",NA,NA,"Flores amarelas.","IPA0013627","Plantae",NA,NA,"Pernambuco","Área à margem da estrada com afloramentos graníticos, próximo pedra do navio.",NA,"(Gardner) Cabrera","Bom Jardim","-35.5872001647949","-7.79582977294922","Barroso, G.M.",NA,NA,"1967","02","22","14562","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:34:20-02","IPA","IPA","53132","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Guedes, F.","148","1992",NA,NA,"Southern America","Brasil",NA,NA,"Caatinga arbórea.","IPA0053132","Plantae",NA,NA,"Pernambuco","Estação Experimental do IPA.",NA,"(Gardner) Cabrera","Caruaru","-35.9761009216309","-8.28332996368408","Rita Pereira",NA,NA,"1992",NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:34:20-02","IPA","IPA","47605","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Luetzelburg","28775","1936","07",NA,"Southern America","Brasil",NA,NA,"Flores alaranjadas.","IPA0047605","Plantae",NA,NA,"Pernambuco",NA,NA,"(Gardner) Cabrera","Exu","-39.7242012023926","-7.51194000244141","Rita Pereira",NA,NA,"1997","08","11","29194","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:34:20-02","IPA","IPA","23822","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Graça","s.n.","1987","05","02","Southern America","Brasil",NA,NA,NA,"IPA0023822","Plantae",NA,NA,"Pernambuco",NA,NA,"(Gardner) Cabrera","Goiana","-35.002498626709","-7.56056022644043","Rita Pereira; Cavalcanti, M.F.",NA,NA,"2005","04","27","22853","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:34:20-02","IPA","IPA","51456","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Rita Pereira","248","1988","07","27","Southern America","Brasil",NA,NA,"Erva escandente. Flores amarelas; Caatinga-capoeira, solo argiloso.","IPA0051456","Plantae",NA,NA,"Pernambuco","Serra das Russas, Até Bezerros e Riacho das Almas.",NA,"(Gardner) Cabrera","Gravatá","-35.5647010803223","-8.20110988616943","Rita Pereira",NA,NA,"1988",NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
