"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"153","2019-12-09 17:30:56-03","UFPR","EFC","14556","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Vieira, R.S.","Maschio, W.; Souza, A. M.","2926","1995","09","05",NA,"Brasil","Paraná","Colombo","Itajacuru","-49.198","-25.333",NA,"Frutos imaturos. Casca cinza-marrom. __COMMOM_NAME__: Cuvatã","EFC014556",NA,"930","930","2015","12","11","-49.198","-25.333",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-12-09 17:30:56-03","UFPR","EFC","3686","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Rosado","Vicentini, A.","183","1992","08","09",NA,"Brasil","Paraná","Tijucas do Sul","Serra do Araçatuba","-48.996","-25.9022",NA,"__COMMOM_NAME__: Cuvatã","EFC003686",NA,NA,NA,"2015","12","02","-48.9960","-25.9022",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-12-09 17:30:56-03","UFPR","EFC","15888","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Brotto, M.L.","Brotto, M.L.","1830","2014","11","13",NA,"Brasil","Paraná","Piraquara","Recreio da Serra","-49.0156","-25.4475",NA,"Árvore 6m; fruto verde, arilo alaranjado, semente preta. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC015888",NA,NA,NA,"2014","11","13","-49.0156","-25.4475",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-12-09 17:30:56-03","UFPR","EFC","4349","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Brotto, M.L.","Macedo, J.H.P.",NA,"1995","05","10",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-48.9805","-25.4951",NA,"Vegetação secundária de transição Araucária/Atlântica __COMMOM_NAME__: Cuvatã","EFC004349",NA,NA,NA,"2013","10","21","-48.9805","-25.4951",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-12-09 17:30:56-03","UFPR","EFC","774","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Brotto, M.L.","Roderjan, C.V.; Kuniyoshi, Y.S.","453","1985","12","17",NA,"Brasil","Paraná","Tunas do Paraná","P.E. de Campinhos","-49.089","-25.0357",NA,"Árvore frequente em capoeirão com araucária, 900m s.n.m. Frutos maduros. __COMMOM_NAME__: Cuvatã","EFC000774",NA,"930","930","2013","10","21","-49.0890","-25.0357",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-12-09 17:30:56-03","UFPR","EFC","4894","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Brotto, M.L.","Ziller, S.R.; Maschio, W.","1251","1995","10","09",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,"Árvore, frutos imaturos, verdes. __COMMOM_NAME__: Cuvatã","EFC004894",NA,NA,NA,"2013","10","21",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"159","2019-12-09 17:30:56-03","UFPR","EFC","3656","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Rosado","Lacerda, A.","32","1993","05","28",NA,"Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,"__COMMOM_NAME__: Cuvatã","EFC003656",NA,NA,NA,"2015","12","02",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:31:29-03","USP","SPF","161325","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Moraes, PLR","2380","2000","12","16",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.963472","-24.066028",NA,NA,"SPF00161325",NA,NA,NA,"2003",NA,NA,"-47.963472","-24.066028",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:31:29-03","USP","SPF","178046","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS; Somner, GV","Forzza, RC","4124","2005","08","09",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.890278","-21.673333",NA,NA,"SPF00178046",NA,"1400","1400","2006",NA,NA,"-43.890278","-21.673333",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:31:29-03","USP","SPF","190241","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS; Somner, GV","Forzza, RC","3550","2004","07","26",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.878889","-21.697222",NA,NA,"SPF00190241",NA,"1470","1470","2006",NA,NA,"-43.878889","-21.697222",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:31:29-03","USP","SPF","178045","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS; Somner, GV","Forzza, RC","3656","2004","11","23",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"SPF00178045",NA,"1352","1352","2006",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:31:29-03","USP","SPF","141854","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Pirani, JR","Ongaro Pinheiro, MH","453","1997","09","22",NA,"Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,"SPF00141854",NA,NA,NA,"1998","10",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:31:29-03","USP","SPF","161324","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Souza, VC","4474","1993","10","30",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"SPF00161324",NA,NA,NA,"2003",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:31:29-03","USP","SPF","10274","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Kuhlmann, M","Kuhlmann, M","s.n.","1932","10","12",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010274",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:31:29-03","USP","SPF","106881","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Mattos, J","Handro, O","s.n.","1948","09","04",NA,"Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00106881",NA,NA,NA,"1970",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:31:29-03","USP","SPF","106879","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Mattos, J","Handro, O","s.n.","1948","11",NA,NA,"Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00106879",NA,NA,NA,"1970",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:31:29-03","USP","SPF","155959","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Barros, F; Cruz, MAV","Souza-Silva, J","333","1974","07","23",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00155959",NA,NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:31:29-03","USP","SPF","13414","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Hoehne, W","Hoehne, W","s.n.","1945","08","06",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013414",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:31:29-03","USP","SPF","98214","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Franco, GADC","Pastore, JA","504","1994","06","21",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"SPF00098214",NA,NA,NA,"1994","07","20",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:31:29-03","USP","SPF","98213","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Franco, GADC","Baitello, JB","692","1994","06","21",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"SPF00098213",NA,NA,NA,"1994","07","21",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:37:08-03","UEFS","HUEFS","43992","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Barbosa, E.","138","1998","10","15",NA,"Brasil","Paraná","Tunas do Paraná","Colônia João XXIII.","-49.0858001708984","-24.9743995666504",NA,"Floresta atlântica.","HUEFS0043992","HUEFS0043992",NA,NA,NA,NA,NA,NA,NA,"41885","auto","Rosanae",NA,NA,NA,NA,NA
"174","2015-03-22 13:19:29-03","F","FMNH-SEEDPLANTS","V0301566F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301566F","V0301566F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"175","2015-03-22 13:19:29-03","F","FMNH-SEEDPLANTS","V0301567F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301567F","V0301567F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"176","2015-03-22 13:19:30-03","F","FMNH-SEEDPLANTS","V0301568F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301568F","V0301568F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"177","2015-03-22 13:19:30-03","F","FMNH-SEEDPLANTS","V0301570F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301570F","V0301570F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"178","2015-03-22 13:19:30-03","F","FMNH-SEEDPLANTS","V0301571F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301571F","V0301571F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"179","2015-03-22 13:19:30-03","F","FMNH-SEEDPLANTS","V0301572F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301572F","V0301572F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"180","2015-03-22 13:19:31-03","F","FMNH-SEEDPLANTS","V0301573F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301573F","V0301573F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"181","2015-03-22 13:19:31-03","F","FMNH-SEEDPLANTS","V0301574F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301574F","V0301574F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"182","2019-01-25 15:37:09-02","IAC","IAC","43949","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","F. Barros & M.A.V. Cruz","J.S. Silva","333","1974","07","23",NA,"Brasil","São Paulo","São Paulo","Nativa no Jardim Botaânico e Parque do Estado","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"1988","04","23","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-01-25 15:46:54-02","IAC","IAC","48620","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","L.D. Meireles","E. Ramos & T.B. Conforti","231","2007","04","21",NA,"Brasil","Minas Gerais","Caldas","Pedra Branca","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"2007","07","24","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-07-23 12:21:57-03","CEPLAC","CEPEC","119249","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,"G. V. Somner","R. C. Forzza","3656","2004","11","23",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, proximidades da Lanchonete.",NA,"-21.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21S42'",NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"185","2020-07-23 12:21:57-03","CEPLAC","CEPEC","118153","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,"G. V. Somner","R. C. Forzza","4124","2005","08","09",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, trilha Lago dos Espelhos-Monjolinho.","-43.890278","-21.673333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W53'25","21S40'24",NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"186","2020-07-23 12:21:57-03","CEPLAC","CEPEC","122378","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,"D. C. Zappi","B. R. Silva","1374",NA,NA,NA,NA,"Brasil","Minas Gerais","LIMA DUARTE",NA,"-43.793098449707","-21.8425006866455",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"187","2020-07-23 12:21:57-03","CEPLAC","CEPEC","105442","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,"F. de Barros","S. A. C. Chiea","252","1967","11","07",NA,"Brasil","São Paulo","SÃO PAULO","Reserva do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"30/04/1988",NA,NA,NA,NA
"188","2020-09-22 13:49:04-03","USP","SPFW","2520","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","R.J.F. Garcia","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","562","2006","10","23",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-44.018056","-19.482889",NA,NA,NA,NA,"678","678",NA,NA,NA,"44º01'05,0''W","19º28'58,4''S",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-04 17:30:47-03","UEM","HUEM","31733","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","! Rosado","Ziller, SR; Maschio, W","1251","1995","10","09",NA,"Brasil","Paraná","Bocaiúva do Sul","Floresta Ombrófila Mista Montana.","-49.1150016784668","-25.2061004638672",NA,"Árvore. Frutos imaturos verdes.","HUEM000015970","HUEM000015970",NA,NA,"2016",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"190","2020-11-04 17:30:47-03","UEM","HUEM","1252","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Rosado","Cordeiro, J; Silva, JM","342","1986","08","28",NA,"Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,"Árvore com cerca de 5 m.; flores alvas; mata pluvial","HUEM000012695","HUEM000012695",NA,NA,"2016","12","12",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"191","2020-11-12 17:03:19-03","UEL","FUEL","28017","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Barbosa, E; Abe, LM","138","1998","10","15",NA,"Brasil","Paraná","Tunas do Paraná","Colônia João XXIII","-49.0858001708984","-24.9743995666504",NA,NA,"FUEL009222",NA,NA,NA,"1999",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-04 15:46:34-03","IF","SPSF","01026","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"A. Rodrigues",NA,"1943","10","20","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"193","2021-03-04 15:46:34-03","IF","SPSF","14145","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"O.T. Aguiar","405","1990","08","02","América do Sul","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"194","2021-03-04 15:46:34-03","IF","SPSF","32625","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"S.A.C.Chiea","126","1980","07","14","América do Sul","Brasil","SP","Reserva Biológica",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"195","2021-03-04 15:46:34-03","IF","SPSF","41154","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","R.Cielo-Filho","R.Cielo-Filho & J.B.Baitello & C.R.Lima","803","2008","11","26","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.076944","-24.073611",NA,"COLETA: Arvoreta 2,5m; GEOGRAFIA: Trilha transversal.;",NA,NA,"750","750","2008","12","30",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2021-03-04 15:46:34-03","IF","SPSF","42460","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","N.M.Ivanauskas","R.T.Polisel & N.M.Ivanauskas & R.Esteves","897","2008","11","21","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366667","-22.806667",NA,"COLETA: Árvore de 8 m. Frutos castanhos.; GEOGRAFIA: Na estrada para a unidade.;",NA,NA,"1115","1115","2017","12","01",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"197","2021-03-04 15:46:34-03","IF","SPSF","43923","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","O.A.","G.A.D.C. Franco",NA,"46","2010","07","01","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.111944","-24.049167",NA,"COLETA: Árvore 5m de altura, flor creme.; GEOGRAFIA: Campo Sujo Úmido da Divisa.;",NA,NA,NA,NA,"2010","07","14",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"198","2021-03-04 15:46:34-03","IF","SPSF","44084","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk","N.S.Pinto","R.Cielo-Filho & J.B.Baitello & N.O.Costa","1118","2010","07","28","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.058611","-24.073056",NA,"COLETA: Cerrado.&nf;Árvore 4m altura; flores brancas e vermelhas.; GEOGRAFIA: Ao lado de talhão de eucalipto.;",NA,NA,NA,NA,"2010","08","23",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"199","2021-03-04 15:46:34-03","IF","SPSF","44555","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk","N.S.Pinto","C.R.Lima & J.B.Baitello & R.Cielo-Filho","296","2010","09","29","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.111389","-24.048611",NA,"COLETA: Árvore 5m.&nf;Fruto imaturo verde.; GEOGRAFIA: FES próxima ao Brejo da Divisa.;",NA,NA,NA,NA,"2010","12","01",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"200","2021-03-04 15:46:34-03","IF","SPSF","49817","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk","M.L.Brotto","M.L.Brotto & S.Prado","1827","2014","11","04","América do Sul","Brasil","PR","Adrianópolis","parque das Lauráceas","-48.713333","-24.853611",NA,"COLETA: Árvore de 18m de altura; frutos imaturos verdes. Floresta Ombrófila Densa Montana.;",NA,NA,"888","888","2014","11","13",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"201","2021-03-04 15:46:34-03","IF","SPSF","50178","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk","M.L.Brotto","M.L.Brotto","1830","2014","11","12","América do Sul","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,"COLETA: Árvore de 6m de altura; fruto verde, arilo alaranjado, semente preta. Transição entre fFloresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,NA,"990","990","2014","11","13",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"202","2021-03-04 15:46:34-03","IF","SPSF","07684","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"M.J.Robim & A.D.Pereira","218","1985","02","07","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"203","2021-03-04 15:46:34-03","IF","SPSF","08725","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1984","10","16","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Boa Vista&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"204","2021-03-04 15:46:34-03","IF","SPSF","07922","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"D.E. Bretas",NA,"1987","08","21","América do Sul","Brasil","SP","Mairiporã","condominio Jardim da Montanha","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"205","2021-03-04 15:46:34-03","IF","SPSF","10996","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"A.Custodio Filho","2753","1986","06","27","América do Sul","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"206","2021-03-04 15:46:34-03","IF","SPSF","10986","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"A.Custodio Filho","2765","1986","06","27","América do Sul","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
