"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"104","2020-12-11 11:39:00-03","UFMG","BHCB","44102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","Toledo",NA,"Oliveira, PP de","82 A","1997","11","18","Southern America","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,"Habitat: Morro","BHCB000709","BHCB000709",NA,NA,NA,"2000","17620","auto","02",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:39:00-03","UFMG","BHCB","24810","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","Toledo",NA,"Tameirão Neto, E","1354","1994","05","27","Southern America","Brasil","Minas Gerais","Perdizes","Unidade de Conservação do Galheiro ( CEMIG ), Mata da Zilda","-47.2928009033203","-19.3528003692627",NA,"Floresta Semidecídua. Árboreo.","BHCB000708","BHCB000708",NA,NA,NA,"1998","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:39:00-03","UFMG","BHCB","171684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycorectes","martianus","Calycorectes martianus","O.Berg",NA,"Lima, HC de; Bromley, G","2273","1984","04","22","Southern America","Brasil","Rio de Janeiro","Magé","Estação Ecológica Estadual de Paraíso, Área do centro de primatologia do RJ.","-42.833333","-22.433333",NA,"Na submata da margens da floresta. Árvore com ca. 12m de altura. Botões esverdeados, estames alvos-pardacentos. Folhas discolores, face dorsal verde claro.","BHCB016325",NA,NA,"200","200","1993",NA,NA,NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA
"107","2020-12-11 11:39:06-03","UFMG","BHCB","135390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Rezende, SG","3174","2008","09","23","Southern America","Brasil","Minas Gerais","Betim","Próximo a refinaria Gabriel Paços, Área da Fiat","-44.110833","-19.98",NA,"Arbóreo; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB042078",NA,NA,"875","875","2019",NA,NA,"04",NA,NA,"-44.110833","-19.98",NA,NA,NA
"108","2020-12-11 11:39:06-03","UFMG","BHCB","146798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Costa, HES; Mota, RC da","H87","2009","12","04","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim, Borda de mata semidecídua próxima ao almoxarifado.","-44.224444","-20.116111",NA,"Árvore com frutos imaturos verdes.; Borda de mata semidecídua.","BHCB012149",NA,NA,"860","860","2012",NA,NA,"11",NA,NA,"-44.224444","-20.116111",NA,NA,NA
"109","2020-12-11 11:39:06-03","UFMG","BHCB","44103","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:39:06-03","UFMG","BHCB","23707","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:39:06-03","UFMG","BHCB","36689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:39:06-03","UFMG","BHCB","96456","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Kamino, LHY","203","2001","12","24","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:39:06-03","UFMG","BHCB","96946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Kamino, LHY","203","2001","12","24","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,"Frutos imaturos verdes","BHCB000844","BHCB000844",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:39:06-03","UFMG","BHCB","109580","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Castro, E R","150","2002","06","12","Southern America","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Floresta de encosta","-47.9199981689453","-25.0100002288818",NA,"Árvores com cerca de 10 mestros. Flores alvas.","BHCB000845","BHCB000845",NA,NA,NA,"2007","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:39:06-03","UFMG","BHCB","171800","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Faria, JEQ","1030","2011","01","27","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual dos Pireneus, Próximo aos Três Picos, mata de galeria","-48.9592018127441","-15.852499961853",NA,"Árvore ca. 5m de altura, frutos imaturos verdes, caule rugoso","BHCB016446",NA,NA,NA,NA,"2011","40887","auto","01",NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","3184508","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","martianus","Calycorectes martianus","O. Berg",NA,"Lima","Lima 2244","1984",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Brasil, Rj, Mun. De Mage, Paraiso, area do centro de Primatologia do Rj.",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2018-02-01 05:26:00-02","MO","MOBOT","100962407","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","A. Giaretta","A. Giaretta|C.N. Fraga","Giaretta 1460","2015","1","26","South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Jardim Botânico do Rio de Janeiro. Canteiro 8B, individuo 1979.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3189076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","M. Sobral","Gert G. Hatschbach","Hatschbach 50792","1986",NA,NA,"South America","Brazil","Paraná",NA,"Porto das Mocas Mun. Antonina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-02-19 04:30:00-03","MO","MOBOT","3200302","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","springiana","Eugenia springiana","O. Berg","BRuce Holst","C.F.P. Martius","Martius 44","1817",NA,NA,"South America","Brazil",NA,NA,"HErbar. Florac. Brasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-08-31 09:07:30-03","INPA","INPA","172212","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta, A","Gandolfi, S","15618","1983","10","06","Southern America","Brasil","São Paulo",NA,"Estação Experimental de Valinhos.",NA,NA,NA,NA,"INPA0172212","INPA0172212 INPA0172212_e",NA,NA,NA,"2018",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"121","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","10956",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","A. Giaretta/20-09-2017","G. Hatschbach; et al","68366","1998","10","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Braço do Rio","-39.7322006225586","-18.5932998657227",NA,"Arvore 5m. Floresta atlantica da planicie.","MBML010956","MBML010956",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","32346",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","A. Giaretta/20-09-2017","V. Demuner; T. A. Cruz, M.Belizário.","4612","2007","11","29",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.441667","-20.103333",NA,"Árvore 14m, 7m, dap 35cm, frutos verdes. Interior de mata.","MBML032346","MBML032346",NA,"250","250",NA,NA,NA,NA,NA,NA,"40W26'30","20S6'12",NA,NA,NA
"123","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","19751",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","A. Giaretta/20-09-2017","F. Barros; et al","2357","1991","11","22",NA,"Brasil","São Paulo","Serra Negra","Serra Negra, Alto da Serra","-46.7000007629395","-22.6100006103516",NA,"Arvore ca. 8m alt. Flores perfumadas brancas.","MBML019751","MBML019751",NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-06-15 15:31:04-03","UNESP-RC","HRCB","49012","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Lombardi","7072","2007","12","05",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"borda da trilha. Arvoreta ca. 2,5 m, flores alvas e passadas",NA,NA,NA,"957","957",NA,NA,NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA
"125","2020-06-15 15:31:04-03","UNESP-RC","HRCB","49390","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Lombardi","7293","2008","02","20",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"Arvoreta ca. 4 m, folhas cartáceas, frutos imaturos verdes",NA,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA
"126","2017-11-24 14:11:41-02","UFLA","ESAL","16133","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Carvalho, DA; Vilela, EA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada p/ Macaia","-44.7580986022949","-21.0331001281738",NA,"árvore; 6.00m; ; amarelo",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-11-24 14:11:41-02","UFLA","ESAL","16134","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"D.A. Carvalho; E.A.Vilela","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada p/ Macaia","-44.7580986022949","-21.0331001281738",NA,"árvore; 6.00m; ; roxo",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-11-24 14:11:41-02","UFLA","ESAL","14295","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Tameirão Neto, E; et al.","774",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-11-24 14:11:41-02","UFLA","ESAL","16465","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Rodrigues, LA; et al.","387",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Gelego","-44.9033012390137","-21.511100769043",NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-11-24 14:11:41-02","UFLA","ESAL","12530","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,"árvore; 7,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-10-09 16:31:52-03","UFLA","ESAL","17664","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Souza, JS","65",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"132","2018-10-09 16:31:52-03","UFLA","ESAL","18307","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Van den Berg, E","Castro, GC","78",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"133","2018-10-09 16:31:52-03","UFLA","ESAL","19437","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"134","2018-10-09 16:31:52-03","UFLA","ESAL","19438","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"135","2018-10-09 16:31:52-03","UFLA","ESAL","19472","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"136","2018-10-09 16:31:52-03","UFLA","ESAL","19560","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Ary Teixeira de Oliveira-Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"137","2018-10-09 16:31:52-03","UFLA","ESAL","20672","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Pedro Higuchi","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Subestação","-44.999444","-21.245278",NA,"árvore; ; rosa;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"138","2017-11-24 14:11:41-02","UFLA","ESAL","19321","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Distrito de Macaia, Mata dos Botelhos","-44.7580986022949","-21.0331001281738",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-11-24 14:11:41-02","UFLA","ESAL","12250","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada da Ponte do Funil -Pedra Negra","-44.7580986022949","-21.0331001281738",NA,"árvore; 5,0; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-11-24 14:11:41-02","UFLA","ESAL","12529","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,"arbusto; 3,5; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-11-24 14:11:41-02","UFLA","ESAL","17032","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Oliveira Filho, AT","Silva, VF","45",NA,NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","Faz. Coqueiro","-44.7477989196777","-21.1525001525879",NA,"árvore; 11m; ;; floresta",NA,NA,NA,NA,NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-11-24 14:11:41-02","UFLA","ESAL","15705","S","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Ary T.O.Filho","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,"árvore; 7,50; ;; floresta",NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-11-24 14:11:43-02","UFLA","ESAL","4343","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J.E.Q.Faria Jr.","Domingos, DQ","07",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,"árvore; 5 m; ;; floresta",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-10-09 16:31:52-03","UFLA","ESAL","12925","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","M.Sobral","Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; 10,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"145","2018-10-09 16:31:52-03","UFLA","ESAL","1801","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","M.Sobral","Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Prox. à cidade","-44.999444","-21.245278",NA,"árvore; 4,0m; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"146","2018-10-09 16:31:54-03","UFLA","ESAL","22200","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Faria, JEQ","Chaddad, Jr J","148",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","estrada Lavras-São João del Rei, anel viario","-44.999444","-21.245278",NA,"árvore; 3m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"147","2017-11-24 14:11:43-02","UFLA","ESAL","4342","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J.E.Q.Faria Jr.","Domingos, DQ","06",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,"arvoreta; 3,8 m; branca;; floresta",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-11-24 14:11:43-02","UFLA","ESAL","11732","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Costa, MP; Pifano, DS; Melo, PHA","71",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, encosta do Jardim Japonês","-46.5614013671875","-21.7877998352051",NA,"árvore; ; ;; floresta",NA,NA,NA,"14","14",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-11-24 14:11:43-02","UFLA","ESAL","8332","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Marcus Sobral","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,"árvore; 6 m; branca;; floresta",NA,NA,NA,"7","7",NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-06-10 10:11:15-03","FZB-BH","BHZB","11369","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata",NA,NA,"Rezende, S.G.","5118","2015","07","29",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793",NA,"Com duplicata",NA,NA,NA,"800","800",NA,"33524","auto",NA,NA,NA,"43 °23' 00''","20° 15' 49''",NA,NA,NA
"151","2014-09-09 14:08:42-03","UNIVILLE","JOIW","313","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","M.F.Santos","J.C.F.Melo Jr.","560","2006","10","23",NA,"Brasil","MG","Matozinhos","Fazenda Cauaia- Lapa do Santo","-44.018056","-19.482889",NA,"Árvore, h=6m, DAP=10cm. Botões verdes. Madeira de galho coletada",NA,NA,NA,"678","678",NA,NA,NA,NA,NA,NA,"44º01'05,0'' W","19º28'58,4'' S",NA,NA,NA
"152","2014-12-23 12:41:00-02","UNIVILLE","JOIW","425","S","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"G.C.T.Ceccantini","3039","2006","12","03",NA,"Brasil","MG","Matozinhos","Fazenda Cauaia - Região de acesso a Mata Seca sobre a Lapa do Santo","-44.015167","-19.477194",NA,"Trepadeira herbácea. Pétalas verdes com ápice rosa",NA,NA,NA,"644","644",NA,NA,NA,NA,NA,NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA
"153","2021-02-09 10:13:36-03","UENF","HUENF","2483","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Ary T. Oliveira - Filho","Procópio-de-Oliveira, P.","686","2006","09","26",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,"FE 12","HUENF00002485",NA,NA,"56","56","2016",NA,NA,"04","15",NA,"42º2'8''W","22º25'42''S",NA,NA,NA
"154","2021-02-09 10:13:36-03","UENF","HUENF","2491","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Ary T. Oliveira - Filho","Procópio-de-Oliveira, P.","698","2006","09","26",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,"FE 12","HUENF00002493",NA,NA,"56","56","2016",NA,NA,"04","15",NA,"42º2'8''W","22º25'42''S",NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","1954354","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,NA,"949","1943","11","4","South America - Neotropics","Brazil","São Paulo",NA,"Helvetia",NA,NA,NA,NA,"US01899342","US01899342_01 US01899342_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","1954356","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,NA,"984","1945","1","18","South America - Neotropics","Brazil","São Paulo",NA,"Helvetia",NA,NA,NA,NA,"US01899341","US01899341_01 US01899341_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","1361974","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"A. F. Regnell",NA,"1862","2","4","South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01897568","US01897568_01 US01897568_02",NA,NA,NA,NA,"25710","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","2883565","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"P. E. Gibbs & H. Leitao Filho","3554","1976","11","26","South America - Neotropics","Brazil","São Paulo","São Paulo","25 Km NW de Mogi-Guaçú; Estação Experimental de Mogi- Guaçú (Fazenda Campininha)","-46.6300010681152","-23.5400009155273",NA,NA,"US01897566","US01897566_01 US01897566_02",NA,NA,NA,NA,"53584","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","3125513","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"G. Hatschbach","50792","1986","10","2","South America - Neotropics","Brazil","Paraná","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,"US01897567","US01897567_01 US01897567_02",NA,NA,NA,NA,"38300","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
