"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"103","2020-12-11 11:39:15-03","UFMG","BHCB","101592","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Pastore, JA; Moura, C","1255","2003","09","05","Southern America","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Trilha da Pedreira, primeiro acesso após o mirante, topo de morro","-46.371944","-23.976944",NA,NA,NA,"Árvore 15m altura, tronco com ritidoma, flores creme e frutos imaturos verdes. Resquício de sépalas de cor avermelhada","BHCB019785",NA,"2014",NA,NA,"-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:39:15-03","UFMG","BHCB","92907","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Thomas, WW; Amorim, AMA; Paixão, JL; Fiaschi, P; Sant'Ana, SC de; Clifton, B","s.n.","2003","03","19","Southern America","Brasil","Bahia","Ibirapitanga","Reserva Municipal Cachoeira do Pau, 22km N de Itamarati na BR 101, em seguida 6,8km E na estrada para a Torre da Embratel. Floresta úmida do Sul da Bahia.","-39.459167","-13.890833","69","69",NA,"Árvore, 16m; verde brilhante acima, verde pálido abaixo; frutos verde-amarelado tornando-se marrom-avermelhado.","BHCB010549","BHCB010549","2005",NA,NA,"-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:39:15-03","UFMG","BHCB","173952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Farney, C; Kurtz, BC; Pereira, TS","3575","1997","07","10","Southern America","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,"Árvore com mais ou menos 6 metros de altura, folhas verdes discolores, flores em botão alvacento, com pedicelo e cálice verde.; Mata de restinga.","BHCB019269",NA,"2011",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"106","2020-12-11 11:39:15-03","UFMG","BHCB","195586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Weinberg, B","446","1982","09","18","Southern America","Brasil","Espírito Santo","Vila Velha","Interlagos II","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Flores brancas com rosa forte. Árvore com mais de 6m.","BHCB195586",NA,"1995",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"107","2020-12-11 11:39:15-03","UFMG","BHCB","195587","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Assis, AM","726","1999","09","16","Southern America","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha, Setiba","-40.5110015869141","-20.6580009460449",NA,NA,NA,"Flor alva, planta com 4m de altura. Pétalas roseas, petalas brancas. Bordo de Mata (trilha).; Restinga, solo arenoso.","BHCB195587",NA,"2011",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"108","2020-12-11 11:39:17-03","UFMG","BHCB","102406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg",NA,"Barros, AA de; Matos, VC de; Guedes, AP; Muritiba, TAM; Santos, PT dos; Gomes, WS","1668","2002","08","21","Southern America","Brasil","Rio de Janeiro","Niterói","Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas. Mata Atlântica secundária.","-43.1035995483398","-22.88330078125",NA,NA,NA,"Arbusto com cerca de 2m de altura; semi-ciófila; folhas cartáceas discolores verdes; botões esverdeados.","BHCB010652","BHCB010652","2006",NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA
"109","2020-12-11 11:39:17-03","UFMG","BHCB","97096","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg",NA,"Nascimento, FHF","105","1999","01","29","Southern America","Brasil","Bahia","Rio de Contas","Mata da base do pico do Itoibira. Beira de mata.","-41.8114013671875","-13.5789003372192","170","170",NA,"Touceira, 3m altura. Folhas discolores. Frutos verde-avermelhados a verde vináceos.","BHCB010651","BHCB010651","2005",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"110","2020-12-11 11:39:17-03","UFMG","BHCB","97097","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg",NA,"Nascimento, FHF","91","1998","11","15","Southern America","Brasil","Bahia","Rio de Contas","Mata de base do pico do Itoibira","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Touceira, ca. 305m alt. Folhas discolores. Botões alvos. Beira de mata.",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"111","2008-07-01 03:33:00-03","MO","MOBOT","3225134","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O. Berg","M. Sobral","L.S. Funch","Funch 1042","1997","8","3","South America","Brazil","Bahia",NA,"Mucugé: Cabeceira do Rio Mucugé. Folha Larga. Mata cillar do Rio Mucugé.","-41.38333","-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2018-06-26 05:23:00-03","MO","MOBOT","100578218","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O. Berg","M. Sobral","W. Wayt Thomas|André M. Amorim|J. Lima da Paixão|Pedro Fiaschi|Sérgio C. de Sant'Ana|B.C. Clifton","Thomas 13450","2003","3","19","South America","Brazil","Bahia","Ibirapitanga","22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau.","-39.4591667","-13.8908333","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","4938",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M. Sobral/1995","B. Weinberg","446","1982","09","18",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Flores brancas com rosa forte, árvore +/- 6m.","MBML004938",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"114","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","5155",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","B. Weinberg","437","1983","09","18",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,"Árvore de 6m, flor branca e rosa intensa, perto da Clusia spiritu santensis.","MBML005155","MBML005155",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"115","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","10507",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. zuccarinii","Eugenia cf. zuccarinii","O.Berg","A. Giaretta/20-09-2017","L. Kollmann; E. Bausen & W. Pizziolo","2420","1999","04","07",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,"Mata baixa. Arbusto 3m. Frutos verdes.","MBML010507","MBML010507",NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","21699",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. zuccarinii","Eugenia cf. zuccarinii","O.Berg","A. Giaretta/Set.2017","L. Kollmann; et al","6320","2003","12","27",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru","-40.676944","-20.096389",NA,NA,NA,"Arvoreto 5m. Flores brancas.","MBML021699","MBML021699",NA,NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","44347",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. zuccarinii","Eugenia cf. zuccarinii","O.Berg","A. Giaretta/20-09-2017","L. Daneu; G.M. Carvalho & L.C. Gomes","305","2010","03","15",NA,"Brasil","Bahia","Porto Seguro","Trilha do Pequí, bloco 4 da RPPN Estação Veracel. Vertente, mata alta","-39.202222","-16.419167",NA,NA,NA,"Árvore ca 15m alt., folhas verde escura com a face inferior mais clara. Flores e botões brancos","MBML044347","MBML044347",NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10900",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","L. D. Thomaz","1463","1993","05","13",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 9m, PAP 23 + 11cm, caule interno branco, fruto verde/amarelado.","MBML010900","MBML010900",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","12694",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","C. N. de Fraga","496","1999","09","28",NA,"Brasil","Espírito Santo","Vila Velha","Restinga da Barra do Jucu","-40.327778","-20.426944",NA,NA,NA,"Mata da restinga. Folhas verde escuro adaxial e verde claro abaxial, flores com sépalas vermelhas pétalas brancas e estames brancos. Arbusto de +/- 4,0m.","MBML012694","MBML012694",NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA,NA,NA
"120","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","18368",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","L. Kollmann; et al","5752","2002","11","19",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,NA,NA,"Beira do pasto. Arbusto 3m. Frutos verdes e vermelhos. Trilha da taquara.","MBML018368","MBML018368",NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"121","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","27391",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2952","2006","10","18",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia, prop.: Ciro Ferreira","-40.665556","-18.977778","170","170",NA,"Arbusto 3m, flores brancas, frutos verdes. Vegetação rupestre.","MBML027391","MBML027391",NA,NA,NA,"40W39'56","18S58'40",NA,NA,NA,NA,NA,NA,NA
"122","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","28726",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1250","2006","08","09",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha da divisa.","-40.470556","-20.059167","250","250",NA,"Arbusto 3m de alt. Flores brancas. Rupícola interior de mata.","MBML028726","MBML028726",NA,NA,NA,"40W28'14","20S3'33",NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","30202",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/Set.2017","V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","3992","2007","05","18",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia, propr.: Ciro Ferreira (proprriedade vendida)","-40.662778","-18.971944","450","450",NA,"Arvoreta 6m, botões florais, flores brancas, frutos verdes. Vegetação em afloramento rochoso.","MBML030202","MBML030202",NA,NA,NA,"40W39'46","18S58'19",NA,NA,NA,NA,NA,NA,NA
"124","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","32157",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","H. Q. Boudet Fernandes; V. Demuner, T. A. Cruz, R. R. Vervloet","3479","2007","10","03",NA,"Brasil","Espírito Santo","Águia Branca","Santa Lúzia. Pedra do Ciro.","-40.664167","-18.974806","175","175",NA,"Vegetação rupestre. Arbusto 1,8m x 2,5cm. Flor com pétalas brancas e sépalas avermelhadas. Rupícola.","MBML032157","MBML032157",NA,NA,NA,"40W39'51","18S58'29,3",NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","5145",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta/20-09-2017","B. Weinberg; et al",NA,"1983","09","18",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Árvore de 6m, flor branca e rosa intensa.","MBML005145","MBML005145",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"126","2021-03-03 13:56:22-03","UFF","NIT","NIT10424","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","T. Fernandes","T. Fernandes","283","2018","07","09",NA,"Brasil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca. Trilha para Pedra do Elefante/Alto Mourão.","-43.1035995483398","-22.88330078125",NA,NA,NA,"Árvore, 5 m. Frutos imaturos verdes, maduros vermelhos com cálice verde.","NIT00001658",NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA
"127","2021-03-03 13:56:22-03","UFF","NIT","NIT10884","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","T. Fernandes","T. Fernandes","502","2019","08","24",NA,"Brasil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca. Morro das Andorinhas, trilha principal","-43.043056","-22.974444",NA,NA,NA,"Arvoreta, 3 m. Folhas glabras, discolores, botões rosados.","NIT00003638",NA,NA,NA,NA,"43º2'35''W","22º58'28''S",NA,NA,NA,NA,NA,NA,NA
"128","2020-11-18 11:49:54-03","UERJ","HRJ","12403","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","L. P. G. Rosa; #?#W. Silva, C.L. Oliveira","s.n.","2011","08","23",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","603","603",NA,NA,"HRJ00012842",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"129","2021-02-09 10:13:37-03","UENF","HUENF","11845","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Belan, M.","Belan, M.; Faitanin, M. A.","22","2019","10","23",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba. Estação Ecológica Estadual de Guaxindiba","-41.095556","-21.371667","487","487",NA,"1,80 m de alt.; botões com 4 carpelos, colocaração branca","HUENF00012706",NA,NA,NA,NA,"41º5'44''W","21º22'18''S",NA,NA,NA,NA,NA,NA,NA
"130","2021-02-25 10:13:06-03","CVRD","CVRD","13035","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Folli, D.A.","6630","2010","05","30","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.168628","-16.567371",NA,NA,NA,"Propiedade Symbiosis Investimentos <ll>dwc_commonname:</ll> Batinga barreira","CVRD013035",NA,"2019","03","21","-39,168628","-16,567371",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"131","2021-02-25 10:13:06-03","CVRD","CVRD","4846","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Folli, D.A.","2222","1994","02","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga barreira","CVRD004846","CVRD004846","2019","03","21",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"132","2021-02-25 10:13:06-03","CVRD","CVRD","2447","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Folli, D.A.","1012","1989","11","23","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga barreira","CVRD002447","CVRD002447","2019","03","21",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"133","2021-02-25 10:13:06-03","CVRD","CVRD","4895","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Folli, D.A.","2271","1994","04","06","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga barreira","CVRD004895","CVRD004895","2019","03","21",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"134","2021-02-25 10:13:06-03","CVRD","CVRD","14691","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Folli, D.A.","7147","2013","12","02","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","64","64",NA,"<ll>dwc_commonname:</ll> Batinga barreira","CVRD014691","CVRD014691","2019","03","21",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"135","2021-02-25 10:13:06-03","CVRD","CVRD","9307","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Folli, D.A.","5148","2005","11","25","América do Sul","BRASIL","ES","Linhares","Aceiro Bico da bota","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga barreira","CVRD009307","CVRD009307","2019","03","21",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"136","2021-02-25 10:13:06-03","CVRD","CVRD","3501","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Souza, V.D.","218","1991","10","16","América do Sul","BRASIL","ES","Vila Velha","Próx. a Rodovia do Sol, lado esquerdo, próximo ao Posto Shell, indo de Vila Velha/ Barra do Jucú.","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Batinga barreira","CVRD003501",NA,"2019","03","21",NA,NA,"27156","auto","Magnoliopsida",NA,NA,NA,NA
"137","2021-02-25 10:13:06-03","CVRD","CVRD","2870","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Karinne S. Valdemarin","Menandro, M.S.","252","1990","07","30","América do Sul","BRASIL","MG","Rio Vermelho","Árvore nº 99 da parcela C3 do Ensaio de Manejo florestal.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Folhas discolores, com face inferior mais clara, com cálice verdes. <ll>dwc_commonname:</ll> Batinga barreira","CVRD002870",NA,"2019","03","21",NA,NA,"26996","auto","Magnoliopsida",NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","1570067","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oxyphylla","Eugenia oxyphylla","O. Berg",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US01898347","US01898347_01 US01898347_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2321224","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oxyphylla","Eugenia oxyphylla","O. Berg",NA,"R. Reitz & Klein, --","5578","1957","11","6","South America - Neotropics","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca.","-48.8456001281738","-26.3043994903564","600",NA,NA,NA,"US01898346","US01898346_01 US01898346_02",NA,NA,NA,NA,NA,"37150","auto","Dicotyledonae",NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2321241","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","Blume",NA,"R. Reitz & Klein, --","5813","1957","12","21","South America - Neotropics","Brazil","Santa Catarina","São Francisco do Sul","Porto do Palmital, Garuva","-48.6380996704102","-26.2432994842529","10",NA,NA,NA,"US01898712","US01898712_01 US01898712_02",NA,NA,NA,NA,NA,"23627","auto","Dicotyledonae",NA,NA,"1",NA
"141","2019-11-13 11:26:50-03","USP","SPF","105121","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Ferreira, MC","PCD1810","1995","04","25",NA,"Brasil","Bahia","Lençóis",NA,"-41.452778","-12.456944","980","980",NA,NA,"SPF00105121",NA,"2004",NA,NA,"-41.452778","-12.456944",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:26:50-03","USP","SPF","105120","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Stadnik, A; Lucresia, L","Pereira, A","PCD1901","1995","04","28",NA,"Brasil","Bahia","Palmeiras",NA,"-41.427222","-12.439167","520","520",NA,NA,"SPF00105120",NA,"2019","07",NA,"-41.427222","-12.439167",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:26:50-03","USP","SPF","188026","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Giaretta, A","Lopes, JC","10","2008","10","22",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,"-41.941944","-22.794444","40","120",NA,NA,"SPF00188026",NA,"2016","06",NA,"-41.941944","-22.794444",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:26:50-03","USP","SPF","210714","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Stadnik, A","Souza, VC","32694","2007","02","18",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Serra do Cipó (Serra da Lapa). Distr. de São José da Cachoeira. Trilha do João Carrinho.","-43.738694","-19.048","756","1080",NA,NA,"SPF00210714",NA,"2019","07",NA,"-43.738694","-19.048",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:26:50-03","USP","SPF","94663","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Harley, RM","CFCR14176","1994","02","17",NA,"Brasil","Bahia","Palmeiras",NA,"-41.452778","-12.4575","900","1000",NA,NA,"SPF00094663",NA,"2004",NA,NA,"-41.452778","-12.4575",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:26:50-03","USP","SPF","94705","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Stadnik, A; Lucresia, L","Harley, RM","CFCR14179","1994","02","17",NA,"Brasil","Bahia","Palmeiras",NA,"-41.452778","-12.4575","900","1100",NA,NA,"SPF00094705",NA,"2019","07",NA,"-41.452778","-12.4575",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:26:50-03","USP","SPF","94836","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Harley, RM","CFCR14176","1994","02","17",NA,"Brasil","Bahia","Palmeiras",NA,"-41.452778","-12.4575","900","1000",NA,NA,"SPF00094836",NA,"2004",NA,NA,"-41.452778","-12.4575",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:26:50-03","USP","SPF","41372","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Giaretta, A","Hage, JL","1221","1981","08","25",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"SPF00041372",NA,"2016","06",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"149","2019-11-13 11:26:50-03","USP","SPF","124026","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Giaretta, A","Bautista, HP","PCD3482","1996","07","08",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"SPF00124026",NA,"2016","06",NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"150","2019-11-13 11:26:50-03","USP","SPF","123406","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Conceição, AA","491","1997","04","05",NA,"Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"SPF00123406",NA,"2004",NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA
"151","2019-11-13 11:26:50-03","USP","SPF","96628","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Giaretta, A","Bernacci, LC","964","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"SPF00096628",NA,"2016","06",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"152","2019-11-13 11:26:52-03","USP","SPF","166056","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Thomas, WW","13450","2003","03","19",NA,"Brasil","Bahia","Ibirapitanga",NA,"-39.459167","-13.890833","690","690",NA,NA,"SPF00166056",NA,"2016","06",NA,"-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,NA
