"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","infraspecificEpithet","typeStatus"
"103","2021-02-11 17:19:09-03","UFPR","UPCB","39689","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Cervi, A.C.","Lacerda, A.","177","1998","11","17",NA,"Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Rupícola, frutos verdes, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,NA,NA,"12577","auto","1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:19:09-03","UFPR","UPCB","44714","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Borgo, M.","Borgo, M.","842","2000","11","13",NA,"Brasil","Paraná","Curitiba","Museu de História Natural Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"Epífita a 2,5m do solo, em início de frutificação, em floresta ombrófila mista..",NA,NA,NA,NA,"25180","auto","2000","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:19:09-03","UFPR","UPCB","25645","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Dittrich, V.A.O.","Carrião, D.J.S.","1","1995","10","03",NA,"Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,"Sinningia, sobre Erytrhyna, flor rosada com faizas longitudinais lilazes na corola, extremidades da corola clara, caule lilás..",NA,NA,NA,NA,"25180","auto","1995","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:19:09-03","UFPR","UPCB","32703","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Uhlmann, A.","Uhlmann, A.",NA,"1997","10","15",NA,"Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,"Epífita sobre árvore caída em meio à floresta, flor rosada com guias de néctar vermelho-escuro..",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:19:09-03","UFPR","UPCB","38943","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Chautems, A.","Gatti, A.L.S.","135","1998","09","23",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, com corola rósea com máculas escuras..",NA,NA,NA,NA,"46557","auto","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:19:09-03","UFPR","UPCB","44982","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Silva, S.M.","Petean, M.P.","123","2000","12","23",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,"Epífita de flores rosa. Coletada em floresta ombrófila densa altomontana..",NA,NA,NA,NA,"30514","auto","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:19:09-03","UFPR","UPCB","49782","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Chautems, A.","Giongo, C.","8","1997","10","11",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Trilha para o Facãozinho","-48.834400177002","-25.476900100708",NA,"Epífita, flor rósea e manchas vinosas. Floresta ombrófila densa montana, local bem iluminado..",NA,NA,NA,NA,"30514","auto","2006","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:19:09-03","UFPR","UPCB","40766","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Borgo, M. & Dala Rosa, S.","Dala Rosa, S.","48","1999","11","03",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,"Epífita a 1m do solo, flor creme com listas vinho. Floresta ombrófila densa altomontana, 1080m..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:19:09-03","UFPR","UPCB","45259","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Cervi, A.C.","Cervi, A.C.","8218","1999","10","21",NA,"Brasil","Paraná","Curitiba","Parque Municipal do Iguaçu","-49.2731018066406","-25.4277992248535",NA,"Epífita com flores róseo-claras..",NA,NA,NA,NA,"25180","auto","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:19:09-03","UFPR","UPCB","21121","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Hatschbach, G.","Marquesini, N.R.",NA,"1991","11","27",NA,"Brasil","Paraná","Cândido de Abreu","Posto Indígena: Ivaí","-51.3333015441895","-24.5669002532959",NA,"Herbácea, epífita, flor alaranjada..",NA,NA,NA,NA,"55411","auto","1993","06","30",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:19:09-03","UFPR","UPCB","48008","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Kersten, R.","Kersten, R.","636","2001","04",NA,NA,"Brasil","Paraná","Araucária","REPAR - PETROBRÁS","-49.4103012084961","-25.5930995941162",NA,"Epífita em floresta aluvial..",NA,NA,NA,NA,"21346","auto","2001","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:19:09-03","UFPR","UPCB","42238","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Lemos, P.","Costa, J.R.","12","1998","11","06",NA,"Brasil","Paraná","Pinhais","Rio Iraí","-49.1925010681152","-25.4447002410889",NA,"Epífita ±40cm, flores róseas com manchas bordôs, caule vermelho. Sobre árvore a 3m do solo. Interior de floresta ciliar..",NA,NA,NA,NA,"10418","auto","1998","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:19:09-03","UFPR","UPCB","42250","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,NA,"Akaishi, F.M.","6","1998","11","06",NA,"Brasil","Paraná","Pinhais","Rio Iraí","-49.1925010681152","-25.4447002410889",NA,"Flores róseas. Interior da floresta ciliar..",NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:19:09-03","UFPR","UPCB","43297","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Santos, E.P.","Santos, E.P.","927","2000","10","20",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,"Epífita, flore róseo-salmão com listras vermelhas. Interior de floresta ombrófila densa montana, ± 930 m de altitude.",NA,NA,NA,NA,"41937","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-12-04 15:32:00-02","MO","MOBOT","2458882","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Albino Hatschbach","Hatschbach Sobrinho 32308","1973","8","14","South America","Brazil","Paraná",NA,"Castro. Morros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-07-21 23:34:00-03","MO","MOBOT","2458980","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Per Dusén","Dusén 2742","1903","12","17","South America","Brazil","Paraná",NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3061927","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems","Per Dusén","Dusén 1062a","1914",NA,NA,"South America","Brazil","Paraná",NA,"Serrinha, in rupibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3061949","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems","Per Dusén","Dusén 6873","1908",NA,NA,"South America","Brazil","Paraná",NA,"Serrinha, in rupibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2018-09-12 14:48:13-03","UNIOESTE","UNOP","5841","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Mancinelli, W.S.; Kellermann, B.","Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenb; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenberg, R.","78","2009","09","25",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.648611","-24.133333",NA,"Rupicola. Flores rubras.",NA,NA,"-49.648611","-24.133333",NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","3179663","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"A. P. Chautems & R. Reitz","359","1989","12","12","South America","Brazil","Paraná",NA,"PR, Mun. de Tibagi, Sitio da Estrela, vale do Iapo, caminho a Cachoeira do Rio Saltinho",NA,NA,NA,NA,"US00345941","US00345941_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1000",NA,NA,"1",NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","1953001","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"G. Hatschbach","1036","1948","10","17","South America","Brazil","Paraná",NA,"Mun. of Lapa, Serrinha",NA,NA,NA,NA,"US00320625","US00320625_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","1989015","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"A. P. Chautems","s.n. (?)","1989","3",NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,"Received as: seed","US02994850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","1619875","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"P. K. Dusén","13453","1911","11","26","South America","Brazil","Paraná",NA,"Serrinha",NA,NA,NA,NA,"US00320624","US00320624_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","3347335","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"L. E. Skog","7729","1995","11","27","South America - Neotropics","Brazil",NA,NA,"Grown in the Smithsonian's Dept. of Botany greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,"US00590927","US00590927_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"127","2019-12-09 17:30:02-03","UFPR","EFC","8971","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Ziller, S.R.; Maschio, W.","1918","1999","10","10",NA,"Brasil","Paraná","Ponta Grossa","Capela Nossa Senhora das Pedras, Faz.das Almas","-49.8294","-25.3023",NA,"Herbácea rupestre com batata. Flores vermelhas com pontos pretos. __COMMOM_NAME__: Rainha-do-abismo","EFC008971",NA,"-49.8294","-25.3023",NA,NA,"1999","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-09 17:30:02-03","UFPR","EFC","18533","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Souza, I.","Souza, I.; Monastier, S.H.","536","2019","07","20",NA,"Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-49.94652","-25.202564",NA,"Erva rupícola 30 cm, flores vermelhas com máculas escuras na porção superior do tubo floral, folhas buladas, pilosas, de coloração verde-azulado.","EFC018533",NA,"-49.946520","-25.202564",NA,NA,"2019","07","21",NA,"960","960",NA,NA,NA,NA,NA
"129","2019-12-09 17:30:02-03","UFPR","EFC","8862","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Ziller, S.R.","1877","1999","05","02",NA,"Brasil","Paraná","Balsa Nova","A 300 m do primeiro posto policial CWB - PG","-49.6356010437012","-25.5839004516602",NA,"Planta herbácea, rupestre, comum. __COMMOM_NAME__: Rainha-do-abismo","EFC008862",NA,NA,NA,"27346","auto","1999","11","01",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:20:21-03","USP","SPF","109399","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A","Souza, VC","7347","1994","11","14",NA,"Brasil","São Paulo","Itararé",NA,"-49.263056","-24.261667",NA,NA,"SPF00109399","SPF00109399","-49.263056","-24.261667",NA,NA,"1998","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:20:21-03","USP","SPF","112447","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G","Ribas, OS","897","1995","10","27",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"SPF00112447","SPF00112447",NA,NA,"46557","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:20:21-03","USP","SPF","15638B","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A","Sem coletor","s.n.","1955","12",NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00015638","SPF00015638",NA,NA,"53584","auto","1989","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:15:53-03","UEFS","HUEFS","29361","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Ribas, O.S.","897","1995","10","27",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre.","-50.1618995666504","-25.0949993133545",NA,"Zona de campo, dos afloramentos de arenito.","HUEFS0029361","HUEFS0029361",NA,NA,"46557","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"134","2015-03-13 19:26:17-03","F","FMNH-SEEDPLANTS","V0280225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0280225F","V0280225F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"135","2015-03-13 19:26:17-03","F","FMNH-SEEDPLANTS","V0280227F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0280227F","V0280227F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"136","2015-03-13 19:26:17-03","F","FMNH-SEEDPLANTS","V0280228F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0280228F","V0280228F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"137","2019-01-25 15:35:09-02","IAC","IAC","40502","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","M.C. Dias","F.N. Rodrigues et al.","s/nº","1997","09","12",NA,"Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136","-24.5094",NA,NA,NA,NA,"-50.4136","-24.5094",NA,NA,"1999","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-07-23 12:08:40-03","CEPLAC","CEPEC","32402","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Rechsteineria","canescens","Rechsteineria canescens",NA,"A. Chautems","G. Hatschbach","45657","1970","04","15",NA,"Brasil","Paraná","PALMEIRA","Faz. Sta. Rita.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"0W0'0","0S0'0","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1986",NA,NA
"139","2020-11-12 17:00:26-03","UEL","FUEL","48438","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Aguiar, TH","Aguiar, TH; Francisco, EM","132","2010","11","06",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado, em afloramento rochoso","-49.666667","-24.171667",NA,NA,NA,NA,"-49.666667","-24.171667",NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-12 17:00:26-03","UEL","FUEL","40906","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G","Barbosa, E; Silva, JM; Cunha, EM","1695","2006","10","14",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"44368","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-12 17:00:26-03","UEL","FUEL","25356","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Ferraz, JR","Silva, JB; et al.","s.n.","1993","11","28",NA,"Brasil","Paraná","Palmeira","Rodovia do Café","-50.0064010620117","-25.4293994903564",NA,NA,"FUEL020425",NA,NA,NA,"35166","auto","2019","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-12 17:00:26-03","UEL","FUEL","17462","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A","Pinto, LR; et al.","s.n.","1994","11","04",NA,"Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-12 17:00:26-03","UEL","FUEL","14639","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A","Dias, MC; et al.","28","1994","10","08",NA,"Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-12 17:00:26-03","UEL","FUEL","29968","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Dias, MC","Rodrigues, FN; et al.","s.n.","1997","09","12",NA,"Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-12 17:00:26-03","UEL","FUEL","29969","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Ferraz, JR","Zequi, JAC; Godoy, LP","s.n.","1997","09","13",NA,"Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL020426",NA,NA,NA,"56988","auto","2019","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-12 17:00:26-03","UEL","FUEL","7862","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Ferraz, JR","Chautems, A; et al.","359","1989","12","11",NA,"Brasil","Paraná","Tibagi","Sítio Estrela, Vale do Rio Iapó. Saltinho","-50.4136009216309","-24.5093994140625",NA,NA,"FUEL020427",NA,NA,NA,"56988","auto","2019","02","08",NA,"1","1",NA,NA,NA,NA,NA
"147","2020-11-12 17:00:26-03","UEL","FUEL","23213","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Souza, VC; Souza, JP","Barreto, KD; Fernandes, GD; Fernandes, RD","3265","1994","11","24",NA,"Brasil","São Paulo","Itararé","Pedreira Cobastalco","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 15:01:24-03","UnB","UB","148225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G","Poliquesi, CB","643","1999","11","24","Southern America","Brasil","Paraná ","Ponta Grossa","Buraco do Padre.","-50.1618995666504","-25.0949993133545",NA,"Flor vermelha.Afloramentos de arenito.; Campos gerais.",NA,NA,NA,NA,"46557","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-11-17 14:34:21-02","UFMT","UFMT","40679","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Barbosa, E.; Codeiro, J.","Caxambu, M.G.; Siqueira, E.L.","2712","2009","10","16",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre.","-49.967833","-25.174472",NA,"Erva heliófita, rupícola, griseo- tomentosa, flores vermelhas.; Paredão de arenito. Relevo ondulado, vegetação estepe(campo gerais).",NA,NA,"-49.967833","-25.174472",NA,NA,"2012",NA,NA,NA,"926","926",NA,NA,NA,NA,NA
"150","2021-03-04 15:46:38-03","IF","SPSF","12119","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens",NA,NA,"J.R.Guillaumon","21","1978","01","11","América do Sul","Brasil","BA","estrada Feira de Santana-Tanquinho",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-04 15:46:38-03","IF","SPSF","22302","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","Kunth","F.R.S.Pires","E.E.Macedo",NA,"1997","10","11","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,"COLETA: XLS: SPSFAntigo&nf;mata ciliar.&nf;Arbustiva 2m., flores brancas.;",NA,NA,NA,NA,NA,NA,"2007","04","20","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-04 15:46:38-03","IF","SPSF","38665","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","Kunth","J.A.Pastore","C. R. Lima & O. T. Aguiar & J. B. Baitello","31","2007","08","30","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.788889","-23.542778",NA,"COLETA: Flores brancas.; GEOGRAFIA: Trilha 4.;",NA,NA,NA,NA,NA,NA,"2008","05","30","Magnoliopsida","630","630",NA,NA,NA,NA,NA
"153","2021-03-04 15:46:38-03","IF","SPSF","41753","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","N.O.Costa","R.Cielo-Filho & J.B.Baitello & C.R.Lima","907","2009","06","23","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.070278","-24.062222",NA,"COLETA: Erva, flor rósea; GEOGRAFIA: Trilha do Canyon - Afloramento.;",NA,NA,NA,NA,NA,NA,"2009","08","12","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-04 15:46:38-03","IF","SPSF","42622","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","N.O.Costa","R.Cielo-Filho & J.B.Baitello & O.T. Aguiar","996","2009","09","23","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.069444","-24.061944",NA,"COLETA: Erva. Flores vermelhas.; GEOGRAFIA: Trilha do Canyon #?# Lajeado;",NA,NA,NA,NA,NA,NA,"2009","10","20","Magnoliopsida","700","700",NA,NA,NA,NA,NA
"155","2021-03-04 15:46:38-03","IF","SPSF","53447","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","((Mart.)) Wiehler","J.B.Baitello","F.A.R.D.P. Arzolla et al.","1813","2014","11","05","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.178333","-24.2275",NA,"COLETA: Erva de 50 cm de altura. Flores rosas.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,NA,NA,NA,NA,"2016","05","30","Magnoliopsida","1030","1030",NA,NA,NA,NA,NA
