"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"412","2020-09-02 16:32:23-03","Cenargen","CEN","24355","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Glocimar Pereira-Silva","1993","09","23",NA,"Brasil","Exsicatas",NA,"Glândula branca; cálice verde; corola rosa; filete branco.","CEN00024355",NA,NA,"A.Juss.","B. M. T. Walter","1952","GO","CALDAS NOVAS","Margem esquerda do córrego Gameleira.","-48.625","-17.74169921875","560","560","CEN00024355","1997","01","-4845000.0","-1783333.0","36612","auto",NA,NA,NA,NA,"2",NA
"413","2020-09-02 16:32:23-03","Cenargen","CEN","47365","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Aécio Amaral-Santos","2002","06","27",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado; influência indireta.","CEN00047365",NA,NA,"A.Juss.","J. M. Rezende","1308","GO","CRISTALINA","Cerrado abaixo da área de empréstimo.","-47.6136016845703","-16.7686004638672","930","930","CEN00047365","2003","08","-4733528.0","-1622194.0","85457","auto",NA,NA,NA,NA,"1",NA
"414","2020-09-02 16:32:23-03","Cenargen","CEN","63926","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Glocimar Pereira-Silva","2002","11","05",NA,"Brasil","Exsicatas",NA,"Flores pendentes.","CEN00063926",NA,NA,"A.Juss.","F. F. M. Santos","6795","GO","LUZIANIA","Área próximo ao encontro dos rios Lagoinha e Alagado. Ponto 7. AII.","-47.9502983093262","-16.2525005340576","945","945","CEN00063926","2004","02","-4821444.0","-1620972.0","83221","auto",NA,NA,NA,NA,"3",NA
"415","2020-09-02 16:32:23-03","Cenargen","CEN","25107","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Taciana Barbosa Cavalcanti","1995","07","24",NA,"Brasil","Exsicatas",NA,"Glândulas rosa-clara.","CEN00025107",NA,NA,"A.Juss.",NA,"1648","GO","NIQUELANDIA","Estrada paralela ao rio Tocantins. Entre o rio Tocantins e Serra Negra.","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00025107",NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,"2",NA
"416","2020-09-02 16:32:23-03","Cenargen","CEN","17307","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Bruno Machado Teles Walter","1992","06","09",NA,"Brasil","Exsicatas",NA,"Guias de néctar rosa-escuro. Glândulas brancas. Cálice avermelhado. Anteras amarelas. Populações ocorrem em agrupamentos de 4 a 7 indivíduos. Ocorre em locais sombreados. Área de influência da UHE Serra da Mesa.","CEN00017307",NA,NA,"A.Juss.","M. C. H. Mamede","1539","GO","NIQUELANDIA","Margem esquerda do Rio Traíras, a 10 km da ponte sobre este rio (descendo) próxima a Indianápolis.","-48.4597015380859","-14.4738998413086","470","470","CEN00017307","1996","08","-4856667.0","-1423333.0","74171","auto",NA,NA,NA,NA,"3",NA
"417","2020-09-02 16:32:23-03","Cenargen","CEN","33072","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Rafaela Campostrini Forzza","1998","09","15",NA,"Brasil","Exsicatas",NA,"Doação da universidade de São Paulo - Herbário SPF.","CEN00033072",NA,NA,"A.Juss.","B. M. T. Walter","1039","GO","NIQUELANDIA","Próximo ao lago de Serra da Mesa.","-48.4597015380859","-14.4738998413086","520","520","CEN00033072","2000","01","-4785611.0","-1429667.0","74171","auto",NA,NA,NA,NA,"1",NA
"418","2020-09-02 16:32:23-03","Cenargen","CEN","14060","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Roberto Fontes Vieira","1990","08","21",NA,"Brasil","Exsicatas",NA,"Material coletado próximo a comunidade remanescente de antigo quilombo; segundo informações dada por 'S.Beija' Curador tradicional de Brazlândia.","CEN00014060",NA,NA,"A.Juss.","A. Francener","410","GO","PADRE BERNARDO","A 40 km margem esquerda do posto Trajanópolis na rodovia Brazlândia/Padre Bernardo.","-48.2839012145996","-15.1603002548218","700","700","CEN00014060","2010","05","-4833333.0","-1550000.0","56279","auto",NA,NA,NA,NA,"5",NA
"419","2020-09-02 16:32:23-03","Cenargen","CEN","16815","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Roberto Fontes Vieira","1991","11","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00016815",NA,NA,"A.Juss.","A. Francener","1001","MG","MORADA NOVA DE MINAS","Cerrado recorde acima do Serra virgem da Faz. Boa Vista a 18.2 km da cidade.","-45.3567008972168","-18.6044006347656","620","620","CEN00016815","2010","05","-4536667.0","-1858333.0","44039","auto",NA,NA,NA,NA,"5",NA
"420","2020-09-02 16:32:23-03","Cenargen","CEN","3173","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Lídio Coradin","1978","09","25",NA,"Brasil","Exsicatas",NA,"Planta de 30 cm.","CEN00003173",NA,NA,"A.Juss.","M. C. H. Mamede","1099","DF","BRASILIA","Rodovia - Brasília - Formosa (Beira de Estrada).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00003173","2002","05",NA,NA,"70570","auto",NA,NA,NA,NA,"1",NA
"421","2020-09-02 16:32:23-03","Cenargen","CEN","54381","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","José Floriano Barêa Pastore","2004","06","05",NA,"Brasil","Unicata",NA,NA,"CEN00054381",NA,NA,"A.Juss.",NA,"989","GO","BELA VISTA DE GOIAS","Próximo da GO-020 (6 km). Próximo ao rio Caldas. Próximo do Distrito de Roselândia.","-48.9533004760742","-16.9727993011475",NA,NA,"CEN00054381",NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,"1",NA
"422","2020-09-02 16:32:23-03","Cenargen","CEN","17011","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Bruno Machado Teles Walter","1992","04","13",NA,"Brasil","Exsicatas",NA,"Pétalas róseas com manchas brancas. Coletada em local perturbado. Folhas discolores. Coletado no cerrado. Área de influência da UHE Serra da Mesa.","CEN00017011",NA,NA,"A.Juss.","C. Anderson","1190","GO","NIQUELANDIA","Estrada de terra vicinal à GO - 237. Entrada a 1 km da ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul.","-48.4597015380859","-14.4738998413086","490","490","CEN00017011","2000","08","-4820000.0","-1435000.0","74171","auto",NA,NA,NA,NA,"5",NA
"423","2020-09-02 16:32:23-03","Cenargen","CEN","60549","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Anderson Cássio Sevilha","2003","09","13",NA,"Brasil","Exsicatas",NA,NA,"CEN00060549",NA,NA,"A.Juss.","B. M. T. Walter","3554","TO","PARANA","Fazenda Petrolina.","-47.8830986022949","-12.6153001785278","427","427","CEN00060549","2007","03","-4732500.0","-1281250.0","96675","auto",NA,NA,NA,NA,"3",NA
"424","2020-10-16 10:36:25-03","UFG","HJ","6740","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Souza, L.F.","2009","09","04",NA,"Brasil",NA,NA,NA,"HJ00006740",NA,NA,"A.Juss.","R.F. Almeida","4062","Goiás","Caiapônia","Serra do Caiapó, sítio Vale das Palmeiras.","-51.864444","-17.289444","773","773","HJ00006740",NA,NA,"51º51'52''W","17º17'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-15 18:28:32-03","USP","SPF","184914","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Paula-Souza, J","2007","10","13",NA,"Brasil",NA,NA,"Arbusto, ca. 50 cm alt. Flores róseas.","SPF00184914",NA,NA,"A.Juss.","Antar, GM","9455","Minas Gerais","Joaquim Felício","Serra do Cabral, Ca. 5.9 km da cidade. Cerrado.","-44.1106","-17.4341",NA,NA,"SPF00184914","2018","07","-44.1106","-17.4341",NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-03-15 18:28:32-03","USP","SPF","172726","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Sasaki, D","2003","08","24",NA,"Brasil",NA,NA,"Subarbusto ca. 60 cm alt. Desprovida de folhas. Corola ocre a rosado. Crola rósea. Estames amarelados.","SPF00172726",NA,NA,"A.Juss.","Sasaki, D","683","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos.","-47.419444","-20.197222","900","900","SPF00172726","2004",NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-13 11:24:37-03","USP","SPF","172727","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Sasaki, D","2003","09","26",NA,"Brasil",NA,NA,NA,"SPF00172727",NA,NA,"A.Juss.","Sasaki, D","686","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. solo areno-pedregoso.","-47.460278","-20.247778","1000","1000","SPF00172727","2004",NA,"-47.460278","-20.247778",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-15 18:28:32-03","USP","SPF","185800","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Saavedra, MM","2007","11","15",NA,"Brasil",NA,NA,"Planta com sistema subterrâneo desenvolvido, ca. 50 cm alt., folhas com nervuras conspícuas, salientes, com pêlos ferrugíneos, flores com cálice verde-claro, pétalas alvas.","SPF00185800",NA,NA,"A.Juss.","Pirani, JR","533","Minas Gerais","Serro","São Gonçalo do Rio das Pedras, estrada São Gonçalo - Milho Verde, ca. 2 km de São Gonçalo. Campo limpo e cerrado.","-43.486389","-18.434722","1146","1146","SPF00185800","2008",NA,"-43.486389","-18.434722",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-03-15 18:28:32-03","USP","SPF","210532","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Klitgaard, BB","2009","11","10",NA,"Brasil",NA,NA,"Arbusto 80 cm alt., pouco ramificado, frutos verde-claros.; Cerrado.","SPF00210532",NA,NA,"A.Juss.","Zappi, DC","1182","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de S. José, Faz. Toucan Cipó. Perto dos estábulos.","-43.772917","-19.00534",NA,NA,"SPF00210532 SPF00210532_1","2010","06","-43.772917","-19.00534",NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-03-15 18:28:32-03","USP","SPF","61889","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Assis, MC","1987","11","06",NA,"Brasil",NA,NA,"Arbusto ca. 50 cm alt. Folhas jovens castanhas. Flores roxas.","SPF00061889",NA,NA,"A.Juss.","Mamede, MCH","CFCR11626","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada para Torre de TV. Cerrado de altitude, campo rupestre e mata.","-44.183333","-17.75",NA,NA,"SPF00061889","1993",NA,"-44.183333","-17.75",NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-03-15 18:28:32-03","USP","SPF","69520","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Pirani, JR","1990","06","16",NA,"Brasil",NA,NA,"Subarbusto 40 cm alt., com poucos ramos ascendentes, heliófilo. Flores alvas a rosa-claras.","SPF00069520",NA,NA,"A.Juss.","Mamede, MCH","CFCR13173","Minas Gerais","Grão Mogol","Cerrado nas adjacências do Córrego Escurona.","-42.966667","-16.583333","750","750","SPF00069520","1993",NA,"-42.966667","-16.583333",NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-03-15 18:28:32-03","USP","SPF","72797","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Harley, RM","1988","10","12",NA,"Brasil",NA,NA,"Arbusto bastante ramificado até 1 m, às vezes ramificação saindo diretamente da base ou formando um caule de ca 3 cm de diam., de onde sai a ramificação 40 cm da base. Botões com sépalas castanhas com ápice rosado e glândulas rosa-ma","SPF00072797",NA,NA,"A.Juss.","Anderson, WR","24857","Minas Gerais","Buenópolis","Serra do Cabral, A 6-7 km da cidade. Cerrado.","-44.25","-17.883333","760","760","SPF00072797","1990",NA,"-44.25","-17.883333",NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-15 18:28:32-03","USP","SPF","86167","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Martens, LA","1994","03","19",NA,"Brasil",NA,NA,"Planta de raiz profunda e caules eretos de 30-40 cm de alt. Folhas agrupadas nas extremidades das hastes. Flores pequeninas terminais em grupos esféricos. População reduzida. Floração de fevereiro-março.","SPF00086167",NA,NA,"A.Juss.","Pirani, JR","638","Minas Gerais","Perdizes","Fazenda Boa Vista (Ronan Afonso Borges). Antiga estrada para Perdizes, antes do Ribeirão.","-47.266667","-19.333333","935","935","SPF00086167","1994",NA,"-47.266667","-19.333333",NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-15 18:28:32-03","USP","SPF","94424","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Castro, NM","1994","11","17",NA,"Brasil",NA,NA,"Terreno pedregoso, subarbusto de ca. 80 cm. Flores rosa.","SPF00094424",NA,NA,"A.Juss.","Castro, NM","s.n.","Minas Gerais",NA,"Serra do Cipó, Estrada da Usina.",NA,NA,NA,NA,"SPF00094424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-15 18:28:32-03","USP","SPF","20764","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Mattos-Silva, LA","1976","09","22",NA,"Brasil",NA,NA,"Arvorezinha de 4 m de alt. Flores róseas e folhas pilosas.","SPF00020764",NA,NA,"A.Juss.","Mamede, MCH","73","Distrito Federal","Brasília","Centro de Pesq. Agrop. do Cerrado, km 18 da BR 020, trecho Sobradinho/Planaltina. Vegetação do cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"SPF00020764","1987",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"436","2021-03-15 18:28:32-03","USP","SPF","34856","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Coons, MP","1978","10","04",NA,"Brasil",NA,NA,"Subarbustinho. Flores em conjuntos densos de pleioeasios, pedúnculos rosa claro, cálice róseo, glândulas e pétalas róseas, anteras amarelas, pistilos rosa pálido.","SPF00034856",NA,NA,"A.Juss.","Mamede, MCH","781079","Minas Gerais","Bocaiúva","Estrada entre a sede municipal e a comunidade de Guaraciana, a 8 km de Bocaiuva.","-43.814998626709","-17.1077995300293",NA,NA,"SPF00034856","1984","12",NA,NA,"90741","auto",NA,"03",NA,NA,NA,NA
"437","2021-03-15 18:28:32-03","USP","SPF","140480","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Souza, VC","1998","09","06",NA,"Brasil",NA,NA,"Subarbusto, ca. 30 cm alt.; flores róseas.","SPF00140480",NA,NA,"A.Juss.","Amorim, AMA","21172","Minas Gerais","Ibiraci","Serra da Canastra. Arredores da represa de furnas. Campo rupestre com Vellozia.","-47.122200012207","-20.4622001647949",NA,NA,"SPF00140480","1999",NA,NA,NA,"29018","auto",NA,NA,NA,NA,NA,NA
"438","2021-03-15 18:28:32-03","USP","SPF","39549","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Pirani, JR","1985","09","02",NA,"Brasil",NA,NA,"Pétalas rosas. Cálice rosa-forte. Rara.","SPF00039549",NA,NA,"A.Juss.","Mamede, MCH","CFCR8242","Minas Gerais","Joaquim Felício","Serra do Cabral, Subida da serra.","-44.1721992492676","-17.7574996948242","900","900","SPF00039549","1993",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"439","2021-03-15 18:28:32-03","USP","SPF","150785","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Urbano, CC","1971","11","14",NA,"Brasil",NA,NA,"Subarbusto, fl. creme.","SPF00150785",NA,NA,"A.Juss.","Amorim, AMA","10945","Minas Gerais","Santana de Pirapama","No cerrado.","-44.043098449707","-19.0060997009277",NA,NA,"SPF00150785","1999",NA,NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA
"440","2021-03-15 18:28:32-03","USP","SPF","30774","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Pirani, JR","1980","10","10",NA,"Brasil",NA,NA,"Arbusto 50-60 cm. Flores róseas, inflorescências axilares.","SPF00030774",NA,NA,"A.Juss.","Mamede, MCH","CFSC6589","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00030774","1983","03",NA,NA,"26557","auto",NA,"17",NA,NA,NA,NA
"441","2021-03-15 18:28:32-03","USP","SPF","43175","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Arraes, MG","1984","11","05",NA,"Brasil",NA,NA,"Subarbusto com frutos.","SPF00043175",NA,NA,"A.Juss.","Mamede, MCH","CFSC9815","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 105 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00043175","1984",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"442","2021-03-15 18:28:32-03","USP","SPF","44904","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Godoy, SAP","1986","10","12",NA,"Brasil",NA,NA,"Subarbusto em solo pedregoso, com altura de ca. 40 cm. Não ramificado. Flores róseas.","SPF00044904",NA,NA,"A.Juss.","Mamede, MCH","CFSC9925","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 106 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina, perto da segunda porteira.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00044904","1993",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"443","2021-03-15 18:28:32-03","USP","SPF","66741","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Salimena-Pires, FRG","1987","10","09",NA,"Brasil",NA,NA,"Subarbusto ca. 50 cm, flores róseas à beira da cachoeira, em solo arenoso, entre pedras.","SPF00066741",NA,NA,"A.Juss.","Pirani, JR","CFSC10791","Minas Gerais","Santana do Riacho","Serra do Cipó, Mãe d#?#Água.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00066741","1991",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"444","2021-03-15 18:28:32-03","USP","SPF","20451","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Mamede, MCH","1981","11","01",NA,"Brasil",NA,NA,"Subarbusto 50-70 cm. Floores róseas. Entre pedras.","SPF00020451",NA,NA,"A.Juss.","Mamede, MCH","CFSC7668","Minas Gerais","Santana do Riacho","Serra do Cipó, Mãe d#?#Água.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020451","1982",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"445","2021-03-15 18:28:32-03","USP","SPF","20452","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Kawasaki, ML","1981","11","01",NA,"Brasil",NA,NA,"Subarbusto 0.70 - 1.0 m. Flores róseas. Em campo rochoso entre gramíneas.","SPF00020452",NA,NA,"A.Juss.","Mamede, MCH","CFSC7669","Minas Gerais","Santana do Riacho","Serra do Cipó, Mãe d#?#Água.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1982",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"446","2021-03-15 18:28:32-03","USP","SPF","20395","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Pirani, JR","1981","10","08",NA,"Brasil",NA,NA,"Subarbusto 30-60 cm, formando touceiras. Flores creme a rosadas.","SPF00020395",NA,NA,"A.Juss.","Mamede, MCH","CFSC7599","Minas Gerais","Santana do Riacho","Serra do Cipó, Mãe D#?#Água.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020395","1982",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"447","2021-03-15 18:28:32-03","USP","SPF","30775","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Cordeiro, I","1980","09","05",NA,"Brasil",NA,NA,"Subarbusto 40 cm. Flores rosadas sem glândulas.","SPF00030775",NA,NA,"A.Juss.","Mamede, MCH","CFSC6525","Minas Gerais","Santana do Riacho","Serra do Cipó, Vale do Córrego Chapéu de Sol.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00030775","1983","03",NA,NA,"26557","auto",NA,"17",NA,NA,NA,NA
"448","2021-03-15 18:28:32-03","USP","SPF","73877","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Giulietti, AM","1991","07","29",NA,"Brasil",NA,NA,"Arbusto com 30 cm alt., em solo arenoso ao sol, na beira da estrada. Cálice verde. Pétalas róseas, com estrias roxo mais intenso, estames amarelos, estilete rosado.","SPF00073877",NA,NA,"A.Juss.","Pirani, JR","CFSC12679","Minas Gerais","Santana do Riacho","Serra do Cipó, Valeo do Rio Cipó. Arredores da Cachoeira Grande.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073877","1992",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"449","2020-12-02 09:07:23-03","UNITINS","HUTO","3118","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Oliveira, F.C.A.","2008","10","11",NA,"Brasil",NA,NA,"Subarbusto 0,60 m de altura. Flores e botões róseos; Cerrado sensu stricto","HUTO003118",NA,NA,"A. Juss.","Fonseca, M.L.","1312","Tocantins","São Valério do Tocantins","Bacia do Tocantins. Sub-bacia do rio Tocantins. Solo latossolo com tapiocanga. Relevo levemente inclinado","-48.219528","-12.219528","340","340",NA,"2008","10","-48.219528","-12.219528",NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-10-07 09:32:08-03","UEFS","HUEFS","147628","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Santos, R.","1963","09","06",NA,"Brasil",NA,NA,NA,"HUEFS0147628","Angiospermae","Malpighiales","A.Juss.",NA,"24057","Minas Gerais",NA,"Entre Matosinho e Prudente de Morais.",NA,NA,NA,NA,"HUEFS0147628",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"451","2019-10-07 09:32:08-03","UEFS","HUEFS","147629","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Santos, R.S.","1963","09","07",NA,"Brasil",NA,NA,NA,"HUEFS0147629","Angiospermae","Malpighiales","A.Juss.",NA,"24081","Minas Gerais",NA,"Entre Corinto e Tres Marias.",NA,NA,NA,NA,"HUEFS0147629",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"452","2019-10-07 09:32:08-03","UEFS","HUEFS","181845","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Silva, C.","2011","10","23",NA,"Brasil",NA,NA,NA,"HUEFS0181845","Angiospermae","Malpighiales","A.Juss.","A.Francener","669","Goiás","Niquelândia","Estrada de terra de Niquelândia a Colinas do Sul. Cerrado. 471m alt.","-48.116667","-14.433333",NA,NA,"HUEFS0181845","2014","04","48W7'","14S26'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"453","2019-10-07 09:32:08-03","UEFS","HUEFS","206409","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Santos, E.R.","2004","10","18",NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0206409","Angiospermae","Malpighiales","A.Juss.","R.F.Almeida","1055","Goiás","Cavalcante",NA,"-47.6625","-13.440833",NA,NA,"HUEFS0206409","2014","08","47W39'45''","13S26'27''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"454","2019-10-07 09:32:08-03","UEFS","HUEFS","26685","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Melo, E.","1992","10","11",NA,"Brasil",NA,NA,NA,"HUEFS0026685","Angiospermae","Malpighiales","A.Juss.","P.D.Carvalho","833","Distrito Federal","Brasília","DF 205, 15 km E, Br 080.","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0026685","2004","03",NA,NA,"70570","auto","Rosanae",NA,NA,NA,NA,NA
"455","2019-10-07 09:32:08-03","UEFS","HUEFS","147622","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Duarte, L.","1966","11","04",NA,"Brasil",NA,NA,NA,"HUEFS0147622","Angiospermae","Malpighiales","A.Juss.",NA,"990","Minas Gerais","Santa Bárbara","Estrada Rio Acima, Fazenda Gandarela.","-43.4152984619141","-19.959400177002",NA,NA,"HUEFS0147622",NA,NA,NA,NA,"33136","auto","Rosanae",NA,NA,NA,NA,NA
"456","2019-10-07 09:32:08-03","UEFS","HUEFS","206759","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Echternacht, L.A.","2004","10","07",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0206759","Angiospermae","Malpighiales","A.Juss.","R.F.Almeida","3","Minas Gerais","Belo Horizonte","FZB-BH- Jardim Botânico.","-43.937801361084","-19.9207992553711",NA,NA,"HUEFS0206759","2014","08",NA,NA,"17082","auto","Rosanae",NA,NA,NA,NA,NA
"457","2019-10-07 09:32:08-03","UEFS","HUEFS","205823","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Fernandes, M.G.C.","1995","10","27",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0205823","Angiospermae","Malpighiales","A.Juss.","R.F.Almeida","998","Minas Gerais","Paraopeba","MG Estação Florestal Experimental EFLEX IBAMA.","-44.4042015075684","-19.2744007110596",NA,NA,"HUEFS0205823","2015",NA,NA,NA,"26090","auto","Rosanae",NA,NA,NA,NA,NA
"458","2019-10-07 09:32:08-03","UEFS","HUEFS","146709","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.","2005","09","20",NA,"Brasil",NA,NA,"Campo cerrado","HUEFS0146709","Angiospermae","Malpighiales","A.Juss.",NA,"79356","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"HUEFS0146709",NA,NA,NA,NA,"37503","auto","Rosanae",NA,NA,NA,NA,NA
