"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"147","2015-09-25 17:12:10-03","MNHN","RECOLNAT_MNHN_P","P00648053","PreservedSpecimen",NA,"Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00648053","P00648053_01",NA,"Brasilia",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648053' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-09-25 17:12:36-03","MNHN","RECOLNAT_MNHN_P","P00648054","PreservedSpecimen",NA,"Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Lorentz, P.","1875","12","6","Uruguay",NA,NA,NA,NA,NA,NA,"P00648054","P00648054_01 P00648054_02 P00648054_03 P00648054_04",NA,"Concepcion del Uruguay",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648054' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299"
"149","2015-09-25 17:34:45-03","MNHN","RECOLNAT_MNHN_P","P00648055","PreservedSpecimen",NA,"Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Lorentz, P.","1875","12","6","Uruguay",NA,NA,NA,NA,NA,NA,"P00648055","P00648055_01",NA,"Concepcion del Uruguay",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648055' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299"
"150","2015-09-25 17:12:40-03","MNHN","RECOLNAT_MNHN_P","P00648056","PreservedSpecimen",NA,"Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Lorentz, P.","1875","12","6","Uruguay",NA,NA,NA,NA,NA,NA,"P00648056","P00648056_01",NA,"Concepcion del Uruguay",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648056' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299"
"151","2020-12-11 11:41:29-03","UFMG","BHCB","29024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:41:29-03","UFMG","BHCB","29024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:41:29-03","UFMG","BHCB","43280","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:41:29-03","UFMG","BHCB","29224","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"s.n.","Rod. Caçapava-Bagé","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:41:29-03","UFMG","BHCB","29224","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"s.n.","Rod. Caçapava-Bagé","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:21:42-03","UFPR","UPCB","32065","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Falkenberg, D.B.","1994","01","01","Falkenberg, D.B.","1994","01","21","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"6466","BR 153, margem norte do Rio Camaquã",NA,NA,NA,"Árvore, 8m x 30cm, muito comum, pouco látex, fruto verde com pilosidade ferrugínea. Interior de mata ciliar..",NA,NA,"250","250","50525","auto",NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:21:42-03","UFPR","UPCB","33022","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Isernhagen, I. & Borgo, M.","1997","08",NA,"Borgo, M.","1997","07","06","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"59","Canyon do Rio Guarani, margem direita",NA,NA,NA,"Arbusto, 2m, rupícola, estéril..",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:21:42-03","UFPR","UPCB","8618","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Hatschbach, G.","1970","12",NA,"Hatschbach, G.","1968","12","06","Brasil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"20519","Rio das Cobras",NA,NA,NA,"Arbusto, 3m. Margem de rio..",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:21:42-03","UFPR","UPCB","7917","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Hatschbach, G.","1969","12",NA,"Hatschbach, G.","1969","10","22","Brasil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"22587","Rio Espingarda",NA,NA,NA,"Arbusto, 3m. Ao longo do rio..",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:21:42-03","UFPR","UPCB","8610","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Hatschbach, G.","1970","10",NA,"Hatschbach, G.","1969","12","07","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"23150","Rio Ocui",NA,NA,NA,"Arbusto, 2,50m. Margem pedregosa de rio..",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:21:42-03","UFPR","UPCB","93327","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia.","Pouteria salicifolia.","(Spreng) Radlk.","Caxambu, M. G.","2016","12","15","Caxambu, M. G. | Siqueira, E. L. | de Araujo, C. C..","2016","12","15","Brasil","Paraná","Foz do Iguaçu","-54.393333","-25.596111","-54.393333","-25.596111","UPCB0035568","UPCB0035568","7705","Parque Nacional do Iguaçu, trilha do poço preto.",NA,NA,NA,"Floresta Estacional Semidecidual Aluvial.. Arvore ca. 6m, palustre. Frutos imaturos verdes, diminutos, pilosos. Relevo: suave-ondulado.",NA,NA,"187","187",NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-07-01 03:33:00-03","MO","MOBOT","3465918","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Teguh Triono",NA,NA,NA,"Ronaldo Wasum","1991","12","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 8002","RS-Tupanciretã - Jari - Santana","South America",NA,NA,NA,NA,NA,"415.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-04-24 14:45:00-03","MO","MOBOT","3377604","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","T.D. Pennington",NA,NA,NA,"W.G. Herter","1910","3",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Herter 469a","Santa Lucai, Silv. Ripar. Canelones.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2009-05-28 09:39:00-03","MO","MOBOT","100190684","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","S. Torres R.",NA,NA,NA,"S. Torres Robles|P. Simon|N. González","2004","10","30","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"Torres Robles 2043","Isla Martín García: Reserva Natural y Sitio Histórico Isla Martín García.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"165","2012-12-10 10:05:00-02","MO","MOBOT","100549780","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","W.A. Medina",NA,NA,NA,"E.I. Meza T.|et al.","2010","2","16","Uruguay","Rivera",NA,"-55.3741667","-31.1708334",NA,NA,NA,NA,"Meza Torres 1269","Reserva Natural Valle del Lunarejo.","South America",NA,NA,NA,NA,NA,"136.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2018-05-17 05:28:00-03","MO","MOBOT","2289769","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","8","Argentina","Misiones","Cainguás","-54.48333","-27.11666",NA,NA,NA,NA,"Múlgura 2450","Salto Golondrina (sobre Arroyo Guiray)","South America",NA,NA,NA,NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2011-12-10 07:05:00-02","MO","MOBOT","2338605","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|Aurelio Schinini|Sergio Cáceres M.|Victor Maruñak","1993","10","15","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,"Tressens 4534","Parque Nacional Iguazú. Circuitos Cataratas","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","2408192","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Maevia N. Correa","1973","11","9","Argentina","Misiones","San Ignacio","-55.0008333","-27.0009167",NA,NA,NA,NA,"Correa 5390","Salto Tabay","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-12-27 21:46:00-02","MO","MOBOT","3326854","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Stephen F. Smith em",NA,NA,NA,"M. Rossato|et al.","1998","11","28","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rossato 13708","RS-Mun. Caçapava do Sul-Pedra do Segredo.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2010-01-29 20:50:00-02","MO","MOBOT","3377334","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","T.D. Pennington",NA,NA,NA,"W.G. Herter","1926","4",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Herter 469","Rip. Arenos, Soli Exp. Subhumid. Rio Uruguay. Nueva Palmira.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2011-03-16 22:19:00-03","MO","MOBOT","3377404","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","T.D. Pennington",NA,NA,NA,"Bernardo Rosengurtt","1942","10","22","Uruguay","Río Negro",NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 4117","Orillas del rio Uruguay. rincon d elas Gallinas, arroyo d elos Patos, estancia de Goenaga.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-08-23 05:45:00-03","MO","MOBOT","3465922","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Teguh Triono",NA,NA,NA,"S.A. Renvoize","1978","10","14","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"Renvoize 3094","San jose, Escuela Agrotecnico Don Bosco. Grassland with mixed scrub forest mostly along river courses. Soil thin. Overhanging stream. Riverine mixed scrub forest.","South America",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-12-04 16:17:00-02","MO","MOBOT","3465924","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Teguh Triono",NA,NA,NA,"Gert G. Hatschbach","1969","10","12","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 22587","Rio Espingarda (Mun. Laranjeiras do Sul)","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-07-01 03:33:00-03","MO","MOBOT","3466195","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Teguh Triono (CANB)",NA,NA,NA,"Aurelio Schinini","1979","2","20","Argentina","Corrientes","Monte Caseros",NA,NA,NA,NA,NA,NA,"Schinini Cacace 17399","Ruta 127, y ayo. Curuz|4 Cuatiá","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-12-09 12:31:00-02","MO","MOBOT","3466198","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Teguh Triono (CANB)",NA,NA,NA,"Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","1946","2","22","Uruguay","Canelones",NA,NA,NA,NA,NA,NA,NA,"Gallinal H. 5609","río Sta. Lucia. Paso Cuello","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","405738","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","W.J. Hahn (MO)",NA,NA,NA,"William J. Hahn","1984","7","22","Paraguay","Paraguarí",NA,"-56.83333","-26.08333",NA,NA,NA,NA,"Hahn 2634","Parque Nacional Ybycui. Forest. Some artificial light present.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","84-36"
"177","2016-09-05 16:03:37-03","UFSM","HDCF","2180","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Marchiori, J. N. C.; Longhi, S.","1986","01","14","Marchiori, J. N. C.; Longhi, S. J.","1986","01","14","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"228","Passo dos Neves","América",NA,NA,NA,NA,NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA
"178","2019-03-29 10:41:42-03","UFSM","HDCF","1788","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Marchiori, J. N. C.","1985","08","12","Marchiori, J. N. C.","1985","07","20","Brasil","Rio Grande do Sul","Erval do Sul",NA,NA,NA,NA,NA,NA,NA,"Arroio Malo","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-03-29 10:41:42-03","UFSM","HDCF","6011","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Scipioni, M. C.","2007","08","24","Scipioni, M. C.; Giacomolli, L. Z.","2007","08","24","Brasil","Rio Grande do Sul","Nova Pádua","-51.3067016601562","-29.028600692749",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,"11772","auto",NA,NA,NA,NA,NA,NA
"180","2016-09-05 16:03:37-03","UFSM","HDCF","3649","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Figueira, M.","2016","02","02","Longhi, S. J.","1988","04","24","Brasil","Rio Grande do Sul","Sobradinho","-53.0285987854004","-29.4214000701904",NA,NA,NA,NA,"1011","Ilha de confluência Jacuí/Jacuízinho","América",NA,NA,"Beira de rio",NA,NA,NA,NA,"15790","auto",NA,NA,NA,NA,NA,NA
"181","2019-03-29 10:41:42-03","UFSM","HDCF","6009","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Scipioni, M. C.","2007","08","24","Scipioni, M. C.; Giacomolli, L. Z.","2007","08","24","Brasil","Rio Grande do Sul","Nova Pádua","-51.3067016601562","-29.028600692749",NA,NA,NA,NA,NA,NA,"América",NA,NA,"Madeira coletada",NA,NA,NA,NA,"11772","auto",NA,NA,NA,NA,NA,NA
"182","2019-03-29 10:41:42-03","UFSM","HDCF","273","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Alvarez Filho, A.","1981","03","23","Alvarez Filho, A.; et al.","1981","03","23","Brasil","Rio Grande do Sul","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,NA,"Caemborá","América",NA,NA,"SMDB 1965",NA,NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA
"183","2019-03-29 10:41:42-03","UFSM","HDCF","4917","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Figueira, M.","2016","02","02","Filho, A. A.","1991","10","29","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,"Rio Quaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-09-12 14:48:35-03","UNIOESTE","UNOP","6712","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Cardozo, A.P.","2010","11",NA,"Cardozo, A.P.; Marcon, T.R.; Temponi, L.G.; Marcon, T.R.; Temponi, L.G.","2010","10","11","Brasil","Paraná","Foz do Iguaçu","-54.652222","-25.993917","-54.652222","-25.993917",NA,NA,"19","Parque Nacional do Iguaçu. Próximo a antiga Fazenda Salinet, parcela P 17-I 3.",NA,NA,NA,"Árvore com cerca de 3 m, folha cartácea, discocolor, estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-08-31 08:54:59-03","INPA","INPA","127935","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Sobral, MEG","1984",NA,NA,"Sobral, MEG","1984","11","16","Brasil","Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"INPA0127935","INPA0127935 INPA0127935_e INPA0127935_e1","3355","Arroio Touro Passo, Arroio Touro Passo.","Southern America",NA,NA,NA,"Dicotyledon Asterids","Ericales",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"186","2020-07-15 14:43:43-03","UNESP-RC","HRCB","43984","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","Aublet","Rambo",NA,NA,NA,"Pivetta","1953","11","05","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,"681",NA,NA,NA,NA,"arvore pequena, flor branca",NA,NA,"420","420","15366","auto",NA,NA,NA,NA,NA,NA
"187","2020-07-15 14:43:43-03","UNESP-RC","HRCB","43983","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","Aublet","Rambo",NA,NA,NA,"Fr. Daniel","1956","11","15","Brasil","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,"1217",NA,NA,NA,NA,"arbusto, flor amarela",NA,NA,"500","500","15366","auto",NA,NA,NA,NA,NA,NA
"188","2020-06-25 16:06:29-03","FUVATES","HVAT","2974","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","E. Freitas","2015","04","20","E. Freitas","2014","01","08","Brasil","Rio Grande do Sul","Muçum","-51.842778","-29.133889","-51º50'34''W","-29º8'2''S","HVAT00002974",NA,"973","Linha Barra das Contas, Mata Ciliar do Rio Taquari.",NA,NA,NA,"Mata Ciliar, na beira do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-07 11:45:05-03","FUVATES","HVAT","4110","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","E. Freitas","2013","02","22","E. Freitas","2013","01","12","Brasil","Rio Grande do Sul","Marques de Souza","-52.058056","-29.369167","-52º3'29''W","-29º22'9''S","HVAT00004110",NA,"s.n.","Camping Riacho Doce, na margem do Rio Forqueta.",NA,NA,NA,"árvore; mata ciliar do Rio Forqueta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-07 11:45:05-03","FUVATES","HVAT","3362","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","M. Teixeira","2013","11","25","M. Teixeira","2013","11","25","Brasil","Rio Grande do Sul","Taquari","-52.431111","-30.368333","-52º25'52''W","-30º22'6''S","HVAT00003362",NA,"s.n.","Localidade Passo da Aldeia, Mata Ciliar do Rio Taquari.",NA,NA,NA,"Arbórea.; Mata Ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-01-26 14:12:58-03","CPACT","ECT","3926","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","M.Sobral","1984","11","16","M.Sobral","1984","11","16","Brasil","Rio Grande do Sul","Uruguaiana","-57.085833","-29.761667","57º5'9''W","29º45'42''S","ECT0003926","ECT0003926","3355","Arroio Touro Passo. Beira de arroio.",NA,NA,NA,NA,"Embryophyta",NA,"77","77",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 11:52:08-03","UFPE","UFP","23557","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Haussen, M",NA,NA,NA,"Schlindein, C","1990","01","28","Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"UFP023557",NA,"265",NA,NA,NA,NA,"Roussea salicifolia Spreng.; Lucuma neriifolia Hook. et Arn.; Labatia salicifolia Mart.; Lucuma sellowii A.DC.; L. longifolia A.DC.; Pouteria neriifolia Radlk.; P. sellowii Engl.; P. salicifolia Dub.; Guapeba salicifolia Pierre; F. ner",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","1420805","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","sellowii","Lucuma sellowii","A. DC. in DC.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00067597","US00067597_01","---","[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]","South America - Neotropics",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,"Possible isotype",NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","3383573","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"M. Rossato & et al.","1998","11","28","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02702451","US02702451_01","13334","RS - Mun. Caçapava do Sul - Pedra do Segredo.","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","1574532","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"A. L. Cabrera","1932","11","25","Argentina","Entre Rios",NA,NA,NA,NA,NA,"US02702469","US02702469_01","2539","Delta del Paraná: Arroyo Las Piedras.","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2893387","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"O. Boelcke","1951","5","25","Argentina","Buenos Aires",NA,NA,NA,NA,NA,"US02702467",NA,"4888","Campana","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","3114920","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"T. Pederson","1967","3","26","Argentina","Entre Rios",NA,NA,NA,NA,NA,"US02702465",NA,"8135","Barra del Mocoretá. Dep. Federación.","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2743219","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1957","3","17","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02702460","US02702460_01","12253","Mun. Vacaria: Pinheiral, ravine by Rio Pelotas, by Estrada da Rodagem Federal.","South America",NA,NA,NA,NA,"Ebenales","600","700",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
