"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","recordNumber","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"508","2020-12-11 11:36:47-03","UFMG","BHCB","47168","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-12-11 11:36:47-03","UFMG","BHCB","75228","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Salino, A","Southern America","Brasil",NA,NA,"Árvore com 3m de altura em área aberta. Folhas cartáceas e frutos imaturos verdes",NA,"2002","10","24","8124","Dicotyledon",NA,"Mart.","Mina de Fábrica Nova (CVRD). Mata de Candeia",NA,"Minas Gerais","Mariana","-43.442417","-20.214639",NA,"1200","1200",NA,NA,"-43.442417","-20.214639",NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-12-11 11:36:47-03","UFMG","BHCB","63682","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Forzza, RC","Southern America","Brasil",NA,NA,NA,NA,"2001","11","13","1862","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-12-11 11:36:47-03","UFMG","BHCB","22308","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Costa, LVC; Atalla, NC","Southern America","Brasil",NA,NA,NA,NA,"1992","09","28","s.n.","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Ipatinga","-42.5367012023926","-19.4682998657227",NA,NA,NA,"19070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-11 11:36:46-03","UFMG","BHCB","22307","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Costa, LVC; Atalla, NC","Southern America","Brasil",NA,NA,NA,NA,"1992","09","30","s.n.","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Ipatinga","-42.5367012023926","-19.4682998657227",NA,NA,NA,"19070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-11 11:36:46-03","UFMG","BHCB","16320","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Pequeno, PHA; et al.","Southern America","Brasil",NA,NA,NA,NA,"1989","09","14","s.n.","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","João Monlevade","-43.1735992431641","-19.8099994659424",NA,NA,NA,"9985","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-11 11:36:47-03","UFMG","BHCB","67763","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"4632","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-12-11 11:36:47-03","UFMG","BHCB","35436","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-12-11 11:36:46-03","UFMG","BHCB","20805","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Stehmann, JR; Arantes, AA","Southern America","Brasil",NA,NA,NA,NA,"1992","10","31","s.n.","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-12-11 11:36:47-03","UFMG","BHCB","67761","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"1512","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-12-11 11:36:47-03","UFMG","BHCB","67762","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Barreto, HLM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"1939","Dicotyledon",NA,"Mart.",NA,NA,"Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-11 11:36:47-03","UFMG","BHCB","42703","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Vasconcelos, MF de","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.","Distrito de Brumal. Fazenda Bocaina.",NA,"Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-12-11 11:36:47-03","UFMG","BHCB","94330","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ferreira, RM; França, GS","Southern America","Brasil",NA,NA,"Arbóreo, 3,5m, frutos vermelhos, beira de estrada, área da usina",NA,"2002","10","02","122","Dicotyledon",NA,"Mart.","Estação Ambiental de Peti.",NA,"Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-11 11:36:47-03","UFMG","BHCB","94320","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ferreira, RM; França, GS","Southern America","Brasil",NA,NA,"Arbóreo, área do reservatório",NA,"2005","07","17","113","Dicotyledon",NA,"Mart.","Estação Ambiental de Peti.",NA,"Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-12-11 11:36:47-03","UFMG","BHCB","94214","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ferreira, RM; França, GS","Southern America","Brasil",NA,NA,"Arbóreo, 6,5m, frutos roxos, Usina ind.190",NA,"2004","10","28","7","Dicotyledon",NA,"Mart.","Estação Ambiental de Peti.",NA,"Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-11 11:36:47-03","UFMG","BHCB","75725","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Stehmann, JR; França, GS","Southern America","Brasil",NA,NA,"Árvore, ca. 6m de altura, na floresta estacional semidecidual",NA,"2002","09","26","3103","Dicotyledon",NA,"Mart.","Estação Ambiental de Peti, estrada para o Bom Será, após cruzar o rio Santa Bárbara",NA,"Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"585","585","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-11 11:36:46-03","UFMG","BHCB","17680","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Costa, LVC; et al.","Southern America","Brasil",NA,NA,NA,NA,"1989","11",NA,"321","Dicotyledon",NA,"Mart.","Estação Biológica de Caratinga",NA,"Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-11 11:36:46-03","UFMG","BHCB","21116","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Spósito, TC","Southern America","Brasil",NA,NA,NA,NA,"1991","04","25","61","Dicotyledon",NA,"Mart.","Estação Biológica de Caratinga",NA,"Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-12-11 11:36:46-03","UFMG","BHCB","21116","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Spósito, TC","Southern America","Brasil",NA,NA,NA,NA,"1991","04","25","61","Dicotyledon",NA,"Mart.","Estação Biológica de Caratinga",NA,"Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-12-11 11:36:46-03","UFMG","BHCB","19260","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Spósito, TC","Southern America","Brasil",NA,NA,NA,NA,"1990","09",NA,"24","Dicotyledon",NA,"Mart.","Estação Biológica de Caratinga.",NA,"Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-12-11 11:36:47-03","UFMG","BHCB","6306","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Lopes, MA; et al.","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo-5m;",NA,"1984","08","23","509","Dicotyledon",NA,"Mart.","Estação Biológica de Caratinga.",NA,"Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-12-11 11:36:47-03","UFMG","BHCB","75001","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Couto, FR","Southern America","Brasil",NA,NA,"Mata atlântica",NA,"2002","10","02","80","Dicotyledon",NA,"Mart.","Estação Biológica de Caratinga. Mata do Jaó.",NA,"Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-12-11 11:36:47-03","UFMG","BHCB","40058","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Vasconcelos, MF de","Southern America","Brasil",NA,NA,"Mata secundária. Arbóreo.",NA,"1997","11","02","s.n.","Dicotyledon",NA,"Mart.","Fazenda Bocaina.",NA,"Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"900","900","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-11 11:36:47-03","UFMG","BHCB","63071","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Mota, RC da; Viana, L","Southern America","Brasil",NA,NA,"Planta coletada em mata semidecídua; árvore.",NA,"2000","08","02","481","Dicotyledon",NA,"Mart.","Mina da Samitri.",NA,"Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-12-11 11:36:46-03","UFMG","BHCB","16963","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Souza, HC; et al.","Southern America","Brasil",NA,NA,NA,NA,"1989","06","22","s.n.","Dicotyledon",NA,"Mart.","Mineração Morro Agudo.",NA,"Minas Gerais","Rio Piracicaba","-43.1741981506348","-19.92919921875",NA,NA,NA,"17919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-11 11:36:47-03","UFMG","BHCB","30712","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.","Parque Estadual do Rio Doce",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-11 11:36:46-03","UFMG","BHCB","20926","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Stehmann, JR; Arantes, AA","Southern America","Brasil",NA,NA,NA,NA,"1992","11","01","s.n.","Dicotyledon",NA,"Mart.","Parque Estadual do Rio Doce",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-12-11 11:36:47-03","UFMG","BHCB","32848","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.","Parque Estadual do Rio Doce",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-12-11 11:36:47-03","UFMG","BHCB","38486","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.","Parque Estadual do Rio Doce",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-11 11:36:47-03","UFMG","BHCB","28281","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.","Parque Florestal Estadual do Rio Doce",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-12-11 11:36:46-03","UFMG","BHCB","14203","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Pedralli, G; Stehmann, JR; Teixeira, MCB","Southern America","Brasil",NA,NA,"Nome vulgar: vaga-de-Jaboti.; Árvore com flor bege e frutos novos vermelhos.","BHCB051012","1987","10","10","s.n.","Dicotyledon",NA,"Mart.","Reserva Biológica de Acauã",NA,"Minas Gerais","Minas Novas","-42.5903015136719","-17.218599319458",NA,NA,NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-11 11:36:47-03","UFMG","BHCB","57222","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Oliveira, PP de","Southern America","Brasil",NA,NA,"Mata atlântica. Frutos maduros, ocos",NA,"2000","10","12","10001","Dicotyledon",NA,"Mart.","Reserva Biológica União",NA,"Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-11 11:36:47-03","UFMG","BHCB","28642","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Mart.","Serra de Araçatuba",NA,"Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-11 11:36:47-03","UFMG","BHCB","67139","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Mota, RC da","Southern America","Brasil",NA,NA,"Planta coletada em mata semidecídua; arbusto; frutos vináceos.",NA,"2000","10","08","941","Dicotyledon",NA,"Mart.","Serra do Caraça.",NA,"Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-11 11:36:47-03","UFMG","BHCB","57032","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Salino, A; Melo, LCN","Southern America","Brasil",NA,NA,"Árvore com 4m de altura, frutos imaturos verdes e maduros vinho, sementes com arilo branco, mata cil",NA,"2000","11","14","5910","Dicotyledon",NA,"Mart.","Usina Hidrelétrica Henrique Portugal. Rio Bananal.",NA,"Minas Gerais","Santa Rita de Jacutinga","-44.0950012207031","-22.1494007110596",NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-03-24 17:17:54-03","UFMA","MAR","7032","S","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Oliveira, E.C.M",NA,"Brasil",NA,NA,"Arvoreta com folhas simples disticas, alternas disticas, pubescente na região abaxial, inflorescencia em racemos axilares e frutos cápsulas com três valvas, solo arenoso",NA,"2012","11","11",NA,NA,NA,"Mart.","Sub-bacia dos rios Pepital e Grande",NA,"Maranhão","Alcântara","-44.4","-2.400278",NA,NA,NA,NA,NA,"44º24'00W","2º24'01S",NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-24 17:17:54-03","UFMA","MAR","6310","S","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Lucas, F.C.A.",NA,"Brasil",NA,NA,"Arbusto de 3m de altura, fruto maduro vermelho",NA,"2013","02","16","754",NA,NA,"Mart.","Agropalmas-Mata secundária",NA,"Pará","Tailândia","-48.954167","-2.946111","Silva, C. A. S da",NA,NA,NA,NA,"48º57'15W","02º56'46S",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-03-24 17:17:54-03","UFMA","MAR","3479","S","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Figueiredo, Nivaldo",NA,"Brasil",NA,NA,NA,NA,"1994","12","15","56",NA,NA,"Mart.","ALUMAR",NA,"Maranhão","São Luís","-44.328889","-2.691667",NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-02-11 17:19:15-03","UFPR","UPCB","20069","PreservedSpecimen","Plantae","Lacistemaceae","Lacistema","pubescens","Lacistema pubescens","Stehmann, J.R.",NA,"Brasil",NA,NA,"Árvore arredores da Usina..",NA,"1987","12","02",NA,NA,NA,"Mart.",NA,NA,"Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752","Stehmann, J.R.",NA,NA,"17525","auto",NA,NA,"1988","08","10",NA,NA,NA,NA,NA
"547","2021-02-11 17:19:15-03","UFPR","UPCB","66326","PreservedSpecimen","Plantae","Lacistemaceae","Lacistema","pubescens","Lacistema pubescens","Castro, R.M.de",NA,"Brasil",NA,NA,"Árvore ca 5m de altura, namata ciliar. Flores alvas..",NA,"2001","08","10","571",NA,NA,"Mart.","Reserva Biológica da Represa do Grama.",NA,"Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373","Forzza, R.C.",NA,NA,"11991","auto",NA,NA,"2002","01","01",NA,NA,NA,NA,NA
"548","2019-02-19 04:30:00-03","MO","MOBOT","3100691","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","C.F.P. Martius","South America","Brazil",NA,NA,NA,NA,"1817",NA,NA,"Martius s.n.",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2010-11-28 08:16:00-02","MO","MOBOT","3102844","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Cornelis C. Berg|Andrew J. Henderson","South America","Brazil",NA,NA,NA,NA,"1977","10","14","Berg 508",NA,NA,"Mart.","Serra dos Carajas, Serra Norte. Patch of Disturbed low forest near AMAZ Exploratuon Camp.",NA,"Amazonas",NA,"-50","-6.00095","H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2014-11-04 21:05:00-02","MO","MOBOT","3406937","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Sérgio C. de Sant'Ana|A.M. de Carvalho|André M. Amorim|G.V.F. Pitanga","South America","Brazil",NA,NA,NA,NA,"1995","8","29","Sant'Ana 584",NA,NA,"Mart.","Municipio de Una, Reserba Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 ilheus/Una. Regiao da Mata Higrofila Sul Baiana. Colestas próxima a portaria da Reserva.",NA,"Bahia",NA,"-39.08333","-15.15","Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2009-10-24 06:14:00-02","MO","MOBOT","3103715","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ezechias P. Heringer|George Eiten","South America","Brazil",NA,NA,NA,NA,"1975","9","22","Heringer 15155",NA,NA,"Mart.","Municipio de marliéria: Parque Estadual Do Rio Doce. Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. Casa de Tábua. Secondary forest with cleared undergrowth.",NA,"Minas Gerais",NA,"-42.6","-19.76666","R. Liesner",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","3103102","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Douglas C. Daly","South America","Brazil",NA,NA,NA,NA,"1981","10","30","Daly 1102",NA,NA,"Mart.","Approx. 25 km S of Tucurui, just off old BR 422 at junction with old railroad bed. Disturbed White-sand campina and campina forest. (Campinarana).",NA,"Pará",NA,"-49.63333","-3.96666","H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-11-10 04:40:00-03","MO","MOBOT","100306946","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","H. C. de Lima","South America","Brazil",NA,NA,NA,NA,"1991","8","27","Lima 4229",NA,NA,"Mart.","Estação Ecológica Estadual de Paraíso. Picada para o cano da CEDAE. Área FP15.",NA,"Rio de Janeiro","Guapimirim","-42.8333333","-22.4333333","M. Gomes","160.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"554","2008-05-27 22:02:00-03","MO","MOBOT","3105140","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","N.C. Bastos","South America","Brazil",NA,NA,NA,NA,"1978","12","13","Bastos 147",NA,NA,"Mart.","Munic ipio de São Francisco do Pará. Travessa 96.",NA,"Pará",NA,NA,NA,"N.C. Bastos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2011-02-10 10:23:00-02","MO","MOBOT","3104435","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","George Gardner","South America","Brazil",NA,NA,NA,NA,"1836","8",NA,"Gardner 159",NA,NA,"Mart.","Corcouado.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2011-02-10 10:42:00-02","MO","MOBOT","3104554","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","George Gardner","South America","Brazil",NA,NA,NA,NA,"1836","11",NA,"Gardner 159",NA,NA,"Mart.",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2013-08-23 04:12:00-03","MO","MOBOT","100189298","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B. Gilberto R.|Lucival R. Marinho","South America","Brazil",NA,NA,NA,NA,"1982","5","23","Secco 299",NA,NA,"Mart.","Marabá, beira da estrada à esquerda da pista de pouso (N1).",NA,"Pará",NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"558","2009-05-21 11:33:00-03","MO","MOBOT","100189306","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","G. Neves","South America","Brazil",NA,NA,NA,NA,"1994","8","30","Neves 5",NA,NA,"Mart.","Silva Jardim, Reserva Biológica de Poço das Antas., Encosta-area da parcela 10D.",NA,"Rio de Janeiro",NA,NA,NA,"R. Marquete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"559","2010-01-21 11:07:00-02","MO","MOBOT","100242972","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","M. F. Prévost|D. Sabatier","South America","French Guiana",NA,NA,NA,NA,"2005","12","19","Prévost 4891",NA,NA,"Mart.","Piste de Crique Plomb. Végétation secondaire.",NA,NA,NA,"-52.9166667","5.05","M.-F. Prévost & Sabatier",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"560","2019-02-19 04:30:00-03","MO","MOBOT","1789628","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","C.F.P. Martius","South America","Brazil",NA,NA,NA,NA,"1817",NA,NA,"Martius s.n.",NA,NA,"Mart.","Pará in umbrosis ad urbem Pará.",NA,"Pará",NA,NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype"
"561","2008-05-27 22:02:00-03","MO","MOBOT","1805973","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Alwyn H. Gentry|A. Pinheiro","South America","Brazil",NA,NA,NA,NA,"1974","12","7","Gentry 13126",NA,NA,"Mart.","IPEAN grounds, Belém. Forest edge and roadside second growth.",NA,"Pará",NA,NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3779",NA,NA
"562","2014-09-11 10:47:00-03","MO","MOBOT","1839430","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","South America","Brazil",NA,NA,NA,NA,"1980","4","1","Davidse 17729",NA,NA,"Mart.","Ca. 14 km ESE of Vigia; Campina do São Benedito.",NA,"Pará","Vigia","-48.0666667","-0.8833333","H. Sleumer",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-6","1",NA
