"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"521","2019-10-07 09:11:35-03","UEFS","HUEFS","114903","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Melo, E.","4567","2006","10","14",NA,"Brasil",NA,NA,NA,"HUEFS0114903","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Estrada Nova do Parque Estadual do Morro do Chapéu.","HUEFS0114903","Bahia","1012","1012","Morro do Chapéu","-41.262778","-11.256111","M.G.Staudt","41W15'46''","11S15'22''","2017",NA,NA,"03",NA,"Asteranae",NA,NA,NA,NA,NA
"522","2019-10-07 09:11:35-03","UEFS","HUEFS","121940","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Melo, E.","4837","2007","06","30",NA,"Brasil",NA,NA,NA,"HUEFS0121940","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Fazenda Guariba; nascentes do Rio Salitre.","HUEFS0121940","Bahia","1058","1058","Morro do Chapéu","-41.193333","-11.439444","M.G.Staudt","41W11'36''","11S26'22''","2017",NA,NA,"03",NA,"Asteranae",NA,NA,NA,NA,NA
"523","2020-07-03 15:40:06-03","UEFS","HUEFS","123750","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Guedes, M.L.S.","13456","2007","05","27",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123750","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Próximo ao Rio Carinhanha.","HUEFS0123750 HUEFS0123750_e1","Bahia",NA,NA,"Feira da Mata","-44.2125","-14.231667","H.A.Ogasawara","44W12'45''","14S13'54''","2014",NA,NA,"05",NA,"Asteranae",NA,NA,NA,NA,NA
"524","2019-10-07 09:11:35-03","UEFS","HUEFS","197548","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Melo, E.","12102","2013","08","08",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0197548","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Caminho para Cachoeira do Agreste, 12 Km da BA-052.","HUEFS0197548","Bahia","873","873","Morro do Chapéu","-41.020556","-11.509444","M.G.Staudt","41W1'14''","11S30'34''","2017",NA,NA,"03",NA,"Asteranae",NA,NA,NA,NA,NA
"525","2019-10-07 09:11:35-03","UEFS","HUEFS","202443","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Rocha, L.","452","2013","05","03",NA,"Brasil",NA,NA,NA,"HUEFS0202443","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","subida para a Serra do Mimo.","HUEFS0202443","Bahia",NA,NA,"Barreiras","-44.99","-12.152778","G.H.Silva","44W59'24''","12S9'10''","2014",NA,NA,"10",NA,"Asteranae",NA,NA,NA,NA,NA
"526","2019-10-07 09:11:35-03","UEFS","HUEFS","213775","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Guedes, M.L.","21888","2014","06","14",NA,"Brasil",NA,NA,NA,"HUEFS0213775","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Chapada Diamantina, Três Morros.","HUEFS0213775","Bahia","1443","1443","Piatã","-41.868333","-13.0575",NA,"41W52'6''","13S3'27''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"527","2019-10-07 09:11:35-03","UEFS","HUEFS","53426","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Melo, E.","3364","2001","04","20",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0053426","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Proximidades da Cachoeira do Ferro Doido.","HUEFS0053426","Bahia","820","820","Morro do Chapéu","-40.993889","-11.625278","M.G.Staudt","40W59'38''","11S37'31''","2017",NA,NA,"03",NA,"Asteranae",NA,NA,NA,NA,NA
"528","2019-10-07 09:11:35-03","UEFS","HUEFS","59001","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Leite, K.R.B","174","2002","04","01",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0059001","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Almas de Cima Entre Almas de Cima e Minas do Mimoso","HUEFS0059001","Bahia","953","953","Sento Sé","-41.394444","-10.32","R.M.Lima","41W23'40''","10S19'12''","2009",NA,NA,"04",NA,"Asteranae",NA,NA,NA,NA,NA
"529","2019-10-07 09:11:35-03","UEFS","HUEFS","64547","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Proença, C.","1706","1997","05","12",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0064547","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Ca. 90 km NNO de Barreiras. Cachoeira do Acaba-vidas.","HUEFS0064547","Bahia","630","630","Barreiras","-45.6","-11.883333","N.Roque","45W36'0''","11S53'0''","2003",NA,NA,"11",NA,"Asteranae",NA,NA,NA,NA,NA
"530","2019-10-07 09:11:35-03","UEFS","HUEFS","231616","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Staudt, M.G.","49","2015","06","17",NA,"Brasil",NA,NA,NA,"HUEFS0231616","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Entrada da Fazenda Areia Branca.","HUEFS0231616","Bahia","1061","1061","Morro do Chapéu","-41.178611",NA,NA,"41W10'43''",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"531","2019-10-07 09:11:35-03","UEFS","HUEFS","231652","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Staudt, M.G.","97","2015","09","16",NA,"Brasil",NA,NA,NA,"HUEFS0231652","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Estrada para Veredinha.","HUEFS0231652","Bahia","910","910","Morro do Chapéu","-41.007778",NA,NA,"41W0'28''",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"532","2019-10-07 09:11:35-03","UEFS","HUEFS","231689","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Staudt, M.G.","147","2016","03","18",NA,"Brasil",NA,NA,NA,"HUEFS0231689","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Serra do Olho d'Água.","HUEFS0231689","Bahia","1019","1019","Morro do Chapéu","-41.157222",NA,NA,"41W9'26''",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"533","2019-10-07 09:11:35-03","UEFS","HUEFS","231688","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Staudt, M.G.","146","2016","03","18",NA,"Brasil",NA,NA,NA,"HUEFS0231688","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Serra do Olho d'Água.","HUEFS0231688","Bahia","1019","1019","Morro do Chapéu","-41.157222",NA,NA,"41W9'26''",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"534","2019-10-07 09:11:35-03","UEFS","HUEFS","18863","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Melo, E.","583","1991","04","10",NA,"Brasil",NA,NA,NA,"HUEFS0018863","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Jardim Marajoara.","HUEFS0018863 HUEFS0018863_01","Goiás",NA,NA,"Luziânia","-47.9502983093262","-16.2525005340576","N.Roque",NA,NA,"2003","83221","auto","11",NA,"Asteranae",NA,NA,NA,NA,NA
"535","2019-10-07 09:11:35-03","UEFS","HUEFS","26682","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Melo, E.","583","1991","04","10",NA,"Brasil",NA,NA,NA,"HUEFS0026682","Angiospermae","Asterales","(Mart. ex DC.) H.Rob.","Jardim Marajoara.",NA,"Goiás",NA,NA,"Luziânia","-47.9502983093262","-16.2525005340576","N.Roque",NA,NA,"2004","83221","auto","01",NA,"Asteranae",NA,NA,NA,NA,NA
"536","2019-10-07 09:12:09-03","UEFS","HUEFS","168044","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Flores, T.B.","461","2010","02","01",NA,"Brasil",NA,NA,NA,"HUEFS0168044","Angiospermae","Asterales","Mart. ex DC.","Luiz Eduardo Magalhães, estrada entre o município de Luíz Eduardo Magalhães e o município de Barreiras.","HUEFS0168044","Bahia",NA,NA,NA,"-45.496944","-12.011667",NA,"45W29'49''","12S0'42''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"537","2019-10-07 09:12:09-03","UEFS","HUEFS","90004","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Sakashita, A.P.","10","2004","07","29",NA,"Brasil",NA,NA,"Cerrado sensu stricto perturbado.","HUEFS0090004","Angiospermae","Asterales","Mart. ex DC.","Centro Olímpico, Campus da Universidade de Brasília.","HUEFS0090004","Distrito Federal","1012","1012","Brasília","-47.933333","-15.766667",NA,"47W56'","15S46'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"538","2019-10-07 09:12:09-03","UEFS","HUEFS","90035","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Machado, L.S.","5A","2004","06","04",NA,"Brasil",NA,NA,"Cerrado sensu stricto perturbado.","HUEFS0090035","Angiospermae","Asterales","Mart. ex DC.","Centro Olímpico, Campus da Universidade de Brasília.","HUEFS0090035","Distrito Federal","1012","1012","Brasília","-47.933333","-15.766667",NA,"47W56'","15S46'",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"539","2019-10-07 09:12:09-03","UEFS","HUEFS","98426","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Nunes, T.S.","1261","2005","07","30",NA,"Brasil",NA,NA,"Área de caatinga aberta em torno da Serra.","HUEFS0098426","Angiospermae","Asterales","Mart. ex DC.","Flamengo. Serra das Umburanas.","HUEFS0098426","Bahia","546","546","Jaguarari","-40.228611","-10.105833","J.M.Gonçalves","40W13'43''","10S6'21''","2006",NA,NA,"09",NA,"Asteranae",NA,NA,NA,NA,NA
"540","2019-10-07 09:12:09-03","UEFS","HUEFS","138773","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Coe, I.","EAC22863","1995","05","09",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0138773","Angiospermae","Asterales","Mart. ex DC.","Fazenda Itaiueira Agropecuária.","HUEFS0138773","Piauí",NA,NA,"Canto do Buriti","-42.9444007873535","-8.10999965667725",NA,NA,NA,NA,"120640","auto",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"541","2019-09-04 19:35:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","G. Gardner","3258","1842",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"542","2020-04-29 16:29:33-03","UFVJM","HDJF","2067","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Pena, FSR","CMD169","2011","03","28","Southern America","Brasil",NA,NA,NA,"HDJF002067","Dicotyledoneae",NA,"(Mart. ex DC.) H. Rob.","Cava do Sapo","HDJF002067_01","Minas Gerais",NA,NA,"Conceição do Mato Dentro","-43.433333","-18.905","Chaves, DA","-43.433333","-18.905","2014",NA,NA,"08","08",NA,NA,NA,NA,NA,NA
"543","2020-04-29 16:29:33-03","UFVJM","HDJF","582","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Oliveira, PA; Amaral, WG","s.n.","2010","05","27","Southern America","Brasil",NA,NA,NA,"HDJF000582","Dicotyledoneae",NA,"(Mart. ex DC.) H. Rob.","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","HDJF000582_01","Minas Gerais",NA,NA,"Diamantina","-43.5875","-18.198611","Chaves, DA","-43.5875","-18.198611","2014",NA,NA,"08","08",NA,NA,NA,NA,NA,NA
"544","2019-01-25 15:38:49-02","IAC","IAC","21242","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","I.D. Gemtchújnicov","24","1969","07","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex DC.","Fazenda Formosa",NA,"São Paulo",NA,NA,"Botucatu","-48.445","-22.8858","H.F. Leitão Filho","-48.445","-22.8858","1970",NA,NA,"09","29",NA,NA,NA,NA,NA,NA
"545","2020-07-23 11:59:10-03","CEPLAC","CEPEC","28263","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","R. M. Harley","21726","1980","04","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Chapadão Ocidental da Bahia. 15Km ao SW da cidade, Rod. para Goiás.",NA,"Bahia",NA,NA,"CORRENTINA","-44.716667","-13.483333","H. A. Ogasawara","44W43'","13S29'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA
"546","2020-07-23 11:59:10-03","CEPLAC","CEPEC","71190","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","J. G. Jardim","943","1996","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Ca. 98Km na Rod. BA-348 no sentido Correntina/Brasilia.",NA,"Bahia",NA,NA,"CORRENTINA","-44.733333","-13.416667","H. Robinson","44W44'","13S25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA
"547","2020-07-23 11:59:10-03","CEPLAC","CEPEC","82957","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","R. C. Forzza","1414","1999","04","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Estrada para Barra, ramal para Sto. Inácio e Gentio do Ouro, afloramento a 7km da estrada principal.",NA,"Bahia",NA,NA,"MARACAJÚ",NA,NA,"H. A. Ogasawara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA
"548","2020-07-23 11:59:10-03","CEPLAC","CEPEC","55354","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","A. M. Amorim","542","1992","06","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Estrada para Brasilia, BR-242. Coletas entre 20 a 22Km a partir de Barreiras.",NA,"Bahia",NA,NA,"barreiras","-44.9900016784668","-12.1527996063232","H. A. Ogasawara",NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,"30/04/2013",NA
"549","2020-07-23 11:59:10-03","CEPLAC","CEPEC","84834","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","A. M. Amorim","2858","1999","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Ca. 6Km a partir da estrada Oliveira dos Brejinhos/Água Quente.",NA,"Bahia",NA,NA,"oliveira dos brejinhos","-42.8960990905762","-12.3169002532959","H. A. Ogasawara",NA,NA,NA,"62270","auto",NA,NA,NA,NA,NA,NA,"30/04/2013",NA
"550","2020-02-17 11:29:04-03","UEG","HUEG","6175","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","et al.; Miranda","271","2003","07","10","Southern America","Brasil",NA,NA,"Subarbusto","HUEG006175",NA,NA,"(Mart ex DC.) H. Rob.","Parque Estadual Serra dos Pireneus",NA,"Goiás",NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","Teles, A.M.",NA,NA,"2014","40887","auto","05","22",NA,NA,NA,NA,NA,NA
"551","2020-02-17 11:29:04-03","UEG","HUEG","809","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","et al.; Miranda","145","2003","06","15","Southern America","Brasil",NA,NA,"Arbusto; Campo rupestre","HUEG000809",NA,NA,"(Mart ex DC.) H. Rob.","Parque Estadual Serra dos Pireneus",NA,"Goiás",NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","Pacheco, R.A.",NA,NA,"2014","40887","auto","11",NA,NA,NA,NA,NA,NA,NA
"552","2020-02-17 11:29:04-03","UEG","HUEG","846","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","et al.; Miranda","270","2003","07","10","Southern America","Brasil",NA,NA,"Subarbusto","HUEG000846",NA,NA,"(Mart ex DC.) H. Rob.","Parque Estadual Serra dos Pireneus",NA,"Goiás",NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","Teles, A.M.",NA,NA,"2014","40887","auto","05","22",NA,NA,NA,NA,NA,NA
"553","2020-02-17 11:29:04-03","UEG","HUEG","285","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Carvalhaes, G.","s.n.","2002","05","17","Southern America","Brasil",NA,NA,"porte arbustivo sementes aladas inflorescancia roxa, do tipo capítulo; cerrado","HUEG000285",NA,NA,"(Mart ex DC.) H. Rob.",NA,NA,"Goiás",NA,NA,"Anápolis","-48.9528007507324","-16.3267002105713","Teles, A.M.",NA,NA,"2014","31830","auto","05","22",NA,NA,NA,NA,NA,NA
"554","2020-02-17 11:29:04-03","UEG","HUEG","509","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Diogo","s.n.","2002","05","17","Southern America","Brasil",NA,NA,"Inflorescência roxa; do tipo capítulo; semente alada; porte arbustivo.","HUEG000509",NA,NA,"(Mart ex DC.) H. Rob.","campus UEG",NA,"Goiás",NA,NA,"Anápolis","-48.9528007507324","-16.3267002105713","Incógnito",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-02-17 11:29:04-03","UEG","HUEG","3521","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Calaça, A.M.","28","2004","05","07","Southern America","Brasil",NA,NA,"Arbusto.","HUEG003521",NA,NA,"(Mart ex DC.) H. Rob.","Campus UEG",NA,"Goiás",NA,NA,"Anápolis","-48.9528007507324","-16.3267002105713","Incógnito",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-02-17 11:29:04-03","UEG","HUEG","848","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","et al.; Miranda","271","2003","07","10","Southern America","Brasil",NA,NA,"Subarbusto","HUEG000848",NA,NA,"(Mart ex DC.) H. Rob.","Parque Estadual Serra dos Pireneus",NA,"Goiás",NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","Pacheco, R.A.",NA,NA,"2014","40887","auto","11",NA,NA,NA,NA,NA,NA,NA
"557","2020-02-17 11:29:04-03","UEG","HUEG","844","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","et al.; Miranda","378","2003","09","13","Southern America","Brasil",NA,NA,"Subarbusto; Cerrado rupestre","HUEG000844",NA,NA,"(Mart ex DC.) H. Rob.","Parque Estadual Serra dos Pireneus",NA,"Goiás",NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","Teles, A.M.",NA,NA,"2014","40887","auto","05","22",NA,NA,NA,NA,NA,NA
"558","2020-02-17 11:29:05-03","UEG","HUEG","4113","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Ramalho, C.L.; Pacheco, R.A.","781","2012","04","26","Southern America","Brasil",NA,NA,"Subarbusto ca. 1m, brácteas involucrais verdes com ápice castanho, corola roxa, ramos do estilete lilás.; Afloramento rochosos.","HUEG004113",NA,NA,"Mart. ex DC.","Estrada para plantação de eucalipto, final da estrada.",NA,"Goiás",NA,NA,"Cocalzinho de Goiás","-48.771944","-15.786111","Wurdack, J.J.; Pacheco, R.A.","-48.771944","-15.786111","2012",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"559","2020-02-17 11:29:05-03","UEG","HUEG","4454","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Ramalho, C.L.; Pacheco, R.A.","836","2012","07","04","Southern America","Brasil",NA,NA,"Subarbusto, ca. 0,5m. Brácteas involucrais creme esverdeado, corola e ramos do estilete roxos.; Campo rupestre e afloramentos rochosos.","HUEG004454",NA,NA,"Mart. ex DC.","BR-070, ca. de 13 Km de Cocalzinho.",NA,"Goiás",NA,NA,"Cocalzinho de Goiás","-48.881389","-15.790056","Wurdack, J.J.; Pacheco, R.A.","-48.881389","-15.790056","2012",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"560","2020-02-17 11:29:05-03","UEG","HUEG","285","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Canalhões, G.","s.n.","2002","05","17","Southern America","Brasil",NA,NA,"Porte arbustivo, sementes aladas, inflorescência roxa do tipo capítulo. Cerrado.","HUEG000285",NA,NA,"Mart. ex DC.",NA,NA,"Goiás",NA,NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-02-17 11:29:05-03","UEG","HUEG","4448","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Ramalho, C.L.; Versiane, A.F.A.","136","2012","04","23","Southern America","Brasil",NA,NA,"Arbusto, cerca de 1m, brácteas involucrais castanho esverdeados, corola e ramos do estilete roxos, anteras lilases, papos alvo.; Cerrado.","HUEG004448",NA,NA,"Mart. ex DC.","Estrada para pousada dos Pirieus, Serra dos Pirineus.",NA,"Goiás",NA,NA,"Cocalzinho de Goiás","-48.753333","-15.825833","Wurdack, J.J.; Pacheco, R.A.","-48.753333","-15.825833","2012",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"562","2021-03-10 11:38:24-03","UNILA","EVB","3315","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Tiaraju, T.","9","1990","05","03",NA,"Brasil",NA,NA,NA,"EVB003315",NA,NA,"(Mart. ex DC.) H.Rob.",NA,"EVB003315","Tocantins",NA,NA,"Dianópolis","-46.8205986022949","-11.627799987793",NA,NA,NA,NA,"77760","auto",NA,NA,NA,NA,NA,NA,NA,NA
"563","2016-08-23 10:58:54-03","NHMLondon","NHM-LONDON-BOT","BM000799112","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","George Gardner; b.1812; d.1849; Gardner","3258","1840","01",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4991439","<a href=http://www.nhm.ac.uk/services/media-store/asset/54462a21fc1e267e3d4a6baa4c26c2d9ebe5f8da/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Mart. ex DC.",NA,NA,"Goiás",NA,NA,NA,"-49.675","-15.883333",NA,"-49.675","-15.883333","1984",NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA
"564","2016-08-23 10:58:54-03","NHMLondon","NHM-LONDON-BOT","BM000799113","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","George Gardner; b.1812; d.1849; Gardner","3789","1840","04",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4991440","<a href=http://www.nhm.ac.uk/services/media-store/asset/05826a75c9df7617b3eef7f75e8c07dcd08c48df/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Mart. ex DC.",NA,NA,"Goiás",NA,NA,NA,"-49.675","-15.883333",NA,"-49.675","-15.883333","1984",NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA
"565","2020-11-12 16:58:32-03","UEL","FUEL","33501","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Proença, C; et al.","1706","1997","05","12",NA,"Brasil",NA,NA,NA,"FUEL017478","Tracheophyta","Asterales","Mart.","Cachoeira do Acaba-vidas, vidas",NA,"Bahia",NA,NA,"Barreiras","-44.9900016784668","-12.1527996063232","Proença, C",NA,NA,"1997","152720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-11-12 16:58:32-03","UEL","FUEL","38489","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Sakashita, AP","10","2004","06","29",NA,"Brasil",NA,NA,NA,"FUEL017477","Tracheophyta","Asterales","Mart.","Centro Olímpico, Campus da UnB, Campus da UnB",NA,"Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","Sakashita, AP",NA,NA,"2004","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-01 14:53:58-03","UnB","UB","10865","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Farias, R","618","2001","05","01","Southern America","Brasil",NA,NA,"Papus branco.&nf;; Arbusto 1,5m. Flor roxa; Cerrado aberto.",NA,"Dicotyledoneae",NA,"(Mart. ex DC.) H.Rob.","Distrito de Cocalzinho",NA,"Goiás",NA,NA,"Edilândia","-48.766667","-15.816667",NA,"-48.766667","-15.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 14:53:58-03","UnB","UB","25390","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","King, RM","8802","1981","02","05","Southern America","Brasil",NA,NA,"Shrub 1m. Flowers purple",NA,"Dicotyledoneae",NA,"(Mart. ex DC.) H.Rob.","30 km NW de Iaciara para Nova Roma",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-01 14:53:58-03","UnB","UB","10051","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Soares-Silva, LH; Duval, FG; Miranda, J; Mendes, VC","874","2001","03","04","Southern America","Brasil",NA,NA,"Capítulo roxo.; Arbusto 1,7m; Cerrado.",NA,"Dicotyledoneae",NA,"(Mart. ex DC.) H.Rob.",NA,NA,"Minas Gerais","522","522","Unaí","-46.85","-16.1",NA,"-46.85","-16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-01 14:53:58-03","UnB","UB","107885","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Carvalho, PS; Correia, CAS","201","2007","04","10","Southern America","Brasil",NA,NA,"visitada por abelhas e formigas; Arbusto 0,50 m. Flor lilás; campo rupestre. Solo: afloramento rochoso.",NA,"Dicotyledoneae",NA,"(Mart. ex DC.) H.Rob.","Fazenda Água Limpa (UnB)",NA,"Distrito Federal",NA,NA,"Brasília","-48.589444","-16.63",NA,"-48.589444","-16.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
