"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1759","2020-11-12 17:03:39-03","UEL","FUEL","42460","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Cervigne, NS","2007","10","29","Cervigne, NS; Marestoni, TM; Francisco, EM","2007","04","17","Brasil","Paraná","Arapongas","-51.366667","-23.4","-51.366667","-23.4",NA,NA,"Fazenda Solana","730","730",NA,"84",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","2020-11-12 17:03:39-03","UEL","FUEL","46413","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Ferreira Jr, M","2009","09","24","Ferreira Jr, M; Marques, JN; Francisco, EM","2009","08","25","Brasil","Paraná","Mauá da Serra","-51.1455","-23.938667","-51.1455","-23.938667",NA,NA,"Estância Manain",NA,NA,NA,"59",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","2020-11-12 17:03:39-03","UEL","FUEL","48167","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Ferreira Jr, M","2009","11","21","Ferreira Jr, M; Francisco, EM","2009","11","21","Brasil","Paraná","Tamarana","-51.167639","-23.896389","-51.167639","-23.896389",NA,"OK","Recanto do Pinhão",NA,NA,NA,"169",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","2020-11-12 17:03:39-03","UEL","FUEL","54946","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Gonzatti, F","2015","11",NA,"Gonzatti, F; Demeda, C; Gaio, J","2015","11","22","Brasil","Rio Grande do Sul","Osório","-50.192778","-29.858889","-50.192778","-29.858889",NA,"FUEL054946","Lagoa das Traíras, Margem norte","3","3",NA,"2225",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","2020-11-12 17:03:39-03","UEL","FUEL","16941","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2001","09",NA,"Torres, RB; et al.","2000","06","08","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Mata Ciliar do Canela",NA,NA,NA,"1260",NA,"22140","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","2020-11-12 17:03:39-03","UEL","FUEL","35491","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Salino, A; Moraes, PO","2001","01","11","Brasil","Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"Córrego do rio Preto",NA,NA,NA,"5980",NA,"20038","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","2020-11-12 17:03:39-03","UEL","FUEL","21021","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Knapp, S","1998",NA,NA,"Francisco, EM; Pavão, OC; Alves, J","1998","03","19","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"Colônia Mineira",NA,NA,NA,"s.n.",NA,"23979","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","2020-11-12 17:03:39-03","UEL","FUEL","31201","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Pavão, OC; et al.","2001","05","03","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Fazenda Santa Carolina",NA,NA,NA,"s.n.",NA,"18630","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","2020-11-12 17:03:39-03","UEL","FUEL","22623","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Kinupp, VF","1997","01","27","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Fragmento de aproximadamente 3ha-campinho, campinho",NA,NA,NA,"195",NA,"18630","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","2020-11-12 17:03:39-03","UEL","FUEL","25107","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Hatschbach, G","1999",NA,NA,"Barbosa, E; et al.","1998","10","21","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Serra São Luis",NA,NA,NA,"s.n.",NA,"27346","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","2020-11-12 17:03:39-03","UEL","FUEL","115","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mentz, LA","1998",NA,NA,"Hatschbach, G","1967","12","27","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Sitio Beliziario","1100","1100",NA,"18184",NA,"55154","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","2020-11-12 17:03:39-03","UEL","FUEL","27582","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Maschio, W; Souza, A","1995","03","17","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Embrapa - CNPFlorestas",NA,NA,NA,"27",NA,"13536","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","2019-10-16 14:15:14-03","UEL","FUEL","31744","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Moreira Filho, H","1955",NA,NA,"Lange, R","1955","12","01","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Rua Julia da Costa",NA,NA,NA,"s.n.",NA,"25180","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","2020-11-12 17:03:39-03","UEL","FUEL","31200","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Pavão, OC; et al.","2001","04","26","Brasil","Paraná","Figueira","-50.4030990600586","-23.8491992950439",NA,NA,NA,NA,"Fazenda Sao Pedro",NA,NA,NA,"s.n.",NA,"13612","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2020-11-12 17:03:39-03","UEL","FUEL","31880","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2002",NA,NA,"Benk, GTM","1990","10","29","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Bosque da FAFIG",NA,NA,NA,"s.n.",NA,"53832","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","2020-11-12 17:03:39-03","UEL","FUEL","27525","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Ziller, SR; et al.","1995","01","09","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Aeroporto, Ambiente de restinga",NA,NA,NA,"684",NA,"37295","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","2020-11-12 17:03:39-03","UEL","FUEL","27404","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Ziller, SR","1995","03","06","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Aeroporto de Guaraqueçaba, restinga",NA,NA,NA,"726",NA,"37295","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","2020-11-12 17:03:39-03","UEL","FUEL","27585","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Ziller, SR; et al.","1994","11","09","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Floresta ombrofila densa submontana e restinga",NA,NA,NA,"567",NA,"37295","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","2020-11-12 17:03:39-03","UEL","FUEL","27615","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Ferreira, JA; et al.","1999","02","18","Brasil","Paraná","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,NA,NA,"Estrada para Reserva",NA,NA,NA,"s.n.",NA,"16142","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","2020-11-12 17:03:39-03","UEL","FUEL","43091","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Dall#?#Agnol, RF","2008","06","07","Francisco, EM","2004","05","03","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Residencial Bela Manhã. Interior da Mata.",NA,NA,NA,"707",NA,"63728","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","2020-11-12 17:03:39-03","UEL","FUEL","8189","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Ferreira, MR; et al.","1990","03","02","Brasil","Paraná","Marilândia do Sul","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,"Fazenda Boa Vista, Entrada do Posto Leao do Norte",NA,NA,NA,"s.n.",NA,"19941","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","2020-11-12 17:03:39-03","UEL","FUEL","26499","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Pavão, OC; et al.","1999","02","25","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"16036","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","2020-11-12 17:03:39-03","UEL","FUEL","17914","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Barros, CRMB; et al.","1993","11","26","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Caminho para barcos-Restinga-Pontal do Sul, Restinga-Pontal do Sul",NA,NA,NA,"8",NA,"24916","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","2020-11-12 17:03:39-03","UEL","FUEL","9913","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Silva, SM; Britez, RM","1986","11","16","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Ilha das Cobras",NA,NA,NA,"933",NA,"24916","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","2020-11-12 17:03:39-03","UEL","FUEL","9912","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Silva, SM; Britez, RM","1986","11","16","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Ilha das Cobras",NA,NA,NA,"926",NA,"24916","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","2020-11-12 17:03:39-03","UEL","FUEL","9854","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Souza, WS","1987","11","20","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Ilha do Mel, Praia Grande",NA,NA,NA,"1213",NA,"24916","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","2020-11-12 17:03:39-03","UEL","FUEL","33455","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Hatschbach, G","2001",NA,NA,"Carneiro, J","2001","02","27","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Balneário Cidade Atlântica",NA,NA,NA,"1082",NA,"19508","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","2020-11-12 17:03:39-03","UEL","FUEL","27365","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Francisco, EM; et al.","1998","12","14","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Fazenda Barra Mansa",NA,NA,NA,"s.n.",NA,"43627","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2020-11-12 17:03:39-03","UEL","FUEL","27012","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Cavalheiro, AL","1999","06","23","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Sítio Gavião Bonito",NA,NA,NA,"74",NA,"43627","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","2020-11-12 17:03:39-03","UEL","FUEL","22051","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Francisco, EM; Pavão, OC","1998","05","05","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"Fazenda Conquista",NA,NA,NA,"s.n.",NA,"19311","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2020-11-12 17:03:39-03","UEL","FUEL","27085","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Francisco, EM","1999","12","14","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"Fazenda Conquista",NA,NA,NA,"s.n.",NA,"19311","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","2020-11-12 17:03:39-03","UEL","FUEL","139","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Hatschbach, G","1971","11","19","Brasil","Paraná","São José da Boa Vista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,"Rio Jaguariaiva",NA,NA,NA,"25521",NA,"21399","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","2020-11-12 17:03:39-03","UEL","FUEL","15144","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Ferreira, JA; et al.","2000","11","01","Brasil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"Acampamento Água Viva",NA,NA,NA,"s.n.",NA,"23681","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","2020-11-12 17:03:39-03","UEL","FUEL","15151","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Pavão, OC; et al.","2000","11","01","Brasil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"Acampamento Água Viva",NA,NA,NA,"s.n.",NA,"23681","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","2020-11-12 17:03:39-03","UEL","FUEL","15081","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Ferreira, JA; et al.","2001","03","22","Brasil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"Fazenda Barra Grande",NA,NA,NA,"s.n.",NA,"23681","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","2020-11-12 17:03:39-03","UEL","FUEL","23985","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Fadelli, L; et al.","1998","11","27","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Área da Fazenda Batavo",NA,NA,NA,"s.n.",NA,"56988","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2020-11-12 17:03:39-03","UEL","FUEL","8512","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Knapp, S","1998",NA,NA,"Bianchini, E","1990","04","29","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Fazenda Batavo, Mata ciliar do Rio Tibagi",NA,NA,NA,"s.n.",NA,"56988","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","2020-11-12 17:03:39-03","UEL","FUEL","24675","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2000",NA,NA,"Cavalheiro, AL; et al.","1999","05","12","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Sítio do Pinheiro",NA,NA,NA,"55",NA,"32424","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","2020-11-12 17:03:39-03","UEL","FUEL","42297","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Marinero, F; Cordeiro, J",NA,NA,NA,"Geraldino, HCL","2006","02","10","Brasil","Santa Catarina","Bombinhas","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"Praia de Bombas",NA,NA,NA,"21",NA,"11943","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","2020-11-12 17:03:39-03","UEL","FUEL","45557","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2009","07","15","Gasper, AL; Brogni, E; Santos, EM","2007","11","08","Brasil","Santa Catarina","Canoinhas","-50.3899993896484","-26.1772003173828",NA,NA,NA,NA,"Rio dos Pardos/Serra da Morte, 541866 S e 7082019 O, sub-bosque","1226","1226",NA,"912",NA,"50616","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","2020-11-12 17:03:39-03","UEL","FUEL","23750","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","K.L.V.R. de Sá","2001",NA,NA,"Aguiar, OT","1978","09","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Serra da Cantareira, estrada da Pedra Grande, estrada da Pedra Grande",NA,NA,NA,"s.n.",NA,"53584","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","2020-11-12 17:03:39-03","UEL","FUEL","31995","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2009","07","15","Robim, MJ; Félix, P","1996","11","16","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Parque Estadual da Ilha Anchieta",NA,NA,NA,"903",NA,"34265","auto","Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2019-11-01 15:11:09-03","UnB","UB","171516","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2002","06",NA,"Assis, LCS","2002","02","16","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"Árvore ca. 15m encontrada no interior da mata, folhas discolores, frutos verdes.; Interior da mata.",NA,"Mata do Baú.",NA,NA,NA,"459",NA,"7934","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1802","2019-11-01 15:11:09-03","UnB","UB","171517","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehmann, JR","2002","08",NA,"Forzza, RC; Castro, RM; Almeida, VR; Fazza, FA","2001","09","02","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore ca. 8m alt. Folhas levemente discolores. Flores com cálice verde, corola alva, filetes verdes, anteras amarelas e estilete alvo.",NA,"Reserva Biológica da Represa do Grama.",NA,NA,NA,"1857",NA,"11991","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1803","2019-11-01 15:11:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Klein, RM","1955","11","18","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"Arvoreta, flor branca, estames amarelos; Capoeira",NA,"Morro da Ressaca","10","10",NA,"1773",NA,"27253","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1804","2019-11-01 15:11:09-03","UnB","UB","171515","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Pastore, JA","2006","07","11","Robin, MJ","1985","03","20","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Árvore com frutos verdes.; Mata latifoliada.",NA,"Parque Estadual, região do Pinheiro seco.",NA,NA,NA,"245",NA,"21048","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1805","2019-11-01 15:11:09-03","UnB","UB","171412","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Mentz, LA","2000","02","04","Marassi, RD","1982","11","25","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Restinga.",NA,"Parque Estadual da Ilha do Cardoso.",NA,NA,NA,"72",NA,"37574","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1806","2019-05-06 12:02:35-03","UFU","HUFU","3802","S","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Robim, M.J.","1990",NA,NA,"Robim, M.J.","1990","03","15","Brasil","São Paulo","Ilha Bela",NA,NA,NA,NA,"Árvore, ca. 7 m. Frutos verdes.","HUFU00026200","Entrada da Trilha Água Branca, Parque Estadual.",NA,NA,NA,"645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","2019-05-06 12:02:35-03","UFU","HUFU","4332","S","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Franco, G.A.D.C.","1990","09",NA,"Pastore, J.A.","1990","03","16","Brasil","São Paulo",NA,NA,NA,NA,NA,"Árvore, ca. 7 m. Frutos verdes.","HUFU00026199","Serra da Cantareira, Região de Pinheiro, área 3, linha 8, ponto 3.",NA,NA,NA,"296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","2019-05-06 12:02:35-03","UFU","HUFU","4551","S","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Carvalho, L.D.F.","1995","12","07","CCJ.","1993","09","09","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"Arbusto com flores brancas e estames amarelos.; Mata pertubada.","HUFU00026198","Sítio do Mandão",NA,NA,NA,"01",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","2019-05-06 12:02:35-03","UFU","HUFU","65792","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Reginato, M.","2009",NA,NA,"Reginato, M.","2008","10","23","Brasil","Paraná","Antonima",NA,NA,NA,NA,"Arbórea 10m com flores alvas, estames amarelos.; Floresta Ombrófila Densa","HUFU00023583","RPPN Rio Cachoeira, PR 405 Km 5",NA,NA,"HUFU00023583","806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","2019-05-06 12:02:35-03","UFU","HUFU","30715","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Stehlmann, J.R.","1996","09",NA,"Custodio-Filho, A.","1984","04","06","Brasil","São Paulo","Biritiba Mirim","-45.866667","-23.633333","-45.866667","-23.633333","Árvore, ca. 25 m. Frutos.","HUFU00023585","Estação Biológica de Boracéia","890","950","HUFU00023585","2361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","2020-08-20 20:42:16-03","UFSC","FLOR","19733","PreservedSpecimen","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell.","Hatschbach, G.","1988",NA,NA,"Cordeiro, J.; Silva, J.M.","1987","12","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto, flor alva, 2m altura","FLOR0019733","Recanto das Araucárias.",NA,NA,NA,"482",NA,"25180","auto",NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
