"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"476","2020-09-02 16:34:22-03","Cenargen","CEN","74484","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","João Semir","1980","10","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00074484",NA,NA,"(Mart.) Engl.",NA,"11561","SP","SAO CARLOS","-47.8899993896484","-22.0100002288818","CEN00074484","Represa da Broa.",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"477","2020-09-02 16:34:22-03","Cenargen","CEN","46706","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hermógenes de Freitas Leitão Fillho","1980","08","27",NA,"Brasil","Exsicatas",NA,"Flores amarelas. Nativo em área de campo - campo do saco. Doação - Flora de Poços de Caldas. Projeto desenvolvido pelo Departamento de Morfologia e Sistemática Vegetal do Inst. de Biologia da UNICAMP com supervisão da FUNCAMP e financiamento da Companhia Geral de Minas.","CEN00046706",NA,NA,"(Mart.) Engl.","R. G. Chacon","42","MG","POCOS DE CALDAS","-46.564722","-21.838888","CEN00046706",NA,NA,NA,NA,NA,"-46.564722","-21.838888","2003","06",NA,NA,NA,NA,NA,"1",NA
"478","2020-09-02 16:34:22-03","Cenargen","CEN","100921","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Alexandre Quinet","2010","11","30",NA,"Brasil","Exsicatas",NA,"Arbusto semi-heliófilo de 6 m de altura. Folhas discolores verdes, cartáceas. Frutos com cúpula vermelha e baga verde. Doação Jardim Botânico do Rio de Janeiro - RB 455231.","CEN00100921",NA,NA,"(Mart.) Engl.","E. F. Guimarães","2194","MS","CORUMBA","-57.490277","-19.991666","CEN00100921","Rio Paraguai, Serra do Amolar, Porto da Penha, Reserva Particular da Penha.","57","57",NA,NA,"-57.490277","-19.991666","2015",NA,NA,NA,NA,NA,NA,"1",NA
"479","2020-09-02 16:34:22-03","Cenargen","CEN","45282","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","José Ângelo Rizzo","1971","08","21",NA,"Brasil","Exsicatas",NA,"Corola amarela. Doação da Universidade Federal de Goiás - Herb. nº 6638. Instituto de Ciências Biológicas - Depto. de Botânica.","CEN00045282",NA,NA,"(Mart.) Engl.","R. G. Chacon","6638",NA,NA,NA,NA,"CEN00045282","Serra dos Caiapós - GO. A 40 km de Amorinópolis para Rio Verde.",NA,NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"480","2020-09-02 16:34:22-03","Cenargen","CEN","86962","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Marcelo Fragomeni Simon","2013","08","21",NA,"Brasil","Exsicatas",NA,"Arbusto bastante ramificado, tronco grosso e retorcido, 2 m. Pétalas amarelas.","CEN00086962",NA,NA,"(Mart.) Engl.","R. G. Chacon","1948","MG","DELFINOPOLIS","-46.774444","-20.359166","CEN00086962","Estrada vicinal entre Delfinópolis e Condomínio de Pedra.","940","940",NA,NA,"-46.774444","-20.359166","2015","04",NA,NA,NA,NA,NA,"5",NA
"481","2020-09-02 16:34:22-03","Cenargen","CEN","86972","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Marcelo Fragomeni Simon","2013","08","21",NA,"Brasil","Exsicatas",NA,"Arbusto 1,5m. Flores amarelas.","CEN00086972",NA,NA,"(Mart.) Engl.","R. G. Chacon","1958","MG","DELFINOPOLIS","-46.751666","-20.3625","CEN00086972","Estrada vicinal 15 km E de Delfinópolis. Condomínio de Pedra.","1113","1113",NA,NA,"-46.751666","-20.3625","2015","04",NA,NA,NA,NA,NA,"4",NA
"482","2020-09-02 16:34:22-03","Cenargen","CEN","73743","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Frederico Augusto Guimarães Guilherme","2007","03","09",NA,"Brasil","Exsicatas",NA,"Perianto amarelo, estames laranjados, botões amarelos esverdeados. Doação Herbário Jataiense Germano Guarim Neto - HJ. Jataí/Goiás.","CEN00073743",NA,NA,"(Mart.) Engl.","R. G. Chacon","740","GO","APARECIDA DO RIO DOCE","-51.1453018188477","-18.298900604248","CEN00073743","PCH Irara.",NA,NA,"33627","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"483","2020-09-02 16:34:22-03","Cenargen","CEN","45285","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","José Ângelo Rizzo","1971","11","20",NA,"Brasil","Exsicatas",NA,"Corola amarela. Fruto tipo cajuzinho. Doação da Universidade Federal de Goiás - Herb. nº 7271. Instituto de Ciências Biológicas - Depto. de Botânica.","CEN00045285",NA,NA,"(Mart.) Engl.","R. G. Chacon","7203","GO","GOIAS","-50.1403007507324","-15.9343996047974","CEN00045285","Serra dos Caiapós. A 40 km de Amorinópolis para Rio Verde.",NA,NA,"63502","auto",NA,NA,"2004","09",NA,NA,NA,NA,NA,"1",NA
"484","2020-09-02 16:34:22-03","Cenargen","CEN","73787","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Luzia Francisca de Souza","2005","11","11",NA,"Brasil","Exsicatas",NA,"Forma de vida: fanerófita. Fruto maduro. Odorífero. Doação Herbário Jataiense Germano Guarim Neto - HJ. Jataí. Plantas do Brasil - Planalto Central.","CEN00073787",NA,NA,"(Mart.) Engl.","R. G. Chacon","3643","GO","JATAI","-51.7144012451172","-17.8813991546631","CEN00073787","Jataí, Sudoeste de Goiás. 41º BIMTZ.",NA,NA,"75073","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"485","2020-09-02 16:34:22-03","Cenargen","CEN","73741","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Luzia Francisca de Souza","1999","08","11",NA,"Brasil","Exsicatas",NA,"Doação Herbário Jataiense Germano Guarim Neto - HJ. Jataí. Plantas do Brasil - Planalto Central.","CEN00073741",NA,NA,"(Mart.) Engl.","R. G. Chacon","718","GO","JATAI","-51.7144012451172","-17.8813991546631","CEN00073741","Jataí, Sudoeste de Goiás. UFG - Campus Jatobá.",NA,NA,"75073","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"486","2020-09-02 16:34:22-03","Cenargen","CEN","73794","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Luzia Francisca de Souza","2004","09","15",NA,"Brasil","Exsicatas",NA,"Doação Herbário Jataiense Germano Guarim Neto - HJ. Jataí. Plantas do Brasil - Planalto Central.","CEN00073794",NA,NA,"(Mart.) Engl.","R. G. Chacon","3256","GO","JATAI","-51.7144012451172","-17.8813991546631","CEN00073794 CEN00073794_1","Jataí, Sudoeste de Goiás. Zona Urbana.",NA,NA,"75073","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"2",NA
"487","2020-09-02 16:34:22-03","Cenargen","CEN","73785","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Luzia Francisca de Souza","2004","09","15",NA,"Brasil","Exsicatas",NA,"Doação Herbário Jataiense Germano Guarim Neto - HJ. Jataí. Plantas do Brasil - Planalto Central.","CEN00073785",NA,NA,"(Mart.) Engl.","R. G. Chacon","3257","GO","JATAI","-51.7144012451172","-17.8813991546631","CEN00073785","Jataí, Sudoeste de Goiás. Zona Urbana.",NA,NA,"75073","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"488","2020-09-02 16:34:22-03","Cenargen","CEN","45141","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Heleno Dias Ferreira","1989","09","22",NA,"Brasil","Exsicatas",NA,"Corola amarela. 3 amostras. Doação da Universidade Federal de Goiás - UFG (13494). Instituto de Ciências Biológicas - Departamento de Botânica.","CEN00045141",NA,NA,"(Mart.) Engl.","R. G. Chacon","2218","GO","MINEIROS","-52.5511016845703","-17.5694007873535","CEN00045141","Parque Nacional das Emas (fora do quadrado - área 2).",NA,NA,"100343","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"489","2020-09-02 16:34:22-03","Cenargen","CEN","45275","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","José Ângelo Rizzo","1970","08","29",NA,"Brasil","Exsicatas",NA,"Corola amarela. Doação da Universidade Federal de Goiás - Herb. nº 5609. Instituto de Ciências Biológicas - Depto. de Botânica.","CEN00045275",NA,NA,"(Mart.) Engl.","R. G. Chacon","5444","GO","MORRINHOS","-49.0993995666504","-17.7311000823975","CEN00045275","Estrada Morrinhos para Caldas Novas. Ocorre o Córrego Samambaia.",NA,NA,"45214","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,"1",NA
"490","2020-09-02 16:34:22-03","Cenargen","CEN","45304","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","José Ângelo Rizzo","1994","07","20",NA,"Brasil","Exsicatas",NA,"90 cm. Formação rupestre. Doação da Universidade Federal de Goiás - Herbário UFG (nº 22246). Unidade de Conservação / PRPPG.","CEN00045304",NA,NA,"(Mart.) Engl.","R. G. Chacon","11571","GO","MOSSAMEDES","-50.2150001525879","-16.1266994476318","CEN00045304","Serra Dourada, na cabeceira do rio Índio Grande; 1º transecto.",NA,NA,"30139","auto",NA,NA,"2003","10",NA,NA,NA,NA,NA,"1",NA
"491","2020-09-02 16:34:22-03","Cenargen","CEN","45121","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Vera Lúcia Gomes Klein","1994","10","22",NA,"Brasil","Exsicatas",NA,"Arbusto heliófilo. Folhas verdes quando adulto e amarelas quando jovens, infrutecência com receptáculo vinoso e frutículo verde.&nf;Doação da Universidade Federal de Goiás. Instituto de Ciências Biológicas - Departamento de Botânica. Herbário UFG (15349).","CEN00045121",NA,NA,"(Mart.) Engl.","R. G. Chacon","2567","GO","PARAUNA","-50.448600769043","-16.9477996826172","CEN00045121","Próximo a estrada e do rio Formosinho.",NA,NA,"62630","auto",NA,NA,"2003","08",NA,NA,NA,NA,NA,"1",NA
"492","2020-09-02 16:34:22-03","Cenargen","CEN","72159","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Vinícius Castro Souza","1998","09","07",NA,"Brasil","Exsicatas",NA,"Originalmente cerrado. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (48843).","CEN00072159",NA,NA,"(Mart.) Engl.","R. G. Chacon","21240","MG","DELFINOPOLIS","-46.8539009094238","-20.343900680542","CEN00072159","Estrada entre Delfinópolis e o Parque Nacional da Serra da Canastra. Cerca de 5 Km antes da entrada do Parque. Beira de estrada em área de plantação de Pinus.",NA,NA,"41380","auto","-47018888.0","-20102222.0","2011","03",NA,NA,NA,NA,NA,"1",NA
"493","2020-09-02 16:34:22-03","Cenargen","CEN","3441","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Gudrum M. Christenson","1979","09","12",NA,"Brasil","Exsicatas",NA,"Small tree, to 20'. Leaves large, simple, alternate. Flower in terminal panicles, yellow. Doação da United States Department of Agriculture. Germplasm resources Laboratory, Plant Genetcs & Germplasm Institute.","CEN00003441",NA,NA,"(Mart.) Engl.","R. G. Chacon","1149","MS","COXIM","-54.7599983215332","-18.5067005157471","CEN00003441","10 km. South of Coxim, Mato Grosso do Sul.",NA,NA,"102528","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,"1",NA
"494","2020-09-02 16:34:22-03","Cenargen","CEN","72154","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Vinícius Castro Souza","1993","11","27",NA,"Brasil","Exsicatas",NA,"Pétalas amarelas. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (12401). Piracicaba.","CEN00072154",NA,NA,"(Mart.) Engl.","R. G. Chacon","4665","SP","ITARARE","-49.3400001525879","-24.1100006103516","CEN00072154","Estrada de Itararé - Bom Sucesso, ca. 15 Km de Itararé. Fazenda Ibiti (Ripasa).",NA,NA,"27729","auto",NA,NA,"2009","09",NA,NA,NA,NA,NA,"1",NA
"495","2020-09-02 16:34:22-03","Cenargen","CEN","74454","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","A. Flores","2001","10","27",NA,"Brasil","Exsicatas",NA,"Corola amarela","CEN00074454",NA,NA,"(Mart.) Engl.","R. G. Chacon","710","SP","ITARARE","-49.3400001525879","-24.1100006103516","CEN00074454","Rodovia SP 258, km 324,5 (Itararé-Itapeva).",NA,NA,"27729","auto",NA,NA,"2012","07",NA,NA,NA,NA,NA,"1",NA
"496","2020-09-02 16:34:22-03","Cenargen","CEN","46514","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","E. Giannotti","1980","03","02",NA,"Brasil","Exsicatas",NA,"Doação da Universidade Estadual de Campinas - Herbário UEC.","CEN00046514",NA,NA,"(Mart.) Engl.","R. G. Chacon","12320","SP","ITIRAPINA","-47.8199996948242","-22.25","CEN00046514",NA,NA,NA,"22843","auto",NA,NA,"2003","06",NA,NA,NA,NA,NA,"1",NA
"497","2020-09-02 16:34:22-03","Cenargen","CEN","51773","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Sônia Aragaki","1994","10","01",NA,"Brasil","Exsicatas",NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00051773",NA,NA,"(Mart.) Engl.","S. Aragaki & M. Batalha","138","SP","PIRASSUNUNGA","-47.4199981689453","-21.9899997711182","CEN00051773","Cerrado das Emas.",NA,NA,"24621","auto",NA,NA,"1994","10",NA,NA,NA,NA,NA,"1",NA
"498","2019-06-05 10:33:55-03","UFG","HJ","8195","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Pereira, J.D.A.","2017","09","11",NA,"Brasil",NA,NA,"Interior de Cerradão, sobre solo de textura arenosa","HJ00008195",NA,NA,"(Mart.) Engl.","Frederico Augusto Guimarães Guilherme","1","Goiás","Cachoeira Alta","-51.063611","-18.368056",NA,"PCH Brinquinho",NA,NA,NA,NA,"51º3'49''W","18º22'5''S","2018","09","18",NA,NA,NA,NA,NA,NA
"499","2019-06-05 10:33:55-03","UFG","HJ","1676","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, L.F.","2005","11","11",NA,"Brasil",NA,NA,NA,"HJ00001676",NA,NA,"(Mart.) Engl.",NA,"3643","Goiás","Jataí","-51.711944","-17.900278",NA,"41 BIMTZ.",NA,NA,NA,NA,"51º42'43''W","17º54'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-06-05 10:33:55-03","UFG","HJ","6147","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","08","26",NA,"Brasil",NA,NA,NA,"HJ00006147",NA,NA,"(Mart.) Engl.",NA,"1195","Goiás","Caçu","-51.141389","-18.583889",NA,"UHE Salto.",NA,NA,NA,NA,"51º8'29''W","18º35'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-10-16 10:36:34-03","UFG","HJ","4895","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, L.F.; Pereira, F.C.","2009","09","19",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004895",NA,NA,"(Mart.) Engl.","Luzia Francisca de Souza","4221","Goiás","Jataí","-52.078611","-17.97",NA,"Fazenda Boa Vista","867","867",NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-06-05 10:33:55-03","UFG","HJ","718","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, L.F.","1999","08","11",NA,"Brasil",NA,NA,NA,"HJ00000718",NA,NA,"(Mart.) Engl.",NA,"718","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,"UFG, Campus Jatobá, Roda d#?#água.",NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-06-05 10:33:55-03","UFG","HJ","1050","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, L.F. et al.","2004","09","15",NA,"Brasil",NA,NA,NA,"HJ00001050",NA,NA,"(Mart.) Engl.",NA,"3257","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,"Zona urbana.",NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-06-05 10:33:55-03","UFG","HJ","1049","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, L.F.","2004","09","15",NA,"Brasil",NA,NA,NA,"HJ00001049",NA,NA,"(Mart.) Engl.",NA,"3256","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,"Zona urbana.",NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-05-07 10:21:09-03","UFG","HJ","3535","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Guilherme, F.A.G. et al.","2007","08","09",NA,"Brasil",NA,NA,NA,"HJ00003535",NA,NA,"(Mart.) Engl.",NA,"740","Goiás","Aparecida do Rio Doce","-51.086944","-18.135833",NA,"PCH Irara.","546","546",NA,NA,"51º5'13''W","18º8'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-10-29 10:08:16-03","UFPR","EFC","7564","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Kuniyoshi, Y.S.","2003","07","10",NA,"Brasil",NA,NA,"Arbusto comum, com frutos verdes","EFC007564",NA,NA,"(Mart.) Engl.","Blum, C.T.","6349","Paraná","Jaguariaíva","-49.6599","-24.1714",NA,"P.Est. do Cerrado","841","841",NA,NA,"-49.6599","-24.1714","2017","06","08",NA,NA,NA,NA,NA,NA
"507","2019-10-29 10:08:16-03","UFPR","EFC","7507","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Uhlmann, A.; Svolenski, A.C.","1997","08","21",NA,"Brasil",NA,NA,"Árvore 3 m, tortuosa. Flores amarelas, estames amarelos. Cerrado a 850m s.n.m.","EFC007507",NA,NA,"(Mart.) Engl.","Uhlmann, A.",NA,"Paraná","Jaguariaíva","-49.6599","-24.1714",NA,"Parque Estadual do Cerrado","841","841",NA,NA,"-49.6599","-24.1714","1997","11","24",NA,NA,NA,NA,NA,NA
"508","2019-10-29 10:08:16-03","UFPR","EFC","16121","PreservedSpecimen","Plantae","Ochinaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, I,; Völtz, R.R.; Ramos, C.E.A.","2017","12","02",NA,"Brasil",NA,NA,"Árvore 4 m, flores amarelas, frutos imaturos. Savana","EFC016121",NA,NA,"(Mart.) Engl.","Souza, I.","199","Paraná","Tibagi","-50.259","-24.5366",NA,"RPPN Itaytyba","1029","1029",NA,NA,"-50.2590","-24.5366","2017","12","09",NA,NA,NA,NA,NA,NA
"509","2019-10-29 10:08:16-03","UFPR","EFC","5831","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Kuniyoshi, Y.S.; Roderjan, C.V.; Galvão, F.","1996","07","25",NA,"Brasil",NA,NA,"Árvore comum em locais úmidos. Próximo ao canion do rio Jaguariaíva, em campo-cerrado; flores amarelas.","EFC005831",NA,NA,"(Mart.) Engl.","Blum, C.T.","5903","Paraná","Jaguariaíva","-49.6599","-24.1714",NA,"P.E. do Cerrado","841","841",NA,NA,"-49.6599","-24.1714","2017","06","08",NA,NA,NA,NA,NA,NA
"510","2019-10-29 10:08:16-03","UFPR","EFC","4398","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Roderjan, C.V.","1995","04","20",NA,"Brasil",NA,NA,"Árvore 6 m em floresta ciliar de campo cerrado. Altitude 800 m a.n.m.. Flor amarela.","EFC004398",NA,NA,"(Mart.) Engl.","Hatschbach, G.","1202","Paraná","Jaguariaíva","-49.6599","-24.1714",NA,"PE do Cerrado",NA,NA,NA,NA,"-49.6599","-24.1714",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-10-29 10:08:16-03","UFPR","EFC","10012","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Roderjan, C.V.","2005","06","03",NA,"Brasil",NA,NA,"Árvore 2m, eventual em campo-cerrado, 920m s.n.m. Flores amarelas.","EFC010012",NA,NA,"(Mart.) Engl.",NA,"1761","Paraná","Jaguariaíva","-49.6599","-24.1714",NA,"P.E. do Cerrado",NA,NA,NA,NA,"-49.6599","-24.1714",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-10-29 10:08:16-03","UFPR","EFC","1518","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Roderjan, C.V.","1980","12","16",NA,"Brasil",NA,NA,NA,"EFC001518",NA,NA,"(Mart.) Engl.","Hatschbach, G.","699","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,"Faz. Morungava",NA,NA,"55682","auto",NA,NA,"1981","01","10",NA,NA,NA,NA,NA,NA
"513","2019-10-29 10:08:16-03","UFPR","EFC","4950","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Ziller, S.R.","1995","12","14",NA,"Brasil",NA,NA,"APA da Ilha Grande, Rio Paraná. Próxima a guanandizal (associação de Calophyllum brasiliensis) na Ilha Grande, 4km para o sul do porto da balsa no lado oeste. Frutos imaturos verdes. Planta oriunda do cerrado.","EFC004950",NA,NA,"(Mart.) Engl.","Hatschbach, G.","1185","Paraná","Alto Paraíso",NA,NA,NA,"APA da Ilha Grande, guanandizal",NA,NA,NA,NA,NA,NA,"1995","12","01",NA,NA,NA,NA,NA,NA
"514","2019-11-13 11:27:34-03","USP","SPF","116747","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Tozzi, AMGA","1994","11","10",NA,"Brasil",NA,NA,NA,"SPF00116747",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","94131","São Paulo","Altinópolis","-47.627778","-21.044444",NA,NA,NA,NA,NA,NA,"-47.627778","-21.044444","2003",NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-13 11:27:34-03","USP","SPF","101459","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Tamashiro, JY","1995","06","12",NA,"Brasil",NA,NA,NA,"SPF00101459",NA,NA,"(Mart. ex Engl.) Engl.","Tamashiro, JY","1085","São Paulo","Lençóis Paulista","-48.8675","-22.651111",NA,NA,NA,NA,NA,NA,"-48.8675","-22.651111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-13 11:27:34-03","USP","SPF","114934","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, VC","1996","01","27",NA,"Brasil",NA,NA,NA,"SPF00114934",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","10670","São Paulo","Angatuba","-48.518389","-23.358222",NA,NA,NA,NA,NA,NA,"-48.518389","-23.358222","2003",NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-13 11:27:34-03","USP","SPF","125090","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Oliveira, AA","1997","08","24",NA,"Brasil",NA,NA,NA,"SPF00125090",NA,NA,"(Mart. ex Engl.) Engl.","Oliveira, AA","3228","São Paulo","Descalvado","-47.75","-22",NA,NA,"700","950",NA,NA,"-47.75","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-13 11:27:34-03","USP","SPF","131612","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Batalha, MA","1995","12","14",NA,"Brasil",NA,NA,NA,"SPF00131612",NA,NA,"(Mart. ex Engl.) Engl.","Batalha, MA","909","São Paulo","Santa Rita do Passa Quatro","-47.578056","-21.612222",NA,"ARIE Cerrado Pé-de-Gigante",NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-13 11:27:34-03","USP","SPF","158177","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Mendonça, FB","2002","12","18",NA,"Brasil",NA,NA,NA,"SPF00158177",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","217","São Paulo","São Paulo","-43.766667","-23.55",NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,"-43.766667","-23.55","2003",NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-13 11:27:34-03","USP","SPF","172840","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Sasaki, D","2003","09","26",NA,"Brasil",NA,NA,NA,"SPF00172840",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","694","São Paulo","Pedregulho","-47.460278","-20.247778",NA,"Parque Estadual das Furnas do Bom Jesus","1000","1000",NA,NA,"-47.460278","-20.247778","2004",NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-13 11:27:34-03","USP","SPF","172841","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Sasaki, D","2003","09","27",NA,"Brasil",NA,NA,NA,"SPF00172841",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","714","São Paulo","Pedregulho","-47.419444","-20.197222",NA,"Parque Estadual das Furnas do Bom Jesus","900","900",NA,NA,"-47.419444","-20.197222","2004",NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-13 11:27:35-03","USP","SPF","45015","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Cid Ferreira, CA","1985","09","18",NA,"Brasil",NA,NA,NA,"SPF00045015",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","6092","Mato Grosso","Nobres","-55.883333","-12.916667",NA,NA,NA,NA,NA,NA,"-55.883333","-12.916667","2003",NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-13 11:27:35-03","USP","SPF","82094","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Toledo, JF","1940","09","25",NA,"Brasil",NA,NA,NA,"SPF00082094",NA,NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","s.n.","São Paulo",NA,NA,NA,NA,"Campo Alegre.",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
