"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","month","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"887","2020-03-03 15:27:59-03","F","FMNH-SEEDPLANTS","V0504320F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"B. Rambo","1948","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0504320F","7","8",NA,"37352","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"888","2020-03-03 15:16:49-03","F","FMNH-SEEDPLANTS","V0504321F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"A. P. Duarte","1949","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0504321F","5","15",NA,"1730","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"889","2020-03-03 14:52:06-03","F","FMNH-SEEDPLANTS","V0504322F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"A. Barbosa","1948","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0504322F","3","10",NA,"66","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"890","2020-03-03 14:39:13-03","F","FMNH-SEEDPLANTS","V0504323F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"H. C. de Lima","1950","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0504323F","1","24",NA,"69315","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"891","2020-03-03 14:34:22-03","F","FMNH-SEEDPLANTS","V0504324F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"J. E. Montes","1946","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0504324F","2","20",NA,"1942","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"892","2020-03-03 14:32:59-03","F","FMNH-SEEDPLANTS","V0504325F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"J. da Costa Sacco","1959","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0504325F","5","22",NA,"1245","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"893","2020-03-03 14:31:26-03","F","FMNH-SEEDPLANTS","V0504326F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,"A. L. Cabrera","1935","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0504326F","4",NA,NA,"3300","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"894","2020-04-29 16:29:30-03","UFVJM","HDJF","5677","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Chaves, DA","2014","Chaves, DA","2014","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.345533","-18.108767","-43.345533","-18.108767","861","861",NA,"HDJF005677","03","06","HDJF005677_01","219","Southern America",NA,NA,"Dicotyledoneae",NA,"07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2019-01-25 15:33:49-02","IAC","IAC","16252","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","D.M. Dedecca","1953","D.M. Dedecca","1953","Brasil","São Paulo","Mococa","IAC, Estação Experimental","-47.0047","-21.4678","-47.0047","-21.4678",NA,NA,NA,NA,"05","22",NA,"380",NA,NA,NA,NA,NA,"05","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-01-25 15:33:49-02","IAC","IAC","16614","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","D.M. Dedecca","1954","W.E. Kerr","1954","Brasil","São Paulo","Limeira","estrada Limeira, Campinas","-47.4017","-22.5647","-47.4017","-22.5647",NA,NA,NA,NA,"01","31",NA,"s/nº",NA,NA,NA,NA,NA,"02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-06-24 08:12:22-03","IAC","IAC","195","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","R.P. Malagarriga Heras","1944","A. Carvalho (1)","1936","Brasil","São Paulo","Campinas","Avenida Brasil","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"01","21",NA,"s/nº",NA,NA,NA,NA,NA,"12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-06-24 08:12:22-03","IAC","IAC","20016","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","H.F. Leitão Filho","1968","Brasil","São Paulo","Taubaté","estrada Taubaté-São Luís de ParaitinIngá","-45.5553","-23.0264","-45.5553","-23.0264",NA,NA,NA,NA,"05","05",NA,"424",NA,NA,NA,NA,NA,"11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-06-24 08:12:22-03","IAC","IAC","2400","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","G.P. Viégas","1938","Brasil","São Paulo","Ribeirão Preto","ICA, Estação Experimental","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,"Planta masculina",NA,"10","20",NA,"s/nº",NA,NA,NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-06-24 08:12:22-03","IAC","IAC","355","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta feminina",NA,"02","11",NA,"s/nº",NA,NA,NA,NA,NA,"11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-06-24 08:12:22-03","IAC","IAC","3825","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J.B. Castro & J. Kiehl","1939","Brasil","São Paulo","Cunha",NA,"-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,"Planta feminina",NA,"02","16",NA,"s/nº",NA,NA,NA,NA,NA,"11","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-10-03 14:20:29-03","IAC","IAC","39238","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","C.R. Salgado","1999","C. Salgado","1999","Argentina","Corrientes","Bella Vista","desmochado 4ta Seccion","-59","-28.5167","-59.0000","-28.5167",NA,NA,NA,NA,"02","28",NA,"178",NA,NA,NA,NA,NA,"02","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-06-24 08:12:22-03","IAC","IAC","429","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta feminina",NA,"04","03",NA,"s/nº",NA,NA,NA,NA,NA,"11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2019-06-24 08:12:22-03","IAC","IAC","42914","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","E. Zuchiwschi","2003","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,"03","14",NA,"48",NA,NA,NA,NA,NA,"11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-06-24 08:12:22-03","IAC","IAC","543","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta masculina",NA,"05","18",NA,"s/nº",NA,NA,NA,NA,NA,"11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-06-24 08:12:22-03","IAC","IAC","547","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","R.P. Malagarriga Heras","1944","J. Santoro","1936","Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"05","18",NA,"s/nº",NA,NA,NA,NA,NA,"12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-06-24 08:12:22-03","IAC","IAC","583","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta feminina",NA,"05","28",NA,"s/nº",NA,NA,NA,NA,NA,"11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-06-24 08:12:22-03","IAC","IAC","698","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Rua Paula Bueno","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"08","25",NA,"s/nº",NA,NA,NA,NA,NA,"11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-06-24 08:12:22-03","IAC","IAC","699","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Rua Paula Bueno","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta masculina",NA,"08","25",NA,"s/nº",NA,NA,NA,NA,NA,"11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-06-24 08:12:22-03","IAC","IAC","788","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Avenida Brasil","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta masculina",NA,"10","29",NA,"s/nº",NA,NA,NA,NA,NA,"11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-06-24 08:12:22-03","IAC","IAC","879","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Pasto Rossi & Borghi","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"12","21",NA,"s/nº",NA,NA,NA,NA,NA,"11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2019-06-24 08:12:22-03","IAC","IAC","880","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Pasto Rossi & Borghi","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta masculina",NA,"12","21",NA,"s/nº",NA,NA,NA,NA,NA,"11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-06-24 08:12:22-03","IAC","IAC","894","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","Jardim Chapadão","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta feminina",NA,"12","23",NA,"s/nº",NA,NA,NA,NA,NA,"11","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-06-24 08:12:22-03","IAC","IAC","918","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","A.H. Haworth","2010","J. Santoro","1936","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Planta masculina",NA,"12","30",NA,"s/nº",NA,NA,NA,NA,NA,"11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2019-06-24 08:12:22-03","IAC","IAC","956","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2010","J. Santoro","1937","Brasil","São Paulo","Campinas","Guanabara","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Planta masculina",NA,"03","17",NA,"s/nº",NA,NA,NA,NA,NA,"11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-11-12 16:42:41-03","URICER","HPBR","2030","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","RIGO, V.",NA,"PLAUMANN, F.","1944","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,NA,NA,NA,NA,"HPBR002030","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"917","2019-11-12 16:42:41-03","URICER","HPBR","7052","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"BUTZKE, A. et al","1993","Brasil","RS","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007052","04","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA,NA,NA
"918","2019-11-12 16:42:41-03","URICER","HPBR","8597","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","SENNA, R. M.",NA,"LIMA, A.","2002","Brasil","SC","Campo Belo do Sul",NA,"-50.760799407959","-27.8992004394531",NA,NA,NA,NA,NA,"HPBR008597","08","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,"1",NA,NA,NA,NA
"919","2019-11-12 16:42:41-03","URICER","HPBR","9257","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","MILESI, T. R.",NA,"RÖHRIG, C.","2003","Brasil","SC","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,NA,"HPBR009257","05","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,"1",NA,NA,NA,NA
"920","2019-02-27 14:01:41-03","UFSJ","HUFSJ","5279","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Teles, AM","2005","Krieger, L; Roth, L","1949","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto do campo, flores brancas.","HUFSJ005279","03","15",NA,"1356",NA,NA,NA,NA,NA,"07","04","36144","auto",NA,NA,NA,NA,NA,NA,NA
"921","2020-11-04 17:28:35-03","UEM","HUEM","24621","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J.N. Nakajima","2015","Souza, LA; col.","2015","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, próximo ao caminho","-50.041667","-25.22675","-50.041667","-25.22675",NA,NA,"Arbustiva; inflorescência coloração creme.","HUEM000001194","01","31","HUEM000001194","260",NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-11-04 17:28:35-03","UEM","HUEM","1259","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Hatschbach, G","1986","J. Cordeiro; F.J. Zelma","1985","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto 1,50 m, flores alvescentes. Capoeira.","HUEM000001195","08","15","HUEM000001195","93",NA,NA,NA,NA,NA,"09",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"923","2021-03-10 11:38:24-03","UNILA","EVB","3075","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G.","2017","Snak, C.; Snak, A.","2008","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski. Lago Municipal.","-53.420556","-24.937222","53º25'14''W","24º56'14''S",NA,NA,"Flores alvas. Fruto alvo. Lâmina fortemente discolor, cartácea.","EVB003075","02","25","EVB003075","86",NA,NA,NA,NA,NA,"05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2021-03-10 11:38:24-03","UNILA","EVB","1079","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Nakajima, J.N.","2018","Ponciano, J.","1991","Brasil","Paraná","Foz do Iguaçu","RBV #?# península pomba-cuê. Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"EVB001079","08","21","EVB001079","22",NA,NA,NA,NA,NA,"09","05","39570","auto",NA,NA,NA,NA,NA,NA,NA
"925","2020-12-16 08:42:10-03","Fiocruz","FIOCRUZ-CBPM","22","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Esteves, R. L.","2007","Siani, A. C.","2001","Brasil","São Paulo","Campinas","chácara do Dr. Siani, casa do Toninho.","-47.060278","-22.900556","47º3'37''W","22º54'2''S",NA,NA,"Arbusto ca. 2,5 m. de altura.","CBPM00000022","05","27",NA,"s.n.",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2020-11-12 16:58:14-03","UEL","FUEL","45785","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Sobral, M","2008","Verdi, M; Dreveck, S; Godoy, MB","2008","Brasil","Santa Catarina","Curitibanos","Estrada do Cerrito, FOM. Classe da floresta: estágio médio de regeneração.","-50.580833","-27.359167","-50.580833","-27.359167",NA,NA,NA,NA,"02","19",NA,"264",NA,NA,NA,"Tracheophyta","Asterales","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2020-11-12 16:58:14-03","UEL","FUEL","28952","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2012","Kinupp, VF","1997","Brasil","Paraná","Arapongas","Fragmento de aprox. 4 hs; Campinho, Campinho 4 hs","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,"01","29",NA,"212",NA,NA,NA,"Tracheophyta","Asterales","08","15","18630","auto",NA,NA,NA,NA,NA,NA,NA
"928","2020-11-12 16:58:14-03","UEL","FUEL","23059","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2012","Tardin, JM","1998","Brasil","Paraná","Bituruna","Assentamento Rondon","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,NA,"03","04",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA
"929","2020-11-12 16:58:14-03","UEL","FUEL","8384","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2012","Gentelini, O","1990","Brasil","Paraná","Campo Mourão","Rio do Campo","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"06","02",NA,"6",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA
"930","2020-11-12 16:58:14-03","UEL","FUEL","19880","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Kozera, C","1997","Dittrich, VAO; Kozera, C","1996","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"12","13",NA,"291",NA,NA,NA,"Tracheophyta","Asterales","03",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"931","2020-11-12 16:58:14-03","UEL","FUEL","1006","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2017","Fornazieri, E","1985","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK","05","28",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","01","20","63728","auto",NA,NA,NA,NA,NA,NA,NA
"932","2020-11-12 16:58:14-03","UEL","FUEL","405","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2017","s.coletor","1979","Brasil","Paraná","Londrina","FUEL, Campus Universitário","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK","03","09",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","01","20","63728","auto",NA,NA,NA,NA,NA,NA,NA
"933","2020-11-12 16:58:14-03","UEL","FUEL","13347","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2017","Carmo, MRB","1992","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK","05","08",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","01","20","63728","auto",NA,NA,NA,NA,NA,NA,NA
"934","2020-11-12 16:58:14-03","UEL","FUEL","4784","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2017","Fávaro, S","1987","Brasil","Paraná","Londrina","Sítio Primavera","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"OK","07","03",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","01","20","63728","auto",NA,NA,NA,NA,NA,NA,NA
"935","2020-11-12 16:58:14-03","UEL","FUEL","6203","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2012","Paiva, RS","1988","Brasil","Paraná","Londrina","Sítio São João","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"05","14",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","08","15","63728","auto",NA,NA,NA,NA,NA,NA,NA
"936","2020-11-12 16:58:14-03","UEL","FUEL","1039","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2016","Vicente, VA","1985","Brasil","Paraná","Rolândia",NA,"-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,"OK","05","28",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","01","02","19311","auto",NA,NA,NA,NA,NA,NA,NA
"937","2020-11-12 16:58:14-03","UEL","FUEL","4738","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2016","Rosa, EL","1987","Brasil","Paraná","Santa Mariana","Sítio Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,"OK","07","13",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","01","10","29409","auto",NA,NA,NA,NA,NA,NA,NA
"938","2020-11-12 16:58:14-03","UEL","FUEL","29095","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Dias, MC; Medri, C","1999","Medri, C; et al.","1998","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"08","15",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"939","2020-11-12 16:58:14-03","UEL","FUEL","17329","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Nakajima, JN","2000","Medri, ME; et al.","1991","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,"07","01",NA,"s.n.",NA,NA,NA,"Tracheophyta","Asterales","08",NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"940","2020-11-12 16:58:14-03","UEL","FUEL","19987","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2017","Falkenberg, DB; Stehmann, JR; Vieira, AOS","1994","Brasil","Rio Grande do Sul","Encruzilhada do Sul","Estrada sec.da rod. Encruzilhada a Amaral Ferrador","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,"OK","01","22",NA,"6529",NA,NA,NA,"Tracheophyta","Asterales","01","20","62084","auto",NA,NA,NA,NA,NA,NA,NA
"941","2020-11-12 16:58:14-03","UEL","FUEL","40302","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Teles, AM","2009","Sacco, JC","1959","Brasil","Rio Grande do Sul","Pelotas","Próximo a encruzilhada.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"05","22",NA,"1244",NA,NA,NA,"Tracheophyta","Asterales","07","20","51462","auto",NA,NA,NA,NA,NA,NA,NA
"942","2019-10-16 14:11:05-03","UEL","FUEL","48831","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Rossetto, EFS","2019","Marchett, F","2006","Brasil","Rio Grande do Sul","Unistalda","BR 287, orla da estrada","-55.1502990722656","-29.0471992492676",NA,NA,"300","300",NA,"FUEL018879","04","21",NA,"483",NA,NA,NA,"Tracheophyta","Asterales","09",NA,"23166","auto",NA,NA,NA,NA,NA,NA,NA
"943","2019-11-01 14:53:21-03","UnB","UB","122083","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Heiden, G","2011","Leitão Filho, HF","1968","Brasil","São Paulo",NA,"Rodovia São Luís do Paraitinga-Ubatuba",NA,NA,NA,NA,NA,NA,"Flores brancas.; Arbusto 1,5m.",NA,"05","05",NA,"424","Southern America",NA,NA,"Dicotyledoneae",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-11-01 14:53:21-03","UnB","UB","207165","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Chaves, DA","2014","Chaves, DA","2014","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.345533","-18.108767","-43.345533","-18.108767","861","861","Cerrado Típico/Complexo Rupestre",NA,"03","06",NA,"219","Southern America",NA,NA,"Dicotyledoneae",NA,"07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
