"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","infraspecificEpithet","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","594199","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","G. P. Lewis; J. S. Page",NA,NA,NA,"R. M. Harley","1974","03","Brazil","Bahia",NA,"5km. South of Santa Cruz Cabrália. Alt. Sea level","-39.02","-16.32",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594199","18","NY00594199_01","17127","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00983846","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","V. E. Rudd",NA,NA,NA,"H. S. Irwin","1971","03","Brazil","Goiás","Água Fria de Goiás","Serra Geral do Paraná, ca. 20 km S.of São João de Aliança","-47.5333","-14.88076",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983846","17","NY00983846_01","32085","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-10-28 15:36:00-02","NY","NYBG","00983859","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"B. G. Schubert",NA,NA,NA,"E. F. Nienstedt","1969",NA,"Brazil","Mato Grosso do Sul","Corumbá","Faz. São Gonçalo, Rio Taquari","-57.6531","-19.0094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983859",NA,"NY00983859_01","265","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01417805","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","R. S. Cowan",NA,NA,NA,"J. M. Pires","1956","12","Brazil","Pará",NA,"Serra do Cachimbo","-54.88","-8.93",NA,NA,"425","425","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1661368' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417805","16","NY01417805_01","6362","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-11-01 13:44:00-02","NY","NYBG","594218","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"J. F. de Toledo",NA,NA,NA,"J. R. S. Zamith","1937","02","Brazil","São Paulo","Sao Paulo","Est. Sâo Paulo, Sâo Paulo","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319203' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594218","17","NY00594218_01","62","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01393875","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"S. A. Mori","1983","07","Brazil","Amapá","Macapá","Parque Florestal da Fazendinha, 12 km S of Macapá","-51.09569","-0.04072",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1599502' target='other'> <mi>dwc_moreinfo</mi></a>","NY01393875","31","NY01393875_01","15708","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","594220","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1966","03","Brazil","Paraná","Jaguariaíva","Jaguariaiva","-49.7056","-24.2511",NA,NA,"880","880","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319204' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594220","03","NY00594220_01","13950","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-10-28 15:35:00-02","NY","NYBG","00983933","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"B. G. Schubert",NA,NA,NA,"D. Philcox","1967","12","Brazil","Mato Grosso",NA,"W. of km 229, Xavantina-Cachimbo road","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983933","21","NY00983933_01","3687","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-10-28 15:36:00-02","NY","NYBG","00983855","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"R. C. Barneby",NA,NA,NA,"E. P. Heringer","1980","01","Brazil","Bahia",NA,"Lagoa Encantada, Fazenda do Cacau",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983855","28","NY00983855_01","3436-A","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00983842","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","J. W. Grimes",NA,NA,NA,"H. S. Irwin","1969","03","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 35 km north of Alto Paraíso de Goiás (formerly Veadeiros).","-47.5167","-13.80036",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983842","14","NY00983842_01","24338","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-10-28 15:36:00-02","NY","NYBG","00983862","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"M. G. da Silva",NA,NA,NA,"J. Jangoux","1979","05","Brazil","Maranhão","Pinheiro","Nova Esperança, Rio Alto Turiaçu","-45.75","-2.92",NA,NA,NA,"100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983862","18","NY00983862_01","724","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-10-28 15:36:00-02","NY","NYBG","00983880","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"M. Blasco Capdevila",NA,NA,NA,"E. P. Heringer","1981","02","Brazil","Goiás","Luziânia","(15 km S da cidade)","-47.9503","-16.2528",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983880","09","NY00983880_01","18140","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 05:36:00-03","NY","NYBG","01417463","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,NA,NA,NA,NA,"G. P. Lewis","1987","03","Brazil","Roraima","Boa Vista","Reserva Ecológica de Maracá, Campo by base camp, right hand side of estrada down to Rio Urariquera","-61.83","3.58",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1658169' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417463","12","NY01417463_01","1479","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01417426","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","E. P. Killip",NA,NA,NA,"E. P. Killip","1929","11","Brazil","Pará",NA,"Ilha do Mosqueiro, near Pará","-48.3828","-1.1458",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1657553' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417426","03","NY01417426_01","30419","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01417467","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","R. C. Barneby",NA,NA,NA,"N. T. da Silva","1969","08","Brazil","Pará",NA,"Jari, estrada do Caracurú.","-52.6095611","-1.0289849",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1658194' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417467","05","NY01417467_01","2595","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 22:34:00-03","NY","NYBG","904096","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"J. Grimes",NA,NA,NA,"B. Hoffman","1992","07","Guyana",NA,"Cuyuni-Mazaruni","Pakaraima Mountains, Kurupung River, Makreba Falls, trail E base of fall.","-60.33","6.12",NA,NA,"85",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1068047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00904096","17","NY00904096_01","2066","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00983844","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","J. W. Grimes",NA,NA,NA,"H. S. Irwin","1970","01","Brazil","Minas Gerais","Patrocínio","Ca. 4 km N. of Patrocínio","-46.99465","-18.9407",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117608' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983844","31","NY00983844_01","25723","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01417407","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","R. C. Barneby",NA,NA,NA,"L. Coradin","1977","10","Brazil","Roraima",NA,"On an Azimuth of 49º 5' from Boa Vista at a distance of 50 km (BR-401). Fazenda Quixabeira.","-60.346275","3.0820498",NA,NA,"120","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1379908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417407","15","NY01417407_01","682","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00983840","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","J. W. Grimes",NA,NA,NA,"H. S. Irwin","1969","02","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra dos Três Irmãos, ca. 48 km west of Montes Claros, near road to Agua Boa.","-43.44515","-16.83125",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983840","26","NY00983840_01","23952","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","594223","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1911","02","Brazil","Paraná","Paranaguá","Porto dom Pedro II","-48.5092","-25.5203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594223","25","NY00594223_01","11468","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-11-01 13:44:00-02","NY","NYBG","594208","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"Graziela",NA,NA,NA,"B. D. Sucre","1966","11","Brazil","Rio de Janeiro",NA,"Est. da Guanabara, Restinga da Marambaia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594208","30","NY00594208_01","1264","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00983814","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","R. C. Barneby",NA,NA,NA,"W. R. Anderson","1973","04","Brazil","Minas Gerais",NA,"Rio Pandeiros, ca. 52 km by road W of Janúaria near road to Serra das Araras","-44.83","-15.45",NA,NA,"520","520","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983814","21","NY00983814_01","9267","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00983841","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","J. W. Grimes",NA,NA,NA,"H. S. Irwin","1969","03","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 42 km south of Cavalcante","-47.5","-14.17962",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117604' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983841","11","NY00983841_01","24255","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01417441","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","H. S. Irwin",NA,NA,NA,"J. M. Pires","1962","07","Brazil","Amapá",NA,"Road to Amapa, Km 48.","-51.08","0.28",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1657672' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417441","07","NY01417441_01","51986","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","777360","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","G. P. Lewis",NA,NA,NA,"W. Ganev","1994","02","Brazil","Bahia","Abaíra","Mendonça de Daniel Abreu","-41.85","-13.28",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319197' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777360","21","NY00777360_01","2975","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01417410","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","B. G. Schubert",NA,NA,NA,"G. T. Prance","1968","07","Brazil","Rondônia",NA,"Basin of rio Madeira, Km 220-223 Madeira-Mamoré railroad near Abunã","-65.2685067","-9.827684",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1378055' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417410","14","NY01417410_01","5988","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1618080","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"W. D. Richardson","1959","08","Trinidad and Tobago",NA,NA,"Aripo Savanna. Trinidad.","-61.193151","10.611195",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1866125' target='other'> <mi>dwc_moreinfo</mi></a>","NY01618080","19","NY01618080_01","685","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-30 05:36:00-03","NY","NYBG","01417437","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,NA,NA,NA,NA,"G. A. Black","1948","04","Brazil","Amazonas","Barcelos","Rio Negro.","-62.9242","-0.974722",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1657648' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417437","23","NY01417437_01","48-2442","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00983824","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","J. W. Grimes",NA,NA,NA,"H. S. Irwin","1968","02","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 107 (ca. 132km N. of Belo Horizonte).","-43.67","-18.77",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00983824","17","NY00983824_01","20402","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01417411","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","V. E. Rudd",NA,NA,NA,"G. T. Prance","1975","03","Brazil","Amazonas","Manaus","Grounds of SESC Club, Estrada dos Francêses","-60.025","-3.10194",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1655395' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417411","09","NY01417411_01","23326","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","594225","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","B. Rambo",NA,NA,NA,"E. Henz","1946","10","Brazil","Rio Grande do Sul",NA,"S. Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594225","23","NY00594225_01","36967","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-11-01 13:44:00-02","NY","NYBG","594195","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"L. Coradin",NA,NA,NA,"L. Coradin","1992","09","Brazil","Bahia","Canavieiras","Estrada Una - Canavieiros km 42","-38.97","-15.58",NA,NA,"40","40","Interesse Econômico Taxonomia. Material Coletado Exsicatas/Sementes. COD Procuto 19682. COD do Acesso BRA-013323 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319174' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594195","19","NY00594195_01","8676","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02634432","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"F. Sellow","1914","05","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939129' target='other'> <mi>dwc_moreinfo</mi></a>","NY02634432","15","NY02634432_01",NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-30 05:36:00-03","NY","NYBG","01417473","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"R. C. Barneby",NA,NA,NA,"B. G. S. Ribeiro","1976","10","Brazil","Amapá","Amapá","Porto Platon, margens do rio Amapari","-50.7931","2.05333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1658264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417473","13","NY01417473_01","1674","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01417471","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","W. A. Egler",NA,NA,NA,"W. A. Egler","1959","08","Brazil","Pará","Vigía","Campo do Caimbé","-48.1417","-0.858333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1377181' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417471","26","NY01417471_01","1063","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01417413","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","J. W. Grimes",NA,NA,NA,"N. T. da Silva","1968","12","Brazil","Pará",NA,"Região do Rio Jarí, Rio Jari, Monte Dourado","-52.539719","-0.8678545",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1655397' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417413","11","NY01417413_01","1513","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01417408","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"M. Barbosa da Silva","1942","09","Brazil","Pará","Belém","4 km NW of Instituto Agronomico do Nort, Near São Joaquim","-48.4701664","-1.4125184",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1655393' target='other'> <mi>dwc_moreinfo</mi></a>","NY01417408","13","NY01417408_01","58","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2016-11-01 13:43:00-02","NY","NYBG","594219","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum",NA,"B. G. Schubert",NA,NA,NA,"F. C. Hoehne","1932","03","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594219","04","NY00594219_01","s.n.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
