"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"102","2019-11-13 11:31:29-03","USP","SPF","132733","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Ongaro Pinheiro, MH","110","1996","08","20",NA,"Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,"SPF00132733",NA,"2009",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:31:29-03","USP","SPF","115216","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Bernacci, LC","Bernacci, LC","2024","1995","09","06",NA,"Brasil","São Paulo","Dracena",NA,"-51.5299987792969","-21.4799995422363",NA,NA,"SPF00115216",NA,"1995","09","06","23670","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:31:29-03","USP","SPF","13801","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Acevedo-Rodríguez, P","Hoehne, W","s.n.","1951","09","25",NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,"SPF00013801",NA,"1985",NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:31:29-03","USP","SPF","95089","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Pirani, JR","3165","1994","07","04",NA,"Brasil","São Paulo","Lins",NA,"-49.7400016784668","-21.6700000762939",NA,NA,"SPF00095089",NA,"1997",NA,NA,"23162","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-04-04 18:28:38-03","PNFM","IRAI","6847","S","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Lozano, E.D.","Lozano, E.D.","726","2011","08","12",NA,"Brasil","São Paulo","Estrela do Norte","Fragmento em meio à plantação de cana de açúcar","-51.570833","-22.641111",NA,"Arbusto, 3 m, frutos vermelhos, borda de fragmento. Floresta Estacional Semidecidual","IRAI00006847",NA,"2011","01","01",NA,NA,NA,NA,"350","350","-51.570833","-22.641111",NA,NA,NA
"107","2019-10-07 09:37:08-03","UEFS","HUEFS","76584","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Barreto, K.D.","2846","1994","08","10",NA,"Brasil","São Paulo","Torrinha","Fazenda Morro Alto da Água Branca (Represa Patrimônio).","-48.1599998474121","-22.4200000762939",NA,"Mata mesófila.","HUEFS0076584","HUEFS0076584",NA,NA,NA,"16860","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-09-04 18:17:52-03","F","FMNH-SEEDPLANTS","V0071594F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"H. W. Schott","719",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0071594F","V0071594F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Isosyntype"
"109","2015-03-22 13:19:06-03","F","FMNH-SEEDPLANTS","V0301493F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0301493F","V0301493F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-02-27 14:14:05-03","F","FMNH-SEEDPLANTS","V0449407F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"R. de Mello-Silva","4","2012","9","6","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0449407F","V0449407F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-29 16:30:24-03","UFVJM","HDJF","4844","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Moreira, SN","Moreira, SN; Pereira, E","2086","2016","08","18","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4275","-18.904722",NA,NA,"HDJF004844","HDJF004844_01","2016","06","12",NA,NA,NA,NA,"851","851","-43.4275","-18.904722",NA,NA,NA
"112","2019-06-28 16:53:13-03","IAC","IAC","30913","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","L.C. Bernacci et al.","L.C. Bernacci et al.","2024","1995","09","06",NA,"Brasil","São Paulo","Dracena","Fazenda Rancho Alegre","-51.5328","-21.4825",NA,NA,NA,NA,"1995","09","06",NA,NA,NA,NA,NA,NA,"-51.5328","-21.4825",NA,NA,NA
"113","2020-07-23 12:21:57-03","CEPLAC","CEPEC","105459","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,"G. V. Somner","D. F. Pereira","93","1991","07","23",NA,"Brasil","São Paulo","teodoro sampaio","Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,"08/07/1997",NA,NA,NA,NA,NA,NA,NA
"114","2020-11-04 17:30:47-03","UEM","HUEM","18747","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Macedo, CR","33","2010","07","13",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada das curvas, próximo a casa do Seu Zé.","-52.881944","-22.626944",NA,"Arvoreta, ca. de 5m de alt.; botões florais e flores de col. creme; frutos imaturos de col. verde.; Floresta Estacional Semidicidual","HUEM000012491","HUEM000012491","2017","11",NA,NA,NA,NA,NA,"282","282","-52.881944","-22.626944",NA,NA,NA
"115","2020-11-04 17:30:47-03","UEM","HUEM","21455","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Romagnolo, MB","3214","2011","09","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.848056","-22.631667",NA,"Arvoreta, cerca de 5 m de altura; frutos maturos de coloração vermelha.; Floresta Estacional Semidecidual.","HUEM000012502","HUEM000012502","2012","09",NA,NA,NA,NA,NA,"270","270","-52.848056","-22.631667",NA,NA,NA
"116","2020-11-04 17:30:47-03","UEM","HUEM","21612","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","J.G.Servilheri; Ma.C.Souza; Almeida, CG; Bento Fernandes, CE; Rosa, GS","45","2011","11","02",NA,"Brasil","Paraná","São Pedro do Paraná","Porto de Areia Presalino Semprebom, Área de regeneração natural próximo ao PRASA","-53.17","-22.711944",NA,"Arbustiva, cerca de 1m de altura; frutos maturos coloração vermelho.","HUEM000022040",NA,"2012","10",NA,NA,NA,NA,NA,"248","248","-53.17","-22.711944",NA,NA,NA
"117","2020-11-04 17:30:47-03","UEM","HUEM","22681","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosado; Pereira, GF; Silva, VL","38","2011","09","23",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada para o ribeirão Diamante, borda.","-52.869167","-22.655833",NA,"Arbustiva, cerca de 2,0 m de altura, frutos imaturos de coloração rósea, frutos maturos de coloração vermelha, arilo amarelado.","HUEM000022175",NA,"2019","08","28",NA,NA,NA,NA,"340","340","-52.869167","-22.655833",NA,NA,NA
"118","2020-11-04 17:30:47-03","UEM","HUEM","22681","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosado; Silva, VL","38","2011","09","23",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada para o ribeirão Diamante, borda.","-52.8525","-22.655833",NA,"Arbustiva, cerca de 2,0 m de altura, frutos imaturos de coloração rósea, frutos maturos de coloração vermelha, arilo amarelado.","HUEM000022179",NA,"2019","08","20",NA,NA,NA,NA,"340","340","-52.8525","-22.655833",NA,NA,NA
"119","2020-11-04 17:30:47-03","UEM","HUEM","23265","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosado; Romagnolo, MB; Candido, J","68","2012","05","31",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada para o ribeirão Diamante, borda.","-52.865472","-22.632278",NA,"Arbórea, cerca de 2,5 m de altura, rara, botões florais de coloração verde amarelada.","HUEM000022176",NA,"2012","05","31",NA,NA,NA,NA,NA,NA,"-52.865472","-22.632278",NA,NA,NA
"120","2020-11-04 17:30:47-03","UEM","HUEM","23293","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosado; Pujals, A; Silva, VL","93","2012","06","12",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada da trilha da Cachoeira, ribeirão Diamante","-52.85445","-22.632147",NA,"Arbustiva, cerca de 1,7 m, rara, botões florais de coloração verde-clara ou creme esverdeada, flores de coloração creme.","HUEM000022178",NA,"2019","08","20",NA,NA,NA,NA,NA,NA,"-52.85445","-22.632147",NA,NA,NA
"121","2020-11-04 17:30:47-03","UEM","HUEM","23945","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosado; Romagnolo, MB; Candido, J","152","2012","08","23",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Rio Paranapanema, margem esquerda, abaixo do reservatório da UHE de Rosana.","-53.881394","-22.631131",NA,"Arbusto, cerca de 1,5 m, rara, frutos imaturos de coloração verde-clara.","HUEM000022177",NA,"2012","08","23",NA,NA,NA,NA,NA,NA,"-53.881394","-22.631131",NA,NA,NA
"122","2020-11-04 17:30:47-03","UEM","HUEM","26021","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosado","234","2013","05","20",NA,"Brasil","Paraná","São Pedro do Paraná","Rio Paraná, Ribeirão São Pedro, margem direita.","-53.221111","-22.7575",NA,"Arvore. Botões florais esverdeados.","HUEM000022183",NA,"2013","05","20",NA,NA,NA,NA,"235","235","-53.221111","-22.7575",NA,NA,NA
"123","2020-11-04 17:30:47-03","UEM","HUEM","26212","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Romagnolo, MB","3461","2013","05","21",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, margem da rodovia., Floresta Estacional Semidecidual","-52.879444","-22.603889",NA,"Arbórea, com cerca de 3m de altura. Botões de coloração verde clara.","HUEM000012501","HUEM000012501","2016","12","12",NA,NA,NA,NA,NA,NA,"-52.879444","-22.603889",NA,NA,NA
"124","2019-07-03 20:06:43-03","UEM","HUEM","29128","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Ma.C.Souza; col.","3454","2007","10","06",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667",NA,NA,"HUEM000012504","HUEM000012504","2016","08","15",NA,NA,NA,NA,NA,NA,"-52.866667","-22.616667",NA,NA,NA
"125","2019-07-03 20:06:43-03","UEM","HUEM","29137","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Ma.C.Souza; col.","3463","2007","09","29",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667",NA,NA,"HUEM000012506","HUEM000012506","2016","08","05",NA,NA,NA,NA,NA,NA,"-52.866667","-22.616667",NA,NA,NA
"126","2020-11-04 17:30:47-03","UEM","HUEM","13442","Extra","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Ferrucci, MS","Ma.C.Souza; G.F.Pereira; A.C. Fontana; Pagotto, MA; Rodrigues, S","1335","2004","08","12",NA,"Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,"Arvoreta; frutos inflados coloração verde clara; muito rara.","HUEM000022034",NA,"2007","02",NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 17:30:47-03","UEM","HUEM","13443","Extra","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Ferrucci, MS","Ma.C.Souza; col.","1183","2004","07","03",NA,"Brasil","Mato Grosso do Sul","Batayporã","rio Baía, remanescente florestal da fazenda Unida","-53.2710990905762","-22.2952995300293",NA,"Arvoreta, cerca de 2 m de altura; flor coloração branca.","HUEM000022035",NA,"2007",NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 17:30:47-03","UEM","HUEM","13468","Extra","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","S.R.Slusarski","s.n.","2006","06","29",NA,"Brasil","Mato Grosso do Sul","Batayporã","rio Samambaia, margem esquerda","-53.2710990905762","-22.2952995300293",NA,"Arbórea, cerca de 5 m de altura; flores coloração verde.","HUEM000022037",NA,"2019","08","02","52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 17:30:47-03","UEM","HUEM","7853","Extra","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Fachini, MP","s.n.","1999","01","28",NA,"Brasil","Mato Grosso do Sul","Taquarussu","rio Baía, margem direita, fazenda Rio Brilhante, ponto 22","-53.3513984680176","-22.4878005981445",NA,"Material vegetativo.","HUEM000022036",NA,"2014",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 17:30:47-03","UEM","HUEM","33799","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Romagnolo, MB","s.n.","2012","07",NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,"Frutos maturos avermelhados.","HUEM000016907","HUEM000016907","2012","12",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 17:30:47-03","UEM","HUEM","9557","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosa, CILF; colaboradores","453","2001","09","07",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, beira da reserva","-52.8596992492676","-22.656400680542",NA,"arbusto até 1,0 m de altura com frutos vermelhos pilosos e folhas compostas.","HUEM000012500","HUEM000012500","2014","03",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 17:30:47-03","UEM","HUEM","9505","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Janunzzi, AM; Lorenzetti, E","400","2002","09","07",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,"arbusto com até 1,0 m de altura; frutos vermelhos pilosos tricarpelar; folhas opostas com margem denteada.","HUEM000012498","HUEM000012498","2014","03",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 17:30:47-03","UEM","HUEM","36213","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","L.M.Garcia; M.A.Milaneze-Gutierre; R.M.Marques","1098","2020","05","28",NA,"Brasil","Paraná","Paranavaí","Zona Rural, Rodovia Br 376, Km 88. Borda do fragmento.","-52.4653015136719","-23.0730991363525",NA,"Arbusto. Flores coloração branca. Ocorrência rara.","HUEM000027548",NA,"2020","05",NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 17:30:47-03","UEM","HUEM","13431","Extra","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Ferrucci, MS","J.Cislinski; M.E.Previdello","s.n.","1994","09","18",NA,"Brasil","Paraná","Porto Rico","rio Paraná, montante da base de pesquisa da UEM","-53.2668991088867","-22.7721996307373",NA,"Arbusto; frutos maturos coloração rosa-purpúrea; semente verde; frequente; solo seco.","HUEM000022039",NA,"2007",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 17:30:47-03","UEM","HUEM","26062","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Albuquerque, EA","66","2001","10","17",NA,"Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro, Margem direita.","-53.2200012207031","-22.8239002227783",NA,"Arbórea. Frutos maturos coloração vermelho.","HUEM000022184",NA,"2019","08","02","25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 17:30:47-03","UEM","HUEM","23636","Extra","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Ma.C.Souza; Rosado; Pacifco, RB; E.D.Mauri; M.M.R.Scoarize; Rodrigues, S","s.n.","2012","07","05",NA,"Brasil","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, jusante do COMAFEN","-53.2200012207031","-22.8239002227783",NA,"arbustiva com cerca de 2 m, pouco frequente, solo seco sujeito à inundação, pendente do paredão, botões florais coloração verde claro.","HUEM000022038",NA,"2019","08","02","25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 17:30:47-03","UEM","HUEM","17832","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Rosa, GS; Ma.C.Souza; Almeida, CG; Rodrigues, S; G.F.Pereira","114","2010","05","01",NA,"Brasil","Paraná","São Pedro do Paraná","Rio Paraná, Porto de Areia Cristo Rei","-53.2200012207031","-22.8239002227783",NA,"Arbórea; botões florais branco-esverdeados.","HUEM000022041",NA,"2014",NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 17:30:47-03","UEM","HUEM","17829","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Ma.C.Souza; G.F.Pereira; Almeida, CG; Rodrigues, S; Rosa, GS","2420","2010","05","01",NA,"Brasil","Paraná","São Pedro do Paraná","Rio Paraná, Porto de Areia Cristo Rei","-53.2200012207031","-22.8239002227783",NA,"Arbórea, botões florais brancacentos; margem do rio.","HUEM000022042",NA,"2014",NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-04 17:30:47-03","UEM","HUEM","20336","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk","Rosado","Romagnolo, MB; et al.","3087","2010","10","16",NA,"Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas -Área em Recuperação","-52.8760986328125","-23.8705997467041",NA,"Árvore, ca. 2 m. Frutos maduros vermelhos, com sementes negras.&nf;Frequente. - Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Montana.","HUEM000012499","HUEM000012499","2015","06","06","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-12 17:03:19-03","UEL","FUEL","48408","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado, A","Juliana S. Carneiro; et al.","579",NA,NA,NA,NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,"2014","08","13",NA,NA,NA,NA,NA,NA,"-51.701667","-22.688333",NA,NA,NA
"141","2020-11-12 17:03:19-03","UEL","FUEL","48409","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado, A","Juliana S. Carneiro; et al.","621","2006","08","11",NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,"2014","08","14",NA,NA,NA,NA,NA,NA,"-51.701667","-22.688333",NA,NA,NA
"142","2020-11-12 17:03:19-03","UEL","FUEL","48410","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado, A","Juliana S. Carneiro; et al.","581","2005","09","09",NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,"2014","08","13",NA,NA,NA,NA,NA,NA,"-51.701667","-22.688333",NA,NA,NA
"143","2020-11-12 17:03:19-03","UEL","FUEL","51637","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Caxambu, MG","Sanches, FF","s.n.","2012","09","29",NA,"Brasil","Paraná","Tuneiras do Oeste","Cerrado alterado. Relevo suave-ondulado","-52.751139","-23.911111",NA,NA,NA,NA,"2012","10","22",NA,NA,NA,NA,"531","531","-52.751139","-23.911111",NA,NA,NA
"144","2020-11-12 17:03:19-03","UEL","FUEL","51881","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado, A","Francisco, EM","518","2009","08","24",NA,"Brasil","Paraná","Primeiro de Maio","Fazenda Favoreto, Água do Garça, na beira da mata","-51.165444","-22.775667",NA,NA,NA,NA,"2014","08","14",NA,NA,NA,NA,NA,NA,"-51.165444","-22.775667",NA,NA,NA
"145","2020-11-12 17:03:19-03","UEL","FUEL","39571","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado, A","Rosa, CILF; et al.","453","2001","09","07",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"2012",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-12 17:03:19-03","UEL","FUEL","28753","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci","Dias, MC","s.n.","1997","08","07",NA,"Brasil","São Paulo","Assis","Reserva de cerrado-Intituto Florestal, Intituto Florestal","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"2005",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-12 17:03:19-03","UEL","FUEL","14380","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Somner, GV","Patricia Carla Giloni","s.n.","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"1999","02","25","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-12 17:03:19-03","UEL","FUEL","11944","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Somner, GV","Sanches, AC; Pimentel, E; Oliveira, E; Lundstedt, L; Kera, P","8","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Trilha do Morro, Morro do Diabo, Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"1998","08","05","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-03 10:04:28-03","UFSCar","SORO","1358","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-08 10:00:35-03","UFU","HUFU","78951","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado","Romagnolo, M.B.","30","2012","07",NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,"Frutos maduros avermelhados","HUFU00076310",NA,"2012","12",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-05-06 12:02:22-03","UFU","HUFU","30689","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Somner, G.V.","Pereira, D.F.; Romaniuc Neto, S.; Chiea, S.A.C. & Godoi, J.V.:.","112","1997","07","08",NA,"Brasil","São Paulo","Manduri","Reserva Florestal Estação Experimental","-49.3199996948242","-23",NA,"Árvore, ca. 6 m. Frutos verdes.","HUFU00022893","HUFU00022893","1997","07","08","17514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-04 15:46:32-03","IF","SPSF","11378","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"G.Durigan",NA,"1987","08","19","América do Sul","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-04 15:46:32-03","IF","SPSF","15635","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"G.Durigan",NA,"1992","09","30","América do Sul","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
