"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"391","2020-09-12 05:00:02-03","US","US","3568389","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","L. E. Skog & L. Brothers","1999","8","27","Brazil",NA,NA,"Smithsonian Institution Dept. of Botany Research Greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,"US00993343","US00993343_01",NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","7958","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"392","2020-09-12 05:00:02-03","US","US","2252488","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","L. B. Smith, R. Reitz & R. M. Klein","1956","11","2","Brazil","Santa Catarina",NA,"Mun. of Palhoca, Ilha do Papagaio Grande and Praia do Massiambu",NA,NA,NA,NA,"US00320664","US00320664_01",NA,"50",NA,NA,NA,NA,NA,NA,"Scrophulariales","7254","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"393","2020-09-12 05:00:02-03","US","US","2402963","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R. M. Klein","1955","11","3","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai",NA,NA,NA,NA,"US00320663","US00320663_01","250",NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","1755","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"394","2020-09-12 05:00:02-03","US","US","2403154","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R. Reitz & R. M. Klein","1957","10","4","Brazil","Santa Catarina",NA,"Dona Francisca highway, Joinvile",NA,NA,NA,NA,"US00320667","US00320667_01","600",NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","6012","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"395","2020-09-12 05:00:02-03","US","US","3221997","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R. C. Molon & et al.","1994","10","29","Brazil","Rio Grande do Sul",NA,"RS - Sao Francisco, de Paula - Floresta Nacional II",NA,NA,NA,NA,"US00456787","US00456787_01","800",NA,"Skog, L. E.",NA,NA,NA,NA,NA,"Scrophulariales","10225","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"396","2020-09-12 05:00:02-03","US","US","1619878","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","P. K. Dusén","1908","11","2","Brazil","Paraná",NA,"Cadeado",NA,NA,NA,NA,"US00320656","US00320656_01",NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","s.n.","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"397","2020-09-12 05:00:02-03","US","US","2252490","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","L. B. Smith & R. Reitz","1956","12","19","Brazil","Santa Catarina",NA,"Mun. of Porto Uniao, Pinheiral by new airport E of Porto Uniao",NA,NA,NA,NA,"US00320666","US00320666_01","750",NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","8853","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"398","2020-09-12 05:00:02-03","US","US","1953006","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","G. Hatschbach","1948","11","7","Brazil","Paraná",NA,"Estr. Fed. Curitiba-Rio Negro, Rio Iguassu",NA,NA,NA,NA,"US00320655","US00320655_01",NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","1080","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"399","2020-09-12 05:00:02-03","US","US","2691947","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","L. B. Smith & R. Reitz","1964","10","22","Brazil","Santa Catarina",NA,"Mun. of Sao Carlos, W of Sao Carlos",NA,NA,NA,NA,"US00320670","US00320670_01","280","300",NA,NA,NA,NA,NA,NA,"Scrophulariales","12816","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"400","2020-09-12 05:00:02-03","US","US","2252160","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R. Reitz & R. M. Klein","1957","10","18","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre",NA,NA,NA,NA,"US00320669","US00320669_01","900",NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","5199","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"401","2020-09-12 05:00:02-03","US","US","3125823","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R. Wasum & et al.","1987","10","24","Brazil","Rio Grande do Sul",NA,"RS - Caxias do Sul - Conceicao",NA,NA,NA,NA,"US00320673","US00320673_01","750",NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","3361","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"402","2020-09-02 16:29:40-03","Cenargen","CEN","60768","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Aécio Amaral-Santos","2005","12","02","Brasil","RS","ESMERALDA","Esmeralda.","-51.015833","-27.997222","-51.015833","-27.997222","CEN00060768","CEN00060768","896","896","A. Chautems","2006",NA,NA,"Planta epifitando AAS 2798 (Asteraceae).",NA,NA,"2797",NA,"Unicata",NA,NA,NA,NA,NA,"1",NA,NA,NA
"403","2020-09-02 16:29:40-03","Cenargen","CEN","67067","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Glocimar Pereira-Silva","2005","05","03","Brasil","SC","CAMPO BELO DO SUL","Fazenda Gateados.","-50.803611","-27.988888","-50.803611","-27.988888","CEN00067067","CEN00067067","900","900","B. M. T. Walter","2009","04",NA,"Área de influência indireta.",NA,NA,"9987",NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA,NA
"404","2020-09-02 16:29:40-03","Cenargen","CEN","82971","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ernestino de S. Gomes Guarino","2006","10","22","Brasil","SC","ANITA GARIBALDI","Faz. Pinheiros Ralos (Sr. Luiz Carlos), entre a lagoa e a rodovia SC - 458, cerca de 15 km de A. Garibaldi.","-50.981666","-27.755","-50.981666","-27.755","CEN00082971","CEN00082971","951","951","B. M. T. Walter","2013","04",NA,"Crescendo sobre indivíduo de Ocotea. Flor com pintas e linhas vermelho.",NA,NA,"1169",NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA,NA
"405","2019-12-09 17:30:02-03","UFPR","EFC","13209","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Miller, D.Z.; Caffaro, F.P.","2014","10","09","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","EFC013209",NA,"920","920","Völtz, R.R.","2014","10","16","Epífita à 1,8m de altura, raiz tuberosa, com botões verdes e flores róseas __COMMOM_NAME__: Rainha-do-abismo",NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-12-09 17:30:02-03","UFPR","EFC","6937","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Tiepolo, G.; Svolenski, A.C.","1996","10","13","Brasil","Paraná","Campo Largo","Caverna de Pinheirinho","-49.6366","-25.0036","-49.6366","-25.0036","EFC006937",NA,"510","510","Hatschbach, G.",NA,NA,NA,"Epífita localizada na beira do rio Ribeira, com flores salmão levemente róseas mescladas com bordo e amarelo.",NA,NA,"547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-12-09 17:30:02-03","UFPR","EFC","12018","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Blum, C.T.","2009","11","08","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","EFC012018",NA,"880","880","Blum, C.T.","2009","11","08","Epífita a 3m. de altura. Frutos jovens. (880 m.s.n.m.)",NA,NA,"629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-12-09 17:30:02-03","UFPR","EFC","16049","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dall Agnol, R.T.","2017","11","15","Brasil","Paraná","Piraquara","Rod. Dep. João Leopoldo Jacomel, nº5020 / Jardim Esmeralda","-49.1146","-25.4531","-49.1146","-25.4531","EFC016049",NA,"892","892","Dall Agnol, R.T.","2017","11","15","Epífita a 3m, tubérculo aéreo, flores alaranjadas/avermelhadas, frutos imaturos verdes. Floresta Ombrófila Mista Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-12-09 17:30:02-03","UFPR","EFC","1926","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Roderjan, C.V.","1989","12","27","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887","EFC001926",NA,"1400","1400","Hatschbach, G.",NA,NA,NA,"Herbácea rupestre, 1400m s.n.m.",NA,NA,"811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-12-09 17:30:02-03","UFPR","EFC","11764","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Völtz, R.R.","2013","10","01","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","EFC011764","EFC011764","920","920","Blum, C.T.","2013","10","01","Erva 0,3m alt.; flores com pétalas rosa esbranquiçada; estágio médio.",NA,NA,"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-12-09 17:30:02-03","UFPR","EFC","14479","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Bizarro, O.M.R.","2015","09","29","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0089","-25.3853","-49.0089","-25.3853","EFC014479",NA,"1250","1250","Bizarro, O.M.R.","2015","11","04","Herbácea epífita 30 cm alt., flores rosadas, em galho caído. __COMMOM_NAME__: Rainha do abismo",NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-12-09 17:30:02-03","UFPR","EFC","4512","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Roderjan, C.V.","1995","10","25","Brasil","Paraná","Curitiba","Escola de Florestas - UFPR","-49.2523","-25.4139","-49.2523","-25.4139","EFC004512",NA,"925","925","Hinoshita, L.K.R.","2015","01","01","Herbácea cultivada.",NA,NA,"1214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-12-09 17:30:02-03","UFPR","EFC","14435","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Völtz, R.R.; Santos, G.H.","2015","09","26","Brasil","Paraná","Curitiba","Alto Boqueirão","-49.2353","-25.5459","-49.2353","-25.5459","EFC014435",NA,"880","880","Völtz, R.R.","2015","09","26","Erva epífita a 2m alt.; flores com pétalas rosadas com máculas avermelhadas no ápice; área de floresta sem sub-bosque __COMMOM_NAME__: Rainha-do-abismo",NA,NA,"643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-12-09 17:30:02-03","UFPR","EFC","4821","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Gatti, G.; Schütz, A.L.","1995","10","15","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","EFC004821",NA,NA,NA,"Hatschbach, G.","1996","10","17","Planta com rizoma, rupícola, com flores cor salmão/vinho, refúgio vegetacional",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 11:20:21-03","USP","SPF","143618","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Fiaschi, P","2000","11","02","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales","-48.416667","-24.266667","-48.416667","-24.266667","SPF00143618","SPF00143618",NA,NA,"Chautems, A","2001","01",NA,NA,NA,NA,"448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-13 11:20:21-03","USP","SPF","82230","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Sem coletor",NA,NA,NA,"Brasil","São Paulo",NA,"Reserva Florestal do Estado. Estrada Velha São Paulo-Jundiaí, km 22.",NA,NA,NA,NA,"SPF00082230","SPF00082230",NA,NA,"Chautems, A","1994",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-11-13 11:20:21-03","USP","SPF","68153","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Simão-Bianchini, R","1989","10","24","Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292",NA,NA,"SPF00068153","SPF00068153",NA,NA,"Chautems, A","1997","02",NA,NA,NA,NA,"226",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA
"418","2019-11-13 11:20:21-03","USP","SPF","134576","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Buzato, S","1992","09","20","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"SPF00134576","SPF00134576",NA,NA,"Anônimo",NA,NA,NA,NA,NA,NA,"26857",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"419","2019-11-13 11:20:21-03","USP","SPF","10006","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Hoehne, W","1932","10","24","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010006",NA,NA,NA,"Chautems, A","1985","04",NA,NA,NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"420","2019-11-13 11:20:21-03","USP","SPF","84348","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Sem coletor","1932","10","24","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00084348","SPF00084348",NA,NA,"Chautems, A","1998","01",NA,NA,NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"421","2014-04-04 18:27:28-03","PNFM","IRAI","1342","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ristow, R.","2009","10","25","Brasil","Paraná","Pinhais","Área 5, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista","-49.113972","-25.384861","-49.113972","-25.384861","IRAI00001342",NA,NA,NA,"Cordeiro, J.; Martin, V.C.","2010","01","01","Herbácea, rupícola, 70 cm, bulbo, caule e folhas pilosos, flor rosa, capoeira","Magnoliophyta",NA,"295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-25 13:52:18-03","UNIVILLE","JOI","16910","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.","2016","01","26","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.124722","-26.18","49º7'29''W","26º10'48''S","JOI016910",NA,"750","750","MANCINELLI, W.S.","2016","03","29","epífita",NA,NA,"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-25 13:52:18-03","UNIVILLE","JOI","14614","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","J.L. Schmitt","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.132222","-27.275","50º7'56''W","27º16'30''S","JOI014614","JOI014614","1131","1131","J.L. Schmitt","2009","10","06","; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-25 13:52:18-03","UNIVILLE","JOI","9764","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Marcilio, V.","2009","10","16","Brasil","Paraná","Piraquara","Várzea do rio Piraquara.","-49.0633010864258","-25.4416999816895",NA,NA,"JOI009764","JOI009764",NA,NA,NA,NA,NA,NA,"; HABITAT: campos de inundação; HABITO: vegetação aquática; TIPO VEGETACIONAL: Floresta Ripícola",NA,NA,"64",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-25 13:52:18-03","UNIVILLE","JOI","6487","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Mancinelli, W.S.","2006","10","05","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI006487","JOI006487",NA,NA,"Mancinelli, W.S.","2006","10","01","; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana",NA,NA,"733",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-25 13:52:18-03","UNIVILLE","JOI","9027","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Meyer, F.S.","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI009027","JOI009027",NA,NA,"Meyer, F.S.","2008","11","08","; HABITAT: sob caule de arvoreta na orla da floresta; HABITO: epífita bulbosa; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,"821",NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-25 13:52:18-03","UNIVILLE","JOI","8646","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Meyer, F.S.","2007","09","29","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais CEPA Rugendas, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI008646","JOI008646",NA,NA,"Meyer, F.S.","2009","04","29","; HABITAT: sob caule de arvoreta no sub bosque; HABITO: epífita bulbosa; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,"424",NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-09-30 11:15:03-03","UEFS","HUEFS","35338","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Melo, E.","1998","11","09","Brasil","Paraná","Campina Grande do Sul","BR-116, ca. 67 Km N de Curitiba, Represa do Rio Capivari.","-48.867222","-25.171944","48W52'2''","25S10'19''","HUEFS0035338","HUEFS0035338","850","850","A.Chautems","2003","01",NA,NA,"Angiospermae","Lamiales","2524",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"429","2019-10-07 09:15:53-03","UEFS","HUEFS","29362","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Poliquesi, G.B.","1995","10","12","Brasil","Paraná","Ponta Grossa","Passo do Pupo, Cascalheira.","-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0029362","HUEFS0029362",NA,NA,NA,NA,NA,NA,"Zona de campo.","Angiospermae","Lamiales","464",NA,NA,"46557","auto","Asteranae",NA,NA,NA,NA,NA,NA
"430","2019-10-07 09:15:53-03","UEFS","HUEFS","19655","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Silva, J.M.",NA,NA,NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"HUEFS0019655","HUEFS0019655",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales","1404",NA,NA,"61623","auto","Asteranae",NA,NA,NA,NA,NA,NA
"431","2019-10-07 09:15:53-03","UEFS","HUEFS","49199","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Motta, J.T.","1986","10","16","Brasil","Paraná","Curitiba","Represa do Passaúna.","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0049199","HUEFS0049199",NA,NA,NA,NA,NA,NA,"Várzea.","Angiospermae","Lamiales","465",NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA,NA,NA
"432","2015-03-13 19:26:17-03","F","FMNH-SEEDPLANTS","V0280234F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0280234F","V0280234F_01",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"433","2018-05-14 17:18:16-03","F","FMNH-SEEDPLANTS","V0353437F","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"P. Dusén","1909","11","3","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,"V0353437F","V0353437F_01 V0353437F_02",NA,NA,"RRC ID Flag",NA,NA,NA,NA,"Spermatophyta",NA,"8871","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8871",NA,NA
"434","2019-01-25 15:41:29-02","IAC","IAC","38872","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R.B. Torres & J. Sebastião et al.","1999","12","22","Brasil","Minas Gerais","Camanducaia","Mata do Altair","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"A. Chautems","2004","02","22",NA,NA,NA,"1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-07-23 12:08:41-03","CEPLAC","CEPEC","32758","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"A. C. Brade","1946","10","29","Brasil","Rio de Janeiro","rio de janeiro","Correias.","-43.2075004577637","-22.9027996063232","0W0'0","0S0'0",NA,NA,NA,NA,"A. Chautems",NA,NA,NA,NA,NA,NA,"18687",NA,NA,"57442","auto",NA,NA,"30/06/1986",NA,NA,NA,NA
"436","2020-07-23 12:08:41-03","CEPLAC","CEPEC","39105","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"L. Krieger","1977","09","27","Brasil","Minas Gerais","CAPARAÓ","Vale Verde.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,NA,"A. Chautems",NA,NA,NA,NA,NA,NA,"15051",NA,NA,"15056","auto",NA,NA,"30/12/1990",NA,NA,NA,NA
"437","2020-07-23 12:08:41-03","CEPLAC","CEPEC","32760","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"A. M. de Carvalho","1985","11","23","Brasil","Rio de Janeiro","PARATY","Divisa dos Municipios Parati/Cunha.","-44.7131004333496","-23.2178001403809","0W0'0","0S0'0",NA,NA,NA,NA,"A. Chautems",NA,NA,NA,NA,NA,NA,"1",NA,NA,"34470","auto",NA,NA,"30/06/1986",NA,NA,NA,NA
"438","2019-04-02 09:32:07-03","URICER","HPBR","9713","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","Houtems","ALBERTI,M.S.","2006","03","14","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"HPBR009713",NA,NA,NA,"BORGO,M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"1",NA,NA,NA
"439","2019-04-02 09:32:07-03","URICER","HPBR","4177","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","Chautems","SUZEK,L.","1990","05","09","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"HPBR004177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,"2",NA,NA,NA
"440","2019-04-02 09:32:07-03","URICER","HPBR","9145","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","SCARIOT, C. R.","2003","01","18","Brasil","RS","Getúlio Vargas","PARQUE MUNIC. DAS ÁGUAS","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR009145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,"1",NA,NA,NA
"441","2019-04-02 09:32:07-03","URICER","HPBR","9728","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","Chautems","SCARIOT, E","2001","11","11","Brasil","RS","Getúlio Vargas","Souza Ramos","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR009728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,"1",NA,NA,NA
"442","2019-04-02 09:32:07-03","URICER","HPBR","8853","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","Chautems","CECCONELLO, E.","2003","10","04","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,"HPBR008853",NA,NA,NA,"CECCONELLO, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,"1",NA,NA,NA
