"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"1184","2016-10-13 06:01:00-03","MO","MOBOT","100419068","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Dilys Vela|David A. Neill|Wilson Quizhpe","Vela Díaz 60","2009","7","19","Ecuador","Zamora-Chinchipe",NA,"Kinroose-Aurelian mining. Plot #10. Tree 1989.","-78.5077778","-3.8065833",NA,NA,"1480.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1185","2016-10-13 06:01:00-03","MO","MOBOT","100419077","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Dilys Vela|David A. Neill|Wilson Quizhpe","Vela Díaz 61","2009","7","19","Ecuador","Zamora-Chinchipe",NA,"Kinroose-Aurelian mining. Plot #10. Tree 2003.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1186","2016-10-13 06:01:00-03","MO","MOBOT","100419079","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Dilys Vela|David A. Neill|Wilson Quizhpe","Vela Díaz 62","2009","7","20","Ecuador","Zamora-Chinchipe",NA,"Kinroose-Aurelian mining. Plot #5. Tree 1754.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1187","2016-10-13 06:01:00-03","MO","MOBOT","100419086","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Dilys Vela|David A. Neill|Wilson Quizhpe","Vela Díaz 64","2009","7","21","Ecuador","Zamora-Chinchipe",NA,"Kinroose-Aurelian mining. Along trail to Plot # 8.",NA,NA,NA,NA,"1519.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1188","2012-05-25 16:31:00-03","MO","MOBOT","100475642","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"F. Cornejo","Cornejo Valverde 1493","1993","11","20","Peru","Madre de Dios","Tambopata","R.N. Tambopata","-69.2833333","-12.25",NA,NA,"260.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1189","2017-08-25 05:21:00-03","MO","MOBOT","100549884","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","H.A. Keller",NA,NA,NA,"H. A. Keller|J. Araujo|J. Pirelli","Keller 6453","2008","11","21","Argentina","Misiones","San Ignacio","Acceso a club del Río.","-55.5705556","-27.2775",NA,NA,"593.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1190","2013-03-21 10:56:00-03","MO","MOBOT","100578519","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","J. Kallunki",NA,NA,NA,"C.A. Cid Ferreira|J. Lima","Cid Ferreira 3672","1982","11","17","Brazil","Amazonas",NA,"Fronteira de Brasil e Colombia, Municipio de Novo Japurá, Vila Bittencourt, ao long do rio, confluencia dos rios Japurá e Apapóris, acima do terceiro Batalhão de Infantaria.","-69.4166667","-1.25",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1191","2014-05-30 12:27:00-03","MO","MOBOT","100602108","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Zanderij - locality, not a person","Zanderij 116","1942","10",NA,"Suriname",NA,NA,"Koerahara (A. en K.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1192","2013-06-11 10:28:00-03","MO","MOBOT","100602921","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Elias Meneces|Waldo Terceros","Meneces 378","1976","9","9","Bolivia","Beni","Moxos","Pto. Palomo. cerca del rio Chirisi.",NA,NA,NA,NA,"255.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1193","2014-05-16 05:38:00-03","MO","MOBOT","100602981","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Zanderij - locality, not a person","Zanderij 3609","1918","1","17","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1194","2014-05-16 05:38:00-03","MO","MOBOT","100602987","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Zanderij - locality, not a person","Zanderij 3334","1917","10","15","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1195","2014-05-16 05:38:00-03","MO","MOBOT","100602990","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","P.J. Eyma",NA,NA,NA,"Zanderij - locality, not a person","Zanderij 6739","1924","12","16","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1196","2014-05-30 12:27:00-03","MO","MOBOT","100603080","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Zanderij - locality, not a person","Zanderij 116a","1943","10",NA,"Suriname",NA,NA,"Koerahara (Ar. and Kar.). Powaka nabij Carolina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1197","2013-06-11 16:46:00-03","MO","MOBOT","100603081","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Wilson Devia A.","Devia Alvarez 3243","1991","5",NA,"Colombia","Valle del Cauca","Buenaventura","Corr. Canalete, km 28 vía Málaga.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1198","2013-07-15 08:45:00-03","MO","MOBOT","100611916","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"P. de la Riva","de la Riva 8","2003","3","19","Bolivia","La Paz","Abel Iturralde","Área de amortiguamiento del PN-ANMI Madidi, TCO-Tacana, parcela permanente cercana al río Yube a 6.2 km al NO de Santa Fe de Ixiamas.","-68.2","-13.7166667",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1199","2013-07-15 08:48:00-03","MO","MOBOT","100611917","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"Stephan G. Beck","Beck 15255","1990","3","22","Bolivia","Beni","Gral. Ballivian","Espiritu, en la zona de influencia del rio Yacuma, sabana húmeda.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1200","2020-08-15 17:30:00-03","MO","MOBOT","100611918","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"F. Bascopé|Freddy Zenteno|J. Roca|C. Soria|F. Justiniano","Bascopé Sarué 542","2004","6","2","Bolivia","Santa Cruz","Sara","Conseción Forestal aserradero San Pedro al N de la prov. Sarah.","-63.9","-16.6166667",NA,NA,"179.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1201","2013-09-05 05:35:00-03","MO","MOBOT","100611920","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"Miguel Del Águila|et al.","Águila 335","1992","8","11","Bolivia","Beni","Gral. Ballivian","P.P.I. rio Cuverene. U. de Princeton y Prog. Chimanes 45 km de aserradero El Triunfo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1202","2013-09-05 05:35:00-03","MO","MOBOT","100611921","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"Miguel Del Águila|et al.","Águila 333","1992","8","11","Bolivia","Beni","Gral. Ballivian","P.P.I. rio Cuverene. U. de Princeton y Prog. Chimanes 45 km de aserradero El Triunfo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1203","2013-07-15 09:12:00-03","MO","MOBOT","100611923","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"Renate Seidel|et al.","Seidel 6047","1991","11","29","Bolivia","Beni","Yacuma","Río Cuberene, un poco arriba de la comunidad San Juan.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1204","2013-09-11 14:07:00-03","MO","MOBOT","100628420","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz (MO)",NA,NA,NA,"R. Zárate|et al.","Zárate s.n.","2007","11","14","Peru","Madre de Dios","Tambopata","Dist. Inambari, Localidad: La cumbre (cerca de Mazuko). Punto geográfico (UTM): 355481; 8566055. Zona: 19 / Banda: L.",NA,NA,NA,NA,"466.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1205","2014-05-02 14:25:00-03","MO","MOBOT","100704944","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","M.E. Rodriguez",NA,NA,NA,"Mónica Rodríguez|et al.","Rodríguez 1393","2007","1","17","Argentina","Misiones","San Ignacio","Puerto Nuevo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1206","2014-05-02 14:32:00-03","MO","MOBOT","100704946","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","M.E. Rodriguez",NA,NA,NA,"M. Rodriguez|C.F. Argüelles|et al.","Rodriguez 1404","2007","1","17","Argentina","Misiones","San Ignacio","Puerto Nuevo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1207","2014-05-02 14:36:00-03","MO","MOBOT","100704949","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","M.E. Rodriguez",NA,NA,NA,"M. Rodriguez|C.F. Argüelles|et al.","Rodriguez 1518","2013","2","7","Argentina","Misiones","Capital","Posadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1208","2014-09-04 14:30:00-03","MO","MOBOT","100740462","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Rubín de Celis Castillo, Daniel Fernando|Racua Amutari, Belisario|Ibahuari, Basilio","Nieto Ariza 280","2014","5","26","Bolivia","La Paz","Abel Iturralde","Tumupasa, Infierno, Río Siriuna","-67.8162778","-14.09025",NA,NA,"215.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","14-06",NA
"1209","2014-09-06 12:30:00-03","MO","MOBOT","100740946","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 687","2014","7","21","Bolivia","La Paz","Abel Iturralde","Ixiamas, concesión de la empresa forestal Bosques del Norte, arroyo Muri","-67.9128056","-13.4393333",NA,NA,"207.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","14-12",NA
"1210","2014-11-25 10:05:00-02","MO","MOBOT","100762328","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|W. Arce|Javier Quisbert|J. Butron|K. Andrade|Lander Cuevas|Rolando Cuevas|Dante Chambi|V. Apaza|R. Echave","Cayola Pérez 5246","2014","9","7","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, Sumpulo.","-68.7771667","-14.5783056",NA,NA,"1005.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","14-04",NA
"1211","2018-05-08 13:58:00-03","MO","MOBOT","101044744","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","M.E. Rodríguez",NA,NA,NA,"E.R. Krauczuk|M.E. Rodríguez","Krauczuk 0032",NA,NA,NA,"Argentina","Misiones","San Ignacio","Club de Pesca, Lote 13, Puerto Nuevo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1212","2018-05-08 14:00:00-03","MO","MOBOT","101044747","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","M.E. Rodríguez",NA,NA,NA,"E.R. Krauczuk|L. Krause","Krauczuk 042","2006","2","12","Argentina","Corrientes","Ituzaingó","Rincón Ombá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1213","2018-08-13 10:21:00-03","MO","MOBOT","101063231","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|R. Villegas|L. Duran|B. Alvestegui|M. Cruz|F. Cruz|J. Hanco|B. Sillo|F. Villareal|R. Hanco","Cayola Pérez 5877","2018","7","12","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, comunidad Santa Rosa, Collpana Grande.","-68.7101389","-14.67025",NA,NA,"1246.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-01",NA
"1214","2018-08-13 14:21:00-03","MO","MOBOT","101063362","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|R. Villegas|L. Duran|B. Alvestegui|M. Cruz|F. Cruz|J. Hanco|B. Sillo|F. Villareal|R. Hanco","Cayola Pérez 5919","2018","7","12","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, comunidad Santa Rosa, Collpana Grande.","-68.7101389","-14.67025",NA,NA,"1246.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-01",NA
"1215","2018-08-13 15:10:00-03","MO","MOBOT","101063404","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|R. Villegas|L. Duran|B. Alvestegui|M. Cruz|F. Cruz|J. Hanco|B. Sillo|F. Villareal|R. Hanco","Cayola Pérez 5936","2018","7","12","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, comunidad Santa Rosa, Collpana Grande.","-68.7101389","-14.67025",NA,NA,"1246.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-01",NA
"1216","2018-08-13 16:54:00-03","MO","MOBOT","101063456","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|R. Villegas|L. Duran|B. Alvestegui|M. Cruz|F. Cruz|J. Hanco|B. Sillo|F. Villareal|R. Hanco","Cayola Pérez 5793","2018","7","12","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, comunidad Santa Rosa, Collpana Grande.","-68.7101389","-14.67025",NA,NA,"1246.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-01",NA
"1217","2018-10-25 15:09:00-03","MO","MOBOT","101077790","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|E. Poma|Elias Quispe|F. Mamani|G. Dias|F. Quispe","Cayola Pérez 6058","218","9","25","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma San Lorenzo.","-68.4621667","-15.09025",NA,NA,"1043.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-02",NA
"1218","2018-10-25 15:17:00-03","MO","MOBOT","101077804","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|E. Poma|Elias Quispe|F. Mamani|G. Dias|F. Quispe","Cayola Pérez 6064","218","9","25","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma San Lorenzo.","-68.4621667","-15.09025",NA,NA,"1043.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-02",NA
"1219","2018-10-26 10:59:00-03","MO","MOBOT","101077981","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6337","2018","10","8","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,NA,"1263.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-03",NA
"1220","2018-10-26 15:57:00-03","MO","MOBOT","101078185","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Cayola (LPB)",NA,NA,NA,"L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6448","2018","10","8","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,NA,"1263.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","18-03",NA
"1221","2018-11-03 07:34:00-03","MO","MOBOT","101079636","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"David A. Neill","Neill 18675","2018","10","31","Ecuador","Zamora-Chinchipe","Nangaritza","Cordillera del Cóndor region, upper Río Nangaritza. Near the Cabañans Yankuam tourist lodge, on river terrace, 2 km south of Las Orquídeas. Remant trees of the original mature forest.","-78.6594444","-4.2486111",NA,NA,"890.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","399",NA
"1222","2019-12-19 10:28:00-03","MO","MOBOT","101099580","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","R. Rojas (HOXA)",NA,NA,NA,"Rocío Rojas","Rojas Gonzáles 9698","2018","7","14","Peru","Huánuco","Puerto Inca","Distrito Codo de Pozuzo. Borde de carretera.","-75.4683334","-9.6730556",NA,NA,"650.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","63",NA
"1223","2020-01-17 04:34:00-03","MO","MOBOT","101101822","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Inuma, A.|Falcon, J.","Valenzuela Gamarra 34361","2018","2","27","Peru","San Martín","Bellauista","Distrito Alto Biavo. Caserío Nuevo San Miguel, PV 21 Cachatigre. Parque Nacional Cordillera Azul.","-76.3547222","-7.6883333",NA,NA,"980.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","255",NA
"1224","2020-01-17 04:34:00-03","MO","MOBOT","101101855","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Valenzuela (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Inuma, A.|Falcon, J.","Valenzuela Gamarra 34392","2018","2","27","Peru","San Martín","Bellauista","Distrito Alto Biavo. Caserío Nuevo San Miguel, PV 21 Cachatigre. Parque Nacional Cordillera Azul.","-76.3547222","-7.6883333",NA,NA,"980.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","255",NA
"1225","2020-01-17 04:34:00-03","MO","MOBOT","101101876","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","L. Valenzuela (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Inuma, A.|Falcon, J.","Valenzuela Gamarra 34404","2018","2","27","Peru","San Martín","Bellauista","Distrito Alto Biavo. Caserío Nuevo San Miguel, PV 21 Cachatigre. Parque Nacional Cordillera Azul.","-76.3547222","-7.6883333",NA,NA,"980.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","255",NA
"1226","2019-09-03 04:36:00-03","MO","MOBOT","1064924","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Neill",NA,NA,NA,"David A. Neill|Homero Vargas","Neill 10580","1996","4","7","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galeras. Cordillera de Galeras. Premontane Rain Forest on limestone substrate. Tall forest on broad ridge, east side of mountain, below military antennas.","-77.51666","-0.85",NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2013-06-06 14:52:00-03","MO","MOBOT","1075198","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Alwyn H. Gentry|James Aronson","Gentry 25042","1979","2","25","Peru","Loreto","Maynas","Mishana, Río Nanay, halfway between Iquitos and Santa Maria de Nanay, flat non-inundated forest. Transect Line 7.",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1751",NA
"1228","2013-05-08 09:10:00-03","MO","MOBOT","1075199","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D.Vela Diaz (MO)",NA,NA,NA,"Alwyn H. Gentry","Gentry 22421","1978","5","30","Peru","Loreto","Maynas","Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay. Non-inundated lowland forest on trail to Campamento 1. Transect. 4.","-73.4533333","-3.9919444",NA,NA,"180.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1428",NA
"1229","2013-06-07 15:32:00-03","MO","MOBOT","1109978","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"Paul E. Berry|Judith Rosales C.","Berry 6429","1996","11","19","Venezuela","Amazonas",NA,"Seasonally flooded forest along black-water Río Temi below Sejal. GPS unit used.","-67.4330556","3.0488889",NA,NA,"110.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","232",NA
"1230","2013-06-07 15:42:00-03","MO","MOBOT","1151777","PreservedSpecimen","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","D. Vela Diaz",NA,NA,NA,"J. Guillén|E. Ramos|M. Marmañas","Guillén 144","1996","8","6","Bolivia",NA,NA,"Alrededores de la Hacienda San Roque, bosque semideciduo sumanente alterado.","-61.1283334","-15.0102778",NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
