"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"97","2020-03-17 17:48:17-03","UFES","VIES","46731","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Alves-Araujo, A.","2019","12","Dutra, S.C.; Nichio-Amaral, R.; Scheidegger, A.F.A.; Nepomuceno, A.; Alves-Araújo, A.; Sossai, B.G.","30","2019","10","29","Brasil","Espírito Santo","Conceição da Barra","Trilha da Sede Abandonada. Floresta Nacional do Rio Preto","-39.7322006225586","-18.5932998657227","41644",NA,"auto",NA,NA,NA,NA,NA,"VIES046731","VIES046731",NA,NA,NA,NA,"18",NA,NA,NA,NA
"98","2020-07-30 12:23:21-03","UFES","VIES","46730","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A. Melo","2020","01","Dutra, S.C.; Nichio-Amaral, R.; Scheidegger, A.F.A.; Nepomuceno, A.; Alves-Araújo, A.; Sossai, B.G.","29","2019","10","29","Brasil","Espírito Santo","Conceição da Barra","Trilha da Sede Abandonada. Floresta Nacional do Rio Preto","-39.7322006225586","-18.5932998657227","41644",NA,"auto",NA,NA,NA,NA,NA,"VIES046730","VIES046730",NA,NA,NA,NA,"13",NA,NA,NA,NA
"99","2020-04-27 16:11:07-03","UFES","VIES","42581","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A. Alves-Araújo","2019","12","Sossai, B.G.; Nicchio, R.; Miranda, V.S.; Mendes, B.; Dias, L.F.D.; Alves-Araújo, A.; Nepomuceno, A.","396","2019","02","21","Brasil","Espírito Santo","Conceição da Barra","Trilha do Canastra. Flona do Rio Preto","-39.7322006225586","-18.5932998657227","41644",NA,"auto",NA,NA,NA,NA,NA,"VIES042581","VIES042581",NA,NA,NA,NA,"18",NA,NA,NA,NA
"100","2020-04-27 16:11:07-03","UFES","VIES","15413","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Sarnaglia Júnior, V.B.","2012","08","Calatrone, J.W.; et al.","31","2007","11","09","Brasil","Espírito Santo","Marechal Floriano","Rio Fundo.","-40.6831016540527","-20.4127998352051","23038",NA,"auto",NA,NA,NA,NA,NA,"VIES015413","VIES015413",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:40:33-03","UTFPR","HCF","10721","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","J. Cordeiro","2018",NA,"M.G. Caxambu","4150","2012","04","30","Brasil","SP","Cananéia","Fazenda Aroeira - Arredores","-47.834472","-24.881694",NA,"arbusto ca. 1,5 m, semi-ciófilo. Frutos imaturos verdes.",NA,NA,NA,"14","14",NA,NA,NA,NA,NA,"47°50'04,1 W","24°52'54,1 S",NA,NA,NA,NA,NA
"102","2021-04-08 11:45:58-03","UTFPR","HCF","26787","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F. Guimarães","2006",NA,"G. Hatschbach","73848","2002","09","26","Brasil","PR","Guaraqueçaba","Ligação da Rodovia PR-405 à Itaqui","-48.3288993835449","-25.3066997528076","37295","arbusto 3 m, espigas alvacentas. Floresta da planície litorânea.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:31:47-03","UFRRJ","RBR","38153","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","D. Monteiro","2013","03","L.A.C. Gomes","s.n.","2011","11","05","Brasil","Rio de Janeiro","Paracambi","Curió, Brasil, Estado do Rio de Janeiro, Município de Paracambi, Parque Natural Municipal do Curió, Trilha dos Escravos.","-43.7092018127441","-22.6107997894287","13366",NA,"auto",NA,NA,NA,NA,NA,"RBR00038153",NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"104","2020-06-29 09:31:47-03","UFRRJ","RBR","16190","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","S.M.N. Araki","1985","04","S.M.N. Araki","7","1984","12","06","Brasil","Rio de Janeiro","Piraí","Estação Ecológica de Piraí","-43.8981018066406","-22.6291999816895","20293",NA,"auto",NA,NA,NA,NA,NA,"RBR00016190",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"105","2020-06-29 09:31:47-03","UFRRJ","RBR","16183","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F. Guimarães","1984","10","S.M. Carvalho","100","1983","11","18","Brasil","Rio de Janeiro","Piraí","Estação Ecológica de Piraí","-43.8981018066406","-22.6291999816895","20293",NA,"auto",NA,NA,NA,NA,NA,"RBR00016183",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"106","2020-06-29 09:31:47-03","UFRRJ","RBR","16195","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F. Guimarães","1984","10","I.M. Silva","203","1984","02","21","Brasil","Rio de Janeiro","Piraí","Estação Ecológica de Piraí","-43.8981018066406","-22.6291999816895","20293",NA,"auto",NA,NA,NA,NA,NA,"RBR00016195",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"107","2020-06-29 09:31:47-03","UFRRJ","RBR","16182","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","L. Matias","1985","11","M. Silva","185","1985","09","12","Brasil","Rio de Janeiro","Piraí","Estação Ecológica SEMA/Light","-43.8981018066406","-22.6291999816895","20293",NA,"auto",NA,NA,NA,NA,NA,"RBR00016182",NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"108","2020-06-29 09:31:47-03","UFRRJ","RBR","29266","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F. Guimarães","2002","12","L.C. Giordano","2614","2002","10","24","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,"auto",NA,NA,NA,NA,NA,"RBR00029266",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"109","2020-06-29 09:31:47-03","UFRRJ","RBR","16629","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F. Guimarães","1994","08","M.M.T. Rosa","304","1993","02","16","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica de Tinguá, Ás margens da Estrada de Ouro Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,"auto",NA,NA,NA,NA,NA,"RBR00016629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-29 09:31:47-03","UFRRJ","RBR","16630","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"M.M.T. Rosa","339","1993","02","16","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica de Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561","25743",NA,"auto",NA,NA,NA,NA,NA,"RBR00016630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:31:47-03","UFRRJ","RBR","10788","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"L.F.T. Menezes","1356","2004","12","23","Brasil","Rio de Janeiro","Mangaratiba","Restiga da Marambaia, Praia da Gaeta, P#?#roximo a encosta do embasamento da Ilha da Marambaia.","-44.040599822998","-22.9596996307373","17272",NA,"auto",NA,NA,NA,NA,NA,"RBR00010788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:31:47-03","UFRRJ","RBR","16196","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F. Guimarães","1984","10","M. Rosa","135","1983","12","01","Brasil","Rio de Janeiro","Piraí","Estação Ecológica de Piraí","-43.8981018066406","-22.6291999816895","20293",NA,"auto",NA,NA,NA,NA,NA,"RBR00016196",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"113","2020-06-29 09:31:47-03","UFRRJ","RBR","16191","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"M.R. Barbosa","977","1987","09","29","Brasil","Rio de Janeiro","Piraí","Estação Ecológica SEMA/Light","-43.8981018066406","-22.6291999816895","20293",NA,"auto",NA,NA,NA,NA,NA,"RBR00016191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:39:48-03","MBM","MBM","94899","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","2009",NA,"Callejas, R.; et al.; et al.","1614","1983","11","01","Brazil","Bahia","Itamaraju","Estrada a Parati, km 4, capoeira, perto de cultivo de feijão","-39.5311012268066","-17.0391998291016","55932","Arbusto de 2-3m, influrescencias erectas de color blaco. A orilla de camino. Ocasional","auto",NA,"Southern America",NA,NA,NA,"MBM094899","MBM094899",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:39:48-03","MBM","MBM","156479","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Queiroz, G.A.","2019","08","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58034","1992","10","14","Brazil","Espírito Santo","Linhares","Reserva Ecológica do Sooretama","-40.0722007751465","-19.3910999298096","48094","Arbusto 2m, espigas alvas.; Mata pluvial.","auto",NA,"Southern America",NA,NA,NA,"MBM156479","MBM156479",NA,NA,NA,NA,"21",NA,NA,NA,NA
"116","2020-12-21 16:39:48-03","MBM","MBM","178378","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.",NA,NA,"Andrade, P.M.","1473",NA,NA,NA,"Brazil","Minas Gerais","Nova Lima","Reserva Biológica do Jambeiro","-43.8466987609863","-19.9855995178223","29211",NA,"auto",NA,"Southern America",NA,NA,NA,"MBM178378","MBM178378",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:39:48-03","MBM","MBM","227941","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Lombardi, J.A.",NA,NA,"Stahmann, J.R.","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Mariléria","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"MBM227941","MBM227941",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:39:48-03","MBM","MBM","420849","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Mazziero, F.F.F.","2018","12","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","3968","2018","11","17","Brazil","Minas Gerais","Mariana",NA,"-43.346667","-20.243056",NA,"Subarbusto/arbusto, 1,2 m, crescendo no interior da floresta.; Vegetação secundária média/avançada",NA,NA,"Southern America","657","657",NA,"MBM420849",NA,NA,NA,"-43.346667","-20.243056","01",NA,NA,NA,NA
"119","2020-12-21 16:39:48-03","MBM","MBM","94896","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","2009",NA,"Callejas, R.; et al.; et al.","1583","1983","10","28","Brazil","Bahia","Itabuna","Km 9 da estrada Jucari-Palmeira, Fazenda Sto. Antonio.","-39.2803001403809","-14.7855997085571","30592","Arbusto de 1-2m, influrescencias blacas erectas. Comun en bosque perturbado. Mata Higrófila Sul Baiana","auto",NA,"Southern America","300","300",NA,"MBM094896","MBM094896",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:39:48-03","MBM","MBM","94892","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","2009",NA,"Callejas, R.; et al.; et al.","1643","1983","11","04","Brazil","Bahia","Porto Seguro","Km 14 da estrada Porto Seguro-Eunápolis (BR 367)","-39.0647010803223","-16.4496994018555","68835","Arbusto de 1,0m, inflorescencias carnosas y erectas de color verde. Ocasional, en plantacion de cacao","auto",NA,"Southern America",NA,NA,NA,"MBM094892","MBM094892",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:39:48-03","MBM","MBM","218463","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","2009",NA,"Harley, R.M.; et al.; et al.","17835",NA,NA,NA,"Brazil","Bahia","Porto Seguro","Parque Nacional de Monte Pascoal","-39.0647010803223","-16.4496994018555","68835","Fleshy-stemmed shrub with somewhat fleshy leaves rather brith green above, pale beneath. Flower spikes small, cream. This plant growing in secundary vegetation by roadside.","auto",NA,"Southern America","100","200",NA,"MBM218463","MBM218463",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:39:48-03","MBM","MBM","275415","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","2009",NA,"Guedes, M.L.; et al.; et al.","s.n.","2001","12","04","Brazil","Bahia","Wenceslau Guimarães","Litoral Sul, próximo ao Córrego","-39.4794006347656","-13.686900138855","37469","Arbusto, ca. 1m, folhas cartáceas, discolores. Inflorescência opositifólia, espiga curta esverdeada. Ocasional. Mata Ombrófila Densa.","auto",NA,"Southern America",NA,NA,NA,"MBM275415","MBM275415",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:39:48-03","MBM","MBM","84438","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Callejas, R.",NA,NA,"Hatschbach, G.","46789",NA,NA,NA,"Brazil","Espírito Santo","São Mateus","Rod. BR-101, 10-20km S de São Mateus","-39.8588981628418","-18.716100692749","56510",NA,"auto",NA,"Southern America",NA,NA,NA,"MBM084438","MBM084438",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:39:48-03","MBM","MBM","310948","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","2009",NA,"Ferrari Tomé, M.V.","593","1995","11","20","Brazil","Paraná","Santa Mariana","Mata do Laranjinha","-50.5186004638672","-23.1508007049561","29409","Arbusto, 1m, fruto imaturo, cheiro de hortelã. Borda da mata","auto",NA,"Southern America",NA,NA,NA,"MBM310948","MBM310948",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-09-03 18:43:26-03","MNHN","RECOLNAT_MNHN_P","P02025245","PreservedSpecimen",NA,NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Callejas, R.|Carvalho, A.M.|Silva, L.M.",NA,"1983","11","4","Brasil","Bahia","Porto Seguro","Km 14 da estrada Porto Seguro-Eunápolis (BR 367).","-39.08333","-16.5",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02025245' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P02025245","P02025245_01",NA,NA,NA,NA,NA,NA,NA,"1643",NA
"126","2015-09-05 12:38:28-03","MNHN","RECOLNAT_MNHN_P","P06805342","PreservedSpecimen",NA,NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Marquete, R.|Guimarães, E.F.|Pereira, F.G.|Casagrande Davi, V.|Terra, V.",NA,"2011","5","24","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, estrada principal.","-42.8819007873535","-20.7539005279541","13937","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06805342' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"hb","P06805342","P06805342_01",NA,NA,NA,NA,NA,NA,NA,"4283",NA
"127","2017-06-19 16:03:19-03","MNHN","RECOLNAT_MNHN_P","P00783656","PreservedSpecimen",NA,NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Marquete, R.|Valente, G.|Guimarães, E.F.|Medeiros, E.V.S.",NA,"2013","7","11","Brasil","Minas Gerais","Viçosa","Universidade Federal de Viçosa; trilha após as contruções","-42.8819007873535","-20.7539005279541","13937","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00783656' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"hb","P00783656","P00783656_01",NA,NA,NA,NA,NA,NA,NA,"4335",NA
"128","2020-10-01 14:25:44-03","JBB","HEPH","25880","S","Plantae","Magnoliid","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Carvalho-Silva, M","2014","02","Lima, HC; Peixoto, AL","1921","1983","04","20","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Reserva Natural Vale do Rio Doce (Particular)","-40.0722007751465","-19.3910999298096","48094",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:40:15-03","UFMG","BHCB","141283","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Saavedra, MM; Fraga, CN de; Ribeiro, R; Vieira, CW","592","2007","11","29","Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa, RPPN do Instituto Sul Mineiro de Estudo e Conservação da Natureza. Corredor de Fauna. Mato das Anhumas. Mata secundária.","-46.265278","-21.366111",NA,"Arbusto, ca. 2m alt. folhas levemente discolores, espiga verde como as folhas.",NA,NA,"Southern America","844","844",NA,NA,NA,NA,NA,"-46.265278","-21.366111",NA,NA,NA,NA,NA
"130","2020-12-11 11:40:15-03","UFMG","BHCB","146301","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,"2020","01","Rezende, SG; Mendes, MS; Neves, GS","4135","2010","06","30","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do córrego Fazenda Velha","-43.826944","-20.156389",NA,"Arbustivo; Floresta Estacional Semidecidual Sub-Montana",NA,NA,"Southern America","1050","1050",NA,"BHCB054622",NA,NA,NA,"-43.826944","-20.156389",NA,NA,NA,NA,NA
"131","2020-12-11 11:40:15-03","UFMG","BHCB","146860","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,"2020","01","Costa, HES; Mota, RC da","H50","2009","12","04","Brasil","Minas Gerais","Brumadinho","Inhotim","-44.225278","-20.126944",NA,"Arbusto com inflorescência verde; Borda de mata semidecidua, na trilha para a gruta",NA,NA,"Southern America","890","890",NA,"BHCB054624",NA,NA,NA,"-44.225278","-20.126944",NA,NA,NA,NA,NA
"132","2020-12-11 11:40:15-03","UFMG","BHCB","183836","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,"2020","01","Paiva, JAM; Souza, LS; Silva, E","1091","2016","11","18","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.839167","-20.261389",NA,"Arbóreo, 1,8m alt. Terrestre. Inflorescência verde.; Floresta Estacional Semidecidual.",NA,NA,"Southern America","1020","1020",NA,"BHCB054623",NA,NA,NA,"-43.839167","-20.261389",NA,NA,NA,NA,NA
"133","2020-12-11 11:40:15-03","UFMG","BHCB","200155","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Ferreira, MTM","s.n.","2018","11","07","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.401389","-19.854167",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"Southern America","760","760",NA,"BHCB200155",NA,NA,NA,"-43.401389","-19.854167",NA,NA,NA,NA,NA
"134","2020-12-11 11:40:15-03","UFMG","BHCB","200156","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Mendes, MS","s.n.","2018","12","06","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.394444","-19.844444",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"Southern America","710","710",NA,"BHCB200156",NA,NA,NA,"-43.394444","-19.844444",NA,NA,NA,NA,NA
"135","2020-12-11 11:40:15-03","UFMG","BHCB","200157","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Rezende, SG","7234","2018","10","30","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.396111","-19.827222",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"Southern America","660","660",NA,"BHCB200157",NA,NA,NA,"-43.396111","-19.827222",NA,NA,NA,NA,NA
"136","2020-12-11 11:40:15-03","UFMG","BHCB","201671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Valentin-Silva, A","92","2014","12","30","Brasil","Minas Gerais","Viçosa","EPTEA Mata do Paraíso","-42.858611","-20.801944",NA,"Arbusto, ca. 2m; Borda da Trilha",NA,NA,"Southern America",NA,NA,NA,"BHCB201671","BHCB201671",NA,NA,"-42.858611","-20.801944",NA,NA,NA,NA,NA
"137","2020-12-11 11:40:15-03","UFMG","BHCB","201672","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Valentin-Silva, A","60","2013","09","09","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus","-49.692139","-22.424917",NA,"Arbusto, ca. 1,8m, espigas com flores em botão; Borda de trilha",NA,NA,"Southern America",NA,NA,NA,"BHCB201672","BHCB201672",NA,NA,"-49.692139","-22.424917",NA,NA,NA,NA,NA
"138","2020-12-11 11:40:15-03","UFMG","BHCB","201673","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Valentin-Silva, A","95","2014","12","30","Brasil","Minas Gerais","Viçosa","EPTEA Mata do Paraíso","-42.858611","-20.801944",NA,"Arbusto, ca. 1,5m; Trilha. Floresta Estacional Semidecídua",NA,NA,"Southern America",NA,NA,NA,"BHCB201673","BHCB201673",NA,NA,"-42.858611","-20.801944",NA,NA,NA,NA,NA
"139","2020-12-11 11:40:15-03","UFMG","BHCB","201674","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Valentin-Silva, A","84","2014","11","27","Brasil","Minas Gerais","Viçosa","EPTEA Mata do Paraíso","-42.858611","-20.801944",NA,"Arbusto, ca. 1,8m; Borda de trilha. Floresta Estacional Semidecídua",NA,NA,"Southern America",NA,NA,NA,"BHCB201674","BHCB201674",NA,NA,"-42.858611","-20.801944",NA,NA,NA,NA,NA
"140","2020-12-11 11:40:15-03","UFMG","BHCB","49608","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:40:15-03","UFMG","BHCB","85084","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Salino, A; Mota, RC da; Mota, NFO; Melo, PHA de","9004","2003","10","04","Brasil","Minas Gerais","Bandeira","Mata do Boi Rajado, a ca. 14Km da sede de Bandeira; na divisa com a Bahia. Floresta Ombrófila Densa Submontana;","-40.516611","-15.805194",NA,"Arbusto com 2,5 m. de altura, mata, infrutescência imatura verde, ereta.Folhas adaxialmente brilhante.. Coordenadas originais: 15º48'18,7S; 40º30'59,8W",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"-40.516611","-15.805194",NA,NA,NA,NA,NA
"142","2020-12-11 11:40:15-03","UFMG","BHCB","19435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Braga, PIS; Stehmann, JR","s.n.","1991","11","24","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434","49886",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:40:15-03","UFMG","BHCB","28318","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949","28215",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:40:15-03","UFMG","BHCB","75563","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Couto, FR","112","2002","10","28","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886","Mata atlântica. Plot 5, PJ 289. Arbusto","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:40:15-03","UFMG","BHCB","31849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:40:15-03","UFMG","BHCB","31835","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
