"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","typeStatus","fieldNumber","relatedCatalogItem","sex"
"605","2021-04-05 12:31:35-03","UNIVASF","HVASF","9243","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Pernambuco","Serrita","Entrada da Cidade",NA,NA,NA,NA,"#",NA,"234","2010","09","02","América do Sul",NA,"HVASF009243",NA,"413","413","9999.000000","9999.000000","2010","09","02",NA,NA,NA,NA,NA,"U"
"606","2021-04-05 12:31:35-03","UNIVASF","HVASF","2286","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.R. Maciel","G.A. Siqueira","Brasil","Pernambuco","Cabrobó","Reservatório Tucutu lote 59",NA,NA,NA,NA,"Erva suculenta com ca. de altura. Cladódio densamente espinhoso. Flores tubulosas, alaranjadas.",NA,"3","2008","11","06","América do Sul",NA,"HVASF002286",NA,"325","325","9999.000000","9999.000000","2008","11","10",NA,NA,NA,NA,NA,"U"
"607","2021-04-05 12:31:35-03","UNIVASF","HVASF","6740","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","D. Araújo","Brasil","Pernambuco","Custódia","Lote 12",NA,NA,NA,NA,"#",NA,"976","2009","11","18","América do Sul",NA,"HVASF006740",NA,"564","564","9999.000000","9999.000000","2010","11","25",NA,NA,NA,NA,NA,"U"
"608","2021-04-05 12:31:35-03","UNIVASF","HVASF","10946","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Marcondes Oliveira","Marcondes Oliveira","Brasil","Pernambuco","Floresta","Projeto de Transposição do São Francisco. Lote 9. Caatinga arbustiva aberta. Solo argiloso.",NA,NA,NA,NA,"Erva. Flores avermelhadas, estames e estigmas amarelos. Freqüente. N.V.: quipá",NA,"5494","2011","03","15","América do Sul",NA,"HVASF010946",NA,"360","360","9999.000000","9999.000000","2011","03","15",NA,NA,NA,NA,NA,"U"
"609","2021-04-05 12:31:35-03","UNIVASF","HVASF","11355","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.M.P. Carvalho","H.L.C. Silva","Brasil","Pernambuco","Petrolina","UNIVASF, CCA, Parcela 3 - degradada. Área totalmente alterada. Antiga área de empréstimo de solo.",NA,NA,NA,NA,"Erva suculenta, ca. de 15cm de alt. Cladódio com gloquídeos. Flores vistosas, laranjas, tubulosas. Frutos carnosos, esverdeados.",NA,"40","2011","02","18","América do Sul",NA,"HVASF011355",NA,"370","370","9999.000000","9999.000000","2011","03","08",NA,NA,NA,NA,NA,"U"
"610","2021-04-05 12:31:35-03","UNIVASF","HVASF","15721","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","V.V.F. Lima","Brasil","Piauí","João Costa","PARNA Serra da Capivara. Estrada da Toca do Olho D'Água",NA,NA,NA,NA,"Planta com hábito herbáceo e cerca de 40 cm de altura. Flores vermelho-alaranjadas, diurnas, polinizadas por beija-flores. Frutos zoocóricos dispersos por roedores. Sementes afotoblásticas.",NA,"37","2012","06","18","América do Sul",NA,"HVASF015721","HVASF015721_v01","436","436","9999.000000","9999.000000","2012","07","04",NA,NA,NA,NA,NA,"U"
"611","2021-04-05 12:31:35-03","UNIVASF","HVASF","20887","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.C.P. Oliveira","A.C.P. Oliveira","Brasil","Pernambuco","Orocó","Fazenda Serra Comprida",NA,NA,NA,NA,"Erva com ca. de 0,30m alt.. Flor alaranjada.",NA,"2672","2013","06","25","América do Sul",NA,"HVASF020887",NA,"352","352","9999.000000","9999.000000","2013","08","02",NA,NA,NA,NA,NA,"U"
"612","2021-04-05 12:31:35-03","UNIVASF","HVASF","10410","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira Filho","A.C.C.P. Silva","Brasil","Pernambuco","Petrolina","UNIVASF, CCA, Parcela Permanente de Estudos do CRAD, às margens da lagoa",NA,NA,NA,NA,"Erva suculenta, frequente, ca. de 25cm de alt. Frutos carnosos.",NA,"25","2010","12","01","América do Sul",NA,"HVASF010410",NA,"385","385","9999.000000","9999.000000","2011","02","03",NA,NA,NA,NA,NA,"U"
"613","2021-04-05 12:31:35-03","UNIVASF","HVASF","13863","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira Filho","V.M. Cotarelli","Brasil","Bahia","Glória","Lagoa Itaparica, Ilha a 10 Km à oeste do Hotel. Área arenosa",NA,NA,NA,NA,"Flores vermelhas fechadas no momento da coleta. Frutos alaranjados.",NA,"1213","2012","01","19","América do Sul",NA,"HVASF013863",NA,"304","304","9999.000000","9999.000000","2012","04","30",NA,NA,NA,NA,NA,"U"
"614","2021-04-05 12:31:35-03","UNIVASF","HVASF","17380","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira Filho","R.R.V. Gonçalves","Brasil","Pernambuco","Salgueiro","Loteamento de Adalnir, ca. de 5 km do centro",NA,NA,NA,NA,"Erva suculenta, ca. de 0,30cm alt.. Flores alaranjadas.",NA,"18","2012","04","15","América do Sul",NA,"HVASF017380",NA,"522","522","9999.000000","9999.000000","2012","11","21",NA,NA,NA,NA,NA,"U"
"615","2021-04-05 12:31:35-03","UNIVASF","HVASF","19469","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","F.F.S. Silva","F.F.S. Silva","Brasil","Pernambuco","Salgueiro","Reservatório Mangueira",NA,NA,NA,NA,"Cacto com hábito herbáceo, frequente. Sem flores e sem frutos.",NA,"628","2012","11","21","América do Sul",NA,"HVASF019469",NA,"411","411","9999.000000","9999.000000","2012","11","21",NA,NA,NA,NA,NA,"U"
"616","2021-04-05 12:31:35-03","UNIVASF","HVASF","11870","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","J.E. Fagundes","Brasil","Pernambuco","Petrolina","UNIVASF, Campus Ciências Agrárias, nos arredores do Canil",NA,NA,NA,NA,"Cladódio ca. 30cm alt. Flor vermelha com estames amarelos, sendo visitada por beija-flor e formigas.",NA,"22","2011","05","02","América do Sul",NA,"HVASF011870","HVASF011870_v01 HVASF011870_v02","389","389","9999.000000","9999.000000","2011","08","21",NA,NA,NA,NA,NA,"U"
"617","2021-04-05 12:31:35-03","UNIVASF","HVASF","9807","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Pernambuco","Parnamirim","Povoado do Poço do Fumo",NA,NA,NA,NA,"Sub-arbusto com 50 cm de altura. Flores e frutos ausentes.",NA,"270","2010","10","13","América do Sul",NA,"HVASF009807",NA,"399","399","9999.000000","9999.000000","2010","10","13",NA,NA,NA,NA,NA,"U"
"618","2021-04-05 12:31:35-03","UNIVASF","HVASF","13330","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira Filho","A.J.S. Santos","Brasil","Pernambuco","Petrolina","Povoado do Capim, na Fazenda de Seu João de Dorim",NA,NA,NA,NA,"Erva suculenta. Cladódios complanados. Flores alaranjadas, antese diurna.",NA,"32","2011","10","08","América do Sul",NA,"HVASF013330","HVASF013330_v01 HVASF013330_v02","412","412","9999.000000","9999.000000","2011","12","14",NA,NA,NA,NA,NA,"U"
"619","2021-04-05 12:31:35-03","UNIVASF","HVASF","9976","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Pernambuco","Petrolina","Fazenda Experimental UNIVASF",NA,NA,NA,NA,"Sub-arbusto com 50 cm de altura. Espinhos ausentes. Flores e frutos presentes.",NA,"312","2010","12","22","América do Sul",NA,"HVASF009976",NA,"388","388","9999.000000","9999.000000","2010","12","22",NA,NA,NA,NA,NA,"U"
"620","2021-04-05 12:31:35-03","UNIVASF","HVASF","9788","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Marcondes Oliveira","A.M. Passos","Brasil","Pernambuco","Petrolina","UNIVASF, Campus Ciências Agrárias, Rodovia BR 407, Projeto de Irrigação Nilo Coelho. Próximo ao Hospital Veterinário",NA,NA,NA,NA,"Erva suculenta, com ca. de 0,1m de alt.. Fruto alaranjado.",NA,"48","2010","08","21","América do Sul",NA,"HVASF009788","HVASF009788_01 HVASF009788_02","391","391","9999.000000","9999.000000","2010","09","14",NA,NA,NA,NA,NA,"U"
"621","2021-04-05 12:31:35-03","UNIVASF","HVASF","9709","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.P. Fontana","A.C.C.P. Silva","Brasil","Pernambuco","Custódia","Serra das Cinzas, Sítio Vitória",NA,NA,NA,NA,"Erva suculenta, ca. de 15cm de altura. Frequente. Fruto alaranjado, carnoso com gloquídios vináceos.",NA,"7","2010","08","17","América do Sul",NA,"HVASF009709",NA,"555","555","9999.000000","9999.000000","2010","08","17",NA,NA,NA,NA,NA,"U"
"622","2021-04-05 12:31:35-03","UNIVASF","HVASF","6365","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.P. Fontana","D. Araújo","Brasil","Pernambuco","Serrita","Flona Negreiros, área próxima a um açude no caminho p/ serra negreiros",NA,NA,NA,NA,"Flores alaranjadas.",NA,"862","2009","12","17","América do Sul",NA,"HVASF006365",NA,"421","421","9999.000000","9999.000000","2010","03","01",NA,NA,NA,NA,NA,"U"
"623","2021-04-05 12:31:35-03","UNIVASF","HVASF","17689","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","F.F.S. Silva","F.F.S. Silva","Brasil","Pernambuco","Floresta","Reservatório Braunas. Área de Supressão Vegetal (ASV)",NA,NA,NA,NA,"Cacto com hábito herbáceo, frequente. Sem flores e sem frutos.",NA,"572","2012","11","05","América do Sul",NA,"HVASF017689",NA,"398","398","9999.000000","9999.000000","2012","11","07",NA,NA,NA,NA,NA,"U"
"624","2021-04-05 12:31:35-03","UNIVASF","HVASF","18498","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.C.P. Oliveira","A.C.P. Oliveira","Brasil","Pernambuco","Betânia","Sítio Cachoeirinha",NA,NA,NA,NA,"Erva suculenta com ca. de 0,30m alt.. Flor vermelha. Fruto alaranjado.",NA,"1948","2012","11","21","América do Sul",NA,"HVASF018498",NA,"484","484","9999.000000","9999.000000","2012","11","22",NA,NA,NA,NA,NA,"U"
"625","2021-04-05 12:31:35-03","UNIVASF","HVASF","19040","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Ceará","Jati","Reservatório Jati",NA,NA,NA,NA,"Cacto subarbustivo com cerca de 50 cm de altura. Espinhos ausentes. Presença de gloquídios. Flores vermelhas com antese diurna. Frutos zoocóricos, alaranjados e dispersos por pequenos roedores.",NA,"981","2013","01","10","América do Sul",NA,"HVASF019040",NA,"455","455","9999.000000","9999.000000","2013","01","10",NA,NA,NA,NA,NA,"U"
"626","2021-04-05 12:31:35-03","UNIVASF","HVASF","18199","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.C.P. Oliveira","A.C.P. Oliveira","Brasil","Pernambuco","Ibimirim","Agrovila 04",NA,NA,NA,NA,"Erva suculenta com ca. de 0,30m alt.. Flor laranja.",NA,"1846","2012","11","07","América do Sul",NA,"HVASF018199","HVASF018199_v01 HVASF018199_v02","403","403","9999.000000","9999.000000","2012","11","08",NA,NA,NA,NA,NA,"U"
"627","2021-04-05 12:31:35-03","UNIVASF","HVASF","19783","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Bahia","Rodelas","BA 440, Estrada dos Ladrões",NA,NA,NA,NA,"Cacto com hábito subarbustivo e cerca de 50 cm de altura. Flores alaranjadas com antese diurna e polinizadas por beija-flores. Frutos zoocóricos. Sementes afotoblásticas.",NA,"862","2012","08","28","América do Sul",NA,"HVASF019783",NA,"401","401","9999.000000","9999.000000","2012","08","28",NA,NA,NA,NA,NA,"U"
"628","2021-04-05 12:31:35-03","UNIVASF","HVASF","19679","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","F.F.S. Silva","F.F.S. Silva","Brasil","Pernambuco","Cabrobó","VPR Captação, Área de Supressão Vegetal (ASV) destinada à irrigação",NA,NA,NA,NA,"Cacto com hábito herbáceo. Frequente. Flores vermelhas.",NA,"754","2013","03","07","América do Sul",NA,"HVASF019679",NA,"351","351","9999.000000","9999.000000","2013","03","07",NA,NA,NA,NA,NA,"U"
"629","2021-04-05 12:31:35-03","UNIVASF","HVASF","19810","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Pernambuco","Belém de São Francisco","Entrada da cidade sentido Cabrobó-Belém",NA,NA,NA,NA,"Cacto com hábito subarbustivo e cerca de 50 cm de altura. Flores vermelho-alaranjadas com antese diurna e polinizadas por beija-flores. Frutos zoocóricos dispersos por roedores. Sementes afotoblásticas.",NA,"899","2012","08","31","América do Sul",NA,"HVASF019810",NA,"331","331","9999.000000","9999.000000","2012","08","31",NA,NA,NA,NA,NA,"U"
"630","2021-04-05 12:31:35-03","UNIVASF","HVASF","11894","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","R.A. Castro","Brasil","Pernambuco","Petrolina","UNIVASF, Campus Ciências Agrárias, arredores do CRAD",NA,NA,NA,NA,"Erva ca. 40cm alt. Suculenta. Cladódio achatado com espinhos diminutos, irritantes (gloquídios). Flor laranja, vistosa, bissexuada, actinomorfa. Fruto tipo baga.",NA,"21","2011","06","03","América do Sul",NA,"HVASF011894",NA,"389","389","9999.000000","9999.000000","2011","08","21",NA,NA,NA,NA,NA,"U"
"631","2021-04-05 12:31:35-03","UNIVASF","HVASF","18009","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.R. Santos","V.V.F. Lima","Brasil","Bahia","Paulo Afonso","ESEC Raso da Catarina",NA,NA,NA,NA,"Planta com hábito subarbustivo e cerca de 50 cm de altura. Flores vermelhas com antese diurna. Frutos carnosos dispersos por roedores. Sementes afotoblásticas.",NA,"57","2012","10","26","América do Sul",NA,"HVASF018009",NA,"596","596","9999.000000","9999.000000","2012","10","26",NA,NA,NA,NA,NA,"U"
"632","2021-04-05 12:31:35-03","UNIVASF","HVASF","12476","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","D.P. Souza","D.P. Souza","Brasil","Bahia","Sobradinho","Serra do Olho D'água. Estrada paralela das torres eólicas",NA,NA,NA,NA,"Erva suculenta, com ca. de 30 cm de alt.. Flores vermelho-alaranjadas.",NA,"8","2011","09","05","América do Sul",NA,"HVASF012476",NA,"597","597","9999.000000","9999.000000","2011","09","22",NA,NA,NA,NA,NA,"U"
"633","2021-04-05 12:31:35-03","UNIVASF","HVASF","22827","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira Filho","J.A. Siqueira Filho","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, Trilha principal de descida, após a caverna",NA,NA,NA,NA,"Erva suculenta, ca. 30cm de alt. Raquetes apresentado sinais de herbivoria, Presença de frutos imaturos e parcialmente danificados. Flores predadas. Frequente.",NA,"3502","2015","11","11","América do Sul",NA,"HVASF022827","HVASF022827_v01 HVASF022827_v02","836","836","9999.000000","9999.000000","2015","11","11",NA,NA,NA,NA,NA,"U"
"634","2021-04-05 12:31:35-03","UNIVASF","HVASF","923","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira Filho","M.M. Coelho","Brasil","Pernambuco","Petrolina","UNIVASF, Fazenda Experimental",NA,NA,NA,NA,"Erva, ca. 30cm alt., frequente. Cladódio suculento com gloquídeos, vináceos. Indivíduo 71 (Parcela 01 - Rio).",NA,"9","2008","02","13","América do Sul",NA,"HVASF000923",NA,"388","388","9999.000000","9999.000000","2008","02","15",NA,NA,NA,NA,NA,"U"
"635","2021-04-05 12:31:35-03","UNIVASF","HVASF","15973","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Pernambuco","Petrolina","Estrada de acesso ao CRAD/UNIVASF",NA,NA,NA,NA,"Planta suculenta, afila com cerca de 40 cm de altura. Cladódios complanados e segmentados com a presença de gloquídios. Flores de coloração vermelho-alaranjado com antese diurna e polinizadas por beija-flores. Frutos carnosos de coloração amarela. Polpa funicular lenhosa. Sementes afotoblásticas dispersas por roedores. Material coletado para armazenamento em câmera fria.",NA,"798","2012","07","16","América do Sul",NA,"HVASF015973",NA,"380","380","9999.000000","9999.000000","2012","07","16",NA,NA,NA,NA,NA,"U"
"636","2021-04-05 12:31:35-03","UNIVASF","HVASF","5510","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.M. Coelho","M.M. Coelho","Brasil","Pernambuco","Petrolina","Fazenda Experimental da UNIVASF, parcela permanente de Educação Ambiental",NA,NA,NA,NA,"Erva frequente. Flores vermelho-alaranjadas.",NA,"153","2009","04","15","América do Sul",NA,"HVASF005510",NA,"381","381","9999.000000","9999.000000","2009","04","15",NA,NA,NA,NA,NA,"U"
"637","2021-04-05 12:31:35-03","UNIVASF","HVASF","15707","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","V.V.F. Lima","Brasil","Piauí","Coronel José Dias","Serrote da Sebastiana",NA,NA,NA,NA,"Planta com hábito herbáceo e cerca de 40 cm de altura. Flores vermelho-alaranjadas, diurnas, polinizadas por beija-flores. Frutos zoocóricos dispersos por roedores. Sementes afotoblásticas.",NA,"23","2012","06","15","América do Sul",NA,"HVASF015707","HVASF015707_v01","409","409","9999.000000","9999.000000","2012","07","04",NA,NA,NA,NA,NA,"U"
"638","2021-04-05 12:31:35-03","UNIVASF","HVASF","19315","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.C.P. Oliveira","A.C.P. Oliveira","Brasil","Pernambuco","Moreilândia","Sítio Forquilha",NA,NA,NA,NA,"Erva suculenta com ca. de 0,50m alt.. Botões vermelhos. Flor vermelha.",NA,"2299","2013","01","24","América do Sul",NA,"HVASF019315",NA,"522","522","9999.000000","9999.000000","2013","01","24",NA,NA,NA,NA,NA,"U"
"639","2021-04-05 12:31:35-03","UNIVASF","HVASF","5365","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.P. Fontana","Marcondes Oliveira","Brasil","Bahia","Gentio do Ouro","caminho para Itajubaquara",NA,NA,NA,NA,"Erva. Frutos esverdeados. Freqüente.",NA,"4203","2009","05","26","América do Sul",NA,"HVASF005365",NA,"932","932","9999.000000","9999.000000","2010","08","11",NA,NA,NA,NA,NA,"U"
"640","2021-04-05 12:31:35-03","UNIVASF","HVASF","17645","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.C.P. Oliveira","A.C.P. Oliveira","Brasil","Pernambuco","Iguaraci","Sítio Bom Nome",NA,NA,NA,NA,"Erva suculenta com ca. de 0,15m alt.. Flor vermelho alaranjada.",NA,"1663","2012","10","04","América do Sul",NA,"HVASF017645",NA,"573","573","9999.000000","9999.000000","2012","10","04",NA,NA,NA,NA,NA,"U"
"641","2021-04-05 12:31:35-03","UNIVASF","HVASF","2807","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","J.G. Carvalho-Sobrinho","Brasil","Pernambuco","Petrolândia","BR-116, ca. 10 km de Petrolândia.",NA,NA,NA,NA,"Arbusto ca. 20cm alt. Tépalas vermelhas. Unicata.",NA,"1764","2009","01","13","América do Sul",NA,"HVASF002807",NA,"432","432","9999.000000","9999.000000","2010","11","25",NA,NA,NA,NA,NA,"U"
"642","2021-04-05 12:31:35-03","UNIVASF","HVASF","23228","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","J.A. Siqueira-Filho","B.P. Silva","Brasil","Bahia","Jequié","Fazenda Santa Paula, sentido ao assentamento Santa Cruz, bioma Caatinga",NA,NA,NA,NA,"Herbácea, ca. 20 cm alt., flores alaranjadas, vistosas ornitófilas, fruto imaturo verde, maduro amarelo. Doação HUESB 9054.",NA,"2","2013","08","04","América do Sul",NA,"HVASF023228",NA,NA,NA,"9999.000000","9999.000000","2016","12","19",NA,NA,NA,NA,NA,"U"
"643","2021-04-05 12:31:35-03","UNIVASF","HVASF","22120","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","A.C.P. Oliveira","A.C.P. Oliveira","Brasil","Pernambuco","Sertânia","Propriedade particular na zona rual da cidade",NA,NA,NA,NA,"Herbácea de pequeno porte, ca. 30 cm de altura, flores cor laranja escuro.",NA,"3201","2014","02","02","América do Sul",NA,"HVASF022120",NA,"493","493","9999.000000","9999.000000","2014","02","02",NA,NA,NA,NA,NA,"U"
"644","2021-04-05 12:31:35-03","UNIVASF","HVASF","9802","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","M.V. Meiado","Brasil","Pernambuco","Lagoa Grande","BR 122, Km 218",NA,NA,NA,NA,"Sub-arbusto com 50 cm de altura. Espinhos ausentes e numerosos gloquidios presentes. Flores e frutos presentes.",NA,"265","2010","10","13","América do Sul",NA,"HVASF009802",NA,"408","408","9999.000000","9999.000000","2010","10","13",NA,NA,NA,NA,NA,"U"
"645","2021-04-05 12:31:35-03","UNIVASF","HVASF","2808","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","M.V. Meiado","J.G. Carvalho-Sobrinho","Brasil","Pernambuco","Petrolândia","BR-116, ca. 10 km de Petrolândia.",NA,NA,NA,NA,"Arbusto ca. 30cm alt. Frutos imaturos verdes.",NA,"1765","2009","01","13","América do Sul",NA,"HVASF002808",NA,"432","432","9999.000000","9999.000000","2010","11","25",NA,NA,NA,NA,NA,"U"
