"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"492","2020-11-04 16:44:02-03","UFU","HUFU","55451","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense",NA,"Duque, J.G.","s.n.","1959",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Departamento de Silvicultura","-42.8819007873535","-20.7539005279541",NA,NA,"HUFU00067311","HUFU00067311","RaddiP.J.F. Guim. & Michelang.",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"493","2020-11-04 16:44:02-03","UFU","HUFU","4851","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Romero, R.; et al.","293","1991","05","09",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Trilha do Picadão da Barra.","-45.0699996948242","-23.4300003051758",NA,"Árvore 3 m. Frutos maduros.","HUFU00067318","HUFU00067318","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1993","03","12",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"494","2020-11-04 16:44:02-03","UFU","HUFU","4850","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Romero, R.; et al.","230","1991","03","15",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Trilha do Picado da Barra (3 Lagoas).","-45.0699996948242","-23.4300003051758",NA,"Árvore, ca. 8 m. Flores roxas.","HUFU00067319","HUFU00067319","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1993","03","11",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"495","2020-11-04 16:44:02-03","UFU","HUFU","6253","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Grandi, T.S.M.; Paula, J.A.","108","1986","10","07",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"Arbusto.; Mata secundária.","HUFU00067330","HUFU00067330","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1994","10","01",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"496","2020-11-27 11:34:09-03","UFU","HUFU","77002","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Lauriano, M.H.","Silva, A.F.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"árvore; 6m; roxas e estames roxos;","HUFU00078155",NA,"RaddiP.J.F. Guim. & Michelang.",NA,NA,"2020","02",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"497","2020-11-04 16:44:02-03","UFU","HUFU","55257","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Krieger, L.","Krieger, L.","7087","1979","10",NA,NA,"Brasil","Minas Gerais","Juíz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Árvore. Flores roxas.; Beira de mata.","HUFU00067324","HUFU00067324","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1979","10",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"498","2020-11-27 11:34:09-03","UFU","HUFU","56152","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Meyer, F.S.","Duque Estrada, C.; et al.","s.n.","2003","04","17",NA,"Brasil","Minas Gerais","Juíz de Fora","Lago dos Manacás, Campus UFJF.","-43.3502998352051","-21.7642002105713",NA,"Arbórea, ca. 4 m. Flores roxas.; Borda interna da mata.","HUFU00067316","HUFU00067316","RaddiP.J.F. Guim. & Michelang.",NA,NA,"2014","07","17",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"499","2020-11-27 11:34:09-03","UFU","HUFU","61722","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Souza, L.G.","Krieger, L.","8604","1970","05","05",NA,"Brasil","Minas Gerais","Juíz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Árvore pequena, 4-5 m alt. Flores roxas.","HUFU00067310","HUFU00067310","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1979","12","19",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"500","2020-11-04 16:44:02-03","UFU","HUFU","55255","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Krieger, L.","Silva, J.A.","s.n.","1977","03","02",NA,"Brasil","Minas Gerais","Juíz de Fora","Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore, ca. 7 m. Flores roxas.; Mata.","HUFU00067323","HUFU00067323","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1977","08","07",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"501","2020-11-27 11:34:09-03","UFU","HUFU","63144","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Lauriano, M.H.","Castro, G.C.","66","2004","06","18",NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,"Árvore.; Sistema corredor. Fragmento Floresta Estacional Semidecidual.","HUFU00068341","HUFU00068341","RaddiP.J.F. Guim. & Michelang.","920","920","2020","02",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"502","2020-11-27 11:34:09-03","UFU","HUFU","63145","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Lauriano, M.H.","Dalanesi, P.E.","s.n.","2001","12",NA,NA,"Brasil","Minas Gerais","Lavras","Parque Florestal Quedas do Rio Bonito","-44.999698638916","-21.2453002929688",NA,"Árvore.; Floresta.","HUFU00068342","HUFU00068342","RaddiP.J.F. Guim. & Michelang.","1100","1100","2020","02",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"503","2020-11-04 16:44:02-03","UFU","HUFU","55259","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Guimarães, P.J.","Salimena, F.R.; Ferreira, F.M. & Nobre, P.H.","1037","2002","03","24",NA,"Brasil","Minas Gerais","Lima Duarte","Hotel Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Árvore, ca. 3 m. Flores roxas e botões vermelhos.","HUFU00067332","HUFU00067332","RaddiP.J.F. Guim. & Michelang.",NA,NA,"2004",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"504","2020-11-04 16:44:02-03","UFU","HUFU","6314","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Grandi, T.S.M.; Andrade, P.M.","991","1982","04","28",NA,"Brasil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,"Árvore, ca. 3 m. Flores roxas.; Cerrado.","HUFU00067329","HUFU00067329","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1995","03","25",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"505","2020-11-04 16:44:02-03","UFU","HUFU","61732","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Meyer, F.S.","Castro, R.M. de; Valente, A.S.M.; Pifano, D.S.; Garcia, R.O. & Antunes, K.","810","2003","02","13",NA,"Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,"Borda de mata, numa grota, no declive onde ocorre D. arifolia Lamarck (A.S.M. Valente 261).","HUFU00067315","HUFU00067315","RaddiP.J.F. Guim. & Michelang.",NA,NA,"2014","07","17",NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA
"506","2020-11-04 16:44:02-03","UFU","HUFU","8620","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1070","1995","05","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta. Trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 4,0 m. Corola roxa, filetes lilases e anteras arroxeadas.; Campo rupestre.","HUFU00067334","HUFU00067334","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1995","05","20",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"507","2020-11-04 16:44:02-03","UFU","HUFU","5388","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","980","1994","04","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Retiro.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 7,0 m. Corola e estames roxos.; Borda de mata de capoeira.","HUFU00067328","HUFU00067328","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1995","05","20",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"508","2020-11-04 16:44:02-03","UFU","HUFU","8623","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","2164","1995","05","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 4km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 4 m. Corola, anteras e conectivo púrpureos.; Campo limpo alterado.","HUFU00067333","HUFU00067333","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1995","05","20",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"509","2020-11-04 16:44:02-03","UFU","HUFU","8478","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","2055","1995","03","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita 3, cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 5 m. Corola e estames purpúreos.; Mata de encosta.","HUFU00067327","HUFU00067327","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1995","03","21",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"510","2020-11-04 16:44:02-03","UFU","HUFU","14428","S","Plantae",NA,NA,"Melastomataceae","Pleroma","estrellense","Pleroma estrellense","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2426","1997","04","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 5 m. Corola arroxeada, estames arroxeados. Filetes com base brancas.; Mata de encosta ao longo do rio São Francisco.","HUFU00067322","HUFU00067322","RaddiP.J.F. Guim. & Michelang.",NA,NA,"1998","07",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"511","2020-08-20 20:40:16-03","UFSC","FLOR","17398","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Souza, M.L.; Baumgratz, J.F.A.","Luchiari, C.; et alii","637","1995","03","30",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Juturnaíba, direita - Km 2.","-42.25","-22.5",NA,"árvore com folha discolor, face superior verde escura e face inferior verde clara esbranquiçada, flor pétala púrpura, estames alvos na base e púrpuros no ápice em forma de foice, gineceu lilás, Fruto Imaturo, vermelho rosado com perfu","FLOR0017398",NA,"(Raddi) Cogn.",NA,NA,"2005",NA,NA,"42º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-08-20 20:40:16-03","UFSC","FLOR","41120","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Barberena, F.F.V.A.; Damasco, E.R.; Condake, J.; Silva, W. & Soares Filho, H.F.","1110","2009","05","04",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, na margem esquerda do Rio campo Belo, subindo em direção á cachoeira Véu da Noiva.","-44.579167","-22.257778",NA,"arvoreta, Fruto Maduro, vinosos. Ramos pardacentos, tetragonais, raque castanho vinoso, folhas com pecíolo castanho vinoso, lâmina verde discolor.Luminosidade: semi-heliófilo.","FLOR0041120",NA,"(Raddi) Cogn.","1050","1050","2009",NA,NA,"44º34'45''W","22º15'28''S",NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-08-20 20:40:16-03","UFSC","FLOR","27669","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Souza, M.L.; Baumgratz, J.F.A.","Luchiari, C.; et alii","303","1994","02","10",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Juturnaíba, direita - km 2.","-45.25","-22.5",NA,"árvore com folha discolor, face superior verde escura e face inferior verde claro, final dos ramos rosados, flor botão verde claro rosado, 15m altura. Recebido de FURB Nº 434299.","FLOR0027669",NA,"(Raddi) Cogn.",NA,NA,"2005",NA,NA,"45º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-08-20 20:40:16-03","UFSC","FLOR","17399","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Souza, M.L.; Baumgratz, J.F.A.","Luchiari, C.; et alii","633","1995","03","30",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Jutrurnaíba, esquerda - Km 3.","-42.25","-22.5",NA,"árvore com folhas discolor, face superior verde escura e face inferior verde clara esbranquiçada, flor pétala púrpura, estames alvos na base e púrpuros no ápice em forma de foice, gineceu lilás, Fruto Imaturo, vermelho rosado com perf","FLOR0017399",NA,"(Raddi) Cogn.",NA,NA,"2005",NA,NA,"42º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-08-20 20:40:16-03","UFSC","FLOR","27668","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Souza, M.L.; Baumgratz, J.F.A.","Luchiari, C.; et alii","302","1994","02","10",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Juturnaíba, direita - km 2.","-42.25","-22.5",NA,"árvore com folha discolor, face superior verde escura e face inferior verde claro, final dos ramos rosados, flor botão verde claro rosado, 16m altura. Recebido de FURB Nº 434302.","FLOR0027668",NA,"(Raddi) Cogn.",NA,NA,"2005",NA,NA,"42º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-08-20 14:58:06-03","UFSC","FLOR","40930","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Guimarães, P.","340","2008","03","26",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Serra da Grama.","-41.983333","-21.983333",NA,"arbustivo, flor pétala roxa, estames roxos, filetes e estigma cremes, 4m altura. Ramos alados, ferrugíneos no eixo da inforescência, hipanto e lacíneas ferrugíneas.","FLOR0040930",NA,"(Raddi) Cogn.","680","680",NA,NA,NA,"41º59'W","21º59'S",NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-08-20 20:40:16-03","UFSC","FLOR","27667","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Souza, M.L.; Baumgratz, J.F.A.","Luchiari, C.; et alii","304","1994","02","10",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Juturnaíba, direita - Km 2.","-42.25","-22.5",NA,"árvore com folha discolor, face superior verde escura e face inferior verde claro, flor cálice rosado e corola púrpura; botão verde claro, Fruto Imaturo, rosado, 10m altura. Recebido de RB Nº 434303.","FLOR0027667",NA,"(Raddi) Cogn.",NA,NA,"2005",NA,NA,"42º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-08-20 20:40:16-03","UFSC","FLOR","9199","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Hatschbach, G.","Hatschbach, G.; Silva, J.M.","49418","1985","06","15",NA,"Brasil","Espírito Santo","Domingos Martins","Pedra Azul.","-40.6591987609863","-20.3633003234863",NA,"árvore, flor violeta, 8m altura","FLOR0009199",NA,"(Raddi) Cogn.",NA,NA,"1985",NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"519","2020-08-20 14:58:06-03","UFSC","FLOR","55845","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Braga, J.M.A.","Braga, J.M.A.; Bovini, M.G. & Lira Neto, J.A.","4191","1997","07","12",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reservas Particulares do Patrimônio Natural Rio das Pedras, Trilha do Mirante, Proximidades do Mirante.","-44.040599822998","-22.9596996307373",NA,"Árvore, cerca de12 m de altura, folhas discolores, cartáceas e escabras, flores com cálice róseo, corola roxa e estames roxos, frutos maduros castanhos","FLOR0055845",NA,"(Raddi) Cogn.","90","90","1997","07","12",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"520","2020-08-20 14:58:06-03","UFSC","FLOR","55884","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Amorim, A.M. & Bovini, M.","698","2000","03","25",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reservas Particulares do Patrimônio natural Rio das Pedras, Trilha para o Corisco, após a casa do Tião.","-44.040599822998","-22.9596996307373",NA,"Arvore com cerca de 13 metros de altura, ramos castanho escuros, pecíolo castanho claro, folhas verdes discolores, inflorescencia e fruto jovem vinosos, flor com hipanto e cálice vinosos, pétalas roxo lilás, estames róseo-lilás, filet","FLOR0055884",NA,"(Raddi) Cogn.","350","350","2000","03","25",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"521","2020-08-20 14:58:06-03","UFSC","FLOR","41147","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, J.F.A.","Marquete, R.","1773","1994","05","11",NA,"Brasil","Rio de Janeiro","Paraty","Caminho para o Corisquinho.","-44.7131004333496","-23.2178001403809",NA,"árvore com ramos superiores ferrugíneos e angulosos; tronco com casca lisa, cinza e internamente amarelado; folhas cartáceas, verdes e discolores, flor secos vinoso, 18m altura. Semi-ciófila. Recebida de RB Nº 307177.","FLOR0041147",NA,"(Raddi) Cogn.",NA,NA,"2009","09",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"522","2020-08-20 14:58:06-03","UFSC","FLOR","41149","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, J.F.A.","Ribeiro, A.P.S.; Marquete, R.; et alii","11","1994","03","08",NA,"Brasil","Rio de Janeiro","Paraty","Subida do Morro do Corisco.","-44.7131004333496","-23.2178001403809",NA,"árvore com folhas cartáceas, flor inflorescências eretas, 8m altura. Recebida de RB Nº 312160.","FLOR0041149",NA,"(Raddi) Cogn.","360","360","2009","09",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"523","2020-08-20 14:58:06-03","UFSC","FLOR","43016","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Pessoa, S.V.A.; et alii","s.n.","1994","05","25",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, mata ciliar na margem do rio Pau Preto.","-42.3917007446289","-22.6508007049561",NA,"16m altura. IND: PR0035, DAP: 30.40. Recebido de RB Nº 410782.","FLOR0043016",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"524","2020-08-20 14:58:06-03","UFSC","FLOR","42999","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Pessoa, S.V.A.; et alii","s.n.","1994","02","25",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, mata remanescente na área de pasto, próximo a BR-101.","-42.3917007446289","-22.6508007049561",NA,"11m altura. IND: PM0054, DAP:27.28. Recebido de RB Nº 410781.","FLOR0042999",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"525","2020-08-20 14:58:06-03","UFSC","FLOR","42991","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Baumgratz, J.F.A.","Abbas, B.A.; Ferreira, D.M.; Oliveira, R.R. & Oliveira, A.T.","83","2003","02","14",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, trilha Rodolfo Norte.","-42.3917007446289","-22.6508007049561",NA,"árvore com folha verde discolor, corola roxa; estiletes com tricomas roxos; gineceu lilás com ápice alvo, Fruto Imaturo, ferrugíneo, 12m altura. Recebido de RB Nº 388574.","FLOR0042991",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"526","2021-03-04 15:45:09-03","IF","SPSF","33570","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","A.Maruyama","M.Kuhlmann e A.Gehrt",NA,"1939","04","23","América do Sul","Brasil","SP","Serra da Mantiqueira",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore grande, flores roxas.;",NA,NA,"(Raddi) Cogn.",NA,NA,"2017","09","12",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"527","2021-03-04 15:45:09-03","IF","SPSF","34227","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","A.Maruyama","C.M. Vieira & et al.","541","1994","02","24","América do Sul","Brasil","RJ","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,"COLETA: XLS: SPSFNovo; &nf;Árvore 13m, botões róseos e pétalas violetas; GEOGRAFIA: Mata remanescente em pasto, próxima à Br 101;",NA,NA,"(Raddi) Cogn.",NA,NA,"2017","09","12",NA,NA,"29995","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"528","2021-03-04 15:45:09-03","IF","SPSF","03926","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","A.Maruyama","R.A. Guimarães",NA,"1902","06","30","América do Sul","Brasil","MG","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto, flores rosa-escuro;",NA,NA,"(Raddi) Cogn.",NA,NA,"2017","09","12",NA,NA,"44599","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"529","2021-03-04 15:45:09-03","IF","SPSF","34392","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","G.C.D.Franco","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza.","6025","2005","02","19","América do Sul","Brasil","SP","Caraguatatuba","Parque Estadual da Serra do Mar - Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFNovo; Arvoreta de 7m Flores roxas.; GEOGRAFIA: UTM: X=469049 Y=7394273 ZONA=23;",NA,NA,NA,NA,NA,"2005","05","01",NA,NA,"30093","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"530","2021-03-04 15:45:09-03","IF","SPSF","27025","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"D.C.Cavalcanti","176","1996","02","25","América do Sul","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planalto&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27040","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"531","2021-03-04 15:45:09-03","IF","SPSF","33079","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","A.Maruyama","F.T.Rocha et al.","131","2000","06","29","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7m alt e 27,5cm ao nível do DAP, frutos.; GEOGRAFIA: Trilha da Água Branca;",NA,NA,"(Raddi) Cogn.",NA,NA,"2017","09","12",NA,NA,"23719","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"532","2021-03-04 15:45:09-03","IF","SPSF","07735","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","A.Maruyama","B.Costa",NA,"1960","03","30","América do Sul","Brasil","SP","Paraibuna","Rodovia Paraibuna a Caraguatatuba","-45.6599998474121","-23.3799991607666",NA,"COLETA: XLS: SPSFAntigo&nf;Quaresmeira roxa;",NA,NA,"(Raddi) Cogn.",NA,NA,"2017","09","12",NA,NA,"30824","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"533","2021-03-04 15:45:09-03","IF","SPSF","18327","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"A.Furlan","1381","1994","04","14","América do Sul","Brasil","SP","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"534","2021-03-04 15:45:09-03","IF","SPSF","16061","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"R.Romero","230","1991","03","15","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA
