"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","sex"
"181","2020-09-12 05:00:02-03","US","US","2922630","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","R. M. King & L. E. Bishop","8819A","1981","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US01622143",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"37 km. N of Alto Paraiso de Goias along road to Mont Alegre de Gioas",NA,NA,"1067",NA,"US01622143_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","2672266","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","B. Maguire, C. K. Maguire & J. M. Pires","44791","1959","12","25","South America - Neotropics","Brazil",NA,NA,NA,"US01622148",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"6 miles outside of Cristalina, on road between Paracatu and Brasilia",NA,NA,"1128",NA,"US01622148_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2672265","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","B. Maguire, G. Magalhaes & C. K. Maguire","49282","1960","8","18","South America - Neotropics","Brazil",NA,NA,NA,"US01622133",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Slopes below (north) Grao Mogul",NA,NA,NA,NA,"US01622133_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","3180412","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","M. Pereira Neto & B. Dias","82","1988","8","31","South America - Neotropics","Brazil",NA,NA,NA,"US01622145",NA,"Asterales","Riedel ex Baker",NA,"Distrito Federal",NA,"Parque Nacional de Serra de Caldas vas-Go [interpreted]",NA,NA,NA,NA,"US01622145_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","3347672","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","M. Fonseca, F. R. Mendonca, T. S. Filgueiras & A. Santos","1126","1996","8","16","South America - Neotropics","Brazil",NA,NA,NA,"US01622142",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"Municipio de Niquelandia. Fazenda Trairas. Morro pegregoso. 8 km de Niquelandia","-48.5572","-14.4886",NA,NA,"US01622142_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","3214859","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","G. Hatschbach & E. L. Barbosa","58387","1992","12","2","South America - Neotropics","Brazil",NA,NA,NA,"US01622139",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"Alto Paraiso, rodovia para Colinas, Rio das Cobras",NA,NA,NA,NA,"US01622139_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","3491636","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","F. Ferreira, G. Smith, N. F. F. MacLeish & J. G. Stutts","938","1980","10","5","South America - Neotropics","Brazil",NA,NA,NA,"US01622146",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Estado de Minas Gerais. Near Diamantina, 11 km NE of Gouvea on road to Diamantina, BR-357",NA,NA,"1350",NA,"US01622146_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","3497403","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","G. Martinelli & J. G. Stutts","999","1980","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US01622135",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"Estado do Goias. About 52 km W of Alto Paraiso by road and about 2.5 km by foot towards Rio Preto Falls",NA,NA,NA,NA,"US01622135_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","3372213","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","J. Filho","s.n.","1998","9","2","South America - Neotropics","Brazil",NA,NA,NA,"US01622154",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Serra do Cipo, Santana do Riacho-MG",NA,NA,NA,NA,"US01622154_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2901881","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","R. M. King, F. Almeda & G. Eiten","8239","1980","1","22","South America - Neotropics","Brazil",NA,NA,NA,"US01622156",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"2.5 km NW of Cristallina",NA,NA,"945",NA,"US01622156_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","483800","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","A. F. M. Glaziou","21685","1894","9","8","South America - Neotropics","Brazil",NA,NA,NA,"US01105740",NA,"Asterales","Glaz.",NA,"Goiás",NA,"Morro do Abbado, près de Maia Ponta",NA,NA,NA,NA,"US01105740_01","Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","483801","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","A. F. M. Glaziou","21683",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01105741",NA,"Asterales","Glaz.",NA,"Goiás",NA,"Goyaz.",NA,NA,NA,NA,"US01105741_01","Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","483802","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","A. F. M. Glaziou","21682",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01105742",NA,"Asterales","Glaz.",NA,"Goiás",NA,"Goyaz.",NA,NA,NA,NA,"US01105742_01","Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"194","2020-09-02 16:21:50-03","Cenargen","CEN","58649","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Bruno Machado Teles Walter","4711","2001","01","10",NA,"Brasil","Exsicatas",NA,"Fuste retorcido. Planta coletada estéril, para registro de presença na fazenda. Sem eventos reprodutivos registrados há mais de 5 anos. Face abaxial das folhas verde mais claro, com pêlos brancos. Gemas com muitos pêlos brancos.","CEN00058649",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","DF","BRASILIA","Fazenda Sucupira. Arredores da margem esquerda do Riacho Fundo nos lados da barragem (acima do dique).","-47.9296989440918","-15.7797002792358","1070","1070","CEN00058649",NA,"-48016666.0","-15866666.0","2013","10","70570","auto",NA,NA,NA,NA,"2",NA
"195","2020-09-02 16:21:49-03","Cenargen","CEN","57876","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Ernestino de S. Gomes Guarino","826","2001","09","10",NA,"Brasil","Exsicatas",NA,"A população da espécie apresenta-se bastante agrupada, sendo que a mesma não apresentava eventos reprodutivos a quase 5 anos, sendo que a mesma só floresceu após um forte incêndio ocorrido no local.","CEN00057876",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","DF","BRASILIA","Vale do Córrego Riacho Fundo, na margem direita do mesmo. Entre o Riacho Fundo e a Fazenda Sucupira.","-47.9296989440918","-15.7797002792358","1100","1100","CEN00057876",NA,"-48016666.0","-1586667.0","2013","10","70570","auto",NA,NA,NA,NA,"3",NA
"196","2020-09-02 16:21:49-03","Cenargen","CEN","38753","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Grady Linder Webster","25279","1984","08","25",NA,"Brasil","Exsicatas",NA,"Gnarled tree 3m high, leaves fallen; pith black; heads tended by ectotoma; flowers pale yellow, with faint musky odor. Doação - Botany Departament Herbarium, University of California, Davis, and Departamento de Morfologia e Sistemática Vegetais, UNICAMP","CEN00038753",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","GO","CRISTALINA","5km SE of Cristalina.","-47.6136016845703","-16.7686004638672","1150","1150","CEN00038753",NA,"-47566666.0","-16783333.0","2013","10","85457","auto",NA,NA,NA,NA,"1",NA
"197","2020-09-02 16:21:49-03","Cenargen","CEN","25182","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Taciana Barbosa Cavalcanti","1724","1995","09","27",NA,"Brasil","Exsicatas",NA,"Flores velhas, castanha a douradas. Anteras creme. Sépalas cinza.","CEN00025182",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","GO","CORUMBAIBA","Margem esquerda do rio Corumbá, próximo à foz do córrego Gameleira.","48.5158333","-17.981111","630","630","CEN00025182",NA,"48.5158333","-17.981111","2013","10",NA,NA,NA,NA,NA,NA,"1",NA
"198","2020-09-02 16:21:49-03","Cenargen","CEN","31672","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Bruno Machado Teles Walter","3496","1996","10","21",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Serra da Mesa. Folhas brancas. Copa larga, poucos galhos. Coleta antes do Bateinhas.","CEN00031672",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","GO","MINACU","Antiga estrada de terra Minaçu-obra de Serra da Mesa - região do Bateias/Bateinhas, antes do Bateinhas.",NA,NA,"490","490","CEN00031672 CEN00031672_1",NA,"-4831667.0","-1381667.0","2013","10",NA,NA,NA,NA,NA,NA,"3",NA
"199","2020-09-02 16:21:50-03","Cenargen","CEN","58013","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Ernestino de S. Gomes Guarino","963","2002","03","05",NA,"Brasil","Exsicatas",NA,"População da espécie florescendo após a passagem do fogo (cerca de 20 dias após o fogo).","CEN00058013",NA,NA,"Riedel ex Baker","E. S. G. Guarino","GO","CALDAS NOVAS","Parque Estadual da Serra de Caldas Novas, aproximadamente 4 km da sede do parque.","-48.666666","-17.783333","700","700","CEN00058013",NA,"-48.666666","-17.783333","2002","10",NA,NA,NA,NA,NA,NA,"4",NA
"200","2020-09-02 16:21:50-03","Cenargen","CEN","84813","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Gabriel Damasco do Vale","125","2006","09","25",NA,"Brasil","Exsicatas",NA,"Pétalas branca com a região da corola amarelada.","CEN00084813",NA,NA,"Riedel ex Baker","B. M. T. Walter","DF","BRASILIA","Fazenda Sucupira - Vale na margem esquerda do córrego Riacho Fundo.","-48.015","-15.904166","1099","1099","CEN00084813",NA,"-48.015","-15.904166","2006","09",NA,NA,NA,NA,NA,NA,"3",NA
"201","2020-09-02 16:21:50-03","Cenargen","CEN","85092","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Regina Célia Oliveira","2666","2011","10","31",NA,"Brasil","Exsicatas",NA,"Doação do Herbário UB- Brasil","CEN00085092",NA,NA,"Riedel ex Baker","B. M. T. Walter","GO","CAVALCANTE","RPPN Serra do Tombador.","-47.830555","-13.6775","807","807","CEN00085092",NA,"-47.830555","-13.6775","2016","08",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-02 16:21:50-03","Cenargen","CEN","95968","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Aelton Biasi Giroldo","101","2013","08","06",NA,"Brasil","Exsicatas",NA,"Fruto com endumento branco, brácteas com endumento branco-acizentado.","CEN00095968",NA,NA,"Riedel ex Baker","J. B. Bringel","DF","BRASILIA","Fazenda Sucupira - no final do campo de arnicas, já próximo as bordas do morro.","-48.002222","-15.908055","1122","1122","CEN00095968",NA,"-48.002222","-15.908055","2013","09",NA,NA,NA,NA,NA,NA,"2",NA
"203","2020-09-02 16:21:50-03","Cenargen","CEN","78481","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Daniela Inácio Junqueira - UEG","605","2009","10","28",NA,"Brasil","Exsicatas",NA,"Doação Herbário UB - Brasil - Goiás.","CEN00078481",NA,NA,"Riedel ex Baker",NA,"GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875",NA,NA,"CEN00078481 CEN00078481_1",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,"2",NA
"204","2020-09-02 16:21:49-03","Cenargen","CEN","32261","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Bruno Machado Teles Walter","4038","1998","01","27",NA,"Brasil","Exsicatas",NA,"Flores velhas estramíneas.","CEN00032261",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","GO","COLINAS DO SUL","Vale do rio Tocantinzinho. Reservatório em formação do AHE Serra da Mesa.","-48.0783004760742","-14.1513996124268","440","440","CEN00032261",NA,"-4826667.0","-1395000.0","2013","10","58154","auto",NA,NA,NA,NA,"3",NA
"205","2020-09-02 16:21:49-03","Cenargen","CEN","32147","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Bruno Machado Teles Walter","3858","1997","08","08",NA,"Brasil","Exsicatas",NA,"Botões alvos. Local acessado de barco, no reservatório em formação.","CEN00032147",NA,NA,"Riedel ex Baker","F. O. Souza-Buturi - SPF","GO","NIQUELANDIA","Futuro reservatório do AHE Serra da Mesa. Região do rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","450","450","CEN00032147",NA,"-4826667.0","-1393333.0","2013","10","74171","auto",NA,NA,NA,NA,"3",NA
"206","2021-03-15 18:25:35-03","USP","SPF","208651","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1632","2011","02","20",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m alt. Folhas verdes, discolores. Capítulos passados.","SPF00208651",NA,NA,"Riedel ex Baker","Heiden, G","Minas Gerais","Diamantina","Rio Jequitinhonha. Estrada passando por Extração (Curralinho) e seguindo para Acaba Mundo, junto da ponte sobre o rio Jequitinhonha, margens do rio.","-43.445","-18.291389","750","750",NA,NA,"-43.445","-18.291389","2011","02",NA,NA,NA,"17",NA,NA,NA,NA
"207","2021-03-15 18:25:37-03","USP","SPF","209754","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Zappi, DC","2312","2009","11","08",NA,"Brasil",NA,NA,"Arvoretas 4 m alt., folhas abaxialmente alvas, capítulos velhos acastanhados.; Cerrado rupestre próximo a curso d'água.","SPF00209754",NA,NA,"Riedel ex Baker","Hind, DJN","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha do João Carrinho","-43.733844","-19.045473",NA,NA,NA,NA,"-43.733844","-19.045473","2009","11",NA,NA,NA,"08",NA,NA,NA,NA
"208","2019-11-13 11:16:38-03","USP","SPF","212318","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Queiroz, LP","15096","2010","10","30",NA,"Brasil",NA,NA,NA,"SPF00212318",NA,NA,"Riedel ex Baker","Souza, FD","Goiás","Cristalina",NA,"-47.563889","-16.8","1085","1085",NA,NA,"-47.563889","-16.8","2011","04",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:16:38-03","USP","SPF","216812","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Verdi, M","6641","2013","10","16",NA,"Brasil",NA,NA,NA,"SPF00216812",NA,NA,"Riedel ex Baker","Verdi, M","Minas Gerais","Jaboticatubas","Serra do Cipó, Cachoeira da Farofa. Portaria do Retiro, coletas realizadas na planície para a Cachoeira da Farofa após cruzar o rio Cipó no bambuzal.","-43.5825","-19.346944","792","792",NA,NA,"-43.5825","-19.346944","2013","07",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 18:25:37-03","USP","SPF","218838","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Antar, GM","660","2014","12","22",NA,"Brasil",NA,NA,"Arvoreta ca. 2 m alt. Folhas discolores. Capítulos velhos castanhos.; Campo rupestre. Solo arenoso pedregoso.","SPF00218838",NA,NA,"Riedel ex Baker","Oliveira, CT; Antar, GM","Minas Gerais","Santana de Pirapama","Trilha para a serra da Senhorinha, até o cume da serra. Acessada pela estrada do Vilarejo Inhames ao povoado de São José da Cachoeira. Próximo ao vilarejo Inhames.","-43.770583","-18.962833","1004","1004",NA,NA,"-43.770583","-18.962833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 18:25:37-03","USP","SPF","232551","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Gonella, PM","499","2011","09","08",NA,"Brasil",NA,NA,"Árvore ca. 4 metros de altura, em fresta de rocha. Folhas verde claro envoltas por tricomas brancos. Flores bege.; Campo rupestre. Afloramento rochoso.","SPF00232551",NA,NA,"Riedel ex Baker","Antar, GM","Minas Gerais","Serranópolis de Minas","Trilha do canyon do Talhado, em campos rupestres na parte alta da cachoeira Sete Quedas.","-42.773583","-15.786111","99","99",NA,NA,"-42.773583","-15.786111","2018","03",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-02 09:06:54-03","UNITINS","HUTO","5822","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Guarino, E.S.G.","963","2002","03","05",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Fruto creme. População florescendo após a passagem de fogo; Cerrado rupestre.","HUTO005822",NA,NA,"Riedel ex Baker","Guarino, E.S.G.","Goiás","Caldas Novas",". Parque Estadual da Serra de Caldas Novas, aproximadamente 4 km da sede do Parque. Relevo ondulado. Latossolo com afloramento de rocha.","-48.666667","-17.783333","700","700",NA,NA,"-48.666667","-17.783333","2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-02 09:06:54-03","UNITINS","HUTO","5874","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Gurino, E.S.G.","826","2001","09","10",NA,"Brasil",NA,NA,"árvore entre 3,50 a 4,50 m de altura. Flor creme. Árvore agrupadas, sendo que a mesma não apresentava eventos reprodutivos a quase 5 anos, sendo que a mesma só floresceu após um forte incêndio ocorrid; Cerrado stricto senu na encosta","HUTO005874",NA,NA,"Riedel ex Baker","Walter, B.M.T.","Distrito Federal","Brasília","Vale do córrego Riacho Fundo, na margem direita do mesmo. Entre o Riacho Fundo e a Faz. Sucupira. Relevo levemente ondulado. Solo com afloramento rochosos, com pouca argila","-48.016389","-15.866667","1100","1100",NA,NA,"-48.016389","-15.866667","2001","09",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-25 13:51:43-03","UNIVILLE","JOI","2216","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","G. Hatschbach","73489","2002","08","18",NA,"Brasil",NA,NA,"Flor creme Habito: Arbóreo","JOI002216",NA,NA,"Riedel ex Baker","H. Robinson","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,"1905","06","37503","auto",NA,"25",NA,NA,NA,NA
"215","2019-10-07 09:12:11-03","UEFS","HUEFS","233894","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Azevêdo-Gonçalves, C.F.de",NA,"2007","08","26",NA,"Brasil",NA,NA,NA,"HUEFS0233894","Angiospermae","Asterales","Riedel ex Baker",NA,"Bahia","Piatã","Capitinga, área da empresa Bagisa.","-41.7728004455566","-13.1519002914429",NA,NA,"HUEFS0233894",NA,NA,NA,NA,NA,"41184","auto","Asteranae",NA,NA,NA,NA,NA
"216","2019-10-07 09:12:11-03","UEFS","HUEFS","60685","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Cavalcanti, T.B.","CFCR10206","1986","09","08",NA,"Brasil",NA,NA,NA,"HUEFS0060685","Angiospermae","Asterales","Riedel ex Baker",NA,"Minas Gerais","Rio Vermelho","Pedra menina, Serra do Ambrósio, Espigão do Meio, Fazenda Vargem do Anjo.","-43.0092010498047","-18.2936000823975","830","830","HUEFS0060685",NA,NA,NA,NA,NA,"26996","auto","Asteranae",NA,NA,NA,NA,NA
"217","2019-10-07 09:12:11-03","UEFS","HUEFS","73280","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, G.","73489","2002","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0073280","Angiospermae","Asterales","Riedel ex Baker",NA,"Minas Gerais","Joaquim Felício","Serra do Cabral, entre os rios Embalassaia e Preto","-44.1721992492676","-17.7574996948242",NA,NA,"HUEFS0073280 HUEFS0073280_01",NA,NA,NA,NA,NA,"37503","auto","Asteranae",NA,NA,NA,NA,NA
"218","2019-10-07 09:12:11-03","UEFS","HUEFS","114526","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rapini, A.","1326","2006","11","03",NA,"Brasil",NA,NA,NA,"HUEFS0114526","Angiospermae","Asterales","Riedel ex Baker","N.Roque","Bahia","Licínio de Almeida","Estrada para Caetité.","-42.531111","-14.5375","761","761","HUEFS0114526 HUEFS0114526_01",NA,"42W31'52''","14S32'15''","2007","03",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"219","2019-10-07 09:12:11-03","UEFS","HUEFS","165392","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Queiroz, L.P.de","15009","2010","10","27",NA,"Brasil",NA,NA,"Campo Rupestre com muito afloramento de arenito/ quartzito e solo escasso entre feudos. Vegetação predominantemente herbáceo-subarbustiva com arbustos e arvoretas esparsos de até 2m alt.","HUEFS0165392","Angiospermae","Asterales","Riedel ex Baker","F.O.Souza-Buturi","Minas Gerais","Monte Azul","Serra da Formosa em frente ao Pico da Formosa.","-42.803889","-15.23","1341","1341","HUEFS0165392",NA,"42W48'14''","15S13'48''","2011","04",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"220","2019-10-07 09:12:11-03","UEFS","HUEFS","165476","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Queiroz, L.P.de","15096","2010","10","30",NA,"Brasil",NA,NA,"Cerrado e campo rupestre com afloramentos de quartzito.","HUEFS0165476","Angiospermae","Asterales","Riedel ex Baker","D.J.N.Hind","Goiás","Cristalina","Ramal a ca. 2 Km SE da BR-040.","-47.551389","-16.8","1085","1085","HUEFS0165476 HUEFS0165476_01",NA,"47W33'5''","16S48'0''","2014","06",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"221","2019-10-07 09:12:11-03","UEFS","HUEFS","194922","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Santana, F.A.","28","2011","07","14",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0194922","Angiospermae","Asterales","Riedel ex Baker",NA,"Bahia","Licínio de Almeida","Serra Geral, Garimpo das Ametistas.","-42.533889","-14.531389","786","786","HUEFS0194922",NA,"42W32'2''","14S31'53''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"222","2019-10-07 09:12:11-03","UEFS","HUEFS","104671","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Santos, A.K.A.","560","2006","01","10",NA,"Brasil",NA,NA,"Área de campo rupestre.","HUEFS0104671","Angiospermae","Asterales","Riedel ex Baker","F.O.Souza-Buturi","Bahia","Brejinho das Ametistas",NA,"-42.526111","-14.266667","840","840","HUEFS0104671 HUEFS0104671_01",NA,"42W31'34''","14S16'0''","2011","04",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"223","2019-10-07 09:12:11-03","UEFS","HUEFS","238587","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Vieira, T.L.","339","2017","10","14",NA,"Brasil",NA,NA,"Floresta Atlântica: Vegetação sobre afloramento granítico - Inselberg.","HUEFS0238587","Angiospermae","Asterales","Riedel ex Baker",NA,"Minas Gerais","Nova Belém","Pedra da Laura","-41.153333","-18.450556","750","750","HUEFS0238587",NA,"41W9'12''","18S27'2''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"224","2019-10-07 09:12:11-03","UEFS","HUEFS","59187","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","França, F.","3747","2002","04","14",NA,"Brasil",NA,NA,"Cerrado arbustivo baixo","HUEFS0059187","Angiospermae","Asterales","Riedel ex Baker","F.O.Souza-Buturi","Bahia","Caetité","Estrada BR030-Brejinho das Ametistas","-42.463333","-14.139444","800","800",NA,NA,"42W27'48''","14S8'22''","2011","04",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"225","2019-10-07 09:12:11-03","UEFS","HUEFS","114461","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Silva-Castro, M.M.","1056","2006","11","20",NA,"Brasil",NA,NA,NA,"HUEFS0114461","Angiospermae","Asterales","Riedel ex Baker","J.M.Gonçalves","Bahia","Mucugê","Área urbana na nona saída para Licínio de Almeida. Morro da Bolívia.","-42.526944","-14.25","879","879","HUEFS0114461",NA,"42W31'37''","14S15'0''","2007","06",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"226","2019-10-07 09:12:11-03","UEFS","HUEFS","77644","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Andrade, I.M.","1573","2003","09","09",NA,"Brasil",NA,NA,NA,"HUEFS0077644","Angiospermae","Asterales","Riedel ex Baker","J.M.Gonçalves","Minas Gerais","Grão Mogol","Ponte do Rio Itacambi. Vale do Rio. Na lateral direita da Ponte, saindo de Grão Mogol.","-42.899722","-16.595","682","682","HUEFS0077644 HUEFS0077644_01 HUEFS0077644_02",NA,"42W53'59''","16S35'42''","2006","10",NA,NA,"Asteranae",NA,NA,NA,NA,NA
