"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","class","order","individualCount","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"103","2019-11-25 12:12:23-03","UFSM","SMDB","9485","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Breier, TB","Breier, TB","2002","10","28","Brasil","Rio Grande do Sul","Rolante","-50.5758018493652","-29.6506004333496",NA,NA,"SMDB009485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18269","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:38:37-03","MBM","MBM","130115","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst, G.","Lindeman, J.; Haas, H.; Haas, H.","1966","10","20","Brazil","São Paulo",NA,NA,NA,NA,NA,"MBM130115","MBM130115",NA,NA,NA,"Perto da Represa de Jurimirim",NA,NA,NA,NA,NA,NA,NA,"3162","Southern America",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:38:37-03","MBM","MBM","322690","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Johnson, A.E.","Johnson, A.E.","1994","08","23","Argentina","Misiones","Iguazú",NA,NA,NA,NA,"MBM322690","MBM322690","1994","10",NA,"Parque Nacional Iguazú, Area Reserva Repetidona Camal IZ","Epífita formando matos grandes sobre ramas/troncos de arboles en bosque con predominio de Laureles. Sépalas y pétalos amarillo-pálidos. Labelo branquescino con cortas líneas marrones partiendo desde la base hasta el centro. Abundante",NA,NA,NA,NA,NA,NA,"504","Southern America",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:38:37-03","MBM","MBM","385458","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Lima, M.R.","Lima, M.R.","2012","10","03","Brasil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556","MBM385458","MBM385458","2012","10","03","UHE Mauá","Resgate de flora da UHE Mauá; Epífita, flores amarelas.",NA,NA,NA,NA,NA,NA,"55",NA,NA,"520","750",NA,NA,NA,NA
"107","2020-12-21 16:38:37-03","MBM","MBM","385470","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Ariati, V.","Ariati, V.","2011","10","10","Brasil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556","MBM385470","MBM385470","2011","10","10","UHE Mauá","Resgate de flora da UHE Mauá; Epífita.",NA,NA,NA,NA,NA,NA,"559",NA,NA,"520","750",NA,NA,NA,NA
"108","2020-12-21 16:38:37-03","MBM","MBM","387302","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Michelon, C.","Michelon, C.","2012","10","08","Brazil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556","MBM387302","MBM387302",NA,NA,NA,"UHE Mauá","Epífita em Aspidosperma polyneuron (Peroba rosa). Flores creme, labelo branco com máculas marrons.; Ecótono de Floresta Estacional Semidecidual e Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,"1548","Southern America",NA,"520","750",NA,NA,NA,NA
"109","2020-12-21 16:38:37-03","MBM","MBM","400807","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Daniel, V.A.","Daniel, V.A.","2015","10","07","Brazil","Paraná","Nova Cantu","-52.440556","-24.726944","-52.440556","-24.726944","MBM400807","MBM400807","2015","11",NA,"PCH Cantu 2, Área de Supressão do Futuro Reservatório","Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,"313","Southern America",NA,"425","425",NA,NA,NA,NA
"110","2020-12-21 16:38:37-03","MBM","MBM","95031","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1984","10","13","Brazil","Mato Grosso do Sul","Eldorado","-54.2835998535156","-23.7868995666504",NA,NA,"MBM095031","MBM095031",NA,NA,NA,"Fazenda Piraí",NA,NA,NA,NA,NA,"27119","auto","48392","Southern America",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:38:37-03","MBM","MBM","55203","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1977","10","05","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM055203","MBM055203",NA,NA,NA,"Barra do Tigre",NA,NA,NA,NA,NA,"32006","auto","40348","Southern America",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:38:37-03","MBM","MBM","12522","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1969","10","22","Brazil","Paraná","Medianeira","-54.0938987731934","-25.2952995300293",NA,NA,"MBM012522","MBM012522",NA,NA,NA,"Flor da Serra",NA,NA,NA,NA,NA,"17581","auto","22609","Southern America",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:38:37-03","MBM","MBM","156836","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Bonatto, F.; et al.; et al.","1991","10","25","Brazil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"MBM156836","MBM156836",NA,NA,NA,"Reserva Rio dos Touros",NA,NA,NA,NA,NA,"37408","auto","13","Southern America",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:38:37-03","MBM","MBM","49972","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst, G.","Hatschbach, G.","1952","10",NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM049972","MBM049972",NA,NA,NA,"Fazenda Monte Alegre, Estrada para Salto Aparado",NA,NA,NA,NA,NA,"56988","auto","2941","Southern America",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:38:37-03","MBM","MBM","49971","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1965","10","13","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM049971","MBM049971",NA,NA,NA,"Estrada para Barboza Ferraz",NA,NA,NA,NA,NA,"28572","auto","12976","Southern America",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:38:37-03","MBM","MBM","12513","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1969","10","22","Brazil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,"MBM012513","MBM012513",NA,NA,NA,"Boa Vista",NA,NA,NA,NA,NA,"51148","auto","22591","Southern America",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:38:37-03","MBM","MBM","149511","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Cervi, A.C.","Cervi, A.C.; et al.; et al.","1991","10","15","Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM149511","MBM149511",NA,NA,NA,"Poço Preto",NA,NA,NA,NA,NA,"39570","auto","3399","Southern America",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:38:37-03","MBM","MBM","12520","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1969","10","24","Brazil","Paraná","Santo Antônio do Sudoeste","-53.7252998352051","-26.073600769043",NA,NA,"MBM012520","MBM012520",NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,"21285","auto","22633","Southern America",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:38:37-03","MBM","MBM","301395","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Cordeiro, J.; Barboza, E.","Caxambu, M.G.","2004","10","04","Brazil","Paraná","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,"MBM301395","MBM301395","2005",NA,NA,"Fazenda Água do Índio","Herbácea, epífita, com pseudobulbo alongado. Presença de flores amarela-claro, em pendão.",NA,NA,NA,NA,"24014","auto","578","Southern America",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:38:37-03","MBM","MBM","344301","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Kersten, R.A.","Menega, A.M.W.; Meneguce, B.; Meneguce, B.","1998","09","27","Brazil","Paraná","Uraí","-50.7963981628418","-23.1975002288818",NA,NA,"MBM344301","MBM344301","2002",NA,NA,"R. Lino Nardin, 4462","Flores amarelas; odoríferas",NA,NA,NA,NA,"13486","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:38:37-03","MBM","MBM","130114","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst, G.","Lindeman, J.; Haas, H.; Haas, H.","1966","10","16","Brazil","Paraná","Cândido de Abreu","-51.3333015441895","-24.5669002532959",NA,NA,"MBM130114","MBM130114",NA,NA,NA,"Entre Cândido de Abreu e Novo Mundo",NA,NA,NA,NA,NA,"55411","auto","2726","Southern America",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:38:37-03","MBM","MBM","411848","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Boff, L.","Boff, L.; Temponi, L.G.; Temponi, L.G.","2014","10","13","Brazil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,"MBM411848","MBM411848","2014","10","13","Paque Nacional do Iguaçu, Trilha da Jacutinga.","Epífita. Pseudobulbo enrugado. Folhas membranáceas. Flores brancas e amarelas, labelo manchadas com marrom.",NA,NA,NA,NA,"51148","auto","69","Southern America",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:38:37-03","MBM","MBM","411840","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Boff, L.","Boff, L.; Temponi, L.G.; Temponi, L.G.","2014","08","13","Brazil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,"MBM411840","MBM411840","2014","10","13","Paque Nacional do Iguaçu, Trilha Manuel Gomes.","Epífita. Pseudobulbo enrugado. Folhas membranáceas. flores bancas e amarelas, labelo manchadas com marrom.",NA,NA,NA,NA,"51148","auto","71","Southern America",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:38:37-03","MBM","MBM","22881","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1972","09","16","Brazil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"MBM022881","MBM022881",NA,NA,NA,"Três Barras",NA,NA,NA,NA,NA,"19637","auto","30327","Southern America",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:38:37-03","MBM","MBM","32078","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1974","10","11","Brazil","Paraná","Enéas Marques","-53.1643981933594","-25.9421997070312",NA,NA,"MBM032078","MBM032078",NA,NA,NA,"Enéas Marques, arredores",NA,NA,NA,NA,NA,"19120","auto","35176","Southern America",NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:38:37-03","MBM","MBM","411844","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Boff, L.","Boff, L.; Gomes, M.G.; Bernardon, E.; Gomes, M.G.; Bernardon, E.","2014","10","30","Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM411844","MBM411844","2014","10","30","Paque Nacional do Iguaçu, Em frente a casa da Trilha do Poço Preto.","Epífita. Pseudobulbo enrugado. Folhas membranáceas. Flores brancas e amarelas, labelo manchadas com marrom.",NA,NA,NA,NA,"39570","auto","79","Southern America",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:38:37-03","MBM","MBM","115886","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","1986","10","15","Brazil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM115886","MBM115886",NA,NA,NA,"Parque Nacional do Iguaçu, Casa de Hóspedes",NA,NA,NA,NA,NA,"39570","auto","50648","Southern America",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:38:37-03","MBM","MBM","49970","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1965","10","12","Brazil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"MBM049970","MBM049970",NA,NA,NA,"Horto Florestal",NA,NA,NA,NA,NA,"19250","auto","12927","Southern America",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:38:37-03","MBM","MBM","332","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1965","10","12","Brazil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"MBM000332","MBM000332",NA,NA,NA,"Horto Florestal",NA,NA,NA,NA,NA,"19250","auto","12927","Southern America",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:38:37-03","MBM","MBM","156817","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1991","10","15","Brazil","Paraná","Palmital","-52.2028007507324","-24.8931007385254",NA,NA,"MBM156817","MBM156817",NA,NA,NA,"Palmital, arredores",NA,NA,NA,NA,NA,"30294","auto","55758","Southern America",NA,NA,NA,NA,NA,NA,NA
"131","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447551","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.","1890","10","24","Brésil",NA,NA,NA,NA,NA,NA,"P00447551","P00447551_01",NA,NA,NA,"Sao Christovao","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447551' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18515",NA
"132","2017-11-21 15:30:09-02","MNHN","RECOLNAT_MNHN_P","P00438806","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Berg","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00438806","P00438806_01",NA,NA,NA,"Sierra de Amambay","Reçu le 14 août 1913 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438806' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"11397",NA
"133","2015-09-03 19:31:29-03","MNHN","RECOLNAT_MNHN_P","P00447546","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Rivière, A.","1853","11","26","Brésil",NA,NA,NA,NA,NA,NA,"P00447546","P00447546_01",NA,NA,NA,"cultivé à l'Ecole de Médecine de Paris, origine Brésil","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447546' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"134","2015-09-03 19:31:29-03","MNHN","RECOLNAT_MNHN_P","P00447549","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.","1890","10","24","Brésil",NA,NA,NA,NA,NA,NA,"P00447549","P00447549_01",NA,NA,NA,"Sao Christovao","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447549' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18515",NA
"135","2015-09-03 19:31:29-03","MNHN","RECOLNAT_MNHN_P","P00447550","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.","1890","10","24","Brésil",NA,NA,NA,NA,NA,NA,"P00447550","P00447550_01",NA,NA,NA,"Sao Christovao","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447550' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18515",NA
"136","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447552","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.","1882","11","17","Brésil",NA,NA,NA,NA,NA,NA,"P00447552","P00447552_01",NA,NA,NA,"Quinta (Prov. de Rio de Janeiro)","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447552' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"14293",NA
"137","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447553","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.","1882","11","17","Brésil",NA,NA,NA,NA,NA,NA,"P00447553","P00447553_01",NA,NA,NA,"Quinta (Prov. de Rio de Janeiro)","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447553' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"14293",NA
"138","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447554","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00447554","P00447554_01",NA,NA,NA,"Brésil","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447554' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12210",NA
"139","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447555","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Regnell, A.F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00447555","P00447555_01",NA,NA,NA,"Brésil","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447555' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"I 430",NA
"140","2005-03-24 16:33:34-03","MNHN","RECOLNAT_MNHN_P","P00447556","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00447556","P00447556_01",NA,NA,NA,"Lagoa santa","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447556' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"141","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447557","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst","Pinheiro, R.S.","1973","7","24","Brésil",NA,NA,NA,NA,NA,NA,"P00447557","P00447557_01",NA,NA,NA,"Itabuna, Bahia : 10 km da road Potiragua para Itaimbé Mata","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447557' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"2199",NA
"142","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447558","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst","Pinheiro, R.S.","1972","8","11","Brésil",NA,NA,NA,NA,NA,NA,"P00447558","P00447558_01",NA,NA,NA,"Itabuna, Bahia : Bâ Almadina Faz, Beija-flor Serra da Pancadinha entrado a 1 da road Almadina/Floresta Azul","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447558' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1899",NA
"143","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447559","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Riedel, L.","1845",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00447559","P00447559_01",NA,NA,NA,"Rio Macahé","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"13",NA
"144","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447560","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Riedel, L.","1844",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00447560","P00447560_01",NA,NA,NA,"Cantagallo","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447560' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"145","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447561","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Reineck, E.M.","1897","11",NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00447561","P00447561_01",NA,NA,NA,"Canôas : Rio Grande do Sul","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"159",NA
"146","1996-01-17 15:11:53-02","MNHN","RECOLNAT_MNHN_P","P00447562","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Smith, L.B.|Klein, R.M.","1964","11","11","Brésil",NA,NA,"-53.71667","-27.16667",NA,NA,"P00447562","P00447562_01",NA,NA,NA,"Santa Catarina : Municipalite Itapiranga : Forest 1 - 2 km W of Itapiranga","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","200","250",NA,NA,"13151",NA
"147","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447563","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Smith, L.B.|Reitz, P.R.","1964","10","22","Brésil",NA,NA,"-53.01667","-27.1",NA,NA,"P00447563","P00447563_01",NA,NA,NA,"Santa Catarina : Municipalite Sao Carlos : Forest remnant, W of Sao Carlos","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447563' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb","280","300",NA,NA,"12814",NA
"148","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447564","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Garay","Balansa, B.","1874","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00447564","P00447564_01",NA,NA,NA,"Villa-Rica, dans les forêts","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"637",NA
"149","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447565","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Garay","Balansa, B.","1874","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00447565","P00447565_01",NA,NA,NA,"Villa-Rica, dans les forêts","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447565' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"637",NA
"150","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447566","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Garay","Balansa, B.","1874","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00447566","P00447566_01",NA,NA,NA,"Villa-Rica, dans les forêts","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"637",NA
"151","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447567","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Hassler, E.","1912","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00447567","P00447567_01",NA,NA,NA,"in altaplanitie Sierra de Amambay","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447567' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"11397",NA
"152","2015-09-03 19:31:52-03","MNHN","RECOLNAT_MNHN_P","P00447568","PreservedSpecimen",NA,"Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst","Lourteig, A.","1967","10","8","Paraguay",NA,NA,NA,NA,NA,NA,"P00447568","P00447568_01",NA,NA,NA,"Dep. Guaira : Colonia Independencia, Picada propiedad Böni","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447568' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1978",NA
