"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"152","2019-12-19 11:19:40-03","UFG","UFG","17229","S","Plantae",NA,NA,"Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.","Cardoso, C.F.R.","Alcantara, M.B.; et al.","101","1995","08","19",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Na subida da Serra. Cerradão.","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto ca. 1,70m de altura, flores alvas com cálice verde, estames com anteras e filetes alvos.",NA,NA,"40887","auto",NA,"1998","05","12",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-06-10 10:11:10-03","FZB-BH","BHZB","11828","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,NA,"Rezende, S.G et al.","4332","2010","03","25",NA,"Brasil","MG","Rio Acima","Região do Rio do Peixe, Bacia do Córrego Fazenda Velha","-43.826944","-20.156389","1050","1050",NA,"BHCB 148749 , unicata",NA,NA,NA,NA,NA,NA,NA,NA,"43º 49' 37W","20º 9' 23S",NA,NA,NA,NA,NA,NA
"154","2019-06-10 10:11:10-03","FZB-BH","BHZB","8499","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,NA,"Souza, P.M. et al.","475","2011","09","21",NA,"Brasil","MG","Belo Horizonte","Parque Municipal das Mangabeiras, ,Trilha da Parada da Serra","-43.937801361084","-19.9207992553711",NA,NA,NA,"Outros coletores: A.R.Rezende e R.T.Novais",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-06-10 10:11:10-03","FZB-BH","BHZB","8488","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,NA,"Souza, P.M. et al.","441","2011","07","26",NA,"Brasil","MG","Belo Horizonte","Parque Municipal das Mangabeiras, Mirante","-43.937801361084","-19.9207992553711",NA,NA,NA,"borda de mata,outro coletor : A.R. Rezende",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-06-10 10:11:10-03","FZB-BH","BHZB","4322","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,"P.L. Viana","Mendonça, M.P. et al.",NA,"2003","09","03",NA,"Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Com duplicata.",NA,NA,"29211","auto",NA,"2005","06","10",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-06-10 10:11:10-03","FZB-BH","BHZB","8229","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,NA,"Rezende, S.G et al.","4332","2010","03","25",NA,"Brasil","MG","Rio Acima","Rio do Peixe. Bacia do córreo Fazenda Velha.","-43.826944","-20.156389","825","825",NA,"Doação Sete Soluções. BHCB 148749. em estágio inicial de regeneração. Coord: 20° 9' 23 S; 43° 49' 37W. Alt: 825 a 1050 m. Outros coletores: Mendes, M.S.; Neves, G.S.",NA,NA,NA,NA,NA,NA,NA,NA,"43W 49' 37","20S 9' 23",NA,NA,NA,NA,NA,NA
"158","2021-02-25 10:13:00-03","CVRD","CVRD","1858","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.","J. J. Wurdack","Menandro, M.S.","72","1986","05","10","América do Sul","BRASIL","MG","Rio Vermelho","Árvore em formação secundária. 900m de altitude.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Cálice verde e estigma vermelho, flores quase concolor e ramos mais novos pilosos. <ll>dwc_commonname:</ll> Piúna","CVRD001858",NA,"26996","auto",NA,"1990","04","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"159","2021-02-25 10:13:00-03","CVRD","CVRD","3934","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.","Domingos A. Folli","Souza, V.D.","369","1992","08","25","América do Sul","BRASIL","MG","Rio Vermelho","Tratamento C.2, Bloco C.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"<ll>dwc_commonname:</ll> Piúna","CVRD003934",NA,"26996","auto",NA,"2004","09","16",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"160","2021-02-25 10:13:00-03","CVRD","CVRD","2875","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Baumgratz, J.F.A.","Menandro, M.S.","257","1990","07","30","América do Sul","BRASIL","MG","Rio Vermelho","Ensaio de Manejo Florestal.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Folhas discolores com face inferior mais clara e pilosos. Ramos pilosos, flores com cálice verde, corolas e estames brancos, estigma avermelhado. <ll>dwc_commonname:</ll> Cabeludinha rosa","CVRD002875",NA,"26996","auto",NA,"2000","01","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","2342494","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","brevipes","Miconia brevipes longifolia","Cogn.","Wurdack, J. J., (US), US (UNITED STATES)","J. J. Wurdack","34461","1953","3","1","South America - Neotropics","Venezuela","Bolívar",NA,"La Frontera (just E of Cerro Bolívar)",NA,NA,"225","300",NA,NA,"US00651219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","longifolia",NA
"162","2020-09-12 05:00:02-03","US","US","2580035","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"O. Handro",NA,"1956","9","25","South America - Neotropics","Brazil","São Paulo","Jaú","Pederneiras","-48.5499992370605","-22.2900009155273",NA,NA,NA,NA,"US01917062","US01917062_01 US01917062_02","24071","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2623518","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"E. Pereira & G. F. Pabst",NA,"1964","9","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra da Moeda, BR-3",NA,NA,NA,NA,NA,NA,"US01917057","US01917057_01 US01917057_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","3032392","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"K. Strier",NA,"1983","11","24","South America - Neotropics","Brazil","Minas Gerais","Caratinga","Estação Biologica de Caratinga","-41.83","-19.67",NA,NA,NA,NA,"US01917065","US01917065_01 US01917065_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3505829","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"R. Goldenberg",NA,"1996","9","4","South America - Neotropics","Brazil","São Paulo","Jundiaí","Serra do Japi, perto do mirante","-46.8800010681152","-23.1800003051758","1000",NA,NA,NA,"US01917067","US01917067_01 US01917067_02","17840","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","2023833","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"L. O. Williams & V. Assis",NA,"1945","8","11","South America - Neotropics","Brazil","Minas Gerais","Nova Lima","Serra do Curral, 5 miles south of Belo Horizonte.","-43.8466987609863","-19.9855995178223","1300",NA,NA,NA,"US01917058","US01917058_01 US01917058_02","29211","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","2536252","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"E. Pereira, G. F. Pabst & G. Hats",NA,"1964","9","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra da Moeda, BR-3",NA,NA,NA,NA,NA,NA,"US01917056","US01917056_01 US01917056_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2646484","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"W. R. Anderson, M. Stieber & J. H. Kirkbride",NA,"1972","2","9","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço. South-Eastern drainage of Pico de Itambe, about 5 km directly west and north of Santo Antônio de Itambé",NA,NA,"950",NA,NA,NA,"US01917061","US01917061_01 US01917061_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","3505828","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"R. Goldenberg",NA,"1996","9","4","South America - Neotropics","Brazil","São Paulo","Jundiaí","Serra do Japi, perto do mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"US01917059","US01917059_01 US01917059_02","17840","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","2628612","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"H. S. Irwin, R. M. Harley & E. Onishi",NA,"1971","2","2","South America - Neotropics","Brazil","Minas Gerais",NA,"Ca. 3km N. of Mariana, road to Santa Barbara",NA,NA,"1500",NA,NA,NA,"US01917060","US01917060_01 US01917060_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","2579753","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"O. Handro",NA,"1956","9","25","South America - Neotropics","Brazil","São Paulo","Jaú","Pederneiras","-48.5499992370605","-22.2900009155273",NA,NA,NA,NA,"US01917054","US01917054_01 US01917054_02","24071","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2939523","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"G. Hatschbach",NA,"1982","3","13","South America - Neotropics","Brazil","Minas Gerais","Presidente Kubitschek","Pedro Less (mun. Tijucal)","-43.562198638916","-18.6144008636475",NA,NA,NA,NA,"US01917064","US01917064_01 US01917064_02","13347","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","3147246","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"M. Menandro",NA,"1986","5","10","South America - Neotropics","Brazil","Minas Gerais","Rio Vermelho","Fazenda Portão","-43.0092010498047","-18.2936000823975","900",NA,NA,NA,"US01917053","US01917053_01 US01917053_02","26996","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","1341573","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"S. E. Henschen",NA,"1869","5","5","South America - Neotropics","Brazil","Minas Gerais","Caldas","Baguau","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01917066","US01917066_01 US01917066_02","25710","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2623524","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"A. C. Brade",NA,"1948","9","2","South America - Neotropics","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Vargem Alta.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"US01917063","US01917063_01 US01917063_02","35694","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3241231","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"V. C. Souza",NA,"1992","8","25","South America - Neotropics","Brazil","Minas Gerais","Rio Vermelho","Tratamento C2, bloco C FRDSA.","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"US01917055","US01917055_01 US01917055_02","26996","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"177","2019-11-13 11:25:43-03","USP","SPF","160168","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Goldenberg, R","Lombardi, JA","4953","2002","09","26",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.369556","-19.883389",NA,NA,NA,NA,"SPF00160168",NA,NA,NA,NA,"2003","06",NA,"-43.369556","-19.883389",NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:25:43-03","USP","SPF","184400","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Caddah, MK","Roth, L","14662","1955","07","28",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"SPF00184400",NA,"17082","auto",NA,"2012","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:25:43-03","USP","SPF","134034","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Goldenberg, R","Teixeira, WA","s.n.","1993","08","04",NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"SPF00134034",NA,"20553","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:25:43-03","USP","SPF","160169","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Goldenberg, R","Stehmann, JR","3111","2002","09","26",NA,"Brasil","Minas Gerais","Santa Bárbara","Estação Ambiental de Peti, Lat. UTM 23K 0670115S, Long. 7000120W","-43.4152984619141","-19.959400177002","585","585",NA,NA,"SPF00160169",NA,"33136","auto",NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:25:43-03","USP","SPF","83163","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Goldenberg, R","Handro, O","633","1956","09","25",NA,"Brasil","São Paulo","Jaú",NA,"-48.5499992370605","-22.2900009155273",NA,NA,NA,NA,"SPF00083163",NA,"24071","auto",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:25:43-03","USP","SPF","103263","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Goldenberg, R","Pirani, JR","3634","1995","07","18",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758","1050","1050",NA,NA,"SPF00103263",NA,"17840","auto",NA,"1996","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-09-04 19:02:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","brevipes","Miconia brevipes longifolia",NA,NA,"J. E. B. Warming","2189",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"longifolia",NA
"184","2019-01-23 10:06:09-02","F","FMNH-SEEDPLANTS","V0063782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","hispida","Miconia hispida",NA,NA,"L. Riedel","1705",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063782F","V0063782F_01",NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"185","2019-01-23 11:09:07-02","F","FMNH-SEEDPLANTS","V0063826F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","regnellii","Miconia regnellii",NA,NA,"A. F. Regnell","III 544","1869","5","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063826F","V0063826F_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"186","2015-03-07 08:54:57-03","F","FMNH-SEEDPLANTS","V0150135F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0150135F","V0150135F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"187","2018-05-14 17:17:02-03","F","FMNH-SEEDPLANTS","V0181339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","trianae","Miconia trianae",NA,NA,"L. O. Williams","8037",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0181339F","V0181339F_01 V0181339F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"8037",NA,NA,NA
"188","2019-01-22 15:33:36-02","F","FMNH-SEEDPLANTS","V0063865F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei",NA,NA,"Jos. Martin",NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,"V0063865F","V0063865F_01",NA,NA,"Possible type",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"189","2020-07-23 12:13:25-03","CEPLAC","CEPEC","42278","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei",NA,"R. Goldenberg","M. S. Menandro","72","1986","05","10",NA,"Brasil","Minas Gerais","rio vermelho","Fazenda Portão.","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA,NA,NA
"190","2016-08-23 10:59:51-03","NHMLondon","NHM-LONDON-BOT","BM000047451","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Renato Goldenberg; b.1968; Goldenberg","K.F.P. Martius","943",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/a059870d7edae8349a57267befd44a0f2e8a57f8/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Isolectotype","1999",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:480435"
"191","2016-08-23 10:59:51-03","NHMLondon","NHM-LONDON-BOT","BM000799213","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Renato Goldenberg; b.1968; Goldenberg","K.F.P. Martius","943",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/0ea4452e83b9220cd44a86f1954409281f55c78a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Isolectotype","2004",NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4991331"
"192","2021-02-12 15:02:16-03","UFSCar","SPSC","6331","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.",NA,"E.F.L.P. Silva",NA,"1998",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-12 15:02:16-03","UFSCar","SPSC","6332","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.","E.F.L.P. Silva","E.F.L.P. Silva",NA,"1998",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-12 15:02:16-03","UFSCar","SPSC","6316","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.","E.F.L.P. Silva","E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",NA,"Brasil","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,"Floresta ombrofila densa - Mata Atlantica",NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:04:20-03","UnB","UB","134153","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","regnellii","Miconia regnellii","Cogn.","Wurdack, JJ","Anderson, WR","35672","1972","02","09","Southern America","Brasil","Minas Gerais",NA,"About 5km directly west and north of Santo Antonio de Itambé",NA,NA,NA,NA,NA,"Fruit yellow-green, maturing blue-green with dark blue lines; Tree 3m.",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:04:20-03","UnB","UB","134154","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","regnellii","Miconia regnellii","Cogn.","Wurdack, JJ","Irwin, HS","29650","1971","02","02","Southern America","Brasil","Minas Gerais",NA,"Ca. 3km N of Mariana, road to Santa Bárbara",NA,NA,NA,NA,NA,"Fruit yellow-cream.; Shrub 1,5m.",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-05-06 11:59:53-03","UFU","HUFU","19230","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldemberg, R.","Lombardi, J.A.; Gonçalves, M. & Temponi, L.G.","2326","1998","09","04",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica da Caratinga, Fazenda Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Folhas papíraceas, frutos imaturos verdes.; Mata atlântica.","HUFU00064220","HUFU00064220","49886","auto",NA,"2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-05-06 11:59:53-03","UFU","HUFU","53882","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.; Rezende, A.R.","Brandão, M.","25079","1995","10","25",NA,"Brasil","Minas Gerais","Lafaiete","Mina do Cocuruto",NA,NA,NA,NA,NA,"Arvoreta, frutos violáceos.; Mata secundaria.","HUFU00064222","HUFU00064222",NA,NA,NA,"2011","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-05-06 11:59:53-03","UFU","HUFU","57646","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Rezende, A.R.","Rolim, T.P.; et al.","156","2009","09","24",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Itacolomi, Estrada de baixo.",NA,NA,NA,NA,NA,"Árvore, ca. de 2,5 m. Frutos verdes.; Campo rupestre.","HUFU00064221","HUFU00064221",NA,NA,NA,"2011","08","03",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-05-06 11:59:53-03","UFU","HUFU","6357b","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Romero, R.; Goldenberg, R.","Braga, P.I.S.; Paula, J.A. & TSMG","124","1986","09","28",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667",NA,NA,NA,"Arbustivo.; Campo rupestre","HUFU00064219","HUFU00064219",NA,NA,NA,"2011","02","18","-43.666667","-19.816667",NA,NA,NA,NA,NA,NA
"201","2020-08-20 14:57:55-03","UFSC","FLOR","31103","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","hispida","Miconia hispida","Cogn.",NA,"Cordovil, S.P.; Santos, H.G.P. dos; Rocha, D.M.S. da & Silva, V.S.","337","1993","06","22",NA,"Brasil","Goiás","Corumbaíba","Margem esquerda do Rio Corumbá, 1,5 km a montante do eixo da Barragem em cor. esta. marg. direita cor. gameleira.","-48.5614013671875","-18.1424999237061",NA,NA,NA,"arbusto, flor cálice verde, corola branca, 1,5m altura. Abuntante.","FLOR0031103",NA,"40186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-04 15:45:05-03","IF","SPSF","44001","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R.Goldemberg","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","1464","2010","09","23","América do Sul","Brasil","SP","Angatuba","Estação Ecológica","-48.821111","-23.006944","760","760",NA,"COLETA: Árvore, fruto imaturo amarelo, fruto maduro arroxeado; GEOGRAFIA: Vegetação de Cerrado denso;",NA,NA,NA,NA,NA,"2014","02","12",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"203","2021-03-04 15:45:05-03","IF","SPSF","41094","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R.Goldenberg","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2190","2008","10","28","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.070278","-24.078611","750","750",NA,"COLETA: Árvore 6m, fruto amarelo.; GEOGRAFIA: Trilha 1;",NA,NA,NA,NA,NA,"2010","12","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"204","2021-03-04 15:45:05-03","IF","SPSF","41565","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","J.A.Pastore","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","2314","2008","10","30","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.058611","-24.080278","750","750",NA,"COLETA: Arvoreta 4 m, frutos rajados e amarelos.; GEOGRAFIA: Campo Úmido.;",NA,NA,NA,NA,NA,"2012","03","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
