"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"475","2020-11-12 16:58:50-03","UEL","FUEL","36698","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Carneiro, JS","Juliana S. Carneiro; et al.","63","2004","07","06",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê. Fragmento 23",NA,NA,"FUEL003314","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2004","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-11-12 16:58:50-03","UEL","FUEL","36699","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Carneiro, JS","Juliana S. Carneiro; et al.","62","2004","04","23",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê. Fragmento 8 e 9",NA,NA,"FUEL003320","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2004","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-11-12 16:58:50-03","UEL","FUEL","36700","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Carneiro, JS","Juliana S. Carneiro; et al.","61","2004","03","30",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê",NA,NA,"FUEL003316","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2004","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-11-12 16:58:50-03","UEL","FUEL","38696","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","501","2006","02","22",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro",NA,NA,"FUEL003319","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-11-12 16:58:50-03","UEL","FUEL","38697","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","404","2005","06","10",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro",NA,NA,"FUEL003318","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-11-12 16:58:50-03","UEL","FUEL","38698","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","440","2005","08","26",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro",NA,NA,"FUEL003305","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-11-12 16:58:50-03","UEL","FUEL","38699","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","401","2005","05","06",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro",NA,NA,"FUEL003355","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-11-12 16:58:50-03","UEL","FUEL","38700","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","402","2005","05","16",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro",NA,NA,"FUEL003317","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-11-12 16:58:50-03","UEL","FUEL","38701","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","403","2005","06","10",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro",NA,NA,"FUEL003353","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-11-12 16:58:50-03","UEL","FUEL","46920","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Lula, TS; et al.","17","2000","05","21",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, Borda da mata, depois do brejo, a 300m do rio, entre segunda e terceira entrada",NA,NA,"FUEL002948","-51","-23",NA,NA,NA,NA,NA,"2013","-51","-23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-11-12 16:58:50-03","UEL","FUEL","41891","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Vieira, AOS","Santos, GASD","14","2006","05","03",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice",NA,NA,"FUEL003351","-51.05","-23.266667",NA,NA,NA,NA,NA,NA,"-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-11-12 16:58:50-03","UEL","FUEL","46626","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Aguiar, TH","Aguiar, TH; Francisco, EM","56","2009","09","24",NA,"Brasil","Paraná","Sertanópolis","Fazenda Santo Antônio (antiga Faz. Ferraz)",NA,NA,"FUEL003327","-51.15","-23.15",NA,NA,NA,NA,NA,"2009","-51.15","-23.15","10",NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-11-12 16:58:50-03","UEL","FUEL","49307","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Rossetto, EFS; Francisco, EM","190","2011","04","29",NA,"Brasil","Paraná","Jataizinho","Fazenda São José, beira da mata",NA,NA,"FUEL003359","-50.931194","-23.152694",NA,NA,NA,NA,NA,"2011","-50.931194","-23.152694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-11-12 16:58:50-03","UEL","FUEL","50997","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Valduga, E","Gonzatti, F","536","2012","07","18",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Pontal do Anastácio, Margem do banhado, sobre a vegetação de restinga",NA,"Coordenadas na etiqueta: 22J 0531557 UTM 6639618","FUEL003307","-50.671667","-30.375",NA,"13","13",NA,NA,"2012","-50.671667","-30.375","08",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-11-12 16:58:50-03","UEL","FUEL","52016","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Rossetto, EFS; Junqueira, RF","303","2013","07","06",NA,"Brasil","Paraná","Londrina","Horto da UEL, borda da mata",NA,NA,"FUEL003751","-51.208056","-23.326333",NA,NA,NA,NA,NA,"2013","-51.208056","-23.326333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-11-12 16:58:50-03","UEL","FUEL","52018","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Rossetto, EFS","305","2013","07","11",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas, borda da mata",NA,NA,"FUEL003749","-50.9425","-23.003917",NA,NA,NA,NA,NA,"2013","-50.9425","-23.003917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-11-12 16:58:50-03","UEL","FUEL","53921","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Areces, F; Bonefont, K; Merced, J","1019","2015","02","07",NA,"Porto Rico",NA,"Río Grande/Luquillo","El Yunque National Forest, ca. 660m upstream from Las Damas pool",NA,"Voucher specimen for molecular studies of F. Rossetto","FUEL003366","-65.758222","18.320889",NA,"130","130",NA,NA,NA,"-65.758222","18.320889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-11-12 16:58:50-03","UEL","FUEL","55688","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS; Farney, C","Buttura, E","562","1980","08","27",NA,"Brasil","Paraná","Guaíra","Sete Quedas",NA,NA,"FUEL011760","-46.564722","-21.838889",NA,NA,NA,NA,NA,"2018","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-12 16:58:50-03","UEL","FUEL","54721","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Caxambu, MG","Caxambu, MG; Siqueira, EL; Chagas, MP","6547","2015","06","18",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Cercanias da BR-277",NA,NA,"FUEL003303","-53.843194","-25.150639",NA,"673","673",NA,NA,"2015","-53.843194","-25.150639","08","24",NA,NA,NA,NA,NA,NA,NA
"494","2020-11-12 16:58:50-03","UEL","FUEL","54723","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Caxambu, MG; et al.","6402","2015","05","22",NA,"Brasil","Paraná","Foz do Iguaçu","Trilha da Usina do Rio São João",NA,NA,"FUEL003302","-54.479861","-25.626",NA,"171","171",NA,NA,"2018","-54.479861","-25.626",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-11-12 16:58:50-03","UEL","FUEL","54724","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Caxambu, MG; et al.","5485","2014","07","18",NA,"Brasil","Paraná","Fênix","RPPN Cagibi, Latossolo vermelho; relevo suave-ondulado. Propriedade de Bernard Philippe Marie Philibert de Languiche",NA,NA,"FUEL003304","-51.975889","-23.887",NA,"350","350",NA,NA,"2018","-51.975889","-23.887",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-11-12 16:58:50-03","UEL","FUEL","54728","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Siqueira, EL; et al.","1124","2014","08","28",NA,"Brasil","Paraná","Fênix","RPPN Muricy, Propriedade de José Candido da Silva Muricy Neto",NA,NA,"FUEL003301","-52.011917","-23.868333",NA,"341","341",NA,NA,"2018","-52.011917","-23.868333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-11-12 16:58:50-03","UEL","FUEL","55581","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Estevan, DA; et al.","2268","2017","08","30",NA,"Brasil","Paraná","São Jorge d'Oeste","RPPN Salto Chopim",NA,NA,"FUEL055581","-53.079167","-25.603056",NA,NA,NA,NA,NA,"2018","-53.079167","-25.603056","04",NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-11-12 16:58:50-03","UEL","FUEL","28503","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","2000","05","19",NA,"Brasil","Paraná","Alvorada do Sul","Fazenda Ingá, borda da mata",NA,NA,"FUEL003312","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"499","2020-11-12 16:58:50-03","UEL","FUEL","33656","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Petenacci, A","s.n.","1999","03","30",NA,"Brasil","Paraná","Bandeirantes","F. Vera Cruz, Borda de mata",NA,NA,"FUEL003323","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA
"500","2020-11-12 16:58:50-03","UEL","FUEL","22011","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Laurito, SF","Francisco, EM; Pavão, OC; Gonçalves, OM","s.n.","1998","05","20",NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte, borda da mata",NA,NA,"FUEL003328","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,"1999",NA,NA,"03","19","15605","auto",NA,NA,NA,NA,NA
"501","2020-11-12 16:58:50-03","UEL","FUEL","28501","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Ferreira, JA; et al.","s.n.","2000","07","11",NA,"Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte, borda da mata",NA,NA,"FUEL003330","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"15605","auto",NA,NA,NA,NA,NA
"502","2020-11-12 16:58:50-03","UEL","FUEL","46921","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Ferreira, JA; et al.","22","1999","08","18",NA,"Brasil","Paraná","Bela Vista do Paraíso","Faz. Horizonte",NA,NA,"FUEL002947","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"503","2020-11-12 16:58:50-03","UEL","FUEL","22383","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Kinupp, VF","Kinupp, VF; Medri, C; Francisco, EM","395","1998","04","07",NA,"Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa",NA,NA,"FUEL003745","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,"1998",NA,NA,"04",NA,"29438","auto",NA,NA,NA,NA,NA
"504","2020-11-12 16:58:50-03","UEL","FUEL","22390","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Kinupp, VF","Kinupp, VF; Medri, C; Francisco, EM","742","1997","08","08",NA,"Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa, borda da mata",NA,NA,"FUEL003746","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,"1998",NA,NA,"08",NA,"29438","auto",NA,NA,NA,NA,NA
"505","2020-11-12 16:58:50-03","UEL","FUEL","31318","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Silva, JM; et al.","2965","1999","06","15",NA,"Brasil","Paraná","Capitão Leônidas Marques","Fazenda Deni Schwartz",NA,NA,"FUEL002969","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"506","2020-11-12 16:58:50-03","UEL","FUEL","27031","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Petenacci, A","s.n.","1996","05","07",NA,"Brasil","Paraná","Cornélio Procópio","Mata São Francisco",NA,NA,"FUEL003322","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"507","2020-11-12 16:58:50-03","UEL","FUEL","25313","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Tomé, MVF","s.n.","1995","05","29",NA,"Brasil","Paraná","Cornélio Procópio","Mata São Francisco, borda da mata",NA,NA,"FUEL003321","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"508","2020-11-12 16:58:50-03","UEL","FUEL","25314","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Tomé, MVF","s.n.","1995","06","28",NA,"Brasil","Paraná","Cornélio Procópio","Mata São Francisco, Borda da mata",NA,NA,"FUEL003324","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"509","2020-11-12 16:58:50-03","UEL","FUEL","55682","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C;","Roderjan, CV; Kuniyoshi, YS","784","1989","04","27",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá",NA,NA,"FUEL011749","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"510","2020-11-12 16:58:50-03","UEL","FUEL","40956","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ribas, OS","Ribas, OS; Silva, JM","7307","2006","06","30",NA,"Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"FUEL003313","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"511","2019-10-16 14:11:37-03","UEL","FUEL","55685","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS; Farney, C","Buttura, E","761","1981","10","16",NA,"Brasil","Paraná","Foz do Iguaçu","Estrada Alvorada",NA,NA,"FUEL011763","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"512","2020-11-12 16:58:50-03","UEL","FUEL","30965","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Estevan, DA; et al.","165","2001","05","02",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice",NA,NA,"FUEL003334","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"20625","auto",NA,NA,NA,NA,NA
"513","2020-11-12 16:58:50-03","UEL","FUEL","21389","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","S.F. de Andrade","18","1997","08","29",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice",NA,NA,"FUEL003308","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"1998",NA,NA,"06",NA,"20625","auto",NA,NA,NA,NA,NA
"514","2020-11-12 16:58:50-03","UEL","FUEL","7541","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Colli, S; et al.","s.n.","1989","11","06",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, beira do Rio Tibagi",NA,NA,"FUEL003365","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"515","2020-11-12 16:58:50-03","UEL","FUEL","52107","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Francisco, EM","550","2013","08","12",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, borda da mata",NA,"Inflorescências fixadas em F.A.A. 70% e conservadas em Etanol 70%.","FUEL003752","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2013",NA,NA,"08",NA,"20625","auto",NA,NA,NA,NA,NA
"516","2020-11-12 16:58:50-03","UEL","FUEL","52179","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Rossetto, EFS; Francisco, EM","306","2013","07","31",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, borda da mata",NA,NA,"FUEL003750","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2013",NA,NA,"08",NA,"20625","auto",NA,NA,NA,NA,NA
"517","2020-11-12 16:58:50-03","UEL","FUEL","28497","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Depieri, R","s.n.","1996","08","18",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, borda da mata",NA,NA,"FUEL003339","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"20625","auto",NA,NA,NA,NA,NA
"518","2020-11-12 16:58:50-03","UEL","FUEL","52106","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Rossetto, EFS","Rossetto, EFS; Francisco, EM","307","2013","08","09",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, borda da mata",NA,"Antocarpos fixados em F.A.A. 70% e conservados em Etanol 70%.","FUEL003753","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2013",NA,NA,"08",NA,"20625","auto",NA,NA,NA,NA,NA
"519","2020-11-12 16:58:50-03","UEL","FUEL","7505","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Dias, MC; et al.","425","1989","07","17",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice, margem do Rio Tibagi",NA,NA,"FUEL003360","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"520","2020-11-12 16:58:50-03","UEL","FUEL","6545","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Gameiro, MG; et al.","s.n.","1989","04","05",NA,"Brasil","Paraná","Ibiporã","Horto Florestal do ITCF, beira da mata, próximo ao viveiro de mudas",NA,NA,"FUEL003362","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"521","2020-11-12 16:58:50-03","UEL","FUEL","46500","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Estevan, DA","Estevan, DA; et al.","1334","2008","05","28",NA,"Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã",NA,NA,"FUEL003349","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"522","2020-11-12 16:58:50-03","UEL","FUEL","28495","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Francisco, EM; et al.","103","1999","06","25",NA,"Brasil","Paraná","Leópolis","Sítio Sto Antonio, borda da mata",NA,NA,"FUEL003343","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"22638","auto",NA,NA,NA,NA,NA
"523","2020-11-12 16:58:50-03","UEL","FUEL","4554","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Vieira, AOS; et al.","169","1987","07","18",NA,"Brasil","Paraná","Londrina","Barra do Limoeiro, Fazenda Santa Maria",NA,NA,"FUEL003364","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"524","2020-11-12 16:58:50-03","UEL","FUEL","5616","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A","Silva, EA; et al.","115","1988","06","16",NA,"Brasil","Paraná","Londrina","Distrito de Maravilha, em mata",NA,NA,"FUEL003357","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"525","2020-11-12 16:58:50-03","UEL","FUEL","36487","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Slusarski, SR; et al.","359","2004","04","27",NA,"Brasil","Paraná","Londrina","Fazenda Doralice, borda de mata",NA,NA,"FUEL003333","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"526","2020-11-12 16:58:50-03","UEL","FUEL","40066","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Francisco, EM; et al.","38","2003","02","07",NA,"Brasil","Paraná","Londrina","Fazenda Figueira",NA,NA,"FUEL003348","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"2004",NA,NA,"03",NA,"63728","auto",NA,NA,NA,NA,NA
"527","2020-11-12 16:58:50-03","UEL","FUEL","36336","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Francisco, EM; et al.","s.n.","2004","04","16",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Fragmento 15",NA,NA,"FUEL003352","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"2004",NA,NA,"05",NA,"63728","auto",NA,NA,NA,NA,NA
