"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"154","2019-10-07 09:19:30-03","UEFS","HUEFS","54762","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Sagittaria","lancifolia","subsp. lancifolia","Sagittaria lancifolia subsp. lancifolia","L.","França, F.","3736","2001","05","18",NA,"Brasil","Bahia","Rio Pratudão, estrada Posse (GO)- Jaborandi.","-45.693333","-14.145833",NA,"Vereda e vegetação de Beira de Rio.","HUEFS0054762","HUEFS0054762","L.Q.Matias","Jaborandi","2003","03",NA,NA,NA,"45W41'36''","14S8'45''","Lilianae",NA,"755","755",NA,NA
"155","2017-09-29 17:41:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia",NA,"F. E. Drouet","2095","1935","7","17","South America","Brazil","Pará",NA,"-53","-4",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"2095",NA
"156","2018-04-19 09:36:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia",NA,"Herb. H. Smith","2325","1898",NA,NA,"South America","Colombia","Magdalena",NA,"-74.5","10",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"2325",NA
"157","2020-07-23 11:56:33-03","CEPLAC","CEPEC","20477","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia",NA,"R. M. Harley","17998","1977","01","16",NA,"Brasil","Bahia","12Km ao N da Rod. Alcobaça/Prado.","-39.216667","-17.483333",NA,NA,NA,NA,"S. A. Rego","ALCOBAÇA",NA,NA,NA,NA,NA,"39W13'0","17S29'0",NA,"19/10/1987",NA,NA,NA,NA
"158","2020-07-23 11:56:33-03","CEPLAC","CEPEC","93699","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia",NA,"A. M. de Carvalho","7216","2002","08","24",NA,"Brasil","Bahia","Ca. 3Km na estrada Guaibim/Valença BA-887).","-38.976667","-13.365833",NA,NA,NA,NA,"A. M. de Carvalho","VALENÇA",NA,NA,NA,NA,NA,"38W58'36","13S21'57",NA,"30/12/2002",NA,NA,NA,NA
"159","2020-07-23 11:56:33-03","CEPLAC","CEPEC","22638","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia",NA,"J. L. Hage","401","1980","08","13",NA,"Brasil","Bahia","Rod. Guaibim/Valença, 3Km ao W.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"H. S. Sleumer","VALENÇA",NA,NA,NA,"43634","auto","0W0'0","0S0'0",NA,"01/05/1981",NA,NA,NA,NA
"160","2020-07-23 11:56:33-03","CEPLAC","CEPEC","11194","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia",NA,"T. S. dos Santos","2903","1975","02","22",NA,"Brasil","Bahia","Km 15 Rod. Vvalença/Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"S. A. Rego","VALENÇA",NA,NA,NA,"43634","auto","0W0'0","0S0'0",NA,"20/12/1987",NA,NA,NA,NA
"161","2020-07-23 11:56:33-03","CEPLAC","CEPEC","70120","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"G. Hatschbach","63352","1995","08","17",NA,"Brasil","Bahia","Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"R. Haynes","VALENÇA",NA,NA,NA,"43634","auto",NA,NA,NA,"30/12/1996",NA,NA,NA,NA
"162","2020-11-05 13:53:41-03","UNIRIO","HUNI","494","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","D.A. Folli","2386","1994","10","13",NA,"Brasil","Espírito Santo","Reserva Natural Companhia Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"Material em meio líquido. Erva aquática. Botão e flor de coloração verde claro. Habitat: Várzea sempre inundável","HUNI00000494",NA,"R.R. Haynes","Linhares",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-05 13:53:41-03","UNIRIO","HUNI","514","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","A. Moreira; U. Rocha; E. Hajdu; C. Silva","11","2003","05","23",NA,"Brasil","Rio de Janeiro",NA,"-42.883889","-22.952778",NA,"Flor branca com estames amarelos. Habitat: Alagado com ca. 1 m de profundidade","HUNI00000514",NA,"Y. Canalli","Maricá",NA,NA,NA,NA,NA,"42º53'2''W","22º57'10''S",NA,NA,NA,NA,NA,NA
"164","2020-03-06 11:04:16-03","UNIRIO","HUNI","137","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","C.P. Bove; L. Herdy; A. Gil; R. Moura et al.","402","1999","02","03",NA,"Brasil","Rio de Janeiro","Restinga de Maricá.","-42.8185997009277","-22.9193992614746",NA,"Material em meio líquido. Visitadas por abelhas. Flores femininas mínimas.","HUNI00000137",NA,NA,"Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-03-06 11:04:16-03","UNIRIO","HUNI","136","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","C.P. Bove; L. Herdy; A. Gil et al.","401","1999","02","03",NA,"Brasil","Rio de Janeiro","Restinga de Maricá.","-42.8185997009277","-22.9193992614746",NA,"Material em meio líquido. Flores masculinas brancas.","HUNI00000136",NA,NA,"Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-05 13:53:41-03","UNIRIO","HUNI","103","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","C.P. Bove; W. Costa","338","1998","11","22",NA,"Brasil","Rio de Janeiro","Restinga de Maricá-Zacarias.","-42.8185997009277","-22.9193992614746",NA,"Material em meio líquido. Flores unissexuadas, pétalas brancas, estames amarelos. Habitat: Brejo entre dunas. Poça temporária com ca. 40 cm de profundidade","HUNI00000103",NA,"A. Gil","Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Paula, JE","1054","1975","09","18","Southern America","Brasil","Distrito Federal","Lagoa Bonita","-47.9296989440918","-15.7797002792358",NA,"Herbácea aquática",NA,NA,NA,"Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-01 15:12:40-03","UnB","UB","200426","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Eiten, G; Eiten, LT","8648","1968","09","09","Southern America","Brasil","Mato Grosso","210km along new road NNE of village of Xavantina (50km due SW of Roya Society-Royal Geographic Society Base Camp). At Corrego do Gato. A few hundred meters east of main road","-51.75","-12.85",NA,"Aquatic plant rooted in the soil. Flowers light cream, anthers golden-yellow. Plant with white latex; Open shore of larger pond, now drying, with muddy edge with herbs",NA,NA,"Sousa, DJL","Barra do Garças","2015","02","26",NA,NA,"-51.75","-12.85",NA,NA,"450","450",NA,NA
"169","2019-11-01 15:12:40-03","UnB","UB","34353","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Philcox, D","3318","1967","11","30","Southern America","Brasil","Mato Grosso","2km ao W do km 247, Nova Xavantina-Cachimbo",NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-03-10 19:41:23-03","UFMT","UFMT","10889","S","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","939","1992","11","20",NA,"Brasil","Mato Grosso do Sul","Porto 15 de Novembro, Brejo.","-52.4221992492676","-21.7141990661621",NA,"Doação IB/SP.; Erva aquática com látex leitoso. Pétalas alvas com mancha amarela internamente próximo a base.","UFMT00010889",NA,"Cordeiro, I.","Bataguaçu",NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","?","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in India occidentali.",NA,NA,NA,"Praeterea in America tropica proveniunt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","?","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in India occidentali.",NA,NA,NA,"Praeterea in America tropica proveniunt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:50:38-03","UFRGS","ICN","064338","S","Plantae","Monocotyledon",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Rego, A; Stehmann, J","281","1985","01","13","América do Sul","Brasil","RS","Rio do Relógio","-50.1335983276367","-29.9846992492676",NA,"Espécie ameaçada de extinção (Em perigo).","ICN00044021",NA,"Rego, A","Tramandaí",NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:50:38-03","UFRGS","ICN","096496","S","Plantae","Monocotyledon",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Stehmann, J","217","1984","01","15","América do Sul","Brasil","RS","Rio do Relógio","-50.1335983276367","-29.9846992492676",NA,"Espécie ameaçada de extinção (Em perigo).","ICN00044017",NA,"Rego, SA","Tramandaí","1984","04","22","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:50:38-03","UFRGS","ICN","064339","S","Plantae","Monocotyledon",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Irgang, BE; Almeida Rego, S","217","1984","03","28","América do Sul","Brasil","RS","Rio do Relógio","-50.1335983276367","-29.9846992492676",NA,"Espécie ameaçada de extinção (Em perigo).","ICN00044019",NA,"Almeida Rego, S","Tramandaí","1984","04","06","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:50:38-03","UFRGS","ICN","165879","S","Plantae","Monocotyledon",NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Silva Filho, PJS","925","2009","01","02","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã. -30.071304 -51.021452","-51.021389","-30.071111",NA,"Flores brancas; Banhado","ICN00044016",NA,"Silva Filho, PJS","Viamão",NA,NA,NA,NA,NA,"-51.021389","-30.071111",NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:50:38-03","UFRGS","ICN","084924","S","Plantae","Monocotyledon",NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","Casari, MB; Pape, C","617","1981","11","23","América do Sul","Brasil","RJ","Recreio dos Bandeirantes Lagoa das Taxas","-43.2075004577637","-22.9027996063232",NA,"Erva aquática de +- 3m de altura; flores brancas com estames amarelos; frutos verdes. Em pequena população.","ICN00044020",NA,"Matias, LQ","Rio de Janeiro","2004","02","05","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:50:38-03","UFRGS","ICN","084925","S","Plantae","Monocotyledon",NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","Strang, HE","344","1962","01","03","América do Sul","Brasil","RJ","Reserva Biológica de Jacarepaguá Casuarinas","-43.2075004577637","-22.9027996063232",NA,"Flores alvas; no pântano à margem da lagoa.","ICN00044018",NA,"Matias, LQ","Rio de Janeiro","2004","02","05","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 09:57:54-03","IBt","SP","161833","S","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Santos, TS","2372","1972","08","14",NA,"Brasil","Bahia","Rod. Alcobaça - Caravelas, pelo litoral","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,"Matias, LQ","Alcobaça","2004","08","16","50074","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 09:57:54-03","IBt","SP","161832","S","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Santos, TS","2903","1975","05","22",NA,"Brasil","Bahia","km 15 da rod. Valença - Guaibim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"Haynes, RR","Valença","1988",NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 09:57:54-03","IBt","SP","24600","S","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Hoehne, FC","304","1908","03",NA,NA,"Brasil","Rio de Janeiro","Quinta da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Haynes, RR","Rio de Janeiro","1988",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
