"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"481","2019-10-07 09:14:45-03","UEFS","HUEFS","2118","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Santos, T.S.dos","3810","1982","11","04",NA,"Brasil",NA,"50","50",NA,NA,"HUEFS0002118","HUEFS0002118","Bahia","-39.0494003295898","-14.7889003753662","Ilhéus","61245","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"482","2019-10-07 09:14:45-03","UEFS","HUEFS","2995","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Hage, J.L.","856","1981","06","03",NA,"Brasil",NA,NA,NA,NA,NA,"HUEFS0002995","HUEFS0002995","Bahia","-39.1492004394531","-13.7321996688843","Ituberá","22399","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"483","2019-12-06 13:28:52-03","UEFS","HUEFS","224215","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","A.M.Marinho",NA,"Aona, L.Y.S.","4384","2016","05","31",NA,"Brasil","APA Joanes, Trilha dos Padres. Mata.",NA,NA,NA,NA,"HUEFS0224215","HUEFS0224215 HUEFS0224215_e1","Bahia","-38.4039001464844","-12.7843999862671","Simões Filho","14004","auto","2019",NA,NA,"11","Asteranae",NA,NA,NA,NA
"484","2019-10-07 09:14:45-03","UEFS","HUEFS","35876","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Salino, A.","3765","1997","11","20",NA,"Brasil","Área de inudação da Usina de Providência.",NA,NA,NA,"Floresta ciliar e de encosta.","HUEFS0035876","HUEFS0035876","Minas Gerais","-42.6657981872559","-20.4557991027832","Jequeri","22280","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"485","2019-10-07 09:14:45-03","UEFS","HUEFS","206466","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.Jardim",NA,"Marinho, L.C.","799","2014","02","25",NA,"Brasil","Estação Ecológica de Santa Lúcia. Trilha do túmulo do Augusto Ruschi.",NA,NA,NA,"Floresta Ombrófila Densa.","HUEFS0206466","HUEFS0206466","Espírito Santo","-40.6002998352051","-19.9356002807617","Santa Teresa","23813","auto","2014",NA,NA,"09","Asteranae",NA,NA,NA,NA
"486","2019-10-07 09:14:45-03","UEFS","HUEFS","81151","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Mattos-Silva, L.A.","4664","2002","07","17",NA,"Brasil","Fazenda Bolandeira. Ramal da entrada até o cerrado.",NA,NA,NA,"Bioma Mata atlântica/Restinga.","HUEFS0081151","HUEFS0081151","Bahia","-39.0752983093262","-15.2932996749878","Una","36070","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"487","2019-10-07 09:14:45-03","UEFS","HUEFS","135590","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Miranda, A.M.","4330","2003","12","06",NA,"Brasil","Orla da Mata, Cascalheira.",NA,NA,NA,NA,"HUEFS0135590","HUEFS0135590","Bahia","-40.3608016967773","-10.7417001724243","Pindobaçu","20730","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"488","2019-10-07 09:14:45-03","UEFS","HUEFS","33950","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Mattos-Silva, L.A.","3724","1998","04","16",NA,"Brasil","Parque Ecotutístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho.","60","60",NA,"Região de Mata Higrófila sul Baiana (Mata Atlântica). Solo argilo-silicoso.","HUEFS0033950","HUEFS0033950","Bahia","-39.0752983093262","-15.2932996749878","Una","36070","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"489","2019-10-07 09:14:45-03","UEFS","HUEFS","182325","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C.M.Taylor",NA,"Santos, J.S.","164","2012","01","11",NA,"Brasil","Próximo a ponte sobre o Rio de Contas.","33","33",NA,"Mata Atlântica, solo avermelhado, encharcado.","HUEFS0182325","HUEFS0182325 HUEFS0182325_01","Bahia","-38.9967002868652","-14.2775001525879","Itacaré","41230","auto","2012",NA,NA,"07","Asteranae",NA,NA,NA,NA
"490","2019-12-06 13:28:52-03","UEFS","HUEFS","209476","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","A.M.Marinho",NA,"Aona, L.Y.S.","1197A","2008","10","17",NA,"Brasil","Serra da Jibóia, mata.",NA,NA,NA,NA,"HUEFS0209476","HUEFS0209476 HUEFS0209476_e1","Bahia","-39.5233001708984","-12.771900177002","Santa Terezinha","25196","auto","2019",NA,NA,"11","Asteranae",NA,NA,NA,NA
"491","2019-09-04 18:57:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mapouria","cupularis","Mapouria cupularis",NA,NA,"Type [status unknown]","R. Spruce","326","1849","12",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"492","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235973F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0235973F","V0235973F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"493","2015-03-13 18:29:04-03","F","FMNH-SEEDPLANTS","V0235971F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0235971F","V0235971F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"494","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235974F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0235974F","V0235974F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"495","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235975F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0235975F","V0235975F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"496","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235976F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0235976F","V0235976F_01",NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"497","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235977F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0235977F","V0235977F_01",NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"498","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235978F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"V0235978F","V0235978F_01",NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"499","2015-03-07 09:08:49-03","F","FMNH-SEEDPLANTS","V0235979F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0235979F","V0235979F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"500","2015-03-07 01:29:01-03","F","FMNH-SEEDPLANTS","V0235983F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0235983F","V0235983F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"501","2015-03-07 01:29:01-03","F","FMNH-SEEDPLANTS","V0235986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"V0235986F","V0235986F_01",NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"502","2017-04-21 09:25:59-03","F","FMNH-SEEDPLANTS","V0355634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"RRC ID Flag",NA,"I. Rodrigues","121","1977","8","29","South America","Brazil",NA,NA,NA,NA,NA,"V0355634F","V0355634F_01 V0355634F_02","Rio de Janeiro","-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"121",NA
"503","2018-04-06 15:31:11-03","F","FMNH-SEEDPLANTS","V0461524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,NA,NA,"T. W. Henkel","1913","1993","4","17","South America","Guyana",NA,NA,NA,NA,NA,"V0461524F","V0461524F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"504","2020-07-23 12:21:02-03","CEPLAC","CEPEC","106900","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. M. Amorim","4503","2004","12","11",NA,"Brasil","Reserva Biológica de Una (REBIO). Entrada no Km 46 Rod. BA-001 Ilhéus/Una. Picada do Rio Maruim.",NA,NA,NA,NA,NA,NA,"Bahia","-39.083333","-15.15","UNA",NA,NA,NA,"39W5'0","15S9'0",NA,NA,"30/12/2012",NA,NA,NA
"505","2020-07-23 12:21:02-03","CEPLAC","CEPEC","112320","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"Sem Informação",NA,"Amorim, A. M.","6074","2006","06","15",NA,"Brasil","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço.","1000","1000",NA,NA,NA,NA,"Bahia","-39.341667","-15.173611","arataca",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA
"506","2020-07-23 12:20:59-03","CEPLAC","CEPEC","20540","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"R. M. Harley","18315","1977","01","28",NA,"Brasil","Perto da Foz do Rio de Contas.",NA,NA,NA,NA,NA,NA,"Bahia","-38.983333","-14.283333","ITACARÉ",NA,NA,NA,"38W59'","14S17'",NA,NA,"30/12/2012",NA,NA,NA
"507","2020-07-23 12:21:02-03","CEPLAC","CEPEC","102486","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","13678","2004","01","30",NA,"Brasil","Fazenda do Boi Rajado, 5.9Km a E da Rod. Bandeiras/Macarani, ca. 12Km ao N de Bandeiras (Faz. Canadá).",NA,NA,NA,NA,NA,NA,"Minas Gerais","-40.518056","-15.806389","BANDEIRAS",NA,NA,NA,"40W31'5","15S48'23",NA,NA,"30/12/2012",NA,NA,NA
"508","2020-07-23 12:21:02-03","CEPLAC","CEPEC","100558","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"P. Fiaschi","2064","2004","03","18",NA,"Brasil","Estrada Serra Grande/Uruçuca. Área do Inventário do plano de manejo. Mata da torre do celular.",NA,NA,NA,NA,NA,NA,"Bahia","-39.115","-14.499722","URUÇUCA",NA,NA,NA,"39W6'54","14S29'59",NA,NA,"30/12/2012",NA,NA,NA
"509","2020-07-23 12:21:02-03","CEPLAC","CEPEC","100886","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"P. Fiaschi","2218","1995","05","02",NA,"Brasil","Estrada de Serra Grande/Uruçuca. Área do Inventário do plano de manejo do Parque Estadual da Serra do Condurú.",NA,NA,NA,NA,NA,NA,"Bahia","-39.115","-14.499722","URUÇUCA",NA,NA,NA,"39W6'54","14S29'59",NA,NA,"30/12/2012",NA,NA,NA
"510","2020-07-23 12:21:02-03","CEPLAC","CEPEC","101006","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"P. Fiaschi","2218","1996","05","02",NA,"Brasil","Estrada de Serra Grande/Uruçuca. Área do Inventário do plano de manejo do Parque Estadual da Serra do Condurú. Mata da torre do celular.",NA,NA,NA,NA,NA,NA,"Bahia","-39.115","-14.499722","URUÇUCA",NA,NA,NA,"39W6'54","14S29'59",NA,NA,"30/12/2012",NA,NA,NA
"511","2020-07-23 12:21:02-03","CEPLAC","CEPEC","101944","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"R. C. Forzza","2952","2003","03","08",NA,"Brasil","Reserva Biológica da Represa do Grama, trilha principal partindo da casa do Sr. Luiz.",NA,NA,NA,NA,NA,NA,"Minas Gerais","-42.95","-21.416667","Descoberto",NA,NA,NA,"42W57'","21S25'",NA,NA,"30/12/2012",NA,NA,NA
"512","2020-07-23 12:21:02-03","CEPLAC","CEPEC","103834","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"W. W. Thomas","14002","2004","04","23",NA,"Brasil","Povoação Fazenda Santa Júlia dos Sueiros., 37.2Km a E de Linhares na Rod. Para Povoação.",NA,NA,NA,NA,NA,NA,"Espírito Santo","-39.799444","-19.568889","LINHARES",NA,NA,NA,"39W47'58","19S34'8",NA,NA,"30/12/2012",NA,NA,NA
"513","2020-07-23 12:21:02-03","CEPLAC","CEPEC","113429","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C.M.Taylor",NA,"Amorim, A. M.","5128","2005","06","04",NA,"Brasil","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","835","835",NA,NA,NA,NA,"Bahia","-39.565278","-15.391667","CAMACAN",NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA
"514","2020-07-23 12:21:02-03","CEPLAC","CEPEC","114975","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"Sem Informação",NA,"Borges, R.A.X.","454","2006","12","17",NA,"Brasil","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","650","650",NA,"Duplicatas: CEPEC, NY, HUEFS, JPB, RB, SP, SPF.",NA,NA,"Bahia","-39.603333","-14.705833","ALMADINA",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA
"515","2020-07-23 12:20:59-03","CEPLAC","CEPEC","11706","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"R. M. Harley","17517","1974","03","30",NA,"Brasil","5Km ao SW de Itacare, ao S da Rod. Itacré/Ubaitaba/Foz Rio de Contas.",NA,NA,NA,NA,NA,NA,"Bahia","-39.05","-14.333333","ITACARÉ",NA,NA,NA,"39W3'0","14S20'0",NA,NA,"30/12/2012",NA,NA,NA
"516","2020-07-23 12:20:59-03","CEPLAC","CEPEC","11740","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"R. M. Harley","17548","1974","03","31",NA,"Brasil","Prox. A Foz do Rio de Contas.",NA,NA,NA,NA,NA,NA,"Bahia","-38.983333","-14.3","ITACARÉ",NA,NA,NA,"38W59'0","14S18'0",NA,NA,"30/12/2012",NA,NA,NA
"517","2020-07-23 12:20:59-03","CEPLAC","CEPEC","11818","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"J. A. Steyermark",NA,"R. M. Harley","17178","1974","03","19",NA,"Brasil","Reserva Biologica do Pau-Brasil, 17Km a W de Porto Seguro., estr. p/ Eunapolis.",NA,NA,NA,NA,NA,NA,"Bahia","-39.2","-16.416667","PORTO SEGURO",NA,NA,NA,"39W12'0","16S25'0",NA,NA,"30/12/1977",NA,NA,NA
"518","2020-07-23 12:21:02-03","CEPLAC","CEPEC","119954","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"P. D. Carvalho","250","2005","12","29",NA,"Brasil","Estrada Itacaré/Maraú.",NA,NA,NA,NA,NA,NA,"Bahia","-39.018056","-14.220556","MARAÚ",NA,NA,NA,"39W1'5","14S13'14",NA,NA,"30/12/2012",NA,NA,NA
"519","2020-07-23 12:21:02-03","CEPLAC","CEPEC","120897","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. L. da Paixão","1159","2007","04","28",NA,"Brasil","Serra do Timbó. Mata do Centro Sapucaia, área divisa com os Nunes.",NA,NA,NA,NA,NA,NA,"Bahia","-39.15","-13.166667","AMARGOSA",NA,NA,NA,"39W9'0","13S10'0",NA,NA,"30/12/2012",NA,NA,NA
"520","2020-07-23 12:21:02-03","CEPLAC","CEPEC","135137","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"A. M. Marinho",NA,"Melito, M.","104","2012","04","09",NA,"Brasil","REBIO de Una, trilha da cerca, lado esquerdo",NA,NA,NA,NA,NA,NA,"Bahia","-39.054722","-15.159722","UNA",NA,NA,NA,"39W3'17","15S9'35",NA,NA,NA,NA,NA,NA
"521","2020-07-23 12:21:02-03","CEPLAC","CEPEC","107056","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"A. M. Amorim",NA,"Amorim, A. M.","4215","2004","07","29",NA,"Brasil","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","600","600",NA,NA,NA,NA,"Bahia","-39.202778","-14.770278","Barro Preto",NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA,NA
"522","2020-07-23 12:21:02-03","CEPLAC","CEPEC","107574","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor & J. G. Jardim",NA,"M. C. Ferreira","869","1996","01","31",NA,"Brasil","Fazenda do Bu. Mata da Maré.",NA,NA,NA,NA,NA,NA,"Bahia","-43.066667","-12.035278","conde",NA,NA,NA,"43W4'","12S2'7",NA,NA,"30/12/2012",NA,NA,NA
"523","2020-07-23 12:21:02-03","CEPLAC","CEPEC","141329","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"J. G. Jardim",NA,NA,NA,"2013","06","17",NA,"Brasil","PARNA Serra das Lontras. Trilha de acesso ao Javi com entrada pela Vila Família Unida. Coletas efetuadas pelo acesso ao pico pela cachoeira.","900","900",NA,"No Sub-bosque",NA,NA,"Bahia","-39.3175","-15.148889","SÃO JOSÉ DA VITÓRIA",NA,NA,NA,"39W19'3","15S8'56",NA,NA,NA,NA,NA,NA
"524","2020-07-23 12:21:02-03","CEPLAC","CEPEC","128294","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"J. G. Jardim",NA,"Daneu, L.","534","2010","12","15",NA,"Brasil","Estrada Ipiaú- Ibirataia 13km, entrada à direita para Ubatã, subindo rampa à direita, ca. 3.4km. Fazenda de cacau à esquerda; junto a um pequeno lago.",NA,NA,NA,NA,NA,NA,"Bahia",NA,"-14.131944","IBIRATAIA",NA,NA,NA,"39W44'75","14S7'55",NA,NA,NA,NA,NA,NA
"525","2020-07-23 12:20:59-03","CEPLAC","CEPEC","16742","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","500","1979","06","15",NA,"Brasil","Rod. Travessão/Camamu Km 33, ramal a direita para a Faz. Brahma.",NA,NA,NA,NA,NA,NA,"Bahia","-39.216667","-14","CAMAMÚ",NA,NA,NA,"39W13'0","14S0'0",NA,NA,"30/12/2012",NA,NA,NA
"526","2020-07-23 12:20:59-03","CEPLAC","CEPEC","16768","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"L. A. Mattos-Silva","477","1979","06","14",NA,"Brasil","Rod. BR-030, trecho Maraú/Ubaitaba, Km 26.",NA,NA,NA,NA,NA,NA,"Bahia","-39","-14.166667","MARAÚ",NA,NA,NA,"39W0'","14S10'",NA,NA,"30/12/2012",NA,NA,NA
"527","2020-07-23 12:20:59-03","CEPLAC","CEPEC","16827","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"J. L. Hage","281","1979","07","04",NA,"Brasil","Rod. BR-255, Rod. Alcobaça/Teixeira de Freitas.",NA,NA,NA,NA,NA,NA,"Bahia","-39.25","-17.5","ALCOBAÇA",NA,NA,NA,"39W15'0","17S30'0",NA,NA,"30/12/2012",NA,NA,NA
"528","2020-07-23 12:21:02-03","CEPLAC","CEPEC","35585","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"T. S. dos Santos",NA,"F. S. Santos","347","1984","09","18",NA,"Brasil","16Km ao W Porto Seguro, Br-367. Estação Ecologica do Pau-brasil. CEPLAC. Rumo W.",NA,NA,NA,NA,NA,NA,"Bahia","-39.133333","-16.383333","SANTA CRUZ CABRÁLIA",NA,NA,NA,"39W8'","16S23'",NA,NA,"30/11/1984",NA,NA,NA
"529","2020-07-23 12:20:59-03","CEPLAC","CEPEC","20235","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"A. P. Duarte","3883","1984","12","08",NA,"Brasil","Nort do Espirito Santo. Córrego da Preguiça.",NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2012",NA,NA,NA
"530","2020-07-23 12:21:02-03","CEPLAC","CEPEC","36121","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"F. S. Santos","451","1984","11","21",NA,"Brasil","Area da Estação Ecológica do Pau-Brasil (ESPAB). CEPLAC. 16Km ao W de Porto Seguro ao longo do corrego da represa",NA,NA,NA,NA,NA,NA,"Bahia","-39.133333","-16.383333","SANTA CRUZ CABRÁLIA",NA,NA,NA,"39W8'0","16S23'0",NA,NA,"30/12/2012",NA,NA,NA
"531","2020-07-23 12:21:02-03","CEPLAC","CEPEC","45768","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"F. S. Santos","516","1985","11","12",NA,"Brasil","Área da Estação Ecologica do Pau-brasil (REBIO). CEPLAC ca. 16Km ao W de Porto Seguro, BR-367.",NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue-seco",NA,NA,"Bahia","-39.133333","-16.383333","SANTA CRUZ CABRÁLIA",NA,NA,NA,"39W8'","16S23'",NA,NA,"30/12/2012",NA,NA,NA
"532","2020-07-23 12:21:02-03","CEPLAC","CEPEC","39384","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"T. S. dos Santos","4080","1986","02","28",NA,"Brasil","Km 11 Rod. São José/Una; 4Km ao SW da entrada do ramal.",NA,NA,NA,NA,NA,NA,"Bahia","-38.3","-15.116667","UNA",NA,NA,NA,"38W18'","15S7'",NA,NA,"30/12/2012",NA,NA,NA
"533","2020-07-23 12:21:02-03","CEPLAC","CEPEC","39429","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"T. S. dos Santos","4003","1986","02","25",NA,"Brasil","Ribeirão da Caveira. Ramal com entr. Km 11 Rod. São José/Una, ao S. 6Km ao S entrada, Serra Javi.",NA,NA,NA,NA,NA,NA,"Bahia","-38.316667","-15.133333","UNA",NA,NA,NA,"38W19'","15S8'",NA,NA,"28/02/2012",NA,NA,NA
