"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"143","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","42710",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Fraga/10-XII-2010","H. M. Dias; J.B.G. Jesus & J.A.S. Serafim","485","2008","11","05",NA,"Brasil","Bahia","Caravelas","Extremo Sul da Bahia. Rio do Cupido complexo estuarino Caravelas-Nova Viçosa. Sobre solo arenoso em área de restinga aberta. Próximo ao rio, na beira do ecossistema manguezal","-39.2658004760742","-17.7318992614746",NA,"Escandente lenhosa, com botões esverdeados, folhas simples. Comum na área","MBML042710","MBML042710",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","40940",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","C.N.Fraga/10-12-2010","C. Farney; R.D. Ribeiro, L.F.T. Menezes, A.G. Oliveira & R. Fantin","4563","2007","03","12",NA,"Brasil","Espírito Santo","Conceição da Barra","Restingas próximas a Pontal do Sul e Barreiras, foz do Rio Cricaré","-39.749722","-18.615",NA,"Trepadeira, ciófila, folhas verdes discolores, sub-coriáceas, flores em botões verdes","MBML040940","MBML040940",NA,NA,NA,NA,NA,NA,"39W44'59","18S36'54",NA,NA,NA,NA,NA,NA
"145","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","45074",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga/12-05-2016","T.B. Flores; G.O. Romão","1222","2012","08","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada sentido Riacho Doce (litoral) - Campo nativo","-39.686944","-18.3525",NA,"Trepadeira, botão imaturo verde","MBML045074","MBML045074",NA,NA,NA,NA,NA,NA,"39W41'13","18S21'9",NA,NA,NA,NA,NA,NA
"146","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","47200",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","C.N. Fraga/2012","C. N. de Fraga; J.E. Meirelles, J. Neri & G. Siqueira","2572","2009","06","23",NA,"Brasil","Espírito Santo","Linhares","Estrada Gávea, km 7, vegetação ladeando o Córrego São Pedro. Mata Ciliar","-39.953889","-19.198889",NA,"Liana em bordo de floresta. Folhas verde escuras brilhosas. Flores com sépalas externas castanhas, sépalas internas verdes","MBML047200","MBML047200","60","60",NA,NA,NA,NA,"39W57'14","19S11'56",NA,NA,NA,NA,NA,NA
"147","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","47263",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","C.N. Fraga/2012","M.M. Saavedra; C. N. de Fraga, A.P. Fontana & J. Fontella-Pereira","509","2007","09","07",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga de Guriri. Formação arbustiva fechada, não inundável, de restinga","-39.735","-18.615833",NA,"Trepadeira, heliófila, folhas verdes, coriáceas, avermelhadas quando novas, pecíolo acastanhado. Flores com as sépalas internas amareladas, as externas secas, castanhas, ovário alvo com estilete em inserção apical obliqua, estames amar","MBML047263","MBML047263","3","3",NA,NA,NA,NA,"39W44'6","18S36'57",NA,NA,NA,NA,NA,NA
"148","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","50231",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"C. N. de Fraga","3259","2011","05","06",NA,"Brasil","Bahia","Caravelas","3,5km após um povoado a esquerda da BR-418 em direção a Caravelas. Floresta de Tabuleiro","-39.503056","-17.713333",NA,"Liana em bordo de floresta e vegetação arbustiva. Folhas verde escuras brilhosas, nervuras principal e secundárias amareladas, salientes na face abaxial. Flores com sépalas externas verde-acastanhadas, sépalas internas verdes, pétalas","MBML050231","MBML050231","39","39",NA,NA,NA,NA,"39W30'11","17S42'48",NA,NA,NA,NA,NA,NA
"149","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","50931",NA,"Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","C.N. Fraga/20-05-2013","C. N. de Fraga; H. C. Lima, R. T. Pennington & D. R. M. Neves","3528","2013","05","20",NA,"Brasil","Espírito Santo","Linhares","Borda de mata no Nativo da Estrada da Gávea. Reserva Particular do Patrimonio Natural Vale.","-39.950278","-19.209167",NA,"Liana, heliófila, crescendo próximo ao solo arenoso e sobre arbustos. Folhas verdes discolores, sépalas verdes, pétalas amarelas. Quando em fruto as sépalas são castanho claro, fruto internamente bege, sementes negras com arilo branco","MBML050931","MBML050931_1 MBML050931_2","11","11",NA,NA,NA,NA,"39W57'1","19S12'33",NA,NA,NA,NA,NA,NA
"150","2020-06-15 15:30:14-03","UNESP-RC","HRCB","59347","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Siqueira, G.S.","Lombardi","9651","2012","12","05",NA,"Brasil","Espírito Santo","Linhares","Trilha da Gávea, campo nativo, dominado por Lagenocarpus sp.","-39.964611","-19.212639",NA,"Prensado em álcool, amostra em sílica. Liana, folhas coriáceas, sépalas acrescentes amarelas, frutos brancos",NA,NA,"53","53",NA,NA,NA,NA,"39º57'52.6W","19º12'45.5S","2014","09","10",NA,NA,NA
"151","2021-01-26 13:53:53-03","IMA","MAC","361","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"A.P.Duarte","6020","1961","08","26",NA,"Brasil","Bahia","Porto Seguro.",NA,"-39.064444","-16.45",NA,"Frutos amarronzados.; Planta de solo seco em formação secundária.","MAC0000361","MAC0000361",NA,NA,NA,NA,NA,NA,"-39.064444","-16.45",NA,NA,NA,NA,NA,NA
"152","2021-02-25 10:11:48-03","CVRD","CVRD","15370","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Geovane S. Siqueira","Snak, C. Silva C.","1152","2014","05","15","América do Sul","BRASIL","ES","Linhares",NA,"-39.969722","-19.221944",NA,"Duplicatas: HUEFS <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD015370",NA,"32","32",NA,"Magnoliopsida",NA,NA,"39°58'11W","19°13'19S","2015","09","21",NA,NA,NA
"153","2021-02-25 10:11:48-03","CVRD","CVRD","15610","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Claudio Nicoletti Fraga","Fraga, C.N.","3259","2011","05","06","América do Sul","BRASIL","BA","Caravelas",NA,"-39.503056","-17.713333",NA,"3,5 km após um povoado a esquerda da BR-418 em direção a Caravelas. Floresta de Tabuleiro <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD015610",NA,"39","39",NA,"Magnoliopsida",NA,NA,"39°30'11W","17°42'48S","2016","01","20",NA,NA,NA
"154","2021-02-25 10:11:48-03","CVRD","CVRD","15026","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Geovane S. Siqueira","Lombardi, J.A.","9651","2012","12","05","América do Sul","BRASIL","ES","Linhares",NA,"-39.964611","-19.212639",NA,"Prensado em álcool, amostra em sílica. Área campestre aberta com árvores esparsas, terreno arenoso. Liana, folhas coriáceas, sépalas acrescentes amarelas, frutos brancos <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD015026","CVRD015026","53","53",NA,"Magnoliopsida",NA,NA,"39°57'52,6W","19°12'45,5S","2014","09","10",NA,NA,NA
"155","2021-02-25 10:11:48-03","CVRD","CVRD","16813","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","D.F. Lima","Lima, D.F.","247","2011","04","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD016813",NA,NA,NA,NA,"Magnoliopsida","48094","auto","-39.881.590","-1.919.660","2011","04","20",NA,NA,NA
"156","2021-02-25 10:11:48-03","CVRD","CVRD","10169","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Claudio Nicoletti Fraga","Lucas, E.","892","2006","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD010169",NA,NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,"2009","06","23",NA,NA,NA
"157","2021-02-25 10:11:48-03","CVRD","CVRD","2240","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Stephen F. Smith","Folli, D.A.","914","1989","05","02","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD002240","CVRD002240",NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,"1999","09","14",NA,NA,NA
"158","2021-02-25 10:11:48-03","CVRD","CVRD","1715","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Claudio Nicoletti Fraga","Martinelli, G.","12239","1987","09","18","América do Sul","BRASIL","ES","Linhares","30-40m/sm.","-40.0722007751465","-19.3910999298096",NA,"Heliófila, folhas discolores com cálice castanho-averm. com 2 sepalas modificadas amarelados, muito dura. <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD001715",NA,NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,"2009","06","23",NA,NA,NA
"159","2021-02-25 10:11:48-03","CVRD","CVRD","10943","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Geovane S. Siqueira","Paula-Souza, J.","5706","2006","04","10","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Liana, botões verdes <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD010943",NA,NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,"2008","03","31",NA,NA,NA
"160","2021-02-25 10:11:48-03","CVRD","CVRD","10974","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Geovane S. Siqueira","Ferreira-Pinho, M.A.","544","2006","04","06","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Liana. Botão floral verde, corola amarela. <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD010974",NA,NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,"2008","03","31",NA,NA,NA
"161","2021-02-25 10:11:48-03","CVRD","CVRD","1530","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Marcos Sobral","Sobral, M.","4004","1985","07","15","América do Sul","BRASIL","ES","Linhares","Trepadeira em beira de mata.","-40.0722007751465","-19.3910999298096",NA,"Flores com pétalas amarelo creme. <ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD001530","CVRD001530",NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,"1985","12","10",NA,NA,NA
"162","2021-02-25 10:11:48-03","CVRD","CVRD","3148","PreservedSpecimen","Plantae","Magnoliophyta","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Gerardo C. Aymard","Souza, V.D.","56","1991","04","11","América do Sul","BRASIL","ES","São Mateus","Localizado na restinga.","-39.8588981628418","-18.716100692749",NA,"<ll>dwc_commonname:</ll> Gurumbumba jaçanã","CVRD003148",NA,NA,NA,NA,"Magnoliopsida","56510","auto",NA,NA,"2003","04","23",NA,NA,NA
"163","2020-09-25 10:42:14-03","UFPE","UFP","63521","PreservedSpecimen","Plantae",NA,"Incerta","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","García, GJD","García, GJD","1289","2009","11","12",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.997417","-7.839667",NA,"Liana crescendo dentro do fragmento. Casca externa despredendo em placas grossas, casca interna vermelha. Ramos jovens asperos.; Mata de Piedade. Mata Atlântica semidecidual. Floresta em terreno plano com abundantes arvoretas. Dossel d","UFP063521",NA,"129","129",NA,NA,NA,NA,"-34.997417","-7.839667","2010","08",NA,NA,NA,NA
"164","2020-09-25 10:42:14-03","UFPE","UFP","66206","PreservedSpecimen","Plantae",NA,"Incerta","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Garcia, GJD","1332","2009","12","26",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.991667","-7.821111",NA,"Liana crescendo dentro do fragmento. Pulvinulos engrosados de cor cinza.; Mata de Piedade. Mata Atlântica semidecidual. Floresta com dossel de uns 18 metros com indivíduos de até 25 metros nas cercanias. Epífitismo muito baixo. Sub-bos","UFP066206",NA,"120","120",NA,NA,NA,NA,"-34.991667","-7.821111",NA,NA,NA,NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","3387241","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"D. Folli","3084","1998","1","1","South America - Neotropics","Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Aceiro Dois Irmãos. Próximo ao córrego pau atrevessado","-40.0722007751465","-19.3910999298096",NA,NA,"US01873476","US01873476_01 US01873476_02",NA,NA,NA,"Dicotyledonae","48094","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","3463767","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"G. Hatschbach & J. M. Silva","48719","1984","12","8","South America - Neotropics","Brazil","Bahia","Nova Viçosa","87.","-39.371898651123","-17.8918991088867",NA,NA,"US01873480","US01873480_01 US01873480_02",NA,NA,NA,"Dicotyledonae","70538","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","3463764","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","52230","1988","7","19","South America - Neotropics","Brazil","Bahia","Porto Seguro","Vera Cruz","-39.0647010803223","-16.4496994018555",NA,NA,"US01873479","US01873479_01 US01873479_02",NA,NA,NA,"Dicotyledonae","68835","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","3320374","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"G. Hatschbach, M. M. Hatschbach & J. Motta","63337","1995","8","15","South America - Neotropics","Brazil","Bahia","Ilhéus","Acuripe","-39.0494003295898","-14.7889003753662",NA,NA,"US01873477","US01873477_01 US01873477_02",NA,NA,NA,"Dicotyledonae","61245","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","3321170","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"G. Hatschbach, M. M. Hatschbach & J. Motta","63277","1995","8","13","South America - Neotropics","Brazil","Bahia","Itabela","Cascalheira","-39.5532989501953","-16.5750007629395",NA,NA,"US01873478","US01873478_01 US01873478_02",NA,NA,NA,"Dicotyledonae","33712","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","3690731","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"M. L. Guedes & F. S. Gomes","14665","2009","3","30","South America - Neotropics","Brazil","Bahia","Mata de São João","Litoral Norte. Reserva do Parque Ecológico de Sauípe","-37.9233","-12.3906",NA,NA,"US01873475","US01873475_01 US01873475_02","32",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","3696050","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"C. Fraga","3259",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Bahia (BA). 3,5 km após um povoado a esquerda da BR-418 em direção a Caravelas. Floresta de Tabuleiro.","-39.5031","-17.7133",NA,NA,"US03384311","US03384311_01","39",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","3381466","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","68356","1998","10","9","South America - Neotropics","Brazil","Espírito Santo","Conceição da Barra","Estrada Conceição da Barra-Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"US01873483","US01873483_01 US01873483_02",NA,NA,NA,"Dicotyledonae","41644","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2999629","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"G. Martinelli & T. R. Soderstrom","9721","1983","10","29","South America - Neotropics","Brazil","Espírito Santo","Conceição da Barra","Dunas de Itaúnas, próximo do Rio Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"US01873486","US01873486_01 US01873486_02","5","10",NA,"Dicotyledonae","41644","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","3464759","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"G. Hatschbach, J. M. Silva & L. Ferreira","69220","1999","5","20","South America - Neotropics","Brazil","Espírito Santo","Conceição da Barra","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"US01873482","US01873482_01 US01873482_02",NA,NA,NA,"Dicotyledonae","41644","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","3314990","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"D. Folli","914","1989","5","2","South America - Neotropics","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Gavea, ant. X-2, km 3800, lado direito","-40.0722007751465","-19.3910999298096",NA,NA,"US01873484","US01873484_01 US01873484_02",NA,NA,NA,"Dicotyledonae","48094","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","3464766","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"G. Hatschbach, M. M. Hatschbach, O. S. Ribas & J. Carneiro","75057","2003","6","9","South America - Neotropics","Brazil","Espírito Santo","Conceição da Barra","Ligação entre a Rod. ES-421 e Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"US01873481","US01873481_01 US01873481_02",NA,NA,NA,"Dicotyledonae","41644","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","3076505","PreservedSpecimen","Plantae",NA,"Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"G. Hatschbach","47780","1984","4","9","South America - Neotropics","Brazil","Bahia","Nova Viçosa","Costa Atlantica, 1km O","-39.371898651123","-17.8918991088867",NA,NA,"US01873485","US01873485_01 US01873485_02",NA,NA,NA,"Dicotyledonae","70538","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"178","2020-09-02 16:23:58-03","Cenargen","CEN","69426","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","C. N. Fraga","José Floriano Barêa Pastore","2127","2007","06","22",NA,"Brasil","BA","UNA","Estrada de terra próximo à rodovia Una - Canavieiras.","-38.996666","-15.570277","Exsicatas","Herbário da Universidade Estadual de Feira de Santana - HUEFS (127589). Feira de Santana - Bahia.","CEN00069426","CEN00069426","13","13",NA,NA,NA,NA,"-38.996666","-15.570277","2009","12",NA,NA,NA,"1"
"179","2020-09-02 16:23:58-03","Cenargen","CEN","92881","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","C. N. Fraga","Claudio Nicoletti de Fraga","3259","2011","05","06",NA,"Brasil",NA,NA,"Brasil - Bahia (BA). 3,5 km após um povoado a esquerda da BR - 418 em direção a Caravelas.","-39.503055","-17.713333","Exsicatas","Liana em bordo de floresta e vegetação arbustiva. Folhas verde escuras brilhosas, nervuras principal e secundárias amareladas, salientes na face abaxial. Flores com sépalas externas verde-acastanhadas, sépalas internas verdes, pétalas amarelas, estames com filetes brancos, anteras amarelas, filetes brancos. Doação Jardim Botânico do Rio de Janeiro. Herbário RB nº 599804.","CEN00092881","CEN00092881","39","39",NA,NA,NA,NA,"-39.503055","-17.713333","2011","05",NA,NA,NA,"1"
"180","2019-11-13 11:19:00-03","USP","SPF","193463","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Bruniera, CP","Bruniera, CP","126","2009","01","20",NA,"Brasil","Bahia","Ilhéus",NA,"-39.035","-14.757778",NA,NA,"SPF00193463",NA,"87","87",NA,NA,NA,NA,"-39.035","-14.757778","2009","04",NA,NA,NA,NA
"181","2019-11-13 11:19:00-03","USP","SPF","206412","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga","Dias, HM","136","2007","03","27",NA,"Brasil","Bahia","Caravelas","Extremo sul da Bahia, Rio Massangano.","-39.25","-17.666667",NA,NA,"SPF00206412",NA,NA,NA,NA,NA,NA,NA,"-39.25","-17.666667","2010","12",NA,NA,NA,NA
"182","2021-03-15 18:26:38-03","USP","SPF","225486","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Antar, GM","Lopes, JC","312","2011","10","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Gávea, após o segundo córrego.","-39.929444","-19.151556",NA,"Liana. Sépalas negras. Fruto amarelado.; Mata de Tabuleiro.","SPF00225486",NA,"2","2",NA,NA,NA,NA,"-39.929444","-19.151556","2017","01",NA,NA,NA,NA
"183","2019-11-25 11:58:00-03","USP","SPF","230483","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Siqueira, GS","Lombardi, JA","9651","2012","12","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.964611","-19.212639",NA,NA,"SPF00230483",NA,"53","53",NA,NA,NA,NA,"-39.964611","-19.212639","2014","09",NA,NA,NA,NA
"184","2019-11-13 11:18:58-03","USP","SPF","174413","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Smith, SF","Hatschbach, G","75523","2003","06","19",NA,"Brasil","Bahia","Conde",NA,"-37.6105995178223","-11.8135995864868",NA,NA,"SPF00174413",NA,NA,NA,NA,NA,"31737","auto",NA,NA,"2005",NA,NA,NA,NA,NA
"185","2019-11-13 11:18:58-03","USP","SPF","112480","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Smith, SF","Hatschbach, G","63337","1995","08","15",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"SPF00112480",NA,NA,NA,NA,NA,"61245","auto",NA,NA,"1996",NA,NA,NA,NA,NA
"186","2019-11-13 11:19:00-03","USP","SPF","30597","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Oliveira, JDP","Mattos, LA","771","1980","05","20",NA,"Brasil","Bahia","Mucuri",NA,"-39.5508003234863","-18.0863990783691",NA,NA,"SPF00030597",NA,"10","10",NA,NA,"78440","auto",NA,NA,"1983","02",NA,NA,NA,NA
"187","2019-11-13 11:19:00-03","USP","SPF","30598","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Oliveira, JDP","Hage, JL","383","1980","08","07",NA,"Brasil","Bahia","Uruçuca",NA,"-39.2844009399414","-14.5930995941162",NA,NA,"SPF00030598",NA,"200","200",NA,NA,"33791","auto",NA,NA,"1983","02",NA,NA,NA,NA
"188","2019-10-07 09:19:26-03","UEFS","HUEFS","110091","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga","Silva-Castro, M.M.","990","2006","06","04",NA,"Brasil","Espírito Santo","Conceição da Barra","Conceição da Barra - São Mateus. Estrada de chão.","-39.794444","-18.613333",NA,"Beira da mata.","HUEFS0110091","HUEFS0110091","20","20",NA,"Dillenianae",NA,NA,"39W47'40''","18S36'48''","2014","01",NA,NA,NA,NA
"189","2019-10-07 09:19:26-03","UEFS","HUEFS","180617","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","C.N.Fraga","Matos, E.N.de","400","2011","08","23",NA,"Brasil","Bahia","Caravelas","Massangano-Macaco.","-39.259722","-17.6725",NA,"Campestre e moitas","HUEFS0180617","HUEFS0180617",NA,NA,NA,"Dillenianae",NA,NA,"39W15'35''","17S40'21''",NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:19:26-03","UEFS","HUEFS","193389","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Pinho-Ferreira, M.A.","544","2006","04","06",NA,"Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Estrada da Gavea ca. 5,5km da entrada","-39","-19",NA,NA,"HUEFS0193389","HUEFS0193389","30","30",NA,"Dillenianae",NA,NA,"39W","19S",NA,NA,NA,NA,NA,NA
