"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus","fieldNumber"
"1","2021-03-15 16:37:00-03","NY","NYBG","686114","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","R. M. Klein","11047","1974","01","20","South America","Brazil","Santa Catarina","Ao oeste de Nova Erechim, Nova Erechim","700","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=824877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686114","NY00686114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","651122","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","T. Sendulsky","1341","1974","02","07","South America","Brazil","São Paulo","Sao Paulo, Sao Paulo, Reserva Biológica, Parque Estadual das Fontes do Ipiranga",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00651122","NY00651122_01","Sao Paulo","-46.621883","-23.654505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","686110","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","R. M. Klein","11036","1974","01","18","South America","Brazil","Santa Catarina","Na cidade de Campo Erê, Campo Erê","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=825378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686110","NY00686110_01","Campo Erê","-53.0781","-26.3944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","686113","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","R. M. Klein","11030","1974","01","18","South America","Brazil","Santa Catarina","7 km ao oeste de São Domingos","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=824818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686113","NY00686113_01","Sao Domingos","-52.5317","-26.5583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","651126","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","T. Sendulsky","1318","1973","12","06","South America","Brazil","São Paulo","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00651126","NY00651126_01","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","651125","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","T. Sendulsky","1324","1973","12","23","South America","Brazil","São Paulo","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânico, Parque do Estado",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00651125","NY00651125_01","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","686107","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","L. B. Smith","15671","1971","12","05","South America","Brazil","Paraná","10 km south of Palmas",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=825373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686107","NY00686107_01","Palmas","-51.9906","-26.4844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","778436","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","L. B. Smith","15520","1971","11","30","South America","Brazil","Santa Catarina","Taquara Verde, 16 km west of Caçador",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794223' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778436","NY00778436_01","caçador","-51.0147","-26.7756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","778435","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","G. G. Hatschbach","28267","1971","12","05","South America","Brazil","Paraná","Estr. Palmas-Ponte Serrada",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778435","NY00778435_01","Palmas","-51.9906","-26.4844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","778428","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","R. M. Klein","11011","1974","01","16","South America","Brazil","Santa Catarina","Lança, Pôrto Uniao","750","750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778428","NY00778428_01","Porto Uniao","-51.0781","-26.2383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","651124","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","T. Sendulsky","1322","1973","12","17","South America","Brazil","São Paulo","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00651124","NY00651124_01","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","778430","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","L. B. Smith","11036","1957","02","08","South America","Brazil","Santa Catarina","Mun. Caçador-Curitibanos: 21 km southest of Caçdoe on the road to Lebon Regis (47 km)","700","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778430","NY00778430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","686109","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","A. Krapovickas","23064","1973","01","30","South America","Brazil","Santa Catarina","Ponte Alta do Sul Km. 315, ruta BR-116",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=825375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686109","NY00686109_01","Ponte Alta","-50.3803","-27.4844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","686112","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","R. M. Klein","10991","1973","12","31","South America","Brazil","Rio Grande do Sul","São Bernardo, Vacaria","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=824548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686112","NY00686112_01","Vacaria","-50.9339","-28.5122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","01096504","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","G. G. Hatschbach","33479","1973","12","12","South America","Brazil","Paraná","Passo do Jacu",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238686' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096504","NY01096504_01","Guarapuava","-51.4581","-25.3956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","651127","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","T. Sendulsky","1315","1973","10","20","South America","Brazil","São Paulo","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00651127","NY00651127_01","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","651123","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinícius-Silva","T. Sendulsky","1314","1973","10","10","South America","Brazil","São Paulo","10 km south of center of city of Sao Paulo, in grounds of the Instituto de Botânica, Parque do Estado",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=608399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00651123","NY00651123_01","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-11-04 12:18:44-03","ESALQ","ESA","112605","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii",NA,"Filgueiras, T.","Sarmento, M.M.",NA,"2010","07","22",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA112605","ESA112605_1 ESA112605_2","Cotia","-46.9099998474121","-23.6000003814697","23869","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-12-19 08:15:27-03","FPS","FPS","2274","MachineObservation","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schwirkowski, P.","Schwirkowski, P.",NA,"2016","06","27",NA,"Brasil","Santa Catarina","Parque Vinte e Três de Setembro",NA,NA,NA,"<ll>dwc_commonname:</ll> Taquara-lixa","FPS02274","FPS02274_v01 FPS02274_v02 FPS02274_v03 FPS02274_v04 FPS02274_v05 FPS02274_v06 FPS02274_v07 FPS02274_v08 FPS02274_v09 FPS02274_v10 FPS02274_v11 FPS02274_v12 FPS02274_v13","São Bento do Sul","-49.383622","-26.27563",NA,NA,"2016","06","27","-49.383622","-26.27563",NA,NA,NA,NA
"20","2020-12-20 21:19:00-03","UFV","VIC","35087","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Longhi-Wagner, H.","Francisco, E.M.; Teixiera, O.M.","s.n.","2001","11","19",NA,"Brasil","Paraná","Parque da Raposa, Interior da mata.",NA,NA,NA,"Com fruto maduro cor marrom.","VIC035087","VIC035087","Apucarana","-51.4608001708984","-23.5508003234863","23979","auto","2008","10","16",NA,NA,NA,NA,NA,NA
"21","2020-12-20 21:19:00-03","UFV","VIC","48756","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinícius-Silva, R.","Vinícius-Silva, R.; Neves, G.S.","128","2017","06","26",NA,"Brasil","São Paulo","Instituto de Botânica, Parque Estadual Fontes do I, Mata próxima à Avenida das Palmeiras","815","815",NA,"Indivíduo com, aproximadamente, 3-5 m de altura. Colmos inicialmente eretos e posteriormente escandentes. Entrenós com 30-36 cm de comprimento; verde com máculas amarelas, escabros. Planta encontrada em borda de mata.","VIC048756","VIC048756","São Paulo","-46","-23",NA,NA,"2017","06","26","-46","-23",NA,NA,NA,NA
"22","2020-12-20 21:19:00-03","UFV","VIC","46569","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Tombolato, A.F.C.; et al.","s.n.","2013","05","07",NA,"Brasil","São Paulo","Polo Regional",NA,NA,NA,"Escabro escandente, ca 8 m alt","VIC046569","VIC046569","Capão Bonito","-48.3400001525879","-24","39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-12-20 21:19:00-03","UFV","VIC","48750","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinícius-Silva, R.","A.A. Miranda","s.n.","2014",NA,NA,NA,"Brasil","Minas Gerais","Universidade Federal de Viçosa",NA,NA,NA,"Inicialmente ereto e posteriormente arqueando-se no ápice. Indivíduo em floração encontrado em borda de Floresta Estacional Semidecidual Montana","VIC048750","VIC048750","Viçosa","-42.8819007873535","-20.7539005279541","13937","auto","2014","10","05",NA,NA,NA,NA,NA,NA
"24","2019-11-21 14:42:50-03","UFJF","CESJ","71370","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Schmidt","R.A. Wasum","2227","2004","11","20","América do Sul","Brasil","Rio Grande do Sul","Usina da Toca","750","750",NA,"Em orla da mata.","CESJ071370",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","auto","2011","06","08",NA,NA,NA,NA,NA,NA
"25","2019-11-21 14:42:50-03","UFJF","CESJ","36399","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","F.M. Ferreira","L. Meireles; E.D. Silva","s.n.","2000","12","07","América do Sul","Brasil","Minas Gerais","Reserva Biológica de Santa Cândida",NA,NA,NA,"Erva com moitas na área queimada.","CESJ036399",NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713","36144","auto","2005","06","07",NA,NA,NA,NA,NA,NA
"26","2019-11-21 14:42:50-03","UFJF","CESJ","71371","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Schmidt","R.A. Wasum","2297","2005","01","06","América do Sul","Brasil","Rio Grande do Sul","Fazenda do Cilho","1050","1050",NA,"Em orla da mata.","CESJ071371",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203","55856","auto","2011","06","08",NA,NA,NA,NA,NA,NA
"27","2019-11-27 13:51:45-03","UFS","ASE","40089","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Wasum, R","2297","2005","01","06","Southern America","Brasil","Rio Grande do Sul","Fazenda do Cilho, Fazenda Capão do Ipê","1050","1050",NA,"Em orla de mata","ASE0041606",NA,"Bom Jesus","-50.416689","-28.667809",NA,NA,"2011","06","08","-50.416689","-28.667809",NA,NA,NA,NA
"28","2021-03-01 16:20:32-03","UNICAMP","UEC","17017","S","Plantae","Liliopsida",NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius-Silva, R","Hatschbach, G","33712","1974","01","23",NA,"Brazil","Paraná","Capivari (Mun. Colombo) Paraná.",NA,NA,NA,"Caespitosa, 8m.; Mata.","UEC096788","UEC096788","Colombo","-49.2242012023926","-25.2917003631592","13536","auto","2019","06","03",NA,NA,NA,NA,NA,NA
"29","2020-12-04 13:19:38-03","UDESC","LUSC","3398","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Wasum, R.",NA,"2005","01","06",NA,"Brasil","Rio Grande do Sul","Fazenda do Cilho.",NA,NA,NA,NA,"LUSC007307","LUSC007307","Bom Jesus","-50.4166984558105","-28.6678009033203","55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-12-04 13:19:38-03","UDESC","LUSC","3397","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Schmidt, R.; Araújo, A.",NA,"2007","01","24",NA,"Brasil","Rio Grande do Sul","Mato dos Bonis.",NA,NA,NA,NA,"LUSC007308","LUSC007308","Campo Novo","-53.8032989501953","-27.6753005981445","12455","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-12-04 13:19:38-03","UDESC","LUSC","3517","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Schimdt, R.; Araújo, A.","1466","2007","01","22",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"LUSC007310","LUSC007310","Ibiraiaras","-51.6363983154297","-28.3700008392334","14430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-12-04 13:19:38-03","UDESC","LUSC","3516","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Schmidt, R.","1437","2006","12","05",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"LUSC007318","LUSC007318","São José dos Ausentes","-50.0657997131348","-28.7483005523682","42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-12-19 09:15:14-03","PUCRS","MPUC","11092","S","Plantae",NA,"Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","R. Vinicius-Silva",NA,NA,"2004","09","20","South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,"Canela","-50.8155556","-29.3658333",NA,NA,"2019","01","01","-50.8155556000","-29.3658333000","Liliopsida","1",NA,NA
"34","2020-10-14 10:04:59-03","FURB","FURB","36387","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R; et al.","Wasum, R.","2227","2004","11","20",NA,"Brasil","Rio Grande do Sul","Usina da Toca.","750","750",NA,NA,"FURB03124","FURB03124","São Francisco de Paula","-50.7405555","-29.2902777",NA,NA,"2011","06","08","-50.7405555","-29.2902777",NA,NA,NA,NA
"35","2020-10-14 10:04:59-03","FURB","FURB","8205","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Longhi-Wagner, HM","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1115","2007","12","11",NA,"Brasil","Santa Catarina","Campo do Areião.","1287","1287",NA,"Florística IFFSC 736.","FURB39054","FURB39054_1 FURB39054_2","Monte Castelo","-50.3091667","-26.8222223",NA,NA,"2008","11","26","-50.3091667","-26.8222223",NA,NA,NA,NA
"36","2020-10-14 10:04:59-03","FURB","FURB","8360","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinícius-Silva, R.","Verdi, M.; Dreveck, S. & Godoy, M.B.","58","2007","11","26",NA,"Brasil","Santa Catarina","Distrito de Itaió.","932","932",NA,"Florística IFFSC 946. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: herbácea;","FURB46981","FURB46981","Itaiópolis","-49.8583333","-26.4594444",NA,NA,"2019","06","03","-49.8583333","-26.4594444",NA,NA,NA,NA
"37","2019-11-08 08:55:06-03","FURB","FURB","36386","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R; et al.","Wasum, R.","2297","2005","01","06",NA,"Brasil","Rio Grande do Sul","Fazenda do Cilho.","1050","1050",NA,NA,"FURB39059","FURB39059","Bom Jesus","-50.4166984558105","-28.6678009033203","55856","auto","2011","06","08",NA,NA,NA,NA,NA,NA
"38","2020-10-14 10:04:59-03","FURB","FURB","26329","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinícius-Silva, R.","Liebsch, D.","1293","2007","04","09",NA,"Brasil","Santa Catarina","Fazenda Ressaca.",NA,NA,NA,NA,"FURB46979","FURB46979","Vargem Bonita","-51.7400016784668","-27.0067005157471","18827","auto","2019","06","03",NA,NA,NA,NA,NA,NA
"39","2021-03-16 17:54:35-03","UCS","HUCS","24487","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Wasum, R.A.","2229","2004","11","20",NA,"Brasil","Rio Grande do Sul","Usina da Toca","750","750",NA,"Herbário ICN - 167922&nf;; orla da mata",NA,NA,"São Francisco de Paula","-50.740556","-29.290278",NA,NA,"2011","06","08","-50.740556","-29.290278",NA,NA,NA,NA
"40","2021-03-16 17:54:35-03","UCS","HUCS","38946","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Schmidt, R.","s.n.","2006",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"Herbário ICN 167909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-16 17:54:35-03","UCS","HUCS","38987","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Schmidt, R.","1475","2007","01","24",NA,"Brasil","Rio Grande do Sul","mato dos Bonis",NA,NA,NA,NA,NA,NA,"Campo Novo","-53.865833","-27.609722",NA,NA,"2008",NA,NA,"-53.865833","-27.609722",NA,NA,NA,NA
"42","2021-03-16 17:54:35-03","UCS","HUCS","24699","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Catusso, N.","s.n.","2004","12",NA,NA,"Brasil","Santa Catarina","Campo Alto",NA,NA,NA,"orla da mata",NA,NA,"Santa Cecília","-50.4268989562988","-26.9608001708984","37034","auto","2011","06","08",NA,NA,NA,NA,NA,NA
"43","2021-03-16 17:54:35-03","UCS","HUCS","2888","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Sehnem, A.","Sehnem, A.","s.n.","1971","09","12",NA,"Brasil","Rio Grande do Sul","Colégio Santo Inácio","600","600",NA,"Coleção ASSL - 12419&nf;; in silva primaeva",NA,NA,"Salvador do Sul","-51.5113983154297","-29.4382991790771","14966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-16 17:54:35-03","UCS","HUCS","38945","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Schmidt, R.","1433","2006","12","05",NA,"Brasil","Rio Grande do Sul","estrada para São Joaquim",NA,NA,NA,"Herbário ICN - 167913&nf;; beira da mata com araucária",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203","55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-16 17:54:35-03","UCS","HUCS","24853","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Wasum, R.A.","2297","2005","01","06",NA,"Brasil","Rio Grande do Sul","Fazenda do Cilho","1050","1050",NA,"Herbário ICN - 167920&nf;; orla da mata",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203","55856","auto","2011","06","08",NA,NA,NA,NA,NA,NA
"46","2021-03-16 17:54:35-03","UCS","HUCS","15843","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Kegler, A.","1013","2000","06","13",NA,"Brasil","Rio Grande do Sul","Fazenda Souza","780","780",NA,"Herbário ICN - 167924&nf;; orla da mata",NA,NA,"Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","auto","2011","06","08",NA,NA,NA,NA,NA,NA
"47","2021-03-16 17:54:35-03","UCS","HUCS","40262","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Cordeiro, J.; Felitto, G.","Felitto, G.","178","2011","10","26",NA,"Brasil","Santa Catarina","Linha de Transmissão Elétrica Tubarão/Urussanga",NA,NA,NA,"Herbário MBM; touceiras derrubadas ao chão",NA,NA,"Urussanga","-49.32080078125","-28.5177993774414","14548","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-16 17:54:35-03","UCS","HUCS","36292","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Schmidt, R.","1523","2008","02","27",NA,"Brasil","Rio Grande do Sul","Parque da Ferradura",NA,NA,NA,"Herbário ICN - 189930",NA,NA,"Canela","-50.815601348877","-29.3656005859375","16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-16 17:54:35-03","UCS","HUCS","25469","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Budziak, C.","44","2004","12","16",NA,"Brasil","Paraná","Passa Vinte",NA,NA,NA,"Herbário MBM; no araucarieto, próximo charco, beira da estrada",NA,NA,"Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","61623","auto","2008","05",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-16 17:54:35-03","UCS","HUCS","10993a","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Smith, S.F.","Butzke, A.","386","1994","03","31",NA,"Brasil","Rio Grande do Sul","Secretaria da Justiça - URI",NA,NA,NA,"Herbara - 7386&nf;; beira do mato",NA,NA,"Erechim","-52.2738990783691","-27.6341991424561","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-16 17:54:35-03","UCS","HUCS","36072","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Schmidt, R.","Longui-Wagner","10092","2006","12","20",NA,"Brasil","Rio Grande do Sul","Serra do Pinto",NA,NA,NA,"Herbário ICN - 153581",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA
