"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","recordNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","continentOcean","preparationType","class","typeStatus","eventTime","infraspecificEpithet","individualCount","sex"
"154","2021-02-08 12:50:47-03","UFRGS","ICN","027810","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Irgang, BE; et al.; LIndeman, J",NA,NA,NA,"Irgang, BE; Girardi, A; M.L. Porto; et al.","1972","07","15","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00030681",NA,"Parque de Torres","s.n.","Espécie ameaçada de extinção (Vulnerável). Série 27.27.; Mato de banhado mexido, limite N.","Monocotyledon",NA,"20837","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:50:47-03","UFRGS","ICN","027809","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Costa, A","1994","01","31","Lindeman, JC; Porto, ML; et al.","1972","07","13","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00030675",NA,"Parque de Torres","s.n.","Espécie ameaçada de extinção (Vulnerável). Série 20.55.; Mato úmido, central, margem.","Monocotyledon",NA,"20837","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:50:47-03","UFRGS","ICN","187142","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Kuhn, SA","2015","08","01","Mariath, JE","2012","08","12","Brasil","SC","Florianópolis","-48.511667","-27.529722","-48.511667","-27.529722",NA,NA,"ICN00030676",NA,"Unidade de Conservação ambiental Desterro","s.n.","Material testemunho /Planta da coleção viva Laveg nº 0512; Planta herbácea","Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"157","2020-05-20 18:18:27-03","UFMT","CNMT","9136","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich","Schmitt","2010","11","05","Schmitt, J.L.; Caglioni","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","-49.8328018188477","-26.8808002471924",NA,NA,NA,NA,"CNMT009136",NA,"Pratinha","3031","Fruto roxoDoação Herbário Joinvillea - JOI 15497","Angiosperma",NA,"19556","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66350","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.",NA,NA,NA,NA,"Silveira, N.","1992","06",NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0066350",NA,"No morro.","11532","bromélia;","Magnoliophyta",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66281","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.","Strehl, T.",NA,NA,NA,"Mattos, J.","1983","12",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"HAS0066281",NA,"Serra do Sudeste; Cerca de 10 km de Pinheiro Machado, na rodovia para Pelotas.","25558","bromélia; Num capãozinho de encosta, sobre os ramos das árvores;","Magnoliophyta",NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","28386","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.",NA,NA,NA,NA,"Waechter, J.L.","1988","10",NA,"Brasil","Rio Grande do Sul","Rio grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"HAS0028386",NA,"Estação Ecológica do Taim,","2352","bromélia; epífito Com frutos (cápsulas ainda fechadas). Inflorescência com dois metros de altura.","Magnoliophyta",NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66284","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.","Strehl, T.",NA,NA,NA,"Strehl, T.","1993","03",NA,"Brasil","Rio Grande do Sul","Riozinho","-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,"HAS0066284",NA,"Encosta Inferior do Nordeste; Cascata do Chuvisqueiro, na estrada para.","1516","bromélia;","Magnoliophyta",NA,"18583","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66282","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.","Strehl, T.",NA,NA,NA,"Strehl, T.","1994","01",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"HAS0066282",NA,"Encosta Inferior do Nordeste; 3 Cachoeiras.","1497","bromélia; No meio do rio; As flores se abrem à noite;","Magnoliophyta",NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","1172","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.",NA,NA,NA,NA,"Porto, M.L.; Soares, Z.; Martau, L.","1975","01",NA,"Brasil","Rio Grande do Sul","Viamão","-51.029678","-30.359368","-51,029678","-30,359368","87","87","HAS0001172",NA,"Morro da Grota, Parque de Itapuã","s.n.","bromélia; epífito","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","19721","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.",NA,NA,NA,NA,"Strehl, T.","1983","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.23","-30.0331","-51,2300000","-30,0331000",NA,NA,"HAS0019721",NA,"Porto Alegre,","743","bromélia; Floresceu em 06/02/1983","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","95915","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Fagundes, N. F.","2018",NA,NA,"Soares, J. F.","2018","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.176748","-30.051025","-51.176748","-30.051025",NA,NA,"HAS0095915",NA,"Jardim Botânico de Porto Alegre, Área de Coleções do Arboreto - Coleção Floresta Estacional.","45","Indivíduo jovem, de cor roxa a bordô. Holoepífita habitual de ocorrência espontânea no JBPA.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","95926","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Fagundes, N. F.","2019",NA,NA,"Soares, J. F.","2019","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.176748","-30.051025","-51.176748","-30.051025",NA,NA,"HAS0095926",NA,"Jardim Botânico de Porto Alegre, Área de Coleções do Arboreto - Coleção Gimnospermae.","56","Folhas com padrão de listras característico, flores amarelo claro. Holoepífita habitual de ocorrência espontânea no JBPA.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66280","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.",NA,NA,NA,NA,"Strehl, T.","1994","03",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0066280",NA,"Itapuã,","1267","bromélia; Em flor.","Magnoliophyta",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","31644","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.",NA,NA,NA,NA,"Strehl, T.","1992","01",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0031644",NA,"RS 118, Km 31","1091","bromélia;","Magnoliophyta",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-04-05 12:31:21-03","UNIVASF","HVASF","9162","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","J.A. Siqueira Filho","2010","07","20","J.A. Siqueira Filho","2010","07","20","Brasil","Pernambuco","Lagoa dos Gatos",NA,NA,"9999.000000","9999.000000","648","648","HVASF009162",NA,"RPPN Frei Caneca, Alojamento dos pesquisadores","2382","Epífita ca. de 2,3 m alt.. Folhas glaucas. Flores cremes, passadas. Rara no local.Material cultivado no Bromeliário Biouniverso sob o nº 429",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,"U"
"170","2021-04-05 12:31:21-03","UNIVASF","HVASF","1554","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","J.A. Siqueira Filho","2002","06","20","J.A. Siqueira Filho","2002","06","20","Brasil","Pernambuco","Lagoa dos Gatos",NA,NA,"9999.000000","9999.000000","600","600","HVASF001554","HVASF001554_v01","RPPN Frei Caneca, Bromeliário","1240","Epífita isolada. Folhas com lâmina ligulada, amplamente aguda e apiculada. Inflorescência com 165cm alt., sendo o escapo floral com 50cm alt. 180 flores/inflorescência. Escapo floral ereto. Brácteas escapais subfoliácea, densamente acuminada, imbricadas. Brácteas florais amplamente elípticas, subagudas. Sépalas elípticas, subagudas com 37mm comp. Estames exsertos. Frutos capsulares 55cm. 1° registro para o Nordeste brasileiro. Material depositado no Bromeliário Biouniverso sob o n° 429.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,"U"
"171","2021-04-05 12:31:21-03","UNIVASF","HVASF","16672","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","J.A. Siqueira Filho","2012","08","30","J.A. Siqueira Filho","2012","08","30","Brasil","Pernambuco","Não disponível",NA,NA,"9999.000000","9999.000000","175","175","HVASF016672","HVASF016672_v01 HVASF016672_v02 HVASF016672_v03","Sem local preciso, proveniente de apreensão do CIPOMA.","2856","Epífita heliófila. Folhas lanceoladas com máculas ao longo da lâmina e uma fina camada de cera epicuticlar que se descama in sicco ao longo de toda a inflorescência. Escapo floral verde ca. 1,20m alt.. Bromeliário Biouniverso 420. Em cultivo no VIVASF 99. Data de coleta original: 11/01/2002.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,"U"
"172","2021-04-05 12:31:21-03","UNIVASF","HVASF","1273","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","J.A. Siqueira Filho","1998","08","28","J.A. Siqueira Filho","1997","01","13","Brasil","Pernambuco","Lagoa dos Gatos",NA,NA,"9999.000000","9999.000000","700","700","HVASF001273",NA,"Serra do Urubu, Sítio Veloso","476","Folhas lanceoladas, ausentes de espinhos na margem foliar, com máculas ao longo da lâmina e uma fina camada de cera na superfície abaxial. Folhas com 60x6cm. Inflorescência passada. Escapo floral com 1,30m, inflorescência com 85cm, com muitas brácteas escapais palhosas. Frutos capsulares, deiscentes.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,"U"
"173","2019-11-21 10:02:51-03","IBt","SP","41590","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Smith, LB","1941",NA,NA,"Kuhlmann, M","1939","08","30","Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,NA,"SP053653","SP053653",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:02:51-03","IBt","SP","44735","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.",NA,NA,NA,NA,"Foster, M; Foster, R","1940","08","02","Brasil","Espírito Santo","Colatina","-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"SP053654","SP053654","Linhares.","788",NA,NA,NA,"57036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:02:51-03","IBt","SP","360957","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Forzza, RC; Almeida, VR","2002","10",NA,"Castro, RM; et al.","2001","06","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"SP053647","SP053647","Reserva Biológica da Represa do Grama","463",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:02:51-03","IBt","SP","51019","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Handro, O",NA,NA,NA,"Orth, C","1934","01","05","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SP053652","SP053652","Gloria.","s.n.",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:02:51-03","IBt","SP","46529","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.",NA,NA,NA,NA,"Eugenio Leite, J","1942","02",NA,"Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SP053650","SP053650",NA,"214",NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:02:51-03","IBt","SP","202381a","Extra","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL","2007",NA,NA,"Wanderley, MGL; Muniz, CFS","1985","05","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP053649","SP053649","Ilha do Cardoso, Morro das Pedras","766",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:02:51-03","IBt","SP","202381","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL","2007",NA,NA,"Wanderley, MGL; Muniz, CFS","1985","05","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP053648","SP053648","Ilha do Cardoso, Morro das Pedras","766",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:02:51-03","IBt","SP","210046a","Extra","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL","1993",NA,NA,"Macedo, ICC; Barros, F; Romaniuc Neto, S","1985","07","10","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP053646","SP053646","Parque Estadual da Ilha do Cardoso","89",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:02:51-03","IBt","SP","210046","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL","1993",NA,NA,"Macedo, ICC; Barros, F; Romaniuc Neto, S","1985","07","10","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP053645","SP053645","Parque Estadual da Ilha do Cardoso","89",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:02:51-03","IBt","SP","366808","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Moreira, BA",NA,NA,NA,"Moreira, BA; et al.","2004","01","26","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SP053640","SP053640","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha do Jequitibá.","228",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:02:51-03","IBt","SP","430364","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL","2008",NA,NA,"Shirasuna, RT; et al.","2007","09","20","Brasil","São Paulo","Embu","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,NA,"Lote 5 Rodoanel Mário Covas, Trecho Sul","340",NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:02:51-03","IBt","SP","441786a","Extra","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Louzada, RB",NA,NA,NA,"Araújo, CC","2011","07","30","Brasil","São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"SP053639","SP053639","Parque Estadual da Cantareira, Trilha da Cachoeira.","5",NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:02:51-03","IBt","SP","441786","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Louzada, RB",NA,NA,NA,"Araújo, CC","2011","07","30","Brasil","São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"SP053638","SP053638","Parque Estadual da Cantareira, Trilha da Cachoeira.","5",NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:02:51-03","IBt","SP","309187a","Extra","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"SP053642","SP053642","Parque Estadual de Intervales, Trilha para a gruta (Bocaina).","2226",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:02:51-03","IBt","SP","309187c","Extra","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"SP053644","SP053644","Parque Estadual de Intervales, Trilha para a gruta (Bocaina).","2226",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:02:51-03","IBt","SP","309187b","Extra","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"SP053643","SP053643","Parque Estadual de Intervales, Trilha para a gruta (Bocaina).","2226",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:02:51-03","IBt","SP","309187","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"SP053641","SP053641","Parque Estadual de Intervales, Trilha para a gruta (Bocaina).","2226",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:02:51-03","IBt","SP","25025","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Handro, O",NA,NA,NA,"Hoehne, FC","1930","01","28","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP053651","SP053651","Parque do Estado","s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
