"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","sex"
"275","2020-09-12 05:00:02-03","US","US","1335939","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"-- Widgren","225","1846","2","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,NA,NA,NA,"US03152045","US03152045_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","2367827","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Austin, D. F.","C. Brewer-Carias","45","1962","7",NA,"South America - Neotropics","Venezuela","Bolívar",NA,"Cerro Yaví, 60 km NE of; on Bolívar/Amazonas border","-65.98","5.53",NA,NA,NA,NA,"US00760162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","2195877","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"A. Macedo","249","1944","2","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Campina Verde, Jaraguá, Estado Minas.",NA,NA,NA,NA,NA,NA,"US03152043","US03152043_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","2369387","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"G. M. Felippe","10","1960","12","27","South America - Neotropics","Brazil","São Paulo",NA,"Proc. estado de S. Paulo; estrada S. Paulo-Itapetininga; bacia do Ribeirão Lajeado.","-47.33","-23.52",NA,NA,NA,NA,"US03152037","US03152037_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","2249204","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"A. Macedo","4312","1956","2","17","South America - Neotropics","Brazil","Goiás",NA,"Pirineus, Mun. Corumbá de Goias.",NA,NA,NA,NA,NA,NA,"US03152039","US03152039_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","1932647","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"L. O. Williams & V. Assis","6000","1945","3","4","South America - Neotropics","Brazil","Minas Gerais",NA,"In campo, Morro das Pedras, near Belo Horizonte.",NA,NA,NA,NA,NA,NA,"US03152042","US03152042_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2927070","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","3615","1980","3","3","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasília DF, São Bartolomeu.",NA,NA,NA,NA,NA,NA,"US03152032","US03152032_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","2252629","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"G. Hatschbach","3676","1957","11","24","South America","Brazil","Paraná",NA,"Mun.: S. Jeronimo da Serra, arredores de S. Jeronimo.",NA,NA,NA,NA,NA,NA,"US03152038","US03152038_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US","273009","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"A. Regnell","175*","1865","2","7","South America - Neotropics","Brazil","São Paulo",NA,"Brasilia, prov. São Paulo.",NA,NA,NA,NA,NA,NA,"US03152044","US03152044_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US","2555444","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"I. Mimura","305","1962","2","27","South America - Neotropics","Brazil","São Paulo",NA,"Município de São José dos Campos: uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata, Ca. 10,3 km SSE em linha reta dea praça principal de São José Dos Campos.",NA,NA,NA,NA,NA,NA,"US03152036","US03152036_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US","2029224","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"H. Schiefer","871","1945","7","16","South America - Neotropics","Colombia","Meta",NA,"Puerto Lopez, Meta.",NA,NA,NA,NA,NA,NA,"US03152041","US03152041_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","3314806","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"M. Fonseca, F. C. A. Oliveira & B. S. Barros","151","1995","3","22","South America - Neotropics","Brazil","Goiás",NA,"Niquelândia, Km 18 da estrada de chão em direção à mina de niquel.","-48.4194","-14.3583",NA,NA,NA,NA,"US03152035","US03152035_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US","2970590","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","7535","1983","2","8","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal, Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,"US03152034","US03152034_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","273007","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"A. Regnell","193",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,"US03152046","US03152046_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"289","2020-09-02 16:23:24-03","Cenargen","CEN","51006","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","C. G. Fontes","José Floriano Barêa Pastore","268","2003","01","22",NA,"Brasil","DF","BRASILIA","Poço Azul.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00051006","CEN00051006",NA,NA,NA,"2007","70570","auto","02",NA,NA,NA,"4",NA,NA,NA,NA,NA
"290","2020-09-02 16:23:24-03","Cenargen","CEN","56131","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","C. G. Fontes","José Floriano Barêa Pastore","1288","2005","03","15",NA,"Brasil","DF","BRASILIA","Próximo ao córrego Paranoazinho/Sobradinho - DF.","-47.851388","-15.649722",NA,NA,"Unicata","Barranco de pedra, alto do morro.","CEN00056131","CEN00056131",NA,"-47.851388","-15.649722","2007",NA,NA,"02",NA,NA,NA,"1",NA,NA,NA,NA,NA
"291","2020-09-02 16:23:24-03","Cenargen","CEN","61300","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","B. M. T. Walter","Anderson Cássio Sevilha","4095","2004","04","02",NA,"Brasil","TO","PARANA","Ponto 40 da fitossociologia.","-47.2625","-12.792222","454","454","Unicata",NA,"CEN00061300","CEN00061300",NA,"-47.2625","-12.792222","2012",NA,NA,"01",NA,NA,NA,"1",NA,NA,NA,NA,NA
"292","2020-09-02 16:23:24-03","Cenargen","CEN","110831","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","J.R.I.Wood","J. Moises Mendoza F.","4705","2015","02","07",NA,"Brasil","GO","MINEIROS","Parque Nacional Emas. Ca. 7.9 km da sede Formoso, na trilha para Água Ruim.","-52.833611","-17.230555","847","847","Unicata","Folhas verdes e branquicentas na face abaxial, flores (em botão) lilás intenso. Plantas dispersas localmente. Cerrado com áreas de cerrado aberto, bastante preservado, rodeado de campos de cultivo.","CEN00110831","CEN00110831",NA,"-52.833611","-17.230555","2015",NA,NA,"11",NA,NA,NA,"1",NA,NA,NA,NA,NA
"293","2020-09-02 16:23:24-03","Cenargen","CEN","79734","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","J.R.I.Wood","Roger D. Reeves","3012","2005","02","05",NA,"Brasil","GO","NIQUELANDIA","Visit to top of 'chromite hill': 1121 m, 14º20,011' S, 48º23,709' W, on the way up the hill, and at the summit, 14º20.011 S, 48º23.709 W, 1030-1120 m.","-48.383333","-14.333333",NA,NA,"Exsicatas","Tall (1 m+) shrub with very silvery grey indumentum on Ivs, flr buds terminal and axial. FLORA DE SOLOS SERPENTINOS DO ESTADO DE GOIÁS.(Plantas tolerantes ou acumuladoras de níquel).","CEN00079734","CEN00079734",NA,"-48.383333","-14.333333","2013",NA,NA,"05",NA,NA,NA,"1",NA,NA,NA,NA,NA
"294","2020-09-02 16:23:24-03","Cenargen","CEN","57698","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Simão-Bianchini","Ernestino de S. Gomes Guarino","640","2001","02","09",NA,"Brasil","DF","BRASILIA","Cerrado sensu stricto na borda da Mata do Córrego Riacho Fundo, no lado direito, atrás da casa.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Gineceu, anteras e filetes alvos, folhas discolor, com a face abaxial de cor prata.","CEN00057698","CEN00057698",NA,"-4800000.0","-1586667.0","2006","70570","auto","07",NA,NA,NA,"6",NA,NA,NA,NA,NA
"295","2020-09-02 16:23:24-03","Cenargen","CEN","74865","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","L. M. G. Nogueira","Eduarda Barreto Andrade Dias","356","2007","01","31",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00074865","CEN00074865",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"296","2020-09-02 16:23:24-03","Cenargen","CEN","53494","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","J.R.I.Wood","José Floriano Barêa Pastore","542","2003","04","20",NA,"Brasil","GO","CAVALCANTE","Ponte de Pedra.","-47.4583015441895","-13.7974996566772",NA,NA,"Exsicatas",NA,"CEN00053494","CEN00053494",NA,NA,NA,"2013","92497","auto","05",NA,NA,NA,"4",NA,NA,NA,NA,NA
"297","2020-09-02 16:23:24-03","Cenargen","CEN","25701","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Simão-Bianchini","Felix Rawitscher",NA,"1945","03","01",NA,"Brasil","SP","PIRASSUNUNGA","Campo Cerrado de Emas.","-47.4199981689453","-21.9899997711182",NA,NA,"Exsicatas","Doação da Universidade de São Paulo - Herbário SPF.","CEN00025701","CEN00025701",NA,NA,NA,"1995","24621","auto","06",NA,NA,NA,"1",NA,NA,NA,NA,NA
"298","2020-09-02 16:23:24-03","Cenargen","CEN","83010","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","C. G. Fontes","Clarissa Gouveia Fontes","10","2007","02","09",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Campo limpo abaixo do bambuzal (próximo ao Capril).","-48.003888","-15.9125","1100","1100","Exsicatas",NA,"CEN00083010","CEN00083010",NA,"-48.003888","-15.9125","2007",NA,NA,"09",NA,NA,NA,"4",NA,NA,NA,NA,NA
"299","2020-09-02 16:23:24-03","Cenargen","CEN","96921","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Simão-Bianchini","Carlos Romero Martins","1526","2015","03","01",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Cerrado entorno da estrada de acesso a Cascalheira do Entrocamento.","-47.933333","-15.735",NA,NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00096921","CEN00096921",NA,"-47.933333","-15.735","2015",NA,NA,"08",NA,NA,NA,"1",NA,NA,NA,NA,NA
"300","2020-09-02 16:23:24-03","Cenargen","CEN","51059","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"José Floriano Barêa Pastore","356","2003","02","10",NA,"Brasil","DF","BRASILIA","Poço Azul / APA Cafuringa.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00051059","CEN00051059",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"301","2019-06-05 10:33:24-03","UFG","HJ","3312","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Souza, L.F.","1974","2005","02","23",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,"HJ00003312","HJ00003312",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:18:12-03","USP","SPF","143455","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Cruz, ND","107","1965","02","10","Southern America","Argentina","Jujuy","Tumbaya",NA,"-65.986111","-23.986111","1950","1950",NA,NA,"SPF00143455","SPF00143455",NA,"-65.986111","-23.986111","1997",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-15 18:26:31-03","USP","SPF","207631","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Zappi, DC","Sasaki, D; Milliken, W; Nascimento, J; Philippsen, M","2125","2008","02","02",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Serra do Rochedo, limite sul do parque, acesso pela Fazenda AJJ.","-55.2604","-9.4117","459","459",NA,"Arbusto até 1 m alt. Cálice verde. Tubo da corola branco e base rosa. Fauce da corola rosa-forte.; Área com afloramentos rochosos no topo da serra. Vegetação aberta, em ilhas de solo. Ocorrência de: Guttiferae (Clusia), Myrtaceae, Eu","SPF00207631","SPF00207631",NA,"-55.2604","-9.4117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:18:11-03","USP","SPF","109827","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Aragaki, S","323","1995","03","31",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SPF00109827","SPF00109827",NA,"-47.5","-22.033333","1997",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:18:11-03","USP","SPF","11450","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Wasicky, R","s.n.","1945","02","23",NA,"Brasil","São Paulo",NA,"Campo Congonhas.",NA,NA,NA,NA,NA,NA,"SPF00011450","SPF00011450",NA,NA,NA,"1995",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-13 11:18:12-03","USP","SPF","48789","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Pirani, JR","1827","1987","02","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.25","-13.733333",NA,NA,NA,NA,"SPF00048789","SPF00048789",NA,"-47.25","-13.733333","1999",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:18:12-03","USP","SPF","146806","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Groppo, M","495","2001","01","23",NA,"Brasil","Mato Grosso do Sul",NA,"rodovia Paraíso-Capim Verde.","-53.891667","-19.525","612","612",NA,NA,"SPF00146806","SPF00146806",NA,"-53.891667","-19.525","2001",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-13 11:18:12-03","USP","SPF","40851","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Anônimo","Pirani, JR","1389","1986","02","21",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00040851","SPF00040851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-13 11:18:12-03","USP","SPF","73385","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Andrade-Lima, AD","664376","1966","01","26",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00073385","SPF00073385",NA,NA,NA,"1995",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-13 11:18:12-03","USP","SPF","79985","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Rocha, AB","s.n.","1980","01","03",NA,"Brasil","Minas Gerais",NA,"Serra do Taboão",NA,NA,NA,NA,NA,NA,"SPF00079985","SPF00079985",NA,NA,NA,"1995",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-13 11:18:12-03","USP","SPF","92541","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Giulietti, AM","CFCR13609","1994","01","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.416111","-20.267222","1095","1095",NA,NA,"SPF00092541","SPF00092541",NA,"-46.416111","-20.267222","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-13 11:18:12-03","USP","SPF","49537","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Pirani, JR","1750","1987","02","07",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SPF00049537","SPF00049537",NA,NA,NA,"1995","44724","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:18:12-03","USP","SPF","186486","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Falcão","Krieger, L","8230","1970","03",NA,NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"SPF00186486","SPF00186486",NA,NA,NA,"1971","20620","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:18:12-03","USP","SPF","70464","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Taylor, NP","1449","1991","01","27",NA,"Brasil","Minas Gerais","Jequitaí",NA,"-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"SPF00070464","SPF00070464",NA,NA,NA,"1995","34090","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:18:12-03","USP","SPF","16913","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Rawitscher, FK","s.n.","1945","03","01",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"SPF00016913","SPF00016913",NA,NA,NA,"1995","24621","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-13 11:18:11-03","USP","SPF","120659","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Salatino, MLF","27","1992","02","06",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"SPF00120659","SPF00120659",NA,NA,NA,"1997","24621","auto","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:18:12-03","USP","SPF","143456","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Simão-Bianchini, R","1210","1998","01","03",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"SPF00143456","SPF00143456",NA,NA,NA,"1998","30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-02 09:07:00-03","UNITINS","HUTO","4522","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchetti, L.","Kirkbride, J.H.","3967","1981","03","12",NA,"Brasil","Distrito Federal","Brasília","Solo arenoso com muitas peças grandes de pedra arenosa. Região Burração, perto da R-020","-47.45","-15.583333","1040","1040",NA,"Arbusto com caule simples até 1,3 m. Corolas roxas; Cerradão","HUTO004522","HUTO004522",NA,"-47.45","-15.583333","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-10-07 09:17:41-03","UEFS","HUEFS","201200","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Fontes, C.G.","10","2007","02","09",NA,"Brasil","Distrito Federal","Brasilia","Fazenda Sucupira.Campo limpo abaixo do bambuzal(próximo ao Capril).","-48.003889","-15.9125","1100","1100",NA,"Campo Limpo.","HUEFS0201200","HUEFS0201200",NA,"48W0'14''","15S54'45''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"320","2019-09-04 19:04:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,NA,"R. Spruce","3605","1854","6",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"321","2019-09-04 18:22:56-03","F","FMNH-SEEDPLANTS","V0054870F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,NA,"R. Spruce","3605","1854","6",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0054870F","V0054870F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"322","2019-01-22 17:59:03-02","F","FMNH-SEEDPLANTS","V0054871F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,NA,"R. Spruce","3605","1854","6",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0054871F","V0054871F_01","Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"323","2018-06-12 17:17:01-03","F","FMNH-SEEDPLANTS","V0441455F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,NA,NA,"619","1839",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0441455F","V0441455F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"324","2018-06-12 17:17:03-03","F","FMNH-SEEDPLANTS","V0441456F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,NA,"R. Guillén & A. R. Centurion","845","1993","11","6","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0441456F","V0441456F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"325","2018-06-12 17:17:07-03","F","FMNH-SEEDPLANTS","V0441458F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,NA,NA,NA,"1844",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0441458F","V0441458F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
