"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount"
"102","2021-02-11 17:20:42-03","UFPR","UPCB","79990","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Lima, D.F.","Royer, C.A.","9","2011","11","18","Brasil","Paraná","Ilha do Mel",NA,"-48.313","-25.511","-48.313","-25.511",NA,NA,NA,"UPCB0030355",NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,"11","28",NA,NA
"103","2021-02-11 17:20:42-03","UFPR","UPCB","56053","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Reginato, M.","201","2005","02","27","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","Arbórea 7m, fruto verde. FOM/FODM..","UPCB0030485",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,"01","01",NA,NA
"104","2021-02-11 17:20:42-03","UFPR","UPCB","9890","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Hatschbach, G.","Hatschbach, G.","31025","1972","12","20","Brasil","Paraná","Bocaiúva do Sul","Cerrinho","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, 10m x 45cm. Mata pluvial encosta de morro..","UPCB0030405",NA,NA,NA,NA,NA,NA,"1973","61623","auto",NA,"04",NA,NA,NA
"105","2021-02-11 17:20:42-03","UFPR","UPCB","44171","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Kozera, C.","1428","2000","06","20","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 4,0m alt., em Floresta Ombrófila Densa das Terras Baixas..","UPCB0030484",NA,NA,NA,NA,NA,NA,"2000","24916","auto",NA,"01","01",NA,NA
"106","2021-02-11 17:20:42-03","UFPR","UPCB","44163","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Kozera, C.","1460","2000","07","15","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 3,50m alt., em Floresta Ombrófila Densa das Terras Baixas..","UPCB0030478",NA,NA,NA,NA,NA,NA,"2000","24916","auto",NA,"01","01",NA,NA
"107","2021-02-11 17:20:42-03","UFPR","UPCB","44165","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Kozera, C.","1470","2000","07","17","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 6,0m alt., em Formação Pioneira com Influência Fluvial (caxetal)..","UPCB0030477",NA,NA,NA,NA,NA,NA,"2000","24916","auto",NA,"01","01",NA,NA
"108","2021-02-11 17:20:42-03","UFPR","UPCB","44159","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Kozera, C.","1453","2000","07","02","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 10,0m alt., com frutos verdes, em Floresta Ombrófila Densa das Terras Baixas..","UPCB0030480",NA,NA,NA,NA,NA,NA,"2000","24916","auto",NA,"01","01",NA,NA
"109","2021-02-11 17:20:42-03","UFPR","UPCB","44155","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Kozera, C.","1444","2000","07","02","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore ca. 3,0m alt., em Floresta Ombrófila Densa das Terras Baixas alterada..","UPCB0030362",NA,NA,NA,NA,NA,NA,"2000","24916","auto",NA,"01","01",NA,NA
"110","2021-02-11 17:20:42-03","UFPR","UPCB","47906","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Marques, M.C.M.","Tadei, M.",NA,"2001","10","11","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, floresta de restinga, região avançada..","UPCB0030363",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"111","2021-02-11 17:20:42-03","UFPR","UPCB","41144","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Jaster, C.B.",NA,"1999","12","21","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"DAP inferior a 10cm. Floresta de restinga em estágio avançado, terreno úmido, parcialmente inundado, P5. Distância do mar ±550m..","UPCB0030364",NA,NA,NA,NA,NA,NA,"2000","37295","auto",NA,"03",NA,NA,NA
"112","2021-02-11 17:20:42-03","UFPR","UPCB","22363","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Jaster, C.B.",NA,"1993","05","07","Brasil","Paraná","Guaraqueçaba","Ilha de Superagüi","-48.3288993835449","-25.3066997528076",NA,NA,"5","5","Arvoreta, 4m x 8cm..","UPCB0030356",NA,NA,NA,NA,NA,NA,"1994","37295","auto",NA,"03",NA,NA,NA
"113","2021-02-11 17:20:42-03","UFPR","UPCB","38482","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Marques, M.C.M.",NA,"1999","04","24","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com frutos imaturos. No interior de floresta alta de restinga (G2)..","UPCB0030483",NA,NA,NA,NA,NA,NA,"1999","24916","auto",NA,"01","01",NA,NA
"114","2021-02-11 17:20:42-03","UFPR","UPCB","32149","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Silva, S.M.",NA,"1996","01","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 6m, PB = 16cm, em floresta paludosa da planície litorânea. Material estéril..","UPCB0030482",NA,NA,NA,NA,NA,NA,"1996","24916","auto",NA,"02",NA,NA,NA
"115","2021-02-11 17:20:42-03","UFPR","UPCB","4389","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Legrand, C.D.","Hatschbach, G.","9514","1962","12","16","Brasil","Paraná","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore, 12m, flor alva. Mata..","UPCB0030404",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"116","2021-02-11 17:20:42-03","UFPR","UPCB","39748","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Lacerda, A.","190","1998","12","17","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 12m, com botões imaturos verdes, capoeira, área de contato entre as florestas ombrófilas densa e mista, 990m s.n.m..","UPCB0030361",NA,NA,NA,NA,NA,NA,"1999","12577","auto",NA,"01","01",NA,NA
"117","2021-02-11 17:20:42-03","UFPR","UPCB","7794","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Legrand, C.D.","Hatschbach, G.","17896","1967","11","21","Brasil","Paraná","Paranaguá","Picadão Cambará, Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"10","10","Arvoreta, 4m x 10cm, flor alva. Mata pluvial da planície litorânea, base do morro..","UPCB0030401",NA,NA,NA,NA,NA,NA,"1969","24916","auto",NA,"08",NA,NA,NA
"118","2021-02-11 17:20:42-03","UFPR","UPCB","24488","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Silva, S.M.","Silva, S.M.",NA,"1992","12","05","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 7m x 28cm, botão ferrugíneo. Subosque da floresta alta de restinga..","UPCB0030479",NA,NA,NA,NA,NA,NA,"1995","24916","auto",NA,"09","12",NA,NA
"119","2021-02-11 17:20:42-03","UFPR","UPCB","38999","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Gatti, A.L.S.","Gatti, G.","253","1998","07","19","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 4m, frutos verdes. Floresta ombrófila densa submontana, floresta secundária..","UPCB0030315",NA,NA,NA,NA,NA,NA,"1999","37295","auto",NA,"09",NA,NA,NA
"120","2021-02-11 17:20:42-03","UFPR","UPCB","41739","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Canha, A.M.",NA,"2000","04","27","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore 5m, botões florais esverdeados, situada em solo periodicamente inundável na planície costeira..","UPCB0030359","UPCB0030359",NA,NA,NA,NA,NA,"2000","18121","auto",NA,"01","13",NA,NA
"121","2021-02-11 17:20:42-03","UFPR","UPCB","21810","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A333","1992","08","24","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 5,5m, fruto verde e maduro..","UPCB0030360","UPCB0030360",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"122","2021-02-11 17:20:42-03","UFPR","UPCB","21809","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A412","1992","10","10","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 5m, com botão. Trilha..","UPCB0030412","UPCB0030412",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"123","2021-02-11 17:20:42-03","UFPR","UPCB","21808","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A591","1992","11","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 5m, com flor e botão..","UPCB0030411","UPCB0030411",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"124","2021-02-11 17:20:42-03","UFPR","UPCB","21807","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A542","1992","11","06","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 4,5m, botão esverdeado. Estrada de acesso à trilha..","UPCB0030408","UPCB0030408",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"125","2021-02-11 17:20:42-03","UFPR","UPCB","21806","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A42","1992","01","11","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 3,5m, fruto verde..","UPCB0030410","UPCB0030410",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"126","2021-02-11 17:20:42-03","UFPR","UPCB","21805","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A89","1992","03","10","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 4m, fruto verde..","UPCB0030407","UPCB0030407",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"127","2021-02-11 17:20:42-03","UFPR","UPCB","21804","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Negrelle, R.R.B.","A695","1993","02","15","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 4m, fruto verde. Entrada da trilha..","UPCB0030406","UPCB0030406",NA,NA,NA,NA,NA,"1993","18121","auto",NA,"08",NA,NA,NA
"128","2021-02-11 17:20:42-03","UFPR","UPCB","4929","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Legrand, C.D.","Hatschbach, G.","9855","1963","01","20","Brasil","Paraná","Campina Grande do Sul","Serra do Espia","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Árvore, 15m, flor alva. Mata..","UPCB0030399",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"129","2021-02-11 17:20:42-03","UFPR","UPCB","8029","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Legrand, C.D.","Hatschbach, G.","18579","1968","02","08","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Árvore, 20m x 35cm, flor alva. Mata pluvial da encosta de morro..","UPCB0030409",NA,NA,NA,NA,NA,NA,"1969","55154","auto",NA,"01","01",NA,NA
"130","2018-06-22 05:25:00-03","MO","MOBOT","2476162","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 8095","1958","12","17","Brazil","Santa Catarina",NA,"Vargen Grande",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-12-04 16:24:00-02","MO","MOBOT","3203292","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","M. Sobral","Gert G. Hatschbach|J.M. Silva","Hatschbach 52152","1988",NA,NA,"Brazil","Paraná",NA,"Base do Morro Anhangava (mun. Quatro Barras). Mata.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2009-11-20 06:32:00-02","MO","MOBOT","3203352","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","M. Sobral","Y.S. Kuniyoshi|A. Pizani","Kuniyoshi 4747","1984","3","15","Brazil","Paraná",NA,"Rio Pederneiras (mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3203510","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","G. Hatschbach","V. Nicolack","Nicolack 117","1990","1","16","Brazil","Paraná",NA,"Rec. Eng. Lacerda (mun. Morretes). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","3208164","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","G. Hatschnbach, 2/79","Gert G. Hatschbach","Hatschbach 41855","1978","12","26","Brazil","Paraná",NA,"Itaraerama (mun. Branco do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","3208317","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","D. Legrand","Gert G. Hatschbach","Hatschbach 18579","1968","2","8","Brazil","Paraná",NA,"Sitio do Belizario (mun. Campina Gde Sul.) Mata pluvial encosta morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-03-17 13:34:00-03","MO","MOBOT","3255691","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","M. L. Kawasala","Gert G. Hatschbach","Hatschbach 18182","1967","12","27","Brazil","Paraná",NA,"Local de coleta Sitio do Belizario (Mun. Camp. Gde. Sul)",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"137","2012-04-25 13:09:00-03","MO","MOBOT","3403341","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","M. L. Kawasaki","Gert G. Hatschbach","Hatschbach 18579","1968","2","8","Brazil","Paraná",NA,"Sitio do Belizario (mun. Campina Gde. Sul).",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2020-08-31 09:07:47-03","INPA","INPA","171896","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Hatschbach, GG","Nicolack, V","117","1990","01","16","Brasil","Paraná","Morretes","Rec. Engº. Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0171896","INPA0171896 INPA0171896_e","Dicotyledon Com-Clade","Myrtales",NA,"Southern America",NA,"1990","30514","auto",NA,NA,NA,NA,NA
"139","2020-08-31 09:07:47-03","INPA","INPA","200844","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, MEG","Silva, JM da","2249","1997","11","17","Brasil","Paraná","Piraquara","Estrada Piraquara a Roça Nova, km 4.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"INPA0200844",NA,"Dicotyledon Com-Clade","Myrtales",NA,"Southern America",NA,"1998","12577","auto",NA,NA,NA,NA,NA
"140","2020-08-31 09:07:47-03","INPA","INPA","96820","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Hatschbach, GG","Hatschbach, GG","41855","1978","12","26","Brasil","Paraná","Rio Branco do Sul","Itarerama","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"INPA0096820","INPA0096820 INPA0096820_e","Dicotyledon Com-Clade","Myrtales",NA,"Southern America",NA,"1979","37352","auto",NA,"02",NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","2619165","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"G. Hatschbach","13087","1965","11","3","Brazil","Paraná","Paranaguá","Pontal do Sul.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01894713","US01894713_01 US01894713_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2536695","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"G. Hatschbach","18182","1967","12","27","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario.","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,"US01894711","US01894711_01 US01894711_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","2707939","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"G. Hatschbach","18579","1968","2","8","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario.","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,"US01894710","US01894710_01 US01894710_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","3195830","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"V. Nicolack & J. M. Silva","117","1990","1","16","Brazil","Paraná","Morretes","Rec. Engo. Lacerda.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US01894706","US01894706_01 US01894706_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"30514","auto","Dicotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2580072","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"L. A. Mattos Silva & O. Handro","8682","1961","12","6","Brazil","São Paulo",NA,"Estação de Campo Grande, (Estrada de Ferro Santos-Jundiaí), Estação Biológica",NA,NA,NA,NA,NA,NA,NA,"US01894714","US01894714_01 US01894714_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2403553","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"R. Reitz & R. M. Klein","8786","1959","4","24","Brazil","Santa Catarina","Lauro Muller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,NA,"350",NA,NA,"US01894716","US01894716_01 US01894716_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"15992","auto","Dicotyledonae",NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","3172531","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"Y. S. Kuniyoshi","4747","1984","3","15","Brazil","Paraná","Guaraqueçaba","Rio Pederneiras.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"US01894707","US01894707_01 US01894707_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","3176690","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"Y. S. Kuniyoshi & A. Pizani","4747","1984","3","15","Brazil","Paraná","Guaraqueçaba","Rio Pederneiras.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"US01894708","US01894708_01 US01894708_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","2536707","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"G. Hatschbach","17896","1967","11","21","Brazil","Paraná","Paranaguá","Picadão Cambará-Col. Limeira.","-48.5092010498047","-25.5200004577637",NA,NA,"10",NA,NA,"US01894712","US01894712_01 US01894712_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","33176","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"W. J. Burchell","3649",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01894717","US01894717_01 US01894717_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","2706490","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"G. Hatschbach","18579","1968","2","8","Brazil","Paraná","Campina Grande do Sul","Sitio do Belisario.","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,"US01894709","US01894709_01 US01894709_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","2579756","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"J. R. de Mattos","9093","1961","8","30","Brazil","São Paulo","Santo André","Estação Biológica.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"US01894715","US01894715_01 US01894715_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"27258","auto","Dicotyledonae",NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","2403387","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand",NA,"R. Reitz & R. M. Klein","8095","1958","12","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00117790","US00117790_01",NA,"Myrtales","Isotype","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"154","2020-09-02 16:34:01-03","Cenargen","CEN","46490","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","L. L. Santos","J. M. Silva","3358","2001","03","23","Brasil","PR","TUNAS DO PARANA","Estrada de Pacas para o Parque das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Fruto imaturo. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046490","CEN00046490",NA,NA,NA,NA,"Exsicatas","2017","41885","auto",NA,"08",NA,NA,"1"
"155","2019-12-09 17:30:26-03","UFPR","EFC","15708","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Lima, D.F.; Lannoy, L.C.","Bonaldi, R.A.","781","2013","11","02","Brasil","Paraná","Paranaguá","Floresta do Palmito","-48.5337","-25.6049","-48.5337","-25.6049","26","26","Árvore 5 m. Floresta Ombrófila Densa das Terras Baixas","EFC015708",NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"07","12",NA,NA
"156","2020-10-15 09:53:57-03","UFPR","EFC","12154","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Vieira, R.S.","Vieira, R.S.","316","2014","01","24","Brasil","Paraná","Paranaguá","Vila Paraná","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com 6 metros no interior da floresta. Com frutos","EFC012154",NA,NA,NA,NA,NA,NA,"2014","24916","auto",NA,"01","24",NA,NA
