"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"550","2009-12-05 05:55:00-02","MO","MOBOT","3094430","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G.HAtschbach",NA,NA,NA,"Gert G. Hatschbach|A.R. Campos","Hatschbach 58238","1992",NA,NA,"Brazil","Paraná",NA,"Rio Cubataozinho (mun. Guaratuba)",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2009-07-17 17:34:00-03","MO","MOBOT","3094512","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P.Dusen",NA,NA,NA,"Per Dusén","Dusén 16811","1915",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2009-07-17 17:34:00-03","MO","MOBOT","3094567","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P.Dusen",NA,NA,NA,"Per Dusén","Dusén 8667","1909",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2015-08-13 05:50:00-03","MO","MOBOT","3094639","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J.H.Kirkbride",NA,NA,NA,"R.M. Harley","Harley 16428","1974","2","20","Brazil","Bahia",NA,"Monte Santo. Open shrub, among quartizite cliffs and rocks, dry woodland.","-39.33333","-10.45",NA,NA,"610.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2011-02-23 16:00:00-03","MO","MOBOT","3098810","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"John Miers","Miers s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2011-03-22 12:00:00-03","MO","MOBOT","3098858","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M. Taylor (MO)",NA,NA,NA,"Ludwig Riedel","Riedel s.n.","1821",NA,NA,"Brazil",NA,NA,"Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-11-18 10:16:00-03","MO","MOBOT","3091711","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M.Taylor",NA,NA,NA,"George E. Schatz","Schatz 879","1983","3","7","Brazil","Maranhão",NA,"Municipio de Barra do Corda, Cocal Grande, 34 km NE of Barra do Corda along the Rio Mearim.","-45.1","-5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"557","2015-09-29 15:03:00-03","MO","MOBOT","537924","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3078","1985","2","1","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal de CVRD. Transect 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-5","3",NA
"558","2013-08-23 04:12:00-03","MO","MOBOT","538099","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 4110","1987","1","20","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-6","2",NA
"559","2013-08-23 04:12:00-03","MO","MOBOT","538139","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 3167","1985","2","2","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Transect 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-8","3",NA
"560","2020-11-18 10:16:00-03","MO","MOBOT","3092676","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M.Taylor",NA,NA,NA,"Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","Cervi 7114","1994","10","20","Brazil","Alagoas",NA,"Municipio de Quebrangulo. Reserva Biologica de Pedra Talhada, Agreste, Area de transicao, Florestas Estacional Semidecidual/Decidual Contrafortes da orborema, solos argilosos profundos com aflor. de rochas.","-36.4166667","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"561","2020-07-28 04:12:00-03","MO","MOBOT","3094159","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","A.L.Peixoto",NA,NA,NA,"H.Q.B. Fernandes|Ariane L. Peixoto|H. van der Werff","Fernandes 3057","1990","11","12","Brazil","Espírito Santo",NA,"Mun. Santa Teresa, valsugana Velha, Estacao Biologica de Santa Lucia. Floresta pluvial baixo-montana. Bacia do rio Timbui.","-40.53333","-19.96666",NA,NA,"550.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","09594","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","A.C. Cervi",NA,NA,NA,"A.A. Cervi",NA,NA,NA,NA,"Brasil","Paraná","Antonina","reserva biológica de sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 5 m, da orla da mata;",NA,NA,"Tracheophyta","Gentianales","América do Sul",NA,"38300","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"563","2020-06-22 14:18:11-03","UNESP-IBILCE","SJRP","13886","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Guaratuba","Rio Arraial","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 5 m, flor alvescente, floresta atlântica;",NA,NA,"Tracheophyta","Gentianales","América do Sul",NA,"41937","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"564","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7439","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Valente, G.E.","2005","03","19","Valente, G.E.","s.n.","2005","03","01","Brasil","Minas Gerais","Tumuritinga","Coord. UTM: 206.637 e 7.904.017.",NA,NA,NA,NA,NA,NA,"Planta perfilhada com cerca de 3,0 m de altura, em ravina com estágio avançado de erosão superficial. Caule liso marrom. Inflorescência terminal, pardacenta, com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7441","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Kirkbride, J.H.","1985",NA,NA,"Garcia, M.V.B.","s.n.","1984","11","10","Brasil","Minas Gerais",NA,"Duas barras Municipio de Porto Firme.",NA,NA,NA,NA,NA,NA,"Arbusto de mais ou menos 2,5 m de altura, folhas simples opostas, flores brancas amareldas (pétalas), 4-5 pétalas unidas, 4-5 sépalas, 4-5 estames cujos filetes são próximos a base.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2018-09-12 14:48:31-03","UNIOESTE","UNOP","887","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, P.G.","2012","04",NA,"Lombardi, J.A.; Taxonomia de Campo 2011.; Taxonomia de Campo 2011.","8449","2011","04","14","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha Suspensa.","-42.995297","-22.425556","-42.995297","-22.425556","1190","1190","Mata Atlântica. Árvore ca. 9m, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2015-10-22 10:03:21-02","UNIOESTE","UNOP","7440","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Alvim, P.",NA,NA,NA,"Kuhlmann, J.G.","s.n.","1935","06","02","Brasil","Minas Gerais","Rio Casca.",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA,NA
"568","2020-08-31 08:56:10-03","INPA","INPA","225006","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Marestoni, TM","145","2007","02","13","Brasil","Paraná","Ibiporã","Fazenda Doralice, entrada da mata. Borda da mata.","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,"INPA0225006","INPA0225006 INPA0225006_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-08-31 08:56:10-03","INPA","INPA","141269","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, GG","1983","11",NA,"Hatschbach, GG","46834","1983","10","06","Brasil","Paraná","Antonina","Rio Faisqueira. Mata pluvial.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"INPA0141269","INPA0141269 INPA0141269_e","Dicotyledon Asterids","Gentianales","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"570","2020-08-31 08:56:10-03","INPA","INPA","97042","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, GG","1975","11",NA,"Hatschbach, GG","38970","1975","11","01","Brasil","Paraná","Antonina","Rio Pequeno.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"INPA0097042","INPA0097042 INPA0097042_e","Dicotyledon Asterids","Gentianales","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"571","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","11758",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Daniela Zappi/Set.-2009",NA,NA,NA,"V. Demuner; et al","469","2000","01","06","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778","40W48'53","19S53'52",NA,NA,"Arvoreto 7m, inflorescenci rosada, interior de mata, ambiente umido e rochoso.","MBML011758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","23577",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Daniela Zappi/Set.-2009",NA,NA,NA,"A. P. Fontana; et al","673","2003","12","24","Brasil","Espírito Santo","São Roque do Canaã","Misterioso, Córrego Misterioso","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,"Arbusto, frutos verdes.","MBML023577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","31951",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Daniela Zappi/Out.-2009",NA,NA,NA,"V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4356","2007","10","24","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.: Claúdio Virloni.","-40.473056","-20.059167","40W28'23","20S3'33","150","150","Arvoreta 7m, frutos verdes. Interior de mata secundária.","MBML031951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","33441",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Simonelli, 13/4/2008","2008","04","13","M. Simonelli; F. A. R. Matos, L. F. Magnago","1547","2008","04","13","Brasil","Espírito Santo","Santa Leopoldina","Suiça","-40.599861","-20.089722","40W35'59,5","20S5'23","460","460","7 m. de altura, frutos marrons","MBML033441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","35096",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Gurtler/2018",NA,NA,NA,"R. Goldenberg; et al","1124","2008","05","09","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.441389","-18.763333","40W26'29","18S45'48",NA,NA,NA,"MBML035096","MBML035096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","37501",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Gurtler/2018",NA,NA,NA,"P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5081","2009","01","13","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Trilha saindo da Fazenda Santa Rita. Mata Estacional.","-40.451111","-18.777222","40W27'4","18S46'38","300","300","Arvoreta ca. 6m altura. Frutos castanhos. No interior da mata.","MBML037501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","37917",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","A.M. Assis/15-02-2008",NA,NA,NA,"A. M. Assis; Valdir G. Demuner; D. Couto","1402","2008","02","15","Brasil","Espírito Santo","Alegre","ARIE Laerth Paiva Gama","-41.550278","-20.767222","41W33'1","20S46'2","280","280","Árvore 10 m. Frutos marrons. Borda de mata. Floresta Estacional Semidecidual em Estágio Médio/Avançado de Regeneração","MBML037917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","38009",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1274","2007","12","29","Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.048889","-20.936111","41W2'56","20S56'10",NA,NA,"Arvoreta 8 m. Frutos secos. Borda da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML038009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","38424",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Gurtler/2018",NA,NA,NA,"R. C. Forzza; et al","5502","2009","04","14","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.432778","-18.7825","40W25'58","18S46'57","154","154",NA,"MBML038424","MBML038424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","46743",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","A. M. Assis",NA,NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2393","2009","03","29","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha da capela","-40.441417","-18.763917","40W26'29,1","18S45'50,1","190","190","Arvoreta 8m, frutos secos","MBML046743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","52996",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","L. Kollmann/2018",NA,NA,NA,"L. Kollmann; R. Cipriano","13474","2018","04","17","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.442442","-19.169028","41W26'32,79","19S10'8,5",NA,NA,"Arvoreto 4m ao sol. Frutos secos","MBML052996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","39036",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"M. Gomes; et al.","515","1992","10","26","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Proximidades do Alojamento. Área FP28.","-42.85","-22.433333","42W50'60","22S26'0",NA,NA,"Árvore, ramos palidos e verdes quando jovens; folhas membranaceas discolores; raque das inflorescências e flores creme. Ind.: 1540. altura: 8m.","MBML039036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","5965",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Mário Gomes/15-12-1992",NA,NA,NA,"H. Q. Boudet Fernandes; et al","2992","1990","06","01","Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444","40W22'37","19S53'22",NA,NA,"Arbusto 4m de altura, DAP 11cm, inflorescência verde clara. Flores amareladas, aromáticas.","MBML005965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","6101",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","A. L. Peixoto",NA,NA,NA,"H. Q. Boudet Fernandes; et al","3057","1990","11","12","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore ca 15m, flores brancas perfumadas, mata primária a jusante da cachoeira, margem direita do rio.","MBML006101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","7998",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Sobral/1995",NA,NA,NA,"L. D. Thomaz","1579","1994","03","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Não amostrada, árvore com 13m, no caminho da cachoeira. Botões marrom.","MBML007998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","8224",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paul Maas/20-05-1999",NA,NA,NA,"L. Kollmann; E. Bausen","1386","1998","12","29","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arvoreto 11m. DAP 12cm. Fuste 6m. Flores brancas.","MBML008224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","8285",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paul Maas/20-05-1999",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1206","1998","12","03","Brasil","Espírito Santo","Santa Teresa","Beira da Estrada p/ o 25 de Julho","-40.615","-19.861111","40W36'54","19S51'40",NA,NA,"Barranco. Arbusto 6m. Frutos marrons.","MBML008285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","8433",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Sobral/1998",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","628","1998","09","29","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Mata de encosta. Arvoreto 4m. DAP 12cm. Fuste 3m.","MBML008433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","40860",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","D.R.Couto","2008","10","03","D.R. Couto; V. Manhães","958","2008","10","03","Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Árvore, 8 metros, flores verdes. Barragem de derivação, PCH Santa Fé.","MBML040860",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"590","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","40854",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","V. Rocha Leite","2008","06","25","D.R. Couto; V. Manhães; A.P. Fontana; L.J.C. Kollmann & V. Rocha Leite","582","2008","06","25","Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Geração, Cruzeiro, Parcela 1","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Arvore, 8 metros, muito comum. Frutos esverdeados. Fragmento próximo ao centro espírita, parcela 2, lagoa de geração.","MBML040854",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"591","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","49157",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","L. Kollmann/2008",NA,NA,NA,"L. Kollmann","13031","2008","07","01","Brasil","Espírito Santo","Alegre","São José do Norte","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Arvoreto 5m, flores verdes","MBML049157",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"592","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","54050",NA,"Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Gomes/27-11-1986",NA,NA,NA,"M. Gomes","89","1986","11","27","Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca, vertente sul do Sumaré, próxima à estação da CEDAE","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Beira do rio. Árvore com 5,5m alt., semi-heliófila. Folhas com pilosidade e estípulas caducas. Frutos imaturos secos deiscentes","MBML054050",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"593","2021-01-04 11:30:01-03","UEMA","SLUI","2622","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"F. H. Muniz",NA,"1995","08","29","Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","200","200",NA,"SLUI002622",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2021-01-04 11:30:01-03","UEMA","SLUI","2519","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"F. H. Muniz",NA,"1995","05","30","Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","200","200",NA,"SLUI002519",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2021-01-04 11:30:01-03","UEMA","SLUI","2155","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"F. H. Muniz",NA,"1994","12","02","Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","200","200",NA,"SLUI002155",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2021-01-04 11:30:01-03","UEMA","SLUI","2094","PreservedSpecimen","Plantae","Rubeaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"F. H. Muniz",NA,"1994","12","01","Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","200","200",NA,"SLUI002094",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-01-04 11:30:01-03","UEMA","SLUI","2628","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"F. H. Muniz",NA,"1995","08","29","Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","200","200",NA,"SLUI002628",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
