"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"105","2019-10-07 09:18:26-03","UEFS","HUEFS","10185","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Silva, J.M.","145","1986","07","31",NA,"Brasil",NA,NA,NA,NA,"HUEFS0010185","Angiospermae","Caryophyllales","Briq.",NA,"Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","HUEFS0010185",NA,NA,NA,"45291","auto",NA,"Caryophyllanae",NA,NA,NA,NA,NA
"106","2019-10-07 09:18:26-03","UEFS","HUEFS","146128","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Duarte, A.P.","2763","1950","09","13",NA,"Brasil","Estação Esperimental do Estado de Minas Gerais.",NA,NA,NA,"HUEFS0146128","Angiospermae","Caryophyllales","Briq.","L.Senna","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665","HUEFS0146128",NA,NA,"2015","22227","auto","07","Caryophyllanae",NA,NA,NA,NA,NA
"107","2019-09-04 19:10:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii","Type [status unknown]","E. M. Reineck & J. Czermak","46","1897",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"108","2019-10-03 14:20:28-03","IAC","IAC","22542","S","Plantae","Amaranthaceae-06.Gomphrenoideae","Alternanthera","reineckii","Alternanthera reineckii",NA,"A. Krapovickas et al.","18057","1971","02","11",NA,"Argentina",NA,NA,NA,"doação plantas de argentina",NA,NA,NA,"Briq.","T.M. Pedersen","Corrientes","Ituzaingó","-56.7333","-27.5667",NA,NA,NA,"1971",NA,NA,"06",NA,"11","-56.7333","-27.5667",NA,NA
"109","2019-02-27 14:01:34-03","UFSJ","HUFSJ","7655","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Oliveira, G","94","2014","12","02",NA,"Brasil","Cultivada.",NA,NA,"Planta aquática cultivada em aquários. Inflorescência branca.","HUFSJ007655",NA,NA,"Briq.","Oliveira, G","Minas Gerais","Ritápolis","-44.3180999755859","-21.021900177002",NA,NA,NA,"2015","18703","auto","03",NA,"30",NA,NA,NA,NA
"110","2020-09-18 09:34:16-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Cucurbitaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Daly, DC","7490",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Violales","(Poepp.) Radlk.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-09-18 09:34:16-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Cucurbitaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Croat, BT","62577",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Violales","(Poepp.) Radlk.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-09-18 09:34:16-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Cucurbitaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Daly, DC","9170",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Violales","(Poepp.) Radlk.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-20 14:55:29-03","UFSC","FLOR","67121","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Funez, L.A.","4674","2016","04","22",NA,"Brasil","Estrada Palmeiras-Rio Bonito, próximo à Cascata Formosa.",NA,NA,"Erva submersa, flores alvas. Recebido de FURB nº49910","FLOR0067121",NA,"Caryophyllales","Briq.","Funez, L.A.","Santa Catarina","Rio dos Cedros","-49.3725","-26.559444","FLOR0067121","789","789","2017",NA,NA,"04",NA,"05","49º22'21''W","26º33'34''S",NA,NA
"114","2020-08-20 20:38:21-03","UFSC","FLOR","23990","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Silva, J.M.; Cordeiro, J.","145","1986","07","31",NA,"Brasil","Rio Miringuava.",NA,NA,"reptante","FLOR0023990",NA,"Caryophyllales","Briq.","Pedersen, T.M.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","FLOR0023990",NA,NA,"1991","45291","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-08-20 20:38:21-03","UFSC","FLOR","1","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Reitz, R.; Klein, R.M.","12771","1962","04","22",NA,"Brasil",NA,NA,NA,"erva Habitat: banhado","FLOR0000001",NA,"Caryophyllales","Briq.","Smith, L.B.","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799","FLOR0000001","750","750","1988","41804","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-08-20 20:38:21-03","UFSC","FLOR","2765","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Smith, L.B.; Klein, R.M.","15726","1971","12","08",NA,"Brasil","6 km east of Porto União.",NA,NA,NA,"FLOR0002765",NA,"Caryophyllales","Briq.","Smith, L.B.","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799","FLOR0002765",NA,NA,"1972","41804","auto",NA,NA,NA,NA,NA,NA,NA
"117","2018-07-17 19:03:25-03","UFMT","UFMT","35230","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Prado, A.L.; Soares, C.; Rodrigues, L.; França, J.M.","5310","1992","03","19",NA,"Brasil","Fazenda Santa Isabel, 13km a esquerda no km 120 da rodovia transpantaneira.",NA,NA,"Herbácea ca. de 30cm de altura; flores alvas.; campo inundável.",NA,NA,NA,"Briq.",NA,"Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:31:33-03","UFRGS","ICN","041932","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Waechter, JL","857","1978","06","03","América do Sul","Brasil","Trombudo",NA,NA,"Inflorescencias brancas; Em campo úmido",NA,"Dicotyledon",NA,"Briq.",NA,"RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:31:33-03","UFRGS","ICN","188868","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"?","s.n.","1998","04","03","América do Sul","Brasil","arroio Caibaté",NA,NA,"0520615/6685782",NA,"Dicotyledon",NA,"Briq.",NA,"RS","Uruguaiana","-50.786389","-29.958611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.786389","-29.958611",NA,NA
"120","2021-02-08 12:31:33-03","UFRGS","ICN","188865","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"?","s.n.","1998","04","03","América do Sul","Brasil","arroio Caibaté",NA,NA,"0520615/6685782",NA,"Dicotyledon",NA,"Briq.",NA,"RS","Uruguaiana","-50.786389","-29.958611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.786389","-29.958611",NA,NA
"121","2021-02-08 12:31:33-03","UFRGS","ICN","008469","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","01","14","América do Sul","Brasil","8 km N da Barra do Quaraí",NA,NA,"Campo, pomar com árvores baixas de espinho.",NA,"Dicotyledon",NA,"Briq.","Vasconcellos, J","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:31:33-03","UFRGS","ICN","176844","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Irgang, BE","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,"Flutuante, floresceu POA novembro 2003.; Em pequeno lago.",NA,"Dicotyledon",NA,"Briq.",NA,"RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:31:33-03","UFRGS","ICN","121807","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Garcia, EN","848","2002","11","12","América do Sul","Brasil","Fazenda dos Touros",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva estolonífera. Inflorescências brancas.; Solo arenoso seco.ca.19meses pousio após2cultivos convencionais arroz irrigado consecutivos.",NA,"Dicotyledon",NA,"Briq.","Garcia, EN","RS","Capivari do Sul","-50.5147018432617","-30.1450004577637",NA,NA,NA,"2003","17105","auto","01",NA,"15",NA,NA,NA,NA
"124","2021-02-08 12:31:33-03","UFRGS","ICN","149024","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Boldrini, II; Trevisan, R","1438","2005","11","17","América do Sul","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Briq.",NA,"RS","Santo Antônio da Patrulha","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:31:33-03","UFRGS","ICN","191991","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Bonilha, CL","522","2012","03","09","América do Sul","Brasil","Fazenda Pedra Mole",NA,NA,"Espécie coletada em campos sobre Neossolos e Planossolos.",NA,"Dicotyledon",NA,"Briq.","Bonilha, CL","RS","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,NA,"2012","48842","auto","03",NA,"15",NA,NA,NA,NA
"126","2021-02-08 12:31:33-03","UFRGS","ICN","008947","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","11","01","América do Sul","Brasil","Parque Estadual Florestal do Turvo",NA,NA,"Flor branca.; Banhado pequeno",NA,"Dicotyledon",NA,"Briq.",NA,"RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-22 16:22:54-03","FEPAGRO","BLA","13434","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"H. Winge",NA,"1975","02","19",NA,"Brasil","Setor Sul",NA,NA,NA,"BLA013434","Spermatophyta",NA,"Briq.","M. S. Marchioretto","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,"2011","25250","auto","12",NA,"01",NA,NA,NA,NA
"128","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","3449","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Bueno, O.","79","1976","10",NA,NA,"Brasil","Km 5, beira do caminho",NA,NA,"Flores brancas.","HAS0003449","Magnoliophyta",NA,"Briq.","Marchioretto, M. S.","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,"2018","27350","auto","03",NA,NA,NA,NA,NA,NA
"129","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","41485","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Abruzzi, M.L.","4755","2003","05",NA,NA,"Brasil","Ilha Grande",NA,NA,NA,"HAS0041485","Magnoliophyta",NA,"Brig.","M. Neves","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,"2004","31350","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","79051","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Silveira, N.","8320","1992","12",NA,NA,"Brasil","próximo a São Donato",NA,NA,"No banhado","HAS0079051","Magnoliophyta",NA,"Briq.","Marchioretto, M. S.","Rio Grande do Sul","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,NA,"2018","75549","auto","03",NA,NA,NA,NA,NA,NA
"131","2020-08-26 10:47:34-03","MCN-FZBRS","HAS","50865","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Mattos, J.","20198","1978","10",NA,NA,"Brasil","quase na divisa com Arroio dos Ratos",NA,NA,"Flores brancas","HAS0050865","Magnoliophyta",NA,"Briq.","Marchioretto, M. S.","Rio Grande do Sul","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,"2018","78415","auto","03",NA,NA,NA,NA,NA,NA
"132","2014-09-23 10:56:34-03","G","G","G00236940","S","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii","TYPUS of Alternanthera reineckii Briq.","Reineck, E. M. & J. Czermak","46","1897",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=186845&base=img&lang=en","G00236940",NA,NA,"Briq.","Mears, J. A.","Rio Grande do Sul",NA,"-53.65388889","-29.71027778","G00236940",NA,NA,"1975",NA,NA,"01",NA,"01","-53.65388889","-29.71027778",NA,NA
