"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"49","2021-03-15 16:37:00-03","NY","NYBG","390516","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"G. G. Hatschbach","1966","08","12","Brazil","Paraná","Sao José dos Pinhais","Col. S. Andrade","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390516","NY00390516_01","14603",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00841384","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","H. S. Irwin","1966","07","18","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10km. S. of Brasília, road to Belo Horizonte.","-47.78","-15.85",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841384","NY00841384_01","18270",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00841377","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T. D. Pennington","W. R. Anderson","1972","02","07","Brazil","Minas Gerais","Gouveia","Serra do Espinhaço, ca. 17 km SW of Gouevia, km 258 on MG-259","-43.83445","-18.56465",NA,NA,"1000","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841377","NY00841377_01","35657",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00841376","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","J. A. Kallunki","W. R. Anderson","1973","04","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 9 km by road SW of Mendanha and the Rio Jequití on road to Diamantina","-43.56013","-18.1575",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841376","NY00841376_01","8891",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","390546","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,"Rio Fazenda do Prata",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390546","NY00390546_01","3443",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1016097","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","G. G. Hatschbach","G. G. Hatschbach","1989","07","06","Brazil","Paraná","Cerro Azul","Barra do Turvo. Região do Rio Ribeira.","-49.2608","-24.8236",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141387' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016097","NY01016097_01","53163",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","390508","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","P. K. H. Dusén","1909","10","27","Brazil","Paraná","Antonina","Antonina","-48.7117","-25.4286",NA,NA,NA,NA,"Pollen sample removed by P. De Oliveira, 1992 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596868' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390508","NY00390508_01","8855",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00841383","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","H. S. Irwin","1966","02","05","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S. of Brasília","-47.9167","-15.87367",NA,NA,"975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925643' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841383","NY00841383_01","12297",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2016-09-29 20:25:00-03","NY","NYBG","754708","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"R. Saraiva","1992","04","14","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 2, M409.","-72.7","-9.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=897501' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754708","NY00754708_01 NY00754708_02","1498",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","separate fruit",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00841352","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana polytricha","(A.Juss.) T.D.Penn.",NA,"H. S. Irwin","1968","02","08","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 45 km S.E. of Belo Horizonte.","-43.8","-20.2",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925300' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841352","NY00841352_01","19563",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","polytricha","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00841390","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","G. G. Hatschbach","1985","11","26","Brazil","Minas Gerais","Berilo","Leliveldia","-42.4656","-16.9519",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841390","NY00841390_01","50187",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00841357","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana polytricha","(A.Juss.) T.D.Penn.","T. D. Pennington","H. S. Irwin","1971","03","22","Brazil","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 22 km N of Alto Paraíso","-47.5167","-13.91786",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841357","NY00841357_01","32939",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","polytricha","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","390519","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","E. Henz","1946","10","15","Brazil","Rio Grande do Sul","Sao Leopoldo","Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390519","NY00390519_01","35308",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","03097893","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"S. J. da Silva Neto","1993","10","06","Brazil","Rio de Janeiro","Nova Iguaçú","Estrada para Boa Esperança.","-43.4508","-22.7594",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3343509' target='other'> <mi>dwc_moreinfo</mi></a>","NY03097893","NY03097893_01","306",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01198624","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T. D. Pennington","A. M. Amorim","2005","07","27","Brazil","Bahia","Camacan","Camacã: RPPN Serra Bonita, Acesso pela Rod. Jacareci, ca. 10.6 km de Camacã.","-39.5697","-15.3811",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107886' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198624","NY01198624_01","4182",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","754707","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"R. Saraiva","1992","04","14","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 2, M409.","-72.7","-9.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754707","NY00754707_01","1498",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","884924","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","M. M. M. Lopes","M. M. M. Lopes","2006","05","21","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada, 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.2028","-14.7703",NA,NA,"600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884924","NY00884924_01","663",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","471978","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T. D. Pennington","L. A. de Lima","1992","01","15","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 2, M409.","-72.7","-9.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471978","NY00471978_01","242",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1039492","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","J. R. Pirani","J. d. Paula-Souza","2007","10","13","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral. 8.5 km da cidade.","-44.1921","-17.7071",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1487456' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039492","NY01039492_01","9502",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00841375","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T. D. Pennington","J. C. Lindeman","1967","07","16","Brazil","Paraná",NA,"Climb to 2nd Planalto along highway Curitiba - Pontagrossa",NA,NA,NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841375","NY00841375_01","5656",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2016-09-29 13:55:00-03","NY","NYBG","865820","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,"T. D. Pennington","D. C. Daly","1993","04","04","Brazil","Acre","Marechal Thaumaturgo","Rio Juruá, Reserva Extrativisita do alto Juruá, Seringal Damiao","-72.68","-9.18",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865820","NY00865820_01","7753",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00749937","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T. D. Pennington","W. W. Thomas","2004","09","19","Brazil","Bahia","Almadina","Serra Corcovado, 9.8 km SW of Coarci on road to Almadina, then N into Fazenda São José.","-39.6033333","-14.7058333",NA,NA,"650","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828063' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749937","NY00749937_01","14192",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","776897","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","A. C. Cervi","A. C. Cervi","1999","11","16","Brazil","Santa Catarina","Itapema","Itapema","-48.6399078","-27.1051305",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00776897","NY00776897_01","6882",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2016-09-30 18:51:00-03","NY","NYBG","720653","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"L. C. de S. Assis","2005","07","14","Brazil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca. Trilha Monjolinho - Pico do Peão. Borda da floresta com destino à gruta do Pico do Peão.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519315' target='other'> <mi>dwc_moreinfo</mi></a>","NY00720653","NY00720653_01","1109",NA,NA,NA,"30417","auto","Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","471974","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T. D. Pennington","L. A. de Lima","1992","02","21","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 1, M545.","-72.7","-9.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471974","NY00471974_01","291",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","390522","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","R. Reitz","1949","10","10","Brazil","Santa Catarina","Brusque","Mata do Hoffman, Brusque","-48.9","-27.1",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390522","NY00390522_01","3089",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","390502","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","P. K. H. Dusén","1910","10","18","Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.077154","-25.140873",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390502","NY00390502_01","10295",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","390527","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","P. K. H. Dusén","1908",NA,NA,"Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.077154","-25.140873",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390527","NY00390527_01",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00841388","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","E. P. Heringer","1976","09","23","Brazil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.7767","-19.8431",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841388","NY00841388_01","15995",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00837151","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","J. F. Ramos","1966","07","18","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S. of Brasília","-47.9167","-15.87367",NA,NA,"900","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837151",NA,"6671",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01142202","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","B. A. Krukoff","1931","09",NA,"Brazil","Pará",NA,"Upper Cupary River, plateau between the Xingu and Tapajos River","-53.9867735","-3.7272268",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574250' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142202","NY01142202_01 NY01142202_02","1115",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2016-09-29 15:45:00-03","NY","NYBG","390543","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","M. E. Múlgura de Romero","N. B. Deginani","1999","05","10","Argentina","Misiones","Guaraní","Desde El Soberbio, 5 km antes de Mesa Redonda","-53.98","-27.13",NA,NA,"360","360","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390543",NA,"1219",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","390504","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","R. M. Klein","1957","06","15","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390504","NY00390504_01","4356",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","390513","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","R. Reitz","1954","08","20","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596838' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390513","NY00390513_01","2063",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","390535","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","S. A. Mori","S. A. Mori","1978","03","08","Brazil","Bahia","Camacan","Na estrada que liga a Rod. BR 101 com Anuri","-39.49","-15.41",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596878' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390535","NY00390535_01","9557",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","00841381","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","T. D. Pennington","H. S. Irwin","1965","11","05","Brazil","Goiás","Cristalina","Serra dos Cristais, ca. 20 km W. of Cristalina","-47.78757","-16.75",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841381","NY00841381_01","9972",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","canjerana","South America","sheet",NA,NA,NA,NA,NA,NA,NA
