"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus","class","infraspecificEpithet"
"104","2015-07-06 14:40:00-03","MO","MOBOT","2760446","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Marc A. Baker|Nichole Trushell|Bruce D. Parfitt","Baker 6196","1985","6","19","South America","Ecuador","Guayas","near Pedro Carbo; 98 00 000m N, 5 85 000m E; 50 km (by air) NW of Guayaquil. Roadside, disturbed.",NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"105","2015-07-06 15:10:00-03","MO","MOBOT","3051357","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","William G. D'Arcy","D'Arcy 15687","1984","7","12","South America","Ecuador","El Oro","30 km from Saracay.",NA,NA,NA,"Cav.",NA,"-79.91667","-3.45",NA,NA,NA,NA,NA,NA,NA,NA,"548.64000000",NA,"1",NA,NA,NA,NA
"106","2015-07-07 10:16:00-03","MO","MOBOT","3051430","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Clarence D. Johnson","Johnson 4166-89","1989","1","13","South America","Ecuador","Guayas","28 km W Guayaquil.",NA,NA,NA,"Cav.",NA,"-80.08333","-2.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"107","2015-07-06 15:08:00-03","MO","MOBOT","3051680","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","William G. D'Arcy","D'Arcy 15687","1984","7","12","South America","Ecuador","El Oro","30 km from Saracay.",NA,NA,NA,"Cav.",NA,"-79.91667","-3.45",NA,NA,NA,NA,NA,NA,NA,NA,"548.64000000",NA,"1",NA,NA,NA,NA
"108","2015-07-07 09:36:00-03","MO","MOBOT","481060","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry|Camilo Díaz S.","Gentry 58196","1987","6","8","South America","Peru","Tumbes","5-8 km S of Cherrelique, zona Peña Blanca, Quebrada Madre, base of Cerros de Amotape.",NA,NA,NA,"Cav.",NA,"-80.6666667","-4.0833333",NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,"1","87-133",NA,NA,NA
"109","2015-07-06 14:49:00-03","MO","MOBOT","481401","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","L.B. Holm-Nielsen|et al.","Holm-Nielsen 27776","1980","10","25","South America","Ecuador","Guayas","Road Guayaquil-Salinas, near Gomez Rendón, dry thorn scrub.",NA,NA,NA,"Cav.",NA,"-80.3666667","-2.4166667",NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,"1",NA,NA,NA,NA
"110","2015-07-06 14:37:00-03","MO","MOBOT","481409","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","A.S. Barfod|Lars P. Kvist|D. Nissen","Barfod 48522","1983","11","3","South America","Ecuador","Guayas","El Progreso along road between Salinas and Guayaquil. Dry shrubby vegetation and pastureland.",NA,NA,NA,"Cav.",NA,"-80.3833333","-2.2166667",NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,"1",NA,NA,NA,NA
"111","2015-07-07 10:32:00-03","MO","MOBOT","481416","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Jens E. Madsen","Madsen 63610","1987","6","7","South America","Ecuador","Guayas","Isla Puná. Campo Alegre to Cauchiche. Xerophytic thickets and dry forest with Ceiba trichistandra. Now overgrown with flowering vines, rather undisturbed.",NA,NA,NA,"Cav.",NA,"-80.1333333","-2.8",NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,"1",NA,NA,NA,NA
"112","2015-07-06 14:54:00-03","MO","MOBOT","481424","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Jens E. Madsen","Madsen 63787","1987","7","6","South America","Ecuador","Guayas","Isla Puná. Path from Campo Alegre to midway Rio Hondo. Dry forest with scattered trees, shrubs, and numerous vines.",NA,NA,NA,"Cav.",NA,"-80.1","-2.8166667",NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,"1",NA,NA,NA,NA
"113","2015-07-07 10:18:00-03","MO","MOBOT","481927","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry|Camilo Díaz S.","Gentry 58296","1987","6","10","South America","Peru","Tumbes","Cerros de Amotape, Quebrada Los Conejos, ca. 25 km SE of Cherralique. Premontane moist forest. Transect 10",NA,NA,NA,"Cav.",NA,"-80.6166667","-4.15",NA,NA,NA,NA,NA,NA,NA,NA,"600.00000000","800.00000000","1","87-144",NA,NA,NA
"114","2015-07-06 14:41:00-03","MO","MOBOT","482013","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry|Carmen Josse","Gentry 72715","1991","1","24","South America","Ecuador","Manabí","Estero Manta Blanca, Machalilla National Park, S of Agua Blanca, dry scrubby disturbed dry forest with larger trees along dry creek.",NA,NA,NA,"Cav.",NA,"-80.7166667","-1.5833333",NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000","200.00000000","5","560",NA,NA,NA
"115","2015-07-06 15:00:00-03","MO","MOBOT","482072","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry|Camilo Díaz S.|Rosa Ortiz","Gentry 74922","1991","9","20","South America","Peru","Piura","Vicinity of Paimas, disturbed dry forest.",NA,NA,NA,"Cav.",NA,"-79.9166667","-4.5333333",NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,"4","726",NA,NA,NA
"116","2016-02-16 14:02:00-02","MO","MOBOT","482355","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","L.G. Lohmann (SPF)","Alwyn H. Gentry|Camilo Díaz S.","Gentry 58338","1987","6","10","South America","Peru","Tumbes","Casitas Valley on trail to Cerros de Amotape, scrubby dry forest remnants, ca. 10 km SE of Cherrelique.",NA,NA,NA,"Cav.",NA,"-80.6666667","-4.0833333",NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000","300.00000000","3","87-150",NA,NA,NA
"117","2015-07-07 10:31:00-03","MO","MOBOT","483969","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry|Camilo Díaz S.|Rosa Ortiz","Gentry 75135","1991","9","27","South America","Peru","Piura","2 km S of Cachaquito, N of Suyo near Ecuador border.",NA,NA,NA,"Cav.",NA,"-79.9166667","-4.4166667",NA,NA,NA,NA,NA,NA,NA,NA,"480.00000000",NA,"4","761",NA,NA,NA
"118","2015-07-07 09:40:00-03","MO","MOBOT","485813","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Carlos E. Cerón","Cerón Martínez 11692","1990","8","2","South America","Ecuador","Manabí","Parroquia Machalilla. Parque Nacional Machalilla. Comunidad Agua Blanca. Monte Espinoso Tropical.",NA,NA,NA,"Cav.","Jipijapa","-80.7333333","-1.5166667",NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,"4","90-77",NA,NA,NA
"119","2015-07-06 15:09:00-03","MO","MOBOT","486534","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","William G. D'Arcy","D'Arcy 15687","1984","7","12","South America","Ecuador","El Oro","30 km from Saracay. Alt. 1800 ft.",NA,NA,NA,"Cav.",NA,"-79.91","-3.63",NA,NA,NA,NA,NA,NA,NA,NA,"549.00000000",NA,"4","84-20",NA,NA,NA
"120","2015-07-06 14:51:00-03","MO","MOBOT","486786","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","L.B. Holm-Nielsen|et al.","Holm-Nielsen 7216","1973","6","16","South America","Ecuador","Guayas","km 48 on road Guayaquil-Jipijapa, between San Isidro Ayora and Lomas de Sargentilla. Swamps and dry area along the road.",NA,NA,NA,"Cav.",NA,"-80.1166667","-1.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"121","2018-11-24 10:57:00-02","MO","MOBOT","487048","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 2098","1991","8","18","South America","Ecuador","Guayas","Cerro Azul. Carretera a Salinas, km 13. Bosque seco Tropical, transición a bosque húmedo.",NA,NA,NA,"Cav.","Guayaquil","-79.9666667","-2.1666667",NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000","500.00000000","4","91-10",NA,NA,NA
"122","2015-07-08 05:53:00-03","MO","MOBOT","487080","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 1850","1991","8","15","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15. Bosque seco Tropical. Suelo derivado de roca caliza.",NA,NA,NA,"Cav.","Guayaquil","-79.9666667","-2.1666667",NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,"10","91-7",NA,NA,NA
"123","2015-07-06 15:06:00-03","MO","MOBOT","487187","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3038","1988","10","20","South America","Peru","Tumbes","Pampas de Hospital, entre El Caucho y Condor Flores.",NA,NA,NA,"Cav.","Zarumilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000","600.00000000","7","88-34",NA,NA,NA
"124","2014-09-18 16:28:00-03","MO","MOBOT","487203","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini, SPF","Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3039","1988","10","20","South America","Peru","Tumbes","Pampas de Hospital, entre El Caucho y Condor Flores.",NA,NA,NA,"Cav.","Zarumilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000","600.00000000","6","88-34",NA,NA,NA
"125","2015-07-06 14:36:00-03","MO","MOBOT","921320","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Laurence J. Dorr|Iván A. Valdespino","Dorr 6502","1989","7","6","South America","Ecuador","Loja","Valley of the Río Puyanga, c 25 km SE of Balsas (El Oro). Dry slopes, roadside. The New York Botanical Garden.",NA,NA,NA,"Cav.","Puyango",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"126","2015-07-07 09:38:00-03","MO","MOBOT","924607","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Grady L. Webster|Smith, Brian A.|R. Friend","Webster 30707","1993",NA,NA,"South America","Ecuador","Guayas","Disturbed xeric scrub c 5 km N of Playas.",NA,NA,NA,"Cav.","Palestina","-80.4166667","-2.5333333",NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000",NA,"1",NA,NA,NA,NA
"127","2015-07-07 09:37:00-03","MO","MOBOT","486518","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","William G. D'Arcy","D'Arcy 16436","1986","7","9","South America","Ecuador","Loja","at bridge entering Loja province (Pinas), 1800 ft. Roadside weed.",NA,NA,NA,"Cav.",NA,"-79.65","-3.66",NA,NA,NA,NA,NA,NA,NA,NA,"549.00000000",NA,"1","86-18",NA,NA,NA
"128","2015-07-06 14:43:00-03","MO","MOBOT","1014409","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry","Gentry 12211","1974","10","29","South America","Ecuador","Manabí","19 km S of Jupijapa on road to Guayaquil.",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,"274.32000000",NA,"1","3670",NA,NA,NA
"129","2019-01-22 15:03:00-02","MO","MOBOT","1040243","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Alexander C. Brade","Brade 16619","1940","8","23","South America","Brazil","Rio de Janeiro","Serra dos Orgaos, Cachoeira do Rancho Frio.",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1400.00000000",NA,"1",NA,NA,NA,NA
"130","2017-06-14 11:24:00-03","MO","MOBOT","1042818","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"JOLY","JOLY 3000","1972","8","2","South America","Brazil","Minas Gerais","Serra do Cipo, Jaboticatubas, km 128 ao longa da rodovia Lagoa Santa-Conceicao do Mato Dentro- Diamantina",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"131","2017-06-14 11:25:00-03","MO","MOBOT","1042828","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"JOLY","JOLY 3283","1972","8","22","South America","Brazil","Minas Gerais","Jaboticatubas, km 129 ao longo da rodovia Lagoa Santa-Conceicao do Mato Dentro-Diamantina",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"132","2017-06-14 11:26:00-03","MO","MOBOT","1042837","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"SEMIR","SEMIR 4326","1973","9","3","South America","Brazil","Minas Gerais","Jaboticatubas, km 126 ao longo da rodovia Lagoa Santana-Conceicao do Mato Dentros-Diamantina",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"133","2017-06-14 11:27:00-03","MO","MOBOT","1045438","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Per Dusén","Dusén 15440","1914","8","26","South America","Brazil","Paraná","Curityba.",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,"1",NA,NA,NA,NA
"134","2017-06-14 11:28:00-03","MO","MOBOT","1045447","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Ariane L. Peixoto|Alwyn H. Gentry","Peixoto 935","1978","1","31","South America","Brazil","Rio de Janeiro","Teresopolis.",NA,NA,NA,"(Toledo) Mattos",NA,"-43.98333","-22.41666",NA,NA,NA,NA,NA,NA,NA,NA,"1.00000000",NA,"1",NA,"Neotype",NA,NA
"135","2017-06-14 11:25:00-03","MO","MOBOT","1047503","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"J.R. de Mattos","Mattos 12457","1965","8","20","South America","Brazil","São Paulo","Salesopolis, Estacao Biologica de Boracema",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"136","2019-01-22 12:55:00-02","MO","MOBOT","1048424","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Wilson Hoehne","Hoehne s.n.(SPF17121)","1932","9","26","South America","Brazil","São Paulo","Capital, Cidade Jardim, Sao Paulo.",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"137","2017-06-14 11:27:00-03","MO","MOBOT","1051864","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Lúcio de Souza Leoni","Leoni 875","1988","6","5","South America","Brazil",NA,"MG - Carangola - Serra da Araponga, Fazenda Neblina",NA,NA,NA,"(Toledo) Mattos",NA,"-42.4833333","-20.7166667",NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,"1",NA,NA,NA,NA
"138","2017-06-14 11:04:00-03","MO","MOBOT","1273060","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"J. Tabacow|Cintia Chamas","Tabacow s.n.","1988","8","15","South America","Brazil","Espírito Santo","Santa Teresa",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930.00000000",NA,"1",NA,NA,NA,NA
"139","2009-10-15 16:18:00-03","MO","MOBOT","1282802","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","S.O.Grose","Faganello, Celia R.F.","Faganello 1","1994","9","2","South America","Brazil","São Paulo","Mpio de Piracicaba. Campus ESALQ/USP",NA,NA,NA,"(Toledo) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"140","2017-06-14 11:24:00-03","MO","MOBOT","482931","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49602","1985","1","16","South America","Brazil","Minas Gerais","CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.",NA,NA,NA,"(Toledo) Mattos",NA,"-43.5","-20.25",NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,"2","85-48",NA,NA,NA
"141","2017-06-14 11:26:00-03","MO","MOBOT","482947","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49603","1985","1","16","South America","Brazil","Minas Gerais","CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.",NA,NA,NA,"(Toledo) Mattos",NA,"-43.5","-20.25",NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,"5","85-48",NA,NA,NA
"142","2017-06-14 11:04:00-03","MO","MOBOT","486398","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4708","1987","2","5","South America","Brazil","São Paulo","Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.",NA,NA,NA,"(Toledo) Mattos",NA,"-46","-23.5833333",NA,NA,NA,NA,NA,NA,NA,NA,"760.00000000","800.00000000","1","87-13",NA,NA,NA
"143","2017-06-14 11:03:00-03","MO","MOBOT","1051862","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"J. Tabacow|Cintia Chamas","Tabacow s.n.","1988","8","15","South America","Brazil","Espírito Santo","Santa Teresa.",NA,NA,NA,"(Toledo) Mattos",NA,"-43.7833333","-21.3833333",NA,NA,NA,NA,NA,NA,NA,NA,"1150.00000000",NA,"1",NA,NA,NA,NA
"144","2011-02-18 16:42:00-02","MO","MOBOT","1041314","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"B. Lutz","Lutz s.n.","1954","8","15","South America","Brazil","Rio de Janeiro","Teresopolis, Baino Aporoes",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","1043368","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"TALES","TALES 269","1980","7","16","South America","Brazil","Minas Gerais","Caraca-prox pontede pedra. Pantano.",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1043580","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"IGLESIAS","IGLESIAS s.n.","1940","8",NA,"South America","Brazil","Rio de Janeiro","Friburgo, Curuzu.",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1045763","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"JOLY","JOLY s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais","Mpio. Jaboticatubus, km 128 Lagon Santa-Concepcion do Mato Dentros Diamantina.",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1047502","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Auguste F.M. Glaziou","Glaziou 8213","1876","10","4","South America","Brazil","Rio de Janeiro","Serra dos Orgaos.",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","1047590","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Enrique Forero|et al.","Forero 7961","1980","9","7","South America","Brazil","Minas Gerais","Santana do Riacho, Serra do Cipo, km 107 caminho para Usina.",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-07-21 23:34:00-03","MO","MOBOT","2457315","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Per Dusén","Dusén 15440","1914","8","26","South America","Brazil","Paraná","Curitiba. Curitiba in silvula",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA
"151","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31135","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","M. C. Rodrigues","Almeida-Neto, A. & Ranga, N.T.","218.0","2008","06","17","América do Sul","Brasil","São Paulo","Fazenda São Francisco, floresta estacional semidecidual.",NA,"Árvore, 12m. Biota",NA,"(Toledo) Mattos","São João de Iracema (G5)","-50.29333333","-20.47361111",NA,NA,NA,"-50.29333333","-20.47361111","2008","06","17",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"152","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","5360",NA,"Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","R.F. Almeida/20-01-2010","J. W. Tabacow; et C.Chamas",NA,"1988","08","15",NA,"Brasil","Minas Gerais","Praia do Chafaris",NA,"Nome vulgar: ipê tabaco, botão fechado, pelo cálice, verde amarronzado com indumento flor amarela internamente indumento branco e riscos finos avermelhados, altitude 930m.","MBML005360","(Toledo) Mattos","Tiradentes","-44.1781005859375","-21.1103000640869","MBML005360","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","21907",NA,"Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","R.F. Almeida/20-01-2010","A. M. Assis; et al","948","2003","07","16",NA,"Brasil","Espírito Santo","Serra do Gelo",NA,"Árvore 6m alt. Flores amarelas, frutos secos. Indivíduo isolado, beira da estrada. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021907","(Toledo) Mattos","Santa Teresa","-40.7575","-19.973611","MBML021907_1 MBML021907_2",NA,NA,"40W45'27","19S58'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","22768",NA,"Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","R.F. Almeida/20-01-2010","L. Kollmann; et al","7029","2004","09","05",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Arvoreto 2m ao sol. Solo úmido, flores amarelas.","MBML022768","(Toledo) Mattos","Castelo","-41.100556","-20.519167","MBML022768",NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","37592",NA,"Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","R.F. Almeida/20-01-2010","A. P. Fontana; L.Kollmann & E.G.Amorim, Tedesco","5392","2008","07","16",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande. Mata próximo ao Mirante. Floresta Ombrófila Densa Altomontana com Inselbergues.",NA,"Arbusto 3m. Flores amarelas.","MBML037592","(Toledo) Mattos","Castelo","-41.083611","-20.516111","MBML037592",NA,NA,"41W5'1","20S30'58",NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA
"156","2020-07-10 09:44:09-03","MBML","MBML-HERBARIO","5366",NA,"Plantae",NA,NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi","R.F. Almeida/20-01-2010","J. W. Tabacow; et C.Chamas",NA,"1988","08","15",NA,"Brasil","Minas Gerais","Santos Dumont X Barb.",NA,"Nome vulgar: ipê amarelo, +/- 10m, altitude 1.150m.","MBML005366","(Toledo) Mattos",NA,NA,NA,"MBML005366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
