"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","individualCount","eventTime","fieldNumber","sex"
"304","2020-12-11 11:33:10-03","UFMG","BHCB","83854","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Pirani, JR; Mello-Silva, R de; Thomas, WW; Cavalcanti, TB","1985","11","24","Southern America","Brasil",NA,NA,"Flora de Campos Rupestres.; Arbusto, 2,5m. Folhagem odorífera. Flores lilases, perfumadas.; Campo rupestre, campo pedregoso.","BHCB051797","Dicotyledon",NA,"Mart.",NA,"CFCR8719",NA,NA,"Minas Gerais","Datas","Estrada Curvelo - Diamantina, km 108, em estrada vicinal.","-43.6557998657227","-18.4456005096436",NA,NA,NA,"23532","auto",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-11 11:33:10-03","UFMG","BHCB","56104","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Markgraf, F; Brade, AC; Barreto, HLM","1938","11","11","Southern America","Brasil",NA,NA,"Campo com cascalho.","BHCB051791","Dicotyledon",NA,"Mart.",NA,"3388",NA,NA,"Minas Gerais","Grão Mogol","Estrada de Barrocão a Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,"1000","1000","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-11 11:33:10-03","UFMG","BHCB","83855","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Luque, R; Menezes, NL de",NA,NA,NA,"Southern America","Brasil",NA,NA,"Arvoreta, 1,5m. Folhas verde-prateadas. Flores lilás.","BHCB051809","Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,"Minas Gerais","Diamantina","Estrada Diamantina - Curvelo, km 580.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-11 11:33:10-03","UFMG","BHCB","42754","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Porto de Paula, LM; Chaves, ALF; Nogueira, MM","1998","02","18","Southern America","Brasil",NA,NA,"Plantas do Brasil.; Arbustivo.; Campo rupestre.","BHCB051805","Dicotyledon",NA,"Mart.",NA,"33",NA,NA,"Minas Gerais","Diamantina","Gouveia, João Vaz.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-11 11:33:10-03","UFMG","BHCB","188252","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Torres, DM","2015","03","10","Southern America","Brasil",NA,NA,NA,"BHCB188252","Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,"Minas Gerais","Brumadinho","Monumento Natural Municipal Serra da Calçada","-44.1996994018555","-20.1432991027832",NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-11 11:33:10-03","UFMG","BHCB","53290","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mota, RC da","2000","02","16","Southern America","Brasil",NA,NA,"Plantas do Brasil.; Arbusto. Pétalas e ápice do estigma lilases.; Campo limpo.","BHCB051807","Dicotyledon",NA,"Mart.",NA,"135",NA,NA,"Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-11 11:33:10-03","UFMG","BHCB","56106","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Barreto, HLM","1937","11","22","Southern America","Brasil",NA,NA,"Muito frequente.; Arbusto, 1,5m. Flor violácea.; Campo pedregoso.","BHCB051793","Dicotyledon",NA,"Mart.",NA,"9973",NA,NA,"Minas Gerais","Itamarandiba","Penha de França.","-42.8588981628418","-17.8572006225586",NA,NA,NA,"39586","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-11 11:33:10-03","UFMG","BHCB","106436","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Paulo, J","2004","05","04","Southern America","Brasil",NA,NA,"Arbustivo, 1m. Flor branca.; Campo rupestre, solo arenoso.","BHCB051810","Dicotyledon",NA,"Mart.",NA,"2",NA,NA,"Minas Gerais","Diamantina","Reserva Pau-de-Fruta - COPASA.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-11 11:33:10-03","UFMG","BHCB","56105","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Barreto, HLM","1943","06","25","Southern America","Brasil",NA,NA,"Muito frequente.; Arbusto, 1,5m. Flor violácea.; Em rochas de arenito.","BHCB051792","Dicotyledon",NA,"Mart.",NA,"11533",NA,NA,"Minas Gerais","Araxá","Serra do Taquaral., Divisas de Araxá e Sacramento.","-46.940601348877","-19.5932998657227",NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-05-25 15:13:54-03","FSU","FSU","000074397","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","John G. Stutts, G. Smith, N. MacLeish, F. V. Ferreira",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2009-06-29 09:18:00-03","MO","MOBOT","100197358","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","R. Romero","1997","4","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Romero 4109",NA,"J.N. Nakajima","Minas Gerais",NA,"Trilha do paredão da Serra da Canastra (caminho), Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"315","2009-06-29 10:31:00-03","MO","MOBOT","100197395","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","J.N. Nakajima","1995","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Nakajima 913",NA,"J.N. Nakajima","Minas Gerais",NA,"Estrada para Sacramento, Garagem de Pedras, Parna Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"316","2010-11-15 13:18:00-02","MO","MOBOT","100308162","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ezechias P. Heringer|Tarciso S. Filgueiras|R.C. Mendoça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Chagas E. Silva","1980","8","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Heringer 5230",NA,"J. Semir","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"317","2010-11-15 13:17:00-02","MO","MOBOT","100308163","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ezechias P. Heringer|Tarciso S. Filgueiras|R.C. Mendoça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Chagas E. Silva","1980","5","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Heringer 4604",NA,"J. Semir","Distrito Federal",NA,"Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"318","2015-08-10 05:49:00-03","MO","MOBOT","100308196","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Amaro Macedo","1951","12","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Macedo 3474",NA,"J. Semir","Goiás",NA,"Mun. Goiás. Serra Gourada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"319","2014-08-23 05:36:00-03","MO","MOBOT","100308210","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","1","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Irwin 22208",NA,"J. Semir","Minas Gerais",NA,"Cerrado, ca. 23 km SW of Diamantina, road to Gouveia.",NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"320","2010-10-13 09:13:00-03","MO","MOBOT","100308215","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Irwin 9868",NA,"J. Semir","Goiás",NA,"12 km S of Cristalina.","-48","-17",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"321","2010-10-13 09:02:00-03","MO","MOBOT","100308358","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","William R. Anderson","1973","5","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Anderson 10032",NA,"J. Semir","Goiás",NA,"Ca. 15 km (straight line) S of Goiás Velho.",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"322","2010-09-30 14:01:00-03","MO","MOBOT","100308383","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Glaziou 21652",NA,"J. Semir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"323","2011-01-27 16:21:00-02","MO","MOBOT","100338338","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","Isotype","Glaziou 21654",NA,"J. Semir","Goiás",NA,"Goyaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"324","2014-11-04 20:43:00-02","MO","MOBOT","3350408","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","A.M. de Carvalho|P.E. Gasson|André M. Amorim|Sérgio C. de Sant'Ana","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Carvalho 3705",NA,"Robinson","Minas Gerais",NA,"Municipio de Caetité. Ca 3 km SW Caetité, na estrada para Brejinho das Ametistas. Campos Gerais, Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","3350616","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gert G. Hatschbach","1978",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Hatschbach 40880",NA,"H. Robinson","Minas Gerais",NA,"Senador Mourão (mun. Diamantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2009-12-05 05:17:00-02","MO","MOBOT","3350667","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1996",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Hatschbach 64180",NA,"H. Robinson","Minas Gerais",NA,"Serra do Cabral, Agropecuaria Serra do Cabral. (mun. Várzea da Palma).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","3351068","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gerald L. Smith","1979","12","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Smith 791",NA,"Samuel B. Jones & Nancy C. Coile","Minas Gerais",NA,"About 50 km SW of Belo Horizonte.Cerrado of Mn-Fe ore depostis; soil surface consisting of numerous small red rocks and pebbles.",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2018-05-11 05:21:00-03","MO","MOBOT","3351571","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ana M. Giulietti|C. M. Sakuragui|R.M. Harley|S. Atkins|Vinicius C. Souza","1994","1","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Giulietti 13844",NA,"Hind","Minas Gerais",NA,"Municipio de Santa Barbara. Parque Natual do Caraça. Trilha em direção ao Pico da Carapuça Campo rupestre próximo a Capela do Sagrado Coração.","-43.46666","-20.1",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2009-08-28 05:32:00-03","MO","MOBOT","3351948","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Robert M. King|Luther E. Bishop","1981","2","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"King 8957",NA,NA,"Goiás",NA,"6 km N of Crystallina along the road to Brasilia.",NA,NA,NA,"975.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","3352444","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gerald L. Smith","1979","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Smith 797",NA,"Samuel B. Jones & Nancy C. Coile","Minas Gerais",NA,"Serra do Espinhaco. Along MG-2, adirt road from Diamantina to Couto de Magalhaes. Rocky campos, upper soil layer of red laterite pebbles and rock; vegetation often dusted red.",NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","3352642","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gerald L. Smith","1979","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Smith 809",NA,"Samuel B. Jones & Nancy C. Coile","Minas Gerais",NA,"Serra do Espinhaco. Rocky road off MG-2 ( a dirt road from Diamantina to Couto de Magalhaes) to a mountain top. Rocky field on mountain top and high plateau area with shrubs and grasses on quartzite sand.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-08-28 05:32:00-03","MO","MOBOT","3352763","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Robert M. King|Luther E. Bishop","1981","1","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"King 8553",NA,NA,"Minas Gerais",NA,"10 Km S of Diamantina from road to 8 Km W.",NA,NA,NA,"1097.28000000","1219.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2010-05-13 21:45:00-03","MO","MOBOT","3355190","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gert G. Hatschbach|Rodolphe E. Spichiger|Armando C. Cervi|E.L. Barbosa","1999",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Hatschbach 69563",NA,"G. Hatschbach","Minas Gerais",NA,"Próximo do rio Jequitinhonha (Mun. Bocaiúva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2013-01-20 19:16:00-02","MO","MOBOT","3355257","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","John G. Stutts|F.V. Ferreira|N.F.F. MacLeish","1980","10","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Stutts 916",NA,"Nancy C. Coile","Minas Gerais",NA,"Serra do Espinacho. 4 km NE of Diamantina. Quartzite rock substrate.",NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2013-01-20 19:16:00-02","MO","MOBOT","3355406","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","John G. Stutts|F.V. Ferreira|N.F.F. MacLeish","1980","10","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Stutts 917",NA,"Nancy C. Coile","Minas Gerais",NA,"Serra do Espinacho. 4 km NE of Diamantina. Quartizite rock substrate.",NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","3355695","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","SEMIR","1986",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"SEMIR 9551",NA,"J. Semir","Minas Gerais",NA,"Diamantina. Estrada Conselheiro Mata - Diamantina. Km 166.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2009-08-28 05:32:00-03","MO","MOBOT","3355775","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Robert M. King|Luther E. Bishop","1981","1","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"King 8559",NA,NA,"Minas Gerais",NA,"7 Km from Diamantina, along road NE to Mendanha.",NA,NA,NA,"1158.24000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-28 10:31:20-03","ICAUFMG","MCCA","3249","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","GUIMARÃES, V.H.D.","2019","05","09",NA,"Brasil",NA,NA,NA,"MCCA03405",NA,NA,"Mart.",NA,NA,NA,"HUGO, V.; SANTOS, D.","Minas Gerais","Francisco Sá","Catuni, município de Francisco Sá. Coletado na serra do Espinhaço, em fitofisionomia de campo rupestre.","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,"-433350000.0","-163641667.0",NA,NA,NA,NA,NA,NA
"339","2019-05-23 11:07:53-03","UFLA","ESAL","30920","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Domingos, DQ; Cambraia, CFC",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto, aproximadamente 0,7m. Brácteas involucrais amarronzadas e flores magenta; afloramento rochoso em campo rupestre nos locais de maior altitude",NA,NA,NA,"Mart.",NA,"368",NA,"E.R. Silva","Minas Gerais","Lavras","Parque Ecológico Quedas do Rio Bonito","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,"2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-05-23 11:07:53-03","UFLA","ESAL","9526","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","D' Angelo Neto, S",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.5; roxa;; campo rupestre",NA,NA,NA,"Mart.",NA,"s.n.",NA,"M.E.Mansanares","Minas Gerais","Francisco Sá","Catuni","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-05-23 11:07:53-03","UFLA","ESAL","29311","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Domingos, DQ; Furtado, CC","2008","03","30",NA,"Brasil",NA,NA,"Arbusto, 50cm.; Campo Rupestre",NA,NA,NA,"Mart.",NA,"1499",NA,"Silva, ER","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,"2018","07","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA
"342","2019-05-23 11:07:53-03","UFLA","ESAL","7297","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.80; roxa;; campo rupestre",NA,NA,NA,"Mart.",NA,"s.n.",NA,"Silva, ER","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278",NA,"11","11",NA,NA,NA,"2018","07","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"343","2019-05-23 11:07:53-03","UFLA","ESAL","8228","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2.0; roxa;; campo rupestre",NA,NA,NA,"Mart.",NA,"s.n.",NA,"Silva, ER","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278",NA,"11","11",NA,NA,NA,"2018","07","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"344","2019-05-23 11:07:53-03","UFLA","ESAL","8601","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.5; arroxeada;; campo rupestre",NA,NA,NA,"Mart.",NA,"3.219",NA,"Silva, ER","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"2018","07","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"345","2019-05-23 11:07:53-03","UFLA","ESAL","11700","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","S. D'Angelo Neto(249); M. L. Gavilanes",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.1; lilás;; campo rupestre",NA,NA,NA,"Mart.",NA,"5.026",NA,"M.E.Mansanares","Minas Gerais","Francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-05-23 11:07:53-03","UFLA","ESAL","9454","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","D' Angelo Neto, S",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.50; roxa;; campo rupestre",NA,NA,NA,"Mart.",NA,"s.n.",NA,"M.E.Mansares","Minas Gerais","Francisco Sá","Catuni","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-05-23 11:07:53-03","UFLA","ESAL","30912","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Domingos, DQ; Cambraia, CFC",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto, aproximadamente 1,2m. Flores rosas.; áreas de maior altitude em Campos Rupestres",NA,NA,NA,"Mart.",NA,"471",NA,"E.R. Silva","Minas Gerais","Lavras","Parque Ecológico Quedas do Rio Bonito","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,"2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-12-19 11:17:24-03","UFG","UFG","12252","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Alvarenga, D.","1988","05","24",NA,"Brasil",NA,NA,NA,"UFG0012252",NA,NA,"Mart.",NA,"57","UFG0012252","Mendonça, R.C.","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,"1988","06",NA,NA,NA,"30",NA,NA,NA,NA
"349","2019-12-19 11:17:24-03","UFG","UFG","40217","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakahima, J.N.","2002","11","18",NA,"Brasil",NA,NA,NA,"UFG0040217",NA,NA,"Mart.",NA,"09","UFG0040217","Nakahima, J.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"2002","11",NA,NA,NA,"18",NA,NA,NA,NA
"350","2019-12-19 11:17:24-03","UFG","UFG","40292","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakahima, J.N.; Romero, R. & Farinaccio, M.A.","1997","06","26",NA,"Brasil",NA,NA,NA,"UFG0040292",NA,NA,"Mart.",NA,"2578","UFG0040292","Nakahima, J.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1997","06",NA,NA,NA,"26",NA,NA,NA,NA
"351","2019-12-19 11:17:24-03","UFG","UFG","5320","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Rizzo, J.A.; Barbosa, A.","1970","05","23",NA,"Brasil",NA,NA,"Arbusto 2m corola roxa.","UFG005320",NA,NA,"Mart.",NA,"5211",NA,"Rizzo, J.A.","Goiás","Caldas Novas","Serra de Caldas Novas, Alto da Serra de Caldas Novas, cerrado e campo rupestre.","-48.625","-17.74169921875",NA,NA,NA,"36612","auto",NA,"1970","12",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-12-19 11:17:24-03","UFG","UFG","27033","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Costa, M.A.C.","2001","07","01",NA,"Brasil",NA,NA,NA,"UFG0027033",NA,NA,"Mart.",NA,"150","UFG0027033","Gomes-Klein, V.L.","Goiás","Vianópolis",NA,"-48.214361","-16.679583",NA,NA,NA,NA,NA,NA,"2001","08","-48.214361","-16.679583",NA,"15",NA,NA,NA,NA
"353","2019-12-19 11:17:24-03","UFG","UFG","27034","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Costa, M.A.C.","2001","07","01",NA,"Brasil",NA,NA,NA,"UFG0027034",NA,NA,"Mart.",NA,"151","UFG0027034","Gomes-Klein, V.L.","Goiás","Vianópolis",NA,"-48.214361","-16.67925",NA,"8955","8955",NA,NA,NA,"2001","08","-48.214361","-16.67925",NA,"15",NA,NA,NA,NA
"354","2019-12-19 11:17:24-03","UFG","UFG","27035","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Costa, M.A.C.","2001","07","01",NA,"Brasil",NA,NA,NA,"UFG0027035",NA,NA,"Mart.",NA,"152","UFG0027035","Gomes-Klein, V.L.","Goiás","Vianópolis",NA,"-48.213222","-16.679083",NA,"897","897",NA,NA,NA,"2001","08","-48.213222","-16.679083",NA,"15",NA,NA,NA,NA
