"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","relatedCatalogItem","sex"
"93","2021-03-21 19:40:19-03","UFC","EAC","49480","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.; et al.","3412","2007","09","19","Southern America","Brasil","Ceará","Mulungu","Sítio Jardim, Gerardo Farias","-38.9963989257812","-4.30556011199951",NA,"Herbáceo, flor amarelo-castanha.; Mata ombrófila","EAC0049480",NA,NA,"EAC0049480",NA,"Lima-Verde, L.W.","2007","09",NA,NA,NA,"19","10506","auto",NA,NA,NA,NA
"94","2021-03-21 19:40:19-03","UFC","EAC","28536","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","s.n.","1999","08","26","Southern America","Brasil","Ceará","Pacoti","Sítio Olho d'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,"Epífita, flor amarela com castanha.; Mata higrófila","EAC0028536",NA,NA,"EAC0028536",NA,"Lima-Verde, L.W.","1999","08",NA,NA,NA,"26","9622","auto",NA,NA,NA,NA
"95","2021-03-21 19:40:19-03","UFC","EAC","28537","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","s.n.","1999","08","26","Southern America","Brasil","Ceará","Pacoti","Sítio Olho d'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,"Epífita, flor amarela com castanha.; Mata higrófila","EAC0028537",NA,NA,"EAC0028537",NA,"Lima-Verde, L.W.","1999","08",NA,NA,NA,"26","9622","auto",NA,NA,NA,NA
"96","2021-03-21 19:40:19-03","UFC","EAC","31570","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","s.n.","2000","01","01","Southern America","Brasil","Ceará","Pacoti","Sítio Olho d'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,"Erva, rizomatosa, fruto verde com escassas pintas e/ou riscas arroxeadas, abundante, fruto com 4,5 cm de comprimento.; Mata úmida","EAC0031570",NA,NA,"EAC0031570",NA,"Lima-Verde, L.W.","2000","01",NA,NA,NA,"01","9622","auto",NA,NA,NA,NA
"97","2021-03-21 19:40:19-03","UFC","EAC","30995","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Castro, A.S.F.","1078","2001","09","23","Southern America","Brasil","Ceará","Aratuba","Covico","-39.0449981689453","-4.41833019256592",NA,"Epífita, flor amarela.; Mata úmida","EAC0030995",NA,NA,"EAC0030995",NA,"Castro, A.S.F.","2001","10",NA,NA,NA,"30","11686","auto",NA,NA,NA,NA
"98","2021-03-21 19:40:19-03","UFC","EAC","28534","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","s.n.","1999","09","18","Southern America","Brasil","Ceará","Fortaleza","Cidade dos Funcionários","-38.543098449707","-3.71722006797791",NA,"Epífita, flor amarela com castanha.; Carrasco","EAC0028534",NA,NA,"EAC0028534",NA,"Lima-Verde, L.W.","1999","09",NA,NA,NA,"18","19924","auto",NA,NA,NA,NA
"99","2021-03-21 19:40:19-03","UFC","EAC","15680","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","s.n.","1985",NA,NA,"Southern America","Brasil","Ceará","Pacoti",NA,"-38.9233016967773","-4.22499990463257",NA,"Epífita, flores em longos cachos, labelo amarelo com manchas castanhas, pétalos e sépalos pintalgados de castanho-amarelo.","EAC0015680",NA,NA,"EAC0015680",NA,"Lima-Verde, L.W.","1986","08",NA,NA,NA,"21","9622","auto",NA,NA,NA,NA
"100","2021-03-21 19:40:19-03","UFC","EAC","28533","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","s.n.","1999","08","26","Southern America","Brasil","Ceará","Pacoti","Sítio Olho d'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,"Epífita, flor amarela com castanha.; Mata higrófila","EAC0028533",NA,NA,"EAC0028533",NA,"Lima-Verde, L.W.","1999","08",NA,NA,NA,"26","9622","auto",NA,NA,NA,NA
"101","2021-03-21 19:40:19-03","UFC","EAC","22686","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Araújo, F.S.","1026","1994","10","21","Southern America","Brasil","Ceará","Ubajara","Jaburu, Serra da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,"Erva epífita, flor amarela.","EAC0022686",NA,NA,"EAC0022686",NA,"Lima-Verde, L.W.","1994",NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA
"102","2021-03-21 19:40:19-03","UFC","EAC","22461","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Araújo, F.S.","1144","1995","07",NA,"Southern America","Brasil","Ceará","Ubajara","Planalto da Ibiapaba, Jaburuna Sul, Serra da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,"Erva, flor amarelo-castanho.","EAC0022461",NA,NA,"EAC0022461",NA,"Lima-Verde, L.W.","1995",NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA
"103","2021-03-21 19:40:19-03","UFC","EAC","43644","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.; et al.","3403","2005","08","04","Southern America","Brasil","Ceará","Viçosa do Ceará","subida Serra das Flores, sobre Guabiraba","-41.0922012329102","-3.56222009658813",NA,"Herbáceo, fruto verde; Cerrado","EAC0043644","690","690","EAC0043644",NA,"Lima-Verde, L.W.","2005","08",NA,NA,NA,"04","34051","auto",NA,NA,NA,NA
"104","2020-12-21 16:38:39-03","MBM","MBM","18161","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Hatschbach, G.","25636","1970","01","27","Southern America","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"MBM018161",NA,NA,"MBM018161",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"105","2020-12-21 16:38:39-03","MBM","MBM","146429","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Queiróz, L.P. de","1768","1987","07","21","Southern America","Brazil","Bahia","Feira de Santana","11km NW de Jaguara","-38.9667015075684","-12.2666997909546",NA,NA,"MBM146429",NA,NA,"MBM146429",NA,NA,NA,NA,NA,NA,NA,NA,"46325","auto",NA,NA,NA,NA
"106","2020-12-21 16:38:39-03","MBM","MBM","158584","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Cordeiro, J.","1007","1993","02","22","Southern America","Brazil","Paraná","Paranaguá","Balneário Ipanema","-48.5092010498047","-25.5200004577637",NA,NA,"MBM158584",NA,NA,"MBM158584",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"107","2020-12-21 16:38:39-03","MBM","MBM","48926","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Hatschbach, G.","2180","1953","02","01","Southern America","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,"MBM048926",NA,NA,"MBM048926",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"108","2015-09-04 13:00:32-03","MNHN","RECOLNAT_MNHN_P","P00437030","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437030' target='other'> <mi>dwc_moreinfo</mi></a>","P00437030",NA,NA,"P00437030_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1053",NA,NA
"109","2015-09-03 19:28:27-03","MNHN","RECOLNAT_MNHN_P","P00437031","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Peixoto, M.",NA,"1846","11","11",NA,"Brésil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437031' target='other'> <mi>dwc_moreinfo</mi></a>","P00437031",NA,NA,"P00437031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-03 19:28:27-03","MNHN","RECOLNAT_MNHN_P","P00437032","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Peixoto, M.",NA,"1846","11","11",NA,"Brésil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437032' target='other'> <mi>dwc_moreinfo</mi></a>","P00437032",NA,NA,"P00437032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:44:33-03","UFMG","BHCB","189150","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Fernandes, RL","59","2017","08","01","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Planta em cultivo na coleção do Museu de História Natural e Jardim Botânico da UFMG. Acesso MHNJB2354. Coleta original por Júnior, A.M.","-37.3513984680176","-7.26694011688232",NA,"Flores com pétalas e sépalas marrons rajadas de amarelo com máculas amarelas na região central. Bordas amarelas. Labelo trilobado amarelo com região central manchada de marrom com calo proeminente. Fímbrias entre o lobo médio e os lat","BHCB189150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10167","auto",NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3443901","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Jeaneth Villalobos","Villalobos 1020","2007","11","12","South America","Bolivia","Chuquisaca",NA,"Provincia Juana Azurduy de Padilla Municipio Tarvita. Dentro de bosque, pena con desliazamientos de suelos.","-64.49305","-19.74777",NA,NA,NA,"2102.00000000",NA,NA,NA,"Villalobos J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3443944","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Jeaneth Villalobos","Villalobos 1204","2007","12","28","South America","Bolivia","Chuquisaca",NA,"Provincia Hernando Siles Municipio San Pablo de Huacareta. Quebrada de Potreros.","-64.22194","-19.94305",NA,NA,NA,"1459.00000000",NA,NA,NA,"Villalobos J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-05-30 04:37:00-03","MO","MOBOT","2835012","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum","Barb. Rodr.","Ernst Üle","Üle 9009",NA,NA,NA,"South America","Brazil",NA,NA,"Bl. gelb, Epiphyt in obv. Serra de Batinite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-05-20 10:36:13-03","UFERSA","MOSS","2553","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Oliveira, O.F. de","1379","1980","10","01","América do Sul","Brasil","Rio Grande do Norte","Natal","Guarapis.","-36.275","-5.841667",NA,"erva epífita; coletada em facheiro; frequente.",NA,"60","60",NA,NA,"Felix, L.P.","1993",NA,"36W16'30","5S50'30",NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-05-20 10:36:13-03","UFERSA","MOSS","2460","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Oliveira, O.F. de","1651","1981","02","24","América do Sul","Brasil","Rio Grande do Norte","São José de Mipibu","BR 101, entre os Km 37 e 38.","-35.225","-6.133333",NA,"erva.",NA,"40","40",NA,NA,"Felix, L.P.","1993",NA,"35W13'30","6S08'00",NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-05-20 10:36:13-03","UFERSA","MOSS","6048","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Oliveira, O.F. de","845","1981","01","08","América do Sul","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.1875",NA,"coletada em jardim residencial, planta procedente das dunas costeiras de Natal-RN.",NA,"16","16",NA,NA,"Oliveira, O.F. de","1996","07","37W20'39","5S11'15",NA,"05",NA,NA,NA,NA,NA,NA
"118","2021-01-26 13:57:00-03","IMA","MAC","31343","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","67","2007","10","20",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-36.708947","-9.649847",NA,"Epífita. Flores amareladas com máculas amarronzadas.; Floresta Pluvial Atlântica. Encosta.","MAC0031343",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.708947","-9.649847",NA,"29",NA,NA,NA,NA,NA,NA
"119","2021-01-28 11:37:23-03","IMA","MAC","23282","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","A.L.S.Santos","169","2005","08","21",NA,"Brasil","Alagoas","Junqueiro","Povoado Fervura","-36.38","-9.884167",NA,"Epífita; flores amarelas.; Floresta Estacional","MAC0023282",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.38","-9.884167",NA,"29",NA,NA,NA,NA,NA,NA
"120","2021-01-26 13:57:00-03","IMA","MAC","26933","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","M.C.S.Mota","12913","2016","09","10",NA,"Brasil","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.451528","-9.543614",NA,"Epífita. Flores com sépalas marrons, labelo amarelo, pintados de marrom com cílios amarelos.; Mata Atlântica.","MAC0026933",NA,NA,"MAC0026933",NA,"M.C.S.Mota","2018",NA,"-36.451528","-9.543614",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-28 11:37:23-03","IMA","MAC","31201","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","R.P.Lyra-Lemos; et al.","10594","2007","08","26",NA,"Brasil","Alagoas","Mata Grande",NA,"-37.751389","-9.130833",NA,"Epífita. Flores amarelas.; Mata Serrana de Brejo de altitude.","MAC0031201",NA,NA,NA,NA,"W.TC.C.Santos","2019","05","-37.751389","-9.130833",NA,"29",NA,NA,NA,NA,NA,NA
"122","2021-01-26 13:57:00-03","IMA","MAC","31259","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","17","2007","08","26",NA,"Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.306458","-9.368494",NA,"Epífita. Flores amarelas com máculas marrons.; Mata Pluvial Atlântica.","MAC0031259",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.306458","-9.368494",NA,"29",NA,NA,NA,NA,NA,NA
"123","2021-01-26 13:57:00-03","IMA","MAC","31927","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","160","2007","11","29",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.708947","-9.649847",NA,"Epífita. Flores amarelas com marrom.; Mata Pluvial Atlântica. Mata em encosta.","MAC0031927",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-35.708947","-9.649847",NA,"29",NA,NA,NA,NA,NA,NA
"124","2021-01-28 11:37:23-03","IMA","MAC","3253","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","M.N.Rodrigues; G.L.Esteves; R.P.Lyra-Lemos","100","1980","07","17",NA,"Brasil","Alagoas","Arapiraca","Serra das Mãos, (topo da Serra)","-36.663958","-9.755569",NA,"Epífita. Sepalas castanhas, albelo castanho matizado de amarelo; Mata de capoeira.","MAC0003253",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.663958","-9.755569",NA,"29",NA,NA,NA,NA,NA,NA
"125","2021-01-26 13:57:00-03","IMA","MAC","33418","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","1061","2008","08","03",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.633056","-9.405833",NA,"Epífita. Flores com sépalas marrons e pétalas amarelas.; Brejo de altitude.","MAC0033418",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.633056","-9.405833",NA,"29",NA,NA,NA,NA,NA,NA
"126","2021-01-26 13:57:00-03","IMA","MAC","33880","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","1180","2008","09","05",NA,"Brasil","Alagoas","Palmeira dos Índios","Serra das Pias.","-36.633056","-9.405833",NA,"Epífita. Flores amarelas, com labelo pintalgado de marrom.; Brejo de Altitude.","MAC0033880",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.633056","-9.405833",NA,"29",NA,NA,NA,NA,NA,NA
"127","2021-01-28 11:37:23-03","IMA","MAC","40381","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","R.P.Lyra-Lemos; M.C.S.Mota; N.Ramos; L.Lessa","12241","2009","07","25",NA,"Brasil","Alagoas","Teotônio Vilela","Reserva Madeiras.","-36.358333","-9.870278",NA,"Epífita. Flores amarelas.Frutos marrons.; Mata Atlântica.","MAC0040381",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.358333","-9.870278",NA,"29",NA,NA,NA,NA,NA,NA
"128","2021-01-26 13:57:00-03","IMA","MAC","42725","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","4245","2009","07","10",NA,"Brasil","Alagoas","Santana do Ipanema","Serra do Gugi.","-37.248353","-9.370411",NA,"Epífita. Flores amarelas, pintalgadas de marrom.; Brejo de Altitude.","MAC0042725",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-37.248353","-9.370411",NA,"29",NA,NA,NA,NA,NA,NA
"129","2021-01-26 13:57:00-03","IMA","MAC","43246","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","4750","2009","08","09",NA,"Brasil","Alagoas","Água Branca","Morro do Craunã.","-37.936147","-9.261356",NA,"Epífita. Flores amarelas.; Caatinga.","MAC0043246",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-37.936147","-9.261356",NA,"29",NA,NA,NA,NA,NA,NA
"130","2021-01-26 13:57:00-03","IMA","MAC","44421","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota; V.G.Ramalho","5925","2009","10","03",NA,"Brasil","Alagoas","Teotônio Vilela","Usina Seresta, Madeiras.","-36.332856","-9.915156",NA,"Epífita. Flores amarelo-amarronzadas.; Mata Atlântica.","MAC0044421",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.332856","-9.915156",NA,"29",NA,NA,NA,NA,NA,NA
"131","2021-01-26 13:57:00-03","IMA","MAC","44631","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","6135","2009","10","17",NA,"Brasil","Alagoas","Maribondo","Sítio Santa Rosa.","-36.305839","-9.577389",NA,"Epífita. Flores amarelas.; Mata Atlântica.","MAC0044631",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.305839","-9.577389",NA,"29",NA,NA,NA,NA,NA,NA
"132","2021-01-26 13:57:00-03","IMA","MAC","44642","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota","6146","2009","10","17",NA,"Brasil","Alagoas","Maribondo","Sítio Santa Rosa.","-36.305839","-9.577389",NA,"Epífita. Flores amarelas.; Mata Atlântica.","MAC0044642",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.305839","-9.577389",NA,"29",NA,NA,NA,NA,NA,NA
"133","2021-01-26 13:57:00-03","IMA","MAC","53081","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota; J.A.Rocha; E.S.França","11171","2011","09","24",NA,"Brasil","Alagoas","Branquinha","APA de Murici, Fazenda Riachão.","-36.079364","-9.241325",NA,"Epífita. Flores amarelas.; Mata Atlântica.","MAC0053081",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.079364","-9.241325",NA,"29",NA,NA,NA,NA,NA,NA
"134","2021-01-26 13:57:00-03","IMA","MAC","53407","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","R.P.Lyra-Lemos; M.C.S.Mota; A.S.Costa","13207","2010","08","21",NA,"Brasil","Alagoas","Traipu","Serra das Mãos.","-36.949997","-9.733333",NA,"Epífita. Flores esverdeadas.; Caatinga.","MAC0053407",NA,NA,NA,NA,"W.T.C.C.Santos",NA,NA,"-36.949997","-9.733333",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-26 13:57:00-03","IMA","MAC","53461","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Chagas-Mota; J.W.Alves-Silva","11223","2011","10","21",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Bananeiras.","-35.942003","-9.309531",NA,"Epífita. Flores amarelas.; Mata Atlântica.","MAC0053461",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-35.942003","-9.309531",NA,"29",NA,NA,NA,NA,NA,NA
"136","2021-01-26 13:57:00-03","IMA","MAC","57453","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","M.W.Tavares-Silva; A.Santos; C.M.C.Santos; E.Lins","58","2014","07","22",NA,"Brasil","Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e do Padre, Morro do Craunã.","-37.936147","-9.261356",NA,"Epífita ca. 80 cm. Flores amarelas.; Caatinga.","MAC0057453",NA,NA,NA,NA,"W.T.C.C.Santos","2019","04","-37.936147","-9.261356",NA,"15",NA,NA,NA,NA,NA,NA
"137","2021-01-26 13:57:00-03","IMA","MAC","6300","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","R.P.Lyra-Lemos; G.L.Esteves; A.I.L.Pinheiro","1307","1987","09","03",NA,"Brasil","Alagoas","Piaçabuçu","Ponta da Terra, Vegetação arbórea aberta sobre cordões litorâneos.","-36.414722","-10.394167",NA,"Trepadeira sobre angelim, labelo amarelo; Restinga","MAC0006300",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.414722","-10.394167",NA,"29",NA,NA,NA,NA,NA,NA
"138","2021-01-26 13:57:00-03","IMA","MAC","63844","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","R.P.Lyra-Lemos; G.L.Esteves; A.I.L.Pinhe","1307","1987","09","03",NA,"Brasil","Alagoas","Piaçabuçu","Ponta da Terra, Vegetação arbórea aberta sobre cordões litorâneos.","-36.414722","-10.394167",NA,"Trepadeira sobre angelim, labelo amarelo.; Restinga.","MAC0063844",NA,NA,NA,NA,"E.C.O.Chagas","2008","07","-36.414722","-10.394167",NA,"08",NA,NA,NA,NA,NA,NA
"139","2021-01-28 11:37:23-03","IMA","MAC","7109","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","R.P.Lyra-Lemos","1553","1988","07","28",NA,"Brasil","Alagoas","Piaçabuçu","Ponta da Terra.","-36.414789","-10.394183",NA,"Epífita, pétalas amarelas e castanhas, labelo amarelo manchado de castanho; Restinga","MAC0007109",NA,NA,NA,NA,"W.T.C.C.Santos","2019","05","-36.414789","-10.394183",NA,"29",NA,NA,NA,NA,NA,NA
"140","2014-11-06 16:18:22-02","UFPB","EAN","17908","S","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M. W. Chase & N. H. Williams","L. P. Felix ; E. M. Almeida","13382","2011","01","16",NA,"Brasil","Bahia","Mundo Novo",NA,"-40.4725","-11.8589",NA,"Habitat: Epífita",NA,NA,NA,NA,NA,"E. M. Almeida",NA,NA,NA,NA,NA,NA,"50681","auto",NA,NA,NA,NA
"141","2014-11-06 16:18:30-02","UFPB","EAN","9477","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","L. P. Felix ; A. B. E. Silva","9708","2002","07","03",NA,"Brasil","Bahia","Euclides da Cunha",NA,"-39.0158","-10.5075",NA,"Flores amarelas com máculos marrom. Interior da mata de Morro da estrada..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65162","auto",NA,NA,NA,NA
"142","2014-11-06 16:18:30-02","UFPB","EAN","19272","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.",NA,"13905","2012","10","02",NA,"Brasil","Paraíba","Mata Limpa; Areia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
