"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"332","2018-04-04 16:32:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"J. Y. Tamashiro","4179",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4179",NA,NA
"333","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178517F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178517F","V0178517F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"334","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178516F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178516F","V0178516F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"335","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178518F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178518F","V0178518F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"336","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178519F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178519F","V0178519F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"337","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178520F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178520F","V0178520F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"338","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178521F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178521F","V0178521F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"339","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178522F","V0178522F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"340","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178523F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178523F","V0178523F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"341","2015-03-07 09:07:26-03","F","FMNH-SEEDPLANTS","V0178524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0178524F","V0178524F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"342","2020-01-27 18:26:09-03","IAC","IAC","32947","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","N.L. Silva Filho","s/nº","1979","11","08",NA,"Brasil","São Paulo","Espírito Santo do Pinhal","Horto Florestal de Espirito Santo do Pinhal","-46.6828","-22.1158",NA,NA,NA,NA,NA,NA,"N.L. Silva Filho",NA,NA,"1979","11","-46.6828","-22.1158","08",NA,NA,NA,NA,NA,NA,NA
"343","2019-01-25 15:37:00-02","IAC","IAC","16342","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","B.J. Pickel","111","1943","02","05",NA,"Brasil","São Paulo","São Paulo","Horto Florestall","-46.6361","-23.5475",NA,NA,NA,"Nome popular: guarantã",NA,NA,"B.J. Pickel",NA,NA,"1943","02","-46.6361","-23.5475","05",NA,NA,NA,NA,NA,NA,NA
"344","2019-01-25 15:37:00-02","IAC","IAC","18643","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","A.P. Toledo","s/nº","1960","09","04",NA,"Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056",NA,NA,NA,"Nome popular: guarantã",NA,NA,"A.P. Toledo",NA,NA,"1960","09","-47.0608","-22.9056","08",NA,NA,NA,NA,NA,NA,NA
"345","2019-01-25 15:37:00-02","IAC","IAC","19043","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","H.M. Souza","s/nº","1965","03","15",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"M. Kuhlmann",NA,NA,"1965","03","-47.0608","-22.9056","15",NA,NA,NA,NA,NA,NA,NA
"346","2019-01-25 15:37:00-02","IAC","IAC","19473","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","H.M. Souza","s/nº","1967","07","03",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6492","-22.7253",NA,NA,NA,"Nome popular: Guarantan. Madeira de lei.",NA,NA,"H.F. Leitão Filho",NA,NA,"1967","07","-47.6492","-22.7253","03",NA,NA,NA,NA,NA,NA,NA
"347","2019-01-25 15:37:00-02","IAC","IAC","21318","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","H.M. Souza","s/nº","1964",NA,NA,NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"Nome popular: guarantã",NA,NA,"H.F. Leitão Filho",NA,NA,"1964","06","-47.042331","-22.801017","30",NA,NA,NA,NA,NA,NA,NA
"348","2019-01-25 15:37:00-02","IAC","IAC","21400","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","D.V. Toledo Filho","s/nº","1971","02","01",NA,"Brasil","São Paulo","Mogi Mirim","Estação Experimental de Moji-Mirim.","-46.9578","-22.4319",NA,NA,NA,NA,NA,NA,"L.A.F. Matthes",NA,NA,"1971","02","-46.9578","-22.4319","01",NA,NA,NA,NA,NA,NA,NA
"349","2019-01-25 15:37:00-02","IAC","IAC","26793","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Savina","s/nº","1984","11","22",NA,"Brasil","São Paulo","Campinas","Parque Portugal","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"Savina",NA,NA,"1984","11","-47.0608","-22.9056","22",NA,NA,NA,NA,NA,NA,NA
"350","2019-01-25 15:37:00-02","IAC","IAC","29125","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","L.C. Bernacci et al.","472","1994","07","19",NA,"Brasil","São Paulo","Tietê","IAC, Estação Experimental","-47.7147","-23.1019",NA,NA,NA,NA,NA,NA,"S.L. Jung-Mendaçolli",NA,NA,"1995","10","-47.7147","-23.1019","07",NA,NA,NA,NA,NA,NA,NA
"351","2019-01-25 15:37:00-02","IAC","IAC","29428","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","S.L. Jung-Mendaçolli et al.","696","1994","11","23",NA,"Brasil","São Paulo","Vinhedo","Represa 1","-46.9753","-23.0297",NA,NA,NA,NA,NA,NA,"L.C. Bernacci & R.B. Torres",NA,NA,"1994","11","-46.9753","-23.0297","25",NA,NA,NA,NA,NA,NA,NA
"352","2020-01-27 18:26:09-03","IAC","IAC","45695","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","R.B. Torres; M.S. Dechoum; E.G. Lima; E.L. João & A. Simão","1519","2004","12","10",NA,"Brasil","São Paulo","Campinas","Reserva Municipal da Mata de Santa Genebra","-47.105601","-22.823444",NA,NA,NA,"borda da mata, próximo ao borboletário",NA,NA,"R.B. Torres et al.",NA,NA,"2004","12","-47.105601","-22.823444","10",NA,NA,NA,NA,NA,NA,NA
"353","2020-01-27 18:26:09-03","IAC","IAC","47791","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","O. Kotchetkoff-Henriques & Osmir Venâncio","613","2001","01","29",NA,"Brasil","São Paulo","Ribeirão Preto","Parque Municipal do Morro de São Bento","-47.801994","-21.170624",NA,NA,NA,"UTM W0209026, S7656368 zona 23",NA,NA,"L.C. Bernacci & O. Kotchetkoff-Henriques",NA,NA,"2001","01","-47.801994","-21.170624","29",NA,NA,NA,NA,NA,NA,NA
"354","2019-01-25 15:37:00-02","IAC","IAC","50086","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","L.C. Bernacci; G.F. Árbocz; V.M. Gasperi & E. Furlan","4541","2008","06","22",NA,"Brasil","Pará","Portel","Fazenda Jataituba (Martins S/A), próximo à beira das estradas","-50.093611","-3.026111",NA,NA,NA,"3s01#?#33.5#?##?#; 50w05#?#36.7#?##?#. Indivíduo 41",NA,NA,"L.C. Bernacci et al.",NA,NA,"2008","06","-50.093611","-3.026111","22",NA,NA,NA,NA,NA,NA,NA
"355","2020-01-27 18:26:09-03","IAC","IAC","55048","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","J.E.A. Bertoni & A. Geremias","919","2005","10","07",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, CEC em frente ao prédio da Genética","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"J.E.A. Bertoni & A. Geremias",NA,NA,"2005","10","-47.077171","-22.870251","07",NA,NA,NA,NA,NA,NA,NA
"356","2020-01-27 18:26:09-03","IAC","IAC","56811","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","J. Cordeiro; V. Ariati & E.C. Nardin","5411","2015","08","05",NA,"Brasil","São Paulo","Limeira","Chácara Pinhal","-47.4017","-22.5647",NA,NA,NA,"Coordenadas do material: 22º32#?#09S, 47º16#?#19W",NA,NA,"J. Cordeiro",NA,NA,"2018","08","-47.4017","-22.5647","07",NA,NA,NA,NA,NA,NA,NA
"357","2019-01-25 15:37:00-02","IAC","IAC","7531","S","Plantae",NA,NA,"Rutaceae-2.Amyridoideae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","M. Koscinski","s/nº","1935","01","15",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475",NA,NA,NA,"Material recebido do Snr. Bento Pickel em 27-7-1944. B.P.n. 111. Nomes populares: Guarantan, pau-de-cotia.",NA,NA,"F.C. Hoehne",NA,NA,"1935","01","-46.6361","-23.5475","15",NA,NA,NA,NA,NA,NA,NA
"358","2020-07-23 12:21:36-03","CEPLAC","CEPEC","120210","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. P. Duarte","10560","1967","09","21",NA,"Brasil","Bahia","AMARGOSA","Sem informação.","-39.6046981811523","-13.0303001403809",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,NA,NA,NA,"22699","auto",NA,"30/11/2005",NA,NA,NA
"359","2020-07-23 12:21:36-03","CEPLAC","CEPEC","6097","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"T. S. dos Santos","1112","1970","09","18",NA,"Brasil","Bahia","BELMONTE","Area da Est. Experimental. CEPLAC.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"<ll>dwc_commonname:</ll> Laranjeirinha-brava",NA,NA,"R. C. Kaastra",NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,"30/12/1981",NA,NA,NA
"360","2020-07-23 12:21:36-03","CEPLAC","CEPEC","57009","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. M. Amorim","916","1992","12","14",NA,"Brasil","Bahia","ITACARÉ","6Km estr. Itacare/Taboquinhas. Loteam. da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"J. A. Kallunki",NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,"30/12/1993",NA,NA,NA
"361","2020-07-23 12:21:36-03","CEPLAC","CEPEC","3800","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"R. P. Belém","2815","1980","10","05",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1988",NA,NA,NA
"362","2020-07-23 12:21:36-03","CEPLAC","CEPEC","114921","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"R. A. X. Borges","400","2006","12","17",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8Km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Sr. Francisco.","-39.27","-14.705833",NA,NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,"39W16'12","14S42'21",NA,NA,NA,NA,"28/02/2007",NA,NA,NA
"363","2020-07-23 12:21:36-03","CEPLAC","CEPEC","101096","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"P. Fiaschi","2241","2007","04","05",NA,"Brasil","Bahia","URUÇUCA","Estrada Itacaré/Serra Grande, pouco após Km 43, ramal a direita após acesso para a cachoeira do Tijuipe.. Área exploirada do plano de manejo.","-39.079167","-14.386667",NA,NA,NA,NA,NA,NA,"P. Fiaschi",NA,NA,NA,NA,"39W4'45","14S23'12",NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"364","2020-07-23 12:21:36-03","CEPLAC","CEPEC","106289","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"W. W. Thomas","14269","2004","09","25",NA,"Brasil","Bahia","GUARATINGA","Mata ao S da Pedra do Cruzeiro do Sul, 8.7Km ao Se de São João do Sul (antes da Rod. p/ Cabeceiras do Sul e depois da Fazenda a este ao redcor da Pedra do cruzeiro.","-39.913611","-16.598611",NA,NA,NA,NA,NA,NA,"M. Groppo",NA,NA,NA,NA,"39W54'49","16S35'55",NA,NA,NA,NA,"30/03/2011",NA,NA,NA
"365","2020-07-23 12:21:36-03","CEPLAC","CEPEC","107830","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"P. Fiaschi","2921","2005","06","21",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km a SW de Coaraci na estrada para Almadina, daí N até a Fazenda São José. Proprietário Sr. Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,"30/01/2005",NA,NA,NA
"366","2020-07-23 12:21:36-03","CEPLAC","CEPEC","113405","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"D. Cardoso","780","2005","09","19",NA,"Brasil","Bahia","RUY BARBOSA","Serra do Orobó. Faz. Bom Jardim.","-40.476111","-12.328611",NA,NA,NA,NA,NA,NA,"M. Groppo",NA,NA,NA,NA,"40W28'34","12S19'43",NA,NA,NA,NA,"30/04/2008",NA,NA,NA
"367","2020-07-23 12:21:36-03","CEPLAC","CEPEC","127043","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"Matos, F. B.","1915","2009","11","03",NA,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Entrada à esquerda no km 8 da estrada principal que atravessa o Parque. Local alterado na beira da estrada.","-39.333333","-17.183333","70","70",NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,"39W20'","17S11'",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-07-23 12:21:36-03","CEPLAC","CEPEC","128080","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"Daneu, L.","395","2010","10","09",NA,"Brasil","Bahia","UNA","IBAMA (REBIO de Una), área da Metal Forte, Entrada no Acuípe, seguindo para Vila Brasil, depois sentido a Piedade.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-07-23 12:21:36-03","CEPLAC","CEPEC","136893","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"W. W. Thomas","11021","1995","11","15",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. para Itacaré. Fazenda Lagoa.","-39.060556","-14.423333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"W. W. Thomas",NA,NA,NA,NA,"39W3'38","14S25'24",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-07-23 12:21:36-03","CEPLAC","CEPEC","122333","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"J. L. da Paixão","1387","2007","10","19",NA,"Brasil","Bahia","AMARGOSA","Área de Duas Barras.","-39.828889",NA,NA,NA,NA,NA,NA,NA,"L. Daneu, R. Perdiz & L. Gomes",NA,NA,NA,NA,"39W49'44","14S9'66",NA,NA,NA,NA,"30/08/2011",NA,NA,NA
"371","2020-07-23 12:21:36-03","CEPLAC","CEPEC","52107","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. M. de Carvalho","3626","1993","10","09",NA,"Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"372","2020-07-23 12:21:36-03","CEPLAC","CEPEC","55723","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"W. W. Thomas","9389","1992","05","16",NA,"Brasil","Bahia","ITACARÉ","6Km W Itacaré. 1Km ao N e 2.5Km a W junção Marambaia/BR-101.","-39.083333","-14.333333",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,"39W5'","14S20'",NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"373","2020-07-23 12:21:36-03","CEPLAC","CEPEC","59802","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"W. W. Thomas","10165","1993","10","26",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. para Itacaré. Área de estudo.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"374","2020-07-23 12:21:36-03","CEPLAC","CEPEC","65656","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"W. W. Thomas","10781","1995","01","15",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 2KM ao NNE do Banco da Vitória (5.7KM W antiga ponte do Rio Fundão),na amrg. da Rod. ao W da Mata.","-39.091111","-14.777222",NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,NA,"39W5'28","14S46'38",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"375","2020-07-23 12:21:36-03","CEPLAC","CEPEC","68150","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"W. W. Thomas","11021","1995","11","15",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. Para Itacaré. Faz. Lagao do Conj. Sta. Cruz.","-39.060556","-14.423333",NA,NA,NA,NA,NA,NA,"W. W. Thomas",NA,NA,NA,NA,"39W3'38","14S25'24",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"376","2020-07-23 12:21:36-03","CEPLAC","CEPEC","8254","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. Eupunino","90","1971","12","11",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll> Laranjeirinha-brava",NA,NA,"J. R. Pirani",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1988",NA,NA,NA
"377","2020-07-23 12:21:36-03","CEPLAC","CEPEC","15433","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"S. A. Mori","10764","1978","10","17",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Ramal entr. Km 26 BR-367 Eunapolis/P. Seguro). Tor. da EMBRATEL.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll> Durao",NA,NA,"J. R. Pirani",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/1988",NA,NA,NA
"378","2020-07-23 12:21:36-03","CEPLAC","CEPEC","8173","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. Euponino","25","1971","11","24",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Reserva Biológica do Pau-brasil (CEPLAC).","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll> Durão",NA,NA,"P. Fiaschi",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/2010",NA,NA,NA
"379","2020-09-22 13:49:02-03","USP","SPFW","5075","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-09-22 13:49:02-03","USP","SPFW","5864","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F.I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-11-04 17:30:42-03","UEM","HUEM","22693","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Rosado; V.L.Silva","28","2011","11","03",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Entrada da trilha da Cachoeira, ribeirão Diamante.","-52.850722","-22.623306",NA,NA,NA,"Arbórea, cerca de 4,0 m de altura. Botões florais e flores de coloração branca.","HUEM000025244",NA,"M.B.Romagnolo",NA,NA,"2011","12","-52.850722","-22.623306","02",NA,NA,NA,NA,NA,NA,NA
"382","2020-11-04 17:30:42-03","UEM","HUEM","296","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Margarido, JM","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEM000012272","HUEM000012272","Souza, VC",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-11-04 17:30:42-03","UEM","HUEM","34574","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Rosado","749","2018","11","06",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes.","-51.970556","-23.431667",NA,NA,NA,"Árvore, aproximadamente 10,0m de altura. Botões florais amarelo-esverdeados, flores perfumadas amarelo-pálidas; frutos maturos com pericarpo marrom-escuro.","HUEM000020079","HUEM000020079","Milaneze-Gutierre, MA",NA,NA,"2018","11","-51.970556","-23.431667",NA,NA,NA,NA,NA,NA,NA,NA
