"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"144","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM000630061","S","Plantae",NA,NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme","Isotype","J.E. Pohl","3286",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4986623"
"145","2019-11-01 14:52:44-03","UnB","UB","106858","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16918","Southern America","Brasil","Mato Grosso","Fazenda Camargo. Cerca de 8km NW (em linha reta) de Diamantino",NA,"Escandente. Flor creme; Contato savana - floresta estacional.",NA,NA,"Farinaccio, MA","1997","05","22","Diamantino","-56.5","-14.266667",NA,NA,NA,NA,NA,"-56.5","-14.266667",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 14:52:44-03","UnB","UB","24069","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"Sucre, D","465","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Fontella, J","1965","05","30","Brasília","-47.887778","-15.983333",NA,NA,NA,NA,NA,"-47.887778","-15.983333",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-01 14:52:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"Sucre, D","703","Southern America","Brasil","Distrito Federal","Country Club",NA,"Trepadeira de flores brancas; Mata ciliar do Country Club",NA,NA,NA,"1965","07","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 14:52:44-03","UnB","UB","112065","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"Miranda, ZJG; Caires, CS; Ramalho, CL","s.n.1","Southern America","Brasil","Distrito Federal","APA de Cafuringa. Fazenda Dois Irmãos",NA,"Trepadeira. Flor presente; .",NA,NA,"Ramalho, CL","2002","08","21","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-05-06 11:52:03-03","UFU","HUFU","16132","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4496",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Chapadão do Diamante, ilhota.",NA,"Trepadeira. Frutos imaturos esverdeados.; Capão de mata, solo rochoso.","HUFU00052774","HUFU00052774","Farinaccio, M.A.","1997","08","21","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA
"150","2019-05-06 11:52:03-03","UFU","HUFU","24803","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, M.A.; Araújo, A.A. & Gomes, F.P.","347",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento - São Roque, próximo ao Rio do Peixe.",NA,"Erva volúvel em borda de mata. Botões verdes a acastanhados, cálice verde, corola vinácea e esverdeada na face abaxial e creme na face adaxial; ginostégio e corona alvos, fruto imaturo verde.; Borda de mata.","HUFU00052773","HUFU00052773","Farinaccio, M.A.","1999","07","08","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","10",NA,NA,NA,NA,NA
"151","2019-05-06 11:52:03-03","UFU","HUFU","16115","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2778",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Nascente do córrego do Barbaro.",NA,"Trepadeira. Frutos imaturos esverdeados.; Borda de mata de galeria. Solo hidromórfico.","HUFU00052775","HUFU00052775","Farinaccio, M.A.","1997","08","24","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","08",NA,NA,NA,NA,NA
"152","2019-05-06 11:52:03-03","UFU","HUFU","16111","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","2596",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Próximo ao Rio São Francisco.",NA,"Trepadeira. Cálice verde; corola verde-acastanhada na face inferior, verde na face superior; corona creme; apêndice estigmático creme com a borda de ápice vinho.; Mata, beira da estrada.","HUFU00053033","HUFU00053033","Farinaccio, M.A.","1997","06","26","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","11",NA,NA,NA,NA,NA
"153","2019-05-06 11:52:03-03","UFU","HUFU","16127","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4304",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Vale dos Cândidos, próximo ao córrego das Posses.",NA,"Trepadeia. Cálice esverdeado. Corola superiormente branca, inferiormente castanha. Corona e apêndice estigmático brancos.; Borda do córrego.","HUFU00052778","HUFU00052778","Farinaccio, M.A.","1997","06","27","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA
"154","2019-05-06 11:52:03-03","UFU","HUFU","14493","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2195",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.",NA,"Trepadeira. Frutos esverdeados.; Campo sujo.","HUFU00052779","HUFU00052779","Farinaccio, M.A.","1997","02","20","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","08",NA,NA,NA,NA,NA
"155","2019-05-06 11:52:03-03","UFU","HUFU","8945","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R.; Nakajima, J.N. & Alcantara, M.B.","2272",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.",NA,"Trapadeira. Cálice esverdeado. Corola creme esverdeada. Coluna amarela.; Borda do capão.","HUFU00052772","HUFU00052772","Farinaccio, M.A.","1995","05","14","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","12",NA,NA,NA,NA,NA
"156","2019-05-06 11:52:03-03","UFU","HUFU","16125","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4279",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, nescente do córrego do Borboro.",NA,"Trepadeira. Cálice esverdeado. Corola esverdeada. Corona creme. Apêndice estigmático creme.; Borda do capão da mata.","HUFU00052780","HUFU00052780","Ferreira, M.V.","1997","06","25","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","12",NA,NA,NA,NA,NA
"157","2019-05-06 11:52:03-03","UFU","HUFU","16112","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","2622",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita da Casca D'Anta, parte de baixo.",NA,"Trapadeira. Cálice esverdeado. Corola creme. Coluna creme. Apêndice estigmático creme, ápice vinho. Botões florais castanhos.; Mata alterada, solo pedregoso.","HUFU00052776","HUFU00052776","Farinaccio, M.A.","1997","06","28","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","08",NA,NA,NA,NA,NA
"158","2019-05-06 11:52:03-03","UFU","HUFU","25359","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, M.A.; Araújo, A.A. & Gomes, F.P.","345",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Parte de baixo da Casca D'Anta, trilha para a portaria.",NA,"Subarbusto em solo areno - pedregoso, volúvel. Botões acastanhados, cálice verde, corola vinácea a alva na face abaxial, alvana face adaxial corona e ginostégio alvos. Frutos imaturos verdes.; Solo areno - pedregoso.","HUFU00052771","HUFU00052771","Farinaccio, M.A.","1999","07","07","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1999","07",NA,NA,NA,NA,NA
"159","2019-05-06 11:52:03-03","UFU","HUFU","14434","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2414",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da Cachoeira Casca D'Anta.",NA,"Trepadeira. Botões florais esverdeados.; Borda de mata de encosta.","HUFU00052777","HUFU00052777","Farinaccio, M.A.","1997","04","20","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","08",NA,NA,NA,NA,NA
"160","2020-08-04 12:47:24-03","UFU","HUFU","22534","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Arantes, A.A.A.","1010",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Botões esverdeados.; Mata de galeria.","HUFU00001357",NA,NA,"1999","07","27","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-23 13:21:49-03","MN","R-TIPOS","11759","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme","Isosyntypus de Ditassa grandiflora E. Fourn.","Glaziou, A.F.M.","5942",NA,"Brasil","Rio de Janeiro","Pico de Santa Cruz",NA,NA,"R000011759","R000011759_001","Ferreira, M.V.","1872","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","01",NA,NA,NA,NA,NA
"162","2018-07-12 18:08:01-03","UFMT","UFMT","31893","S","Plantae",NA,NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16918",NA,"Brasil","Mato Grosso","Fazenda Camargo. Cerca de 8 km NW (em linha reta) de Diamantino.",NA,"Escandente, flores creme.; Contato Savana - Floresta Estacional.",NA,NA,"Rapini, A.","1997","05","22","Diamantino","-56.5","-14.266667",NA,NA,NA,NA,NA,"-56.5","-14.266667","2011",NA,NA,NA,NA,NA,NA
"163","2021-03-04 15:43:34-03","IF","SPSF","18618","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"J.Y.Tamashiro & R.R.Rodrigues & I.Koch & O.Cavassan & J.C.Galvao & R.Belinello","T.201","América do Sul","Brasil","SP","Parque Ecologico",NA,"COLETA: XLS: SPSFAntigo&nf;Liana, flores creme;",NA,NA,"M.V.Ferreira","1994","05","26","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"29186","auto","Magnoliopsida",NA,NA,"1998","04","29",NA,NA,NA,NA
"164","2017-09-11 17:06:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Ditassa","adnata","Ditassa adnata","E.Fourn.",NA,"Pohl, JBE","3286","Southern America","Brazil",NA,"Ad Rio do Frade.",NA,NA,NA,"P06P4N0072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 09:58:44-03","IBt","SP","305037","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Souza, VC; Souza, JP","11289",NA,"Brasil","São Paulo","Cerca de 5 km da cidade em direção à Agudos",NA,NA,NA,NA,"Ferreira, MV","1996","06","06","Bauru","-49.023611","-22.386389","520","520",NA,NA,NA,"-49.023611","-22.386389","1998","12",NA,NA,NA,NA,NA
"166","2019-11-21 09:58:44-03","IBt","SP","361812","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16918",NA,"Brasil","Mato Grosso","Fazenda Camargo, ca. 8 km NW (em linha reta) de Diamantino",NA,NA,NA,NA,"Farinaccio, MA","1997","05","22","Diamantino","-56.5","-14.266667",NA,NA,NA,NA,NA,"-56.5","-14.266667","2000","02",NA,NA,NA,NA,NA
"167","2019-11-21 09:58:44-03","IBt","SP","28572","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Magalhães Gomes","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Ferreira, MV",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,"1998","04","26",NA,NA,NA,NA
"168","2019-11-21 09:58:44-03","IBt","SP","25095","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Hoehne, FC","CRONDON5959",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Ferreira, MV","1915","11",NA,"Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"22051","auto",NA,NA,NA,"1998","04","18",NA,NA,NA,NA
"169","2019-11-21 09:58:44-03","IBt","SP","54925","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Macedo, A","1088",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Fontella, J","1948","06","01","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"50022","auto",NA,NA,NA,"1989","10","24",NA,NA,NA,NA
"170","2019-11-21 09:58:44-03","IBt","SP","68905","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Macedo, A","2382",NA,"Brasil","Minas Gerais","Aroeira",NA,NA,NA,NA,"Fontella, J","1950","05","10","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"50022","auto",NA,NA,NA,"1989","10","24",NA,NA,NA,NA
"171","2019-11-21 09:58:44-03","IBt","SP","20587","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Hoehne, FC","s.n.",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Ferreira, MV","1927","05","28","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,"18036","auto",NA,NA,NA,"1998","12","02",NA,NA,NA,NA
"172","2019-11-21 09:58:44-03","IBt","SP","276939","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Tamashiro, JY; Rodrigues, RR; Koch, I; Cavassan, O; Galvão, JC; Belinello, R","201",NA,"Brasil","São Paulo","Parque Ecológico de Bauru",NA,NA,NA,NA,"Ferreira, MV","1994","05","26","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"29186","auto",NA,NA,NA,"1998","12","02",NA,NA,NA,NA
"173","2019-11-21 09:58:44-03","IBt","SP","20478","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Hoehne, FC","s.n.",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Ferreira, MV","1927","05","23","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,"19575","auto",NA,NA,NA,"1998","12","02",NA,NA,NA,NA
"174","2014-09-23 10:56:41-03","G","G","G00177068","S","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme","ISOTYPUS of Ditassa adnata E. Fourn.","Pohl, J. B. E.","3286","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=179217&base=img&lang=en","G00177068","G00177068","Fontella Pereira, J.",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","1966","01","01",NA,NA,NA,NA
