"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"260","2021-02-25 10:13:04-03","CVRD","CVRD","9619","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Karinne S. Valdemarin","Siqueira, G.S.","235","2006","06","22","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Batinga manteiga","CVRD009619",NA,NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,"2019","48094","auto",NA,NA,"03","21",NA,NA,NA,"Magnoliopsida",NA,NA
"261","2021-02-25 10:13:06-03","CVRD","CVRD","7359","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","striata","Eugenia striata","Mattos & D.Legrand","Marcos Sobral","Folli, D.A.","4260","2002","05","15","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Batinga ruga","CVRD007359","CVRD007359",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,"2006","48094","auto",NA,NA,"08","25",NA,NA,NA,"Magnoliopsida",NA,NA
"262","2020-09-12 05:00:02-03","US","US","2770349","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg",NA,"D. Sucre","9598","1972","9","5","South America - Neotropics","Brazil","Rio de Janeiro","Jacarepaguá, Morro na Via 9",NA,NA,"US01898319","US01898319_01 US01898319_02","15","30","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"263","2020-09-12 05:00:02-03","US","US","2949725","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg",NA,"D. Sucre","7517","1971","3","18","South America - Neotropics","Brazil","Rio de Janeiro","Subida para o Pico da Tijuca",NA,NA,"US01898318","US01898318_01 US01898318_02","880",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"264","2020-09-12 05:00:02-03","US","US","2770351","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg",NA,"D. Sucre, C. Ichase, E. Guimaraes & R. Laroche","6594","1970","4","9","South America - Neotropics","Brazil","Rio de Janeiro","Serra do Mendanha.",NA,NA,"US01898316","US01898316_01 US01898316_02","600","700","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"265","2020-09-12 05:00:02-03","US","US","2770336","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg",NA,"D. Sucre","7394","1971","2","3","South America - Neotropics","Brazil","Rio de Janeiro","Estado da Guanabara, subida do Pico da Tijuca",NA,NA,"US01898317","US01898317_01 US01898317_02",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"266","2020-09-12 05:00:02-03","US","US","1954367","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg",NA,"B. J. Pickel","1848","1943","7","19","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01898315","US01898315_01 US01898315_02",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"267","2020-09-12 05:00:02-03","US","US","2564485","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","striata","Eugenia striata","Mattos & D. Legrand",NA,"G. Hatschbach","14537","1966","7","27","South America","Brazil","Paraná","Morro do Taboleiro.",NA,NA,"US00603978","US00603978_01",NA,NA,"Paranaguá","-48.5092010498047","-25.5200004577637","Isotype",NA,"24916","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"268","2019-11-13 11:26:47-03","USP","SPF","160319","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Tamashiro, JY; Souza, VC","Farias, R","704","2002","04","23",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho",NA,NA,"SPF00160319",NA,"112","112","Sete Barras","-47.993056","-24.056389",NA,NA,NA,NA,"-47.993056","-24.056389",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:26:47-03","USP","SPF","182490","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Anônimo","Lucas, EJ","359","2006","11","16",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00182490",NA,"1071","1071","Cunha","-45.033333","-23.25",NA,NA,NA,NA,"-45.033333","-23.25",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:26:47-03","USP","SPF","194610","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Aguiar, OT","Moura, C","337","2009","09","02",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins",NA,NA,"SPF00194610",NA,NA,NA,"Peruíbe","-47.005556","-24.353611",NA,"2009",NA,NA,"-47.005556","-24.353611","10","21",NA,NA,NA,NA,NA,NA
"271","2021-03-15 18:28:59-03","USP","SPF","223489","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Giaretta, A","Giaretta, A","1492","2015","02","09",NA,"Brasil","Rio de Janeiro","Parque Estadual dos Três Picos, Núcleo Paraíso. Trecho do rio entre a represa e o Centro de Primatologia. Na beira da estrada para a represa.",NA,"Arbusto ca. 3 m alt. Botões jovens.; Floresta Ombrófila Densa.","SPF00223489",NA,NA,NA,"Guapimirim","-42.913667","-22.496389",NA,"2016",NA,NA,"-42.913667","-22.496389","02",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:26:47-03","USP","SPF","198463","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Anônimo","Pessoa, SVA","967","1999","04","28",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas",NA,NA,"SPF00198463",NA,NA,NA,"Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:26:47-03","USP","SPF","198194","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Ivanauskas, NM","Polisel, RT","547","2008","03","28",NA,"Brasil","São Paulo","Estação Ecológica de Bananal, SAD 69&nf;Zona 23K&nf;565027 S&nf;7477778 W",NA,NA,"SPF00198194",NA,"1115","1115","Bananal","-44.3199996948242","-22.6800003051758",NA,"2008","26795","auto",NA,NA,"03","28",NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:26:47-03","USP","SPF","188611","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Aguiar, OT","Baitello, JB","104","1983","07","12",NA,"Brasil","São Paulo","Parque Estadual Ilha do Cardoso",NA,NA,"SPF00188611",NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,"1991","37574","auto",NA,NA,"06","06",NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:26:47-03","USP","SPF","188614","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Aguiar, OT","Martins, SE","185","1995","08","04",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00188614",NA,NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,"1995","15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:26:47-03","USP","SPF","122158","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Anônimo","Ferretti, AR","16","1996","12","11",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar",NA,NA,"SPF00122158",NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:26:47-03","USP","SPF","110163","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Anônimo","Gonzaga, M","s.n.","1948","02","05",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00110163",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:26:47-03","USP","SPF","99333","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Mazine, FF","Zipparro, VB","424","1994","05","14",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00099333",NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"2011","34059","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:26:47-03","USP","SPF","99308","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Mazine, FF","Almeida-Scabbia, RJ","281","1994","04","09",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00099308",NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"2011","34059","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:26:47-03","USP","SPF","121371","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Kawasaki, ML","Almeida-Scabbia, RJ","738","1994","09","10",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00121371",NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"1996","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:26:47-03","USP","SPF","160318","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Mazine, FF","Mazine, FF","804","2003","01","25",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho",NA,NA,"SPF00160318",NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"2003","34059","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:26:47-03","USP","SPF","99338","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Mazine, FF","Assis, MA","339","1994","08","28",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00099338",NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,"2003","34265","auto",NA,NA,"10","08",NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:26:47-03","USP","SPF","229277","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Sobral, M","Prata, EMB","s.n.","2008","03","20",NA,"Brasil","São Paulo","Picinguaba",NA,NA,"SPF00229277",NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-25 13:52:50-03","UNIVILLE","JOI","6624","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","F.C.S. Vieira","F.C.S. Vieira","1963","2007","10","19",NA,"Brasil","Santa Catarina","Tampa do Caixão.",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI006624","JOI006624","150","150","Joinville","-48.8456001281738","-26.3043994903564",NA,"2007","37150","auto",NA,NA,"11","15",NA,NA,NA,NA,NA,NA
"285","2019-10-07 09:35:14-03","UEFS","HUEFS","87601","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","disperma","Eugenia disperma","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087601",NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"286","2019-10-07 09:35:20-03","UEFS","HUEFS","191091","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Silva Neto, S.J.","1409","2000","06","28",NA,"Brasil","Rio de Janeiro","Saracuruna. Reserva da Petrobras. Interior de mata.",NA,NA,"HUEFS0191091",NA,NA,NA,"Saracuruna","-43.233333","-22.516667",NA,NA,NA,NA,"43W14'0''","22S31'0''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"287","2019-10-07 09:35:20-03","UEFS","HUEFS","70073","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Farias, R.","704","2002","04","23",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho, Núcleo de Sete Barras. Trilha da figueira.",NA,"Borda de Floresta Ombrófila Densa Montana.","HUEFS0070073","HUEFS0070073","112","112","Sete Barras","-47.993056","-24.056389",NA,NA,NA,NA,"47W59'35''","24S3'23''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"288","2019-10-07 09:35:20-03","UEFS","HUEFS","46570","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Ivanauskas, N.M.","973","1995","05","24",NA,"Brasil","São Paulo","Estação Experimental do Instituto Agronômico.",NA,"Floresta Ombrófila.","HUEFS0046570","HUEFS0046570",NA,NA,"Pariquera-Açu","-47.866667","-24.6",NA,NA,NA,NA,"47W52'","24S36'",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"289","2019-10-07 09:35:20-03","UEFS","HUEFS","87454","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087454",NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"290","2019-09-04 18:49:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"291","2019-01-23 11:00:09-02","F","FMNH-SEEDPLANTS","V0065240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065240F","V0065240F_01",NA,NA,NA,"-52.8731","-10.8339","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"292","2015-03-07 08:59:06-03","F","FMNH-SEEDPLANTS","V0109104F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109104F","V0109104F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"293","2018-05-14 17:14:45-03","F","FMNH-SEEDPLANTS","V0348961F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"RRC ID Flag","M. Sobral","7018","1991","7",NA,"South America","Brazil","São Paulo",NA,NA,NA,"V0348961F","V0348961F_01 V0348961F_02",NA,NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7018",NA,"Dicotyledoneae",NA,NA
"294","2019-06-11 12:42:33-03","F","FMNH-SEEDPLANTS","V0348962F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"RRC ID Flag","D. Sucre","7517","1971","2","18","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0348962F","V0348962F_01 V0348962F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7517",NA,"Dicotyledoneae",NA,NA
"295","2020-11-23 11:39:08-03","IAC","IAC","49112","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","340","2007","01","05",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM",NA,"Indivíduo F0035",NA,NA,NA,NA,"Ubatuba","-45.07924","-23.38113",NA,"2007",NA,NA,"-45.079240","-23.381130","01","05",NA,NA,NA,NA,NA,NA
"296","2020-11-23 11:39:08-03","IAC","IAC","48282","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","185","2007","03","03",NA,"Brasil","São Paulo","Fazenda Capricórnio",NA,"subparcela 67-F",NA,NA,NA,NA,"Ubatuba","-45.064912","-23.435126",NA,"2007",NA,NA,"-45.064912","-23.435126","05","15",NA,NA,NA,NA,NA,NA
"297","2020-11-23 11:39:08-03","IAC","IAC","49055","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","410","2006","11","07",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 16, indivíduo G 207",NA,NA,NA,NA,"Ubatuba","-45.080223","-23.373498",NA,"2006",NA,NA,"-45.080223","-23.373498","11","01",NA,NA,NA,NA,NA,NA
"298","2020-11-23 11:39:08-03","IAC","IAC","49155","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","366","2007","05","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,"Subparcela 18 indivíduo F0215",NA,NA,NA,NA,"Ubatuba","-45.079504","-23.380994",NA,"2007",NA,NA,"-45.079504","-23.380994","05","01",NA,NA,NA,NA,NA,NA
"299","2020-11-23 11:39:08-03","IAC","IAC","49166","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","371","2007","01","05",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,"Subparcela 20 indivíduo F0265",NA,NA,NA,NA,"Ubatuba","-45.0797","-23.380949",NA,"2007",NA,NA,"-45.079700","-23.380949","01","05",NA,NA,NA,NA,NA,NA
"300","2020-11-23 11:39:08-03","IAC","IAC","49167","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","372","2007","01","05",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Prcela F",NA,"Subparcela 23 indivíduo F0299",NA,NA,NA,NA,"Ubatuba","-45.079005","-23.380995",NA,"2007",NA,NA,"-45.079005","-23.380995","01","05",NA,NA,NA,NA,NA,NA
"301","2020-11-23 11:39:08-03","IAC","IAC","49192","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","397","2007","10","10",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,"Subparcela 43 indivíduo F0587",NA,NA,NA,NA,"Ubatuba","-45.078966","-23.380814",NA,"2007",NA,NA,"-45.078966","-23.380814","10","10",NA,NA,NA,NA,NA,NA
"302","2020-11-23 11:39:08-03","IAC","IAC","49248","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves & S. Santos","433","2007","01","06",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM",NA,"Indivíduo F1053",NA,NA,NA,NA,"Ubatuba","-45.079093","-23.380516",NA,"2007",NA,NA,"-45.079093","-23.380516","01","06",NA,NA,NA,NA,NA,NA
"303","2020-11-23 11:39:08-03","IAC","IAC","49272","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; R.B. Torres & S. Santos","457","2006","09","26",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,"Subparcela 93 indivíduo F1331",NA,NA,NA,NA,"Ubatuba","-45.078868","-23.380371",NA,"2006",NA,NA,"-45.078868","-23.380371","09","26",NA,NA,NA,NA,NA,NA
"304","2020-11-23 11:39:08-03","IAC","IAC","49616","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.E.G. Sobral","E. Ramos; H.R. Gonçalves; J.A.M.A. Gomes; F.J. Benedetti & S. Santos","330","2007","08","06",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela F (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,NA,NA,"Ubatuba","-45.079167","-23.381111",NA,"2012",NA,NA,"-45.079167","-23.381111","06","06",NA,NA,NA,NA,NA,NA
"305","2020-11-23 11:39:08-03","IAC","IAC","49872","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","s/nº","2008","04","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,"Subparcela 12, Indivíduo H0186",NA,NA,NA,NA,"Ubatuba","-45.081545","-23.37365",NA,"2008",NA,NA,"-45.081545","-23.373650","04","01",NA,NA,NA,NA,NA,NA
"306","2020-11-23 11:39:08-03","IAC","IAC","50616","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; O.A. Santos & S. Santos","723","2007","01","08",NA,"Brasil","São Paulo","Fazenda Capricórnio, próximo à Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"23°22#?#26#?##?#S , 45°04#?#51#?##?#W",NA,NA,NA,NA,"Ubatuba","-45.080833","-23.373889",NA,"2007",NA,NA,"-45.080833","-23.373889","01","08",NA,NA,NA,NA,NA,NA
"307","2020-11-23 11:39:08-03","IAC","IAC","51958","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","E. Ramos et al.","E. Ramos; M. Eltink; J.F. Benedito & S. Santos","638","2009","11","08",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Fazenda Capricórnio",NA,"Parcela F, subparcela 18, indivíduo n°215",NA,NA,NA,NA,"Ubatuba","-45.0711","-23.4339",NA,"2009",NA,NA,"-45.0711","-23.4339","11","08",NA,NA,NA,NA,NA,NA
"308","2020-11-23 11:39:08-03","IAC","IAC","53206","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C.R. Campos & R. Belinelo","M.C.R. Campos & R. Belinelo","695","2006","07","16",NA,"Brasil","São Paulo","Núcleo Picinguaba/PESM; trilha da casa da farinha",NA,"parcela E, subparcela 73",NA,NA,NA,NA,"Ubatuba","-45.0711","-23.4339",NA,"2006",NA,NA,"-45.0711","-23.4339","07","16",NA,NA,NA,NA,NA,NA
"309","2020-11-23 11:39:08-03","IAC","IAC","53944","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","J.A.M.A. Gomes","J.A.M.A. Gomes","s/nº","2012","10","20",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I",NA,"sp. 10, coordenadas do material: 23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,NA,NA,"Ubatuba","-45.0711","-23.4339",NA,"2013",NA,NA,"-45.0711","-23.4339","01","20",NA,NA,NA,NA,NA,NA
"310","2020-11-23 11:39:08-03","IAC","IAC","55766","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","oblongata","Eugenia oblongata","O.Berg","I.P. Renó","I.P. Renó","17","2014","05","06",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",NA,"Parcela L, Indivíduo L1350",NA,NA,NA,NA,"São Luís do Paraitinga","-45.31","-23.2217",NA,"2014",NA,NA,"-45.3100","-23.2217","05","06",NA,NA,NA,NA,NA,NA
"311","2020-07-23 12:15:48-03","CEPLAC","CEPEC","115211","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M. L. Kawasaki","A. Custodio","1725","1983","10","21",NA,"Brasil","São Paulo","Estação Biológica de Boraceia.",NA,NA,NA,NA,NA,NA,"biritiba mirim","-45.883333","-23.65",NA,NA,NA,NA,"45W53'","23S39'",NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"312","2020-07-23 12:15:48-03","CEPLAC","CEPEC","116358","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M. Sobral","Borges, R.A.X.","781","2007","02","13",NA,"Brasil","Bahia","Assentamento Pedra Bonita, aproximadamente 20 Km da rodovia vicinal de Itamaraju sentido Jucuruçu.",NA,NA,NA,NA,"500","500","ITAMARAJÚ","-39.631389","-16.838611",NA,NA,NA,NA,"39W37'53","16S50'19",NA,NA,NA,NA,NA,NA,NA,NA
