"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"108","2018-10-09 16:31:36-03","UFLA","ESAL","23781","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Kollmann, L; Berger, MVS; Ribeiro, R","5934","2003","01","20",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras, Terreno de Paulo Kuzanki (área 2)","-40.7461013793945","-20.040599822998",NA,"Doação MBML 19; Árvore 12m; DAP 20cm; fuste 2m; Flores amarronzadas",NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-03-01 15:27:16-03","UFLA","ESAL","17388","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,"arvoreta; 3 m; ;; floresta",NA,"1","1",NA,"21143","auto",NA,"2013","04","22",NA,NA,NA,NA,NA
"110","2019-03-01 15:27:16-03","UFLA","ESAL","17387","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,"árvore; 6 m; ;; floresta",NA,NA,NA,NA,"10355","auto",NA,"2013","04","22",NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","2120847","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"R. Reitz","4228","1952","2","5","South America","Brazil","Santa Catarina","Corupá","Morro do Garrafão","-49.2430992126465","-26.4253005981445",NA,NA,"US01348172","500",NA,"US01348172_01","23917","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","3380750","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"A. Custodio Filho","2182","1984","1","4","South America - Neotropics","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica","-45.87","-23.63",NA,NA,"US01348176",NA,NA,"US01348176_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2742841","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"L. Smith & R. M. Klein","7993","1956","11","29","South America - Neotropics","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"US01895218","50","500","US01895218_01","31105","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","2678471","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"O. Handro","928","1960","3","10","South America - Neotropics","Brazil","São Paulo","Santo André","Campo Grande (linha férrea São Paulo- Santos), mata da estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,"US01348175",NA,NA,"US01348175_01","27258","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","2059561","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"R. Reitz","4228","1952","2","5","South America","Brazil","Santa Catarina","Corupá","Morro do Garrafão","-49.2430992126465","-26.4253005981445",NA,NA,"US01348173","500",NA,"US01348173_01","23917","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","1934539","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"R. Reitz","C 1919","1948","10","27","South America","Brazil","Santa Catarina","Brusque","Morro da Bateia","-48.9174995422363","-27.0981006622314",NA,NA,"US01348174","350",NA,"US01348174_01","19684","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","2503379","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"R. Reitz & R. M. Klein","10807","1961","3","2","South America","Brazil","Santa Catarina","São José","Serra do Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"US01348181","1000",NA,"US01348181_01","12814","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"L. B. Smith & R. M. Klein","14913","1965","1","20","South America","Brazil","Paraná","Ponta Grossa","Summit of sandstone cliffs, Vila Velha","-50.03","-25.22",NA,NA,NA,"800","920",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2931631","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"G. Hatschbach","39961","1977","5","28","South America","Brazil","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,"US01348177",NA,NA,"US01348177_01","41852","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","2503378","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"R. Reitz & R. M. Klein","10246","1960","10","15","South America","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"US01348182","1000",NA,"US01348182_01","12814","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","2698037","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"L. B. Smith, R. M. Klein & G. Hatschbach","14501","1965","1","15","South America","Brazil","Paraná","Castro","CArambei by Rio São João","-50.03","-24.5",NA,NA,"US01348180","950",NA,"US01348180_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2841517","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"R. Reitz & R. M. Klein","4373","1957","6","16","South America","Brazil","Santa Catarina","Presidente Nereu","Sabiá","-49.3903007507324","-27.2772006988525",NA,NA,"US01348169","700",NA,"US01348169_01","21642","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","2706596","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"G. Hatschbach","26931","1971","8","20","South America","Brazil","Paraná","Balsa Nova","Serra S. Luis","-49.6356010437012","-25.5839004516602",NA,NA,"US01348178",NA,NA,"US01348178_01","27346","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2621541","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"L. B. Smith & R. Reitz","10294","1957","1","22","South America","Brazil","Santa Catarina","Bom Retiro","Riozinho","-49.489200592041","-27.7971992492676",NA,"Leaves from this sheet have been x-rayed for a venational survey of the Lauraceae by Donna Jacob and Scott Wing. Negatives are in Dept. of Paleobiology, NMNH. Jul 1990","US01348170","1000",NA,"US01348170_01","35974","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2621540","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"L. B. Smith & R. M. Klein","8539","1956","12","9","South America","Brazil","Santa Catarina","Campo Alegre","Slopes of Morro Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"US01348171","1300","1500","US01348171_01","37493","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"126","2020-09-02 16:30:26-03","Cenargen","CEN","102279","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"A.T. Oliveira Filho",NA,"2001","03","00",NA,"Brasil","MG","CARRANCAS","Chapada das Perdizes","-44.6425018310547","-21.4874992370605","Exsicatas","Doação Herbário - ESAL - Depto. Biologia /UFLA - Lavras - MG","CEN00102279","1200","1200","CEN00102279","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2019-12-09 17:30:08-03","UFPR","EFC","13910","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Blum, C.T.","Blum, C.T.","1610","2014","04","21",NA,"Brasil","Paraná","Morretes","Serra da Farinha Seca - morro Sete","-48.8981","-25.3559",NA,"Arvoreta com 1,5 m, aos 1.300 m.s.n.m. Com frutos verdes.","EFC013910","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,"-48.8981","-25.3559",NA,NA
"128","2019-12-09 17:30:08-03","UFPR","EFC","10621","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, M.L.","Brotto, M.L.; Marinero, F.; Vasconcellos, G.","287","2009","02","10",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,"Árvore de 4m de alt., flores externamente ferruginosas e internamente amarelas.","EFC010621",NA,NA,NA,"49901","auto",NA,"2009","02","18",NA,NA,NA,NA,NA
"129","2019-12-09 17:30:08-03","UFPR","EFC","13249","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, M.L.","Völtz, R.R.; Brotto, M.L.","353","2014","08","24",NA,"Brasil","Paraná","Campina Grande do Sul","Trilha Pedra Branca, Serra do Ibitiraquire","-48.5201","-25.1552",NA,"Árvore 8m alt.; frutos verdes; floresta de topo de morro.","EFC013249","1250","1250",NA,NA,NA,NA,"2014","08","24",NA,"-48.5201","-25.1552",NA,NA
"130","2019-12-09 17:30:08-03","UFPR","EFC","16277","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, M.L.","Brotto, M.L.","2375","2017","01","17",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7169","-24.8639",NA,"Árvore com 5 m de altura; flores castanho-amareladas. Floresta Ombrófila Densa Altomontana","EFC016277","1018","1018",NA,NA,NA,NA,"2017","01","19",NA,"-48.7169","-24.8639",NA,NA
"131","2019-12-09 17:30:08-03","UFPR","EFC","17104","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, M.L.","Brotto, M.L.","1551","2014","03","02",NA,"Brasil","Paraná","Piraquara","Pico Alvorada 3","-48.9581","-25.4858",NA,"Arbusto de 1,5 m; frutos imaturos. Campo de altitude","EFC017104","1416","1416",NA,NA,NA,NA,"2014","04","15",NA,"-48.9581","-25.4858",NA,NA
"132","2019-12-09 17:30:08-03","UFPR","EFC","13864","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Blum, C.T.","Blum, C.T.","1613","2014","04","21",NA,"Brasil","Paraná","Morretes","Serra da Farinha Seca - morro Sete","-48.8981","-25.3559",NA,"Arvoreta com 2 m em refúgio vegetacional, aos 1.330 m.s.n.m. Com frutos verdes.","EFC013864","1330","1330",NA,NA,NA,NA,"2014","04","21",NA,"-48.8981","-25.3559",NA,NA
"133","2019-11-13 11:21:18-03","USP","SPF","191530","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR","Baitello, JB","2207","2008","10","29",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica de Itapeva, Início da trilha 2.","-49.067778","-24.077778",NA,NA,"SPF00191530","750","750",NA,NA,NA,NA,"2013",NA,NA,NA,"-49.067778","-24.077778",NA,NA
"134","2019-11-13 11:21:18-03","USP","SPF","201927","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR","Matozinhos, CN","88","2004","09","11",NA,"Brasil","Minas Gerais","Rio Preto","Serra do Funil","-43.8278007507324","-22.0891990661621",NA,NA,"SPF00201927",NA,NA,NA,"20815","auto",NA,"2013","12",NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:21:18-03","USP","SPF","201929","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR","Matozinhos, CN","47","2004","08","21",NA,"Brasil","Minas Gerais","Rio Preto","Serra do Funil, Trilha para o Ninho da Égua.","-43.8278007507324","-22.0891990661621",NA,NA,"SPF00201929",NA,NA,NA,"20815","auto",NA,"2013","12",NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:21:18-03","USP","SPF","19109","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Hatschbach, G","Hatschbach, G","39961","1977","05","28",NA,"Brasil","Paraná","Arapoti","Rio das Cinzas.","-49.8266983032227","-24.1578006744385",NA,NA,"SPF00019109",NA,NA,NA,"41852","auto",NA,"1980",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:21:18-03","USP","SPF","67226","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR","Handro, O","928","1960","03","10",NA,"Brasil","São Paulo","São Paulo","Campo Grande. Linha férrea São Paulo - Santos.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00067226",NA,NA,NA,"53584","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-25 13:52:26-03","UNIVILLE","JOI","9629","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, M.L.","Brotto M.L.","287","2009","02","10",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.704167","-24.861389",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI009629","1100","1100",NA,NA,NA,NA,"2009","02","18",NA,"48º42'15''W","24º51'41''S",NA,NA
"139","2019-10-07 09:23:09-03","UEFS","HUEFS","165050","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Munhoz, C.","463","1997","06","29",NA,"Brasil","Goiás","Alto Paraíso","Água Fria 3 próximo a sede da fazenda. Chapada dos Veadeiros","-47.618889","-14.171389",NA,"Borda da Mata de Galeria","HUEFS0165050","1244","1244","HUEFS0165050",NA,NA,"Magnolianae",NA,NA,NA,NA,"47W37'8''","14S10'17''",NA,NA
"140","2019-10-07 09:23:09-03","UEFS","HUEFS","195725","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Brotto, M.L.","633","2011","04","17",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.660556","-24.164722",NA,NA,"HUEFS0195725","791","791","HUEFS0195725",NA,NA,"Magnolianae",NA,NA,NA,NA,"49W39'38''","24S9'53''",NA,NA
"141","2019-10-07 09:23:09-03","UEFS","HUEFS","195726","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Brotto, M.L.","634","2011","04","17",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.663056","-24.164722",NA,NA,"HUEFS0195726","780","780","HUEFS0195726",NA,NA,"Magnolianae",NA,NA,NA,NA,"49W39'47''","24S9'53''",NA,NA
"142","2019-10-07 09:23:09-03","UEFS","HUEFS","195748","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Brotto, M.L.","714","2011","06","06",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Leão.","-48.931111","-25.464444",NA,"Refúgio Vegetacional Altomontano.","HUEFS0195748","1520","1520","HUEFS0195748",NA,NA,"Magnolianae",NA,NA,NA,NA,"48W55'52''","25S27'52''",NA,NA
"143","2019-10-07 09:23:09-03","UEFS","HUEFS","195749","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Brotto, M.L.","719","2011","06","06",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Leão.","-48.931111","-25.464444",NA,"Refúgio Vegetacional Altomontano.","HUEFS0195749","1520","1520","HUEFS0195749",NA,NA,"Magnolianae",NA,NA,NA,NA,"48W55'52''","25S27'52''",NA,NA
"144","2019-10-07 09:23:09-03","UEFS","HUEFS","195758","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Brotto, M.L.","762","2011","08","28",NA,"Brasil","Paraná","Morretes","Serra da Farinha Seca, morro Sete.","-48.9","-25.355278",NA,"Floresta ombrófila densa altomontana","HUEFS0195758","1293","1293","HUEFS0195758",NA,NA,"Magnolianae",NA,NA,NA,NA,"48W53'60''","25S21'19''",NA,NA
"145","2019-06-11 12:38:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,"RRC ID Flag","G. G. Hatschbach","7194","1960","9","8","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"7194",NA
"146","2019-09-04 18:28:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,"F. Sellow","1361",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA,NA,NA
"147","2015-03-07 08:34:26-03","F","FMNH-SEEDPLANTS","V0170357F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0170357F",NA,NA,"V0170357F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-01-23 11:06:16-02","F","FMNH-SEEDPLANTS","V0061733F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,"F. Sellow","1361",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0061733F",NA,NA,"V0061733F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA,NA
"149","2015-03-07 08:34:31-03","F","FMNH-SEEDPLANTS","V0157291F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0157291F",NA,NA,"V0157291F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-03-07 08:34:26-03","F","FMNH-SEEDPLANTS","V0170355F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0170355F",NA,NA,"V0170355F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-03-07 08:34:26-03","F","FMNH-SEEDPLANTS","V0170356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0170356F",NA,NA,"V0170356F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-03-07 08:34:26-03","F","FMNH-SEEDPLANTS","V0170358F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0170358F",NA,NA,"V0170358F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-03-07 08:34:26-03","F","FMNH-SEEDPLANTS","V0170359F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Persea","alba","Persea alba",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0170359F",NA,NA,"V0170359F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-12 17:00:47-03","UEL","FUEL","47116","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, ML","Brotto, ML; Marinero, F; Vasconcellos, G","287","2009","02","10",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.704167","-24.861389",NA,NA,"FUEL003417","1100","1100",NA,NA,NA,NA,"2009","02","18",NA,"-48.704167","-24.861389",NA,NA
"155","2020-11-12 17:00:47-03","UEL","FUEL","52035","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Barbosa, E","Ribas, OS; Silva, JM; Poliquesi, CB","8576","2012","03","30",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"FUEL003416",NA,NA,NA,"44368","auto",NA,"2012",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:02:03-03","UnB","UB","133352","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Persea","alba","Persea alba","Ness","Krieger, L","Krieger, L","7065","1969","09","02","Southern America","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Flores verde-amareladas; frutos comestíveis.; Árvore.",NA,NA,NA,NA,"36144","auto",NA,"1969",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:02:03-03","UnB","UB","133351","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Persea","alba","Persea alba","Ness","Hatschbach, G","Hatschbach, G","39961","1977","05","28","Southern America","Brasil","Paraná ","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,"Árvore.; Cerrado",NA,NA,NA,NA,"41852","auto",NA,"1980",NA,NA,NA,NA,NA,NA,NA
"158","2020-08-20 14:57:05-03","UFSC","FLOR","27718","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Brotto, M.L.","Cervi, A.C.","3995","1992","12","23",NA,"Brasil","Paraná","Tibagi","Quartelá.","-50.4136009216309","-24.5093994140625",NA,"árvore, flor sépalos ferrugíneosverde, 8m altura","FLOR0027718",NA,NA,NA,"56988","auto",NA,"2013","12","19",NA,NA,NA,NA,NA
"159","2020-08-20 14:57:05-03","UFSC","FLOR","4917","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.L.R.","Reitz, R.; Klein, R.M.","4160","1960","12","06",NA,"Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,"arvoreta, flor amarelo-esverdeada, 8m altura Habitat: mata de topo","FLOR0004917","900","900","FLOR0004917 FLOR0004917_01","34291","auto",NA,"2018","07","18",NA,NA,NA,NA,NA
"160","2020-08-20 14:57:05-03","UFSC","FLOR","5535","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.L.R.","Klein, R.M.","9593","1971","06","25",NA,"Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,"arvoreta, Fruto Imaturo, verde, 6m altura Habitat: mata de topo","FLOR0005535","300","300","FLOR0005535","13751","auto",NA,"2017","03","14",NA,NA,NA,NA,NA
"161","2020-08-20 14:57:05-03","UFSC","FLOR","712","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.L.R.","Reitz, R.; Klein, R.M.","10807","1961","03","02",NA,"Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516",NA,"arvoreta, flor amarelada, 4m altura. Na época da coleta este local pertência ao minicípio de São José. Habitat: matinha","FLOR0000712","1000","1000","FLOR0000712","17361","auto",NA,"2017","03","14",NA,NA,NA,NA,NA
"162","2020-08-20 14:57:05-03","UFSC","FLOR","719","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.L.R.","Reitz, R.; Klein, R.M.","10246","1960","10","15",NA,"Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516",NA,"arvoreta, Fruto Imaturo, verde, 4m altura. Na época da coleta este local pertência ao município de São José. Habitat: orla do campo","FLOR0000719","1000","1000","FLOR0000719","17361","auto",NA,"2017","03","14",NA,NA,NA,NA,NA
"163","2021-03-04 15:44:22-03","IF","SPSF","53624","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"P.L.R. de Moraes et al.","5449","2016","10","13","América do Sul","Brasil","PR","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"COLETA: Arvoreta de 3 m de altura. Botão floral.;",NA,NA,NA,NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-04 15:44:22-03","IF","SPSF","13772","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba",NA,NA,"F.Barros","1895","1990","09","12","América do Sul","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
