"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","maximumDepthInMeters","fieldNumber","sex"
"1106","2021-03-01 11:51:08-03","UFPE","UFP","51438","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Leite, MS; Siqueira-Filho, JA; Oliveira, JB","2004","11","25","Brasil","Pernambuco","Cabo de Santo Agostinho","35.088611","-8.230083","35.088611","-8.230083","86","86","UFP051438",NA,"Leite, MS","2004","11","25","22",NA,"Macrófita aquática flutuante. Erva estolonífera, folhas reniformes verdes. Flores heterostílicas lilases com guia de nectário amarela de margens alvas no labelo superior da corola. Indivíduo com flores brancas pequenas.; Área de Mata A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2021-03-01 11:51:08-03","UFPE","UFP","35399","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Gomes, V; Alves, M; Melo, F","1997","09","25","Brasil","Pernambuco","Alagoinha","-36.7757987976074","-8.46638965606689",NA,NA,NA,NA,"UFP035399",NA,"Gomes, V","1997","09",NA,"36",NA,"Flores de cor púrpura com guia de néctar.; Erva prostrada em solo arenoso.",NA,NA,"16004",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2021-03-01 11:51:08-03","UFPE","UFP","42858","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Gomes, V; Alves, M","1997","08","27","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"UFP042858",NA,"Gomes, V","1997","08",NA,"30",NA,"Muitas formigas predando a população.; Inflorescência com cerca de 9 flores de cor branca.; Área com bastante lama sem água.",NA,NA,"25282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2021-03-01 11:51:08-03","UFPE","UFP","27003","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Kollmann, L; Bausen, E; Pizziolo, W","1998","09","29","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"600","600","UFP027003",NA,"Alves, M","2000","02","14","634",NA,"Aquática. Flores brancas.; Poço na pedra.",NA,NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2020-03-11 09:56:16-03","CPATSA","HTSA","8055","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(sw) Kunth","Cotarelli, V.M.; Lima, L.F. & Dias, U.N.S.","2018","10","31","Brasil","Paraíba","São José de Piranhas","-38.287222","-6.526667","-38.287222","-6.526667","369","369",NA,NA,"Lima, L.F.","2018","10","31","2870","Açude nos arredores da VPR Irapúa II, margem da estrada.","Macrófita aquática emergente, flores lilás com pétalas fimbriadas.; caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2020-09-12 05:00:02-03","US","US","3349508","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","M. J. Jansen-Jacobs, C. Simons, A. Jacobs-Brouwer, V. James & R. Andrew","1995","7","27","Guyana","U. Takutu-U. Essequibo",NA,"-59.3","3.75",NA,NA,"80",NA,"US00663304",NA,"Horn, Charles N.",NA,NA,NA,"4679","Karanambo, Rupununi River",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1112","2020-09-12 05:00:02-03","US","US","701363","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","O. Kuntze","1892","7",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01917250","US01917250_01",NA,NA,NA,NA,NA,"Matto Grosso, Villa Maria.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1113","2020-09-12 05:00:02-03","US","US","1776700","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. C. Smith","1937","10","9","Guyana","U. Takutu-U. Essequibo",NA,"-59.3","3.75",NA,NA,NA,NA,"US00663305",NA,"Alexander, E. J.",NA,NA,NA,"2233","Karanambo, Rupununi River basin",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1114","2020-09-12 05:00:02-03","US","US","2548033","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","R. Goodland","1963","10","13","Guyana","U. Takutu-U. Essequibo",NA,"-59.55","3.6",NA,NA,"107",NA,"US00663307",NA,"Morton, --",NA,NA,NA,"973","Rupununi Northern Savanna, Marakanata Ford",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1115","2020-09-12 05:00:02-03","US","US","3382543","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","R. Rodrigues-da-Silva, T. S. Filgueiras & F. C. A. Oliveira","1999","5","2","Brazil","Minas Gerais",NA,"-45.8036","-15.1194",NA,NA,NA,NA,"US01917263","US01917263_01",NA,NA,NA,NA,NA,"Parque Nacional Grande Sertão Veredas",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1116","2020-09-12 05:00:02-03","US","US","1592051","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J. R. Swallen","1934","7","19","Brazil","Pará","Óbidos","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,"US01917253","US01917253_01",NA,NA,NA,NA,NA,NA,NA,NA,"Liliales","479825","1","auto","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1117","2020-09-12 05:00:02-03","US","US","1472898","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J. Steinbach","1921","4","1","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"500",NA,"US03838975",NA,NA,NA,NA,NA,"5609","Lagunetas, Tarope. Buena Vista, Prov. Sara, Dept. Santa Cruz.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1118","2020-09-12 05:00:02-03","US","US","2173370","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","L. Smith, W. Engler & L. Dau","1952","5","3","Brazil","Minas Gerais","Lagoa Santa","-43.92","-19.67",NA,NA,"835",NA,"US01917256","US01917256_01",NA,NA,NA,NA,NA,NA,NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1119","2020-09-12 05:00:02-03","US","US","1232371","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","O. E. White","1921","10","29","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"US03838973",NA,NA,NA,NA,NA,"1514","The Amazon Basin. Vic. Pampas near Lake Rogagua.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1120","2020-09-12 05:00:02-03","US","US","1055858","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. S. Hitchcock","1919","10","24","Guyana","Demerara-Mahaica",NA,"-58.13","6.8",NA,NA,NA,NA,"US00663310",NA,NA,NA,NA,NA,"16555","Georgetown, wild land in Botanic Garden",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1121","2020-09-12 05:00:02-03","US","US","1660840","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","B. A. Krukoff","1934","10","12","Brazil","Amazonas","Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,"US01917254","US01917254_01",NA,NA,NA,NA,NA,"Near Livramento, on Rio Livramento",NA,NA,"Liliales","202650","1","auto","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1122","2020-09-12 05:00:02-03","US","US","3348164","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G. T. Prance, T. D. Pennington & N. T. Silva","1965","9","17","Brazil","Pará",NA,"-50.63","-2.55",NA,NA,NA,NA,"US01917264","US01917264_01",NA,NA,NA,NA,NA,"West bank of Rio Pacaja, opposite Ilha de Breu",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1123","2020-09-12 05:00:02-03","US","US","1615086","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","E. H. Ule & E. H. Ule","1910","10",NA,"Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,"US01917252","US01917252_01",NA,NA,NA,NA,NA,"Serra de Boturité",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1124","2020-09-12 05:00:02-03","US","US","2199900","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. W. Archer","1943","4","17","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"US01917247","US01917247_01",NA,NA,NA,NA,NA,"East of Fazenda Urucurituba, on rio Tapajós, opposite Fordlandia",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1125","2020-09-12 05:00:02-03","US","US","1194993","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01917249","US01917249_01",NA,NA,NA,NA,NA,NA,NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1126","2020-09-12 05:00:02-03","US","US","2222913","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","H. Gines","1952","12",NA,"Venezuela","Delta Amacuro",NA,"-60.99","8.58",NA,NA,NA,NA,"US00879579",NA,"Horn, Charles N.",NA,NA,NA,"4916","Curiapo",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1127","2020-09-12 05:00:02-03","US","US","1123430","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01917251","US01917251_01",NA,NA,NA,NA,NA,NA,NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1128","2020-09-12 05:00:02-03","US","US","3468480","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. Fernández","1987","2",NA,"Venezuela","Delta Amacuro","Antonio Díaz","-61.06","8.51",NA,NA,NA,NA,"US00823239",NA,NA,NA,NA,NA,"3814","Isla Curiapo, entre caños Obaruvaca y Naguabanoco",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1129","2020-09-12 05:00:02-03","US","US","1056618","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. S. Hitchcock","1920","1","17","Guyana","Barima-Waini",NA,"-60.02","8.03",NA,NA,NA,NA,"US00663306",NA,NA,NA,NA,NA,"17648","Yarikita Police Sta., junct. of Yarikita & Amakura Rivers",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1130","2020-09-12 05:00:02-03","US","US","2196823","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. Macedo","1950","4","8","Brazil","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"US01917255","US01917255_01",NA,NA,NA,NA,NA,"Santa Terezinha",NA,NA,"Liliales","50022","1","auto","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1131","2020-09-12 05:00:02-03","US","US","2593185A","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","1967","1","22","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,"US01917261","US01917261_01",NA,NA,NA,NA,NA,"Canto Galo, Rio Mucajaí between Pratinha and Rio Apiaú",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1132","2020-09-12 05:00:02-03","US","US","2593170A","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","W. A. Egler & H. S. Irwin","1961","7","27","Brazil","Pará",NA,"-53","-1.5",NA,NA,NA,NA,"US01917259","US01917259_01",NA,NA,NA,NA,NA,"South margin of Amazon, ca. 2 km east of Arumanduba.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1133","2020-09-12 05:00:02-03","US","US","2572940A","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","1968","8","3","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"US01917262","US01917262_01",NA,NA,NA,NA,NA,"Rio Pacaás Novos, 4 km above mouth",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1134","2020-09-12 05:00:02-03","US","US","1065642","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","P. Jörgensen",NA,NA,NA,"Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,"US03838960",NA,NA,NA,NA,NA,"3010","Comun en lagunas Formosa.",NA,NA,"Liliales",NA,"1",NA,"South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1135","2020-09-12 05:00:02-03","US","US","3704572","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G. Martinelli, E. Fernandez, C. Baez & T. Lima",NA,NA,NA,"Brazil","Mato Grosso",NA,"-56.2978","-16.5147",NA,NA,"111",NA,"US03838958",NA,NA,NA,NA,NA,"18670","Barão de Melgaço. RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Espírito Santo.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1136","2020-09-12 05:00:02-03","US","US","537885","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J. A. Samuels","1916","5","23","Suriname",NA,NA,"-55.16","5.83",NA,NA,NA,NA,"US00663303",NA,NA,NA,NA,NA,"s.n.","Paramaribo, near Oude Ryweg",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1137","2020-09-12 05:00:02-03","US","US","3426476","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","C. N. Horn & J. H. Wiersema","1996","10","21","Guyana","U. Takutu-U. Essequibo",NA,"-59.16","3.75",NA,NA,"80",NA,"US00706064",NA,"Horn, Charles N.",NA,NA,NA,"11032","Rupununi Northern Savanna, Crane Pond, an old oxbow on the east side of the Rupununi River, SE of Karanambo",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1138","2020-09-12 05:00:02-03","US","US","2572945A","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J. M. Pires","1964","7","4","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"US01917260","US01917260_01",NA,NA,NA,NA,NA,"Rodovia Brasília-Fortaleza,entre o rio Corrente e Sta.Maria",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1139","2020-09-12 05:00:02-03","US","US","293688","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Riedel, --","1905","1","5","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01917248","US01917248_01",NA,NA,NA,NA,NA,NA,NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1140","2020-09-12 05:00:02-03","US","US","1057045","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","E. Hassler","1913","6",NA,"Paraguay","Paraguari",NA,NA,NA,NA,NA,NA,NA,"US03838969",NA,NA,NA,NA,NA,"11782","Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,"Liliales",NA,"1",NA,"South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1141","2020-09-12 05:00:02-03","US","US","3118371","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","1987","9","5","French Guiana",NA,NA,"-54.01","2.6",NA,NA,"160",NA,"US00663308",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"10051","Akouba Booka goo Soula, Camp #3, Bassin du Haut Marouini",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1142","2020-09-12 05:00:02-03","US","US","2338198","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","L. Smith & R. Reitz","1956","12","19","Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"750",NA,"US01917257","US01917257_01",NA,NA,NA,NA,NA,"Bank of Rio Iguaçu east of Pôrto União",NA,NA,"Liliales","41804","1","auto","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1143","2020-09-12 05:00:02-03","US","US","1804467","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J. Steinbach","1925","3","25","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"450",NA,"US03838978",NA,NA,NA,NA,NA,"7024","Buena Vista. Prov. Sara, Depto. Santa Cruz.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1144","2020-09-12 05:00:02-03","US","US","537866","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","J. A. Samuels","1916","5","23","Suriname",NA,NA,"-55.16","5.83",NA,NA,NA,NA,"US00663342",NA,NA,NA,NA,NA,"s.n.","Paramaribo, near Oude Ryweg",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1145","2020-09-12 05:00:02-03","US","US","3271556","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","E. L. Little Jr.","1955","8","12","Guyana","E. Berbice-Corentyne",NA,"-57.3","6.05",NA,NA,NA,"3","US00663309",NA,NA,NA,NA,NA,"16665","Courantyne, Blocks I & II. 20 mi. SE of New Amsterdam, Camp No. 2",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1146","2020-09-12 05:00:02-03","US","US","1195975","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","A. S. Hitchcock","1923","7","11","Ecuador","Guayas",NA,NA,NA,NA,NA,"50",NA,"US03838982",NA,NA,NA,NA,NA,"20579","Panigón Plantation, 8 miles south of Milagro.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1147","2020-09-12 05:00:02-03","US","US","1801388","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","C. E. Chardón","1941","2","13","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,"US03838990",NA,NA,NA,NA,NA,"255","Lales [interpreted] near Amariche. Bora.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1148","2020-09-12 05:00:02-03","US","US","2532933","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","G. Hatschbach","1961","4","9","Brazil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,"220",NA,"US01917258","US01917258_01",NA,NA,NA,NA,NA,"Rio Paraná, Barra do Rio Piquiry",NA,NA,"Liliales","33984","1","auto","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1149","2020-09-12 05:00:02-03","US","US","2223737","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","E. Asplund","1939","5","1","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,"US03838980",NA,NA,NA,NA,NA,"5861","Aequatoriensis. Chongón.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1150","2020-09-12 05:00:02-03","US","US","3426472","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","C. N. Horn & J. H. Wiersema","1996","10","19","Guyana","U. Takutu-U. Essequibo",NA,"-59.66","3.66",NA,NA,"80",NA,"US00706056",NA,NA,NA,NA,NA,"11004","Rupununi Northern Savanna, road N from Pirara, km marker 52 (from Lethem), Pirara Ranch",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1151","2020-09-12 05:00:02-03","US","US","255290","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","L. Riedel","1904","12","25","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01917385","US01917385_01",NA,NA,NA,NA,NA,NA,NA,NA,"Liliales","57442","1","auto","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1152","2020-09-12 05:00:02-03","US","US","3246658","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","R. Rondeau","1983","7","21","Venezuela","Guarico",NA,NA,NA,NA,NA,"100",NA,"US03839777",NA,NA,NA,NA,NA,"364","Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. La Piscina.",NA,NA,"Liliales",NA,"1",NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"1153","2020-09-02 16:38:27-03","Cenargen","CEN","43195","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Glocimar Pereira-Silva","2002","03","05","Brasil","GO","FORMOSA","-47.334400177002","-15.5371999740601","-4719306.0","-1598500.0","820","820","CEN00043195","CEN00043195","J. M. Rezende","2003","05",NA,"6019","Margem direita do rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","Área de Influência da UHE Queimado; influência direta (lago).",NA,NA,"113054","4","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-09-02 16:38:27-03","Cenargen","CEN","98671","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Gustavo Martinelli","2015","05","29","Brasil","MT","BARAO DE MELGACO","-56.297777","-16.514722","-56.297777","-16.514722","111","111","CEN00098671","CEN00098671","M. O. O. Pellegrini","2015","07",NA,"18670","RPPN SESC Pantanal. Entre a margem do rio Cuiabá e Posto Espírito Santo.","Aquática, fixa, heliófila; caules castanho-avermelhado, lâminas verdes, concolores; infl. com brácteas verdes; flores com cálice verde, corola roxa, com base alvacenta. Doação Jardim Botânico do Rio de Janeiro - RB 625447.",NA,NA,NA,"1",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA
"1155","2020-09-02 16:38:27-03","Cenargen","CEN","59292","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Glocimar Pereira-Silva","2004","04","25","Brasil","TO","XAMBIOA","-48.409166","-6.3122222","-48.409166","-6.3122222","110","110","CEN00059292","CEN00059292","D. J. L. Sousa","2015","02",NA,"9052","Margem esquerda do rio Araguaia, próximo à ilha do Paletó (mata da Dª Elza).","Pétalas brancas, anteras roxas.",NA,NA,NA,"2",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA
