"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","fieldNumber","typeStatus","dayIdentified","class","individualCount"
"137","2020-06-01 13:10:46-03","UFU","HUFU","48614","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Santos, A.P.M.; Rodrigues, C.M.; Nery, F.N.A. & Romero, R.","420","2007","08","06",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. de 0,4m, Flores púroura, estames amarelos e vinho.; Campo sujo","HUFU00064526","HUFU00064526",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-01 13:10:45-03","UFU","HUFU","23776","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3333","1996","03","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Trilha para o Sítio João Domingos","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Planta glutinosa. Corola rósea, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filete e estilete róseos.; Campo rupestre.","HUFU00064548","HUFU00064548",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"139","2020-06-01 13:10:46-03","UFU","HUFU","61179","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Sartori, M.A.","s.n.","2005","07","05",NA,"Brasil","Minas Gerais","Monte Verde","Cadeia do Espinhaço",NA,NA,NA,"Flor rosa.","HUFU00064489","HUFU00064489",NA,NA,NA,NA,NA,NA,"2012","05",NA,NA,NA,NA,NA
"140","2020-06-01 13:10:45-03","UFU","HUFU","19438","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Freitas, A.L.","Lombardi, J.A.","1916","1997","07","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo a beira da estrada.","-46.664444","-20.171389",NA,"Arbusto, ca. 0,2 m.; Campo rupestre.","HUFU00064561","HUFU00064561","1396","1396",NA,NA,"-46.664444","-20.171389",NA,NA,NA,NA,NA,NA,NA
"141","2020-06-01 13:10:45-03","UFU","HUFU","23773","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3895","1997","02","21",NA,"Brasil","Minas Gerais","Paraíso Perdido","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da cachoeira Casca D'Anta.",NA,NA,NA,"Arbusto, ca. 0,4 m. Corola lilás, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre.","HUFU00064492","HUFU00064492",NA,NA,NA,NA,NA,NA,"1998","07",NA,NA,NA,NA,NA
"142","2020-06-01 13:10:45-03","UFU","HUFU","23807","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3902","1997","02","21",NA,"Brasil","Minas Gerais","Paraíso Perdido","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da cachoeira Casca D'Anta.",NA,NA,NA,"Arbusto, ca. 0,7 m. Corola púrpura, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre.","HUFU00064528","HUFU00064528",NA,NA,NA,NA,NA,NA,"1998","03",NA,NA,"04",NA,NA
"143","2020-06-01 13:10:46-03","UFU","HUFU","28801","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6448","2002","10","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha Escada de Pedras.","-46.653333","-20.434444",NA,"Subarbusto, ca. 0,5 m. Cálice verde, corola magenta, anteras maiores vinho e menores amarelas.; Campo rupestre.","HUFU00064519","HUFU00064519","841","841",NA,NA,"-46.653333","-20.434444","2003","07",NA,NA,NA,NA,NA
"144","2020-06-01 13:10:46-03","UFU","HUFU","26630","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6234","2002","04","10",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso. Sete Cidades.","-46.756389","-20.367778",NA,"Subarbusto, ca. 0,5 m. Corola magenta, anteras vinho, anteras menores e apêndice ventral do conectivo amarelo e estilete róseo.; Campo rupestre.","HUFU00064517","HUFU00064517","1178","1178",NA,NA,"-46.756389","-20.367778","2002","09",NA,NA,NA,NA,NA
"145","2020-06-01 13:10:46-03","UFU","HUFU","26883","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6323","2002","09","10",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso.","-46.7575","-20.369444",NA,"Subarbusto, ca. 0,5 m. Corola magenta, anteras maiores vinho, menores e apêndice ventral do conectivo amarelo. Estilete róseo.; Campo rupestre.","HUFU00064515","HUFU00064515","1153","1153",NA,NA,"-46.7575","-20.369444","2003","07",NA,NA,NA,NA,NA
"146","2020-06-01 13:10:46-03","UFU","HUFU","29523","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","379","2002","12","05",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha para Escada de Pedras","-46.653333","-20.434444",NA,"Subarbusto, ca. 1 m. Hipanto esverdeado, corola lilás, anteras maiores vinho e menores amarelas.; Cerrado rupestre.","HUFU00064518","HUFU00064518","841","841",NA,NA,"-46.653333","-20.434444","2003","07",NA,NA,NA,NA,NA
"147","2020-06-01 13:10:46-03","UFU","HUFU","30789","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","3439","2003","03","09",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Guarita","-46.871111","-20.281111",NA,"Subarbusto, ca. 0,5 m. Corola lilás, anteras meiores vinho, menores amarelas, base do conectivo.; Campo rupestre.","HUFU00064516","HUFU00064516","816","816",NA,NA,"-46.871111","-20.281111","2003","11",NA,NA,"06",NA,NA
"148","2020-06-01 13:10:46-03","UFU","HUFU","30917","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Volpi, R.L.; Romero, R.; Nakajima, J.N.; Pacheco, R.A. & Faria, C.A.","542","2003","03","10",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha da Escada da Pedra, Fazenda José Antunes.","-46.653333","-20.434444",NA,"Subarbusto, ca. 0,5 m. Corola magenta, anteras maiores vinho e menores amarelas.; Campo rupestre.","HUFU00064520","HUFU00064520","841","841",NA,NA,"-46.653333","-20.434444","2003","07",NA,NA,NA,NA,NA
"149","2020-06-01 13:10:46-03","UFU","HUFU","32543","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; et al.","604","2003","05","17",NA,"Brasil","Minas Gerais","Delfinópolis","Condominio de Pedras","-46.756389","-20.367778",NA,"Herbácea, ca. 0,25 m. Anteras amarelas, filetes róseos e corola magenta.; Campo rupestre.","HUFU00064521","HUFU00064521","1178","1178",NA,NA,"-46.756389","-20.367778","2003","07",NA,NA,NA,NA,NA
"150","2020-06-01 13:10:46-03","UFU","HUFU","44092","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Romero, R.; Nakajima, J.N.; Rezende, T.M.; Silva, M.A.O. & Vargas, B.C.","7294","2005","11","09",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedras, Fazenda Zé Antunes.","-46.653611","-20.434444",NA,"Subarbusto, ca. 0,4 m. Hipanto verde, corola magenta e estames amarelos.; Campo rupestre.","HUFU00064523","HUFU00064523","845","845",NA,NA,"-46.653611","-20.434444",NA,NA,NA,NA,NA,NA,NA
"151","2020-08-04 12:48:26-03","UFU","HUFU","44659","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Santos, A.P.M.","Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","7602","2006","02","16",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Paraíso Perdido.",NA,NA,NA,"Subarbusto ca. de 0,4 m. Hipanto verde, corola púrpura, anteras maiores vinho, anteras menores amarelas.; Campo rupestre.","HUFU00038112",NA,NA,NA,NA,NA,NA,NA,"2007","07",NA,NA,"31",NA,NA
"152","2020-08-04 12:48:26-03","UFU","HUFU","44866","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","1718","2006","02","17",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 Km da MG 050.",NA,NA,NA,"Subarbusto, ca. 0,6 m. Corola rosa pink, filetes róseos com ápice amarelos.","HUFU00038118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-06-01 13:10:46-03","UFU","HUFU","46057","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4251","2006","10","25",NA,"Brasil","Minas Gerais",NA,"Regiao da Represa de Furnas, Estrada depois do Paraíso Perdido, na passagem do córrego.",NA,NA,NA,"Subarbusto ca. de 0,4 m. Hipanto verde, corola lilás, anteras maiores vinho e menores amarelas, conectivo amarelo.; Beira da cachoeira.","HUFU00038116","HUFU00038116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-06-01 13:10:46-03","UFU","HUFU","49574","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.; Oliveira, A.L.F.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","136","2007","10","23",NA,"Brasil","Minas Gerais",NA,"Estrada para Serra do Cabral Km 11",NA,NA,NA,"Suabarbusto ca. de 0,5 m. Corola púrpura, estames maiores vinho e menores amarelos, frutos marrons.; Campo rupestre.","HUFU00064488",NA,NA,NA,NA,NA,NA,NA,"2008","04",NA,NA,NA,NA,NA
"155","2020-06-01 13:10:46-03","UFU","HUFU","64053","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Bacci, L.F.; Borges, L.M.","10","2012","04","13",NA,"Brasil","Minas Gerais",NA,"Rodovia MG-188, Patrocínio-Coromandel, 16,5 Km a partir do trevo na BR-365, estrada de terra para o povoado de Pântano, via Tabuões, 9,5 km da MG 188, estrada de acesso à propiedade particular esquerda, logo antes de uma bifurcação.",NA,NA,NA,"Subarbusto, ca. 0,6 m alt. Cálice verde corola rosa, estames avaermelhados a vináceos.","HUFU00064463","HUFU00064463",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA
"156","2020-06-01 13:10:46-03","UFU","HUFU","64055","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Bacci, L.F.; Borges, L.M.","09","2012","04","13",NA,"Brasil","Minas Gerais",NA,"Rodovia MG-188, Patrocínio-Coromandel, 16,5 Km a partir do trevo na BR-365, estrada de terra para o povoado de Pântano, via Tabuões, 9,5 km da MG 188, estrada de acesso à propiedade particular esquerda, logo antes de uma bifurcação.",NA,NA,NA,"Subarbusto, ca. 0,5 m alt. Cálice verde, corola arroxeada, estames amarelos e vináceos.","HUFU00064464","HUFU00064464",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA
"157","2020-06-01 13:10:46-03","UFU","HUFU","64056","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Bacci, L.F.; Borges, L.M.","05","2012","04","13",NA,"Brasil","Minas Gerais",NA,"Rodovia MG-188, Patrocínio-Coromandel, 16,5 Km a partir do trevo na BR-365, estrada de terra para o povoado de Pântano, via Tabuões, 9,5 km da MG 188, estrada de acesso à propiedade particular esquerda, logo antes de uma bifurcação.",NA,NA,NA,"Subarbusto, ca. 0,5 m alt. Cálice, corola rosa e estames amarelos e vináceos.","HUFU00064465","HUFU00064465",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA
"158","2020-06-01 13:10:46-03","UFU","HUFU","62722","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Romero, R.; Oliveira, L.F.A.; Machado, A.I.M.R. & Bacci, L.F.","8568",NA,NA,NA,NA,"Brasil","Minas Gerais","Patrocínio","ca. 25 Km de Patrocínio, No trevo na estrada para Pântano via Tabuão.","-46.87","-18.723056",NA,"Subarbusto, ca. 0,8 m alt. Hipanto verde, corola rósea, base creme, filetes creme, anteras amarelas.; Afloramentos rochosos em meio a um cafezal.","HUFU00064510","HUFU00064510",NA,NA,NA,NA,"-46.87","-18.723056",NA,NA,NA,NA,NA,NA,NA
"159","2020-06-01 13:10:46-03","UFU","HUFU","62720","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Oliveira, L.F.A.; Machado, A.I.M.R. & Bacci, L.F.","8563","2012","04","18",NA,"Brasil","Minas Gerais","Patrocínio","ca. 25 Km de Patrocínio, No trevo na estrada para Pântano via Tabuão.","-46.87","-18.723056",NA,"Subarbusto, ca. 0,6 m alt. Corola magenta, anteras miores vináceas, menores amarelas.; Afloramentos rochosos em meio a um cafezal.","HUFU00064511","HUFU00064511",NA,NA,NA,NA,"-46.87","-18.723056","2012","04",NA,NA,NA,NA,NA
"160","2020-06-01 13:10:46-03","UFU","HUFU","68854","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Versiane, A.F.A.; Echternacht, L.; Oliveira, L.F.A. & Freitas, M.S.","644","2014","05","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Alto da estrada para a Garagem de Pedras.","-46.625556","-20.23",NA,"Subarbusto, ca. 0,2m alt. hipanto e lacínias do cálice verdes, corola rósea, estames maiores com anteras púpuras, menores amarelas.; Campo rupestre.","HUFU00064509","HUFU00064509",NA,NA,NA,NA,"-46.625556","-20.23","2015","01",NA,NA,NA,NA,NA
"161","2020-06-01 13:10:46-03","UFU","HUFU","70433","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Bacci, L.F.; Borges, L.M.","03","2012","04","13",NA,"Brasil","Minas Gerais","Rodovia MG 188","Patrocínio-Coromandel, 16, Km a partir do trevo na BR 365; estrada de terra para o povoado de Pântano, via Tabuões, 9,5 Km da MG 188, estrada de acesso à propriedade particular à esquerda, logo antes de uma bifurcação.",NA,NA,NA,"Subarbusto ca. 0,3 m alt. Cálice esverdeado, corola rosa e estames amarelos e vináceos. Planta glutinosa..","HUFU00064508","HUFU00064508",NA,NA,NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA
"162","2020-06-01 13:10:46-03","UFU","HUFU","62725","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Oliveira, L.F.A.; Machado, A.I.M.R. & Bacci, L.F.","8573","2012","04","18",NA,"Brasil","Minas Gerais","Patrocínio","ca. 25 Km de Patrocínio, No trevo na estrada para Pântano via Tabuão.","-46.87","-18.723056",NA,"Subarbusto, ca. 0,4 m alt. Corola pink, anteras maiores vináceas, anteras menores amarelas.; Afloramentos rochosos em meio a um cafezal.","HUFU00064513","HUFU00064513",NA,NA,NA,NA,"-46.87","-18.723056","2012","05",NA,NA,NA,NA,NA
"163","2020-06-01 13:10:46-03","UFU","HUFU","62723","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Romero, R.; Oliveira, L.F.A.; Machado, A.I.M.R. & Bacci, L.F.","8569","2012","04","18",NA,"Brasil","Minas Gerais","Patrocínio","ca. 25 Km de Patrocínio, No trevo na estrada para Pântano via Tabuão.","-46.87","-18.723056",NA,"Subarbusto, ca. 0,5 m alt. Hipanto verde, corola rósea, estames creme, planta glutinosa.; Afloramentos rochosos em meio a um cafezal.","HUFU00064512","HUFU00064512",NA,NA,NA,NA,"-46.87","-18.723056",NA,NA,NA,NA,NA,NA,NA
"164","2020-06-01 13:10:46-03","UFU","HUFU","75995","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Brito, R.V.","Brito, R.V.; Romero, R.; Versiane, A.F.A. & Alves, R.F.","21","2018","03","09",NA,"Brasil","Minas Gerais","Patrocínio","Aproximadamente 25 Km de Patrocinio no trevo Patrocinio/Coromandel, na estrada para Pântano via Tabuão.","-46.87","-18.723056",NA,"Subarbusto ca. 40 cm de altura. Corola e filetes magenta, anteras maiores vinho-avermelhadas, rostro branco, anteras menores amarelas, estilete vinaceo.; Campo sujo.","HUFU00077573",NA,NA,NA,NA,NA,"-46.87","-18.723056","2019","03",NA,NA,NA,NA,NA
"165","2020-06-01 13:10:46-03","UFU","HUFU","76004","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Brito, R.V.","Brito, R.V.; Romero, R.; Versiane, A.F.A. & Alves, R.F.","36","2018","03","09",NA,"Brasil","Minas Gerais","Patrocínio","Aproximadamente 25 Km de patrocínio, no trevo Patrocínio/Coromandel, na estrada para Pântano via Tabuão.","-46.87","-18.723056",NA,"Arbusto ca. 40 cm de altura. Calice e sepalas verdes, corola pink, estames maiores roxos, estames menores amarelos, estilete roxo, frutos marrons.; Campo sujo.","HUFU00077574",NA,NA,NA,NA,NA,"-46.87","-18.723056","2019","03",NA,NA,NA,NA,NA
"166","2020-06-01 13:10:46-03","UFU","HUFU","77989","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Brito, R.V.; Romero, R.; Oliveira, L.F.A. & Paranhos, G.M.","48","2019","02","15",NA,"Brasil","Minas Gerais","Patrocínio","Patrocínio-Coromandel. Rodovia MG 188, 16,5 Km do trevo na BR 365. Estrada para povoado do Pântano, via Tabuões, 9,5 Km de MG 188. Estrada de acesso a propriedade particular a esquerda, antes de uma bifurcação.","-46.87","-18.723056",NA,"Subarbusto ca. 50 cm de altura. Corola rosa claro, estames amarelos as vezes com maculas vinaceas.; Campo úmido.","HUFU00077584",NA,NA,NA,NA,NA,"-46.87","-18.723056",NA,NA,NA,NA,NA,NA,NA
"167","2020-06-01 13:10:46-03","UFU","HUFU","77985","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Brito, R.V.; Romero, R.; Oliveira, L.F.A. & Paranhos, G.M.","44","2019","02","15",NA,"Brasil","Minas Gerais","Patrocínio","Patrocínio-Coromandel. Rodovia MG 188, 16,5 Km do trevo na BR 365. Estrada para povoado do Pântano, via Tabuões, 9,5 Km de MG 188. Estrada de acesso a propriedade particular a esquerda, antes de uma bifurcação.","-46.87","-18.723056",NA,"Subarbusto, ca. de 40 cm. Corola rosa, anteras maiores vináceas, anteras menores amarelas.; Campo úmido.","HUFU00077587",NA,NA,NA,NA,NA,"-46.87","-18.723056",NA,NA,NA,NA,NA,NA,NA
"168","2020-06-01 13:10:46-03","UFU","HUFU","49587","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","123","2007","10","23",NA,"Brasil","Minas Gerais","Buenópolis","Estrada para Serra do Cabral Km 7","-44.1800003051758","-17.8733005523682",NA,"Subarbusto ca. de 0,5 m. Frutos marrons.; Cerrado de altitude.","HUFU00064487","HUFU00064487",NA,NA,"42854","auto",NA,NA,"2008","11",NA,NA,NA,NA,NA
"169","2020-08-04 12:48:26-03","UFU","HUFU","45184","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7793","2006","07","12",NA,"Brasil","Minas Gerais","Capitólio","Região da represa de Furnas, Estrada atrás do Paraíso Perdido; ca. de 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,"Subarbusto, ca. 0,6 m. Frutos maduros castanhos.; Campo sujo.","HUFU00038115",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-01 13:10:46-03","UFU","HUFU","31023","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Volpi, R.L.; Romero, R.; Nakajima, J.N.; Pacheco, R.A. & Faria, C.A.","586","2003","03","12",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Muro de Pedras.","-46.8539009094238","-20.343900680542",NA,"Subarbusto, ca. 0,3 m. Corola magenta, anteras maiores vinho e menores amarelas.; Campo rupestre.","HUFU00064522","HUFU00064522",NA,NA,"41380","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA
"171","2020-06-01 13:10:46-03","UFU","HUFU","66531","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Versiane, A.F.A.; Fernandes, W.P.","484","2013","01","28",NA,"Brasil","Minas Gerais","Patrocínio","Estrada para Coromandel, ca. 25 Km do trevo, ao londo da estrada para Pantano via Tabuão.","-46.9925003051758","-18.9438991546631",NA,"Subarbusto, ca. 0,6 m alt. Corola rósea, hipanto e lacínias vedes; estames maiores vináceos, menores amarelos, estilete róseo. frutos marrons.; Cerrado, campo graminoso, área de pasto.","HUFU00064467","HUFU00064467",NA,NA,"44638","auto",NA,NA,"2015","05",NA,NA,NA,NA,NA
"172","2020-06-01 13:10:45-03","UFU","HUFU","12560","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1855","1996","07","08",NA,"Brasil","Minas Gerais","Sacramento","Guarita de Sacramento, Próximo a captação de água.","-47.439998626709","-19.8652992248535",NA,"Subarbusto, ca. 0,3 m. Corola róseoa, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064534","HUFU00064534",NA,NA,"69737","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"173","2020-06-01 13:10:46-03","UFU","HUFU","8788","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado, C.A.L.","2191","1995","05","11",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-47.439998626709","-19.8652992248535",NA,"Herbáceo, ca. 0,15 m. Corola púrpura, anteras maiores vinho, anteras menores e base dos conectivos amarelados.; Campo limpo.","HUFU00064554","HUFU00064554",NA,NA,"69737","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"174","2020-06-01 13:10:46-03","UFU","HUFU","8779","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado, C.A.L.","2182","1995","05","11",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-47.439998626709","-19.8652992248535",NA,"Subarbusto, ca. 0,3 m. Corola púrpura, anteras maiores vinho, menores e base dos conectivos amarelos.; Campo limpo.","HUFU00064537","HUFU00064537",NA,NA,"69737","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"175","2020-06-01 13:10:46-03","UFU","HUFU","8778","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado, C.A.L.","2181","1995","05","11",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-47.439998626709","-19.8652992248535",NA,"Subarbusto, ca. 0,4 m. Corola púrpura, anteras maiores vinho, menores e base dos conectivos amarelados.; Campo limpo.","HUFU00064497","HUFU00064497",NA,NA,"69737","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"176","2020-06-01 13:10:45-03","UFU","HUFU","23804","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3496","1996","05","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Cachoeira Casca D'Anta, Parte de cima da cachoeira.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Planta glutinosa. Corola púrpura, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064474","HUFU00064474",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"177","2020-06-01 13:10:45-03","UFU","HUFU","23769","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1894","1996","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Chapadao do Diamante. Após a antena.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura. Anteras maiores vinho, conectivo com a base do apêndice amarela. Anteras maiores vinho, conectivo com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilet","HUFU00064493","HUFU00064493",NA,NA,"57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA
