"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"100","2019-11-13 11:15:37-03","USP","SPF","175634","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2006","06",NA,"Fiaschi, P","2006","06","20","Brasil","São Paulo","Ubatuba","-45.199667","-23.508639","-45.199667","-23.508639","SPF00175634","SPF00175634","3028","Cachoeira do sítio Urucurana.","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:15:37-03","USP","SPF","186591","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2011","11",NA,"Marquete, R","2008","06","10","Brasil","Rio de Janeiro","Paraty","-44.639444","-23.330556","-44.639444","-23.330556","SPF00186591","SPF00186591","4149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:15:37-03","USP","SPF","196547","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2011","11",NA,"Vieira, CM","1989","04","06","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22","SPF00196547","SPF00196547","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 18:25:04-03","USP","SPF","85536","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2004","05",NA,"Sem coletor","1990","08","18","Brasil","São Paulo","Santo André","-46.25","-23.833333","-46.25","-23.833333","SPF00085536","SPF00085536","s.n.","Paranapiacaba","600","900",NA,NA,NA,NA,"Arvopreta, 3m, algo escandente, infloresc. muito jovem verde.",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 18:25:04-03","USP","SPF","65874","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2006","05",NA,"Handro, O","1937","11","22","Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00065874","SPF00065874","s.n.","Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"Árvore. Infl. pêndulas, flores alvas.",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:15:37-03","USP","SPF","196538","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2004","11",NA,"Marquete, R","1998","05","26","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"SPF00196538","SPF00196538","2923","Reserva Ecológica do Rio das Pedras.",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"106","2019-11-13 11:15:37-03","USP","SPF","196539","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2012",NA,NA,"Marquete, R","1991","08","23","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00196539","SPF00196539","349",NA,"60","60",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"107","2019-11-13 11:15:37-03","USP","SPF","196545","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2004","11",NA,"Remón, ACB","1994","03","08","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00196545","SPF00196545","25",NA,"140","140",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"108","2019-11-13 11:15:37-03","USP","SPF","196548","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2012",NA,NA,"Bovini, MG",NA,NA,NA,"Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00196548","SPF00196548","931",NA,"200","200",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"109","2019-11-13 11:15:37-03","USP","SPF","196541","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2012",NA,NA,"Duarte, C","1994","08","10","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00196541","SPF00196541","98","Área de Proteção Ambiental de Cairuçu","700","700",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"110","2019-11-13 11:15:37-03","USP","SPF","196546","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2006","09",NA,"Bovini, MG","2006","03","17","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00196546","SPF00196546","2559","Área de Proteção Ambiental de Cairuçu","150","200",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"111","2019-11-13 11:15:37-03","USP","SPF","196540","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2012",NA,NA,"Bovini, MG","1995","08","23","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00196540","SPF00196540","871","Morro da Pedra Rolada","400","400",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"112","2019-11-13 11:15:37-03","USP","SPF","196543","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2006","09",NA,"Pereira, AB","1946","02","06","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00196543","SPF00196543","53","Caminho para o Pico da Tijuca.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"113","2019-11-13 11:15:37-03","USP","SPF","167563","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2005","07",NA,"Sucre, D","1972","02","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00167563","SPF00167563","8524","Morro do Queimado","600","650",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"114","2019-11-13 11:15:37-03","USP","SPF","196542","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2006","09",NA,"Joels, LC","1978","01","14","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00196542","SPF00196542","22","Parque Nacional da Tijuca","500","500",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"115","2019-11-13 11:15:37-03","USP","SPF","17069","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2006","05",NA,"Hoehne, W","1932","05","16","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,"SPF00017069","SPF00017069","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"116","2019-11-13 11:15:37-03","USP","SPF","109055","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2001","07",NA,"Campos, MTVA","1991","04","20","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"SPF00109055","SPF00109055","155",NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"117","2021-03-15 18:25:04-03","USP","SPF","222811","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2011","04","04","Silva-Luz, CL","2011","04","03","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00222811","SPF00222811","130","Parque Estadual da Serra do Mar, Núcleo Picinguaba. BR 101, rodovia Rio-Santos em direção a Paraty, altura do km 0. Trilha Cambury-Trindade. Na beira da trilha.",NA,NA,NA,NA,NA,NA,"Árvore 3 m alt. Folhas verdes discolores. Flores senescentes alvas.; Floresta ombrófila densa.","34265","auto",NA,NA,NA,NA,NA
"118","2019-11-13 11:15:37-03","USP","SPF","144145","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2001","01",NA,"Fiaschi, P","2001","01","20","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00144145","SPF00144145","566","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Praia da Fazenda.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"119","2021-03-25 13:51:27-03","UNIVILLE","JOI","7974","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","J. Barbosa","1905","06","30","Meirelles, J.","2008","05","08","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI007974","JOI007974","8","Jardim Botânico da Univille, Campus Universitário.",NA,NA,NA,NA,NA,NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: FODTB","37150","auto",NA,NA,NA,NA,NA
"120","2019-10-07 09:10:50-03","UEFS","HUEFS","105814","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P.Fiaschi","2007","08",NA,"Jardim, J.G.","2006","01","15","Brasil","São Paulo","Caraguatatuba","-45.497778","-23.563333","45W29'52''","23S33'48''","HUEFS0105814","HUEFS0105814","4971","Rodovia Paraibuna/Caraguatatuba, próximo ao Posto de Resgate antes de descer a Serra.",NA,NA,"Angiospermae","Apiales",NA,NA,"Floresta de Encosta.",NA,NA,NA,NA,"Asteranae",NA,NA
"121","2019-01-25 15:38:24-02","IAC","IAC","35567","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","N.M. Ivanauskas","1997","11","18","N.M. Ivanauskas","1995","04","18","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.7151","-47.8811","-24.7151",NA,NA,"120","IAC - Estação Experimental de Pariquera-Açu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-06-24 08:12:17-03","IAC","IAC","35568","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","N.M. Ivanauskas","1997","11","17","N.M. Ivanauskas","1996","01","19","Brasil","São Paulo","Pariquera-Açu","-47.8811","-24.7151","-47.8811","-24.7151",NA,NA,"696","IAC - Estação Experimental de Pariquera-Açu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-01-25 15:33:40-02","IAC","IAC","35946","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","K. Santos","1995","02","15","H.F. Leitão Filho et al.","1995","02","15","Brasil","São Paulo","Iguape","-47.5553","-24.7081","-47.5553","-24.7081",NA,NA,"33538","Morro do Cristo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-01-25 15:33:40-02","IAC","IAC","37918","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","R.B. Torres et al.","1999","04","14","R.B. Torres et al.","1999","04","14","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"724","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-01-25 15:38:24-02","IAC","IAC","38330","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","S.L. Jung-Mendaçolli","1999","08","27","D. Sampaio et al.","1999","01","12","Brasil","São Paulo","Capão Bonito","-48.2000001","-24.2166667","-48.2000001","-24.2166667",NA,NA,"176","Nucleo Saibadela, Fazenda Intervales, Trilha da encosta",NA,NA,NA,NA,NA,NA,"Coordenadas do material: 24°13#?#S 48°12#?#W. Entretanto, é indicado que a coleta teria sido em Sete Barras/SP",NA,NA,NA,NA,NA,NA,NA
"126","2019-01-25 15:33:40-02","IAC","IAC","42722","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","I. Cordeiro","1983","06","09","L. Rossi & I. Cordeiro","1983","11","09","Brasil","São Paulo","Peruíbe","-46.9983","-24.32","-46.9983","-24.3200",NA,NA,"s/nº","Reserva Ecológica da Juréia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-01-25 15:38:24-02","IAC","IAC","50263","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","E.H.A. Rodrigues","1994","03","09","A. Custódio Filho","1983","08","30","Brasil","São Paulo","Biritiba-Mirim","-46.0386","-23.5725","-46.0386","-23.5725",NA,NA,"1442","Estação Biologica de Boracéia",NA,NA,NA,NA,NA,NA,"Coordenadas do material: 23°38#?#-23°39#?#S 45°52#?#-45°53#?#W. altitude 890-950m.",NA,NA,NA,NA,NA,NA,NA
"128","2019-01-25 15:38:24-02","IAC","IAC","52864","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi","2005","07","20","S.V.A. Pessoa","1987","08","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311","-22.2819","-42.5311","-22.2819",NA,NA,"277","Macaé de Cima, Fazenda Sophronites, rio das Flores",NA,NA,NA,NA,NA,NA,"ca. 1250msm",NA,NA,NA,NA,NA,NA,NA
"129","2019-01-25 15:38:25-02","IAC","IAC","52880","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","I. Cordeiro & R. Simão-Bianchini","2004","12","16","R. Simão-Bianchini; I. Grantsau & L.W. Simone","2003","08","21","Brasil","São Paulo","Santo André","-46.5383","-23.6639","-46.5383","-23.6639",NA,NA,"1574","Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-01-25 15:38:25-02","IAC","IAC","52891","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi","2002","12","24","M. Kirizawa","1986","06","24","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"1667","Estação Experimental de Ubatuba, na picada em direção ao espigão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-03 14:21:01-03","IAC","IAC","57232","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","R. Simão-Bianchini; R.T. Shirasuna; L. Rossi & C.Y. Kiyama","1994","09","07","Brasil","São Paulo","Salesópolis","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,"535","Reserva Biológica de Boracéia, próximo à represa do Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-03 14:21:01-03","IAC","IAC","57233","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","M. Kirizawa & J. Ângelo","1990","05","28","Brasil","São Paulo","Bertioga","-46.1386","-23.8544","-46.1386","-23.8544",NA,NA,"2278","Serra de Bertioga, rodovia Mogi das Cruzes-Bertioga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-03 14:21:01-03","IAC","IAC","57234","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","M. Kirizawa; A. Rapini & S.L. Proença","1995","08","23","Brasil","São Paulo","Ilhabela","-45.3581","-23.7781","-45.3581","-23.7781",NA,NA,"3197","Parque Estadual de Ilhabela; trilha Toca da Goteira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-03 14:21:01-03","IAC","IAC","57235","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","M. Kirizawa; M. Sugiyama & M.L. Kawasaki","1995","09","25","Brasil","São Paulo","Santo André","-46.5383","-23.6639","-46.5383","-23.6639",NA,NA,"3214","Reserva Biológica do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-03 14:21:01-03","IAC","IAC","57236","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","J.E.L.S. Ribeiro; et al","1988","08","08","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"534","Trilha para o mangue do rio Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-03 14:21:01-03","IAC","IAC","57237","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","C.Y. Kiyama; E. Mariano & M. Sugiyama","1996","01","31","Brasil","São Paulo","Santo André","-46.5383","-23.6639","-46.5383","-23.6639",NA,NA,"105","Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-01-27 18:24:27-03","IAC","IAC","57238","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","F.C. Hoehne","1924","12","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"s/nº","Piaçaguera; Seção de Botânica-Museu Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-10-03 14:21:01-03","IAC","IAC","57239","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","A. Furlan (1); et al","1989","03","11","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"723","Picinguaba, trilha do morro do Corsário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-06 16:08:36-03","IAC","IAC","57240","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","E.H.A. Rodrigues","1994","03","09","A. Custódio Filho","1983","08","30","Brasil","São Paulo","Biritiba-Mirim","-46.0386","-23.5725","-46.0386","-23.5725",NA,NA,"1442","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"Coordenadas medidas -23.633333, -45.866667, alt. 890-950 m indicam o município de Salesópolis.&nf;Identificação confirmada por P. Fiaschi & S.L. Jung-Mendaçolli em 2005.",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-03 14:21:01-03","IAC","IAC","57241","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","A. Furlan (1); et al","1988","11","05","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"554","Trilha da Guerita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-03 14:21:01-03","IAC","IAC","57242","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","F.C.P. Garcia; et al.","1988","12","04","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"255","Trilha das Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-03 14:21:01-03","IAC","IAC","57243","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi & S.L. Jung-Mendaçolli","2005","06","30","M.T.V.A. Campos; V.C. Souza; C.M. Sakuragui & A.A. Oliveira","1991","04","20","Brasil","São Paulo","Ilhabela","-45.3581","-23.7781","-45.3581","-23.7781",NA,NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-23 11:58:04-03","CEPLAC","CEPEC","113984","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"Jardim, J. G.","2006","01","15","Brasil","São Paulo","caraguatatuba","-45.483333","-23.55","45W29'","23S33'",NA,NA,"4971","Rodovia Paraibuna/Caraguatatuba, próximo ao Posto de Resgate antes de descer a Serra.",NA,NA,NA,NA,NA,NA,"Foto. DNA.",NA,NA,NA,NA,NA,NA,NA
"144","2020-07-23 11:58:04-03","CEPLAC","CEPEC","93312","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"Aline Freire-Fiero",NA,NA,NA,"Brasil","São Paulo","PARANAPIACABA",NA,NA,NA,NA,NA,NA,"1615",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA
"145","2020-07-23 11:58:04-03","CEPLAC","CEPEC","101964","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"A. C. B. Remon",NA,NA,NA,"Brasil","Rio de Janeiro","PARATY","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","34470","auto",NA,NA,NA,NA,NA
"146","2020-07-23 11:58:04-03","CEPLAC","CEPEC","77474","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"R. Marquete","2006","07","01","Brasil","Rio de Janeiro","PARATY","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"1154","A ca. 16Km do Trevo de Paraty, entrada a direita da Rio/Santos, antes da ponta da mata, próxima ao córrego dos Micos.",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,"30/12/2002"
"147","2020-07-23 11:58:04-03","CEPLAC","CEPEC","93313","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"P. Fiaschi & A. Lobão",NA,NA,NA,"Brasil","São Paulo","ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","34265","auto",NA,NA,NA,NA,NA
"148","2020-07-23 11:58:04-03","CEPLAC","CEPEC","93311","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"P. Fiaschi & P.P.V.Atui",NA,NA,NA,"Brasil","São Paulo","ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"162",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","34265","auto",NA,NA,NA,NA,NA
"149","2020-08-10 16:07:35-03","CEPLAC","CEPEC","147013","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P. Fiaschi",NA,NA,NA,"M. F. Santos",NA,NA,NA,"Brasil","São Paulo","ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"839",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","34265","auto",NA,NA,NA,NA,NA
"150","2020-09-22 13:48:26-03","USP","SPFW","3563","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Charlin Manoel Raimundo",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","2008","02","01","Brasil","Santa Catarina","São Francisco do Sul","-48.619972","-26.250444","48º37'11,9''W","26º15'01,6''S",NA,NA,"102",NA,"10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-09-22 13:48:26-03","USP","SPFW","3593","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi 2006",NA,NA,NA,"Fiaschi, P. Reydon, A.","2006","06","20","Brasil","São Paulo","Ubatuba","-45.199667","-23.508639","45º11'58,8''W","23º30'31,1''S",NA,NA,"3028","Praia da Lagoinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-09-22 13:48:26-03","USP","SPFW","3449","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2008","01","15","Brasil","Santa Catarina",NA,"-48.953333","-26.454361","48º57'12''W","26º27'15,7''S",NA,NA,"763",NA,"29","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-12 16:58:00-03","UEL","FUEL","40462","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Rodrigues, EHA","1994","03","09","Custódio Filho, A","1983","08","30","Brasil","São Paulo","Biritiba Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"1442","Estação Biológica de Boracéia","890","890","Tracheophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-12 16:58:00-03","UEL","FUEL","31608","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Hatschbach, G",NA,NA,NA,"Hatschbach, G","1967","04","13","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"16318","Serrinha",NA,NA,"Tracheophyta","Apiales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
