"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"97","2021-02-11 16:52:58-03","UFSM","SMDB","464","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Záchia, R.A","Rau, G","s.n.","1946","06","04","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB000464",NA,NA,NA,NA,NA,"37819","auto","2015","12","14",NA,NA,NA,NA,NA,NA
"98","2019-11-25 12:11:37-03","UFSM","SMDB","348","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Mondin, C A","Rau, G","s.n.","1939","08","26","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB000348",NA,NA,NA,NA,NA,"37819","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-11-20 16:47:44-03","UFSM","SMDB","16781","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Wolf, SM; Wolf, K","Wolf, SM; Wolf, KM; Portalet, AA","244","2012","11","17","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"Espécie encontrada em beira de trilha com flores. Trabalho de conclusão de curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi. Coordenadas: 29°34#?# S, 53°41#?# O","SMDB016781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-09-15 11:53:14-03","UFSM","SMDB","15988","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Schaefer, J","Schaefer, J","s.n.","2015","02","10","Brasil","Rio Grande do Sul","Passa Sete","Pitingal","-52.9613990783691","-29.4533004760742",NA,NA,NA,NA,NA,"SMDB015988",NA,NA,NA,NA,NA,"21578","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:16:58-03","MBM","MBM","31597","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Pedersen, T.M.","Pedersen, T.M.","9551","1969","12","13","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM031597","MBM031597",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:16:58-03","MBM","MBM","42681","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Barroso, G.M.","Hatschbach, G.","7760","1961","02","28","Brazil","Paraná","Castro","Abapã","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,"MBM042681","MBM042681",NA,NA,"Southern America",NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:16:58-03","MBM","MBM","190601","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Barroso, G.M.","Dombrowski, L.T.","239","1964","09",NA,"Brazil","Paraná","Curitiba","Rod. BR-116, km 78","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM190601",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:16:58-03","MBM","MBM","42679","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Barroso, G.M.","Hatschbach, G.","5216","1958","11","23","Brazil","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"=190602","MBM042679","MBM042679",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:16:58-03","MBM","MBM","7121","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Valls, J.F.M.","Hatschbach, G.","17800","1967","11","13","Brazil","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM007121","MBM007121",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:16:58-03","MBM","MBM","63814","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Teles, A.M.","Kummrow, R.","1298","1979","12","27","Brazil","Paraná","Curitiba","Parque Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Planta de 1,70m, flor amarela. Clareiras da mata","MBM063814","MBM063814",NA,NA,"Southern America",NA,"25180","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:16:58-03","MBM","MBM","119723","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","421","1987","11","09","Brazil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM119723","MBM119723",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:16:58-03","MBM","MBM","8847","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","20520","1968","12","06","Brazil","Paraná","Laranjeiras do Sul","Rio das Cobras","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"MBM008847","MBM008847",NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:16:58-03","MBM","MBM","9440","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.","21091","1969","02","09","Brazil","Paraná","Medianeira","Rio Ocuí","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,NA,"MBM009440","MBM009440",NA,NA,"Southern America",NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:16:58-03","MBM","MBM","66385","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.","42683","1980","01","08","Brazil","Paraná","Palmeira","Rio Caniú","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM066385","MBM066385",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:16:58-03","MBM","MBM","153510","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake",NA,"Abrão, H.R.S.; et al.; et al.","315","1992","02","26","Brazil","Paraná","Pinhão","Faxinal dos Soares","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM153510","MBM153510",NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:16:58-03","MBM","MBM","153509","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake",NA,"Abrão, H.R.S.; et al.; et al.","274","1992","02","25","Brazil","Paraná","Pinhão","Rio dos Touros","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM153509","MBM153509",NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:16:58-03","MBM","MBM","190599","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Motta, J.T.","Britez, R.M.","s.n.","1987","05","06","Brazil","Paraná","Pinhão","Salto Segredo","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM190599",NA,NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:16:58-03","MBM","MBM","42680","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.","7585","1960","12","14","Brazil","Paraná","Rio Branco do Sul","Madre","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM042680","MBM042680",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:16:58-03","MBM","MBM","7162","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Cabrera, A.L.","Hatschbach, G.","17888","1967","12","07","Brazil","Paraná","Rio Branco do Sul","Quebrada Funda","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM007162","MBM007162",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:16:58-03","MBM","MBM","283020","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Medri, C.","Kimmup, V.F.; et al.; et al.","s.n.","1998","01","22","Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"MBM283020","MBM283020",NA,NA,"Southern America",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:16:58-03","MBM","MBM","736","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13850",NA,NA,NA,"Brazil","Paraná","União da Vitória","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,NA,"MBM000736","MBM000736",NA,NA,"Southern America",NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:16:58-03","MBM","MBM","272190","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Cristóbal, C.L.","Sehnem, A.","5084","1950","12","12","Brazil","Rio Grande do Sul","Santa Cruz do Sul","Boa Vista","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,"MBM272190","MBM272190",NA,NA,"Southern America",NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:16:58-03","MBM","MBM","120939","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Cabrera, A.L.","Xifreda, C.C.; et al.; et al.","538","1986","12","18","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM120939","MBM120939",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:16:58-03","MBM","MBM","149217","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56385","1992","02","19","Brazil","Paraná","Jangada do Sul","Rio Jangada",NA,NA,NA,NA,NA,NA,NA,"MBM149217","MBM149217",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:16:58-03","MBM","MBM","190600","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake",NA,"Schinini, A.; et al.; et al.","10670","1974","11","12","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM190600","MBM190600",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:16:58-03","MBM","MBM","264309","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake",NA,"Tessmann, G.","6127","1937","03","24","Brazil","Paraná",NA,"Rio do Peixe, vale do Ivaí?",NA,NA,NA,NA,NA,NA,NA,"MBM264309","MBM264309",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:16:58-03","MBM","MBM","266719","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Teles, A.M.","Sobral, M.; et al.; et al.","9514","2000","01",NA,"Brazil","Rio Grande do Sul","Ouro Verde","Ouro Verde",NA,NA,NA,NA,NA,NA,"Região de campos rupestres entremeados com mata nebular.; Arbusto 2-2,5m, em beira de estrada; capítulos amarelos","MBM266719","MBM266719",NA,NA,"Southern America",NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:16:58-03","MBM","MBM","70429","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Sáenz, A.A.","Sáenz, A.A.","60","1977","04","03","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM070429","MBM070429",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:16:58-03","MBM","MBM","70448","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake",NA,"Múlgura, M.E.","254","1981","03","26","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM070448","MBM070448",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:16:58-03","MBM","MBM","87202","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Zardini, E.M.","Zardini, E.M.","1334","1981","03","11","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM087202","MBM087202",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:16:58-03","MBM","MBM","87236","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Zardini, E.M.","Zardini, E.M.","1295","1980","12","21","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM087236","MBM087236",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:16:58-03","MBM","MBM","190598","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Ribas, O.S.","Lange, R.B.","s.n.","1956","03","13","Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM190598",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:16:58-03","MBM","MBM","17806","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Sáenz, A.A.","Hatschbach, G.","26343","1971","02","19","Brazil","Paraná","Guarapuava","Candói","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM017806","MBM017806",NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:16:58-03","MBM","MBM","190602","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Barroso, G.M.","Hatschbach, G.","5216","1958","11","23","Brazil","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"=42679","MBM190602","MBM190602",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:16:58-03","MBM","MBM","99156","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Oliveira, P.I.","823","1985","02","01","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM099156","MBM099156",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:16:58-03","MBM","MBM","128700","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Kummrow, R.; Soares, A.A.; Soares, A.A.","3096","1988","11","23","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM128700","MBM128700",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:16:58-03","MBM","MBM","109233","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Cordeiro, J.; et al.; et al.","221","1986","01","14","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM109233","MBM109233",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:16:58-03","MBM","MBM","109234","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Hatschbach, G.; et al.; et al.","50353","1986","02","15","Brazil","Paraná","Guarapuava","Guará","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM109234","MBM109234",NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:16:58-03","MBM","MBM","291568","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Teles, A.M.","Barboza, E.; Hatschbach, G.; Hatschbach, M.; Hatschbach, G.; Hatschbach, M.","881","2004","02","20","Brazil","Paraná","Guarapuava","Rod. BR 277, Rio das Mortes","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Ereta, 1m, beira do rio encaichoeirado","MBM291568","MBM291568",NA,NA,"Southern America",NA,"53832","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:16:58-03","MBM","MBM","53695","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Teles, A.M.","Hatschbach, G.; et al.; et al.","19314","1968","06","09","Brazil","Paraná","Laranjeiras do Sul","Foz do Chopim","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Arbusto 2m, capítulos amarelos. Clareiras da mata pluvial, das margens do Rio Iguaçu","MBM053695","MBM053695",NA,NA,"Southern America",NA,"28404","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:16:58-03","MBM","MBM","8263","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Sáenz, A.A.","Lindeman, J.; et al.; et al.","4713","1967","03","08","Brazil","Paraná","Pinhão","Estrada para Porto Iguaçu","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM008263","MBM008263",NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:16:58-03","MBM","MBM","195593","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Hatschbach, G.","Tiepolo, G.; et al.; et al.","259","1996","02","14","Brazil","Paraná","Pinhão","Salto do Cachorro, Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM195593","MBM195593",NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:16:58-03","MBM","MBM","264310","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Barroso, G.M.","Tessmann, G.","3752","1949","01","11","Brazil","Paraná","Piraquara","Serra do Mar, Banhado","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM264310","MBM264310",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:16:58-03","MBM","MBM","7169","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Barroso, G.M.","Hatschbach, G.","18022","1967","12","05","Brazil","Paraná","Ponta Grossa","Paso do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM007169","MBM007169",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:16:58-03","MBM","MBM","303705","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Teles, A.M.","Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","78957","2005","03","09","Brazil","Santa Catarina","Bom Retiro","Campos Novos do Sul","-49.489200592041","-27.7971992492676",NA,NA,"900","900","Arbusto, 2m, capítulo amarelo. Margem de pequeno córrego","MBM303705","MBM303705",NA,NA,"Southern America",NA,"35974","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:16:58-03","MBM","MBM","265222","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) Blake","Teles, A.M.","Sobral, M.; et al.; et al.","8055","1996","02",NA,"Brazil","Santa Catarina","Urubici","Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Erva até 1m, em beira de mata junto ao arroio Urubici; flores brancas ou azul-claras","MBM265222","MBM265222",NA,NA,"Southern America",NA,"30102","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:17:15-03","MBM","MBM","387847","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Cordeiro, J.","Brotto, M.L.; Motta, J.T.; Silva, J.M.; Vaz, J.; Motta, J.T.; Silva, J.M.; Vaz, J.","1482","2013","12","11","Brazil","Paraná","Cerro Azul","Rodovia PR-092","-49.293611","-24.938194","-49.293611","-24.938194","606","606","Arbusto de 1,4m; capítulos centrais vinosos e laterais amarelos.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM387847","MBM387847",NA,NA,"Southern America",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:17:15-03","MBM","MBM","393292","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sobral, M.","Stival-Santos, A.; Uller, H.F.; Silveira, S.; Uller, H.F.; Silveira, S.","255","2008","12","12","Brazil","Santa Catarina","Anita Garibaldi","Pinheirinho","-51.028611","-27.7175","-51.028611","-27.7175","255","255","Floresta Ombrófila Mista, interior da mata.","MBM393292","MBM393292",NA,NA,"Southern America",NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:17:15-03","MBM","MBM","423804","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Schwirkowski, P.","Schwirkowski, P.","1473","2016","01","16","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Linha férrea, após o CEPA Rugendas","-49.313333","-26.324722","-49.313333","-26.324722","600","600","Herbácea, 2.5m de altura, flores amareladas.; FOD, local alterado.","MBM423804",NA,NA,NA,"Southern America",NA,NA,NA,"2016","01","16",NA,NA,NA,NA,NA,NA
"146","2015-09-04 05:33:59-03","MNHN","RECOLNAT_MNHN_P","P02716978","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Prov. Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02716978' target='other'> <mi>dwc_moreinfo</mi></a>","P02716978","P02716978_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1487",NA
"147","2015-09-04 05:33:59-03","MNHN","RECOLNAT_MNHN_P","P02716981","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Riedel, L.",NA,"1825","12","1","Brésil","Rio de Janeiro",NA,"In locis subhumidis pr. Ypanema",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02716981' target='other'> <mi>dwc_moreinfo</mi></a>","P02716981","P02716981_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2016-09-28 11:42:01-03","MNHN","RECOLNAT_MNHN_P","P02716983","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Prov. Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02716983' target='other'> <mi>dwc_moreinfo</mi></a>","P02716983","P02716983_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1487",NA
"149","2016-09-28 11:44:15-03","MNHN","RECOLNAT_MNHN_P","P02716984","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Gaudichaud, C.",NA,"1833","1","1","Brésil",NA,NA,"Province de Rio Grande",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02716984' target='other'> <mi>dwc_moreinfo</mi></a>","P02716984","P02716984_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"885",NA
"150","2016-09-28 12:02:17-03","MNHN","RECOLNAT_MNHN_P","P02717048","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717048' target='other'> <mi>dwc_moreinfo</mi></a>","P02717048","P02717048_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2378",NA
"151","2016-09-28 11:49:25-03","MNHN","RECOLNAT_MNHN_P","P02717049","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717049' target='other'> <mi>dwc_moreinfo</mi></a>","P02717049","P02717049_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2378",NA
