"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"141","2020-09-12 05:00:02-03","US","US","2705985","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) B.A. Lewis &","G. Hatschbach","30922","1972","12","6","South America","Brazil","Paraná",NA,"Rio Vermelho (mun. Guaraquecaba) Parana.",NA,NA,NA,NA,NA,NA,"US02211281","US02211281_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2570637","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) B.A. Lewis &","Reitz & Klein, --","5608","1957","11","6","South America","Brazil","Santa Catarina",NA,"Santa Catarina -- Brasil. Tres Barras, Garuva, S. Francsico do Sul.",NA,NA,"200",NA,NA,NA,"US02211282","US02211282_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1441993","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) B.A. Lewis &","P. Campos Porto","10442","1929","10","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, in silvis ad Horto Florestal.",NA,NA,NA,NA,NA,NA,"US02211276","US02211276_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2708022","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) B.A. Lewis &","G. Hatschbach","18139","1967","12","14","South America","Brazil","Paraná",NA,"Est. Parana (Brasil), Mun Guaraquacaba.",NA,NA,"50",NA,NA,NA,"US02211279","US02211279_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2741145","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) B.A. Lewis &","J. Lanna","4898","1965","7","29","South America - Neotropics","Brazil","Bahia",NA,"Brasil, Bahia, de Camaca a Itabuna.",NA,NA,NA,NA,NA,NA,"US02211277","US02211277_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2708025","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) B.A. Lewis &","G. Hatschbach","17907","1967","11","21","South America","Brazil","Paraná",NA,"Est. Parana (Brasil) , Mun. Paranagua. Picadao Cambara-Col. Limeira.",NA,NA,"30","200",NA,NA,"US02211278","US02211278_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"147","2019-12-09 17:29:59-03","UFPR","EFC","5080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Lima, R.X.","341","1995","05","07",NA,"Brasil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore com 16m de altura, PAP 106cm, flores em vagem, em Floresta Ombrófila Densa. Utilizada para construção e casa e canoa.","EFC005080",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-12-09 17:29:59-03","UFPR","EFC","766","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Roderjan, C.V.; Kuniyoshi, Y.S.","430","1985","12","11",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore de altura 20 m, flores creme. __COMMOM_NAME__: Caoví","EFC000766",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:23:04-03","USP","SPF","105834","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Sakai, L","33403","1995","02","12",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.880417","-24.613889",NA,NA,NA,NA,"SPF00105834",NA,"Lima, MPM",NA,NA,"-47.880417","-24.613889","2000","11",NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:23:04-03","USP","SPF","181820","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Nunes, NLA","2","2000","03","13",NA,"Brasil","Rio de Janeiro","Miguel Pereira",NA,"-43.389722","-22.4825",NA,NA,NA,NA,"SPF00181820",NA,"Nunes, NLA",NA,NA,"-43.389722","-22.4825","2007","05",NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:23:04-03","USP","SPF","199513","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Lima, HC","4982","1995","01","11",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-23.5",NA,NA,NA,NA,"SPF00199513",NA,"Anônimo",NA,NA,"-42.25","-23.5",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:23:04-03","USP","SPF","199926","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Borges, LM","467","2010","06","17",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.606194","-19.342361","805","805",NA,NA,"SPF00199926",NA,"Borges, LM",NA,NA,"-43.606194","-19.342361","2010",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:23:04-03","USP","SPF","200339","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Freitas, HS","159","2009","04","09",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778","504","504",NA,NA,"SPF00200339",NA,"Freitas, HS",NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:23:04-03","USP","SPF","19194","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Hatschbach, G","20231","1968","11","07",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SPF00019194",NA,"Lima, MPM","30514","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:23:04-03","USP","SPF","229935","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Hoehne, W","5937","1964","12","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00229935",NA,"Lima, MPM","57442","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:23:04-03","USP","SPF","17348","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Hoehne, W","5937","1964","12","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00017348",NA,"Lima, MPM","57442","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"157","2020-05-08 11:10:51-03","UEFS","HUEFS","205570","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Newtonia","glaziovii","Newtonia glaziovii","(Harms) Burkart ex Barth & Yoneshigue","Kuhlmann, M.","3107","1954","11","26",NA,"Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"HUEFS0205570",NA,NA,"32505","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"158","2020-05-08 11:11:02-03","UEFS","HUEFS","118258","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Queiroz, L.P.de","12761","2007","04","10",NA,"Brasil","Bahia","Coribe","Ca, 5 Km S em estrada de terra que cruza pequeno ramal que sai a 5.1 km E de Ponto d'água, a 24,4 Km S de São Félix do Coribe na estrada para Coribe.","-44.32","-13.586111","545","545",NA,"Floresta estacional.","HUEFS0118258","HUEFS0118258","L.P.de Queiroz & R.M.Santos",NA,NA,"44W19'12''","13S35'10''","2007","08",NA,"Rosanae",NA,NA,NA,NA
"159","2020-05-08 11:11:02-03","UEFS","HUEFS","164298","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Saraiva, D.P.","4","2010","03","11",NA,"Brasil","Minas Gerais","Nanuque","Estrada de Lagedão (BA) para Nanuque (MG), pedra do Boiadeiro, próximo a divisa com ES.","-40.341944","-17.649444","244","244",NA,"Inselberg.","HUEFS0164298",NA,"L.P.de Queiroz",NA,NA,"40W20'31''","17S38'58''","2011","04",NA,"Rosanae",NA,NA,NA,NA
"160","2020-05-08 11:11:02-03","UEFS","HUEFS","196962","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Borges, L.M.","467","2010","06","17",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Parque Nacional da Serra do Cipó, portaria do Engenho, próximo a afloramento de calcário.","-43.606111","-19.342222","805","805",NA,"Mata Estacional Decidual.","HUEFS0196962",NA,NA,NA,NA,"43W36'22''","19S20'32''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"161","2020-05-08 11:11:02-03","UEFS","HUEFS","196980","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Serafim, H.","159","2009","04","09",NA,"Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia. Acesso pelo Km 258 da Rodovia dos Tropeiros (SP 068).","-44.656667","-22.642778","504","504",NA,"Interior de mata, beira do ribeirão do Pessegueiro.","HUEFS0196980",NA,NA,NA,NA,"44W39'24''","22S38'34''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"162","2020-05-08 11:11:02-03","UEFS","HUEFS","198931","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Luz, A.A.da","20","2001","08","10",NA,"Brasil","Espírito Santo",NA,"João Neiva. Pasto Br 101.",NA,NA,NA,NA,NA,NA,"HUEFS0198931",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"163","2020-05-08 11:11:02-03","UEFS","HUEFS","211851","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Nascimento, F.H.F.","1551","2014","01","30",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333","450","550",NA,NA,"HUEFS0211851",NA,NA,NA,NA,"39W32'6''","15S9'30''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"164","2020-05-08 11:11:02-03","UEFS","HUEFS","211852","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Nascimento, F.H.F.","1552","2014","01","30",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333","450","550",NA,NA,"HUEFS0211852",NA,NA,NA,NA,"39W32'6''","15S9'30''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"165","2020-05-08 11:11:02-03","UEFS","HUEFS","211853","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Nascimento, F.H.F.","1553","2014","01","30",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333","450","550",NA,NA,"HUEFS0211853",NA,NA,NA,NA,"39W32'6''","15S9'30''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"166","2020-05-08 11:11:02-03","UEFS","HUEFS","210646","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Kuhlmann, M.","3107","1954","11","16",NA,"Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"HUEFS0210646","HUEFS0210646",NA,"32505","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"167","2020-05-08 11:11:02-03","UEFS","HUEFS","208923","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Luz, A.A.da","20","2001","08","10",NA,"Brasil","Espírito Santo","João Neiva","Estrada BR-101.","-40.3856010437012","-19.7574996948242",NA,NA,NA,"Capoeirão.","HUEFS0208923",NA,NA,"16286","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"168","2020-05-08 11:11:02-03","UEFS","HUEFS","208921","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima",NA,"6638","2010","07","05",NA,"Brasil","Espírito Santo","Jaguaré","Estrada Jaguaré para Fátima.","-40.076099395752","-18.9055995941162",NA,NA,NA,"Capoeirão.","HUEFS0208921",NA,NA,"43085","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"169","2020-05-08 11:11:02-03","UEFS","HUEFS","208922","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima",NA,"6634","2010","06","02",NA,"Brasil","Espírito Santo","Rio Bananal","Estrada Rio Bananal à S.J.I.","-40.3333015441895","-19.2649993896484","118","118",NA,"Capoeirão.","HUEFS0208922",NA,NA,"22148","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"170","2020-05-08 11:11:02-03","UEFS","HUEFS","196950","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Hoehne, W.","5937","1964","12","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Rio - Santos, BR - 6 K 10.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Na restinga ao sol.","HUEFS0196950",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"171","2020-05-08 11:11:02-03","UEFS","HUEFS","205561","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Gehrt, A.","34395SP","1935","10","21",NA,"Brasil","São Paulo","São Paulo","Grande Parque da Avenida Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0205561",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"172","2019-09-04 19:22:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","warmingii","Mimosa warmingii",NA,"J. E. B. Warming","1017",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"173","2019-09-04 19:44:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","glaziovii","Piptadenia glaziovii",NA,"A. Glaziou","8440",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA
"174","2019-01-23 11:22:34-02","F","FMNH-SEEDPLANTS","V0058668F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","glaziovii","Piptadenia glaziovii",NA,"A. Glaziou","8440",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0058668F","V0058668F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"175","2019-09-04 18:34:11-03","F","FMNH-SEEDPLANTS","V0058669F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","glaziovii","Piptadenia glaziovii",NA,"A. Glaziou","8440",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0058669F","V0058669F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"176","2019-09-04 18:34:11-03","F","FMNH-SEEDPLANTS","V0058670F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Piptadenia","glaziovii","Piptadenia glaziovii",NA,"A. Glaziou","8440",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0058670F","V0058670F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"177","2015-03-20 11:56:32-03","F","FMNH-SEEDPLANTS","V0288540F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288540F","V0288540F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"178","2015-03-20 11:56:30-03","F","FMNH-SEEDPLANTS","V0288532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288532F","V0288532F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"179","2015-03-20 11:56:30-03","F","FMNH-SEEDPLANTS","V0288533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288533F","V0288533F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"180","2015-03-20 11:56:31-03","F","FMNH-SEEDPLANTS","V0288534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288534F","V0288534F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"181","2015-03-20 11:56:31-03","F","FMNH-SEEDPLANTS","V0288535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288535F","V0288535F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2015-03-20 11:56:31-03","F","FMNH-SEEDPLANTS","V0288536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288536F","V0288536F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"183","2015-03-20 11:56:31-03","F","FMNH-SEEDPLANTS","V0288537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288537F","V0288537F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"184","2015-03-20 11:56:32-03","F","FMNH-SEEDPLANTS","V0288538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288538F","V0288538F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"185","2015-03-20 11:56:32-03","F","FMNH-SEEDPLANTS","V0288539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0288539F","V0288539F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"186","2019-06-11 12:44:17-03","F","FMNH-SEEDPLANTS","V0359761F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"G. G. Hatschbach","17907","1967","2","21","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0359761F","V0359761F_01","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"17907",NA
"187","2019-01-25 15:41:04-02","IAC","IAC","20406","S","Plantae",NA,NA,"Fabaceae","Newtonia","glaziovii","Newtonia glaziovii","(Harms) Burkart ex Barth & Yoneshigue","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.E. Burkart",NA,NA,NA,NA,"1969","02","13",NA,NA,NA,NA,NA
"188","2019-01-25 15:41:12-02","IAC","IAC","35442","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","N.M. Ivanauskas","341","1995","08","27",NA,"Brasil","São Paulo","Pariquera-Açu","Estação experimental, floresta atlantica","-47.8811","-24.715",NA,NA,NA,NA,NA,NA,"N.M. Ivanauskas",NA,NA,"-47.8811","-24.7150","1995","08","27",NA,NA,NA,NA,NA
"189","2019-01-25 15:35:03-02","IAC","IAC","36040","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"R.B. Torres et al.","469","1998","03","25",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,"R.B. Torres et al.",NA,NA,"-47.882500","-24.608333","1998","03","25",NA,NA,NA,NA,NA
"190","2019-06-24 08:12:59-03","IAC","IAC","50314","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","481","2007","09","19",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,NA,NA,"subparcela 16, indivíduo I 0312.",NA,NA,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",NA,NA,"-45.083511","-23.367009","2007","09","19",NA,NA,NA,NA,NA
"191","2020-07-23 12:14:48-03","CEPLAC","CEPEC","11590","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"T. S. dos Santos","3060","1975","10","09",NA,"Brasil","Bahia","LOMANTO JUNIOR","Km 3 a 8 do ramal liga o Km 41/Lomanto Junior.",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Viola",NA,NA,"M. P. Morim",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"192","2020-07-23 12:14:48-03","CEPLAC","CEPEC","29961","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"G. P. Lewis","772","1981","12","05",NA,"Brasil","Bahia","ITAMARAJÚ","Faz. Pau-Brasil.","-39.533333","-17.05",NA,NA,NA,NA,NA,NA,"M. P. Morim",NA,NA,"39W32'0","17S3'0",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
