"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","sex"
"157","2020-11-12 17:02:29-03","UEL","FUEL","56060","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Burchardt, P","Burchardt, P; Vanzela, ALL","213","2017","09","01",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.054111","-25.305",NA,NA,"FUEL056060",NA,NA,NA,NA,"2017","09","-49.054111","-25.305",NA,NA,NA,"01",NA,NA,NA
"158","2019-11-01 15:14:22-03","UnB","UB","169531","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Eiten, LT","Brade, AC","19285","1948","08","13","Southern America","Brasil","Espírito Santo","Castelo","Braço do Sul-Forno.","-41.184700012207","-20.6035995483398",NA,"1950-1966; terrestre na sombra.","UB0009581","UB0009581",NA,NA,NA,"1960","01",NA,NA,"23588","auto",NA,"04",NA,NA,NA
"159","2019-11-01 15:14:22-03","UnB","UB","193060","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Lucento, M","Markgraf, F; Apparício","10316","1952","12","08","Southern America","Brasil",NA,NA,"Bocaina, Lageado.",NA,NA,NA,"RB 81581; Frequente.; Mato de Padocarpus.","UB0009579","UB0009579","1600","1600",NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:14:22-03","UnB","UB","193410","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Baum, M","Rambo, B","RB84136","1953","02","20","Southern America","Brasil","Rio Grande do Sul",NA,"Taimbesinho p.S.Fr de Paula",NA,NA,NA,NA,"UB0009578","UB0009578",NA,NA,NA,"1955","08",NA,NA,NA,NA,NA,"10",NA,NA,NA
"161","2019-11-01 15:14:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Lucento, M","Markgraf, F; Apparício","10316","1952","12","08","Southern America","Brasil",NA,NA,"Bocaina, Lageado.",NA,NA,NA,"RB 81581; Frequente.; Mato de Padocarpus.","UB0009580","UB0009580","1600","1600",NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-03 10:03:34-03","UFSCar","SORO","7240","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","S. Honda, R. Trevisan","Izumizawa, C.M.; Ramos, T.F.; Moreira, C.G.","284","2000","09","22",NA,"Brasil","São Paulo","São Paulo","Parelheiros, Cratera de Colônia. Borda da trilha, ao lado da FEBEM.","-46.6300010681152","-23.5400009155273",NA,"Erva cespitosa, espiguetas verdes.",NA,NA,NA,NA,NA,"2007","10",NA,NA,"53584","auto",NA,"28",NA,NA,NA
"163","2020-08-20 14:59:14-03","UFSC","FLOR","50907","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Weber, P.A.P.","Eiten, G.; Eiten, L.T.","2756",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"FLOR0050907",NA,NA,NA,NA,"2017","11",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"164","2020-08-20 14:59:14-03","UFSC","FLOR","26734","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, P.J.S. da","Sobral, M.","2966","1984","04","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Josafá.","-50.5835990905762","-29.4480991363525",NA,"erva, flor inflorescência castanha","FLOR0026734",NA,NA,NA,NA,"2013","02",NA,NA,"76715","auto",NA,"01",NA,NA,NA
"165","2020-08-20 14:59:14-03","UFSC","FLOR","16319","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Araujo, A.C.","Falkenberg, D.B.","3558","1986","10","31",NA,"Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,"0,5m altura","FLOR0016319",NA,"750","750",NA,"1997","05",NA,NA,"18275","auto",NA,"28",NA,NA,NA
"166","2020-08-20 14:59:14-03","UFSC","FLOR","17593","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, P.J.S. da","Falkenberg, D.B.","4523","1987","10","31",NA,"Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0017593",NA,"600","600",NA,"2013","02",NA,NA,"18275","auto",NA,"01",NA,NA,NA
"167","2020-08-20 20:41:11-03","UFSC","FLOR","473","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Barros, M.","Reitz, R.; Klein, R.M.","9778","1960","09","03",NA,"Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"FLOR0000473",NA,"1200","1200",NA,"1963",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"168","2020-08-20 20:41:11-03","UFSC","FLOR","474","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Barros, M.","Reitz, R.; Klein, R.M.","9701","1960","08","11",NA,"Brasil","Santa Catarina","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535",NA,NA,"FLOR0000474",NA,"1000","1000",NA,"1963",NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA
"169","2021-03-04 15:42:09-03","IF","SPSF","17026","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Rhynchospora Sp.","uniflora","Rhynchospora Sp. uniflora",NA,NA,"J.B.Baitello","585","1994","03","30","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto","Liliopsida",NA,NA,NA,NA
"170","2017-09-11 16:27:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","Kunth",NA,"?","Herb. Sells.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Rio das Pedras","Ad Rio das Pedras fluvium.","-47.61","-22.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.61","-22.84",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:51:34-03","UFRGS","ICN","062405","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Sobral, M; Stehmann, JR","2672","1983","12",NA,"América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,"Erva; Interior de mato","ICN00008933","ICN00008933",NA,NA,NA,"2013","02",NA,NA,"30776","auto",NA,"01",NA,NA,NA
"172","2021-02-08 12:51:34-03","UFRGS","ICN","191272","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1874","2012","03","04","América do Sul","Brasil","RS","São Francisco de Paula","Pró-mata","-50.5835990905762","-29.4480991363525",NA,"Interior de mata","ICN00008948","ICN00008948",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"173","2021-02-08 12:51:34-03","UFRGS","ICN","191268","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1870","2012","03","07","América do Sul","Brasil","RS","São José dos Ausentes","Pico do Monte Negro","-49.799167","-28.617222",NA,"Borda de mata","ICN00008944","ICN00008944",NA,NA,NA,NA,NA,"-49.799167","-28.617222",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:51:34-03","UFRGS","ICN","191269","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1871","2012","03","07","América do Sul","Brasil","RS","São José dos Ausentes","Pico do Monte Negro","-49.799167","-28.617222",NA,"Borda de mata","ICN00008946","ICN00008946",NA,NA,NA,NA,NA,"-49.799167","-28.617222",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:51:34-03","UFRGS","ICN","191271","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1873","2012","03","04","América do Sul","Brasil","RS","São Francisco de Paula","Pró-mata","-50.166111","-29.475556",NA,"Interior de mata","ICN00008936","ICN00008936",NA,NA,NA,NA,NA,"-50.166111","-29.475556",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:51:34-03","UFRGS","ICN","191273","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1875","2012","03","04","América do Sul","Brasil","RS","São Francisco de Paula","caminho para o Pró-mata","-50.236111","-29.450833",NA,"Interior de mata","ICN00008949","ICN00008949",NA,NA,NA,NA,NA,"-50.236111","-29.450833",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:51:34-03","UFRGS","ICN","191274","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1876","2012","03","04","América do Sul","Brasil","RS","São Francisco de Paula","Pró-mata","-50.166111","-29.475556",NA,"Interior de mata","ICN00008950","ICN00008950",NA,NA,NA,NA,NA,"-50.166111","-29.475556",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:51:34-03","UFRGS","ICN","191275","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1877","2012","03","04","América do Sul","Brasil","RS","São Francisco de Paula","caminho para o Pró-mata","-50.236111","-29.450833",NA,"Borda de mata","ICN00008943","ICN00008943",NA,NA,NA,NA,NA,"-50.236111","-29.450833",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:51:34-03","UFRGS","ICN","191276","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1878","2012","03","04","América do Sul","Brasil","RS","São Francisco de Paula","caminho para o Pró-mata","-50.236111","-29.450833",NA,"Borda de mata","ICN00008945","ICN00008945",NA,NA,NA,NA,NA,"-50.236111","-29.450833",NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:51:34-03","UFRGS","ICN","133002","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Harley, RM; et al.","53425","1999","01","09","América do Sul","Brasil","BA","Abaíra","Catolés de cima, na trilha para a Serra do Barbado","-41.6636009216309","-13.2496995925903",NA,"doação Feira de Santana","ICN00008929","ICN00008929 ICN00008929_1",NA,NA,NA,"2012","10",NA,NA,"26531","auto",NA,"01",NA,NA,NA
"181","2021-02-08 12:51:34-03","UFRGS","ICN","062403","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Sobral, M; Stehmann, JR","2640","1983","12",NA,"América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,"ICN00008930","ICN00008930",NA,NA,NA,"2013","01",NA,NA,"30776","auto",NA,"31",NA,NA,NA
"182","2021-02-08 12:51:34-03","UFRGS","ICN","062457","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Stehmann, JR","612","1985","04","28","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,"Erva; Interior de mato","ICN00008932","ICN00008932",NA,NA,NA,"2013","02",NA,NA,"30776","auto",NA,"01",NA,NA,NA
"183","2021-02-08 12:51:34-03","UFRGS","ICN","141956","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Scherer, C","s.n.","2005","12","16","América do Sul","Brasil","RS","São Francisco de Paula","Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,"Espécie coletada na borda da mata, em ambiente sombreado.","ICN00008938","ICN00008938",NA,NA,NA,"2013","02",NA,NA,"76715","auto",NA,"01",NA,NA,NA
"184","2021-02-08 12:51:34-03","UFRGS","ICN","085124","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Sobral, M","2966","1988","04",NA,"América do Sul","Brasil","RS","São Francisco de Paula","Josafá","-50.5835990905762","-29.4480991363525",NA,"Erva; Infl. Castanhas.; Interior de mato","ICN00008931","ICN00008931 ICN00008931_1",NA,NA,NA,"2013","02",NA,NA,"76715","auto",NA,"01",NA,NA,NA
"185","2021-02-08 12:51:34-03","UFRGS","ICN","090757","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Sobral, M; et al.","6455","1989","02",NA,"América do Sul","Brasil","SC","Bom Jardim da Serra","Desfiladeiro do Funil","-49.624698638916","-28.3369007110596",NA,"Erva; Campos rupestres e entremeados de banhados de mata nebular. Interior de mata.","ICN00008934","ICN00008934",NA,NA,NA,"2013","02",NA,NA,"32577","auto",NA,"01",NA,NA,NA
"186","2021-02-08 12:51:34-03","UFRGS","ICN","192495","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Barros, M","Reitz, R; Klein, RM","9778","1960","09","03","América do Sul","Brasil","SC","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,"Doação FLOR 473; Matinha","ICN00008935","ICN00008935 ICN00008935_1","1200","1200",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"187","2021-02-08 12:51:34-03","UFRGS","ICN","137702","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Longhi-Wagner, HM","8721","2003","01","29","América do Sul","Brasil","SC","Urubici","Serra do Rio dos Bugres","-49.5917015075684","-28.0149993896484",NA,"Interior de mata.","ICN00008941","ICN00008941",NA,NA,NA,"2013","02",NA,NA,"30102","auto",NA,"01",NA,NA,NA
"188","2021-02-08 12:51:34-03","UFRGS","ICN","144341","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Muniz, CFS; et al.","243","1981","02","12","América do Sul","Brasil","SP","Cunha","Reserva Florestal","-44.9599990844727","-23.0699996948242",NA,"Doação Herbário SP.","ICN00008939","ICN00008939","1100","1100",NA,"2013","02",NA,NA,"38855","auto",NA,"01",NA,NA,NA
"189","2021-02-08 12:51:34-03","UFRGS","ICN","191270","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1872","2012","03","04","América do Sul","Brasil","RS","Cambará do Sul","Quenion Fortaleza","-49.799167","-28.617222",NA,"Borda de mata","ICN00008947","ICN00008947",NA,NA,NA,NA,NA,"-49.799167","-28.617222",NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:51:34-03","UFRGS","ICN","159076","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Longhi-Wagner, HM; Silveira, GH","10712","2009","01","15","América do Sul","Brasil","RS","São José dos Ausentes","Monte Negro no topo S28°37'06.2'' W49°47'59 6''","-49.799722","-28.618333",NA,"dominante, touceiras flácidas; ambiente bem turfoso, liquenizado, decomposição madeira, interior e borda de mata","ICN00008940","ICN00008940","1396","1396",NA,"2013","02","-49.799722","-28.618333",NA,NA,NA,"01",NA,NA,NA
"191","2021-02-08 12:51:34-03","UFRGS","ICN","181022","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS; Ardissone, RE","2180","2014","11","15","América do Sul","Brasil","RS","São José dos Ausentes","Pico do Monte Negro","-49.800278","-28.616944",NA,"Borda de mata com araucária","ICN00009046","ICN00009046",NA,NA,NA,"2015","01","-49.800278","-28.616944",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:51:37-03","UFRGS","ICN","186828","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","A.Gray","Silva Filho, PJS","Fonseca, ML; Oliveira, FCA; Silva Filho, AP; Barros, BS","6550","2010","03","29","América do Sul","Brasil","TO","Santa Maria do Tocantins","Bacia do Tocantis. Sub-bacia: rio tocantins.","-48.013333","-8.768611",NA,"Projeto Mapeamento e Inventário do Estado do Tocantins.; Erva com inflorescência marrom. Abundante.; Solo argiloso, preto, úmido. Relevo plano. Vegetação: savana parquer com clareiras de campo formando lagoa temporária.","ICN00012164","ICN00012164 ICN00012164_1",NA,NA,NA,"2015","10","-48.013333","-8.768611",NA,NA,NA,"27",NA,NA,NA
"193","2021-02-08 12:51:37-03","UFRGS","ICN","186831","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","A.Gray","Silva Filho, PJS","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Barros, BS","1699","2010","03","19","América do Sul","Brasil","TO","Cristalândia","Fazenda São Sebastião. Bacia do Araguaia. Sub-bacia do rio Pium.","-49.577778","-10.566111",NA,"Projeto Mapeamento e Inventário do Estado do Tocantins.; Erva de inflorescência marrom. Abundante.; Solo argiloso, úmido. Relevo plano. Vegetação: savana parque (cerrado inundável).","ICN00012146","ICN00012146 ICN00012146_1",NA,NA,NA,"2015","10","-49.577778","-10.566111",NA,NA,NA,"27",NA,NA,NA
"194","2021-02-08 12:51:44-03","UFRGS","ICN","173201","S","Plantae","Monocotyledon",NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Silva Filho, PJS","Silva Filho, PJS","1404","2011","11","03","América do Sul","Brasil","RS","Cambará do Sul","Cânion Fortaleza.","-49.961667","-29.066111",NA,NA,"ICN00008942","ICN00008942",NA,NA,NA,"2013","02","-49.961667","-29.066111",NA,NA,NA,"01",NA,NA,NA
"195","2019-11-21 10:03:29-03","IBt","SP","212626","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Sugiyama, M; et al.","677","1986","09","18",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333",NA,"Em barranco úmido dom Sphagnum, picada um",NA,NA,"750","900",NA,"2017","03","-46.316667","-23.783333",NA,NA,NA,"20",NA,NA,NA
"196","2020-07-02 08:40:06-03","IBt","SP","279416","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Martins, E","29391","1993","11","13",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.832222","-23.361389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.832222","-23.361389",NA,NA,NA,NA,NA,NA,NA
"197","2020-08-27 12:19:40-03","IBt","SP","310816","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Souza, JP","848","1996","12","13",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"198","2020-10-22 10:12:45-03","IBt","SP","344618","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Alves, M","1781","1999","01","07",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"199","2020-10-22 10:12:45-03","IBt","SP","345551","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Alves, M","1798","2000","01","14",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"200","2019-11-21 10:03:29-03","IBt","SP","39702","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Muniz, CFS","Gehrt, A","s.n.","1938","10","04",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"1987","10",NA,NA,"27258","auto",NA,NA,NA,NA,NA
"201","2019-11-21 10:03:29-03","IBt","SP","9323","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Muniz, CFS","Luederwaldt, H","s.n.","1910","11",NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"1987","10",NA,NA,"27258","auto",NA,NA,NA,NA,NA
"202","2019-11-21 10:03:29-03","IBt","SP","269355","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Muniz, CFS","Kirizawa, M","2869","1994","08","11",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada 17","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"2002","03",NA,NA,"27258","auto",NA,"21",NA,NA,NA
"203","2019-11-21 10:03:29-03","IBt","SP","224427","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva Filho, PJS","Kirizawa, M; Sugiyama, M","2073","1988","09","29",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada 1, ca. 500m. da casa do Naturalista, sobre barranco úmido","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"2017","03",NA,NA,"27258","auto",NA,"20",NA,NA,NA
"204","2020-10-22 10:12:45-03","IBt","SP","351292","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Longhi Wagner, HM","2989","1996","01","23",NA,"Brasil","São Paulo","São José do Barreiro","Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"205","2020-07-16 10:05:36-03","IBt","SP","289904","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Thomas, WW","Godoy, SAP","739","1995","08","16",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"206","2020-10-08 08:53:10-03","IBt","SP","337989","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Sucre, D","6779","1970","05",NA,NA,"Brasil","Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-11 11:19:59-03","IBt","SP","474026","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Hatschbach, G","24731","1970","09","18",NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"208","2020-07-02 08:40:06-03","IBt","SP","279539","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Baitello, JB","585","1994","03","30",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"209","2019-11-21 10:03:30-03","IBt","SP","9343","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Muniz, CFS","Edwall, G","CGG3153","1895","08","15",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Beira os ribeirão e no campo humido sujo","SP009310","SP009310","800","800",NA,"2000","10",NA,NA,"27258","auto",NA,NA,NA,NA,NA
"210","2019-11-21 10:03:30-03","IBt","SP","9322","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Gross, R","Loefgren, A","CGG3614","1896","12","22",NA,"Brasil","São Paulo","São Francisco","Beira caminho, campo.","-50.689998626709","-20.3500003814697",NA,"Herbacea, pequena, folhas lineares.","SP009297","SP009297",NA,NA,NA,NA,NA,NA,NA,"9856","auto",NA,NA,NA,NA,NA
"211","2010-08-16 16:42:35-03","GH","HU-HERB","GH 00027979","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","sororopana","Rhynchospora sororopana","Steyermark",NA,"J. A. Steyermark","60831","1944","12","3","South America","Venezuela","Bolívar",NA,"Along Quebrada Sororopan, between Santa Teresita de Kavanayen and Rio Tek-Yunsen, alt. 1375 m",NA,NA,"Sheet",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"60831",NA,"undetermined"
