"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"668","2008-05-27 22:02:00-03","MO","MOBOT","84105","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","A. Delgado (MEXU)",NA,NA,NA,"David N. Smith","1982","6","16","Peru","Pasco","Oxapampa","Iscozacin, near confluence of Rio Palcazu and Rio Iscozacin (Juan Franzen property) Pasture edge.","-75.21666","-10.2",NA,NA,"430.00000000",NA,NA,NA,NA,"Smith 1912",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","82-92",NA,NA,NA
"669","2013-10-09 05:40:00-03","MO","MOBOT","85385","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","7","23","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, on rocks. Forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Zardini 13905",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","130",NA,NA,NA
"670","2020-06-17 08:16:00-03","MO","MOBOT","87208","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald Liesner",NA,NA,NA,"James C. Solomon","1983","4","21","Bolivia","Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,NA,"600.00000000",NA,NA,NA,NA,"Solomon 9999",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"8","83-49",NA,NA,NA
"671","2014-01-24 10:18:00-02","MO","MOBOT","880183","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","D. Neill (MO)",NA,NA,NA,"Milton Aulestia|Nestor Andi|Enomenga, Nenquerei","1993","11","22","Ecuador","Napo","Orellana","Parque Nacional Yasun. Carretera y oleoducto de Maxus en connstruccin Km. 47-48. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.5","-0.7833333",NA,NA,"250.00000000",NA,NA,NA,NA,"Aulestia 1283",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"672","2014-01-24 13:41:00-02","MO","MOBOT","880577","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","D. Neill (MO)",NA,NA,NA,"Milton Aulestia","1994","2","8","Ecuador","Napo","Orellana","Parque Nacional Yasun. Carretera y oleoducto de Maxus en construcción Km. 32, al sur del Río Tiputini. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.4833333","-0.6166667",NA,NA,"250.00000000",NA,NA,NA,NA,"Aulestia 1685",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"673","2008-05-27 22:02:00-03","MO","MOBOT","88787","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald Liesner",NA,NA,NA,"James C. Solomon","1983","4","25","Bolivia","Tarija","Arce","Ca. 2 hours by trail N of Sidras (trail to Tariquia). Moist subtropical forest with some disturbance.","-64.53333","-22.2",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,"Solomon 10138",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"8","83-53",NA,NA,NA
"674","2008-05-27 22:02:00-03","MO","MOBOT","89851","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros. Cerrado forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,"Zardini 16546",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","196",NA,NA,NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","90058","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"William J. Hahn|et al.","1983","1","13","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Medium tall deciduous forest. Tabebuia, Astronium, Peltophorum, and Eugenia as dominants. Soil sandy, pale reddish.","-56.83333","-26",NA,NA,NA,NA,NA,NA,NA,"Hahn 1036",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","83-1",NA,NA,NA
"676","2016-10-13 05:56:00-03","MO","MOBOT","91035","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Alfonso Delgado Salinas",NA,NA,NA,"David A. Neill|Robin J. Marles","1985","11","16","Ecuador","Napo",NA,"Río Napo, 2 km río abajo de Campana Cocha, boca del Río Huambuno. Bosque Muy Húmedo Tropical. Bosque perturbado y primario.","-77.48333","-0.98333",NA,NA,NA,NA,NA,NA,NA,"Neill 7000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","85-31",NA,NA,NA
"677","2008-05-27 22:02:00-03","MO","MOBOT","91350","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","A. Schinini (CTES)",NA,NA,NA,"William J. Hahn","1984","4","15","Paraguay","Guairá",NA,"Colonia Independencia: Selectively logged forest to the east of town.","-56.25","-25.66666",NA,NA,NA,NA,NA,NA,NA,"Hahn 2256",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"47","84-16",NA,NA,NA
"678","2008-05-27 22:02:00-03","MO","MOBOT","91723","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia. South of Cañada. Floating island.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18880",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","283",NA,NA,NA
"679","2008-05-27 22:02:00-03","MO","MOBOT","93160","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","R. Liesner",NA,NA,NA,"Calaway H. Dodson|et al.","1972","9","12","Ecuador","Los Ríos",NA,"Río Palenque Biological Station. Km 56 Quevedo - Santo Domingo.","-79.36666","-0.58333",NA,NA,"150.00000000","220.00000000",NA,NA,NA,"Dodson 5128",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2015-08-10 05:49:00-03","MO","MOBOT","100600567","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","E.D. Silva",NA,NA,NA,"Amaro Macedo","1956","5","15","Brazil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,"Macedo 4510",NA,NA,"South America",NA,"50022","auto",NA,NA,NA,"1",NA,NA,NA,NA
"681","2011-10-06 20:16:00-03","MO","MOBOT","2428789","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato|Silvana Sede|Ricardo Micheli","2002","2","28","Argentina","Corrientes","Monte Caseros","Santa Ana.","-57.93333","-30.9",NA,NA,NA,NA,NA,NA,NA,"Fortunato 7530",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2013-06-03 12:21:00-03","MO","MOBOT","100600565","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","R.L. Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","1976","4","5","Brazil","Paraná","Adrianópolis","Barra rio Pardo.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 38358",NA,NA,"South America",NA,"49901","auto",NA,NA,NA,"1",NA,NA,NA,NA
"683","2013-06-03 12:32:00-03","MO","MOBOT","100600570","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","E.D. Silva",NA,NA,NA,"R. Kummrow","1976","1","23","Brazil","Paraná","Tijucas do Sul","Represa de Vossoroca.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"Kummrow 1029",NA,NA,"South America",NA,"25228","auto",NA,NA,NA,"1",NA,NA,NA,NA
"684","2010-02-15 12:33:00-02","MO","MOBOT","3220912","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","S. De Walt",NA,NA,NA,"Sarah DeWalt|Alcides Serato","1995","5","26","Bolivia","La Paz",NA,"Prov. Iturralde, Comunidad de Buena Vista, Barbecho. Bejuco.","-67.55","-14.36666",NA,NA,"180.00000000",NA,NA,NA,NA,"DeWalt 491",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2008-05-27 22:02:00-03","MO","MOBOT","87067","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","7","21","Paraguay","Paraguarí",NA,"Macizo Acahay. On diorite rock outcrops on Eastern side of Eastern peak.","-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,"Zardini 5822",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","88-55",NA,NA,NA
"686","2014-04-13 05:22:00-03","MO","MOBOT","1784644","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","R. Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry|Gerrit Davidse|Fany Llanos","1974","1","8","Colombia","Tolima",NA,"11 km NE of Melgar along Río Sumapaz. Roadside and gallery forest in steep-sided valley. Near border with Cundinamarca","-74.5852777","4.2669445",NA,NA,"420.00000000",NA,NA,NA,NA,"Gentry 8969",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","3302",NA,NA,NA
"687","2015-02-17 11:35:00-02","MO","MOBOT","3329924","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","M. Nee",NA,NA,NA,"D. Villarroel|L.H. Morales|R.A. Flores","2006","4","8","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista, sobre el camino principal entre la abra hasta la casa Don Pastor, Bosques semideciduos con árboles como Astronium urundeuva, Machaerium scleroxylum, Anadenthera colubrina y Myroxylum peruiferum, suelos franco arcillosos, dosel en.","-64.6763889","-18.3319445",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,"Villarroel Segarra 488",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"688","2008-05-27 22:02:00-03","MO","MOBOT","82720","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"David N. Smith|Marianne Buddensiek|Valentín García","1989","6","20","Bolivia","Beni","Gral. Ballivian","Km 35, carretera Yucumo-Rurrenabeque, Colegio Técnico Agropecuario Río Colorado. Bosque tropical pluvial, húmedo, en estado primario con frequentes perturbios naturales. Especimenes preservados en alcohol.","-67.08333","-14.83333",NA,NA,"235.00000000",NA,NA,NA,NA,"Smith 13584",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"13","49",NA,NA,NA
"689","2011-06-08 12:01:00-03","MO","MOBOT","81348","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Ronald L. Liesner (MO)",NA,NA,NA,"José Schunke V.","1976","6",NA,"Peru","Huánuco","Leoncio Prado","Dtto. Herinilio Valdizan; cerca a la Divisoria.","-75.79222","-9.16638",NA,NA,"1500.00000000","1600.00000000",NA,NA,NA,"Schunke Vigo 9402",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","15",NA,NA,NA
"690","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","10652","PreservedSpecimen","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Trepadeira, botão em forma de parafuso, esverdeado, flor com estandarte branco-amarelado.;",NA,NA,NA,"Tracheophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"691","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","10651","PreservedSpecimen","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Trepadeira, fruto.;",NA,NA,NA,"Tracheophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"692","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","10650","PreservedSpecimen","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Trepadeira, botão em forma de parafuso, esverdeado, flor com estandarte branco-amarelado.;",NA,NA,NA,"Tracheophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"693","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","482","PreservedSpecimen","Plantae","Fabaceae","Leptospron","adenanthum","Leptospron adenanthum","(G. Mey.) A. Delgado","Silva, E.D.",NA,NA,NA,"Yano, Olga",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Fazenda Felicidade","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"12.0","Tracheophyta","Fabales","América do Sul",NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"694","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","466","PreservedSpecimen","Plantae","Fabaceae","Leptospron","adenanthum","Leptospron adenanthum","(G. Mey.) A. Delgado","Silva, E.D.",NA,NA,NA,"Mambreu, E. - Garcia, D.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Represa de São José so Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"55.0","Tracheophyta","Fabales","América do Sul",NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"695","2018-05-28 17:23:58-03","UNIOESTE","UNOP","6831","S","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Snak, C.","2010","05",NA,"Policena, A.; Silva, M.X.; Silva, M.X.","2010","04","16","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Erva volúvel, flor creme.",NA,NA,"s.n.",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-08-31 09:15:40-03","INPA","INPA","258929","S","Plantae","Leguminosae-Pap","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Delgado-Salinas, A; Snak, C","2014","11",NA,"Simon, MF","2013","06","20","Brasil","Rondônia","Porto Velho","12 km NW de Abunã, margem direita do rio Madeira, T10P1.","-65.366667","-9.597778","-65.366667","-9.597778",NA,NA,NA,"INPA0258929",NA,"1838","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-08-31 09:16:40-03","INPA","INPA","148237","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.",NA,NA,NA,NA,"Colares, IG","1987","06","10","Brasil","Amazonas","Presidente Figueiredo","Rio Uatumã, acima da barragem da UHE de Balbina, Rio Uatumã, acima da barragem fa UHE Balbina, margem esquerda.","-59.5","-1.833333","-59.5","-1.833333",NA,NA,NA,"INPA0148237","INPA0148237 INPA0148237_e","256","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2021-01-10 20:50:32-03","INPA","INPA","222498","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.","Ramos, JF; Cortes, A","2007","10","27","Souza, LAG de","2007","10","14","Brasil",NA,NA,"Na beira da estrada e mata secundária do ramal 3 da estrada vicinal da Cachoeirinha, nas imediações da cidade de São Gabriel da Cachoeira. Cresce em solo espodossolo de textura arenosa.","-67",NA,"-67",NA,NA,NA,NA,"INPA0222498","INPA0222498 INPA0222498_e","76_07","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-08-31 09:16:40-03","INPA","INPA","65606","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.","Silva, E da","2011","06","14","Mota, CDA da","1977","05","16","Brasil","Mato Grosso","Aripuanã","Núcleo do Ariopuanã","-59.4","-10.1","-59.4","-10.1",NA,NA,NA,"INPA0065606","INPA0065606 INPA0065606_1 INPA0065606_1e INPA0065606_2 INPA0065606_e INPA0065606_e2","1719","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-01-10 20:50:32-03","INPA","INPA","98926","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.","Nadruz, MA","1986","08","05","Guarim Neto, G","1980","09","14","Brasil","Mato Grosso","Cáceres","Estação Ecológica de Taiamã, Estação Ecológica de Taiamã. Nos arredores do acampamento.","-57.4","-16.8","-57.4","-16.8",NA,NA,NA,"INPA0098926","INPA0098926 INPA0098926_e","276","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-08-31 09:16:40-03","INPA","INPA","177073","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.",NA,NA,NA,NA,"Macêdo, M","1993","08","26","Brasil","Mato Grosso","Várzea Grande","Várzea Grande, Loteamento 13 de setembro.","-56.1","-15.6","-56.1","-15.6",NA,NA,NA,"INPA0177073","INPA0177073 INPA0177073_e","3188","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-08-31 09:16:40-03","INPA","INPA","220146","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.","Ramos, JF","2007",NA,NA,"Sasaki, D","2007","01","24","Brasil","Mato Grosso","Alta Floresta","Propriedade particular de preservação ambiental delimitada pelo Parque Estadual do Cristalino e pelos rios Teles Pires e Cristalino. Trilha da Serra. Grande afloramento rochoso com ilhas de solo com populações de Costus e gravatá. Presença de Spondia","-55","-9","-55","-9","301","301",NA,"INPA0220146","INPA0220146 INPA0220146_e","1396","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-08-31 09:16:40-03","INPA","INPA","256052","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.",NA,NA,NA,NA,"Lewis, GP","1987","03","09","Brasil","Roraima","Alto Alegre","Ilha de Maracá, Rio Uraricoera","-61.833333","3.583333","-61.833333","3.583333",NA,NA,NA,"INPA0256052","INPA0256052 INPA0256052_e","1434","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-08-31 09:16:40-03","INPA","INPA","177071","S","Plantae","Leguminosae-Pap","Vigna","adenantha","Vigna adenantha","(G.Mey.) Marechalet al.",NA,NA,NA,NA,"Macêdo, M","1993","08","26","Brasil","Mato Grosso","Várzea Grande","Várzea Grande, Loteamento 13 de Setembro.","-56.1","-15.6","-56.1","-15.6",NA,NA,NA,"INPA0177071","INPA0177071 INPA0177071_e","3186","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-08-31 09:16:40-03","INPA","INPA","134686","S","Plantae","Leguminosae-Pap","Vigna","caracalla","Vigna caracalla","(L.) Verdc.","Lima, HC de","2015","09",NA,"Silva, MFF da","1983","06","01","Brasil","Pará","Marabá","FLONA de Carajás, Serra Norte, Carajás, Serra Norte, mina de manganês, H-7. Mata rala com abundância de cipo.","-50","-6","-50","-6",NA,NA,NA,"INPA0134686","INPA0134686 INPA0134686_1 INPA0134686_e INPA0134686_e1 INPA0134686_nd","1418","Dicotyledon Rosids","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-07-28 18:27:27-03","MBML","MBML-HERBARIO","26444",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2006","05","23","Brasil","Espírito Santo","Linhares","São Sebastião, Prop.: Duílio Petri","-40.488889","-19.325556","40W29'20","19S19'32","400","400","Liana 4m, botões florais, flores lilás. Borda de mata alterada.","MBML026444","MBML026444","2311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","2694",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"W. Boone","1984","04","03","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Trepadeira flores amarelas.","MBML002694","MBML002694","99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","30619",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","07","17","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.","-40.470556","-20.059167","40W28'14","20S3'33","150","150","Liana, frutos imaturos de cor verde.","MBML030619","MBML030619","2872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35449",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"A. P. Fontana; L. Kollmann & K. A. brahim","2008","04","25","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, matacões.","-41.121417","-21.003361","41W7'17,1","21S0'12,1","650","650","Trepadeira. Flores amarelas.","MBML035449","MBML035449","3187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","34663",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"L. Kollmann; A.P. Fontana & K. Brahim","2008","04","14","Brasil","Espírito Santo","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,"Liana no sol, botões verdes.","MBML034663","MBML034663","10805",NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","29210",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"L. Kollmann","2007","03","16","Brasil","Espírito Santo","Santa Leopoldina","California","-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,"Liana no sol, flores amarelas.","MBML029210","MBML029210","9553",NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-07-28 18:27:27-03","MBML","MBML-HERBARIO","2799",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"W. Boone","1984","04","05","Brasil","Espírito Santo","Santa Teresa","Estrada para a Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Trepadeira rasteiras, com flores amarelas.","MBML002799","MBML002799","18",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-07-28 18:27:27-03","MBML","MBML-HERBARIO","2796",NA,"Plantae","Leguminosae Faboideae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","C. Snak/07-04-2015",NA,NA,NA,"J. M. Vimercat","1984","06","19","Brasil","Espírito Santo","Santa Teresa","Estrada para a Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Trepadeira, frutos jovens.","MBML002796","MBML002796","197",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","26007",NA,"Plantae","Leguminosae Faboideae","Sigmoidotropis","cf. speciosa","Sigmoidotropis cf. speciosa","(Kunth) A.Delgado","C. Snak/07-04-2015",NA,NA,NA,"V. Demuner; et al","2006","01","19","Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro)","-40.551111","-19.348333","40W33'4","19S20'54",NA,NA,"Liana 4m, botões florais, flores roxa. Interior de mata pedregosa na base de afloramentos rochosos (Gruta a base da mata).","MBML026007","MBML026007","1753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","48257",NA,"Plantae","Leguminosae Faboideae","Sigmoidotropis","cf. speciosa","Sigmoidotropis cf. speciosa","(Kunth) A.Delgado","C. Snak/07-04-2015",NA,NA,NA,"C. N. de Fraga; A. P. Fontana & L. Kollmann","2011","06","03","Brasil","Espírito Santo","Santa Teresa","Julião. Floresta Atlântica de Encosta","-40.540278","-19.742778","40W32'25","19S44'34","747","747","Liana. Folhas verde discolores. Flores com sépalas verdes, pétalas brancas, vinosas na base, estandarte vinoso. Frutos verde-amarelados","MBML048257","MBML048257","3392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
