"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"96","2019-11-08 08:50:54-03","FURB","FURB","36553","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R","Bresolin, A.","1973","06","27","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"350","350","FURB21280","FURB21280","1982",NA,NA,"761",NA,NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"97","2021-03-16 17:54:58-03","UCS","HUCS","6676","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","R.S. Cowan","Klein, R.M.","Klein, R.M.","1968","09","10","Brasil","Santa Catarina","Florianópolis","Morro da Costa da Lagoa - Ilha de SC","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"1977",NA,NA,"7904","Mata","Angiospermae","Sapindales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"98","2021-03-16 17:54:58-03","UCS","HUCS","6677","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","R.S. Cowan","Reitz, R.","Klein, R.M.","1969","07","18","Brasil","Santa Catarina","Ilhota","Morro do Baú - Parque Botânico","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,NA,NA,"1981",NA,NA,"8337","Árvores de 15 m de altura; Na mata","Angiospermae","Sapindales",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"99","2021-03-16 17:54:58-03","UCS","HUCS","42926","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","R.S. Cowan","Grings, M.; Molz, M.","Grings, M.","2013","11","21","Brasil","Rio Grande do Sul","Morrinhos do Sul","Pixirica","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"1820","árvore com 15 m de altura; frutos imaturos verdes, alguns inicinado a ficar cor de vinho.; em borda de Floresta Ombrófila Densa de Terras Baixas.","Angiospermae","Sapindales",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA
"100","2021-03-16 17:54:58-03","UCS","HUCS","4127","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","R.S. Cowan","Hatschbach, G.","Silva, J.M.","1987","09","25","Brasil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1988",NA,NA,"327","Árvore 10m; Mata pluvial encosta de colina","Angiospermae","Sapindales",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"101","2019-08-16 08:38:53-03","UTFPR","HCF","25039","S","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","I.D.C. Cruz","I.D.C. Cruz","2017","10","20","Brasil","PR","Paranaguá","Ilha do Mel","-48.311944","-25.511111","48°18'43 W","25°30'40 S",NA,NA,NA,NA,"2017","11",NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:38:53-03","UTFPR","HCF","23503","S","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","G. Hatschbach","G. Tiepolo","1996","06","12","Brasil","PR","Guaratuba","Sítio Vick","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"1996","07","01","369","árvore com 20 m de altura, botões florais presentes.",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:19:42-03","MBM","MBM","396903","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Maçaneiro, J.P.","Maçaneiro, J.P.; Seubert, R.C.; Seubert, R.C.","2013","07","28","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Morro do Sapo","-49.104278","-27.069028","-49.104278","-27.069028","640","640","MBM396903","MBM396903","2013","08","22","46","Arbórea, 25m.; Floresta Ombrófila Densa. Topo de morro.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:19:42-03","MBM","MBM","412762","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.; Brotto, M.L.; Meyer, F.S.","2017","10","13","Brazil","Paraná","Antonina","Bairro Alto, trilha para a base do Ibitirati","-48.805833","-25.242778","-48.805833","-25.242778","985","985","MBM412762","MBM412762","2017","10","13","1388","Árvore 12 m alt.; frutos verdes e verde-arroxeados; dossel de Floresta Ombrófila Densa Montana.; Floresta Ombrófila Densa Montana.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:19:42-03","MBM","MBM","422412","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Grings, M.; Molz, M.","Grings, M.; Molz, M.; Molz, M.","2013","11","21","Brazil","Rio Grande do Sul","Morrinho do Sul","Pixirica",NA,NA,NA,NA,NA,NA,"MBM422412",NA,"2013",NA,NA,"1820","Em borda de Floresta Ombrófila Densa de Terras Baixas.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:19:42-03","MBM","MBM","430180","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Marinero, F.; Brotto, M.L.; Marinero, F.","2019","10","10","Brazil","Paraná","Guaraqueçaba","Arredores da cidade","-48.313333","-25.280833","-48.313333","-25.280833","205","205","MBM430180",NA,"2019","10","10","2205","Árvore 16 m alt.; frutos verdes; estrato superior de floresta de encosta.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:19:42-03","MBM","MBM","120624","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Pirani, J.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1987","07","27","Brazil","Paraná","Adrianópolis","Estrada da Ribeira, Boa Vista","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM120624","MBM120624",NA,NA,NA,"51286",NA,NA,NA,NA,"Southern America",NA,"49901","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:19:42-03","MBM","MBM","139915","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Bresolin, A.","1971","08","20","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM139915","MBM139915",NA,NA,NA,"327",NA,NA,NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:19:42-03","MBM","MBM","216177","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, G.","Silva, J.M.; Barboza, E.; Barboza, E.","1997","06","18","Brazil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM216177","MBM216177",NA,NA,NA,"1950",NA,NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:19:42-03","MBM","MBM","120626","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1987","09","25","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM120626","MBM120626",NA,NA,NA,"327",NA,NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:19:42-03","MBM","MBM","103173","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Pirani, J.R.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","1985","08","14","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM103173","MBM103173",NA,NA,NA,"78",NA,NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:19:42-03","MBM","MBM","239576","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, G.","Tiepolo, G.; et al.; et al.","1996","06","12","Brazil","Paraná","Guaratuba","Sítio Vick","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM239576","MBM239576",NA,NA,NA,"369",NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:19:42-03","MBM","MBM","180651","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Silva, S.M.","Britez, R.M.; Silva, S.M.; Silva, S.M.","1988","03","31","Brazil","Paraná","Paranaguá","Moro do Meio, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM180651",NA,NA,NA,NA,"1873",NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:19:42-03","MBM","MBM","139916","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Klein, R.M.; et al.; et al.","1966","11","23","Brazil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139916","MBM139916",NA,NA,NA,"6888",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:19:42-03","MBM","MBM","139920","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Klein, R.M.","1971","08","11","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"MBM139920","MBM139920",NA,NA,NA,"9644",NA,NA,NA,NA,"Southern America",NA,"13751","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:19:42-03","MBM","MBM","53241","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Klein, R.M.","1954","08","12","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM053241","MBM053241",NA,NA,NA,"806",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:19:42-03","MBM","MBM","53239","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Reitz, R.; Klein, R.M.; Klein, R.M.","1956","01","20","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM053239","MBM053239",NA,NA,NA,"2530",NA,NA,NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:19:42-03","MBM","MBM","139917","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Klein, R.M.","1971","11","19","Brazil","Santa Catarina","Paulo Lopes","Costa do Morro do Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"MBM139917","MBM139917",NA,NA,NA,"9795",NA,NA,NA,NA,"Southern America",NA,"23385","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:19:42-03","MBM","MBM","232122","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, G.","Silva, J.M.; Barboza, E.; Barboza, E.","1998","08","29","Brazil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM232122","MBM232122",NA,NA,NA,"2455",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:19:42-03","MBM","MBM","53242","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Reitz, R.; Klein, R.M.; Klein, R.M.","1959","09","17","Brazil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM053242","MBM053242",NA,NA,NA,"4119",NA,NA,NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:19:42-03","MBM","MBM","12099","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, G.","Hatschbach, G.","1969","11","11","Brazil","Paraná","Morretes","Pico Torto, encosta oriental","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM012099","MBM012099",NA,NA,NA,"22870",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:19:42-03","MBM","MBM","139918","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Klein, R.M.","Klein, R.M.","1968","11","10","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM139918","MBM139918",NA,NA,NA,"7904",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:19:42-03","MBM","MBM","139919","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R.","Klein, R.M.","1969","07","18","Brazil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM139919","MBM139919",NA,NA,NA,"8337",NA,NA,NA,NA,"Southern America",NA,"18275","auto",NA,NA,NA,NA,NA
"124","2015-09-04 20:31:43-03","MNHN","RECOLNAT_MNHN_P","P05226486","PreservedSpecimen",NA,"Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Ule, E.","1889","10","1","Brasil","Santa Catarina",NA,"No mato perto de Tubarão.",NA,NA,NA,NA,NA,NA,"P05226486","P05226486_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226486' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1569",NA,NA
"125","2015-09-05 07:40:12-03","MNHN","RECOLNAT_MNHN_P","P04799076","PreservedSpecimen",NA,"Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Barros, F.|Salazar, J.|Romanini, R.P.","2004","8","17","Brasil","São Paulo","Cananéia","Ilha do Cardoso. Morro do Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"P04799076","P04799076_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04799076' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","37574","auto",NA,NA,"3076",NA,NA
"126","2015-09-05 07:30:22-03","MNHN","RECOLNAT_MNHN_P","P04799077","PreservedSpecimen",NA,"Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Kirizawa, M.|Romaniuo Neto, S.","1984","8","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"P04799077","P04799077_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04799077' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","37574","auto",NA,NA,"186",NA,NA
"127","2020-12-11 11:34:12-03","UFMG","BHCB","39665","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:18:25-03","UFPR","UPCB","30055","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Athayde, S.F.","Athayde, S.F.","1995","07","15","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,NA,NA,"1995","07",NA,"309","Árvore, 20 x 2,06m, botões e flores creme, casca interna com aroma parecido ao de manga verde. Floresta secundária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:18:25-03","UFPR","UPCB","32145","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Silva, S.M.","Silva, S.M.","1996","01","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1996","02",NA,NA,"Árvore de 10m, PAP = 20cm, em floresta paludosa de planície litorânea. Material estéril..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"130","2021-02-11 17:18:25-03","UFPR","UPCB","3344","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, P.R.","Klein, R.M.","1954","11","30","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,"1961","01","01","887","Árvore, 20m, fruto roxo-escuro. Alt. 200 m.s.n.m..",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"131","2021-02-11 17:18:25-03","UFPR","UPCB","24315","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Silva, S.M.","Silva, S.M.","1988","03","31","Brasil","Paraná","Paranaguá","Morro do Meio, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1988","08",NA,"1506","Árvore, 12 x 0,73m, casca externa interna avermelhada, aromática. Floresta pluvial de encosta..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"132","2021-02-11 17:18:25-03","UFPR","UPCB","7899","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, G.","Hatschbach, G.","1969","11","11","Brasil","Paraná","Paranaguá","Pico Torto","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1969","11",NA,"22870","Árvore, 20 x 0,50m, exudando goma ao corte, flor creme esverdeada. Mata pluvial encosta de morro. Alt. 200 m.s.n.m..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"133","2016-10-14 11:40:00-03","MO","MOBOT","100934174","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","J. Cuatrecasas","Roberto M. Klein","1956","1","24","Brazil",NA,NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"Klein 1835",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"134","2016-10-14 11:39:00-03","MO","MOBOT","100934175","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","D. Daly","Per Dusén","1915","5","12","Brazil","Paraná",NA,"Itararé, Morrungava praedium, in silvule.",NA,NA,NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,"Dusén 17400",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1842425","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","D. Daly (NY)","Per Dusén","1914","7","20","Brazil","Paraná",NA,"Serra de Prata, in silva primaeva.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"Dusén 15296",NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,NA,NA
"136","2010-11-13 04:25:00-02","MO","MOBOT","2455450","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Roberto M. Klein","1950","8","3","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klein 38",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-12-04 16:24:00-02","MO","MOBOT","2819029","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","J.R. Pirani","Gert G. Hatschbach|J.M. Silva","1987",NA,NA,"Brazil","Paraná",NA,"Estrada da Ribeira, Boa Vista (mun. Adrianópolis).",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 51286",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2819644","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","G. Hatschbach","Gert G. Hatschbach","1969","11","11","Brazil","Paraná",NA,"Pico Torto, encosta oriental (mun. Paranague).",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 22870",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","2820575","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","J.R. Pirani","J. Cordeiro","1985","8","14","Brazil","Paraná",NA,"Rio Capivari (mun. Campina Grande do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro 78",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-07-28 05:08:00-03","MO","MOBOT","3417533","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"* SILVA","1987",NA,NA,"Brazil","Paraná",NA,"Rio Capivari (mun. Campina do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SILVA 327",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-22 14:19:04-03","UNESP-IBILCE","SJRP","17056","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"J.M. Silva",NA,NA,NA,"Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 10 m, flor creme esverdeada.;","Tracheophyta","Sapindales",NA,"América do Sul",NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA
"142","2020-06-22 14:19:04-03","UNESP-IBILCE","SJRP","26280","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Cordeiro, J.","Aline Redondo Martins",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Vila Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Usada na medicina popular para vermes;","Tracheophyta","Sapindales",NA,"América do Sul",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA
"143","2020-08-31 09:09:12-03","INPA","INPA","147852","S","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Pirani, JR","Cordeiro, J","1985","08","14","Brasil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"INPA0147852","INPA0147852 INPA0147852_e","1986",NA,NA,"78",NA,"Dicotyledon Com-Clade","Sapindales",NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"144","2020-08-31 09:09:12-03","INPA","INPA","200852","S","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Hatschbach, GG","Silva, JM da","1998","08","29","Brasil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0200852","INPA0200852 INPA0200852_e","1999",NA,NA,"2455",NA,"Dicotyledon Com-Clade","Sapindales",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"145","2020-06-15 15:29:43-03","UNESP-RC","HRCB","14996","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Daly, D.","Moraes, P.L.R.","1991","11","15","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700",NA,NA,"2011",NA,NA,"541","Árvore 8m mltura frutos maduros",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"146","2020-06-15 15:29:43-03","UNESP-RC","HRCB","14757","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Daly, D.","Moraes, P.L.R.","1991","10","06","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700",NA,NA,"2011",NA,NA,"489","Árvore, frutos imaturos.",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"147","2020-09-12 05:00:02-03","US","US","2120049","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"R. M. Klein","1950","8","31","Brazil","Santa Catarina",NA,"Mata do Hoffmann.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA,"Sapindales","Holotype","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2339335","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"R. M. Klein","1954","11","30","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"200",NA,"US01865730","US01865730_01 US01865730_02",NA,NA,NA,"899",NA,NA,"Sapindales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","3146153","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"J. M. Silva & J. Cordeiro","1987","9","25","Brazil","Campina Grande do Sul",NA,"Rio Capivari",NA,NA,NA,NA,NA,NA,"US01865721","US01865721_01 US01865721_02",NA,NA,NA,"327",NA,NA,"Sapindales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2340826","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"R. Reitz & D. Klein","1959","9","17","Brazil","Blumenau",NA,"Mata da Companhia Hering, Bom Retiro",NA,NA,NA,NA,"250",NA,"US01865726","US01865726_01 US01865726_02",NA,NA,NA,"4119",NA,NA,"Sapindales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
